event_serial	page	locus	record	record_unit_id	field_id	field_ordinal_in_locus	event_index_in_locus	event_index_in_record	surface	joint_tuple_id	formal_formula_opaque	FORMAL_VALUE	terminal_status	strict_control_prompt	ATOMIC_OR_WHOLE_CARD_MNEMONIC	mnemonic_scope	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage	V59_R1_PREVIOUS_MNEMONIC	V60_R3_FIELD_POSITION	V60_R3_SOURCE_CLASS	V60_R3_PROCESS_STATE_EFFECT	V60_R3_OCCURRENCE_FIT	V60_R3_CONFIDENCE	V60_R3_BINDING_BASIS	V60_R3_COMPONENT_INHERITANCE	V60_R3_LINE_STATEMENT_STATUS
330	f83r	f83r.27	2	B4	F115	2	4	16	shckhedy	d68bc8de3bcee09db23c	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	seihe es einmal durch ein Tuch und beende den Schritt	Rückstand filtern [lokaler B4-Musterbogenschritt 16/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
331	f83r	f83r.27	2	B4	F116	3	5	17	shckhedy	d68bc8de3bcee09db23c	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	seihe es einmal durch ein Tuch und beende den Schritt	Rückstand filtern [lokaler B4-Musterbogenschritt 17/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
332	f83r	f83r.28	2	B4	F117	1	1	18	saiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	SOLLWERT?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Ein vorgeschriebenes Maß	Rückstand filtern [lokaler B4-Musterbogenschritt 18/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	MASS?	FIRST	PARAMETER_REFERENCE_CARD	active_slot.value := prescribed_reference	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.74	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
333	f83r	f83r.28	2	B4	F117	1	2	19	cheeky	2c1a5fd92b9e3c762242	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	solange es noch warm ist	Rückstand filtern [lokaler B4-Musterbogenschritt 19/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
334	f83r	f83r.28	2	B4	F117	1	3	20	sheey	92e43836d82f98bf02d3	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	die erste Öffnung	Rückstand filtern [lokaler B4-Musterbogenschritt 20/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
335	f83r	f83r.28	2	B4	F117	1	4	21	qokedy	7db18b2f0fb7ed0fcfd3	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	BIO_LOCAL_EXPLORATORY_CLOSE_CONFOUNDED_EXACT_CARD	spüle die bezeichnete Stelle einmal und beende den Schritt	Rückstand filtern [lokaler B4-Musterbogenschritt 21/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	SPÜLEN?	LAST	FLUSH_ACTION_CARD_CLOSE_CONFOUNDED	working_state := flushed; FORMAL_CLOSE commits field	CLOSE_CONFOUNDED_NOT_DISPROVED	0.46	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
336	f83r	f83r.28	2	B4	F118	2	5	22	shedy	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	lasse es bis zur Bereitschaft stehen und beende den Schritt	Rückstand filtern [lokaler B4-Musterbogenschritt 22/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
337	f83r	f83r.28	2	B4	F119	3	6	23	oldy	1b1ffdd869fb1429ad03	CLOSE(FRAME_O(LINK))	LINK_ACTIVE_STATE+FRAME_O+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	koche sanft und beende diesen Arbeitsschritt	Rückstand filtern [lokaler B4-Musterbogenschritt 23/47; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	ONLY	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
338	f83r	f83r.35	2	B4	F120	1	1	24	saiin	2f1c5e56e8f0ff459065	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	SOLLWERT?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Ein vorgeschriebenes Maß	Rückstand filtern [lokaler B4-Musterbogenschritt 24/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	MASS?	FIRST	PARAMETER_REFERENCE_CARD	active_slot.value := prescribed_reference	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.74	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
339	f83r	f83r.35	2	B4	F120	1	2	25	cheky	d904bf7b044dd3922781	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	bei sanfter Wärme	unten ablassen [lokaler B4-Musterbogenschritt 25/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
340	f83r	f83r.35	2	B4	F120	1	3	26	okeeol	daf32e6db9e04413ce7f	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	das breite Gefäß	unten ablassen [lokaler B4-Musterbogenschritt 26/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
341	f83r	f83r.35	2	B4	F120	1	4	27	okain	1645e612504fcef59ced	SET(<ARG_AIN>)	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gib einen abgemessenen Anteil in das Gefäß	unten ablassen [lokaler B4-Musterbogenschritt 27/47; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
342	f83r	f83r.35	2	B4	F120	1	5	28	chdy	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	rühre, bis alles gleichmäßig vermischt ist	unten ablassen [lokaler B4-Musterbogenschritt 28/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
343	f83r	f83r.37	2	B4	F121	1	1	29	sol	dcda95c81a5460feb191	FRAME_O(LINK)	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	Mit der vorigen Zubereitung weiter	unten ablassen [lokaler B4-Musterbogenschritt 29/47; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
344	f83r	f83r.37	2	B4	F121	1	2	30	lkedy	b958a512ca6a3559e86e	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	wasche zweimal und beende den Schritt	unten ablassen [lokaler B4-Musterbogenschritt 30/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
345	f83r	f83r.37	2	B4	F122	2	3	31	lchedy	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABFÜHREN?	BIO_LOCAL_EXPLORATORY_CLOSE_CONFOUNDED_EXACT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	unten ablassen [lokaler B4-Musterbogenschritt 31/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	ABLASSEN?	ONLY	OUTFLOW_ACTION_CARD_CLOSE_CONFOUNDED	route active charge to outlet_or_sink; FORMAL_CLOSE commits field	CLOSE_CONFOUNDED_NOT_DISPROVED	0.51	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
346	f83r	f83r.37	2	B4	F123	3	4	32	qokol	232195d6ff2f326322f7	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	lasse die Mischung einlaufen	unten ablassen [lokaler B4-Musterbogenschritt 32/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
347	f83r	f83r.37	2	B4	F123	3	5	33	shedy	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	lasse es bis zur Bereitschaft stehen und beende den Schritt	unten ablassen [lokaler B4-Musterbogenschritt 33/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
348	f83r	f83r.38	2	B4	F124	1	1	34	or	7a4bb8136330ee4e6e56	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANSATZ?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Die bereitete Arbeitsflüssigkeit	unten ablassen [lokaler B4-Musterbogenschritt 34/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	BEREITUNG?	FIRST	ACTIVE_BATCH_CARD	active_batch := prepared_working_lot	COMPATIBLE_WITH_TECHNICAL_DEFAULT_AND_LOCAL_FILLER	0.60	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
349	f83r	f83r.38	2	B4	F124	1	2	35	chey	b921a237be883a820352	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	Diese aktive Portion	unten ablassen [lokaler B4-Musterbogenschritt 35/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
350	f83r	f83r.38	2	B4	F124	1	3	36	qockhey	ecce30bc8dcc400bf2c8	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	über der örtlich bezeichneten Stelle	unten ablassen [lokaler B4-Musterbogenschritt 36/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
351	f83r	f83r.38	2	B4	F124	1	4	37	dairydy	8aedd154964a78e555d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gebrauche sie sofort und beende den Schritt	neu ansetzen [lokaler B4-Musterbogenschritt 37/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
352	f83r	f83r.39	2	B4	F125	1	1	38	qokain	1645e612504fcef59ced	SET(<ARG_AIN>)	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	gib einen abgemessenen Anteil in das Gefäß	neu ansetzen [lokaler B4-Musterbogenschritt 38/47; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
353	f83r	f83r.39	2	B4	F125	1	2	39	shey	b5df9126607030b95175	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	KLARLAUF?	CROSS_REGISTER_EXPLORATORY_EXACT_CARD	Bis die Flüssigkeit klar abläuft	neu ansetzen [lokaler B4-Musterbogenschritt 39/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	KLAR?	MIDDLE	STATE_THRESHOLD_CARD	flow_state.clarity := threshold_reached	STATE_VERSUS_ACTION_UNRESOLVED	0.49	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
354	f83r	f83r.39	2	B4	F125	1	3	40	kain	9da1b6ac2c929daea697	OPAQUE_PAYLOAD + <ARG_AIN>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	ein abgemessener Anteil	neu ansetzen [lokaler B4-Musterbogenschritt 40/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	MIDDLE	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
355	f83r	f83r.39	2	B4	F125	1	4	41	chckhal	21ed2873b71e57269c08	OPAQUE_PAYLOAD + <ARG_AL>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	für die angegebene Dauer	neu ansetzen [lokaler B4-Musterbogenschritt 41/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	LAST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
356	f83r	f83r.41	2	B4	F126	1	1	42	solkey	42cdc187d5b9ffc60063	OPAQUE_PAYLOAD	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	öffne danach den oberen Lauf	neu ansetzen [lokaler B4-Musterbogenschritt 42/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
357	f83r	f83r.41	2	B4	F126	1	2	43	lchedy	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD)	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABFÜHREN?	BIO_LOCAL_EXPLORATORY_CLOSE_CONFOUNDED_EXACT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	neu ansetzen [lokaler B4-Musterbogenschritt 43/47; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR;V60_R3_EXACT_CARD_TECHNICAL_DEFAULT_EXPLORATORY	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	ABLASSEN?	LAST	OUTFLOW_ACTION_CARD_CLOSE_CONFOUNDED	route active charge to outlet_or_sink; FORMAL_CLOSE commits field	CLOSE_CONFOUNDED_NOT_DISPROVED	0.51	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
358	f83r	f83r.41	2	B4	F127	2	3	44	qolkain	94df4847b7b16c98394a	OPAQUE_PAYLOAD + <ARG_AIN>	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	das untere Becken	neu ansetzen [lokaler B4-Musterbogenschritt 44/47; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1>V60_R3	UNKNOWN	FIRST	UNKNOWN_EXEMPLAR	COPY_LOCAL_EXEMPLAR_NO_SEMANTIC_TRANSITION	NOT_IN_V60_ELEVEN_CARD_TARGET_SET	0.00	EXACT_JOINT_TUPLE_ID_ONLY	FORBIDDEN	PHYSICAL_LINE_NOT_SENTENCE
