unified_serial	domain	page	unit_id	local_address	visible_identity	compiler_mode	primitive_sequence	local_status	source_word_ids	source_words_de	short_reading
688	CELESTIAL_ALMANAC	f69v	A3	f69v.2:12	A3:G052	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
689	CELESTIAL_ALMANAC	f69v	A3	f69v.2:13	A3:G053	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
690	CELESTIAL_ALMANAC	f69v	A3	f69v.2:14	A3:G054	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
691	CELESTIAL_ALMANAC	f69v	A3	f69v.2:15	A3:G055	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
692	CELESTIAL_ALMANAC	f69v	A3	f69v.2:16	A3:G056	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
693	CELESTIAL_ALMANAC	f69v	A3	f69v.2:17	A3:G057	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
694	CELESTIAL_ALMANAC	f69v	A3	f69v.2:18	A3:G058	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
695	CELESTIAL_ALMANAC	f69v	A3	f69v.2:19	A3:G059	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
696	CELESTIAL_ALMANAC	f69v	A3	f69v.2:20	A3:G060	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
697	CELESTIAL_ALMANAC	f69v	A3	f69v.2:21	A3:G061	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
698	CELESTIAL_ALMANAC	f69v	A3	f69v.2:22	A3:G062	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
699	CELESTIAL_ALMANAC	f69v	A3	f69v.2:23	A3:G063	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
700	CELESTIAL_ALMANAC	f69v	A3	f69v.2:24	A3:G064	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
701	CELESTIAL_ALMANAC	f69v	A3	f69v.2:25	A3:G065	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
702	CELESTIAL_ALMANAC	f69v	A3	f69v.2:26	A3:G066	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
703	CELESTIAL_ALMANAC	f69v	A3	f69v.2:27	A3:G067	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
704	CELESTIAL_ALMANAC	f69v	A3	f69v.2:28	A3:G068	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
705	CELESTIAL_ALMANAC	f69v	A3	f69v.2:29	A3:G069	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
706	CELESTIAL_ALMANAC	f69v	A3	f69v.2:30	A3:G070	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
707	CELESTIAL_ALMANAC	f69v	A3	f69v.2:31	A3:G071	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
708	CELESTIAL_ALMANAC	f69v	A3	f69v.2:32	A3:G072	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
709	CELESTIAL_ALMANAC	f69v	A3	f69v.2:33	A3:G073	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
710	CELESTIAL_ALMANAC	f69v	A3	f69v.2:34	A3:G074	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
711	CELESTIAL_ALMANAC	f69v	A3	f69v.2:35	A3:G075	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
712	CELESTIAL_ALMANAC	f69v	A3	f69v.2:36	A3:G076	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
713	CELESTIAL_ALMANAC	f69v	A3	f69v.2:37	A3:G077	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
714	CELESTIAL_ALMANAC	f69v	A3	f69v.2:38	A3:G078	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_MIDDLE_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
715	CELESTIAL_ALMANAC	f69v	A3	f69v.3:1	A3:G079	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
716	CELESTIAL_ALMANAC	f69v	A3	f69v.3:2	A3:G080	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
717	CELESTIAL_ALMANAC	f69v	A3	f69v.3:3	A3:G081	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
718	CELESTIAL_ALMANAC	f69v	A3	f69v.3:4	A3:G082	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
719	CELESTIAL_ALMANAC	f69v	A3	f69v.3:5	A3:G083	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
720	CELESTIAL_ALMANAC	f69v	A3	f69v.3:6	A3:G084	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
721	CELESTIAL_ALMANAC	f69v	A3	f69v.3:7	A3:G085	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
722	CELESTIAL_ALMANAC	f69v	A3	f69v.3:8	A3:G086	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
723	CELESTIAL_ALMANAC	f69v	A3	f69v.3:9	A3:G087	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
724	CELESTIAL_ALMANAC	f69v	A3	f69v.3:10	A3:G088	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
725	CELESTIAL_ALMANAC	f69v	A3	f69v.3:11	A3:G089	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
726	CELESTIAL_ALMANAC	f69v	A3	f69v.3:12	A3:G090	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
727	CELESTIAL_ALMANAC	f69v	A3	f69v.3:13	A3:G091	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
728	CELESTIAL_ALMANAC	f69v	A3	f69v.3:14	A3:G092	LOCAL_ASTRO_NOMENCLATOR	RESET_AT_NAMESPACE_CHANGE>SELECT_NAMESPACE>SELECT_LOCAL_SLOT>COPY_OPAQUE_GROUPS>READ_WITH_LOCAL_KEY>PRESERVE_NO_ORIENTATION>NO_CROSSPAGE_JOIN	NAMESPACE=A3_RIGHT_WHEEL_ONLY	C_A07;C_A10;C_A11;C_A12;C_A13;C_A14;C_A15;C_A16	Kalenderzeichen;28er Feld;Rosettenrad;Wetterzeichen;Lichtzeichen;Zeitzeichen;Eigenschaftszeichen;Ortsschlüssel	örtliche opake Nomenklatorkarte
