world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
LIGHTNESS	f82r.20	ZL3b	"[""ZL3b|f82r.20|G001"", ""ZL3b|f82r.20|G002"", ""ZL3b|f82r.20|G003"", ""ZL3b|f82r.20|G004"", ""ZL3b|f82r.20|G005"", ""ZL3b|f82r.20|G006"", ""ZL3b|f82r.20|G007"", ""ZL3b|f82r.20|G008"", ""ZL3b|f82r.20|G009""]"	"[""posalshy"", ""qokedy"", ""cphal"", ""shedy"", ""sheol"", ""keeedy"", ""lkaiin"", ""shedy"", ""qoly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[posalshy]"", ""[qokedy]"", ""[cphal]"", ""[shedy]"", ""[sheol]"", ""[keeedy]"", ""[lkaiin]"", ""[shedy]"", ""[qoly]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.20	IT2a	"[""IT2a|f82r.20|G001"", ""IT2a|f82r.20|G002"", ""IT2a|f82r.20|G003"", ""IT2a|f82r.20|G004"", ""IT2a|f82r.20|G005"", ""IT2a|f82r.20|G006"", ""IT2a|f82r.20|G007"", ""IT2a|f82r.20|G008"", ""IT2a|f82r.20|G009""]"	"[""posalshy"", ""qokedy"", ""cphal"", ""shedy"", ""sheol"", ""keeedy"", ""lkaiin"", ""shedy"", ""qoly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[posalshy]"", ""[qokedy]"", ""[cphal]"", ""[shedy]"", ""[sheol]"", ""[keeedy]"", ""[lkaiin]"", ""[shedy]"", ""[qoly]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.20	IT2a	"[""IT2a|f82r.20|G001"", ""IT2a|f82r.20|G002"", ""IT2a|f82r.20|G003"", ""IT2a|f82r.20|G004"", ""IT2a|f82r.20|G005"", ""IT2a|f82r.20|G006"", ""IT2a|f82r.20|G007"", ""IT2a|f82r.20|G008"", ""IT2a|f82r.20|G009""]"	"[""posalshy"", ""qokedy"", ""cphal"", ""shedy"", ""sheol"", ""keeedy"", ""lkaiin"", ""shedy"", ""qoly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[posalshy]"", ""[qokedy]"", ""[cphal]"", ""[shedy]"", ""[sheol]"", ""[keeedy]"", ""[lkaiin]"", ""[shedy]"", ""[qoly]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.20	RF1b	"[""RF1b|f82r.20|G001"", ""RF1b|f82r.20|G002"", ""RF1b|f82r.20|G003"", ""RF1b|f82r.20|G004"", ""RF1b|f82r.20|G005"", ""RF1b|f82r.20|G006"", ""RF1b|f82r.20|G007"", ""RF1b|f82r.20|G008""]"	"[""posalshy"", ""qoked@222;"", ""cphal"", ""{ch'}e@152;y"", ""sheolkeee@152;y"", ""lkaiin"", ""she@152;y"", ""qoly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[posalshy]"", ""[qoked@222;]"", ""[cphal]"", ""[{ch'}e@152;y]"", ""[sheolkeee@152;y]"", ""[lkaiin]"", ""[she@152;y]"", ""[qoly]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.20	RF1b	"[""RF1b|f82r.20|G001"", ""RF1b|f82r.20|G002"", ""RF1b|f82r.20|G003"", ""RF1b|f82r.20|G004"", ""RF1b|f82r.20|G005"", ""RF1b|f82r.20|G006"", ""RF1b|f82r.20|G007"", ""RF1b|f82r.20|G008""]"	"[""posalshy"", ""qoked@222;"", ""cphal"", ""{ch'}e@152;y"", ""sheolkeee@152;y"", ""lkaiin"", ""she@152;y"", ""qoly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[posalshy]"", ""[qoked@222;]"", ""[cphal]"", ""[{ch'}e@152;y]"", ""[sheolkeee@152;y]"", ""[lkaiin]"", ""[she@152;y]"", ""[qoly]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.21	ZL3b	"[""ZL3b|f82r.21|G001"", ""ZL3b|f82r.21|G002"", ""ZL3b|f82r.21|G003"", ""ZL3b|f82r.21|G004"", ""ZL3b|f82r.21|G005"", ""ZL3b|f82r.21|G006"", ""ZL3b|f82r.21|G007"", ""ZL3b|f82r.21|G008"", ""ZL3b|f82r.21|G009"", ""ZL3b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""salshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[salshey]"", ""viel?"", ""[chey]"", ""[qol]"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.21	ZL3b	"[""ZL3b|f82r.21|G001"", ""ZL3b|f82r.21|G002"", ""ZL3b|f82r.21|G003"", ""ZL3b|f82r.21|G004"", ""ZL3b|f82r.21|G005"", ""ZL3b|f82r.21|G006"", ""ZL3b|f82r.21|G007"", ""ZL3b|f82r.21|G008"", ""ZL3b|f82r.21|G009"", ""ZL3b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""salshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[salshey]"", ""viel?"", ""[chey]"", ""[qol]"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.21	IT2a	"[""IT2a|f82r.21|G001"", ""IT2a|f82r.21|G002"", ""IT2a|f82r.21|G003"", ""IT2a|f82r.21|G004"", ""IT2a|f82r.21|G005"", ""IT2a|f82r.21|G006"", ""IT2a|f82r.21|G007"", ""IT2a|f82r.21|G008"", ""IT2a|f82r.21|G009"", ""IT2a|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""rolshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[rolshey]"", ""viel?"", ""[chey]"", ""[qol]"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.21	IT2a	"[""IT2a|f82r.21|G001"", ""IT2a|f82r.21|G002"", ""IT2a|f82r.21|G003"", ""IT2a|f82r.21|G004"", ""IT2a|f82r.21|G005"", ""IT2a|f82r.21|G006"", ""IT2a|f82r.21|G007"", ""IT2a|f82r.21|G008"", ""IT2a|f82r.21|G009"", ""IT2a|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""rolshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[rolshey]"", ""viel?"", ""[chey]"", ""[qol]"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.21	RF1b	"[""RF1b|f82r.21|G001"", ""RF1b|f82r.21|G002"", ""RF1b|f82r.21|G003"", ""RF1b|f82r.21|G004"", ""RF1b|f82r.21|G005"", ""RF1b|f82r.21|G006"", ""RF1b|f82r.21|G007"", ""RF1b|f82r.21|G008"", ""RF1b|f82r.21|G009"", ""RF1b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""solshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[solshey]"", ""viel?"", ""[chey]"", ""[qol]"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.21	RF1b	"[""RF1b|f82r.21|G001"", ""RF1b|f82r.21|G002"", ""RF1b|f82r.21|G003"", ""RF1b|f82r.21|G004"", ""RF1b|f82r.21|G005"", ""RF1b|f82r.21|G006"", ""RF1b|f82r.21|G007"", ""RF1b|f82r.21|G008"", ""RF1b|f82r.21|G009"", ""RF1b|f82r.21|G010""]"	"[""daiin"", ""cheoky"", ""lkedy"", ""solshey"", ""daiin"", ""chey"", ""qol"", ""chedy"", ""qokeey"", ""dal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheoky]"", ""[lkedy]"", ""[solshey]"", ""viel?"", ""[chey]"", ""[qol]"", ""wird?"", ""Feuer?"", ""[dal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.22	ZL3b	"[""ZL3b|f82r.22|G001"", ""ZL3b|f82r.22|G002"", ""ZL3b|f82r.22|G003"", ""ZL3b|f82r.22|G004"", ""ZL3b|f82r.22|G005"", ""ZL3b|f82r.22|G006"", ""ZL3b|f82r.22|G007"", ""ZL3b|f82r.22|G008"", ""ZL3b|f82r.22|G009""]"	"[""qokaiin"", ""cheor"", ""sheey"", ""qokaiin"", ""shckhey"", ""qol"", ""keeedy"", ""qokeeey"", ""ra[s:r]y""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[cheor]"", ""[sheey]"", ""Luft?"", ""[shckhey]"", ""[qol]"", ""[keeedy]"", ""[qokeeey]"", ""[ra[s:r]y]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.22	ZL3b	"[""ZL3b|f82r.22|G001"", ""ZL3b|f82r.22|G002"", ""ZL3b|f82r.22|G003"", ""ZL3b|f82r.22|G004"", ""ZL3b|f82r.22|G005"", ""ZL3b|f82r.22|G006"", ""ZL3b|f82r.22|G007"", ""ZL3b|f82r.22|G008"", ""ZL3b|f82r.22|G009""]"	"[""qokaiin"", ""cheor"", ""sheey"", ""qokaiin"", ""shckhey"", ""qol"", ""keeedy"", ""qokeeey"", ""ra[s:r]y""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[cheor]"", ""[sheey]"", ""Luft?"", ""[shckhey]"", ""[qol]"", ""[keeedy]"", ""[qokeeey]"", ""[ra[s:r]y]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.22	IT2a	"[""IT2a|f82r.22|G001"", ""IT2a|f82r.22|G002"", ""IT2a|f82r.22|G003"", ""IT2a|f82r.22|G004"", ""IT2a|f82r.22|G005"", ""IT2a|f82r.22|G006"", ""IT2a|f82r.22|G007"", ""IT2a|f82r.22|G008"", ""IT2a|f82r.22|G009""]"	"[""qokaiin"", ""cheor"", ""sheey"", ""qokaiin"", ""shckhey"", ""qol"", ""keeedy"", ""qokeeey"", ""rary""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[cheor]"", ""[sheey]"", ""Luft?"", ""[shckhey]"", ""[qol]"", ""[keeedy]"", ""[qokeeey]"", ""[rary]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.22	IT2a	"[""IT2a|f82r.22|G001"", ""IT2a|f82r.22|G002"", ""IT2a|f82r.22|G003"", ""IT2a|f82r.22|G004"", ""IT2a|f82r.22|G005"", ""IT2a|f82r.22|G006"", ""IT2a|f82r.22|G007"", ""IT2a|f82r.22|G008"", ""IT2a|f82r.22|G009""]"	"[""qokaiin"", ""cheor"", ""sheey"", ""qokaiin"", ""shckhey"", ""qol"", ""keeedy"", ""qokeeey"", ""rary""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[cheor]"", ""[sheey]"", ""Luft?"", ""[shckhey]"", ""[qol]"", ""[keeedy]"", ""[qokeeey]"", ""[rary]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.22	RF1b	"[""RF1b|f82r.22|G001"", ""RF1b|f82r.22|G002"", ""RF1b|f82r.22|G003"", ""RF1b|f82r.22|G004"", ""RF1b|f82r.22|G005"", ""RF1b|f82r.22|G006"", ""RF1b|f82r.22|G007"", ""RF1b|f82r.22|G008""]"	"[""qokaiin"", ""cheor"", ""sheey"", ""qokaiin"", ""shckhey"", ""qolkeeedy"", ""qokeeey"", ""rary""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[cheor]"", ""[sheey]"", ""Luft?"", ""[shckhey]"", ""[qolkeeedy]"", ""[qokeeey]"", ""[rary]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.22	RF1b	"[""RF1b|f82r.22|G001"", ""RF1b|f82r.22|G002"", ""RF1b|f82r.22|G003"", ""RF1b|f82r.22|G004"", ""RF1b|f82r.22|G005"", ""RF1b|f82r.22|G006"", ""RF1b|f82r.22|G007"", ""RF1b|f82r.22|G008""]"	"[""qokaiin"", ""cheor"", ""sheey"", ""qokaiin"", ""shckhey"", ""qolkeeedy"", ""qokeeey"", ""rary""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[cheor]"", ""[sheey]"", ""Luft?"", ""[shckhey]"", ""[qolkeeedy]"", ""[qokeeey]"", ""[rary]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.23	ZL3b	"[""ZL3b|f82r.23|G001"", ""ZL3b|f82r.23|G002"", ""ZL3b|f82r.23|G003"", ""ZL3b|f82r.23|G004"", ""ZL3b|f82r.23|G005"", ""ZL3b|f82r.23|G006"", ""ZL3b|f82r.23|G007"", ""ZL3b|f82r.23|G008"", ""ZL3b|f82r.23|G009""]"	"[""cheey"", ""qcthey"", ""qokeey"", ""lcheey"", ""daiin"", ""chey"", ""qokeeedy"", ""lchedy"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[cheey]"", ""[qcthey]"", ""Feuer?"", ""[lcheey]"", ""viel?"", ""[chey]"", ""[qokeeedy]"", ""[lchedy]"", ""[lar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.23	ZL3b	"[""ZL3b|f82r.23|G001"", ""ZL3b|f82r.23|G002"", ""ZL3b|f82r.23|G003"", ""ZL3b|f82r.23|G004"", ""ZL3b|f82r.23|G005"", ""ZL3b|f82r.23|G006"", ""ZL3b|f82r.23|G007"", ""ZL3b|f82r.23|G008"", ""ZL3b|f82r.23|G009""]"	"[""cheey"", ""qcthey"", ""qokeey"", ""lcheey"", ""daiin"", ""chey"", ""qokeeedy"", ""lchedy"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[cheey]"", ""[qcthey]"", ""Feuer?"", ""[lcheey]"", ""viel?"", ""[chey]"", ""[qokeeedy]"", ""[lchedy]"", ""[lar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.23	IT2a	"[""IT2a|f82r.23|G001"", ""IT2a|f82r.23|G002"", ""IT2a|f82r.23|G003"", ""IT2a|f82r.23|G004"", ""IT2a|f82r.23|G005"", ""IT2a|f82r.23|G006"", ""IT2a|f82r.23|G007"", ""IT2a|f82r.23|G008"", ""IT2a|f82r.23|G009""]"	"[""cheey"", ""qcthey"", ""qokeey"", ""lcheey"", ""daiin"", ""chey"", ""qokeeedy"", ""lchedy"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[cheey]"", ""[qcthey]"", ""Feuer?"", ""[lcheey]"", ""viel?"", ""[chey]"", ""[qokeeedy]"", ""[lchedy]"", ""[lar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.23	IT2a	"[""IT2a|f82r.23|G001"", ""IT2a|f82r.23|G002"", ""IT2a|f82r.23|G003"", ""IT2a|f82r.23|G004"", ""IT2a|f82r.23|G005"", ""IT2a|f82r.23|G006"", ""IT2a|f82r.23|G007"", ""IT2a|f82r.23|G008"", ""IT2a|f82r.23|G009""]"	"[""cheey"", ""qcthey"", ""qokeey"", ""lcheey"", ""daiin"", ""chey"", ""qokeeedy"", ""lchedy"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[cheey]"", ""[qcthey]"", ""Feuer?"", ""[lcheey]"", ""viel?"", ""[chey]"", ""[qokeeedy]"", ""[lchedy]"", ""[lar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.23	RF1b	"[""RF1b|f82r.23|G001"", ""RF1b|f82r.23|G002"", ""RF1b|f82r.23|G003"", ""RF1b|f82r.23|G004"", ""RF1b|f82r.23|G005"", ""RF1b|f82r.23|G006"", ""RF1b|f82r.23|G007"", ""RF1b|f82r.23|G008"", ""RF1b|f82r.23|G009""]"	"[""cheey"", ""qcthey"", ""qokeey"", ""lchee@222;"", ""daiin"", ""chey"", ""qokeeed@222;"", ""lche@152;y"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[cheey]"", ""[qcthey]"", ""Feuer?"", ""[lchee@222;]"", ""viel?"", ""[chey]"", ""[qokeeed@222;]"", ""[lche@152;y]"", ""[lar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.23	RF1b	"[""RF1b|f82r.23|G001"", ""RF1b|f82r.23|G002"", ""RF1b|f82r.23|G003"", ""RF1b|f82r.23|G004"", ""RF1b|f82r.23|G005"", ""RF1b|f82r.23|G006"", ""RF1b|f82r.23|G007"", ""RF1b|f82r.23|G008"", ""RF1b|f82r.23|G009""]"	"[""cheey"", ""qcthey"", ""qokeey"", ""lchee@222;"", ""daiin"", ""chey"", ""qokeeed@222;"", ""lche@152;y"", ""lar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[cheey]"", ""[qcthey]"", ""Feuer?"", ""[lchee@222;]"", ""viel?"", ""[chey]"", ""[qokeeed@222;]"", ""[lche@152;y]"", ""[lar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.24	ZL3b	"[""ZL3b|f82r.24|G001"", ""ZL3b|f82r.24|G002"", ""ZL3b|f82r.24|G003"", ""ZL3b|f82r.24|G004"", ""ZL3b|f82r.24|G005"", ""ZL3b|f82r.24|G006"", ""ZL3b|f82r.24|G007"", ""ZL3b|f82r.24|G008"", ""ZL3b|f82r.24|G009"", ""ZL3b|f82r.24|G010""]"	"[""qokeedy"", ""lcheedy"", ""qokeoy"", ""sal"", ""raiin"", ""qokeey"", ""lkeey"", ""qokeey"", ""raiin"", ""ydy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lcheedy]"", ""[qokeoy]"", ""[sal]"", ""steigt?"", ""Feuer?"", ""[lkeey]"", ""Feuer?"", ""steigt?"", ""[ydy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.24	ZL3b	"[""ZL3b|f82r.24|G001"", ""ZL3b|f82r.24|G002"", ""ZL3b|f82r.24|G003"", ""ZL3b|f82r.24|G004"", ""ZL3b|f82r.24|G005"", ""ZL3b|f82r.24|G006"", ""ZL3b|f82r.24|G007"", ""ZL3b|f82r.24|G008"", ""ZL3b|f82r.24|G009"", ""ZL3b|f82r.24|G010""]"	"[""qokeedy"", ""lcheedy"", ""qokeoy"", ""sal"", ""raiin"", ""qokeey"", ""lkeey"", ""qokeey"", ""raiin"", ""ydy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lcheedy]"", ""[qokeoy]"", ""[sal]"", ""leicht?"", ""Feuer?"", ""[lkeey]"", ""Feuer?"", ""leicht?"", ""[ydy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f82r.24	IT2a	"[""IT2a|f82r.24|G001"", ""IT2a|f82r.24|G002"", ""IT2a|f82r.24|G003"", ""IT2a|f82r.24|G004"", ""IT2a|f82r.24|G005"", ""IT2a|f82r.24|G006"", ""IT2a|f82r.24|G007"", ""IT2a|f82r.24|G008"", ""IT2a|f82r.24|G009"", ""IT2a|f82r.24|G010""]"	"[""qokeedy"", ""lcheedy"", ""qokeey"", ""sal"", ""raiin"", ""qokeey"", ""lkeey"", ""qokeey"", ""raiin"", ""ydy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lcheedy]"", ""Feuer?"", ""[sal]"", ""steigt?"", ""Feuer?"", ""[lkeey]"", ""Feuer?"", ""steigt?"", ""[ydy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f82r.24	IT2a	"[""IT2a|f82r.24|G001"", ""IT2a|f82r.24|G002"", ""IT2a|f82r.24|G003"", ""IT2a|f82r.24|G004"", ""IT2a|f82r.24|G005"", ""IT2a|f82r.24|G006"", ""IT2a|f82r.24|G007"", ""IT2a|f82r.24|G008"", ""IT2a|f82r.24|G009"", ""IT2a|f82r.24|G010""]"	"[""qokeedy"", ""lcheedy"", ""qokeey"", ""sal"", ""raiin"", ""qokeey"", ""lkeey"", ""qokeey"", ""raiin"", ""ydy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[lcheedy]"", ""Feuer?"", ""[sal]"", ""leicht?"", ""Feuer?"", ""[lkeey]"", ""Feuer?"", ""leicht?"", ""[ydy]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
