shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature	recipe_id	support_rank	support_tier	running_surface_type_count	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	old_carrier_surface_count
G467-S2570	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C29	shy	Y	sh{NAME_CORE_1}air{NAME_CORE_2}shy	SH+AIR+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C12+G466-C36+G466-C29	G468-R1932	2005	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2571	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C30	ydy	Y+DY	sh{NAME_CORE_1}air{NAME_CORE_2}ydy	SH+AIR+Y+DY	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C12+G466-C36+G466-C30	G468-R1933	2006	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2572	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C31	al	AL	sh{NAME_CORE_1}air{NAME_CORE_2}al	SH+AIR+AL	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C12+G466-C36+G466-C31	G468-R1917	430	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2573	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C32	am	AM_ADDR	sh{NAME_CORE_1}air{NAME_CORE_2}am	SH+AIR+AM_ADDR	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C12+G466-C36+G466-C32	G468-R1920	1994	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2574	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C33	ar	AR	sh{NAME_CORE_1}air{NAME_CORE_2}ar	SH+AIR+AR	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C12+G466-C36+G466-C33	G468-R1921	1995	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2575	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C34	ol	OL	sh{NAME_CORE_1}air{NAME_CORE_2}ol	SH+AIR+OL	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C12+G466-C36+G466-C34	G468-R1927	2000	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2576	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C36	air	AIR	G466-C35	or	OR	sh{NAME_CORE_1}air{NAME_CORE_2}or	SH+AIR+OR	HALTEN · [OWNER_NAME:NAME_CORE_1] · BAHN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C12+G466-C36+G466-C35	G468-R1930	2003	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2577	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C13	olaiin	OL+AIIN	sh{NAME_CORE_1}cth{NAME_CORE_2}olaiin	SH+CH+T+OL+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C12+G466-C37+G466-C13	G468-R1993	2052	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2578	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C14	daiin	AIIN	sh{NAME_CORE_1}cth{NAME_CORE_2}daiin	SH+CH+T+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C37+G466-C14	G468-R1979	57	RUNNING_EXACT_RECIPE	1	1	1	0	0	1
G467-S2579	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C15	aiin	AIIN	sh{NAME_CORE_1}cth{NAME_CORE_2}aiin	SH+CH+T+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C37+G466-C15	G468-R1979	57	RUNNING_EXACT_RECIPE	1	1	1	0	0	1
G467-S2580	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C16	ainy	AIN+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}ainy	SH+CH+T+AIN+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C12+G466-C37+G466-C16	G468-R1981	2042	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2581	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C17	alor	AL+OR	sh{NAME_CORE_1}cth{NAME_CORE_2}alor	SH+CH+T+AL+OR	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C12+G466-C37+G466-C17	G468-R1983	2043	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2582	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}cfhy	SH+CH+T+CH+LOCAL_CHAR_F+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C12+G466-C37+G466-C18	G468-R1987	2047	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2583	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C19	cphy	CH+P+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}cphy	SH+CH+T+CH+P+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C12+G466-C37+G466-C19	G468-R1988	2048	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2584	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C20	cthy	CH+T+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}cthy	SH+CH+T+CH+T+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C12+G466-C37+G466-C20	G468-R1989	2049	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2585	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C21	oiin	O+IIN	sh{NAME_CORE_1}cth{NAME_CORE_2}oiin	SH+CH+T+O+IIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C12+G466-C37+G466-C21	G468-R1991	441	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2586	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C22	ain	AIN	sh{NAME_CORE_1}cth{NAME_CORE_2}ain	SH+CH+T+AIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C12+G466-C37+G466-C22	G468-R1980	2041	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2587	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C23	aly	AL+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}aly	SH+CH+T+AL+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C12+G466-C37+G466-C23	G468-R1984	2044	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2588	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C24	dal	AL	sh{NAME_CORE_1}cth{NAME_CORE_2}dal	SH+CH+T+AL	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C12+G466-C37+G466-C24	G468-R1982	440	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2589	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C25	eey	EE+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}eey	SH+CH+T+EE+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C12+G466-C37+G466-C25	G468-R1990	2050	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2590	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C26	oin	O+IIN	sh{NAME_CORE_1}cth{NAME_CORE_2}oin	SH+CH+T+O+IIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C12+G466-C37+G466-C26	G468-R1991	441	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2591	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C27	oly	OL+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}oly	SH+CH+T+OL+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C12+G466-C37+G466-C27	G468-R1994	2053	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2592	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C28	ory	OR+Y	sh{NAME_CORE_1}cth{NAME_CORE_2}ory	SH+CH+T+OR+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C12+G466-C37+G466-C28	G468-R1996	2055	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2593	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C29	shy	Y	sh{NAME_CORE_1}cth{NAME_CORE_2}shy	SH+CH+T+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C12+G466-C37+G466-C29	G468-R1997	29	RUNNING_EXACT_RECIPE	1	5	3	0	0	1
G467-S2594	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C30	ydy	Y+DY	sh{NAME_CORE_1}cth{NAME_CORE_2}ydy	SH+CH+T+Y+DY	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C12+G466-C37+G466-C30	G468-R1998	2056	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2595	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C31	al	AL	sh{NAME_CORE_1}cth{NAME_CORE_2}al	SH+CH+T+AL	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C12+G466-C37+G466-C31	G468-R1982	440	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2596	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C32	am	AM_ADDR	sh{NAME_CORE_1}cth{NAME_CORE_2}am	SH+CH+T+AM_ADDR	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C12+G466-C37+G466-C32	G468-R1985	2045	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2597	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C33	ar	AR	sh{NAME_CORE_1}cth{NAME_CORE_2}ar	SH+CH+T+AR	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C12+G466-C37+G466-C33	G468-R1986	2046	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2598	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C34	ol	OL	sh{NAME_CORE_1}cth{NAME_CORE_2}ol	SH+CH+T+OL	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C12+G466-C37+G466-C34	G468-R1992	2051	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2599	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C37	cth	CH+T	G466-C35	or	OR	sh{NAME_CORE_1}cth{NAME_CORE_2}or	SH+CH+T+OR	HALTEN · [OWNER_NAME:NAME_CORE_1] · NEHMEN · EINSTELLEN · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C12+G466-C37+G466-C35	G468-R1995	2054	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2600	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C13	olaiin	OL+AIIN	sh{NAME_CORE_1}dar{NAME_CORE_2}olaiin	SH+D_ADDR+AR+OL+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C12+G466-C38+G466-C13	G468-R2013	2068	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2601	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C14	daiin	AIIN	sh{NAME_CORE_1}dar{NAME_CORE_2}daiin	SH+D_ADDR+AR+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C38+G466-C14	G468-R1999	442	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2602	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C15	aiin	AIIN	sh{NAME_CORE_1}dar{NAME_CORE_2}aiin	SH+D_ADDR+AR+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C38+G466-C15	G468-R1999	442	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2603	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C16	ainy	AIN+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}ainy	SH+D_ADDR+AR+AIN+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C12+G466-C38+G466-C16	G468-R2001	2058	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2604	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C17	alor	AL+OR	sh{NAME_CORE_1}dar{NAME_CORE_2}alor	SH+D_ADDR+AR+AL+OR	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C12+G466-C38+G466-C17	G468-R2003	2059	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2605	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}cfhy	SH+D_ADDR+AR+CH+LOCAL_CHAR_F+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C12+G466-C38+G466-C18	G468-R2007	2063	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2606	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C19	cphy	CH+P+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}cphy	SH+D_ADDR+AR+CH+P+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C12+G466-C38+G466-C19	G468-R2008	2064	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2607	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C20	cthy	CH+T+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}cthy	SH+D_ADDR+AR+CH+T+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C12+G466-C38+G466-C20	G468-R2009	2065	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2608	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C21	oiin	O+IIN	sh{NAME_CORE_1}dar{NAME_CORE_2}oiin	SH+D_ADDR+AR+O+IIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C12+G466-C38+G466-C21	G468-R2011	444	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2609	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C22	ain	AIN	sh{NAME_CORE_1}dar{NAME_CORE_2}ain	SH+D_ADDR+AR+AIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C12+G466-C38+G466-C22	G468-R2000	2057	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2610	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C23	aly	AL+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}aly	SH+D_ADDR+AR+AL+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C12+G466-C38+G466-C23	G468-R2004	2060	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2611	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C24	dal	AL	sh{NAME_CORE_1}dar{NAME_CORE_2}dal	SH+D_ADDR+AR+AL	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C12+G466-C38+G466-C24	G468-R2002	443	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2612	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C25	eey	EE+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}eey	SH+D_ADDR+AR+EE+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C12+G466-C38+G466-C25	G468-R2010	2066	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2613	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C26	oin	O+IIN	sh{NAME_CORE_1}dar{NAME_CORE_2}oin	SH+D_ADDR+AR+O+IIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C12+G466-C38+G466-C26	G468-R2011	444	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2614	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C27	oly	OL+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}oly	SH+D_ADDR+AR+OL+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C12+G466-C38+G466-C27	G468-R2014	2069	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2615	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C28	ory	OR+Y	sh{NAME_CORE_1}dar{NAME_CORE_2}ory	SH+D_ADDR+AR+OR+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C12+G466-C38+G466-C28	G468-R2016	2071	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2616	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C29	shy	Y	sh{NAME_CORE_1}dar{NAME_CORE_2}shy	SH+D_ADDR+AR+Y	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C12+G466-C38+G466-C29	G468-R2017	2072	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2617	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C30	ydy	Y+DY	sh{NAME_CORE_1}dar{NAME_CORE_2}ydy	SH+D_ADDR+AR+Y+DY	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C12+G466-C38+G466-C30	G468-R2018	2073	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2618	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C31	al	AL	sh{NAME_CORE_1}dar{NAME_CORE_2}al	SH+D_ADDR+AR+AL	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C12+G466-C38+G466-C31	G468-R2002	443	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2619	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C32	am	AM_ADDR	sh{NAME_CORE_1}dar{NAME_CORE_2}am	SH+D_ADDR+AR+AM_ADDR	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C12+G466-C38+G466-C32	G468-R2005	2061	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2620	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C33	ar	AR	sh{NAME_CORE_1}dar{NAME_CORE_2}ar	SH+D_ADDR+AR+AR	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C12+G466-C38+G466-C33	G468-R2006	2062	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2621	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C34	ol	OL	sh{NAME_CORE_1}dar{NAME_CORE_2}ol	SH+D_ADDR+AR+OL	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C12+G466-C38+G466-C34	G468-R2012	2067	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2622	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C38	dar	D_ADDR+AR	G466-C35	or	OR	sh{NAME_CORE_1}dar{NAME_CORE_2}or	SH+D_ADDR+AR+OR	HALTEN · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C12+G466-C38+G466-C35	G468-R2015	2070	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2623	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C39	al	AL	G466-C13	olaiin	OL+AIIN	sh{NAME_CORE_1}al{NAME_CORE_2}olaiin	SH+AL+OL+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C12+G466-C39+G466-C13	G468-R1949	2018	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2624	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C39	al	AL	G466-C14	daiin	AIIN	sh{NAME_CORE_1}al{NAME_CORE_2}daiin	SH+AL+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C39+G466-C14	G468-R1935	432	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S2625	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C12	sh	SH	G466-C39	al	AL	G466-C15	aiin	AIIN	sh{NAME_CORE_1}al{NAME_CORE_2}aiin	SH+AL+AIIN	HALTEN · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C12+G466-C39+G466-C15	G468-R1935	432	COMPOSITION_ONLY	0	0	0	0	0	0
