unit_order	page	unit_id	unit_kind	owner_or_namespace	group_count	surface_sequence	atom_sequence	card_by_card_reading_de	fluent_working_reading_de	fully_memory_expanded_reading_de	dependencies_beyond_atomic_roots	pocket_sequence_readable	fluent_content_source	sentence_ends_at_physical_line
226	f68r1	f68r1.36	ASTRO_LOCUS	F68_LOCAL_STAR_SLOT_NS::A2_STAR_STATION_28	1	dolchedy	OL+CHD	Fortsetzen + Umsetzen	Fortsetzen + Umsetzen	Wähle diesen gezeichneten Sternplatz: Fortsetzen + Umsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
227	f68r1	f68r1.37	ASTRO_LOCUS	F68_CENTRAL_LEGEND_QUARANTINE_NS::A2_CENTRAL_LEGEND_UNRESOLVED	5	oky okchdy okardy qear oygy	OK | KCH | OK+AR+DY_BOUND | AR | O+G+Y	diesen Diagrammposten setzen; Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; Quelle aktivieren und Auswahl festhalten; Ausgangssektor, Ursprung oder Bezugswert; aktueller Grundgrad	diesen Diagrammposten setzen; Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; Quelle aktivieren und Auswahl festhalten; Ausgangssektor, Ursprung oder Bezugswert; aktueller Grundgrad	Kopiere diesen Hinweis separat und lasse seine Zuordnung offen: diesen Diagrammposten setzen; Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; Quelle aktivieren und Auswahl festhalten; Ausgangssektor, Ursprung oder Bezugswert; aktueller Grundgrad. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
228	f69v	f69v.1	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_WHEEL_RING_TEXT	40	dair cheyky otaza sar ar chykar okoirsh ar chetody okeeos o tey otokeeey okeeody okeey doiir teeo y chey ot y okedy chsdy okeod y dy choaiin okar okar chol chees yto odair oty oteeo dar o eykeody dchor char	AIR | CHEEY+YK | OT | AR | AR | AR | OK+SH | AR | CH+T+OD+Y | OK+EE+OS | O | T+Y | OT+OK+EEE | OK+EE+OD+Y | OK | D+O+IIR | EE | NONE | NONE | OT | NONE | OK | CH+S+DY | OK+E+OD | NONE | NONE | HO+AIIN | OK+AR | OK+AR | HO | EE | YT | OD+AIR | OT | OT+EE | AR | O | E+YK+E+OD+Y | HO | AR	Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Lauf/Bahn; Ablesewert der Klasse/des Hauses; naechster Platz oder folgende Bedingung; Quelle; Ausgangssektor, Ursprung oder Bezugswert; Ausgangssektor, Ursprung oder Bezugswert; aktivieren und halten; Ausgangssektor, Ursprung oder Bezugswert; aktuellen Phasen-Zustand eintragen; zweites Feld aktivieren; Grundwert; aktuelle Phase; nächsten Posten vollständig aktivieren; diesen Posten länger aktivieren und eintragen; in langer Stufe setzen; fester Grundindex; lange Tabellenstufe; dieser lokale Diagrammposten; dieser lokale Diagrammposten; naechster Platz oder folgende Bedingung; dieser lokale Diagrammposten; Diagrammposten setzen oder aktivieren; sekundären Zustand festhalten; kurz aktivieren und markieren; dieser lokale Diagrammposten; dieser lokale Diagrammposten; Eingangsposten mit Sollwert; Quelle aktivieren; Quelle aktivieren; im selben Ring oder Band fortsetzen; lange Tabellenstufe; bezeichneter Platz oder Phase; Lauf oder Bahn markieren; Teilsektor oder Untereintrag; nächste lange Stufe; Quelle; Grundwert; Klassenposten in kurzer Stufe markieren; Bedingungs-, Tabellen- oder Wahlansatz; Quelle. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
229	f69v	f69v.2	ASTRO_LOCUS	F69_MIDDLE_WHEEL_NS::A3_MIDDLE_WHEEL_RING_TEXT	38	yka chol ykar dal ykady iokeeor cheey choly ykeeal cheo oaram ockhy sheey aiin y daiial cheody cheal yetey chear y dy ykey ch y dy chol ykar ol y ykeeody chey dal ody airchy choky ychey chey	YK | HO | YK+AR | AL | YK | OK+EE+OR | CHEEY | HO | YK+AL | CHEO | AR+AM | CKH | NONE | AIIN | NONE | AL | CHEO | AL | SEL+T+Y | AR | NONE | NONE | YK | CH | NONE | NONE | HO | YK+AR | OL | NONE | YK+EE+OD+Y | NONE | AL | OD+Y | AIR | HO | Y+CHEEY | NONE	bezeichnete Klasse oder Haus; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; Ziel; bezeichnete Klasse oder Haus; Tabellensatz länger aktivieren; sichtbares Ergebnis / Ablesewert; im selben Ring, Band oder Satz fortsetzen; bezeichnete Klasse oder Haus + AL; Ablesewert; Quellaspekt; durch Sektor, Ring oder Pruefweg fuehren; diese Position laenger halten; Sollwert oder Grad des bezeichneten Himmelsplatzes; dieser lokale Diagrammposten; Zielsektor, Zielstern oder Zielfeld; Ablesewert fest; Ziel; ausgewählte aktuelle Phase; Quelle; dieser lokale Diagrammposten; dieser lokale Diagrammposten; bezeichnete Klasse oder Haus; Zustand; dieser lokale Diagrammposten; dieser lokale Diagrammposten; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; im selben Ring oder Band fortsetzen; dieser lokale Diagrammposten; diesen Klassenposten länger markieren; dieser lokale Diagrammposten; Ziel; diesen Posten eintragen; Himmels-, Ring- oder Zeigerlauf; diesen Diagrammposten setzen; aktueller Ablesewert; dieser lokale Diagrammposten	bezeichnete Klasse oder Haus; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; Ziel; bezeichnete Klasse oder Haus; Tabellensatz länger aktivieren; sichtbares Ergebnis / Ablesewert; im selben Ring, Band oder Satz fortsetzen; bezeichnete Klasse oder Haus + AL; Ablesewert; Quellaspekt; durch Sektor, Ring oder Pruefweg fuehren; diese Position laenger halten; Sollwert oder Grad des bezeichneten Himmelsplatzes; dieser lokale Diagrammposten; Zielsektor, Zielstern oder Zielfeld; Ablesewert fest; Ziel; ausgewählte aktuelle Phase; Quelle; dieser lokale Diagrammposten; dieser lokale Diagrammposten; bezeichnete Klasse oder Haus; Zustand; dieser lokale Diagrammposten; dieser lokale Diagrammposten; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; im selben Ring oder Band fortsetzen; dieser lokale Diagrammposten; diesen Klassenposten länger markieren; dieser lokale Diagrammposten; Ziel; diesen Posten eintragen; Himmels-, Ring- oder Zeigerlauf; diesen Diagrammposten setzen; aktueller Ablesewert; dieser lokale Diagrammposten	Lies diesen sichtbaren Posten nur im gewählten Rad: bezeichnete Klasse oder Haus; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; Ziel; bezeichnete Klasse oder Haus; Tabellensatz länger aktivieren; sichtbares Ergebnis / Ablesewert; im selben Ring, Band oder Satz fortsetzen; bezeichnete Klasse oder Haus + AL; Ablesewert; Quellaspekt; durch Sektor, Ring oder Pruefweg fuehren; diese Position laenger halten; Sollwert oder Grad des bezeichneten Himmelsplatzes; dieser lokale Diagrammposten; Zielsektor, Zielstern oder Zielfeld; Ablesewert fest; Ziel; ausgewählte aktuelle Phase; Quelle; dieser lokale Diagrammposten; dieser lokale Diagrammposten; bezeichnete Klasse oder Haus; Zustand; dieser lokale Diagrammposten; dieser lokale Diagrammposten; im selben Ring oder Band fortsetzen; bezeichnete Klasse oder Haus + AR; im selben Ring oder Band fortsetzen; dieser lokale Diagrammposten; diesen Klassenposten länger markieren; dieser lokale Diagrammposten; Ziel; diesen Posten eintragen; Himmels-, Ring- oder Zeigerlauf; diesen Diagrammposten setzen; aktueller Ablesewert; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
230	f69v	f69v.3	ASTRO_LOCUS	F69_RIGHT_WHEEL_NS::A3_RIGHT_WHEEL_RING_TEXT	29	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	AIR | OT+AL+AL | AIR | CHD | OT+AR | AR | NONE | OT+E+OR | HO | OT+AIR | CHD | OT+EE+AL | CHEO | AR | AIR | OT+E+OD+Y | YT+TY | A | D+CH+Y | OT+OL+Y | OK+E+OD+AL | OT+AR+AR | EE | AIR | NONE | OK+OD+Y | AL | OT | OT	Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsposten oder Zutat; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsposten oder Zutat; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe	Lies diesen sichtbaren Posten nur im gewählten Rad: Himmels-, Ring- oder Zeigerlauf; nächsten Doppelziel-Eintrag setzen; Lauf/Bahn; auf den bezeichneten Diagrammplatz uebertragen; nächste Quelle; Ausgangssektor, Ursprung oder Bezugswert; dieser lokale Diagrammposten; nächsten Satz kurz nehmen; Eingangsposten oder Zutat; nächster Lauf; Wert oder Platzbezug uebertragen; am nächsten Ziel länger halten; Bedingungs-, Tabellen- oder Wahlansatz; Ausgangssektor, Ursprung oder Bezugswert; Himmels-, Ring- oder Zeigerlauf; den nächsten Posten kurz markieren; bezeichneter Platz oder Phase + TY; Hauptwert; fester aktueller Zustand; diese Fortsetzung als nächste nehmen; markiertes Ziel kurz aktivieren; Folge + Quelle + Quelle; lange Tabellenstufe; Lauf/Bahn; dieser lokale Diagrammposten; diesen markierten Posten aktivieren; Ziel; naechster Diagrammposten in langer Stufe; naechster Diagrammposten in langer Stufe. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
231	f69v	f69v.4	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_01	2	okeey sar	OK | AR	in langer Stufe setzen; Quelle	in langer Stufe setzen; Quelle	Wähle diesen sichtbaren Platz des linken 28er-Inventars: in langer Stufe setzen; Quelle. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
232	f69v	f69v.5	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_02	2	okeo dy	OK | NONE	Diagrammposten setzen oder aktivieren; dieser lokale Diagrammposten	Diagrammposten setzen oder aktivieren; dieser lokale Diagrammposten	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Diagrammposten setzen oder aktivieren; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
233	f69v	f69v.6	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_03	1	ochoyk	HO	Himmelsobjekt oder Eingangsbedingung	Himmelsobjekt oder Eingangsbedingung	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Himmelsobjekt oder Eingangsbedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
234	f69v	f69v.7	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_04	1	ykeey	YK	bezeichnete Klasse oder Haus	bezeichnete Klasse oder Haus	Wähle diesen sichtbaren Platz des linken 28er-Inventars: bezeichnete Klasse oder Haus. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
235	f69v	f69v.8	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_05	1	ytory	YT+OR	bezeichneter Platz oder Phase + OR	bezeichneter Platz oder Phase + OR	Wähle diesen sichtbaren Platz des linken 28er-Inventars: bezeichneter Platz oder Phase + OR. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
236	f69v	f69v.9	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_06	1	oeesy	EE+Y	diesen Posten länger halten	diesen Posten länger halten	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Posten länger halten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
237	f69v	f69v.10	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_07	1	ytody	YT+OD+Y	diesen Platz eintragen	diesen Platz eintragen	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Platz eintragen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
238	f69v	f69v.11	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_08	1	okody	OK+OD+Y	diesen markierten Posten aktivieren	diesen markierten Posten aktivieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen markierten Posten aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
239	f69v	f69v.12	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_09	1	otody	OT+OD+Y	den nächsten Posten markieren	den nächsten Posten markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: den nächsten Posten markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
240	f69v	f69v.13	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_10	1	okeal	OK+E+AL	Ziel kurz aktivieren	Ziel kurz aktivieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Ziel kurz aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
241	f69v	f69v.14	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_11	1	okeod	OK+E+OD	kurz aktivieren und markieren	kurz aktivieren und markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: kurz aktivieren und markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
242	f69v	f69v.15	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_12	1	oteeys	OT+EE	nächste lange Stufe	nächste lange Stufe	Wähle diesen sichtbaren Platz des linken 28er-Inventars: nächste lange Stufe. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
243	f69v	f69v.16	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_13	1	oteol	OT+E+OL	als nächstes kurz fortsetzen	als nächstes kurz fortsetzen	Wähle diesen sichtbaren Platz des linken 28er-Inventars: als nächstes kurz fortsetzen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
244	f69v	f69v.17	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_14	1	ykeydy	YK	bezeichnete Klasse oder Haus	bezeichnete Klasse oder Haus	Wähle diesen sichtbaren Platz des linken 28er-Inventars: bezeichnete Klasse oder Haus. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
245	f69v	f69v.18	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_15	1	okeod	OK+E+OD	kurz aktivieren und markieren	kurz aktivieren und markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: kurz aktivieren und markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
246	f69v	f69v.19	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_16	1	saral	AR+AL	von Quelle zum Ziel	von Quelle zum Ziel	Wähle diesen sichtbaren Platz des linken 28er-Inventars: von Quelle zum Ziel. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
247	f69v	f69v.20	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_17	1	saiir	S+A+IIR	Hauptindex des Nebenfelds	Hauptindex des Nebenfelds	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Hauptindex des Nebenfelds. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
248	f69v	f69v.21	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_18	1	okolar	OK+OL+AR	Aktivieren + Fortsetzen + Quelle	Aktivieren + Fortsetzen + Quelle	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Aktivieren + Fortsetzen + Quelle. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
249	f69v	f69v.22	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_19	1	ykeody	YK+E+OD+Y	diesen Klassenposten kurz markieren	diesen Klassenposten kurz markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Klassenposten kurz markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
250	f69v	f69v.23	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_20	1	sarydy	AR	Ausgangssektor, Ursprung oder Bezugswert	Ausgangssektor, Ursprung oder Bezugswert	Wähle diesen sichtbaren Platz des linken 28er-Inventars: Ausgangssektor, Ursprung oder Bezugswert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
251	f69v	f69v.24	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_21	1	otchy	OT	naechster Platz oder folgende Bedingung	naechster Platz oder folgende Bedingung	Wähle diesen sichtbaren Platz des linken 28er-Inventars: naechster Platz oder folgende Bedingung. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
252	f69v	f69v.25	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_22	2	okeey dy	OK | NONE	in langer Stufe setzen; dieser lokale Diagrammposten	in langer Stufe setzen; dieser lokale Diagrammposten	Wähle diesen sichtbaren Platz des linken 28er-Inventars: in langer Stufe setzen; dieser lokale Diagrammposten. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
253	f69v	f69v.26	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_23	2	okey d	OK | D	in kurzer Stufe setzen; Festwert	in kurzer Stufe setzen; Festwert	Wähle diesen sichtbaren Platz des linken 28er-Inventars: in kurzer Stufe setzen; Festwert. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
254	f69v	f69v.27	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_24	1	okeod	OK+E+OD	kurz aktivieren und markieren	kurz aktivieren und markieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: kurz aktivieren und markieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
255	f69v	f69v.28	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_25	1	okodchy	OK+OD+Y	diesen markierten Posten aktivieren	diesen markierten Posten aktivieren	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen markierten Posten aktivieren. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
256	f69v	f69v.29	ASTRO_LOCUS	F69_LEFT_WHEEL_NS::A3_LEFT_RADIAL_SLOT_26	1	okeody	OK+E+OD+Y	diesen Posten kurz aktivieren und eintragen	diesen Posten kurz aktivieren und eintragen	Wähle diesen sichtbaren Platz des linken 28er-Inventars: diesen Posten kurz aktivieren und eintragen. Notiere das Ergebnis als lokalen Wert dieser Adresse.	ASTRO_LOCAL_MODULE|VISIBLE_DIAGRAM_ADDRESS	YES	LOCAL_DIAGRAM_AND_MASTER_EXEMPLAR	NO_ASSUMPTION
