gdt750_dispatch_id	gdt749_occurrence_id	target_surface	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	gdt749_prior_axes	distance1_multi_reference_prior_axes	active_selected_ring	active_contributing_hosts	active_emitted_axes	active_conflicts	active_outside_card	radius2_discovery_selected_ring	radius2_discovery_axes	radius2_discovery_hosts	distance2_sensitivity_axes	distance2_sensitivity_hosts	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G750-D1311	G749-O1311	qokaiin	f79v	f79	f79v.10	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchedy lsheckhedy qokeey qokaiin olky opchedy pchedy	OPEN	0	0
G750-D1312	G749-O1312	qokedy	f79v	f79	f79v.12	3	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshdy ofchdy qokedy qoteedy qokedy qoltedy qotedy oky	OPEN	0	0
G750-D1313	G749-O1313	qokedy	f79v	f79	f79v.12	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshdy ofchdy qokedy qoteedy qokedy qoltedy qotedy oky	OPEN	0	0
G750-D1314	G749-O1314	qokedy	f79v	f79	f79v.14	2	1	0	1	END_STAGE	NONE	1	NONE	NONE	NONE	0	1	NONE	NONE	HOT|END_STAGE	-1:qokeey:HOT|END_STAGE:d1	qokeey qokedy okeey qokol sheedy qokeedy rolchey qokeedy	OPEN	0	0
G750-D1315	G749-O1315	okeey	f79v	f79	f79v.14	3	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	2	HOT|END_STAGE	-2:qokeey:HOT|END_STAGE:d1	NONE	NONE	qokeey qokedy okeey qokol sheedy qokeedy rolchey qokeedy	OPEN	0	0
G750-D1316	G749-O1316	sheey	f79v	f79	f79v.16	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dol sheey qol olkshey qokeedy olkeedy qol okaiin oly	OPEN	0	0
G750-D1317	G749-O1317	sheey	f79v	f79	f79v.17	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qol sheey chol ol dar qokaiin cheekey qoky otain oram	OPEN	0	0
G750-D1318	G749-O1318	qokaiin	f79v	f79	f79v.17	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qol sheey chol ol dar qokaiin cheekey qoky otain oram	OPEN	0	0
G750-D1319	G749-O1319	sheey	f79v	f79	f79v.18	2	1	1	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokain sheey qokeey teey oteey lcheey qokeey olkeedy rchey	OPEN	0	0
G750-D1320	G749-O1320	qokedy	f79v	f79	f79v.19	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	OPEN	0	0
G750-D1321	G749-O1321	qokedy	f79v	f79	f79v.19	6	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	OPEN	0	0
G750-D1322	G749-O1322	qokedy	f79v	f79	f79v.19	7	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	OPEN	0	0
G750-D1323	G749-O1323	oty	f79v	f79	f79v.20	8	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dchedy lchey qety shedy okain ykees olkey oty shey qoly	OPEN	0	0
G750-D1324	G749-O1324	oty	f79v	f79	f79v.29	10	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty	OPEN	0	0
G750-D1325	G749-O1325	okeey	f79v	f79	f79v.33	10	0	0	0	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	por ar or yteey teey okar oshey qoky chey okeey ldy oral	OPEN	0	0
G750-D1326	G749-O1326	cheey	f79v	f79	f79v.35	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qor cheey kain chl ol otol dain otain ol oteedy qokan	OPEN	0	0
G750-D1327	G749-O1327	okeey	f79v	f79	f79v.37	5	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	OPEN	0	0
G750-D1328	G749-O1328	lkeey	f79v	f79	f79v.37	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pol ol shal kain okeey lkeey qokal otchsdy okeshdy	OPEN	0	0
G750-D1329	G749-O1329	sheey	f79v	f79	f79v.39	3	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	HOT|END_STAGE	-1:ykeey:HOT|END_STAGE:d2	qokeedy ykeey sheey or or aiin yefaiin chy dor yty	OPEN	0	0
G750-D1330	G749-O1330	qokedy	f79v	f79	f79v.5	2	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qolkeedy qokedy qotal saiin ory qokedy oteedy lcheam	OPEN	0	0
G750-D1331	G749-O1331	qokedy	f79v	f79	f79v.5	6	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qolkeedy qokedy qotal saiin ory qokedy oteedy lcheam	OPEN	0	0
G750-D1332	G749-O1332	okedy	f79v	f79	f79v.8	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ychedy qotey okedy tedyol sheedy qokeey qoteedy lol	OPEN	0	0
G750-D1333	G749-O1333	sheey	f79v	f79	f79v.9	3	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sar ol sheey qokeedy qokechey qol	OPEN	0	0
G750-D1334	G749-O1334	sheey	f7r	f7	f7r.1	6	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	fchodaiin shopchey qko shey qoos sheey charochy	OPEN	0	0
G750-D1335	G749-O1335	sheey	f7r	f7	f7r.3	3	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oeeees cheodaiin sheey ytcheey qotchy chald	OPEN	0	0
G750-D1336	G749-O1336	cheey	f7v	f7	f7v.3	8	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	OPEN	0	0
G750-D1337	G749-O1337	cheol	f7v	f7	f7v.3	11	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy	OPEN	0	0
G750-D1338	G749-O1338	cheey	f7v	f7	f7v.5	3	1	1	0	DRY	DRY|END_STAGE	1	1:tcheey:COLD|DRY|END_STAGE:d1	DRY|END_STAGE	NONE	0	1	DRY|END_STAGE	1:tcheey:COLD|DRY|END_STAGE:d1	DRY|END_STAGE	1:tcheey:COLD|DRY|END_STAGE:d1	dchodaiin qotchy cheey tcheey	OPEN	0	0
G750-D1339	G749-O1339	okal	f80r	f80	f80r.12	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	OPEN	0	0
G750-D1340	G749-O1340	okedy	f80r	f80	f80r.12	10	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	OPEN	0	0
G750-D1341	G749-O1341	cheol	f80r	f80	f80r.13	3	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchedy qotair cheol qokal qokal cheety qokaiin qokar qokain chedy qokam	OPEN	0	0
G750-D1342	G749-O1342	qokaiin	f80r	f80	f80r.13	7	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tchedy qotair cheol qokal qokal cheety qokaiin qokar qokain chedy qokam	OPEN	0	0
G750-D1343	G749-O1343	qokedy	f80r	f80	f80r.15	1	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokedy qokeedy checkhy olchedy qokain chey qokechckhy otar cheoltain sy	OPEN	0	0
G750-D1344	G749-O1344	oty	f80r	f80	f80r.16	11	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	solchedy qokeedy qokar ol chedy qokain shecthy qokeedy saltar chkain oty	OPEN	0	0
G750-D1345	G749-O1345	olkar	f80r	f80	f80r.17	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da	OPEN	0	0
G750-D1346	G749-O1346	oty	f80r	f80	f80r.24	7	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	OPEN	0	0
G750-D1347	G749-O1347	qokaiin	f80r	f80	f80r.26	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky	OPEN	0	0
G750-D1348	G749-O1348	olkaiin	f80r	f80	f80r.27	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	2	NONE	NONE	NONE	NONE	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	OPEN	0	0
G750-D1349	G749-O1349	sheey	f80r	f80	f80r.29	7	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okchey qoky chedy qokain shedy qol sheey qokal dar ary	OPEN	0	0
G750-D1350	G749-O1350	qokedy	f80r	f80	f80r.34	8	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ey rcheky shepchedy qokar ol qockhey olchey qokedy koroiin y	OPEN	0	0
G750-D1351	G749-O1351	qokaiin	f80r	f80	f80r.37	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sol olkeeey otar orchey qokeey ltalor olor qokaiin ol shey qotor alom	OPEN	0	0
G750-D1352	G749-O1352	qokedy	f80r	f80	f80r.40	6	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	torolshsdy opchey shepchy qotain shcthy qokedy daly	OPEN	0	0
G750-D1353	G749-O1353	cheky	f80r	f80	f80r.45	6	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okain shedy qokan chedy qotain cheky lteey lolom	OPEN	0	0
G750-D1354	G749-O1354	cheey	f80r	f80	f80r.46	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokain cheey olkain shedy qokain orol s	OPEN	0	0
G750-D1355	G749-O1355	cheey	f80r	f80	f80r.47	5	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polchy efaloir okain okaiin cheey kaiin ylor olkeey qokal	OPEN	0	0
G750-D1356	G749-O1356	cheey	f80r	f80	f80r.48	4	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	OPEN	0	0
G750-D1357	G749-O1357	qokaiin	f80r	f80	f80r.48	8	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	OPEN	0	0
G750-D1358	G749-O1358	cheey	f80r	f80	f80r.48	9	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	OPEN	0	0
G750-D1359	G749-O1359	cheol	f80r	f80	f80r.52	11	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sol tl shey qoklcheey lkaiin ol olor aiin y daiin cheol kain	OPEN	0	0
G750-D1360	G749-O1360	cheol	f80r	f80	f80r.53	5	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lol eey lchey qokal cheol lchor otlol	OPEN	0	0
G750-D1361	G749-O1361	sheey	f80v	f80	f80v.10	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sol sheey qokaiin shcthy dolshedy qokal shecthy qotainol	OPEN	0	0
G750-D1362	G749-O1362	qokaiin	f80v	f80	f80v.10	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sol sheey qokaiin shcthy dolshedy qokal shecthy qotainol	OPEN	0	0
G750-D1363	G749-O1363	cheol	f80v	f80	f80v.16	1	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	cheol key qotar dy qotal dy keedy qokain oty loldy tal	OPEN	0	0
G750-D1364	G749-O1364	oty	f80v	f80	f80v.16	9	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	cheol key qotar dy qotal dy keedy qokain oty loldy tal	OPEN	0	0
G750-D1365	G749-O1365	qokaiin	f80v	f80	f80v.17	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	solcheol qokaiin shecthy qokal cheol dy qotlolkal chedyr	OPEN	0	0
G750-D1366	G749-O1366	cheol	f80v	f80	f80v.17	5	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	solcheol qokaiin shecthy qokal cheol dy qotlolkal chedyr	OPEN	0	0
G750-D1367	G749-O1367	cheey	f80v	f80	f80v.20	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin	OPEN	0	0
G750-D1368	G749-O1368	qokaiin	f80v	f80	f80v.20	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin	OPEN	0	0
G750-D1369	G749-O1369	okal	f80v	f80	f80v.21	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tar kain okal y rchey qokal olor aiin okal otam	OPEN	0	0
G750-D1370	G749-O1370	okal	f80v	f80	f80v.21	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tar kain okal y rchey qokal olor aiin okal otam	OPEN	0	0
G750-D1371	G749-O1371	cheey	f80v	f80	f80v.25	4	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lshedy qoty olol cheey qokain okalchy tal or checthy sar	OPEN	0	0
G750-D1372	G749-O1372	olkar	f80v	f80	f80v.27	3	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshol kain olkar shey qokain dal oltaiin okain shal qoty	OPEN	0	0
G750-D1373	G749-O1373	qokaiin	f80v	f80	f80v.3	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	schedy qolchedy qokaiin chcthy otaiin sheeky qol	OPEN	0	0
G750-D1374	G749-O1374	qokaiin	f80v	f80	f80v.30	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pol or olkain oy qokaiin okain okar shey qolky	OPEN	0	0
G750-D1375	G749-O1375	olkar	f80v	f80	f80v.35	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tol oltain olkar y qol qol kain okiin ol kain shey ldy	OPEN	0	0
G750-D1376	G749-O1376	qokedy	f80v	f80	f80v.4	1	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokedy qokar qokain chedy qol qol shey qoly	OPEN	0	0
G750-D1377	G749-O1377	chdy	f80v	f80	f80v.42	8	0	0	0	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pol ol aiin olkal shar shedy qokol chdy ldol dar al	OPEN	0	0
G750-D1378	G749-O1378	qokaiin	f80v	f80	f80v.5	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okeedy chedy olkeedy oy qokaiin shckhy qotain ol	OPEN	0	0
G750-D1379	G749-O1379	qokaiin	f80v	f80	f80v.6	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	OPEN	0	0
G750-D1380	G749-O1380	qokedy	f80v	f80	f80v.6	8	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tcheol kedy pcheol kain shedy qokaiin otey qokedy chedy	OPEN	0	0
G750-D1381	G749-O1381	qokaiin	f80v	f80	f80v.8	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	olteedy qokaiin shedy qokain sheol qokchdy qokchdy qoty dy	OPEN	0	0
G750-D1382	G749-O1382	qokedy	f81r	f81	f81r.1	2	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polchoy qokedy shol opchedy olpchedy ofshdy oly	OPEN	0	0
G750-D1383	G749-O1383	cheey	f81r	f81	f81r.10	4	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chol dain otedy cheey qotain ly	OPEN	0	0
G750-D1384	G749-O1384	qokedy	f81r	f81	f81r.17	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y checthy okeedy shey qokedy ol ochedar	OPEN	0	0
G750-D1385	G749-O1385	qokedy	f81r	f81	f81r.19	1	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokedy sheedy chedy qoteedy olam	OPEN	0	0
G750-D1386	G749-O1386	cheol	f81r	f81	f81r.24	4	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	par ody shecphy cheol qotaldar otedy oly	OPEN	0	0
G750-D1387	G749-O1387	okal	f81r	f81	f81r.25	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sar shedy qol otain okair okal chedy dy	OPEN	0	0
G750-D1388	G749-O1388	qokedy	f81r	f81	f81r.27	3	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sol chedy qokedy olkedy dol qokchedy	OPEN	0	0
G750-D1389	G749-O1389	olkaiin	f81r	f81	f81r.29	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y sheedy shy chey l chcthy ytar olkaiin ol	OPEN	0	0
G750-D1390	G749-O1390	qokedy	f81r	f81	f81r.30	3	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	l shedy qokedy sor olkar ol kaiin olkshdy	OPEN	0	0
G750-D1391	G749-O1391	olkar	f81r	f81	f81r.30	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	l shedy qokedy sor olkar ol kaiin olkshdy	OPEN	0	0
G750-D1392	G749-O1392	cheol	f81r	f81	f81r.5	2	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qol cheol okeey ol ol olaiin ol or ain	OPEN	0	0
G750-D1393	G749-O1393	okeey	f81r	f81	f81r.5	3	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qol cheol okeey ol ol olaiin ol or ain	OPEN	0	0
G750-D1394	G749-O1394	oty	f81r	f81	f81r.8	3	1	1	0	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchedy qokeey oty qotey oteey oly	OPEN	0	0
G750-D1395	G749-O1395	okeey	f81v	f81	f81v.11	3	1	0	1	HOT	HOT|END_STAGE	1	-1:qokeey:HOT|END_STAGE:d1	HOT|END_STAGE	NONE	1	1	HOT|END_STAGE	-1:qokeey:HOT|END_STAGE:d1	HOT|END_STAGE	-1:qokeey:HOT|END_STAGE:d1	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	OPEN	0	0
G750-D1396	G749-O1396	chdy	f81v	f81	f81v.12	3	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	OPEN	0	0
G750-D1397	G749-O1397	qokedy	f81v	f81	f81v.12	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	OPEN	0	0
G750-D1398	G749-O1398	okal	f81v	f81	f81v.13	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	OPEN	0	0
G750-D1399	G749-O1399	okedy	f81v	f81	f81v.14	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	OPEN	0	0
G750-D1400	G749-O1400	qokedy	f81v	f81	f81v.14	7	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	HOT|END_STAGE	-1:qokeed:HOT|END_STAGE:d2	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	OPEN	0	0
G750-D1401	G749-O1401	sheey	f81v	f81	f81v.15	4	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	OPEN	0	0
G750-D1402	G749-O1402	chdy	f81v	f81	f81v.16	9	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	OPEN	0	0
G750-D1403	G749-O1403	cheky	f81v	f81	f81v.18	4	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	OPEN	0	0
G750-D1404	G749-O1404	qokedy	f81v	f81	f81v.18	7	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	OPEN	0	0
G750-D1405	G749-O1405	qokedy	f81v	f81	f81v.18	8	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	OPEN	0	0
G750-D1406	G749-O1406	qokedy	f81v	f81	f81v.2	1	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	OPEN	0	0
G750-D1407	G749-O1407	okal	f81v	f81	f81v.2	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	OPEN	0	0
G750-D1408	G749-O1408	qokedy	f81v	f81	f81v.20	4	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qocthey chekal chedy qokedy lshety qoldy ltedy qotain	OPEN	0	0
G750-D1409	G749-O1409	cheey	f81v	f81	f81v.22	4	0	0	0	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokal qol oiin cheey dal lchedy chedy salchtedytar	OPEN	0	0
G750-D1410	G749-O1410	okeey	f81v	f81	f81v.24	4	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	OPEN	0	0
G750-D1411	G749-O1411	okedy	f81v	f81	f81v.26	4	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ol checholtar oiin okedy dal shey olkeol olkeedy okeol	OPEN	0	0
G750-D1412	G749-O1412	cheky	f81v	f81	f81v.27	5	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dsheol oiiin olkeedy tedy cheky shckhedy chal	OPEN	0	0
G750-D1413	G749-O1413	okedy	f81v	f81	f81v.3	4	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	OPEN	0	0
G750-D1414	G749-O1414	chdy	f81v	f81	f81v.3	7	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin daiin olkeedy okedy dykain shek chdy dalal oldy	OPEN	0	0
G750-D1415	G749-O1415	qokaiin	f81v	f81	f81v.4	1	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy	OPEN	0	0
G750-D1416	G749-O1416	cheol	f81v	f81	f81v.6	5	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokain okaiin ol chedy cheol lky l s aiin okain daldy	OPEN	0	0
