visible_unit_serial	register	page	locus	record_or_diagram	position	surface	exact_identity	FORMAL_VALUE	ATOMIC_OR_WHOLE_CARD_MNEMONIC	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage
690	ASTRO_LOCAL	f69v	f69v.2	A3	G14	aiin	ASTRO_f69v_002_14	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
691	ASTRO_LOCAL	f69v	f69v.2	A3	G15	y	ASTRO_f69v_002_15	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
692	ASTRO_LOCAL	f69v	f69v.2	A3	G16	daiial	ASTRO_f69v_002_16	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
693	ASTRO_LOCAL	f69v	f69v.2	A3	G17	cheody	ASTRO_f69v_002_17	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
694	ASTRO_LOCAL	f69v	f69v.2	A3	G18	cheal	ASTRO_f69v_002_18	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
695	ASTRO_LOCAL	f69v	f69v.2	A3	G19	yetey	ASTRO_f69v_002_19	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
696	ASTRO_LOCAL	f69v	f69v.2	A3	G20	chear	ASTRO_f69v_002_20	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
697	ASTRO_LOCAL	f69v	f69v.2	A3	G21	y	ASTRO_f69v_002_21	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
698	ASTRO_LOCAL	f69v	f69v.2	A3	G22	dy	ASTRO_f69v_002_22	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
699	ASTRO_LOCAL	f69v	f69v.2	A3	G23	ykey	ASTRO_f69v_002_23	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
700	ASTRO_LOCAL	f69v	f69v.2	A3	G24	ch	ASTRO_f69v_002_24	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
701	ASTRO_LOCAL	f69v	f69v.2	A3	G25	y	ASTRO_f69v_002_25	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
702	ASTRO_LOCAL	f69v	f69v.2	A3	G26	dy	ASTRO_f69v_002_26	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
703	ASTRO_LOCAL	f69v	f69v.2	A3	G27	chol	ASTRO_f69v_002_27	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
704	ASTRO_LOCAL	f69v	f69v.2	A3	G28	ykar	ASTRO_f69v_002_28	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
705	ASTRO_LOCAL	f69v	f69v.2	A3	G29	ol	ASTRO_f69v_002_29	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
706	ASTRO_LOCAL	f69v	f69v.2	A3	G30	y	ASTRO_f69v_002_30	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
707	ASTRO_LOCAL	f69v	f69v.2	A3	G31	ykeeody	ASTRO_f69v_002_31	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
708	ASTRO_LOCAL	f69v	f69v.2	A3	G32	chey	ASTRO_f69v_002_32	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
709	ASTRO_LOCAL	f69v	f69v.2	A3	G33	dal	ASTRO_f69v_002_33	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
710	ASTRO_LOCAL	f69v	f69v.2	A3	G34	ody	ASTRO_f69v_002_34	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
711	ASTRO_LOCAL	f69v	f69v.2	A3	G35	airchy	ASTRO_f69v_002_35	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
712	ASTRO_LOCAL	f69v	f69v.2	A3	G36	choky	ASTRO_f69v_002_36	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
713	ASTRO_LOCAL	f69v	f69v.2	A3	G37	ychey	ASTRO_f69v_002_37	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
714	ASTRO_LOCAL	f69v	f69v.2	A3	G38	chey	ASTRO_f69v_002_38	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
715	ASTRO_LOCAL	f69v	f69v.3	A3	G1	doair	ASTRO_f69v_003_01	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
716	ASTRO_LOCAL	f69v	f69v.3	A3	G2	otaldal	ASTRO_f69v_003_02	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
717	ASTRO_LOCAL	f69v	f69v.3	A3	G3	dair	ASTRO_f69v_003_03	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
718	ASTRO_LOCAL	f69v	f69v.3	A3	G4	chdy	ASTRO_f69v_003_04	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
719	ASTRO_LOCAL	f69v	f69v.3	A3	G5	otoar	ASTRO_f69v_003_05	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
720	ASTRO_LOCAL	f69v	f69v.3	A3	G6	ar	ASTRO_f69v_003_06	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
721	ASTRO_LOCAL	f69v	f69v.3	A3	G7	chy	ASTRO_f69v_003_07	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
722	ASTRO_LOCAL	f69v	f69v.3	A3	G8	qoteor	ASTRO_f69v_003_08	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
723	ASTRO_LOCAL	f69v	f69v.3	A3	G9	cho	ASTRO_f69v_003_09	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
724	ASTRO_LOCAL	f69v	f69v.3	A3	G10	qotair	ASTRO_f69v_003_10	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
725	ASTRO_LOCAL	f69v	f69v.3	A3	G11	chda	ASTRO_f69v_003_11	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
726	ASTRO_LOCAL	f69v	f69v.3	A3	G12	oteeal	ASTRO_f69v_003_12	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
727	ASTRO_LOCAL	f69v	f69v.3	A3	G13	cheor	ASTRO_f69v_003_13	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
728	ASTRO_LOCAL	f69v	f69v.3	A3	G14	ar	ASTRO_f69v_003_14	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
729	ASTRO_LOCAL	f69v	f69v.3	A3	G15	air	ASTRO_f69v_003_15	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
730	ASTRO_LOCAL	f69v	f69v.3	A3	G16	oteody	ASTRO_f69v_003_16	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	continue to the next station	Arbeitsalmanach-Regel: continue to the next station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
731	ASTRO_LOCAL	f69v	f69v.3	A3	G17	ytyd	ASTRO_f69v_003_17	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	repeat only once	Arbeitsalmanach-Regel: repeat only once	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
732	ASTRO_LOCAL	f69v	f69v.3	A3	G18	a	ASTRO_f69v_003_18	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	close the consultation	Arbeitsalmanach-Regel: close the consultation	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
733	ASTRO_LOCAL	f69v	f69v.3	A3	G19	dchy	ASTRO_f69v_003_19	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	when the Moon reaches the station	Arbeitsalmanach-Regel: when the calendar cycle reaches the station	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
734	ASTRO_LOCAL	f69v	f69v.3	A3	G20	otoly	ASTRO_f69v_003_20	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	inspect the pictured schedule	Arbeitsalmanach-Regel: inspect the pictured schedule	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
735	ASTRO_LOCAL	f69v	f69v.3	A3	G21	okeodal	ASTRO_f69v_003_21	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if the condition is favourable	Arbeitsalmanach-Regel: if the condition is favourable	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
736	ASTRO_LOCAL	f69v	f69v.3	A3	G22	oteoarar	ASTRO_f69v_003_22	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	apply the remedy	Arbeitsalmanach-Regel: execute the work order	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
737	ASTRO_LOCAL	f69v	f69v.3	A3	G23	cheteeser	ASTRO_f69v_003_23	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	if adverse, withhold it	Arbeitsalmanach-Regel: if adverse, withhold it	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
738	ASTRO_LOCAL	f69v	f69v.3	A3	G24	dair	ASTRO_f69v_003_24	ASTRO_LOCAL_SLOT:SCHEDULE_RULE_PROSE	NOT_APPLICABLE_ASTRO_LOCAL	keep the usual measure	Arbeitsalmanach-Regel: keep the usual measure	ASTRO_LOCAL_EXEMPLAR;SEMANTICS_UNANCHORED;NO_PROSE_CARD_IMPORT;NO_DIRECT_28_TO_28_JOIN	V22_395_GROUP_LEDGER>V55_LOCAL_DIAGRAM_STATUS>V58_WORK_ALMANAC_RIVAL>V59_R1
