ledger_row_id	domain	page	unit_id	physical_line_or_locus	field_or_slot_id	event_index	surface	exact_opaque_id	opaque_id_status	formal_coordinates_or_diagram_role	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	local_event_or_slot_expansion	unit_reading_ref	closure_status	line_is_sentence	direct_f68_f69_join	semantic_contract	source_artifact
L0640	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:4	4	sar	ASTRO_f69v_001_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	continue to the next station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0641	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:5	5	ar	ASTRO_f69v_001_05	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	repeat only once	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0642	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:6	6	chykar	ASTRO_f69v_001_06	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	close the consultation	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0643	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:7	7	okoirsh	ASTRO_f69v_001_07	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon reaches the station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0644	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:8	8	ar	ASTRO_f69v_001_08	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	inspect the pictured schedule	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0645	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:9	9	chetody	ASTRO_f69v_001_09	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if the condition is favourable	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0646	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:10	10	okeeos	ASTRO_f69v_001_10	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	apply the remedy	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0647	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:11	11	o	ASTRO_f69v_001_11	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if adverse, withhold it	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0648	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:12	12	tey	ASTRO_f69v_001_12	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	keep the usual measure	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0649	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:13	13	otokeeey	ASTRO_f69v_001_13	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	continue to the next station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0650	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:14	14	okeeody	ASTRO_f69v_001_14	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	repeat only once	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0651	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:15	15	okeey	ASTRO_f69v_001_15	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	close the consultation	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0652	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:16	16	doiir	ASTRO_f69v_001_16	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon reaches the station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0653	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:17	17	teeo	ASTRO_f69v_001_17	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	inspect the pictured schedule	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0654	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:18	18	y	ASTRO_f69v_001_18	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if the condition is favourable	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0655	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:19	19	chey	ASTRO_f69v_001_19	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	apply the remedy	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0656	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:20	20	ot	ASTRO_f69v_001_20	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if adverse, withhold it	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0657	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:21	21	y	ASTRO_f69v_001_21	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	keep the usual measure	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0658	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:22	22	okedy	ASTRO_f69v_001_22	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	continue to the next station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0659	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:23	23	chsdy	ASTRO_f69v_001_23	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	repeat only once	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0660	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:24	24	okeod	ASTRO_f69v_001_24	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	close the consultation	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0661	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:25	25	y	ASTRO_f69v_001_25	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon reaches the station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0662	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:26	26	dy	ASTRO_f69v_001_26	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	inspect the pictured schedule	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0663	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:27	27	choaiin	ASTRO_f69v_001_27	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if the condition is favourable	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0664	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:28	28	okar	ASTRO_f69v_001_28	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	apply the remedy	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0665	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:29	29	okar	ASTRO_f69v_001_29	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if adverse, withhold it	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0666	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:30	30	chol	ASTRO_f69v_001_30	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	keep the usual measure	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0667	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:31	31	chees	ASTRO_f69v_001_31	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	continue to the next station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0668	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:32	32	yto	ASTRO_f69v_001_32	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	repeat only once	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0669	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:33	33	odair	ASTRO_f69v_001_33	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	close the consultation	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0670	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:34	34	oty	ASTRO_f69v_001_34	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon reaches the station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0671	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:35	35	oteeo	ASTRO_f69v_001_35	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	inspect the pictured schedule	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0672	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:36	36	dar	ASTRO_f69v_001_36	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if the condition is favourable	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0673	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:37	37	o	ASTRO_f69v_001_37	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	apply the remedy	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0674	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:38	38	eykeody	ASTRO_f69v_001_38	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	if adverse, withhold it	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0675	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:39	39	dchor	ASTRO_f69v_001_39	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	keep the usual measure	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0676	ASTRO	f69v	A3	f69v.1	f69v:f69v.1:40	40	char	ASTRO_f69v_001_40	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	continue to the next station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0677	ASTRO	f69v	A3	f69v.2	f69v:f69v.2:1	1	yka	ASTRO_f69v_002_01	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	continue to the next station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0678	ASTRO	f69v	A3	f69v.2	f69v:f69v.2:2	2	chol	ASTRO_f69v_002_02	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	repeat only once	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0679	ASTRO	f69v	A3	f69v.2	f69v:f69v.2:3	3	ykar	ASTRO_f69v_002_03	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	close the consultation	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0680	ASTRO	f69v	A3	f69v.2	f69v:f69v.2:4	4	dal	ASTRO_f69v_002_04	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	when the Moon reaches the station	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
L0681	ASTRO	f69v	A3	f69v.2	f69v:f69v.2:5	5	ykady	ASTRO_f69v_002_05	OPAQUE_ASTRO_LOCAL_OCCURRENCE_ID	ORDERED_28_RULE_OR_REGIMEN_CATALOGUE	PAGE_LOCAL_LOOKUP	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY	UNKNOWN_EXEMPLAR	ASTRO_LOCAL_ONLY_NO_PROSE_IMPORT	NONE	inspect the pictured schedule	A3	NOT_APPLICABLE	NO	NONE	ASTRO_LOCAL_ONLY_NO_PROSE_CARD_IMPORT	V22_SELECTED_COMPLETE_TRANSLATION_LEDGER.tsv routed by V55 selection
