unified_serial	section	page	unit_id	local_id	visible_identity	owner_or_namespace	operational_formal_value	optional_master_word_gloss	source_token_count	master_exemplar_content	strongest_local_rival	leading_book_model	rival_book_model	content_status	source_artifact
616	ASTRO	f68r1	A2	A2:A2:G045	A2:G045	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S13: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S13 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
617	ASTRO	f68r1	A2	A2:A2:G046	A2:G046	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S14: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S14 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
618	ASTRO	f68r1	A2	A2:A2:G047	A2:G047	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S15: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S15 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
619	ASTRO	f68r1	A2	A2:A2:G048	A2:G048	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S16: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S16 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
620	ASTRO	f68r1	A2	A2:A2:G049	A2:G049	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S17: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S17 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
621	ASTRO	f68r1	A2	A2:A2:G050	A2:G050	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S18: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S18 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
622	ASTRO	f68r1	A2	A2:A2:G051	A2:G051	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S19: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S19 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
623	ASTRO	f68r1	A2	A2:A2:G052	A2:G052	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S20: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S20 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
624	ASTRO	f68r1	A2	A2:A2:G053	A2:G053	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S21: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S21 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
625	ASTRO	f68r1	A2	A2:A2:G054	A2:G054	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S22: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S22 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
626	ASTRO	f68r1	A2	A2:A2:G055	A2:G055	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S23: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S23 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
627	ASTRO	f68r1	A2	A2:A2:G056	A2:G056	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S24: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S24 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
628	ASTRO	f68r1	A2	A2:A2:G057	A2:G057	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S25: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S25 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
629	ASTRO	f68r1	A2	A2:A2:G058	A2:G058	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S26: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S26 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
630	ASTRO	f68r1	A2	A2:A2:G059	A2:G059	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S27: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S27 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
631	ASTRO	f68r1	A2	A2:A2:G060	A2:G060	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Vollständiges lokales Etikett: f68r1, sichtbarer Sternplatz S28: Lokales Stern-, Asterismus- oder Stationsetikett innerhalb seines Bildfeldes; S28 ist nur eine editoriale Adresse, und die 28 gezählten Sternplätze bilden weder eine bewiesene Folge noch ein gemeinsames Rad.	Astronomischer Rivale: dekorativer Sternplatz oder unverbundene Sternnamensammlung ohne Stationssystem.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
632	ASTRO	f68r1	A2	A2:A2:G061	A2:G061	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
633	ASTRO	f68r1	A2	A2:A2:G062	A2:G062	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
634	ASTRO	f68r1	A2	A2:A2:G063	A2:G063	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
635	ASTRO	f68r1	A2	A2:A2:G064	A2:G064	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 04/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
636	ASTRO	f68r1	A2	A2:A2:G065	A2:G065	A2_LOCAL_OWNER_UNRESOLVED	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 05/05 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f68r1, unaufgelöste Zentrallegende eines Teilbildes: Ein lokaler Himmels- oder Kalenderhinweis wird aus dem Exemplar kopiert, aber weder Zentrum noch Paneel noch Lesereihenfolge sind sichtbar eindeutig.	Formaler Rivale: unabhängige Paneel- oder Zentrumslegende ohne gemeinsamen Atlasalgorithmus.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
637	ASTRO	f69v	A3	A3:A3:G001	A3:G001	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 01/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
638	ASTRO	f69v	A3	A3:A3:G002	A3:G002	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 02/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
639	ASTRO	f69v	A3	A3:A3:G003	A3:G003	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 03/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
640	ASTRO	f69v	A3	A3:A3:G004	A3:G004	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 04/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
641	ASTRO	f69v	A3	A3:A3:G005	A3:G005	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 05/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
642	ASTRO	f69v	A3	A3:A3:G006	A3:G006	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 06/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
643	ASTRO	f69v	A3	A3:A3:G007	A3:G007	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 07/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
644	ASTRO	f69v	A3	A3:A3:G008	A3:G008	A3_LEFT_WHEEL_ONLY	LOCAL_OPAQUE_CELESTIAL_LABEL	NONE	1	Kopiersegment 08/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	LOCAL_MASTER_EXEMPLAR_LABEL__NOT_WORD_OR_TRANSLATION	V80_R4_CANONICAL_395_ASTRO_GROUP_EDITION.tsv
