unified_serial	item_kind	section	page	unit_id	locus	local_id	opaque_identity	surface_display_only	owner	namespace	autonomous_primary_reading	optional_master_gloss	occurrence_bound_exemplar	visible_count	source_token_count	strongest_contradiction	semantic_ceiling
660	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G024	A3:G024	okeod	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 24/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
661	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G025	A3:G025	y	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 25/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
662	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G026	A3:G026	dy	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 26/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
663	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G027	A3:G027	choaiin	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 27/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
664	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G028	A3:G028	okar	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 28/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
665	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G029	A3:G029	okar	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 29/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
666	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G030	A3:G030	chol	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 30/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
667	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G031	A3:G031	chees	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 31/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
668	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G032	A3:G032	yto	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 32/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
669	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G033	A3:G033	odair	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 33/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
670	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G034	A3:G034	oty	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 34/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
671	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G035	A3:G035	oteeo	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 35/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
672	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G036	A3:G036	dar	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 36/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
673	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G037	A3:G037	o	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 37/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
674	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G038	A3:G038	eykeody	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 38/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
675	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G039	A3:G039	dchor	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 39/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
676	ASTRO_GROUP	ASTRO	f69v	A3	f69v.1	A3:G040	A3:G040	char	A3_LEFT_WHEEL_RING_TEXT	A3_LEFT_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 40/40 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des linken Rades: Rubrik eines örtlichen 28-Platz-Inventars für Mondstationen oder vergleichbare Kalenderabschnitte; jeder Radialplatz ist ein eigener Nachschlageposten, doch Namen, Anfang, Richtung und zyklische Folge werden nicht aus der Zeichnung ergänzt.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
677	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G041	A3:G041	yka	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 01/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
678	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G042	A3:G042	chol	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 02/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
679	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G043	A3:G043	ykar	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 03/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
680	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G044	A3:G044	dal	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 04/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
681	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G045	A3:G045	ykady	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 05/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
682	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G046	A3:G046	iokeeor	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 06/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
683	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G047	A3:G047	cheey	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 07/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
684	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G048	A3:G048	choly	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 08/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
685	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G049	A3:G049	ykeeal	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 09/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
686	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G050	A3:G050	cheo	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 10/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
687	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G051	A3:G051	oaram	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 11/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
688	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G052	A3:G052	ockhy	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 12/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
689	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G053	A3:G053	sheey	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 13/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
690	ASTRO_GROUP	ASTRO	f69v	A3	f69v.2	A3:G054	A3:G054	aiin	A3_MIDDLE_WHEEL_RING_TEXT	A3_MIDDLE_WHEEL_ONLY	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	NONE	[EXEMPLAR:Kopiersegment 14/38 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des mittleren Wolken- oder Wellenrades: Eigenständige Rubrik für örtliche Himmels-, Witterungs- oder Prognosezustände; das Wolkenmotiv trägt nur diese Arbeitslesung und beweist weder Wettersemantik noch eine Verbindung zu den Nachbarrädern.]	1	1	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; die drei Räder sind heterogen und voneinander getrennt.	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY
