global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_owner_or_namespace	operational_formal_value	formal_provenance	visible_read_action	source_position_id	source_position_contribution	optional_questioned_master_gloss	leading_master_memorized_content	rival_master_memorized_content	content_provenance	leading_content_model	rival_content_model	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
743	ASTRO	f69v	A3	f69v.3	A3:G107	oteey	F69_RIGHT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G362	1	NONE	Kopiersegment 29/29 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, Ringtext des rechten Gesicht- oder Strahlenrades: Eigenständige Rubrik für eine örtliche Licht-, Planeten- oder Komplexionsangabe; das Gesicht identifiziert keinen bestimmten Himmelskörper und schafft keine Kante zu den beiden anderen Rädern.	Astronomisch-formaler Rivale: selbständiger Sonnen-, Mond-, Planeten- oder Schmuckring ohne Komplexionsfunktion.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
744	ASTRO	f69v	A3	f69v.4	A3:G108	okeey	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G363	1	NONE	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L01: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L01 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
745	ASTRO	f69v	A3	f69v.4	A3:G109	sar	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G364	1	NONE	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L01: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L01 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
746	ASTRO	f69v	A3	f69v.5	A3:G110	okeo	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G365	1	NONE	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L02: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L02 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
747	ASTRO	f69v	A3	f69v.5	A3:G111	dy	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G366	1	NONE	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L02: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L02 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
748	ASTRO	f69v	A3	f69v.6	A3:G112	ochoyk	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G367	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L03: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L03 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
749	ASTRO	f69v	A3	f69v.7	A3:G113	ykeey	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G368	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L04: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L04 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
750	ASTRO	f69v	A3	f69v.8	A3:G114	ytory	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G369	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L05: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L05 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
751	ASTRO	f69v	A3	f69v.9	A3:G115	oeesy	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G370	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L06: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L06 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
752	ASTRO	f69v	A3	f69v.10	A3:G116	ytody	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G371	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L07: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L07 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
753	ASTRO	f69v	A3	f69v.11	A3:G117	okody	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G372	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L08: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L08 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
754	ASTRO	f69v	A3	f69v.12	A3:G118	otody	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G373	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L09: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L09 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
755	ASTRO	f69v	A3	f69v.13	A3:G119	okeal	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G374	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L10: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L10 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
756	ASTRO	f69v	A3	f69v.14	A3:G120	okeod	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G375	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L11: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L11 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
757	ASTRO	f69v	A3	f69v.15	A3:G121	oteeys	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G376	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L12: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L12 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
758	ASTRO	f69v	A3	f69v.16	A3:G122	oteol	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G377	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L13: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L13 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
759	ASTRO	f69v	A3	f69v.17	A3:G123	ykeydy	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G378	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L14: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L14 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
760	ASTRO	f69v	A3	f69v.18	A3:G124	okeod	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G379	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L15: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L15 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
761	ASTRO	f69v	A3	f69v.19	A3:G125	saral	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G380	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L16: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L16 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
762	ASTRO	f69v	A3	f69v.20	A3:G126	saiir	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G381	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L17: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L17 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
763	ASTRO	f69v	A3	f69v.21	A3:G127	okolar	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G382	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L18: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L18 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
764	ASTRO	f69v	A3	f69v.22	A3:G128	ykeody	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G383	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L19: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L19 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
765	ASTRO	f69v	A3	f69v.23	A3:G129	sarydy	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G384	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L20: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L20 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
766	ASTRO	f69v	A3	f69v.24	A3:G130	otchy	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G385	1	NONE	Vollständiges lokales Etikett: f69v, linker Radialplatz L21: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L21 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
767	ASTRO	f69v	A3	f69v.25	A3:G131	okeey	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G386	1	NONE	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L22: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L22 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
768	ASTRO	f69v	A3	f69v.25	A3:G132	dy	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G387	1	NONE	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L22: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L22 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
769	ASTRO	f69v	A3	f69v.26	A3:G133	okey	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G388	1	NONE	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L23: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L23 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
770	ASTRO	f69v	A3	f69v.26	A3:G134	d	F69_LEFT_WHEEL_NS	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	COPY_LOCAL_GROUP_ONCE	ASTRO_G389	1	NONE	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: f69v, linker Radialplatz L23: Lokales Mondstations- oder Kalenderabschnittsetikett aus dem Exemplar; L23 ist nur eine editoriale Adresse, kein behaupteter Name, Rang, Startpunkt oder Handlungsschritt.	Kalenderischer Rivale: 28 Grad-, Teilungs- oder Gedächtnisplätze ohne Mondhausnamen, Ordnung oder Operation.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
