retained_rank	source_draw	aggregate_match_distance	control_surfaces	aggregate_events	aggregate_pages	field_hit_cells	field_exposure_cells	field_specificity_rate	positioned_amount_neighbour_cells	open_positioned_amount_neighbour_cells	gdt760_clean_content_contact_cells	field_or_positioned_neighbour_union_cells	field_or_open_positioned_neighbour_union_cells	field_form_breadth	positioned_amount_neighbour_form_breadth	open_positioned_amount_neighbour_form_breadth	gdt760_clean_content_contact_form_breadth	field_and_positioned_neighbour_form_breadth	field_and_open_positioned_neighbour_form_breadth	field_and_clean_content_form_breadth	field_or_positioned_neighbour_union_pages	field_or_open_positioned_neighbour_union_pages	global_l_occurrences
4766	32944	0.381261182274	al|chol|dal|dol|olchal|qokeeal|qotol|rol|sal|sheol|sol	1064	163	11	34	0.323529411765	14	14	0	25	25	3	4	4	0	2	2	0	19	19	1064
4767	74374	0.381265574705	al|chol|cthol|kal|keel|lol|okeol|qokal|qotol|shol|taral	1091	163	12	38	0.315789473684	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1091
4768	85364	0.381285015067	al|dal|kal|kol|oal|odal|okol|qokal|sheol|shol|tail	953	157	11	34	0.323529411765	12	12	0	20	20	5	3	3	0	3	3	0	15	15	953
4769	150191	0.381287668485	al|chol|cthol|dal|kal|keol|lchedal|lol|oldal|qokal|sheol	1140	164	12	39	0.307692307692	16	15	1	27	26	4	5	4	1	3	3	0	21	20	1140
4770	21769	0.381294126016	al|chl|chol|cthol|dal|kal|lchedal|qokal|qokeeal|tal|tol	1079	164	13	40	0.325	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1079
4771	42411	0.381297637401	al|dal|lcheal|lkeal|odal|okeol|okol|otchol|qokal|sheol|sol	863	145	8	27	0.296296296296	10	10	0	17	17	4	2	2	0	2	2	0	14	14	863
4772	6692	0.381301649864	al|dal|keol|okeedal|okeol|otchol|qokal|qotol|sheol|sol|tail	859	144	8	27	0.296296296296	11	10	1	18	17	4	3	2	1	2	2	0	15	14	859
4773	54900	0.381335610786	al|chlal|dal|keol|okeol|otchol|qokal|qotol|sheol|sol|tedal	857	144	7	26	0.269230769231	11	10	1	17	16	3	3	2	1	2	2	0	14	13	857
4774	68068	0.381336154132	al|chl|dal|lcheal|okol|oteol|qetal|qokal|qotol|sheol|sol	875	140	9	29	0.310344827586	11	10	1	19	18	5	3	2	1	2	2	0	16	15	875
4775	101991	0.381338623589	al|chcthal|chol|dol|kal|okol|qokal|qotol|sal|sol|tedal	1021	160	10	32	0.3125	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1021
4776	158890	0.381346911162	al|chol|dol|lol|okeol|qetal|qokal|qokeeal|sal|sol|tal	999	160	9	30	0.3	16	16	0	24	24	3	5	5	0	3	3	0	19	19	999
4777	6935	0.381350577702	al|cheal|chol|daiil|kol|lol|okeol|qokal|rol|sheol|taral	975	158	10	35	0.285714285714	16	15	1	25	24	4	5	4	1	4	3	1	19	18	975
4778	6116	0.381353013184	al|dal|dol|keol|kol|okol|oldal|qetal|qokal|qotol|sheol	888	148	8	27	0.296296296296	11	10	1	18	17	4	3	2	1	2	2	0	15	14	888
4779	161074	0.381364497863	al|chdal|cheal|chol|cthol|dal|oal|okol|qetal|qokal|tol	1104	165	14	42	0.333333333333	15	14	1	28	27	6	4	3	1	4	3	1	21	20	1104
4780	138556	0.381374983923	airal|al|dal|dol|okeol|qokal|qotol|rol|sal|sheol|tail	888	141	7	26	0.269230769231	11	11	0	17	17	3	3	3	0	2	2	0	14	14	888
4781	18734	0.381375905589	al|chol|keel|lol|okeol|okol|qokal|rol|sal|sol|taral	976	156	10	31	0.322580645161	16	16	0	25	25	4	5	5	0	3	3	0	20	20	976
4782	126133	0.381383838566	al|chcthal|chol|kal|keol|okol|qetal|qokal|qotol|shol|sol	1089	164	13	38	0.342105263158	17	16	1	27	26	5	5	4	1	4	4	0	19	18	1089
4783	113675	0.381388244734	al|chol|dol|keol|kol|oal|okeol|qokail|qokal|sal|sheol	1025	161	9	31	0.290322580645	16	15	1	24	23	3	5	4	1	3	3	0	19	18	1025
4784	27468	0.381404160952	al|cheal|chol|dol|okeol|okol|qokail|qokal|qotol|sol|taral	1029	160	11	35	0.314285714286	15	14	1	25	24	5	4	3	1	4	3	1	19	18	1029
4785	156610	0.381404160952	airal|al|cheal|chol|dol|okeol|okol|qokal|qotol|sol|tedal	1029	160	11	35	0.314285714286	15	14	1	25	24	5	4	3	1	4	3	1	19	18	1029
4786	47173	0.381413143283	airal|al|chl|chol|keol|lchedal|okeol|okol|qokal|qotol|shol	1079	161	14	39	0.358974358974	17	16	1	28	27	6	5	4	1	4	4	0	20	19	1079
4787	83551	0.381423684105	al|chl|chol|dal|dol|lkeal|odal|okol|qokal|sol|taral	1149	163	14	39	0.358974358974	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1149
4788	44725	0.381452513682	al|chol|cthol|daiil|dal|lcheal|lol|okol|qokal|shal|tol	1109	164	13	38	0.342105263158	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1109
4789	72414	0.381468418115	al|cheal|chol|lkeal|okeol|oldal|qokal|qotol|shal|sheol|tol	982	157	10	35	0.285714285714	15	14	1	24	23	4	4	3	1	4	3	1	18	17	982
4790	153412	0.381468418115	al|cheal|chol|lchedal|oal|okeol|qokal|qotol|shal|sheol|tol	982	157	10	35	0.285714285714	15	14	1	24	23	4	4	3	1	4	3	1	18	17	982
4791	41038	0.381473526881	al|chol|dal|dol|lolol|odal|okeedal|okeol|otchol|qokal|sal	1121	163	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1121
4792	110274	0.381478127614	al|chdal|chol|daiil|lcheal|lol|okeol|okol|oteol|qokal|shol	1070	164	13	37	0.351351351351	18	17	1	28	27	5	6	5	1	4	4	0	20	19	1070
4793	108562	0.381489265741	al|chcthal|chl|chol|okeol|otchol|qokal|qotol|shol|sol|tedal	1092	163	13	38	0.342105263158	16	16	0	26	26	5	4	4	0	4	4	0	18	18	1092
4794	141231	0.381493500175	al|dal|kal|odal|okol|qokal|qopal|shol|sol|tail|tol	924	156	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	924
4795	106486	0.381499594032	al|chl|dal|dl|dol|lolol|okol|otchol|qokal|sheol|tchal	870	148	9	29	0.310344827586	10	10	0	18	18	5	2	2	0	2	2	0	15	15	870
4796	125209	0.381499594032	al|chl|dal|dl|dol|lcheal|okol|otchol|qetal|qokal|sheol	870	148	9	29	0.310344827586	10	10	0	18	18	5	2	2	0	2	2	0	15	15	870
4797	100798	0.381508499465	al|dal|okeol|okol|qokal|qopal|sal|shal|shol|tail|tol	924	155	11	32	0.34375	13	13	0	21	21	5	4	4	0	3	3	0	16	16	924
4798	48726	0.381531778896	al|cheal|chol|lkeal|okeedal|okol|oteol|qokal|shol|sol|tol	1091	167	15	42	0.357142857143	18	16	2	30	28	7	6	4	2	5	4	1	20	18	1091
4799	161503	0.381556028427	al|cheal|chl|chol|odal|okeol|okol|pal|qetal|qokal|sheol	985	155	12	38	0.315789473684	15	14	1	26	25	6	4	3	1	4	3	1	20	19	985
4800	145723	0.381558438203	al|chl|chol|dol|keel|kol|lol|okeedal|qokal|shol|tal	1084	162	14	39	0.358974358974	17	17	0	28	28	6	5	5	0	4	4	0	19	19	1084
4801	46445	0.381560085881	al|chcthal|chol|kal|keel|lol|okeol|qokal|qotol|sheal|shol	1054	163	13	38	0.342105263158	17	17	0	27	27	5	5	5	0	4	4	0	18	18	1054
4802	9123	0.3815767174	al|chol|dl|okeedal|okeol|oteol|qokail|qokal|sheol|sol|tol	1001	163	10	32	0.3125	15	14	1	24	23	4	4	3	1	3	3	0	18	17	1001
4803	15966	0.381582456974	al|chl|dal|dol|kal|keel|odal|okol|qokal|shol|taral	937	153	12	35	0.342857142857	12	12	0	21	21	6	3	3	0	3	3	0	16	16	937
4804	191722	0.381600565249	al|dal|kal|oal|okeol|otchol|qokail|qokal|ral|shol|sol	910	154	10	32	0.3125	12	12	0	19	19	4	3	3	0	3	3	0	14	14	910
4805	62239	0.381613181125	al|chcthal|chol|dal|dol|kal|odal|okol|olchal|qokal|tol	1123	164	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1123
4806	144789	0.381613181125	airal|al|chol|dal|dol|kal|lolol|odal|okol|qokal|tol	1123	164	13	38	0.342105263158	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1123
4807	91792	0.381614369404	al|cheal|chlal|chol|kal|lol|qokal|qotol|rol|sheol|tail	969	157	10	36	0.277777777778	16	15	1	25	24	4	5	4	1	4	3	1	19	18	969
4808	74647	0.381616484823	al|chl|chol|okol|oldal|opalal|oteol|qokal|qotol|sheol|tol	1004	159	11	34	0.323529411765	15	14	1	25	24	5	4	3	1	3	3	0	20	19	1004
4809	27307	0.381618955627	al|chol|daiil|dol|okeol|otchol|pal|qokal|shal|sheol|sol	1039	163	9	31	0.290322580645	14	14	0	22	22	3	3	3	0	3	3	0	17	17	1039
4810	74005	0.381619606703	al|cheal|chl|cthol|dal|dol|pal|qokal|qokalol|sal|sheol	886	146	9	33	0.272727272727	12	11	1	20	19	5	4	3	1	3	2	1	16	15	886
4811	192038	0.38162021659	al|chl|chol|daiil|dal|dol|kol|lcheal|okol|qokal|sheal	1122	163	15	40	0.375	14	14	0	28	28	7	3	3	0	3	3	0	21	21	1122
4812	187571	0.38162354734	al|dal|kal|olchal|qokal|qotol|sheal|shol|sol|tchal|tol	914	156	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	14	14	914
4813	161528	0.381631257934	al|chol|dl|dol|kol|lol|okeol|olchal|qokal|qokeeal|sheol	1023	162	9	32	0.28125	16	16	0	24	24	3	5	5	0	3	3	0	18	18	1023
4814	109837	0.381633327552	al|chdal|chol|cthol|keel|okol|qokal|qokeeal|qotol|sheol|sol	1043	161	10	33	0.30303030303	14	14	0	23	23	4	3	3	0	3	3	0	18	18	1043
4815	23223	0.381642142915	al|dal|dl|lolol|okol|oldal|otchol|qokal|qotol|sheol|sol	866	145	8	27	0.296296296296	10	10	0	17	17	4	2	2	0	2	2	0	14	14	866
4816	22926	0.381645373465	al|chl|cthol|dal|okol|qokal|qokeeal|sheal|sheol|sol|tail	871	143	10	31	0.322580645161	10	10	0	19	19	6	2	2	0	2	2	0	15	15	871
4817	62810	0.381647244127	al|chol|dal|kal|okol|qokail|qokeeal|qotol|sal|sheol|sol	1046	161	12	35	0.342857142857	13	13	0	25	25	4	3	3	0	2	2	0	20	20	1046
4818	84699	0.3816549626	al|chol|dal|dol|lol|qetal|qokal|qotol|rol|taral|tol	1129	164	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1129
4819	110878	0.3816549626	al|chlal|chol|dal|dl|dol|opalal|qokal|qotol|sal|tol	1129	164	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1129
4820	140880	0.381665255794	al|chl|dal|olchal|oteol|qokal|qotol|shol|sol|tchal|tol	929	158	11	34	0.323529411765	14	13	1	22	21	5	5	4	1	3	3	0	16	15	929
4821	196869	0.381672155682	al|chl|chol|dol|lkeal|lol|oal|okeol|qokal|qotol|sal	993	157	10	32	0.3125	16	16	0	25	25	4	5	5	0	3	3	0	20	20	993
4822	80575	0.381677520147	al|chl|chlal|chol|cthol|kal|keel|qokal|qotol|shol|sol	1097	163	13	40	0.325	16	16	0	26	26	5	4	4	0	4	4	0	18	18	1097
4823	27180	0.381679626418	cheal|chol|dal|lchedal|qokal|qotol|sal|shal|sheol|shol|tchal	1091	163	13	32	0.40625	10	9	1	20	19	5	5	4	1	4	3	1	16	15	1091
4824	152991	0.381679888438	al|cthol|dal|dol|lol|okeedal|opalal|qokal|qotol|ral|shol	964	152	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	964
4825	57087	0.381685575383	al|chol|cthol|dol|kal|keol|lkeal|qokal|sheol|sol|taral	1047	162	9	33	0.272727272727	15	14	1	23	22	3	4	3	1	3	3	0	18	17	1047
4826	113072	0.381696509525	al|chl|cthol|dal|kal|qokal|qokalol|qokeeal|shol|sol|tol	936	156	11	35	0.314285714286	12	12	0	20	20	5	3	3	0	3	3	0	15	15	936
4827	6906	0.381705719862	al|chl|chol|cthol|dal|okol|oldal|qokail|qokal|tal|tol	1107	164	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1107
4828	118079	0.381705719862	al|chl|chlal|chol|cthol|dal|okol|opalal|qokal|tal|tol	1107	164	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1107
4829	54353	0.381716524701	al|chl|chol|dl|kol|lcheal|lolol|okol|qokal|sheol|sol	1006	161	11	34	0.323529411765	14	14	0	24	24	5	3	3	0	3	3	0	19	19	1006
4830	125515	0.381719133499	al|chl|chol|cthol|dal|dl|kal|keel|lol|okeedal|qokal	1080	164	14	41	0.341463414634	15	15	0	28	28	6	4	4	0	3	3	0	21	21	1080
4831	83950	0.381738555311	al|chol|dal|dol|odal|okeol|opalal|qokal|qopal|qotol|tol	1132	164	12	36	0.333333333333	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1132
4832	151358	0.381756540111	al|chl|chlal|chol|dol|keol|lolol|okeol|qokal|sheol|tol	1020	161	10	33	0.30303030303	15	14	1	24	23	4	4	3	1	3	3	0	19	18	1020
4833	113114	0.38176472116	al|chol|okeol|okol|qokal|qopal|qotol|rol|sal|sol|tail	984	156	10	31	0.322580645161	15	15	0	24	24	4	4	4	0	3	3	0	19	19	984
4834	151429	0.381774901995	al|cheal|chl|chlal|chol|dal|dol|okol|opalal|qokal|tol	1138	164	15	43	0.348837209302	15	14	1	29	28	7	4	3	1	4	3	1	22	21	1138
4835	108441	0.38180363797	al|chol|keol|okeol|oteol|qokal|sheol|sol|tail|taral|tol	999	161	9	31	0.290322580645	16	14	2	24	22	3	5	3	2	3	3	0	19	17	999
4836	157399	0.381807915189	al|chol|dal|kol|odal|okeol|okol|pal|qokal|sheol|tedal	1152	162	13	38	0.342105263158	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1152
4837	75851	0.381814069369	al|chcthal|chol|daiil|dl|dol|kal|okol|qokal|sheol|tol	1026	162	10	33	0.30303030303	14	14	0	23	23	4	3	3	0	3	3	0	18	18	1026
4838	86468	0.381822807925	airal|chl|chol|dal|keol|lchedal|okeol|qokal|sal|sheol|shol	1097	163	13	30	0.433333333333	10	9	1	20	19	5	5	4	1	3	3	0	16	15	1097
4839	159952	0.381845724547	airal|al|chol|dol|lkeal|qokal|qotol|sal|shol|tal|tol	1103	164	12	36	0.333333333333	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1103
4840	71686	0.38184885468	al|chl|chol|cthol|oal|okol|qokal|shal|sheol|sol|tail	1024	160	11	35	0.314285714286	14	14	0	24	24	5	3	3	0	3	3	0	19	19	1024
4841	104734	0.38184998771	al|chol|cthol|lcheal|lchedal|okeol|qokal|qotol|sheal|shol|sol	1102	163	13	38	0.342105263158	16	16	0	26	26	5	4	4	0	4	4	0	17	17	1102
4842	188144	0.381868615039	al|chdal|chl|chlal|daiil|dal|lol|okol|qokal|sal|shol	913	153	12	34	0.352941176471	14	14	0	23	23	6	5	5	0	3	3	0	18	18	913
4843	61633	0.381901718586	al|chol|dal|dol|oal|okeol|qokal|rol|sol|tedal|tol	1152	165	12	36	0.333333333333	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1152
4844	141663	0.381919005262	al|chl|chol|kol|lcheal|okeol|olchal|qokal|rol|shol|sol	1072	164	13	39	0.333333333333	17	17	0	27	27	5	5	5	0	4	4	0	18	18	1072
4845	62716	0.381923781291	al|cheal|chlal|dal|kal|keol|okeol|qetal|qokal|shol|tol	888	150	11	36	0.305555555556	14	12	2	22	20	5	5	3	2	4	3	1	16	14	888
4846	72216	0.381929227072	al|cthol|dal|dol|kal|lcheal|okeol|qokal|sal|shol|tedal	974	156	10	33	0.30303030303	13	13	0	20	20	4	4	4	0	3	3	0	15	15	974
4847	40550	0.381930165198	al|chl|chlal|dal|dol|oteol|qokal|qokalol|sal|sheal|shol	922	153	12	34	0.352941176471	14	13	1	23	22	6	5	4	1	3	3	0	17	16	922
4848	54875	0.381932611394	al|chol|keol|lcheal|lkeal|lol|okeol|qokal|qotol|sal|sol	964	155	9	30	0.3	17	16	1	25	24	3	6	5	1	3	3	0	20	19	964
4849	188159	0.381938875179	al|chol|dal|keel|kol|okol|qokal|qotol|sheol|tal|tchal	1157	162	13	38	0.342105263158	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1157
4850	28950	0.381952740518	al|chol|kal|okeol|okol|qetal|qokal|qokeeal|qotol|rol|shol	1078	163	13	38	0.342105263158	16	16	0	26	26	5	4	4	0	4	4	0	18	18	1078
4851	35549	0.381958642901	al|chdal|chl|chol|cthol|lol|qokal|qopal|sheol|sol|tail	1010	161	10	34	0.294117647059	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1010
4852	80373	0.381986641521	al|chol|kal|okeol|olchal|oldal|qokal|ral|shol|sol|tol	1069	166	12	38	0.315789473684	17	17	0	26	26	4	5	5	0	4	4	0	17	17	1069
4853	133896	0.382002236363	al|chol|dol|okeedal|okeol|okol|qokail|qokal|ral|sal|sol	1015	160	11	32	0.34375	15	15	0	25	25	5	4	4	0	3	3	0	19	19	1015
4854	100650	0.382020059916	al|chl|chol|kal|lol|lolol|qokal|qotol|sheol|tal|taral	971	158	10	34	0.294117647059	15	15	0	24	24	4	4	4	0	3	3	0	19	19	971
4855	78321	0.382024092016	al|chcthal|chl|chol|cthol|oteol|qokal|ral|sheol|shol|tail	1104	164	13	40	0.325	17	16	1	27	26	5	5	4	1	4	4	0	19	18	1104
4856	64261	0.382024745496	al|chol|okeol|okol|qetal|qokal|qokeeal|qotol|rol|shol|tol	1087	163	13	37	0.351351351351	16	16	0	26	26	5	4	4	0	4	4	0	18	18	1087
4857	149435	0.382027050999	al|chol|kol|lol|okeol|qokail|qokal|qotol|rol|shol|taral	1065	162	12	36	0.333333333333	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1065
4858	178136	0.382032131944	al|chcthal|chl|chol|daiil|dol|okeol|okol|qokal|rol|shol	1114	162	14	39	0.358974358974	16	16	0	27	27	6	4	4	0	4	4	0	19	19	1114
4859	50101	0.382036907738	al|dal|dol|oal|okeol|okol|qokail|qokal|rol|sal|sheol	898	142	8	27	0.296296296296	11	11	0	18	18	4	3	3	0	2	2	0	15	15	898
4860	85523	0.382053684612	al|chol|cthol|dal|keol|lkeal|oal|okeol|qokal|sol|tol	1125	165	12	37	0.324324324324	15	14	1	26	25	4	4	3	1	3	3	0	20	19	1125
4861	158627	0.382054928713	al|cthol|dal|kal|keel|qokal|qopal|qotol|rol|shol|sol	937	154	10	33	0.30303030303	12	12	0	19	19	4	3	3	0	3	3	0	14	14	937
4862	107539	0.382058061207	al|chol|dol|kal|keol|okeedal|okol|qokal|sheol|tail|tol	1028	161	11	34	0.323529411765	15	14	1	25	24	5	4	3	1	3	3	0	19	18	1028
4863	90313	0.382067047811	al|chol|keol|okeol|qokal|qopal|qotol|shol|sol|tail|tol	1089	165	12	36	0.333333333333	17	16	1	26	25	4	5	4	1	4	4	0	18	17	1089
4864	171669	0.382073858827	al|cheal|chol|cthol|dal|kal|lolol|okeol|okol|qokal|tchal	1120	163	14	43	0.325581395349	15	14	1	28	27	6	4	3	1	4	3	1	21	20	1120
4865	185677	0.382076982362	al|chl|chol|dol|kol|okeol|olchal|qokal|qokeeal|sal|shol	1108	163	13	39	0.333333333333	18	18	0	28	28	5	6	6	0	4	4	0	19	19	1108
4866	162306	0.382084913112	al|cheal|chol|dal|dol|lolol|okol|qokal|qopal|rol|sol	1153	163	14	41	0.341463414634	15	14	1	28	27	6	4	3	1	4	3	1	21	20	1153
4867	81634	0.38209694512	airal|al|kal|lchedal|lol|okol|qokal|sheol|shol|sol|tol	844	148	8	28	0.285714285714	13	13	0	18	18	4	4	4	0	3	3	0	14	14	844
4868	32213	0.382131457857	al|chlal|dal|kal|okol|opalal|qokal|qotol|shal|shol|sol	934	158	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	934
4869	59416	0.382140376417	al|cthol|dal|lcheal|okol|olchal|qokal|rol|sal|sheol|sol	886	144	8	29	0.275862068966	12	12	0	19	19	4	4	4	0	2	2	0	15	15	886
4870	146743	0.38214430154	al|chdal|daiil|dal|okeedal|okeol|okol|qokal|qotol|sheol|sol	886	139	9	28	0.321428571429	10	10	0	18	18	5	2	2	0	2	2	0	15	15	886
4871	108114	0.382154523854	al|cthol|dal|dol|lol|okol|qokail|qokal|qopal|sheol|tal	903	146	8	28	0.285714285714	11	11	0	18	18	4	3	3	0	2	2	0	15	15	903
4872	108548	0.382155445113	al|cheal|chol|dol|lolol|qokal|sheal|shol|sol|tchal|tol	1100	167	14	41	0.341463414634	17	16	1	28	27	6	5	4	1	5	4	1	18	17	1100
4873	44633	0.382159369827	al|cthol|dal|dl|lol|okeol|olchal|pal|qokal|qotol|shol	932	151	10	33	0.30303030303	14	14	0	21	21	4	5	5	0	3	3	0	15	15	932
4874	87773	0.382167272868	al|chdal|cheal|chl|chol|dol|oldal|qokal|qokalol|qotol|sheol	1012	160	11	37	0.297297297297	15	14	1	25	24	5	4	3	1	4	3	1	19	18	1012
4875	173758	0.382169148382	al|chdal|chol|kol|lolol|okeedal|okeol|okol|qokal|sheol|sol	1025	162	11	33	0.333333333333	14	14	0	24	24	5	3	3	0	3	3	0	18	18	1025
4876	44973	0.382176582442	al|chdal|dol|okeol|okol|qokal|qopal|sheol|shol|sol|tail	889	153	8	27	0.296296296296	12	12	0	17	17	4	3	3	0	3	3	0	13	13	889
4877	152636	0.382208769872	al|cheal|chol|dol|kal|lchedal|lol|okeol|qokal|qokeeal|sol	993	160	10	35	0.285714285714	16	15	1	25	24	4	5	4	1	4	3	1	19	18	993
4878	30285	0.382221333437	al|chol|keol|kol|lkeal|okeedal|okol|qokal|sal|shol|sol	1090	165	14	38	0.368421052632	18	17	1	29	28	6	6	5	1	4	4	0	20	19	1090
4879	49293	0.382222601088	al|chl|chlal|chol|kal|okeol|okol|qetal|qokal|shol|tol	1077	164	14	40	0.35	16	16	0	27	27	6	4	4	0	4	4	0	19	19	1077
4880	148684	0.382230283453	al|cthol|dal|kal|oal|okol|olchal|qokal|sheol|sol|tal	874	144	8	30	0.266666666667	11	11	0	18	18	4	3	3	0	2	2	0	14	14	874
4881	14914	0.382231974548	al|cheal|dal|dol|lkeal|okol|oldal|qokal|qotol|shol|tol	973	158	12	36	0.333333333333	13	12	1	22	21	6	4	3	1	4	3	1	16	15	973
4882	161121	0.382231974548	al|cheal|dal|dol|okol|qetal|qokal|qokeeal|qotol|shol|tol	973	158	12	36	0.333333333333	13	12	1	22	21	6	4	3	1	4	3	1	16	15	973
4883	73875	0.382232253845	al|cthol|dal|lol|okeol|qokal|qokeeal|sal|shal|shol|tedal	923	151	10	32	0.3125	14	14	0	21	21	4	5	5	0	3	3	0	16	16	923
4884	173127	0.382246464811	al|chol|dol|kal|okeedal|qokal|qotol|shol|sol|tail|tal	1116	163	13	38	0.342105263158	16	16	0	26	26	5	4	4	0	4	4	0	17	17	1116
4885	135817	0.382249246763	al|cheal|chol|kal|lkeal|lol|okol|qokal|qokeeal|shal|shol	1047	162	14	42	0.333333333333	18	17	1	29	28	6	6	5	1	5	4	1	20	19	1047
4886	157286	0.382255977352	al|cheal|chl|chol|dol|lol|qokal|qokalol|sheol|shol|tchal	1148	163	14	43	0.325581395349	18	17	1	29	28	6	6	5	1	5	4	1	20	19	1148
4887	154470	0.382257525591	al|chol|lkeal|lol|okeol|qokal|qopal|qotol|shal|shol|tol	1064	163	12	36	0.333333333333	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1064
4888	49148	0.382262833251	al|chol|dal|dol|kal|kol|opalal|qokal|qotol|shal|tchal	1110	164	12	37	0.324324324324	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1110
4889	26903	0.38226501912	al|chl|dal|dol|lcheal|odal|okol|qokal|qotol|sheol|tedal	882	144	9	29	0.310344827586	10	10	0	18	18	5	2	2	0	2	2	0	15	15	882
4890	172338	0.382267113471	al|cheal|chl|chol|dal|okeol|qokeeal|qotol|sheol|sol|tedal	1029	160	13	39	0.333333333333	13	12	1	26	25	5	3	2	1	3	2	1	20	19	1029
4891	158961	0.382267360564	al|chol|okeol|okol|oteol|qokal|qokeeal|qotol|shal|sheol|tail	1001	157	10	32	0.3125	15	14	1	24	23	4	4	3	1	3	3	0	19	18	1001
4892	41810	0.382280821926	al|cheal|chol|dl|lchedal|oldal|qokal|sal|shol|sol|tol	1065	166	13	40	0.325	18	17	1	28	27	5	6	5	1	5	4	1	19	18	1065
4893	141013	0.382289481244	al|chcthal|chol|cthol|okeol|qetal|qokal|qotol|sal|shol|tal	1088	161	12	37	0.324324324324	17	17	0	26	26	4	5	5	0	4	4	0	18	18	1088
4894	23820	0.382299587826	al|chcthal|dal|lkeal|okeol|otchol|qokal|qotol|rol|sheol|sol	859	143	7	26	0.269230769231	10	10	0	16	16	3	2	2	0	2	2	0	13	13	859
4895	37151	0.382303601521	al|cheal|chol|dal|kol|okeol|okol|opalal|qokal|sheol|tchal	1164	162	14	42	0.333333333333	15	14	1	28	27	6	4	3	1	4	3	1	21	20	1164
4896	178280	0.382306308595	al|lcheal|okeol|okol|qokal|sheol|shol|sol|tal|tedal|tol	848	148	8	27	0.296296296296	12	12	0	17	17	4	3	3	0	3	3	0	13	13	848
4897	143722	0.382339927343	al|chl|chol|keol|oal|okeol|okol|qokal|qokalol|qotol|shol	1079	161	14	39	0.358974358974	17	16	1	28	27	6	5	4	1	4	4	0	20	19	1079
4898	166262	0.38234338696	al|chdal|chol|dol|oal|opalal|oteol|qokal|qotol|sal|sheol	1021	162	9	31	0.290322580645	16	15	1	24	23	3	5	4	1	3	3	0	19	18	1021
4899	104980	0.382351982947	airal|al|chol|dal|dol|kal|lol|okol|sheol|sol|tail	1077	164	12	35	0.342857142857	13	13	0	25	25	4	3	3	0	2	2	0	20	20	1077
4900	13882	0.382353027425	al|chl|chol|cthol|dal|dl|kol|lcheal|olchal|qokal|sol	1105	165	13	40	0.325	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1105
4901	178383	0.382360828679	al|chcthal|chol|dl|dol|kal|okol|opalal|qokal|qotol|sheol	1035	162	10	33	0.30303030303	14	14	0	23	23	4	3	3	0	3	3	0	18	18	1035
4902	24182	0.382399951679	al|chl|chol|lol|lolol|oldal|qokal|rol|sal|shol|tol	1047	163	13	38	0.342105263158	18	18	0	28	28	5	6	6	0	4	4	0	20	20	1047
4903	107232	0.38240349012	airal|chl|chol|dal|lol|qokal|ral|sheol|shol|sol|tedal	1106	165	13	30	0.433333333333	9	9	0	19	19	5	4	4	0	3	3	0	15	15	1106
4904	104718	0.382407657655	al|chcthal|dal|dol|keol|lol|lolol|qokal|sal|shol|tol	941	154	10	31	0.322580645161	15	14	1	22	21	4	6	5	1	3	3	0	17	16	941
4905	166446	0.382427861373	airal|al|chol|cthol|dal|okol|oteol|qokal|sheal|sol|tail	1122	165	14	39	0.358974358974	15	14	1	28	27	6	4	3	1	3	3	0	21	20	1122
4906	135214	0.382427861373	al|chol|cthol|dal|lkeal|okol|oteol|qokal|qopal|sheal|sol	1122	165	14	39	0.358974358974	15	14	1	28	27	6	4	3	1	3	3	0	21	20	1122
4907	128277	0.382436834101	al|chl|chol|cthol|okeol|okol|qokail|qokal|qokeeal|sal|shol	1106	162	14	40	0.35	17	17	0	28	28	6	5	5	0	4	4	0	20	20	1106
