entry	kind	working_meaning_de	composition	context_rule	status
qolchedy@GDT666_QOLCHEDY_ACTION_NONE	PRACTICAL_RENDERING_CARD	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab	QOLCHEDY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qolkeshdy@GDT666_QOLKESHDY_ACTION_NONE	PRACTICAL_RENDERING_CARD	erhitztes und bis zur Mittelstufe eingeweichtes Drogenmaterial hinzugeben	QOLKESHDY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qolky@GDT666_QOLKY_ACTION_NONE	PRACTICAL_RENDERING_CARD	leicht erhitzten Drogenstoff hinzugeben	QOLKY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qoos@GDT666_QOOS_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm eine Ansatzcharge	QOOS_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qopchaiin@GDT666_QOPCHAIIN_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm drei Teile des getrockneten Pulveransatzes	QOPCHAIIN_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qopchedy@GDT666_QOPCHEDY_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	QOPCHEDY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qopchey@GDT666_QOPCHEY_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm bis zur Mittelstufe getrocknetes Pulver	QOPCHEY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qoteeos@GDT666_QOTEEOS_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm eine vollständig gekühlte Ansatzcharge	QOTEEOS_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qotee@GDT666_QOTEE_ACTION_NONE	PRACTICAL_RENDERING_CARD	vollständig abkühlen	QOTEE_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
skaiiodar@GDT666_SKAIIODAR_ACTION_NONE	PRACTICAL_RENDERING_CARD	die erste Fraktion des erhitzten Saatgutansatzes abmessen	SKAIIODAR_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
solkeey@GDT666_SOLKEEY_ACTION_NONE	PRACTICAL_RENDERING_CARD	Saatgutansatz vollständig erhitzen	SOLKEEY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
tolshy@GDT666_TOLSHY_ACTION_NONE	PRACTICAL_RENDERING_CARD	kalten Drogenstoff leicht anfeuchten	TOLSHY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ycheckhey@GDT666_YCHECKHEY_ACTION_NONE	PRACTICAL_RENDERING_CARD	trockne hiervon mäßig, trockne das Arzneikompositum nochmals mäßig und schließe ab	YCHECKHEY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ycheoky@GDT666_YCHEOKY_ACTION_NONE	PRACTICAL_RENDERING_CARD	trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht	YCHEOKY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ycheor@GDT666_YCHEOR_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm hiervon eine bis zur Mittelstufe getrocknete Portion	YCHEOR_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
yefaiin@GDT666_YEFAIIN_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm hiervon drei Teile Blütenfraktion der Mittelstufe	YEFAIIN_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ykedy@GDT666_YKEDY_ACTION_NONE	PRACTICAL_RENDERING_CARD	erhitze hiervon bis zur Mittelstufe und schließe ab	YKEDY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ykeeochody@GDT666_YKEEOCHODY_ACTION_NONE	PRACTICAL_RENDERING_CARD	erhitze hiervon den Ansatz vollständig, trockne ihn, setze erneut an und stelle ihn fertig	YKEEOCHODY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ykoldy@GDT666_YKOLDY_ACTION_NONE	PRACTICAL_RENDERING_CARD	stelle hiervon erhitzten Drogenstoff fertig	YKOLDY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ykol@GDT666_YKOL_ACTION_NONE	PRACTICAL_RENDERING_CARD	erhitze hiervon den Drogenstoff	YKOL_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
yor@GDT666_YOR_ACTION_NONE	PRACTICAL_RENDERING_CARD	nimm hiervon eine Portion	YOR_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ysheed@GDT666_YSHEED_ACTION_NONE	PRACTICAL_RENDERING_CARD	weiche hiervon vollständig ein und schließe ab	YSHEED_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ysheol@GDT666_YSHEOL_ACTION_NONE	PRACTICAL_RENDERING_CARD	weiche hiervon den Drogenstoff bis zur Mittelstufe ein	YSHEOL_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
yshos@GDT666_YSHOS_ACTION_NONE	PRACTICAL_RENDERING_CARD	weiche hiervon eine Ansatzcharge ein	YSHOS_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
yteeedy@GDT666_YTEEEDY_ACTION_NONE	PRACTICAL_RENDERING_CARD	kühle hiervon bis zur letzten Stufe und schließe ab	YTEEEDY_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
yteeo@GDT666_YTEEO_ACTION_NONE	PRACTICAL_RENDERING_CARD	kühle hiervon den Ansatz vollständig	YTEEO_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
ytol@GDT666_YTOL_ACTION_NONE	PRACTICAL_RENDERING_CARD	kühle hiervon den Drogenstoff ab	YTOL_ACTION:NONE	exact occurrence context; reader join where named	NEW_V43_CONTEXT_RENDER
qoolkeey@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze den Drogenstoff vollständig und schließe ab	QO_COMMAND+OL_MATERIAL+K_HOT+EE_END+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oiees@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	vollständig bereitete Ansatzcharge, Form I	O_PREP+I_FORM_I+EE_END+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oain@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	zwei Teile Ansatz	O_PREP+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
olshy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Drogenstoff leicht einweichen	OL_MATERIAL+SH_MOIST+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ypchedy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	Y_REFERENCE+P_POWDER+CH_DRY+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oeoar@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erste Fraktion eines erneut bis zur Mittelstufe bereiteten Ansatzes	O_PREP+E_MIDDLE+O_PREP+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sotchdaiin@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	drei Dosen Saatgutzubereitung abkühlen und trocknen	SO_SEED_PREP+T_COLD+CH_DRY+D_MEASURE+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokcho@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze, trockne und setze an	QO_COMMAND+K_HOT+CH_DRY+O_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokair@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze die zweite Fraktion	QO_COMMAND+K_HOT+AIR_FRACTION_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qopchcfhy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	nimm leicht getrocknetes Blütenpulver	QO_COMMAND+P_POWDER+CH_DRY+F_FLOWER+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
folaiin@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	drei Teile Blütenauszug	F_FLOWER+OL_MATERIAL+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chedain@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	zwei Dosen bis zur Mittelstufe getrockneter Droge	CH_DRY+E_MIDDLE+D_MEASURE+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoctholy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	seihe den Krautdrogenstoff ab	QO_COMMAND+CTH_HERB+OLY_STRAIN_ACTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
alam@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß Rohdroge I	AL_RAW_I+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qotedal@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	kühle bis zur Mittelstufe und miss Rohdroge I ab	QO_COMMAND+T_COLD+E_MIDDLE+D_MEASURE+AL_RAW_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kechy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	mäßig erhitzen, trocknen und abschließen	K_HOT+E_MIDDLE+CH_DRY+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oeedaiin@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	drei Dosen vollständig bereiteten Ansatzes	O_PREP+EE_END+D_MEASURE+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokeedain@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze vollständig und miss zwei Dosen ab	QO_COMMAND+K_HOT+EE_END+D_MEASURE+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
alchedy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Rohdroge I bis zur Mittelstufe trocknen und fertigstellen	AL_RAW_I+CH_DRY+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shsodaiin@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	drei Dosen angefeuchteter Saatgutzubereitung	SH_MOIST+SO_SEED_PREP+D_MEASURE+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheky@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	bis zur Mittelstufe einweichen, erhitzen und abschließen	SH_MOIST+E_MIDDLE+K_HOT+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokod@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze den Ansatz und schließe ab	QO_COMMAND+K_HOT+O_PREP+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kald@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitzte Rohdroge I abschließen	K_HOT+AL_RAW_I+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oteol@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	O_PREP+T_COLD+E_MIDDLE+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cholchom@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	eine Handvoll nachgetrockneten Drogenstoffs	CH_DRY+OL_MATERIAL+CH_DRY+OM_HANDFUL_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ychy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	trockne hiervon leicht	Y_REFERENCE+CH_DRY+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yko@GDT667_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	erhitze hiervon einen Ansatz	Y_REFERENCE+K_HOT+O_PREP	visible alternate-reader join first; otherwise exact free default	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoeees@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	nimm eine Charge der letzten Stufe	QO_COMMAND+EEE_LONG_OR_FINAL+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ychoees@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	trockne hiervon eine Ansatzcharge vollständig	Y_REFERENCE+CH_DRY+O_PREP+EE_END+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
doky@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	einen Ansatz abmessen, leicht erhitzen und abschließen	D_MEASURE+O_PREP+K_HOT+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ddor@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	eine Portion als Dosis abmessen	D_MEASURE+D_MEASURE+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ytym@GDT667_DEFAULT	LEARNED_WHOLE	eine Handvoll hiervon abgekühlter Droge	LEARNED_YTYM_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qoear@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	nimm die erste Fraktion der Mittelstufe	QO_COMMAND+E_MIDDLE+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ychol@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	trockne hiervon den Drogenstoff	Y_REFERENCE+CH_DRY+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shotchor@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	abgekühlter Pflanzenteil aus eingeweichtem Ansatz	SH_MOIST+O_PREP+T_COLD+CHOR_PLANT_PART	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykeeb@GDT667_DEFAULT	LEARNED_ACTION_WHOLE	vollständig erhitzte Zubereitung hiervon	LEARNED_YKEEB_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yches@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	trockne hiervon eine Charge bis zur Mittelstufe	Y_REFERENCE+CH_DRY+E_MIDDLE+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
oldam@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß Drogenstoff abmessen	OL_MATERIAL+D_MEASURE+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chetchaiin@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	drei Teile abgekühlter und erneut getrockneter Droge der Mittelstufe	CH_DRY+E_MIDDLE+T_COLD+CH_DRY+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
tch@GDT667_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	abkühlen und trocknen	T_COLD+CH_DRY	visible alternate-reader join first; otherwise exact free default	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chd@GDT667_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	Trocknung abschließen	CH_DRY+D_TERM_CLOSE	visible alternate-reader join first; otherwise exact free default	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
choy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz leicht abschließen	CH_DRY+O_PREP+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chekl@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Holzdroge mäßig trocknen und erhitzen	CH_DRY+E_MIDDLE+K_HOT+L_WOOD	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qot@GDT667_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	kühle Folgendes ab	QO_COMMAND+T_COLD	visible alternate-reader join first; otherwise exact free default	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qotcham@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	kühle ein Maß Trockendroge	QO_COMMAND+T_COLD+CH_DRY+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qocheor@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	nimm eine Portion bis zur Mittelstufe getrockneter Droge	QO_COMMAND+CH_DRY+E_MIDDLE+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheam@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß bis zur Mittelstufe eingeweichte Droge	SH_MOIST+E_MIDDLE+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
kary@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erste erhitzte Fraktion, abgeschlossen	K_HOT+AR_FRACTION_I+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dey@GDT667_DEFAULT	CONTEXT_SCOPED_SHORT_FORM	miss eine Dosis auf Mittelstufe ab und schließe den Posten	D_MEASURE+E_MIDDLE+Y_START_OR_CLOSE	visible alternate-reader join first; otherwise exact free default	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykchey@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze und trockne hiervon bis zur Mittelstufe	Y_REFERENCE+K_HOT+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
dairl@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	zweite Fraktion Holzdroge abmessen	D_MEASURE+AIR_FRACTION_II+L_WOOD	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
otydal@GDT667_DEFAULT	LEARNED_WHOLE	kalten Ansatz auf Schlussstufe als Rohdroge I abmessen	LEARNED_OTYDAL_WHOLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
cheos@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Charge eines mitteltrockenen Ansatzes	CH_DRY+E_MIDDLE+O_PREP+S_TERM_SPECIES	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chtedy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	abkühlen, bis zur Mittelstufe trocknen und fertigstellen	CH_DRY+T_COLD+E_MIDDLE+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qotchar@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	kühle die erste Trockenfraktion	QO_COMMAND+T_COLD+CH_DRY+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheeod@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	vollständig eingeweichten Ansatz abschließen	SH_MOIST+EE_END+O_PREP+D_TERM_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chokeeody@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz vollständig erhitzen, neu ansetzen und fertigstellen	CH_DRY+O_PREP+K_HOT+EE_END+O_PREP+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
shtaiin@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	drei Teile eingeweichte und abgekühlte Droge	SH_MOIST+T_COLD+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
chokody@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz erhitzen, erneut ansetzen und fertigstellen	CH_DRY+O_PREP+K_HOT+O_PREP+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykchol@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze und trockne hiervon den Drogenstoff	Y_REFERENCE+K_HOT+CH_DRY+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
tcheody@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	abkühlen, bis zur Mittelstufe trocknen, ansetzen und fertigstellen	T_COLD+CH_DRY+E_MIDDLE+O_PREP+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
yokeey@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze hiervon einen Ansatz vollständig und schließe ab	Y_REFERENCE+O_PREP+K_HOT+EE_END+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ychocthy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	trockne hiervon einen Ansatz mit Krautdroge leicht	Y_REFERENCE+CH_DRY+O_PREP+CTH_HERB+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ykaiir@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze hiervon die dritte Fraktion	Y_REFERENCE+K_HOT+AIIR_FRACTION_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
ksho@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze, weiche ein und setze an	K_HOT+SH_MOIST+O_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
tchain@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	abgekühlte Trockendroge auf Stufe II	T_COLD+CH_DRY+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
sheoldy@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	Drogenstoff bis zur Mittelstufe einweichen und fertigstellen	SH_MOIST+E_MIDDLE+OL_MATERIAL+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qokaly@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	erhitze Rohdroge I leicht und schließe ab	QO_COMMAND+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
qocthol@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	nimm Krautdrogenstoff	QO_COMMAND+CTH_HERB+OL_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
octham@GDT667_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß Krautdrogenansatz	O_PREP+CTH_HERB+AM_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V44_PROVISIONAL_CONCRETE_RECIPE_DEFAULT
