factorized_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_atom_ordinal	action_core	head_kind	r_topology	duplicate_mode	duplicate_role	lookahead_cards	owner_boundary_crossed	selector_outside_page_level	selector_outside_register_level	head_outside_page	head_outside_register	r_topology_support	duplicate_support	factorized_result
G402-A03269	G399-A03269	f82r	BIOLOGICAL	P1009-S498	P912-E1382	sheey	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1382	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03270	G399-A03270	f82r	BIOLOGICAL	P1009-S498	P912-E1382	sheey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1382	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03271	G399-A03271	f82r	BIOLOGICAL	P1009-S498	P912-E1383	lr	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P912-E1383	2	R	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	DIRECT_OUTSIDE_REGISTER	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03272	G399-A03272	f82r	BIOLOGICAL	P1009-S498	P912-E1384	chey	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1383	2	R	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	DIRECT_OUTSIDE_REGISTER	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03273	G399-A03273	f82r	BIOLOGICAL	P1009-S498	P912-E1385	rain	AIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1385	1	R	R_ACTION_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	DIRECT_OUTSIDE_REGISTER	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03274	G399-A03274	f82r	BIOLOGICAL	P1009-S498	P912-E1386	sain	AIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1386	1	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03275	G399-A03275	f82r	BIOLOGICAL	P1009-S498	P912-E1388	cheol	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1388	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03276	G399-A03276	f82r	BIOLOGICAL	P1009-S498	P912-E1388	cheol	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	P912-E1388	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03277	G399-A03277	f82r	BIOLOGICAL	P1009-S498	P912-E1389	ey	E	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1388	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03278	G399-A03278	f82r	BIOLOGICAL	P1009-S498	P912-E1389	ey	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1388	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03279	G399-A03279	f82r	BIOLOGICAL	P1009-S498	P912-E1390	cheor	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1390	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03280	G399-A03280	f82r	BIOLOGICAL	P1009-S498	P912-E1391	chey	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1390	1	CH	ORDINARY_ACTION_HEAD	R_POSITIONAL_TAIL	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	DIRECT_OUTSIDE_REGISTER	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03281	G399-A03281	f83r	BIOLOGICAL	P1009-S499	P912-E1404	tchedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1404	2	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03282	G399-A03282	f83r	BIOLOGICAL	P1009-S499	P912-E1405	lpchedy	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P912-E1405	2	P	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03283	G399-A03283	f83r	BIOLOGICAL	P1009-S499	P912-E1405	lpchedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1405	3	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03284	G399-A03284	f83r	BIOLOGICAL	P1009-S499	P912-E1406	opedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1406	2	P	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03285	G399-A03285	f83r	BIOLOGICAL	P1009-S500	P912-E1407	chepol	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1407	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03286	G399-A03286	f83r	BIOLOGICAL	P1009-S500	P912-E1408	pchedar	AR	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P912-E1408	2	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03287	G399-A03287	f83r	BIOLOGICAL	P1009-S500	P912-E1409	shedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1409	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03288	G399-A03288	f83r	BIOLOGICAL	P1009-S501	P912-E1410	qopchedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1410	4	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03289	G399-A03289	f83r	BIOLOGICAL	P1009-S501	P912-E1412	cheey	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1412	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03290	G399-A03290	f83r	BIOLOGICAL	P1009-S501	P912-E1412	cheey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1412	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03291	G399-A03291	f83r	BIOLOGICAL	P1009-S501	P912-E1413	qokaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1413	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03292	G399-A03292	f83r	BIOLOGICAL	P1009-S501	P912-E1415	lchs	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P912-E1415	2	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03293	G399-A03293	f83r	BIOLOGICAL	P1009-S501	P912-E1416	shey	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1416	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03294	G399-A03294	f83r	BIOLOGICAL	P1009-S501	P912-E1416	shey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1416	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03295	G399-A03295	f83r	BIOLOGICAL	P1009-S501	P912-E1417	qoteedy	EE	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1416	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03296	G399-A03296	f83r	BIOLOGICAL	P1009-S502	P912-E1418	rches	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1418	2	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03297	G399-A03297	f83r	BIOLOGICAL	P1009-S502	P912-E1419	ar	AR	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P912-E1418	4	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03298	G399-A03298	f83r	BIOLOGICAL	P1009-S502	P912-E1420	chedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1420	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03299	G399-A03299	f83r	BIOLOGICAL	P1009-S502	P912-E1421	dor	OR	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1420	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03300	G399-A03300	f83r	BIOLOGICAL	P1009-S502	P912-E1422	olkeedy	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1422	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03301	G399-A03301	f83r	BIOLOGICAL	P1009-S503	P912-E1423	qotal	AL	RELATION	AL_AR_ORDERED_FALLBACK	BOUNDED_NEXT_CARD_ACTION	P912-E1424	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	1	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03302	G399-A03302	f83r	BIOLOGICAL	P1009-S503	P912-E1424	chkeedy	EE	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1424	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03303	G399-A03303	f83r	BIOLOGICAL	P1009-S504	P912-E1425	chey	Y	ARGUMENT	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03304	G399-A03304	f83r	BIOLOGICAL	P1009-S504	P912-E1426	daiin	AIIN	ARGUMENT	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	OWNER	VISIBLE_OWNER	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03305	G399-A03305	f83r	BIOLOGICAL	P1009-S504	P912-E1427	chey	Y	ARGUMENT	ONE_CARD_FORWARD	BOUNDED_NEXT_CARD_ACTION	P912-E1428	2	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	1	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03306	G399-A03306	f83r	BIOLOGICAL	P1009-S504	P912-E1428	lchedy	L	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	P912-E1428	2	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03307	G399-A03307	f83r	BIOLOGICAL	P1009-S505	P912-E1429	qokaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1429	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03308	G399-A03308	f83r	BIOLOGICAL	P1009-S505	P912-E1430	qotal	AL	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P912-E1429	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03309	G399-A03309	f83r	BIOLOGICAL	P1009-S505	P912-E1431	dar	AR	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	P912-E1429	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03310	G399-A03310	f83r	BIOLOGICAL	P1009-S505	P912-E1432	qokshedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1432	2	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03311	G399-A03311	f83r	BIOLOGICAL	P1009-S506	P912-E1433	chedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1433	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03312	G399-A03312	f83r	BIOLOGICAL	P1009-S506	P912-E1434	qokedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1434	1	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03313	G399-A03313	f83r	BIOLOGICAL	P1009-S507	P912-E1435	chkedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1435	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03314	G399-A03314	f83r	BIOLOGICAL	P1009-S507	P912-E1435	chkedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1435	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03315	G399-A03315	f83r	BIOLOGICAL	P1009-S507	P912-E1436	daiin	AIIN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1435	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03316	G399-A03316	f83r	BIOLOGICAL	P1009-S507	P912-E1437	shetar	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1437	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03317	G399-A03317	f83r	BIOLOGICAL	P1009-S507	P912-E1437	shetar	AR	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P912-E1437	3	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03318	G399-A03318	f83r	BIOLOGICAL	P1009-S507	P912-E1438	shedy	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1438	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03319	G399-A03319	f83r	BIOLOGICAL	P1009-S508	P912-E1439	qekaiin	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P912-E1439	3	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03320	G399-A03320	f83r	BIOLOGICAL	P1009-S508	P912-E1439	qekaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1439	3	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03321	G399-A03321	f83r	BIOLOGICAL	P1009-S508	P912-E1440	chedy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E1440	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03322	G399-A03322	f83r	BIOLOGICAL	P1009-S508	P912-E1441	deey	EE	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1440	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A03323	G399-A03323	f83r	BIOLOGICAL	P1009-S508	P912-E1441	deey	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E1440	1	CHD	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
