shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature
G467-S2396	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C16	ainy	AIN+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}ainy	OT+D_ADDR+AR+AIN+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C11+G466-C38+G466-C16
G467-S2397	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C17	alor	AL+OR	ot{NAME_CORE_1}dar{NAME_CORE_2}alor	OT+D_ADDR+AR+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C11+G466-C38+G466-C17
G467-S2398	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}cfhy	OT+D_ADDR+AR+CH+LOCAL_CHAR_F+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C11+G466-C38+G466-C18
G467-S2399	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C19	cphy	CH+P+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}cphy	OT+D_ADDR+AR+CH+P+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C11+G466-C38+G466-C19
G467-S2400	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C20	cthy	CH+T+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}cthy	OT+D_ADDR+AR+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C11+G466-C38+G466-C20
G467-S2401	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C21	oiin	O+IIN	ot{NAME_CORE_1}dar{NAME_CORE_2}oiin	OT+D_ADDR+AR+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C38+G466-C21
G467-S2402	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C22	ain	AIN	ot{NAME_CORE_1}dar{NAME_CORE_2}ain	OT+D_ADDR+AR+AIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C11+G466-C38+G466-C22
G467-S2403	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C23	aly	AL+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}aly	OT+D_ADDR+AR+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C11+G466-C38+G466-C23
G467-S2404	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C24	dal	AL	ot{NAME_CORE_1}dar{NAME_CORE_2}dal	OT+D_ADDR+AR+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C38+G466-C24
G467-S2405	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C25	eey	EE+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}eey	OT+D_ADDR+AR+EE+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C11+G466-C38+G466-C25
G467-S2406	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C26	oin	O+IIN	ot{NAME_CORE_1}dar{NAME_CORE_2}oin	OT+D_ADDR+AR+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C38+G466-C26
G467-S2407	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C27	oly	OL+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}oly	OT+D_ADDR+AR+OL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C11+G466-C38+G466-C27
G467-S2408	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C28	ory	OR+Y	ot{NAME_CORE_1}dar{NAME_CORE_2}ory	OT+D_ADDR+AR+OR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C11+G466-C38+G466-C28
G467-S2409	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C29	shy	Y	ot{NAME_CORE_1}dar{NAME_CORE_2}shy	OT+D_ADDR+AR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C11+G466-C38+G466-C29
G467-S2410	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C30	ydy	Y+DY	ot{NAME_CORE_1}dar{NAME_CORE_2}ydy	OT+D_ADDR+AR+Y+DY	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C11+G466-C38+G466-C30
G467-S2411	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C31	al	AL	ot{NAME_CORE_1}dar{NAME_CORE_2}al	OT+D_ADDR+AR+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C38+G466-C31
G467-S2412	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C32	am	AM_ADDR	ot{NAME_CORE_1}dar{NAME_CORE_2}am	OT+D_ADDR+AR+AM_ADDR	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C11+G466-C38+G466-C32
G467-S2413	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C33	ar	AR	ot{NAME_CORE_1}dar{NAME_CORE_2}ar	OT+D_ADDR+AR+AR	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C11+G466-C38+G466-C33
G467-S2414	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C34	ol	OL	ot{NAME_CORE_1}dar{NAME_CORE_2}ol	OT+D_ADDR+AR+OL	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C11+G466-C38+G466-C34
G467-S2415	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C38	dar	D_ADDR+AR	G466-C35	or	OR	ot{NAME_CORE_1}dar{NAME_CORE_2}or	OT+D_ADDR+AR+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · HIER · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C11+G466-C38+G466-C35
G467-S2416	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C13	olaiin	OL+AIIN	ot{NAME_CORE_1}al{NAME_CORE_2}olaiin	OT+AL+OL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C11+G466-C39+G466-C13
G467-S2417	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C14	daiin	AIIN	ot{NAME_CORE_1}al{NAME_CORE_2}daiin	OT+AL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C39+G466-C14
G467-S2418	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C15	aiin	AIIN	ot{NAME_CORE_1}al{NAME_CORE_2}aiin	OT+AL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C39+G466-C15
G467-S2419	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C16	ainy	AIN+Y	ot{NAME_CORE_1}al{NAME_CORE_2}ainy	OT+AL+AIN+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C11+G466-C39+G466-C16
G467-S2420	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C17	alor	AL+OR	ot{NAME_CORE_1}al{NAME_CORE_2}alor	OT+AL+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C11+G466-C39+G466-C17
G467-S2421	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ot{NAME_CORE_1}al{NAME_CORE_2}cfhy	OT+AL+CH+LOCAL_CHAR_F+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C11+G466-C39+G466-C18
G467-S2422	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C19	cphy	CH+P+Y	ot{NAME_CORE_1}al{NAME_CORE_2}cphy	OT+AL+CH+P+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C11+G466-C39+G466-C19
G467-S2423	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C20	cthy	CH+T+Y	ot{NAME_CORE_1}al{NAME_CORE_2}cthy	OT+AL+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C11+G466-C39+G466-C20
G467-S2424	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C21	oiin	O+IIN	ot{NAME_CORE_1}al{NAME_CORE_2}oiin	OT+AL+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C39+G466-C21
G467-S2425	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C22	ain	AIN	ot{NAME_CORE_1}al{NAME_CORE_2}ain	OT+AL+AIN	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C11+G466-C39+G466-C22
G467-S2426	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C23	aly	AL+Y	ot{NAME_CORE_1}al{NAME_CORE_2}aly	OT+AL+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C11+G466-C39+G466-C23
G467-S2427	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C24	dal	AL	ot{NAME_CORE_1}al{NAME_CORE_2}dal	OT+AL+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C39+G466-C24
G467-S2428	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C25	eey	EE+Y	ot{NAME_CORE_1}al{NAME_CORE_2}eey	OT+AL+EE+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C11+G466-C39+G466-C25
G467-S2429	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C26	oin	O+IIN	ot{NAME_CORE_1}al{NAME_CORE_2}oin	OT+AL+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C39+G466-C26
G467-S2430	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C27	oly	OL+Y	ot{NAME_CORE_1}al{NAME_CORE_2}oly	OT+AL+OL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C11+G466-C39+G466-C27
G467-S2431	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C28	ory	OR+Y	ot{NAME_CORE_1}al{NAME_CORE_2}ory	OT+AL+OR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C11+G466-C39+G466-C28
G467-S2432	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C29	shy	Y	ot{NAME_CORE_1}al{NAME_CORE_2}shy	OT+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C11+G466-C39+G466-C29
G467-S2433	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C30	ydy	Y+DY	ot{NAME_CORE_1}al{NAME_CORE_2}ydy	OT+AL+Y+DY	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C11+G466-C39+G466-C30
G467-S2434	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C31	al	AL	ot{NAME_CORE_1}al{NAME_CORE_2}al	OT+AL+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C39+G466-C31
G467-S2435	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C32	am	AM_ADDR	ot{NAME_CORE_1}al{NAME_CORE_2}am	OT+AL+AM_ADDR	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C11+G466-C39+G466-C32
G467-S2436	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C33	ar	AR	ot{NAME_CORE_1}al{NAME_CORE_2}ar	OT+AL+AR	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C11+G466-C39+G466-C33
G467-S2437	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C34	ol	OL	ot{NAME_CORE_1}al{NAME_CORE_2}ol	OT+AL+OL	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C11+G466-C39+G466-C34
G467-S2438	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C39	al	AL	G466-C35	or	OR	ot{NAME_CORE_1}al{NAME_CORE_2}or	OT+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · ZIELORT · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C11+G466-C39+G466-C35
G467-S2439	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C13	olaiin	OL+AIIN	ot{NAME_CORE_1}ar{NAME_CORE_2}olaiin	OT+AR+OL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C11+G466-C40+G466-C13
G467-S2440	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C14	daiin	AIIN	ot{NAME_CORE_1}ar{NAME_CORE_2}daiin	OT+AR+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C40+G466-C14
G467-S2441	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C15	aiin	AIIN	ot{NAME_CORE_1}ar{NAME_CORE_2}aiin	OT+AR+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C40+G466-C15
G467-S2442	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C16	ainy	AIN+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}ainy	OT+AR+AIN+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL · POSTEN	G466-C11+G466-C40+G466-C16
G467-S2443	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C17	alor	AL+OR	ot{NAME_CORE_1}ar{NAME_CORE_2}alor	OT+AR+AL+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · EINHEIT	G466-C11+G466-C40+G466-C17
G467-S2444	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}cfhy	OT+AR+CH+LOCAL_CHAR_F+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · HIER · POSTEN	G466-C11+G466-C40+G466-C18
G467-S2445	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C19	cphy	CH+P+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}cphy	OT+AR+CH+P+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSETZEN · POSTEN	G466-C11+G466-C40+G466-C19
G467-S2446	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C20	cthy	CH+T+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}cthy	OT+AR+CH+T+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · NEHMEN · EINSTELLEN · POSTEN	G466-C11+G466-C40+G466-C20
G467-S2447	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C21	oiin	O+IIN	ot{NAME_CORE_1}ar{NAME_CORE_2}oiin	OT+AR+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C40+G466-C21
G467-S2448	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C22	ain	AIN	ot{NAME_CORE_1}ar{NAME_CORE_2}ain	OT+AR+AIN	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ANTEIL	G466-C11+G466-C40+G466-C22
G467-S2449	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C23	aly	AL+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}aly	OT+AR+AL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT · POSTEN	G466-C11+G466-C40+G466-C23
G467-S2450	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C24	dal	AL	ot{NAME_CORE_1}ar{NAME_CORE_2}dal	OT+AR+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C40+G466-C24
G467-S2451	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C25	eey	EE+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}eey	OT+AR+EE+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · GRAD II · POSTEN	G466-C11+G466-C40+G466-C25
G467-S2452	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C26	oin	O+IIN	ot{NAME_CORE_1}ar{NAME_CORE_2}oin	OT+AR+O+IIN	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSFÜHRUNG · STUFE	G466-C11+G466-C40+G466-C26
G467-S2453	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C27	oly	OL+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}oly	OT+AR+OL+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · POSTEN	G466-C11+G466-C40+G466-C27
G467-S2454	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C28	ory	OR+Y	ot{NAME_CORE_1}ar{NAME_CORE_2}ory	OT+AR+OR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT · POSTEN	G466-C11+G466-C40+G466-C28
G467-S2455	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C29	shy	Y	ot{NAME_CORE_1}ar{NAME_CORE_2}shy	OT+AR+Y	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN	G466-C11+G466-C40+G466-C29
G467-S2456	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C30	ydy	Y+DY	ot{NAME_CORE_1}ar{NAME_CORE_2}ydy	OT+AR+Y+DY	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · POSTEN · SCHLUSS	G466-C11+G466-C40+G466-C30
G467-S2457	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C31	al	AL	ot{NAME_CORE_1}ar{NAME_CORE_2}al	OT+AR+AL	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · ZIELORT	G466-C11+G466-C40+G466-C31
G467-S2458	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C32	am	AM_ADDR	ot{NAME_CORE_1}ar{NAME_CORE_2}am	OT+AR+AM_ADDR	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · HIER	G466-C11+G466-C40+G466-C32
G467-S2459	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C33	ar	AR	ot{NAME_CORE_1}ar{NAME_CORE_2}ar	OT+AR+AR	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · AUSGANG	G466-C11+G466-C40+G466-C33
G467-S2460	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C34	ol	OL	ot{NAME_CORE_1}ar{NAME_CORE_2}ol	OT+AR+OL	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN	G466-C11+G466-C40+G466-C34
G467-S2461	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C40	ar	AR	G466-C35	or	OR	ot{NAME_CORE_1}ar{NAME_CORE_2}or	OT+AR+OR	DANACH · [OWNER_NAME:NAME_CORE_1] · AUSGANG · [OWNER_NAME:NAME_CORE_2] · EINHEIT	G466-C11+G466-C40+G466-C35
G467-S2462	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C41	ok	OK	G466-C13	olaiin	OL+AIIN	ot{NAME_CORE_1}ok{NAME_CORE_2}olaiin	OT+OK+OL+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · FORTSETZEN · WERT	G466-C11+G466-C41+G466-C13
G467-S2463	PREFIX_CORE_INTERNAL_CORE_SUFFIX	G466-C11	ot	OT	G466-C41	ok	OK	G466-C14	daiin	AIIN	ot{NAME_CORE_1}ok{NAME_CORE_2}daiin	OT+OK+AIIN	DANACH · [OWNER_NAME:NAME_CORE_1] · SETZEN · [OWNER_NAME:NAME_CORE_2] · WERT	G466-C11+G466-C41+G466-C14
