probe_id	shell_id	shell_shape	core_marker	synthetic_surface	expected_channel_ids	observed_channel_ids	expected_known_character_count	observed_known_character_count	expected_learned_character_count	observed_learned_character_count	observed_route	observed_reading_de	precedence_collision	probe_pass
G467-P07812	G467-S2604	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzalor	G466-C12+G466-C38+G466-C17	G466-C12+G466-C38+G466-C17	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	NO	YES
G467-P07813	G467-S2605	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxcfhy	G466-C12+G466-C38+G466-C18	G466-C12+G466-C38+G466-C18	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	NO	YES
G467-P07814	G467-S2605	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxcfhy	G466-C12+G466-C38+G466-C18	G466-C12+G466-C38+G466-C18	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	NO	YES
G467-P07815	G467-S2605	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzcfhy	G466-C12+G466-C38+G466-C18	G466-C12+G466-C38+G466-C18	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	NO	YES
G467-P07816	G467-S2606	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxcphy	G466-C12+G466-C38+G466-C19	G466-C12+G466-C38+G466-C19	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P07817	G467-S2606	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxcphy	G466-C12+G466-C38+G466-C19	G466-C12+G466-C38+G466-C19	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P07818	G467-S2606	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzcphy	G466-C12+G466-C38+G466-C19	G466-C12+G466-C38+G466-C19	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P07819	G467-S2607	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxcthy	G466-C12+G466-C38+G466-C20	G466-C12+G466-C38+G466-C20	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P07820	G467-S2607	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxcthy	G466-C12+G466-C38+G466-C20	G466-C12+G466-C38+G466-C20	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P07821	G467-S2607	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzcthy	G466-C12+G466-C38+G466-C20	G466-C12+G466-C38+G466-C20	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P07822	G467-S2608	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxoiin	G466-C12+G466-C38+G466-C21	G466-C12+G466-C38+G466-C21	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07823	G467-S2608	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxoiin	G466-C12+G466-C38+G466-C21	G466-C12+G466-C38+G466-C21	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07824	G467-S2608	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzoiin	G466-C12+G466-C38+G466-C21	G466-C12+G466-C38+G466-C21	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07825	G467-S2609	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxain	G466-C12+G466-C38+G466-C22	G466-C12+G466-C38+G466-C22	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · ANTEIL	NO	YES
G467-P07826	G467-S2609	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxain	G466-C12+G466-C38+G466-C22	G466-C12+G466-C38+G466-C22	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · ANTEIL	NO	YES
G467-P07827	G467-S2609	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzain	G466-C12+G466-C38+G466-C22	G466-C12+G466-C38+G466-C22	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · ANTEIL	NO	YES
G467-P07828	G467-S2610	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxaly	G466-C12+G466-C38+G466-C23	G466-C12+G466-C38+G466-C23	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · ZIELORT · POSTEN	NO	YES
G467-P07829	G467-S2610	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxaly	G466-C12+G466-C38+G466-C23	G466-C12+G466-C38+G466-C23	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · ZIELORT · POSTEN	NO	YES
G467-P07830	G467-S2610	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzaly	G466-C12+G466-C38+G466-C23	G466-C12+G466-C38+G466-C23	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	NO	YES
G467-P07831	G467-S2611	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxdal	G466-C12+G466-C38+G466-C24	G466-C12+G466-C38+G466-C24	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P07832	G467-S2611	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxdal	G466-C12+G466-C38+G466-C24	G466-C12+G466-C38+G466-C24	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P07833	G467-S2611	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzdal	G466-C12+G466-C38+G466-C24	G466-C12+G466-C38+G466-C24	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P07834	G467-S2612	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxeey	G466-C12+G466-C38+G466-C25	G466-C12+G466-C38+G466-C25	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · GRAD II · POSTEN	NO	YES
G467-P07835	G467-S2612	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxeey	G466-C12+G466-C38+G466-C25	G466-C12+G466-C38+G466-C25	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · GRAD II · POSTEN	NO	YES
G467-P07836	G467-S2612	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzeey	G466-C12+G466-C38+G466-C25	G466-C12+G466-C38+G466-C25	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · GRAD II · POSTEN	NO	YES
G467-P07837	G467-S2613	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxoin	G466-C12+G466-C38+G466-C26	G466-C12+G466-C38+G466-C26	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07838	G467-S2613	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxoin	G466-C12+G466-C38+G466-C26	G466-C12+G466-C38+G466-C26	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07839	G467-S2613	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzoin	G466-C12+G466-C38+G466-C26	G466-C12+G466-C38+G466-C26	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P07840	G467-S2614	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxoly	G466-C12+G466-C38+G466-C27	G466-C12+G466-C38+G466-C27	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · FORTSETZEN · POSTEN	NO	YES
G467-P07841	G467-S2614	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxoly	G466-C12+G466-C38+G466-C27	G466-C12+G466-C38+G466-C27	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · FORTSETZEN · POSTEN	NO	YES
G467-P07842	G467-S2614	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzoly	G466-C12+G466-C38+G466-C27	G466-C12+G466-C38+G466-C27	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · FORTSETZEN · POSTEN	NO	YES
G467-P07843	G467-S2615	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxory	G466-C12+G466-C38+G466-C28	G466-C12+G466-C38+G466-C28	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · EINHEIT · POSTEN	NO	YES
G467-P07844	G467-S2615	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxory	G466-C12+G466-C38+G466-C28	G466-C12+G466-C38+G466-C28	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · EINHEIT · POSTEN	NO	YES
G467-P07845	G467-S2615	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzory	G466-C12+G466-C38+G466-C28	G466-C12+G466-C38+G466-C28	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · EINHEIT · POSTEN	NO	YES
G467-P07846	G467-S2616	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxshy	G466-C12+G466-C38+G466-C29	G466-C12+G466-C38+G466-C29	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · POSTEN	NO	YES
G467-P07847	G467-S2616	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxshy	G466-C12+G466-C38+G466-C29	G466-C12+G466-C38+G466-C29	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · POSTEN	NO	YES
G467-P07848	G467-S2616	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzshy	G466-C12+G466-C38+G466-C29	G466-C12+G466-C38+G466-C29	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · POSTEN	NO	YES
G467-P07849	G467-S2617	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxydy	G466-C12+G466-C38+G466-C30	G466-C12+G466-C38+G466-C30	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · POSTEN · SCHLUSS	NO	YES
G467-P07850	G467-S2617	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxydy	G466-C12+G466-C38+G466-C30	G466-C12+G466-C38+G466-C30	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · POSTEN · SCHLUSS	NO	YES
G467-P07851	G467-S2617	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzydy	G466-C12+G466-C38+G466-C30	G466-C12+G466-C38+G466-C30	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · POSTEN · SCHLUSS	NO	YES
G467-P07852	G467-S2618	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxal	G466-C12+G466-C38+G466-C31	G466-C12+G466-C38+G466-C31	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P07853	G467-S2618	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxal	G466-C12+G466-C38+G466-C31	G466-C12+G466-C38+G466-C31	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P07854	G467-S2618	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzal	G466-C12+G466-C38+G466-C31	G466-C12+G466-C38+G466-C31	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P07855	G467-S2619	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxam	G466-C12+G466-C38+G466-C32	G466-C12+G466-C38+G466-C32	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · HIER	NO	YES
G467-P07856	G467-S2619	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxam	G466-C12+G466-C38+G466-C32	G466-C12+G466-C38+G466-C32	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · HIER	NO	YES
G467-P07857	G467-S2619	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzam	G466-C12+G466-C38+G466-C32	G466-C12+G466-C38+G466-C32	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · HIER	NO	YES
G467-P07858	G467-S2620	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxar	G466-C12+G466-C38+G466-C33	G466-C12+G466-C38+G466-C33	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · AUSGANG	NO	YES
G467-P07859	G467-S2620	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxar	G466-C12+G466-C38+G466-C33	G466-C12+G466-C38+G466-C33	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · AUSGANG	NO	YES
G467-P07860	G467-S2620	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzar	G466-C12+G466-C38+G466-C33	G466-C12+G466-C38+G466-C33	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · AUSGANG	NO	YES
G467-P07861	G467-S2621	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxol	G466-C12+G466-C38+G466-C34	G466-C12+G466-C38+G466-C34	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · FORTSETZEN	NO	YES
G467-P07862	G467-S2621	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxol	G466-C12+G466-C38+G466-C34	G466-C12+G466-C38+G466-C34	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · FORTSETZEN	NO	YES
G467-P07863	G467-S2621	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzol	G466-C12+G466-C38+G466-C34	G466-C12+G466-C38+G466-C34	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · FORTSETZEN	NO	YES
G467-P07864	G467-S2622	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxdarxor	G466-C12+G466-C38+G466-C35	G466-C12+G466-C38+G466-C35	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · HIER · AUSGANG · [PFLANZENNAME:x] · EINHEIT	NO	YES
G467-P07865	G467-S2622	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxdarzxor	G466-C12+G466-C38+G466-C35	G466-C12+G466-C38+G466-C35	7	7	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · HIER · AUSGANG · [PFLANZENNAME:zx] · EINHEIT	NO	YES
G467-P07866	G467-S2622	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzdarxvzor	G466-C12+G466-C38+G466-C35	G466-C12+G466-C38+G466-C35	7	7	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · HIER · AUSGANG · [PFLANZENNAME:xvz] · EINHEIT	NO	YES
G467-P07867	G467-S2623	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxalxolaiin	G466-C12+G466-C39+G466-C13	G466-C12+G466-C39+G466-C13	10	10	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT · [PFLANZENNAME:x] · FORTSETZEN · WERT	NO	YES
G467-P07868	G467-S2623	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxalzxolaiin	G466-C12+G466-C39+G466-C13	G466-C12+G466-C39+G466-C13	10	10	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT · [PFLANZENNAME:zx] · FORTSETZEN · WERT	NO	YES
G467-P07869	G467-S2623	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzalxvzolaiin	G466-C12+G466-C39+G466-C13	G466-C12+G466-C39+G466-C13	10	10	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	NO	YES
G467-P07870	G467-S2624	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxalxdaiin	G466-C12+G466-C39+G466-C14	G466-C12+G466-C39+G466-C14	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT · [PFLANZENNAME:x] · WERT	NO	YES
G467-P07871	G467-S2624	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxalzxdaiin	G466-C12+G466-C39+G466-C14	G466-C12+G466-C39+G466-C14	9	9	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P07872	G467-S2624	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzalxvzdaiin	G466-C12+G466-C39+G466-C14	G466-C12+G466-C39+G466-C14	9	9	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P07873	G467-S2625	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxalxaiin	G466-C12+G466-C39+G466-C15	G466-C12+G466-C39+G466-C15	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT · [PFLANZENNAME:x] · WERT	NO	YES
G467-P07874	G467-S2625	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxalzxaiin	G466-C12+G466-C39+G466-C15	G466-C12+G466-C39+G466-C15	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P07875	G467-S2625	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzalxvzaiin	G466-C12+G466-C39+G466-C15	G466-C12+G466-C39+G466-C15	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P07876	G467-S2626	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxalxainy	G466-C12+G466-C39+G466-C16	G466-C12+G466-C39+G466-C16	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT · [PFLANZENNAME:x] · ANTEIL · POSTEN	NO	YES
G467-P07877	G467-S2626	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxalzxainy	G466-C12+G466-C39+G466-C16	G466-C12+G466-C39+G466-C16	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT · [PFLANZENNAME:zx] · ANTEIL · POSTEN	NO	YES
G467-P07878	G467-S2626	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzalxvzainy	G466-C12+G466-C39+G466-C16	G466-C12+G466-C39+G466-C16	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	NO	YES
G467-P07879	G467-S2627	PREFIX_CORE_INTERNAL_CORE_SUFFIX	x	shxalxalor	G466-C12+G466-C39+G466-C17	G466-C12+G466-C39+G466-C17	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:x] · ZIELORT · [PFLANZENNAME:x] · ZIELORT · EINHEIT	NO	YES
G467-P07880	G467-S2627	PREFIX_CORE_INTERNAL_CORE_SUFFIX	zx	shzxalzxalor	G466-C12+G466-C39+G466-C17	G466-C12+G466-C39+G466-C17	8	8	4	4	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:zx] · ZIELORT · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	NO	YES
G467-P07881	G467-S2627	PREFIX_CORE_INTERNAL_CORE_SUFFIX	xvz	shxvzalxvzalor	G466-C12+G466-C39+G466-C17	G466-C12+G466-C39+G466-C17	8	8	6	6	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	HALTEN · [PFLANZENNAME:xvz] · ZIELORT · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	NO	YES
