copy_id	unit_id	page	scribe_profile	group_count	source_surface_sequence	rendered_surface_sequence	atom_sequence	fixed_generated_prose_de	surface_changes	profile_matches	semantic_readback_changed	status
B4-S005::S3_S_LINE_SCRIBE	B4-S005	f83r	S3_S_LINE_SCRIBE	3	dain chedy qokeedy	dain chedy qokeedy	DAIN | CHD+Y | OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Tuch; laufenden Posten umsetzen; länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S005::S4_MIXED_COMPACT	B4-S005	f83r	S4_MIXED_COMPACT	3	dain chedy qokeedy	dain chedchy qokeedy	DAIN | CHD+Y | OK+EE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Tuch; laufenden Posten umsetzen; länger ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das für den Durchgang vorgesehene Tuch.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S006::S1_BARE_MASTER	B4-S006	f83r	S1_BARE_MASTER	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S006::S2_Q_CELL_SCRIBE	B4-S006	f83r	S2_Q_CELL_SCRIBE	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S006::S3_S_LINE_SCRIBE	B4-S006	f83r	S3_S_LINE_SCRIBE	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S006::S4_MIXED_COMPACT	B4-S006	f83r	S4_MIXED_COMPACT	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S007::S1_BARE_MASTER	B4-S007	f83r	S1_BARE_MASTER	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S007::S2_Q_CELL_SCRIBE	B4-S007	f83r	S2_Q_CELL_SCRIBE	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S007::S3_S_LINE_SCRIBE	B4-S007	f83r	S3_S_LINE_SCRIBE	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S007::S4_MIXED_COMPACT	B4-S007	f83r	S4_MIXED_COMPACT	1	shckhedy	shckhedy	CKHE+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: seihen; Schluss. Die sichtbare Verbindung setzt dabei voraus: das für den Durchgang vorgesehene Tuch.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S008::S1_BARE_MASTER	B4-S008	f83r	S1_BARE_MASTER	4	saiin cheeky sheey qokedy	daiin cheeky sheey qokedy	AIIN | CHK+EE+Y | SH+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollmaß; länger erwärmen und offen halten; laenger ruhen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S008::S2_Q_CELL_SCRIBE	B4-S008	f83r	S2_Q_CELL_SCRIBE	4	saiin cheeky sheey qokedy	saiin chkeey sheey qokedy	AIIN | CHK+EE+Y | SH+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollmaß; länger erwärmen und offen halten; laenger ruhen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S008::S3_S_LINE_SCRIBE	B4-S008	f83r	S3_S_LINE_SCRIBE	4	saiin cheeky sheey qokedy	saiin cheeky sheey qokedy	AIIN | CHK+EE+Y | SH+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollmaß; länger erwärmen und offen halten; laenger ruhen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S008::S4_MIXED_COMPACT	B4-S008	f83r	S4_MIXED_COMPACT	4	saiin cheeky sheey qokedy	aiin chkeey sheey qokedy	AIIN | CHK+EE+Y | SH+EE+Y | OK+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Sollmaß; länger erwärmen und offen halten; laenger ruhen; kurz ansetzen; Schluss. Die sichtbare Verbindung setzt dabei voraus: die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S009::S1_BARE_MASTER	B4-S009	f83r	S1_BARE_MASTER	1	shedy	cheedy	SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: kurz absetzen lassen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S009::S2_Q_CELL_SCRIBE	B4-S009	f83r	S2_Q_CELL_SCRIBE	1	shedy	cheedy	SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: kurz absetzen lassen; Schluss.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S009::S3_S_LINE_SCRIBE	B4-S009	f83r	S3_S_LINE_SCRIBE	1	shedy	shedy	SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: kurz absetzen lassen; Schluss.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S009::S4_MIXED_COMPACT	B4-S009	f83r	S4_MIXED_COMPACT	1	shedy	dshedy	SHED+E+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: kurz absetzen lassen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S010::S1_BARE_MASTER	B4-S010	f83r	S1_BARE_MASTER	1	oldy	oldy	OL+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Fortsetzung abschließen.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S010::S2_Q_CELL_SCRIBE	B4-S010	f83r	S2_Q_CELL_SCRIBE	1	oldy	oldy	OL+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Fortsetzung abschließen.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S010::S3_S_LINE_SCRIBE	B4-S010	f83r	S3_S_LINE_SCRIBE	1	oldy	oldy	OL+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Fortsetzung abschließen.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S010::S4_MIXED_COMPACT	B4-S010	f83r	S4_MIXED_COMPACT	1	oldy	oldy	OL+CLOSE	Verbindungsbesitzer: dieses verbundene Bogenpaar. Kartenfolge: Fortsetzung abschließen.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S011::S1_BARE_MASTER	B4-S011	f83r	S1_BARE_MASTER	7	saiin cheky okeeol okain chdy sol lkedy	daiin cheky okeeol okain chedchy rol lkedy	AIIN | CHK+E+Y | OK+EE+OL | OK+AIN | CHD+Y | OL | L+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Sollmaß; kurz wärmen; länger fortführen; eine Portion zugeben; laufenden Posten umsetzen; fortsetzen; kurz abführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	3	7	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S011::S2_Q_CELL_SCRIBE	B4-S011	f83r	S2_Q_CELL_SCRIBE	7	saiin cheky okeeol okain chdy sol lkedy	saiin cheky okeeol qokain chdy qolky lkedy	AIIN | CHK+E+Y | OK+EE+OL | OK+AIN | CHD+Y | OL | L+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Sollmaß; kurz wärmen; länger fortführen; eine Portion zugeben; laufenden Posten umsetzen; fortsetzen; kurz abführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S011::S3_S_LINE_SCRIBE	B4-S011	f83r	S3_S_LINE_SCRIBE	7	saiin cheky okeeol okain chdy sol lkedy	saiin cheky okeeol okain chedy sol lkedy	AIIN | CHK+E+Y | OK+EE+OL | OK+AIN | CHD+Y | OL | L+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Sollmaß; kurz wärmen; länger fortführen; eine Portion zugeben; laufenden Posten umsetzen; fortsetzen; kurz abführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S011::S4_MIXED_COMPACT	B4-S011	f83r	S4_MIXED_COMPACT	7	saiin cheky okeeol okain chdy sol lkedy	aiin cheky okeeol okain chedchy ol lkedy	AIIN | CHK+E+Y | OK+EE+OL | OK+AIN | CHD+Y | OL | L+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Sollmaß; kurz wärmen; länger fortführen; eine Portion zugeben; laufenden Posten umsetzen; fortsetzen; kurz abführen; Schluss. Die Werkstatt ergänzt dabei: das sichtbare oder gelernte Arbeitsgefäß; der abgeteilte Teil.	3	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S012::S1_BARE_MASTER	B4-S012	f83r	S1_BARE_MASTER	1	lchedy	lochedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S012::S2_Q_CELL_SCRIBE	B4-S012	f83r	S2_Q_CELL_SCRIBE	1	lchedy	lchedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S012::S3_S_LINE_SCRIBE	B4-S012	f83r	S3_S_LINE_SCRIBE	1	lchedy	lochedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S012::S4_MIXED_COMPACT	B4-S012	f83r	S4_MIXED_COMPACT	1	lchedy	lchedy	L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S013::S1_BARE_MASTER	B4-S013	f83r	S1_BARE_MASTER	2	qokol shedy	okchol dshedy	OK+OL | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Fortsetzung ansetzen; kurz absetzen lassen; Schluss.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S013::S2_Q_CELL_SCRIBE	B4-S013	f83r	S2_Q_CELL_SCRIBE	2	qokol shedy	qokol dshedy	OK+OL | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Fortsetzung ansetzen; kurz absetzen lassen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S013::S3_S_LINE_SCRIBE	B4-S013	f83r	S3_S_LINE_SCRIBE	2	qokol shedy	okchol shedy	OK+OL | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Fortsetzung ansetzen; kurz absetzen lassen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S013::S4_MIXED_COMPACT	B4-S013	f83r	S4_MIXED_COMPACT	2	qokol shedy	okchol dshedy	OK+OL | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Fortsetzung ansetzen; kurz absetzen lassen; Schluss.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S014::S1_BARE_MASTER	B4-S014	f83r	S1_BARE_MASTER	4	or chey qockhey dairydy	chor chy qockhey dairydy	OR | Y | OK+CKH+E+Y | AIR+Y+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Ansatz; dieser Posten; kurzen Durchlauf ansetzen; Wasserlauf schliessen; Schluss. Die Werkstatt ergänzt dabei: die bezeichnete örtliche Stelle; eine abgeteilte Portion.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S014::S2_Q_CELL_SCRIBE	B4-S014	f83r	S2_Q_CELL_SCRIBE	4	or chey qockhey dairydy	chor chy qockhey dairydy	OR | Y | OK+CKH+E+Y | AIR+Y+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Ansatz; dieser Posten; kurzen Durchlauf ansetzen; Wasserlauf schliessen; Schluss. Die Werkstatt ergänzt dabei: die bezeichnete örtliche Stelle; eine abgeteilte Portion.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S014::S3_S_LINE_SCRIBE	B4-S014	f83r	S3_S_LINE_SCRIBE	4	or chey qockhey dairydy	shor sy qockhey dairydy	OR | Y | OK+CKH+E+Y | AIR+Y+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Ansatz; dieser Posten; kurzen Durchlauf ansetzen; Wasserlauf schliessen; Schluss. Die Werkstatt ergänzt dabei: die bezeichnete örtliche Stelle; eine abgeteilte Portion.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S014::S4_MIXED_COMPACT	B4-S014	f83r	S4_MIXED_COMPACT	4	or chey qockhey dairydy	or dy qockhey dairydy	OR | Y | OK+CKH+E+Y | AIR+Y+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Ansatz; dieser Posten; kurzen Durchlauf ansetzen; Wasserlauf schliessen; Schluss. Die Werkstatt ergänzt dabei: die bezeichnete örtliche Stelle; eine abgeteilte Portion.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S015::S1_BARE_MASTER	B4-S015	f83r	S1_BARE_MASTER	6	qokain shey kain chckhal solkey lchedy	okain cheey chkain chckhal solkey lchedy	OK+AIN | CHEEY | AIN | CKH+AL | SOLK+E+Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; klarer Auszug; eine Portion; zur Zielstelle durchleiten; kurz sammeln; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	5	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S015::S2_Q_CELL_SCRIBE	B4-S015	f83r	S2_Q_CELL_SCRIBE	6	qokain shey kain chckhal solkey lchedy	qokain shey kain chckhal solkey lochedy	OK+AIN | CHEEY | AIN | CKH+AL | SOLK+E+Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; klarer Auszug; eine Portion; zur Zielstelle durchleiten; kurz sammeln; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S015::S3_S_LINE_SCRIBE	B4-S015	f83r	S3_S_LINE_SCRIBE	6	qokain shey kain chckhal solkey lchedy	qokain shey chkain chckhal solkey lchedy	OK+AIN | CHEEY | AIN | CKH+AL | SOLK+E+Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; klarer Auszug; eine Portion; zur Zielstelle durchleiten; kurz sammeln; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S015::S4_MIXED_COMPACT	B4-S015	f83r	S4_MIXED_COMPACT	6	qokain shey kain chckhal solkey lchedy	okain tshey kain chckhal solkey lochedy	OK+AIN | CHEEY | AIN | CKH+AL | SOLK+E+Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: eine Portion zugeben; klarer Auszug; eine Portion; zur Zielstelle durchleiten; kurz sammeln; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle; der abgeteilte Teil.	3	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S016::S1_BARE_MASTER	B4-S016	f83r	S1_BARE_MASTER	4	qolkain dal skar shedy	olkain ral skar cheedy	OL+AIN | AL | SK+AR | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weitere Portion; dorthin; vom Ausgang ausgießen; kurz absetzen lassen; Schluss. Die Werkstatt ergänzt dabei: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S016::S2_Q_CELL_SCRIBE	B4-S016	f83r	S2_Q_CELL_SCRIBE	4	qolkain dal skar shedy	qolkain sal skar shedy	OL+AIN | AL | SK+AR | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weitere Portion; dorthin; vom Ausgang ausgießen; kurz absetzen lassen; Schluss. Die Werkstatt ergänzt dabei: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S016::S3_S_LINE_SCRIBE	B4-S016	f83r	S3_S_LINE_SCRIBE	4	qolkain dal skar shedy	qolkain sal skar shedy	OL+AIN | AL | SK+AR | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weitere Portion; dorthin; vom Ausgang ausgießen; kurz absetzen lassen; Schluss. Die Werkstatt ergänzt dabei: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	1	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B4-S016::S4_MIXED_COMPACT	B4-S016	f83r	S4_MIXED_COMPACT	4	qolkain dal skar shedy	olkain dal skar dshedy	OL+AIN | AL | SK+AR | SHED+E+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: weitere Portion; dorthin; vom Ausgang ausgießen; kurz absetzen lassen; Schluss. Die Werkstatt ergänzt dabei: das für den Gang vorgesehene Wasser; das sichtbar adressierte Becken.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S001::S1_BARE_MASTER	B5-S001	f83r	S1_BARE_MASTER	1	otchdy	otchedy	OT+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Folgegang vollziehen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S001::S2_Q_CELL_SCRIBE	B5-S001	f83r	S2_Q_CELL_SCRIBE	1	otchdy	qotchedy	OT+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Folgegang vollziehen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S001::S3_S_LINE_SCRIBE	B5-S001	f83r	S3_S_LINE_SCRIBE	1	otchdy	otchdy	OT+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Folgegang vollziehen; Schluss.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S001::S4_MIXED_COMPACT	B5-S001	f83r	S4_MIXED_COMPACT	1	otchdy	otchdy	OT+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Folgegang vollziehen; Schluss.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S002::S1_BARE_MASTER	B5-S002	f83r	S1_BARE_MASTER	1	qokchdy	okchedy	OK+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Umsetzung ansetzen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S002::S2_Q_CELL_SCRIBE	B5-S002	f83r	S2_Q_CELL_SCRIBE	1	qokchdy	qokchdy	OK+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Umsetzung ansetzen; Schluss.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S002::S3_S_LINE_SCRIBE	B5-S002	f83r	S3_S_LINE_SCRIBE	1	qokchdy	okchedy	OK+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Umsetzung ansetzen; Schluss.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S002::S4_MIXED_COMPACT	B5-S002	f83r	S4_MIXED_COMPACT	1	qokchdy	okchedy	OK+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: Umsetzung ansetzen; Schluss.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S003::S1_BARE_MASTER	B5-S003	f83r	S1_BARE_MASTER	9	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal ral chol lol chdal taiin tol kaiiin chdy	SHED+AL | AL | OL | L+OL | CHD+AL | AIIN | OL | IIN | CHD+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort absetzen; dorthin; fortsetzen; von dort weiterfuehren; dort umsetzen; Sollmaß; fortsetzen; Öffnungsstufe; laufenden Posten umsetzen. Die Werkstatt ergänzt dabei: die sichtbar bezeichnete Öffnung.	6	8	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S003::S2_Q_CELL_SCRIBE	B5-S003	f83r	S2_Q_CELL_SCRIBE	9	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal sal qol lol chdal saiin qol daiiin chedy	SHED+AL | AL | OL | L+OL | CHD+AL | AIIN | OL | IIN | CHD+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort absetzen; dorthin; fortsetzen; von dort weiterfuehren; dort umsetzen; Sollmaß; fortsetzen; Öffnungsstufe; laufenden Posten umsetzen. Die Werkstatt ergänzt dabei: die sichtbar bezeichnete Öffnung.	4	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S003::S3_S_LINE_SCRIBE	B5-S003	f83r	S3_S_LINE_SCRIBE	9	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal sal sol lol chdal saiin sol soiiin chedchy	SHED+AL | AL | OL | L+OL | CHD+AL | AIIN | OL | IIN | CHD+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort absetzen; dorthin; fortsetzen; von dort weiterfuehren; dort umsetzen; Sollmaß; fortsetzen; Öffnungsstufe; laufenden Posten umsetzen. Die Werkstatt ergänzt dabei: die sichtbar bezeichnete Öffnung.	5	6	NO	SAFE_ALLOGRAPHIC_RENDERING
B5-S003::S4_MIXED_COMPACT	B5-S003	f83r	S4_MIXED_COMPACT	9	shedal dal cheol lol chdal aiin sol daiiin chedy	shedal dal ol lol chdal daiin ol daiiin chdy	SHED+AL | AL | OL | L+OL | CHD+AL | AIIN | OL | IIN | CHD+Y	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dort absetzen; dorthin; fortsetzen; von dort weiterfuehren; dort umsetzen; Sollmaß; fortsetzen; Öffnungsstufe; laufenden Posten umsetzen. Die Werkstatt ergänzt dabei: die sichtbar bezeichnete Öffnung.	4	5	NO	SAFE_ALLOGRAPHIC_RENDERING
B6-S001::S1_BARE_MASTER	B6-S001	f83r	S1_BARE_MASTER	9	solkeey qekey raly ol daiin ol dain chey ldalor	solkeey kchey olsaly cheol daiin rol dain y ral	SOLK+EE+Y | KCH+E+Y | AL+Y | OL | AIIN | OL | DAIN | Y | AL	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: länger sammeln; aktuellen Posten kurz bearbeiten; diesen Posten dorthin; fortsetzen; Sollmaß; fortsetzen; Tuch; dieser Posten; Endziel. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das für den Durchgang vorgesehene Tuch; die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	6	8	NO	SAFE_ALLOGRAPHIC_RENDERING
B6-S001::S2_Q_CELL_SCRIBE	B6-S001	f83r	S2_Q_CELL_SCRIBE	9	solkeey qekey raly ol daiin ol dain chey ldalor	solkeey qekey raly qolky daiin qolky dain chy ral	SOLK+EE+Y | KCH+E+Y | AL+Y | OL | AIIN | OL | DAIN | Y | AL	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: länger sammeln; aktuellen Posten kurz bearbeiten; diesen Posten dorthin; fortsetzen; Sollmaß; fortsetzen; Tuch; dieser Posten; Endziel. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das für den Durchgang vorgesehene Tuch; die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	4	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B6-S001::S3_S_LINE_SCRIBE	B6-S001	f83r	S3_S_LINE_SCRIBE	9	solkeey qekey raly ol daiin ol dain chey ldalor	solkeey kchey olsaly sol saiin sol dain sy sal	SOLK+EE+Y | KCH+E+Y | AL+Y | OL | AIIN | OL | DAIN | Y | AL	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: länger sammeln; aktuellen Posten kurz bearbeiten; diesen Posten dorthin; fortsetzen; Sollmaß; fortsetzen; Tuch; dieser Posten; Endziel. Die Werkstatt ergänzt dabei: das sichtbar adressierte Becken; das für den Durchgang vorgesehene Tuch; die sichtbar bezeichnete Öffnung; die bezeichnete örtliche Stelle; eine abgeteilte Portion.	7	6	NO	SAFE_ALLOGRAPHIC_RENDERING
