page	locus	target_surfaces	zl3b_line	v25_tokenwise_de	v26_tokenwise_de	v26_working_reading_de	complete_v26
f81v	f81v.13	dar	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	[ykeshey:?] | [dchsed:?] | [ytedy:?] | [ytedy:?] | [dar:?] | [ykeday:?] | kalt am Anfang des Grades | [ykedy:?] | Ansatz aus heißem Rohstoff, Form I	[ykeshey:?] | [dchsed:?] | [ytedy:?] | [ytedy:?] | abgemessene Fraktion I | [ykeday:?] | kalt am Anfang des Grades | [ykedy:?] | Ansatz aus heißem Rohstoff, Form I	[ykeshey:?]; [dchsed:?]; [ytedy:?]; [ytedy:?]; abgemessene Fraktion I; [ykeday:?]; kalt am Anfang des Grades; [ykedy:?]; Ansatz aus heißem Rohstoff, Form I	False
f81v	f81v.16	dar	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	Holzportion | feucht in der Mitte des Grades, abgeschlossen | [qoeedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | [rshdy:?] | eingeweichtes Drogenholz | [dar:?] | trocken am Anfang des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform	Holzportion | feucht in der Mitte des Grades, abgeschlossen | [qoeedy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | [rshdy:?] | eingeweichtes Drogenholz | abgemessene Fraktion I | trocken am Anfang des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform	Holzportion; feucht in der Mitte des Grades, abgeschlossen; [qoeedy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Anfang des Grades; [rshdy:?]; eingeweichtes Drogenholz; abgemessene Fraktion I; trocken am Anfang des Grades, abgeschlossen; Pulver, getrocknete Kurz-/Kompaktform	False
f81v	f81v.18	chckhy	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky	heiß und trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [chckhy:?] | heiß am Anfang des Grades	heiß und trocken am Anfang des Grades, abgeschlossen | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang | heiß am Anfang des Grades	heiß und trocken am Anfang des Grades, abgeschlossen; trocken in der Mitte des Grades; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheky:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trockene Arzneimischung am Gradanfang; heiß am Anfang des Grades	False
f81v	f81v.5	chckhy	okaiin daiin otain chckhy okeedy qoky kar daiin okar	heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert III | kalt im Zubereitungsrahmen, Grad II | [chckhy:?] | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | [kar:?] | Grad-/Maßwert III | [okar:?]	heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert III | kalt im Zubereitungsrahmen, Grad II | trockene Arzneimischung am Gradanfang | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | [kar:?] | Grad-/Maßwert III | [okar:?]	heiß, Grad III, im Ansatzrahmen; Grad-/Maßwert III; kalt im Zubereitungsrahmen, Grad II; trockene Arzneimischung am Gradanfang; heißer Ansatz am Ende des Grades, abgeschlossen; heiß am Anfang des Grades; [kar:?]; Grad-/Maßwert III; [okar:?]	False
f81v	f81v.7	chckhy	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol	Zutat | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheckhal:?] | Grad-/Maßwert III | [qokeedal:?] | Grad-/Maßwert III | [chckhy:?] | getrocknete Samen/Saat | [qol:?]	Zutat | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheckhal:?] | Grad-/Maßwert III | [qokeedal:?] | Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | getrocknete Samen/Saat | [qol:?]	Zutat; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [sheckhal:?]; Grad-/Maßwert III; [qokeedal:?]; Grad-/Maßwert III; trockene Arzneimischung am Gradanfang; getrocknete Samen/Saat; [qol:?]	False
f82r	f82r.12	dar	otedy qodched olqo dar checkho lolol okal okarchedy	kalter Ansatz in der Mitte des Grades, abgeschlossen | [qodched:?] | [olqo:?] | [dar:?] | [checkho:?] | [lolol:?] | Ansatz aus heißem Rohstoff, Form I | [okarchedy:?]	kalter Ansatz in der Mitte des Grades, abgeschlossen | [qodched:?] | [olqo:?] | abgemessene Fraktion I | [checkho:?] | [lolol:?] | Ansatz aus heißem Rohstoff, Form I | [okarchedy:?]	kalter Ansatz in der Mitte des Grades, abgeschlossen; [qodched:?]; [olqo:?]; abgemessene Fraktion I; [checkho:?]; [lolol:?]; Ansatz aus heißem Rohstoff, Form I; [okarchedy:?]	False
f82r	f82r.3	chckhy	qokeey lcheckhedy qokaly solkaiin chckhy qokaiin	heiß am Ende des Grades | [lcheckhedy:?] | [qokaly:?] | [solkaiin:?] | [chckhy:?] | heiß, Grad III	heiß am Ende des Grades | [lcheckhedy:?] | [qokaly:?] | [solkaiin:?] | trockene Arzneimischung am Gradanfang | heiß, Grad III	heiß am Ende des Grades; [lcheckhedy:?]; [qokaly:?]; [solkaiin:?]; trockene Arzneimischung am Gradanfang; heiß, Grad III	False
f82r	f82r.32	chckhey	taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain	kalt, Grad III | [shedaiin:?] | [chckhey:?] | Drogenholz, trocken gebunden, Form I | [lcheckhy:?] | feucht am Ende des Grades | [lr:?] | trocken in der Mitte des Grades | [rain:?]	kalt, Grad III | [shedaiin:?] | trockene Arzneimischung in der Gradmitte | Drogenholz, trocken gebunden, Form I | [lcheckhy:?] | feucht am Ende des Grades | [lr:?] | trocken in der Mitte des Grades | [rain:?]	kalt, Grad III; [shedaiin:?]; trockene Arzneimischung in der Gradmitte; Drogenholz, trocken gebunden, Form I; [lcheckhy:?]; feucht am Ende des Grades; [lr:?]; trocken in der Mitte des Grades; [rain:?]	False
f82v	f82v.11	dar	pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol	[pcheol:?] | [dar:?] | heiß am Ende des Grades | [cheeky:?] | heiße Substanz | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	[pcheol:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cheeky:?] | heiße Substanz | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | Wurzelstoff | kalt in der Mitte des Grades, abgeschlossen | Wurzelstoff	[pcheol:?]; abgemessene Fraktion I; heiß am Ende des Grades; [cheeky:?]; heiße Substanz; [dal:?]; feucht in der Mitte des Grades, abgeschlossen; Pulver, getrocknete Kurz-/Kompaktform; Wurzelstoff; kalt in der Mitte des Grades, abgeschlossen; Wurzelstoff	False
f82v	f82v.12	dar	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky	[dal:?] | feucht; nominal feuchtes Gut/Material | [dar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | [qoteytyqoky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	[dal:?] | feucht; nominal feuchtes Gut/Material | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | [qol:?] | trocken in der Mitte des Grades, abgeschlossen | heiße Portion | [qoteytyqoky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	[dal:?]; feucht; nominal feuchtes Gut/Material; abgemessene Fraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß am Anfang des Grades; [qol:?]; trocken in der Mitte des Grades, abgeschlossen; heiße Portion; [qoteytyqoky:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß am Anfang des Grades	False
f82v	f82v.13	chckhy|chckhdy	tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy	kalt und trocken in der Mitte des Grades, abgeschlossen | [qocthes:?] | heiße Portion | [chckhy:?] | heiß, Grad II | Trockengut, heiß im dritten Grad | [chckhdy:?] | [qokoldy:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | [qocthes:?] | heiße Portion | trockene Arzneimischung am Gradanfang | heiß, Grad II | Trockengut, heiß im dritten Grad | trockene Arzneimischung am Gradanfang, abgeschlossen | [qokoldy:?]	kalt und trocken in der Mitte des Grades, abgeschlossen; [qocthes:?]; heiße Portion; trockene Arzneimischung am Gradanfang; heiß, Grad II; Trockengut, heiß im dritten Grad; trockene Arzneimischung am Gradanfang, abgeschlossen; [qokoldy:?]	False
f82v	f82v.37	chckhy	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr	Samenmaterial/Saatgut | trocken in der Mitte des Grades | [r:?] | [alchey:?] | trocken; nominal trockenes Gut/Material | [olkol:?] | [chckhy:?] | [dalchckhy:?] | [olkain:?] | [olkeeyr:?]	Samenmaterial/Saatgut | trocken in der Mitte des Grades | [r:?] | [alchey:?] | trocken; nominal trockenes Gut/Material | [olkol:?] | trockene Arzneimischung am Gradanfang | [dalchckhy:?] | [olkain:?] | [olkeeyr:?]	Samenmaterial/Saatgut; trocken in der Mitte des Grades; [r:?]; [alchey:?]; trocken; nominal trockenes Gut/Material; [olkol:?]; trockene Arzneimischung am Gradanfang; [dalchckhy:?]; [olkain:?]; [olkeeyr:?]	False
f82v	f82v.7	dair	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	[dair:?] | [o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [chsdy:?] | [qotal:?] | kalt am Anfang des Grades | heiße Substanz | heiß in der Mitte des Grades, abgeschlossen | [lo:?]	abgemessene Fraktion II | [o:?] | [l:?] | trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [chsdy:?] | [qotal:?] | kalt am Anfang des Grades | heiße Substanz | heiß in der Mitte des Grades, abgeschlossen | [lo:?]	abgemessene Fraktion II; [o:?]; [l:?]; trocken in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; [chsdy:?]; [qotal:?]; kalt am Anfang des Grades; heiße Substanz; heiß in der Mitte des Grades, abgeschlossen; [lo:?]	False
f83r	f83r.21	chckhdy	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	[solkeedy:?] | heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | trocken in der Mitte des Grades, abgeschlossen | [lkedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [chckhdy:?] | Samenfraktion I	[solkeedy:?] | heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | trocken in der Mitte des Grades, abgeschlossen | [lkedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang, abgeschlossen | Samenfraktion I	[solkeedy:?]; heiß in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; Samenmaterial/Saatgut; trocken in der Mitte des Grades, abgeschlossen; [lkedy:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; trockene Arzneimischung am Gradanfang, abgeschlossen; Samenfraktion I	False
f83r	f83r.3	dar	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	[olkeedy:?] | [qotal:?] | [chkeedy:?] | trocken in der Mitte des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | getrocknetes Drogenholz | heiß, Grad III | [qotal:?] | [dar:?]	[olkeedy:?] | [qotal:?] | [chkeedy:?] | trocken in der Mitte des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | getrocknetes Drogenholz | heiß, Grad III | [qotal:?] | abgemessene Fraktion I	[olkeedy:?]; [qotal:?]; [chkeedy:?]; trocken in der Mitte des Grades; Grad-/Maßwert III; trocken in der Mitte des Grades; getrocknetes Drogenholz; heiß, Grad III; [qotal:?]; abgemessene Fraktion I	False
f83v	f83v.13	chckhy	qol chey qo lched qolky qokal chedy chedy daiin chckhy cheor ol lal	[qol:?] | trocken in der Mitte des Grades | [qo:?] | [lched:?] | [qolky:?] | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [chckhy:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Holzrohstoff I	[qol:?] | trocken in der Mitte des Grades | [qo:?] | [lched:?] | [qolky:?] | heiße Substanz | trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | trockene Arzneimischung am Gradanfang | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Holzrohstoff I	[qol:?]; trocken in der Mitte des Grades; [qo:?]; [lched:?]; [qolky:?]; heiße Substanz; trocken in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Grad-/Maßwert III; trockene Arzneimischung am Gradanfang; trockener Drogenteil; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Holzrohstoff I	False
f83v	f83v.2	dar	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	Materialmaß | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotedar:?] | [checthedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qotal:?] | trocken in der Mitte des Grades | [dar:?]	Materialmaß | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotedar:?] | [checthedy:?] | heiß in der Mitte des Grades, abgeschlossen | [qotal:?] | trocken in der Mitte des Grades | abgemessene Fraktion I	Materialmaß; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; [qotedar:?]; [checthedy:?]; heiß in der Mitte des Grades, abgeschlossen; [qotal:?]; trocken in der Mitte des Grades; abgemessene Fraktion I	False
f83v	f83v.23	chckhedy	qol aiiin chckhedy sheol qokaiin shckhy lchey	[qol:?] | Menge-/Klassenwert IV | [chckhedy:?] | feuchtes Material | heiß, Grad III | [shckhy:?] | Drogenholz, trocken gebunden, Form I	[qol:?] | Menge-/Klassenwert IV | trockene Arzneimischung in der Gradmitte, abgeschlossen | feuchtes Material | heiß, Grad III | [shckhy:?] | Drogenholz, trocken gebunden, Form I	[qol:?]; Menge-/Klassenwert IV; trockene Arzneimischung in der Gradmitte, abgeschlossen; feuchtes Material; heiß, Grad III; [shckhy:?]; Drogenholz, trocken gebunden, Form I	False
f83v	f83v.3	dair	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	kalt im qo-Rahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [dal:?] | [olkedy:?] | feucht in der Mitte des Grades, abgeschlossen | [qotaldy:?] | heiß, Grad III | [dair:?] | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	kalt im qo-Rahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [dal:?] | [olkedy:?] | feucht in der Mitte des Grades, abgeschlossen | [qotaldy:?] | heiß, Grad III | abgemessene Fraktion II | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	kalt im qo-Rahmen, Grad II; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [dal:?]; [olkedy:?]; feucht in der Mitte des Grades, abgeschlossen; [qotaldy:?]; heiß, Grad III; abgemessene Fraktion II; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades	False
f85r1	f85r1.10	dair	dair chotaiin cheod cheolkeedy	[dair:?] | trockene Zubereitung: kalt, Grad III | [cheod:?] | [cheolkeedy:?]	abgemessene Fraktion II | trockene Zubereitung: kalt, Grad III | [cheod:?] | [cheolkeedy:?]	abgemessene Fraktion II; trockene Zubereitung: kalt, Grad III; [cheod:?]; [cheolkeedy:?]	False
f85r1	f85r1.12	dar	tdain okeody lchdy lkor oeeseary dar shedaiin oto daiin dlar am	[tdain:?] | [okeody:?] | Drogenholz, getrocknete Kurz-/Kompaktform | [lkor:?] | [oeeseary:?] | [dar:?] | [shedaiin:?] | [oto:?] | Grad-/Maßwert III | [dlar:?] | [am:?]	[tdain:?] | [okeody:?] | Drogenholz, getrocknete Kurz-/Kompaktform | [lkor:?] | [oeeseary:?] | abgemessene Fraktion I | [shedaiin:?] | [oto:?] | Grad-/Maßwert III | [dlar:?] | [am:?]	[tdain:?]; [okeody:?]; Drogenholz, getrocknete Kurz-/Kompaktform; [lkor:?]; [oeeseary:?]; abgemessene Fraktion I; [shedaiin:?]; [oto:?]; Grad-/Maßwert III; [dlar:?]; [am:?]	False
f85r1	f85r1.14	dar	daror sheedy keody oteody s ar aiin cheedy otaiin dar al odaiiin	[daror:?] | feucht am Ende des Grades, abgeschlossen | [keody:?] | [oteody:?] | [s:?] | [ar:?] | Menge III | trocken am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [dar:?] | [al:?] | [odaiiin:?]	[daror:?] | feucht am Ende des Grades, abgeschlossen | [keody:?] | [oteody:?] | [s:?] | [ar:?] | Menge III | trocken am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | abgemessene Fraktion I | [al:?] | [odaiiin:?]	[daror:?]; feucht am Ende des Grades, abgeschlossen; [keody:?]; [oteody:?]; [s:?]; [ar:?]; Menge III; trocken am Ende des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III; abgemessene Fraktion I; [al:?]; [odaiiin:?]	False
f85r1	f85r1.16	shoiin	shoiin qokar okar y cheey	[shoiin:?] | heiße Portion | [okar:?] | [y:?] | trocken am Ende des Grades	Feuchtansatz, Form III | heiße Portion | [okar:?] | [y:?] | trocken am Ende des Grades	Feuchtansatz, Form III; heiße Portion; [okar:?]; [y:?]; trocken am Ende des Grades	False
f85r1	f85r1.17	dair	polky shey olkedaiin shor cphedy dair shy opchey shtor aiinsham	[polky:?] | feucht in der Mitte des Grades | [olkedaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [cphedy:?] | [dair:?] | feucht am Anfang des Grades | [opchey:?] | [shtor:?] | [aiinsham:?]	[polky:?] | feucht in der Mitte des Grades | [olkedaiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | [cphedy:?] | abgemessene Fraktion II | feucht am Anfang des Grades | [opchey:?] | [shtor:?] | [aiinsham:?]	[polky:?]; feucht in der Mitte des Grades; [olkedaiin:?]; Blüten-/Fruchtstand; reproduktiver Teil; [cphedy:?]; abgemessene Fraktion II; feucht am Anfang des Grades; [opchey:?]; [shtor:?]; [aiinsham:?]	False
f85r1	f85r1.2	chckhdy	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam	[yoiin:?] | trocken am Ende des Grades | [qocthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | [ar:?] | Menge III | [okshd:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [chckhdy:?] | [otam:?]	[yoiin:?] | trocken am Ende des Grades | [qocthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | [ar:?] | Menge III | [okshd:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | trockene Arzneimischung am Gradanfang, abgeschlossen | [otam:?]	[yoiin:?]; trocken am Ende des Grades; [qocthdy:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; Materialmaß; [ar:?]; Menge III; [okshd:?]; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; trockene Arzneimischung am Gradanfang, abgeschlossen; [otam:?]	False
