source_unit	latent_or_plaintext_unit	mapping_probability	context_restriction	occurrences	counterexamples
oteof	VALUE_3857	1.0	VALUE	1	none admitted; unknown inventory entries fail
oeeot	VALUE_3858	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheoep	VALUE_3859	1.0	VALUE	1	none admitted; unknown inventory entries fail
otoltopa	VALUE_3860	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofala	VALUE_3861	1.0	VALUE	1	none admitted; unknown inventory entries fail
yal	VALUE_3862	1.0	VALUE	1	none admitted; unknown inventory entries fail
opcheolf	VALUE_3863	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheoeke	VALUE_3864	1.0	VALUE	1	none admitted; unknown inventory entries fail
otolopaii	VALUE_3865	1.0	VALUE	1	none admitted; unknown inventory entries fail
hald	VALUE_3866	1.0	VALUE	1	none admitted; unknown inventory entries fail
ate	VALUE_3867	1.0	VALUE	1	none admitted; unknown inventory entries fail
oeeol	VALUE_3868	1.0	VALUE	1	none admitted; unknown inventory entries fail
oiin	VALUE_3869	1.0	VALUE	1	none admitted; unknown inventory entries fail
yotoa	VALUE_3870	1.0	VALUE	1	none admitted; unknown inventory entries fail
oteeosa	VALUE_3871	1.0	VALUE	1	none admitted; unknown inventory entries fail
ocfsh	VALUE_3872	1.0	VALUE	1	none admitted; unknown inventory entries fail
otosch	VALUE_3873	1.0	VALUE	1	none admitted; unknown inventory entries fail
ctheolshe	VALUE_3874	1.0	VALUE	1	none admitted; unknown inventory entries fail
chekacph	VALUE_3875	1.0	VALUE	1	none admitted; unknown inventory entries fail
ark	VALUE_3876	1.0	VALUE	1	none admitted; unknown inventory entries fail
heeoek	VALUE_3877	1.0	VALUE	1	none admitted; unknown inventory entries fail
oekeeoraii	VALUE_3878	1.0	VALUE	1	none admitted; unknown inventory entries fail
okolsaii	VALUE_3879	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofchdys	VALUE_3880	1.0	VALUE	1	none admitted; unknown inventory entries fail
opaiina	VALUE_3881	1.0	VALUE	1	none admitted; unknown inventory entries fail
oteesod	VALUE_3882	1.0	VALUE	1	none admitted; unknown inventory entries fail
chsaii	VALUE_3883	1.0	VALUE	1	none admitted; unknown inventory entries fail
chotala	VALUE_3884	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheokeal	VALUE_3885	1.0	VALUE	1	none admitted; unknown inventory entries fail
alteo	VALUE_3886	1.0	VALUE	1	none admitted; unknown inventory entries fail
oeedal	VALUE_3887	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheos	VALUE_3888	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofchea	VALUE_3889	1.0	VALUE	1	none admitted; unknown inventory entries fail
chetolai	VALUE_3890	1.0	VALUE	1	none admitted; unknown inventory entries fail
okeal	VALUE_3891	1.0	VALUE	1	none admitted; unknown inventory entries fail
oshes	VALUE_3892	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheoete	VALUE_3893	1.0	VALUE	1	none admitted; unknown inventory entries fail
oteokch	VALUE_3894	1.0	VALUE	1	none admitted; unknown inventory entries fail
hedykea	VALUE_3895	1.0	VALUE	1	none admitted; unknown inventory entries fail
ckhody	VALUE_3896	1.0	VALUE	1	none admitted; unknown inventory entries fail
okoleeola	VALUE_3897	1.0	VALUE	1	none admitted; unknown inventory entries fail
okolshe	VALUE_3898	1.0	VALUE	1	none admitted; unknown inventory entries fail
hokeed	VALUE_3899	1.0	VALUE	1	none admitted; unknown inventory entries fail
choepche	VALUE_3900	1.0	VALUE	1	none admitted; unknown inventory entries fail
otecho	VALUE_3901	1.0	VALUE	1	none admitted; unknown inventory entries fail
oyteeeda	VALUE_3902	1.0	VALUE	1	none admitted; unknown inventory entries fail
otycheed	VALUE_3903	1.0	VALUE	1	none admitted; unknown inventory entries fail
chokar	VALUE_3904	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofalal	VALUE_3905	1.0	VALUE	1	none admitted; unknown inventory entries fail
chealp	VALUE_3906	1.0	VALUE	1	none admitted; unknown inventory entries fail
okeoly	VALUE_3907	1.0	VALUE	1	none admitted; unknown inventory entries fail
ototee	VALUE_3908	1.0	VALUE	1	none admitted; unknown inventory entries fail
chlyiintee	VALUE_3909	1.0	VALUE	1	none admitted; unknown inventory entries fail
okeoeko	VALUE_3910	1.0	VALUE	1	none admitted; unknown inventory entries fail
yoleeed	VALUE_3911	1.0	VALUE	1	none admitted; unknown inventory entries fail
alysh	VALUE_3912	1.0	VALUE	1	none admitted; unknown inventory entries fail
cholain	VALUE_3913	1.0	VALUE	1	none admitted; unknown inventory entries fail
okeeolok	VALUE_3914	1.0	VALUE	1	none admitted; unknown inventory entries fail
cholee	VALUE_3915	1.0	VALUE	1	none admitted; unknown inventory entries fail
odaira	VALUE_3916	1.0	VALUE	1	none admitted; unknown inventory entries fail
okesch	VALUE_3917	1.0	VALUE	1	none admitted; unknown inventory entries fail
chkeeo	VALUE_3918	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykeeodara	VALUE_3919	1.0	VALUE	1	none admitted; unknown inventory entries fail
okyeesh	VALUE_3920	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykeeor	VALUE_3921	1.0	VALUE	1	none admitted; unknown inventory entries fail
olalaii	VALUE_3922	1.0	VALUE	1	none admitted; unknown inventory entries fail
otareee	VALUE_3923	1.0	VALUE	1	none admitted; unknown inventory entries fail
oparche	VALUE_3924	1.0	VALUE	1	none admitted; unknown inventory entries fail
oyteed	VALUE_3925	1.0	VALUE	1	none admitted; unknown inventory entries fail
chepcheesal	VALUE_3926	1.0	VALUE	1	none admitted; unknown inventory entries fail
ypolchee	VALUE_3927	1.0	VALUE	1	none admitted; unknown inventory entries fail
oteosda	VALUE_3928	1.0	VALUE	1	none admitted; unknown inventory entries fail
eii	VALUE_3929	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheteeeosaii	VALUE_3930	1.0	VALUE	1	none admitted; unknown inventory entries fail
chetchod	VALUE_3931	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykeydo	VALUE_3932	1.0	VALUE	1	none admitted; unknown inventory entries fail
alchek	VALUE_3933	1.0	VALUE	1	none admitted; unknown inventory entries fail
yfaiin	VALUE_3934	1.0	VALUE	1	none admitted; unknown inventory entries fail
ofchees	VALUE_3935	1.0	VALUE	1	none admitted; unknown inventory entries fail
oraiin	VALUE_3936	1.0	VALUE	1	none admitted; unknown inventory entries fail
chokeeda	VALUE_3937	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheyte	VALUE_3938	1.0	VALUE	1	none admitted; unknown inventory entries fail
okechol	VALUE_3939	1.0	VALUE	1	none admitted; unknown inventory entries fail
oiai	VALUE_3940	1.0	VALUE	1	none admitted; unknown inventory entries fail
otedcho	VALUE_3941	1.0	VALUE	1	none admitted; unknown inventory entries fail
olkcho	VALUE_3942	1.0	VALUE	1	none admitted; unknown inventory entries fail
ylal	VALUE_3943	1.0	VALUE	1	none admitted; unknown inventory entries fail
otasa	VALUE_3944	1.0	VALUE	1	none admitted; unknown inventory entries fail
okodee	VALUE_3945	1.0	VALUE	1	none admitted; unknown inventory entries fail
okega	VALUE_3946	1.0	VALUE	1	none admitted; unknown inventory entries fail
otesalo	VALUE_3947	1.0	VALUE	1	none admitted; unknown inventory entries fail
ykeesal	VALUE_3948	1.0	VALUE	1	none admitted; unknown inventory entries fail
chfaikch	VALUE_3949	1.0	VALUE	1	none admitted; unknown inventory entries fail
ecs	VALUE_3950	1.0	VALUE	1	none admitted; unknown inventory entries fail
chedykar	VALUE_3951	1.0	VALUE	1	none admitted; unknown inventory entries fail
hyk	VALUE_3952	1.0	VALUE	1	none admitted; unknown inventory entries fail
alkeesh	VALUE_3953	1.0	VALUE	1	none admitted; unknown inventory entries fail
hokai	VALUE_3954	1.0	VALUE	1	none admitted; unknown inventory entries fail
shedar	VALUE_3955	1.0	VALUE	1	none admitted; unknown inventory entries fail
ithe	VALUE_3956	1.0	VALUE	1	none admitted; unknown inventory entries fail
chedyka	VALUE_3957	1.0	VALUE	1	none admitted; unknown inventory entries fail
ckhs	VALUE_3958	1.0	VALUE	1	none admitted; unknown inventory entries fail
chedyqoka	VALUE_3959	1.0	VALUE	1	none admitted; unknown inventory entries fail
olkar	VALUE_3960	1.0	VALUE	1	none admitted; unknown inventory entries fail
dalsho	VALUE_3961	1.0	VALUE	1	none admitted; unknown inventory entries fail
ardard	VALUE_3962	1.0	VALUE	1	none admitted; unknown inventory entries fail
ackh	VALUE_3963	1.0	VALUE	1	none admitted; unknown inventory entries fail
kamo	VALUE_3964	1.0	VALUE	1	none admitted; unknown inventory entries fail
ycht	VALUE_3965	1.0	VALUE	1	none admitted; unknown inventory entries fail
opd	VALUE_3966	1.0	VALUE	1	none admitted; unknown inventory entries fail
ocheai	VALUE_3967	1.0	VALUE	1	none admitted; unknown inventory entries fail
olsht	VALUE_3968	1.0	VALUE	1	none admitted; unknown inventory entries fail
odched	VALUE_3969	1.0	VALUE	1	none admitted; unknown inventory entries fail
hokshd	VALUE_3970	1.0	VALUE	1	none admitted; unknown inventory entries fail
hedykai	VALUE_3971	1.0	VALUE	1	none admitted; unknown inventory entries fail
lshed	VALUE_3972	1.0	VALUE	1	none admitted; unknown inventory entries fail
charo	VALUE_3973	1.0	VALUE	1	none admitted; unknown inventory entries fail
alyr	VALUE_3974	1.0	VALUE	1	none admitted; unknown inventory entries fail
oksheyqolkee	VALUE_3975	1.0	VALUE	1	none admitted; unknown inventory entries fail
olyl	VALUE_3976	1.0	VALUE	1	none admitted; unknown inventory entries fail
oqok	VALUE_3977	1.0	VALUE	1	none admitted; unknown inventory entries fail
otchoko	VALUE_3978	1.0	VALUE	1	none admitted; unknown inventory entries fail
chcfhd	VALUE_3979	1.0	VALUE	1	none admitted; unknown inventory entries fail
opsh	VALUE_3980	1.0	VALUE	1	none admitted; unknown inventory entries fail
q	VALUE_3981	1.0	VALUE	1	none admitted; unknown inventory entries fail
otedshed	VALUE_3982	1.0	VALUE	1	none admitted; unknown inventory entries fail
chorshed	VALUE_3983	1.0	VALUE	1	none admitted; unknown inventory entries fail
okaloro	VALUE_3984	1.0	VALUE	1	none admitted; unknown inventory entries fail
otedy	VALUE_3985	1.0	VALUE	1	none admitted; unknown inventory entries fail
otddya	VALUE_3986	1.0	VALUE	1	none admitted; unknown inventory entries fail
okchsd	VALUE_3987	1.0	VALUE	1	none admitted; unknown inventory entries fail
alolo	VALUE_3988	1.0	VALUE	1	none admitted; unknown inventory entries fail
oloi	VALUE_3989	1.0	VALUE	1	none admitted; unknown inventory entries fail
klche	VALUE_3990	1.0	VALUE	1	none admitted; unknown inventory entries fail
shcth	VALUE_3991	1.0	VALUE	1	none admitted; unknown inventory entries fail
ylaii	VALUE_3992	1.0	VALUE	1	none admitted; unknown inventory entries fail
arche	VALUE_3993	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheolche	VALUE_3994	1.0	VALUE	1	none admitted; unknown inventory entries fail
oolka	VALUE_3995	1.0	VALUE	1	none admitted; unknown inventory entries fail
hlche	VALUE_3996	1.0	VALUE	1	none admitted; unknown inventory entries fail
okey	VALUE_3997	1.0	VALUE	1	none admitted; unknown inventory entries fail
olalchd	VALUE_3998	1.0	VALUE	1	none admitted; unknown inventory entries fail
chpsheed	VALUE_3999	1.0	VALUE	1	none admitted; unknown inventory entries fail
okchdy	VALUE_4000	1.0	VALUE	1	none admitted; unknown inventory entries fail
heeold	VALUE_4001	1.0	VALUE	1	none admitted; unknown inventory entries fail
oleedara	VALUE_4002	1.0	VALUE	1	none admitted; unknown inventory entries fail
olchda	VALUE_4003	1.0	VALUE	1	none admitted; unknown inventory entries fail
chkaro	VALUE_4004	1.0	VALUE	1	none admitted; unknown inventory entries fail
okedalo	VALUE_4005	1.0	VALUE	1	none admitted; unknown inventory entries fail
opchal	VALUE_4006	1.0	VALUE	1	none admitted; unknown inventory entries fail
kodo	VALUE_4007	1.0	VALUE	1	none admitted; unknown inventory entries fail
cphdo	VALUE_4008	1.0	VALUE	1	none admitted; unknown inventory entries fail
sheeta	VALUE_4009	1.0	VALUE	1	none admitted; unknown inventory entries fail
oekeed	VALUE_4010	1.0	VALUE	1	none admitted; unknown inventory entries fail
otedee	VALUE_4011	1.0	VALUE	1	none admitted; unknown inventory entries fail
hcthed	VALUE_4012	1.0	VALUE	1	none admitted; unknown inventory entries fail
oeekeed	VALUE_4013	1.0	VALUE	1	none admitted; unknown inventory entries fail
olshda	VALUE_4014	1.0	VALUE	1	none admitted; unknown inventory entries fail
opsheda	VALUE_4015	1.0	VALUE	1	none admitted; unknown inventory entries fail
scheda	VALUE_4016	1.0	VALUE	1	none admitted; unknown inventory entries fail
sheokeed	VALUE_4017	1.0	VALUE	1	none admitted; unknown inventory entries fail
oshepol	VALUE_4018	1.0	VALUE	1	none admitted; unknown inventory entries fail
chedche	VALUE_4019	1.0	VALUE	1	none admitted; unknown inventory entries fail
oyk	VALUE_4020	1.0	VALUE	1	none admitted; unknown inventory entries fail
opalshed	VALUE_4021	1.0	VALUE	1	none admitted; unknown inventory entries fail
chlaiii	VALUE_4022	1.0	VALUE	1	none admitted; unknown inventory entries fail
alald	VALUE_4023	1.0	VALUE	1	none admitted; unknown inventory entries fail
hekaiii	VALUE_4024	1.0	VALUE	1	none admitted; unknown inventory entries fail
chchk	VALUE_4025	1.0	VALUE	1	none admitted; unknown inventory entries fail
olsaiii	VALUE_4026	1.0	VALUE	1	none admitted; unknown inventory entries fail
chpched	VALUE_4027	1.0	VALUE	1	none admitted; unknown inventory entries fail
cpch	VALUE_4028	1.0	VALUE	1	none admitted; unknown inventory entries fail
eyte	VALUE_4029	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheolchd	VALUE_4030	1.0	VALUE	1	none admitted; unknown inventory entries fail
archda	VALUE_4031	1.0	VALUE	1	none admitted; unknown inventory entries fail
olaiin	VALUE_4032	1.0	VALUE	1	none admitted; unknown inventory entries fail
fchea	VALUE_4033	1.0	VALUE	1	none admitted; unknown inventory entries fail
oiiii	VALUE_4034	1.0	VALUE	1	none admitted; unknown inventory entries fail
eeolai	VALUE_4035	1.0	VALUE	1	none admitted; unknown inventory entries fail
taii	VALUE_4036	1.0	VALUE	1	none admitted; unknown inventory entries fail
otork	VALUE_4037	1.0	VALUE	1	none admitted; unknown inventory entries fail
epched	VALUE_4038	1.0	VALUE	1	none admitted; unknown inventory entries fail
chlchpshee	VALUE_4039	1.0	VALUE	1	none admitted; unknown inventory entries fail
arote	VALUE_4040	1.0	VALUE	1	none admitted; unknown inventory entries fail
otolaiino	VALUE_4041	1.0	VALUE	1	none admitted; unknown inventory entries fail
oldarairo	VALUE_4042	1.0	VALUE	1	none admitted; unknown inventory entries fail
ylche	VALUE_4043	1.0	VALUE	1	none admitted; unknown inventory entries fail
archeeda	VALUE_4044	1.0	VALUE	1	none admitted; unknown inventory entries fail
eedee	VALUE_4045	1.0	VALUE	1	none admitted; unknown inventory entries fail
aror	VALUE_4046	1.0	VALUE	1	none admitted; unknown inventory entries fail
heeke	VALUE_4047	1.0	VALUE	1	none admitted; unknown inventory entries fail
arolsheed	VALUE_4048	1.0	VALUE	1	none admitted; unknown inventory entries fail
dche	VALUE_4049	1.0	VALUE	1	none admitted; unknown inventory entries fail
cheolkaii	VALUE_4050	1.0	VALUE	1	none admitted; unknown inventory entries fail
arora	VALUE_4051	1.0	VALUE	1	none admitted; unknown inventory entries fail
oleoede	VALUE_4052	1.0	VALUE	1	none admitted; unknown inventory entries fail
odyke	VALUE_4053	1.0	VALUE	1	none admitted; unknown inventory entries fail
olchsh	VALUE_4054	1.0	VALUE	1	none admitted; unknown inventory entries fail
okchdldlo	VALUE_4055	1.0	VALUE	1	none admitted; unknown inventory entries fail
okeded	VALUE_4056	1.0	VALUE	1	none admitted; unknown inventory entries fail
chdoltd	VALUE_4057	1.0	VALUE	1	none admitted; unknown inventory entries fail
okychd	VALUE_4058	1.0	VALUE	1	none admitted; unknown inventory entries fail
an	VALUE_4059	1.0	VALUE	1	none admitted; unknown inventory entries fail
shedo	VALUE_4060	1.0	VALUE	1	none admitted; unknown inventory entries fail
ololda	VALUE_4061	1.0	VALUE	1	none admitted; unknown inventory entries fail
chcht	VALUE_4062	1.0	VALUE	1	none admitted; unknown inventory entries fail
yolshee	VALUE_4063	1.0	VALUE	1	none admitted; unknown inventory entries fail
chedyked	VALUE_4064	1.0	VALUE	1	none admitted; unknown inventory entries fail
ckhai	VALUE_4065	1.0	VALUE	1	none admitted; unknown inventory entries fail
chfaii	VALUE_4066	1.0	VALUE	1	none admitted; unknown inventory entries fail
araloikh	VALUE_4067	1.0	VALUE	1	none admitted; unknown inventory entries fail
otasodlor	VALUE_4068	1.0	VALUE	1	none admitted; unknown inventory entries fail
olkeshd	VALUE_4069	1.0	VALUE	1	none admitted; unknown inventory entries fail
shckh	VALUE_4070	1.0	VALUE	1	none admitted; unknown inventory entries fail
hedald	VALUE_4071	1.0	VALUE	1	none admitted; unknown inventory entries fail
opchedylche	VALUE_4072	1.0	VALUE	1	none admitted; unknown inventory entries fail
okedyd	VALUE_4073	1.0	VALUE	1	none admitted; unknown inventory entries fail
olkeshe	VALUE_4074	1.0	VALUE	1	none admitted; unknown inventory entries fail
eesolche	VALUE_4075	1.0	VALUE	1	none admitted; unknown inventory entries fail
ycheolk	VALUE_4076	1.0	VALUE	1	none admitted; unknown inventory entries fail
otarpchd	VALUE_4077	1.0	VALUE	1	none admitted; unknown inventory entries fail
otechy	VALUE_4078	1.0	VALUE	1	none admitted; unknown inventory entries fail
shoro	VALUE_4079	1.0	VALUE	1	none admitted; unknown inventory entries fail
harpche	VALUE_4080	1.0	VALUE	1	none admitted; unknown inventory entries fail
alkeee	VALUE_4081	1.0	VALUE	1	none admitted; unknown inventory entries fail
efched	VALUE_4082	1.0	VALUE	1	none admitted; unknown inventory entries fail
orchedche	VALUE_4083	1.0	VALUE	1	none admitted; unknown inventory entries fail
chytee	VALUE_4084	1.0	VALUE	1	none admitted; unknown inventory entries fail
ysheald	VALUE_4085	1.0	VALUE	1	none admitted; unknown inventory entries fail
oltshed	VALUE_4086	1.0	VALUE	1	none admitted; unknown inventory entries fail
holkee	VALUE_4087	1.0	VALUE	1	none admitted; unknown inventory entries fail
orka	VALUE_4088	1.0	VALUE	1	none admitted; unknown inventory entries fail
hecphhd	VALUE_4089	1.0	VALUE	1	none admitted; unknown inventory entries fail
otchoto	VALUE_4090	1.0	VALUE	1	none admitted; unknown inventory entries fail
yok	VALUE_4091	1.0	VALUE	1	none admitted; unknown inventory entries fail
oldshed	VALUE_4092	1.0	VALUE	1	none admitted; unknown inventory entries fail
olkor	VALUE_4093	1.0	VALUE	1	none admitted; unknown inventory entries fail
sheckhed	VALUE_4094	1.0	VALUE	1	none admitted; unknown inventory entries fail
otylo	VALUE_4095	1.0	VALUE	1	none admitted; unknown inventory entries fail
ycheea	VALUE_4096	1.0	VALUE	1	none admitted; unknown inventory entries fail
oiiin	VALUE_4097	1.0	VALUE	1	none admitted; unknown inventory entries fail
