global_attachment_id	global_running_event_id	physical_page	surface	focus_core	action_core	focus_edge	selector_rule	attachment_geometry	r_topology	other_page_count	other_pages	portability_status
G407-A04218	G407-E3849	f88r	salsaly	Y	S	S<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f11r|f13r|f17r|f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04219	G407-E3850	f88r	dchey	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04220	G407-E3850	f88r	dchey	Y	CH	CH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04221	G407-E3852	f88r	daiin	AIIN	OK	OK<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04222	G407-E3853	f88r	qoekol	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	18	f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04223	G407-E3854	f88r	qoekol	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	18	f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04224	G407-E3857	f88r	cheol	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04225	G407-E3857	f88r	cheol	L	CH	CH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	14	f11r|f24v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04226	G407-E3858	f88r	dsheol	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04227	G407-E3859	f88r	qokeey	EE	OK	OK<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04228	G407-E3859	f88r	qokeey	Y	OK	OK<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04229	G407-E3861	f88r	chy	Y	S	S<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	15	f11r|f13r|f17r|f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04230	G407-E3863	f88r	aiin	AIIN	S	S<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	18	f11r|f18r|f1r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04231	G407-E3864	f88r	chor	OR	CH	CH<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04232	G407-E3865	f88r	oteor	E	CH	CH<-E	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04233	G407-E3865	f88r	oteor	OR	CH	CH<-OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	18	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04234	G407-E3866	f88r	aiin	AIIN	CH	CH<-AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	19	f10r|f11r|f13r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04235	G407-E3867	f88r	chosals	AL	S	S<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	11	f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04236	G407-E3868	f88r	teol	E	S	S<-E	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	14	f17r|f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04237	G407-E3869	f88r	chor	OR	CH	CH<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04238	G407-E3870	f88r	olsheody	L	SH	SH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	10	f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04239	G407-E3870	f88r	olsheody	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04240	G407-E3870	f88r	olsheody	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04241	G407-E3871	f88r	qokeol	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04242	G407-E3872	f88r	shoy	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04243	G407-E3874	f88r	sheeol	EE	SH	SH<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04244	G407-E3875	f88r	sheoldg	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04245	G407-E3876	f88r	ychey	Y	SH	SH<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04246	G407-E3876	f88r	ychey	Y	SH	SH<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04247	G407-E3877	f88r	okaiin	AIIN	OK	OK<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04248	G407-E3879	f88r	cheor	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04249	G407-E3881	f88r	chorcholsal	OR	CH	CH<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04250	G407-E3881	f88r	chorcholsal	AL	S	S<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	11	f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04251	G407-E3882	f88r	poeear	EE	P	P<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	5	f1r|f71v|f72r|f76r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04252	G407-E3882	f88r	poeear	AR	P	P<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	10	f1r|f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04253	G407-E3883	f88r	sheoky	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04254	G407-E3883	f88r	sheoky	Y	OK	OK<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	22	f10r|f11r|f13r|f17r|f18r|f1r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04255	G407-E3884	f88r	olkeey	EE	K	K<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04256	G407-E3884	f88r	olkeey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04257	G407-E3886	f88r	poldy	Y	P	P<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f11r|f13r|f17r|f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04258	G407-E3894	f88r	cheey	EE	SH	SH<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f1r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04259	G407-E3894	f88r	cheey	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04260	G407-E3895	f88r	or	OR	SH	SH<-OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	16	f10r|f11r|f13r|f17r|f18r|f1r|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04261	G407-E3896	f88r	aiin	AIIN	SH	SH<-AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	13	f11r|f13r|f18r|f1r|f67r2|f72r|f76r|f77r|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04262	G407-E3897	f88r	oldal	L	SH	SH<-L	L_AIR_RIGHT_FALLBACK	INHERITED_ACTION	NONE	10	f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04263	G407-E3898	f88r	ykar	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04264	G407-E3898	f88r	ykar	AR	K	K<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	14	f13r|f18r|f1r|f55v|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04265	G407-E3899	f88r	cheol	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04266	G407-E3899	f88r	cheol	L	CH	CH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	14	f11r|f24v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04267	G407-E3901	f88r	chey	Y	CH	CH<-Y	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04268	G407-E3902	f88r	ckhey	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04269	G407-E3902	f88r	ckhey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04270	G407-E3904	f88r	or	OR	S	S<-OR	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	13	f10r|f17r|f1r|f24v|f67r2|f72r|f75r|f76r|f81r|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04271	G407-E3905	f88r	shear	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f1r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04272	G407-E3905	f88r	shear	AR	SH	SH<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	10	f1r|f24v|f71v|f72r|f75r|f76r|f77r|f82r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04273	G407-E3906	f88r	ar	AR	SH	SH<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	NONE	10	f1r|f24v|f71v|f72r|f75r|f76r|f77r|f82r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04274	G407-E3907	f88r	alsy	AL	SH	SH<-AL	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	NONE	14	f11r|f18r|f24v|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04275	G407-E3907	f88r	alsy	Y	S	S<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f11r|f13r|f17r|f1r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04276	G407-E3908	f88r	kor	OR	K	K<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	12	f10r|f13r|f1r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f81v|f88v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04277	G407-E3909	f88r	chey	Y	K	K<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04278	G407-E3911	f88r	cheol	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04279	G407-E3911	f88r	cheol	L	CH	CH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	14	f11r|f24v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04280	G407-E3912	f88r	chody	Y	CH	CH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04281	G407-E3914	f88r	kchor	OR	CH	CH<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04282	G407-E3916	f88r	dal	AL	CH	CH<-AL	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	NONE	19	f10r|f13r|f18r|f1r|f24v|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04283	G407-E3917	f88r	ykeeey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04284	G407-E3917	f88r	ykeeey	EEE	K	K<-EEE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	2	f55v|f82r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04285	G407-E3917	f88r	ykeeey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04286	G407-E3918	f88r	cheor	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04287	G407-E3919	f88r	cheotey	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04288	G407-E3919	f88r	cheotey	E	T	T<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f1r|f24v|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04289	G407-E3919	f88r	cheotey	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04290	G407-E3920	f88r	cheol	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04291	G407-E3920	f88r	cheol	L	CH	CH<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	14	f11r|f24v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04292	G407-E3921	f88r	qokeor	E	OK	OK<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	16	f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04293	G407-E3921	f88r	qokeor	OR	OK	OK<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	14	f13r|f17r|f18r|f1r|f24v|f55v|f56r|f72r|f76r|f81r|f81v|f82r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04294	G407-E3922	f88r	chetchy	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04295	G407-E3922	f88r	chetchy	Y	CH	CH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A04296	G407-E3923	f88r	ofal	AL	CH	CH<-AL	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	NONE	19	f10r|f13r|f18r|f1r|f24v|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
