current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M429	G498-M429	@ACTION+Y	S	S+Y	CELESTIAL	WÄHLEN · POSTEN	POSITION WÄHLEN · POSITIONSPOSTEN	Wähle den Positionsposten.	Wähle den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Positionsposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	176	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M430	G498-M430	@ACTION+Y	S	S+Y	PHARMA	WÄHLEN · POSTEN	DROGENPOSTEN WÄHLEN · DROGENPOSTEN	Wähle den Drogenposten.	Wähle den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Drogenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	79	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M436	G498-M436	@ACTION+Y	T	T+Y	SOURCE_SECTION_T	EINSTELLEN · POSTEN	FESTLEGEN · LAUFENDER EINTRAG	Lege den laufenden Eintrag fest.	Lege den laufenden Eintrag fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Lege den laufenden Eintrag fest.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	97	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M439	G498-M439	@ACTION+Y	T	T+Y	CELESTIAL	EINSTELLEN · POSTEN	WERT EINSTELLEN · POSITIONSPOSTEN	Stelle den Positionsposten ein.	Stelle den Positionsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Positionsposten ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	169	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M440	G498-M440	@ACTION+Y	T	T+Y	PHARMA	EINSTELLEN · POSTEN	ANSATZWERT EINSTELLEN · DROGENPOSTEN	Stelle den Drogenposten ein.	Stelle den Drogenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Drogenposten ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	70	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M441	G498-M441	@ACTION+Y	R	R+Y	SOURCE_SECTION_T	MARKIEREN · POSTEN	KENNZEICHNEN · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag.	Kennzeichne den laufenden Eintrag.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Kennzeichne den laufenden Eintrag.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	98	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M442	G498-M442	@ACTION+Y	R	R+Y	HERBAL	MARKIEREN · POSTEN	TEIL MARKIEREN · PFLANZENPOSTEN	Markiere den Pflanzenposten.	Markiere den Pflanzenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Pflanzenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	23	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M444	G498-M444	@ACTION+Y	R	R+Y	CELESTIAL	MARKIEREN · POSTEN	POSITION MARKIEREN · POSITIONSPOSTEN	Markiere den Positionsposten.	Markiere den Positionsposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Positionsposten.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	170	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M445	G498-M445	@ACTION+Y	R	R+Y	PHARMA	MARKIEREN · POSTEN	POSTEN MARKIEREN · DROGENPOSTEN	Markiere den Drogenposten.	Markiere den Drogenposten.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Drogenposten.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	73	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M446	G498-M446	@ACTION+Y	P	P+Y	SOURCE_SECTION_T	EINSETZEN · POSTEN	IN EINTRAG EINSETZEN · LAUFENDER EINTRAG	Setze den laufenden Eintrag ein.	Setze den laufenden Eintrag ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den laufenden Eintrag ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	99	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M447	G498-M447	@ACTION+Y	P	P+Y	HERBAL	EINSETZEN · POSTEN	MATERIAL EINSETZEN · PFLANZENPOSTEN	Setze den Pflanzenposten ein.	Setze den Pflanzenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Pflanzenposten ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	24	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M449	G498-M449	@ACTION+Y	P	P+Y	CELESTIAL	EINSETZEN · POSTEN	EINTRAG EINSETZEN · POSITIONSPOSTEN	Setze den Positionsposten ein.	Setze den Positionsposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionsposten ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	171	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M450	G498-M450	@ACTION+Y	P	P+Y	PHARMA	EINSETZEN · POSTEN	ZUTAT EINSETZEN · DROGENPOSTEN	Setze den Drogenposten ein.	Setze den Drogenposten ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenposten ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	74	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M451	G498-M451	CH+@ACTION	OK	CH+OK	SOURCE_SECTION_T	NEHMEN · SETZEN	ENTNEHMEN · EINTRAGEN	Entnimm das zuvor Genannte und trage es ein.	Entnimm das zuvor Genannte und trage es ein.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und trage es ein.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	306	COMPOSED_OLD_VALUES_ONLY	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M452	G498-M452	CH+@ACTION	OK	CH+OK	HERBAL	NEHMEN · SETZEN	PFLANZENTEIL NEHMEN · ARBEITSGANG ANSETZEN	Nimm das zuvor Genannte und setze es im Arbeitsgang an.	Nimm das zuvor Genannte und setze es im Arbeitsgang an.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und setze es im Arbeitsgang an.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	224	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M453	G498-M453	CH+@ACTION	OK	CH+OK	BIOLOGICAL	NEHMEN · SETZEN	POSTEN ENTNEHMEN · STATIONSGANG ANSETZEN	Entnimm das zuvor Genannte und setze es im Stationsgang an.	Entnimm das zuvor Genannte und setze es im Stationsgang an.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und setze es im Stationsgang an.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	156	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M454	G498-M454	CH+@ACTION	OK	CH+OK	CELESTIAL	NEHMEN · SETZEN	POSITION AUFNEHMEN · POSITION SETZEN	Nimm das zuvor Genannte auf und setze es.	Nimm das zuvor Genannte auf und setze es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte auf und setze es.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	223	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M455	G498-M455	CH+@ACTION	OK	CH+OK	PHARMA	NEHMEN · SETZEN	DROGENPOSTEN NEHMEN · ANSATZ ANSETZEN	Nimm das zuvor Genannte und setze es als Ansatz an.	Nimm das zuvor Genannte und setze es als Ansatz an.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und setze es als Ansatz an.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	305	COMPOSED_OLD_VALUES_ONLY	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M456	G498-M456	CH+@ACTION	CH	CH+CH	SOURCE_SECTION_T	NEHMEN · NEHMEN	ENTNEHMEN · ENTNEHMEN	Entnimm das zuvor Genannte und entnimm es.	Entnimm das zuvor Genannte zweimal.	REPEATED_ACTION_COMPRESSED	CH_CH_ACTIVE_ARGUMENT_TO_ZWEIMAL	2	1	CH	Entnimm das zuvor Genannte	entnimm es	.	zweimal	Entnimm das zuvor Genannte und entnimm es.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	347	COMPOSED_OLD_VALUES_ONLY	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M457	G498-M457	CH+@ACTION	CH	CH+CH	HERBAL	NEHMEN · NEHMEN	PFLANZENTEIL NEHMEN · PFLANZENTEIL NEHMEN	Nimm das zuvor Genannte und nimm es.	Nimm das zuvor Genannte zweimal.	REPEATED_ACTION_COMPRESSED	CH_CH_ACTIVE_ARGUMENT_TO_ZWEIMAL	2	1	CH	Nimm das zuvor Genannte	nimm es	.	zweimal	Nimm das zuvor Genannte und nimm es.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	251	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M458	G498-M458	CH+@ACTION	CH	CH+CH	BIOLOGICAL	NEHMEN · NEHMEN	POSTEN ENTNEHMEN · POSTEN ENTNEHMEN	Entnimm das zuvor Genannte und entnimm es.	Entnimm das zuvor Genannte zweimal.	REPEATED_ACTION_COMPRESSED	CH_CH_ACTIVE_ARGUMENT_TO_ZWEIMAL	2	1	CH	Entnimm das zuvor Genannte	entnimm es	.	zweimal	Entnimm das zuvor Genannte und entnimm es.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	165	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M459	G498-M459	CH+@ACTION	CH	CH+CH	CELESTIAL	NEHMEN · NEHMEN	POSITION AUFNEHMEN · POSITION AUFNEHMEN	Nimm das zuvor Genannte auf und nimm es auf.	Nimm das zuvor Genannte zweimal auf.	REPEATED_ACTION_COMPRESSED	CH_CH_ACTIVE_ARGUMENT_TO_ZWEIMAL	2	1	CH	Nimm das zuvor Genannte auf	nimm es auf	.	zweimal	Nimm das zuvor Genannte auf und nimm es auf.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	250	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M460	G498-M460	CH+@ACTION	CH	CH+CH	PHARMA	NEHMEN · NEHMEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN NEHMEN	Nimm das zuvor Genannte und nimm es.	Nimm das zuvor Genannte zweimal.	REPEATED_ACTION_COMPRESSED	CH_CH_ACTIVE_ARGUMENT_TO_ZWEIMAL	2	1	CH	Nimm das zuvor Genannte	nimm es	.	zweimal	Nimm das zuvor Genannte und nimm es.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	346	COMPOSED_OLD_VALUES_ONLY	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M461	G498-M461	CH+@ACTION	SH	CH+SH	SOURCE_SECTION_T	NEHMEN · HALTEN	ENTNEHMEN · FESTHALTEN	Entnimm das zuvor Genannte und halte es fest.	Entnimm das zuvor Genannte und halte es fest.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und halte es fest.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	310	COMPOSED_OLD_VALUES_ONLY	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M462	G498-M462	CH+@ACTION	SH	CH+SH	HERBAL	NEHMEN · HALTEN	PFLANZENTEIL NEHMEN · MATERIAL HALTEN	Nimm das zuvor Genannte und halte es.	Nimm das zuvor Genannte und halte es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und halte es.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	228	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M463	G498-M463	CH+@ACTION	SH	CH+SH	BIOLOGICAL	NEHMEN · HALTEN	POSTEN ENTNEHMEN · POSTEN HALTEN	Entnimm das zuvor Genannte und halte es.	Entnimm das zuvor Genannte und halte es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und halte es.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	158	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M464	G498-M464	CH+@ACTION	SH	CH+SH	CELESTIAL	NEHMEN · HALTEN	POSITION AUFNEHMEN · POSITION HALTEN	Nimm das zuvor Genannte auf und halte es.	Nimm das zuvor Genannte auf und halte es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte auf und halte es.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	227	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M465	G498-M465	CH+@ACTION	SH	CH+SH	PHARMA	NEHMEN · HALTEN	DROGENPOSTEN NEHMEN · ANSATZ HALTEN	Nimm das zuvor Genannte und halte es.	Nimm das zuvor Genannte und halte es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und halte es.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	309	COMPOSED_OLD_VALUES_ONLY	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M466	G498-M466	CH+@ACTION	K	CH+K	SOURCE_SECTION_T	NEHMEN · GEBEN	ENTNEHMEN · ZUORDNEN	Entnimm das zuvor Genannte und ordne es zu.	Entnimm das zuvor Genannte und ordne es zu.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und ordne es zu.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	271	COMPOSED_CROSS_REGISTER_SAME_ACTION	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M467	G498-M467	CH+@ACTION	K	CH+K	HERBAL	NEHMEN · GEBEN	PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN	Nimm das zuvor Genannte und gib es zu.	Nimm das zuvor Genannte und gib es zu.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und gib es zu.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	199	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M469	G498-M469	CH+@ACTION	K	CH+K	CELESTIAL	NEHMEN · GEBEN	POSITION AUFNEHMEN · WERT ZUORDNEN	Nimm das zuvor Genannte auf und ordne es zu.	Nimm das zuvor Genannte auf und ordne es zu.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte auf und ordne es zu.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	198	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M470	G498-M470	CH+@ACTION	K	CH+K	PHARMA	NEHMEN · GEBEN	DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN	Nimm das zuvor Genannte und gib es zu.	Nimm das zuvor Genannte und gib es zu.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und gib es zu.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	270	COMPOSED_CROSS_REGISTER_SAME_ACTION	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M471	G498-M471	CH+@ACTION	S	CH+S	SOURCE_SECTION_T	NEHMEN · WÄHLEN	ENTNEHMEN · AUSWÄHLEN	Entnimm das zuvor Genannte und wähle es.	Entnimm das zuvor Genannte und wähle es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und wähle es.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	275	COMPOSED_CROSS_REGISTER_SAME_ACTION	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M472	G498-M472	CH+@ACTION	S	CH+S	HERBAL	NEHMEN · WÄHLEN	PFLANZENTEIL NEHMEN · PFLANZENTEIL WÄHLEN	Nimm das zuvor Genannte und wähle es.	Nimm das zuvor Genannte und wähle es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und wähle es.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	202	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M473	G498-M473	CH+@ACTION	S	CH+S	BIOLOGICAL	NEHMEN · WÄHLEN	POSTEN ENTNEHMEN · STATION WÄHLEN	Entnimm das zuvor Genannte und wähle es.	Entnimm das zuvor Genannte und wähle es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und wähle es.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	150	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M475	G498-M475	CH+@ACTION	S	CH+S	PHARMA	NEHMEN · WÄHLEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN WÄHLEN	Nimm das zuvor Genannte und wähle es.	Nimm das zuvor Genannte und wähle es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und wähle es.	YES	COMPOSED_WORKING	C_CROSS_REGISTER_SAME_ACTION	274	COMPOSED_CROSS_REGISTER_SAME_ACTION	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M476	G498-M476	CH+@ACTION	CHD	CH+CHD	SOURCE_SECTION_T	NEHMEN · BEARBEITEN	ENTNEHMEN · EINTRAG BEARBEITEN	Entnimm das zuvor Genannte und bearbeite es.	Entnimm das zuvor Genannte und bearbeite es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Entnimm das zuvor Genannte und bearbeite es.	YES	COMPOSED_WORKING	D_OLD_VALUES_ONLY	304	COMPOSED_OLD_VALUES_ONLY	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M477	G498-M477	CH+@ACTION	CHD	CH+CHD	HERBAL	NEHMEN · BEARBEITEN	PFLANZENTEIL NEHMEN · MATERIAL BEARBEITEN	Nimm das zuvor Genannte und bearbeite es.	Nimm das zuvor Genannte und bearbeite es.	UNCHANGED	NONE	2	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte und bearbeite es.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	222	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
