event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_value	terminal_status	strict_control_prompt	v60_exact_mnemonic	v63_event_template	v63_event_parse_status	trigger_origin	required_registers	symbolic_register_effect	process_phase	medical_exemplar_expansion	apparative_exemplar_expansion	semantic_accounting	unknown_exemplar_status	layer_contract	source_lineage
345	f83r	f83r.37	B4	F122	B4-S012	31	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	TERMINAL_DRAIN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
346	f83r	f83r.37	B4	F123	B4-S013	32	qokol	232195d6ff2f326322f7	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: lasse die Mischung einlaufen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: lasse die Charge einlaufen	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
347	f83r	f83r.37	B4	F123	B4-S013	33	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_REINIGEN_ABLASSEN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Reinigungsportion sanft erhitzen, zweimal waschen und unten ablassen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge sanft erhitzen, den Lauf zweimal spülen und unten ablassen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
348	f83r	f83r.38	B4	F124	B4-S014	34	or	7a4bb8136330ee4e6e56	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANSATZ?	LINK_ACTIVE	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=EXACT_ACTIVE_PREPARATION;PREVIOUS_ITEM=CARRY	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: Die bereitete Arbeitsflüssigkeit	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: Die bereitete Arbeitsflüssigkeit	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
349	f83r	f83r.38	B4	F124	B4-S014	35	chey	b921a237be883a820352	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: Diese aktive Portion	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: Diese aktive Charge	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
350	f83r	f83r.38	B4	F124	B4-S014	36	qockhey	ecce30bc8dcc400bf2c8	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: über der örtlich bezeichneten Stelle	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: am örtlich bezeichneten Anschluss	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
351	f83r	f83r.38	B4	F124	B4-S014	37	dairydy	8aedd154964a78e555d6	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: gebrauche sie sofort und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: gebrauche sie sofort und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
352	f83r	f83r.39	B4	F125	B4-S015	38	qokain	1645e612504fcef59ced	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
353	f83r	f83r.39	B4	F125	B4-S015	39	shey	b5df9126607030b95175	OPAQUE_EXACT_CARD	NONCLOSE	NONE	KLAR?	STATE_GATE	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION	ACTIVE_ITEM/PREPARATION.STATE:=EXACT_GATE_VALUE	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: Bis die Flüssigkeit klar abläuft	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: Bis die Flüssigkeit klar abläuft	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
354	f83r	f83r.39	B4	F125	B4-S015	40	kain	9da1b6ac2c929daea697	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: ein abgemessener Anteil	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: ein abgemessener Anteil	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
355	f83r	f83r.39	B4	F125	B4-S015	41	chckhal	21ed2873b71e57269c08	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: für die angegebene Dauer	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: für die angegebene Dauer	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
356	f83r	f83r.41	B4	F126	B4-S015	42	solkey	42cdc187d5b9ffc60063	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: öffne danach den oberen Lauf	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: öffne danach den oberen Lauf	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
357	f83r	f83r.41	B4	F126	B4-S015	43	lchedy	de7321bface5628e35d6	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	ABLASSEN?	TERMINAL_DRAIN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
358	f83r	f83r.41	B4	F127	B4-S016	44	qolkain	94df4847b7b16c98394a	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: das untere Becken	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: das untere Becken	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
359	f83r	f83r.41	B4	F127	B4-S016	45	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	OWNER|TARGET/STATION	TARGET/STATION:=EXACT_TARGET_ARGUMENT	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: An die bezeichnete Zielstelle führen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: An die bezeichneten Zielanschluss führen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
360	f83r	f83r.44	B4	F128	B4-S016	46	skar	883a6708116c342cb10b	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: gieße das erwärmte Wasser ein	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: gieße das erwärmte Wasser ein	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
361	f83r	f83r.44	B4	F128	B4-S016	47	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NEUANSETZEN	[EXEMPLAR_MED; KEIN_KARTENWERT] frische Arbeitsflüssigkeit sofort anwenden, bis zur Klarheit führen, ablassen und warm nachfüllen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] frische Charge sofort in den Lauf geben, klären, ablassen und warm nachfüllen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
362	f83r	f83r.47	B5	F129	B5-S001	1	otchdy	601b77449028deed39de	FRAME_OT+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P1_ABZIEHEN	[EXEMPLAR_MED; KEIN_KARTENWERT] die Restportion dieses Nachtrags abziehen. Einzelposition: ziehe es ab und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Restcharge dieses Nachtrags abziehen. Einzelposition: ziehe es ab und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
363	f83r	f83r.47	B5	F130	B5-S002	2	qokchdy	87411f84689b4f93a303	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_ERWAERMEN	[EXEMPLAR_MED; KEIN_KARTENWERT] die Restportion einmal erwärmen. Einzelposition: erwärme es einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Restcharge einmal temperieren. Einzelposition: erwärme es einmal und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
364	f83r	f83r.47	B5	F131	B5-S003	3	shedal	abb23e5e6936b4147f76	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_HALTEN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] für die lokale Frist halten, mit dem recordintern vorigen Posten bemessen und zur nächsten Behandlungsstation geben. Einzelposition: für einen Zeitabschnitt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] für den lokalen Takt halten, mit der recordintern vorigen Charge bemessen und zum nächsten Anschluss geben. Einzelposition: für einen Zeitabschnitt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
365	f83r	f83r.48	B5	F132	B5-S003	4	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ZIEL?	TARGET_ASSIGN	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	OWNER|TARGET/STATION	TARGET/STATION:=EXACT_TARGET_ARGUMENT	P3_HALTEN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] für die lokale Frist halten, mit dem recordintern vorigen Posten bemessen und zur nächsten Behandlungsstation geben. Einzelposition: An die bezeichnete Zielstelle führen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] für den lokalen Takt halten, mit der recordintern vorigen Charge bemessen und zum nächsten Anschluss geben. Einzelposition: An die bezeichneten Zielanschluss führen	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
366	f83r	f83r.48	B5	F132	B5-S003	5	cheol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	P3_HALTEN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] für die lokale Frist halten, mit dem recordintern vorigen Posten bemessen und zur nächsten Behandlungsstation geben. Einzelposition: Mit der vorigen Zubereitung weiter	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] für den lokalen Takt halten, mit der recordintern vorigen Charge bemessen und zum nächsten Anschluss geben. Einzelposition: Mit der vorigen Charge weiter	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
367	f83r	f83r.48	B5	F132	B5-S003	6	lol	8c97dfde96fbc78e3355	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_HALTEN_UEBERGEBEN	[EXEMPLAR_MED; KEIN_KARTENWERT] für die lokale Frist halten, mit dem recordintern vorigen Posten bemessen und zur nächsten Behandlungsstation geben. Einzelposition: bis es warm ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] für den lokalen Takt halten, mit der recordintern vorigen Charge bemessen und zum nächsten Anschluss geben. Einzelposition: bis es warm ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
