global_group_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	group_kind	execution_domain	record_role	exact_event_recipe	portable_function_recipe	working_reading_de	semantic_source	package_status	surface_only_lookup_policy
G515-G5604	G515-E0335	f66r	SOURCE_SECTION_T	f66r.53	335	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	dar	RUNNING_EVENT	PROSE_STREAM	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AR	D_ADDR+AR	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:STEUERUNG=HIER] · AUSGANG	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5605	G515-E0336	f66r	SOURCE_SECTION_T	f66r.53	336	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qotey	RUNNING_EVENT	PROSE_STREAM	ITINERARY_OR_ADDRESS_CARD	OT+E+Y	OT+E+Y	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5606	G515-E0337	f66r	SOURCE_SECTION_T	f66r.53	337	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	kol	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	K+OL	K+OL	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: GEBEN · FORTSETZEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5607	G515-E0338	f66r	SOURCE_SECTION_T	f66r.53	338	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	ar	RUNNING_EVENT	PROSE_STREAM	COORDINATE_OR_CATALOGUE_CARD	AR	AR	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: AUSGANG	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5608	G515-E0339	f66r	SOURCE_SECTION_T	f66r.54	339	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokeeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+EE+O+D_ADDR+Y	OK+EE+O+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5609	G515-E0340	f66r	SOURCE_SECTION_T	f66r.54	340	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5610	G515-E0341	f66r	SOURCE_SECTION_T	f66r.54	341	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5611	G515-E0342	f66r	SOURCE_SECTION_T	f66r.54	342	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokar	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+AR	OK+AR	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · AUSGANG	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5612	G515-E0343	f66r	SOURCE_SECTION_T	f66r.54	343	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	sheky	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+E+K+Y	SH+E+K+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5613	G515-E0344	f66r	SOURCE_SECTION_T	f66r.54	344	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokeeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+EE+O+D_ADDR+Y	OK+EE+O+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5614	G515-E0345	f66r	SOURCE_SECTION_T	f66r.54	345	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+E+DY	OK+E+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5615	G515-E0346	f66r	SOURCE_SECTION_T	f66r.54	346	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	kodary	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	K+O+D_ADDR+AR+Y	K+O+D_ADDR+AR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · AUSGANG · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5616	G515-E0347	f66r	SOURCE_SECTION_T	f66r.55	347	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	ykeeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	Y+K+EE+O+DY	Y+K+EE+O+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5617	G515-E0348	f66r	SOURCE_SECTION_T	f66r.55	348	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	choekeey	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+O+E+K+EE+Y	CH+O+E+K+EE+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5618	G515-E0349	f66r	SOURCE_SECTION_T	f66r.55	349	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5619	G515-E0350	f66r	SOURCE_SECTION_T	f66r.55	350	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chekeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+K+E+O+DY	CH+K+E+O+DY	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5620	G515-E0351	f66r	SOURCE_SECTION_T	f66r.55	351	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	qokeey	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+EE+Y	OK+EE+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5621	G515-E0352	f66r	SOURCE_SECTION_T	f66r.55	352	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	dyky	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	D_ADDR+Y+K+Y	D_ADDR+Y+K+Y	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:STEUERUNG=HIER] · POSTEN · GEBEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5622	G515-E0353	f66r	SOURCE_SECTION_T	f66r.55	353	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	chctho	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+CH+T+O	CH+CH+T+O	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: NEHMEN · NEHMEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5623	G515-E0354	f66r	SOURCE_SECTION_T	f66r.55	354	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	rotaiin	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	R+OT+AIIN	R+OT+AIIN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: MARKIEREN · DANACH · WERT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5624	G515-E0355	f66r	SOURCE_SECTION_T	f66r.56	355	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	dsheol	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+E+OL	SH+E+OL	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5625	G515-E0356	f66r	SOURCE_SECTION_T	f66r.56	356	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	okaiin	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+AIIN	OK+AIIN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · WERT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5626	G515-E0357	f66r	SOURCE_SECTION_T	f66r.56	357	sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer	sheodaiin	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+E+O+D_ADDR+AIIN	SH+E+O+D_ADDR+AIIN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · WERT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5627	G515-E0358	f66r	SOURCE_SECTION_T	f66r.57	358	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	tocpheey	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	T+O+CH+P+EE+Y	T+O+CH+P+EE+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5628	G515-E0359	f66r	SOURCE_SECTION_T	f66r.57	359	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	dol	RUNNING_EVENT	PROSE_STREAM	ITINERARY_OR_ADDRESS_CARD	D_ADDR+OL	D_ADDR+OL	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:STEUERUNG=HIER] · FORTSETZEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5629	G515-E0360	f66r	SOURCE_SECTION_T	f66r.57	360	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	kchody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	K+CH+O+D_ADDR+Y	K+CH+O+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: GEBEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5630	G515-E0361	f66r	SOURCE_SECTION_T	f66r.57	361	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	qokeody	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	OK+E+O+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5631	G515-E0362	f66r	SOURCE_SECTION_T	f66r.57	362	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	qokshy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+SH+Y	OK+SH+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · HALTEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5632	G515-E0363	f66r	SOURCE_SECTION_T	f66r.57	363	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	qopaiin	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CARRIER_Q+O+P+AIIN	CARRIER_Q+O+P+AIIN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · WERT	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5633	G515-E0364	f66r	SOURCE_SECTION_T	f66r.57	364	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	dairykodas	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	D_ADDR+AIR+Y+K+O+D_ADDR+A_ADDR+S	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:STEUERUNG=HIER] · BAHN · POSTEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · [A_ADDR:STEUERUNG=HIER] · WÄHLEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5634	G515-E0365	f66r	SOURCE_SECTION_T	f66r.57	365	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	okyd	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+Y+D_ADDR	OK+Y+D_ADDR	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN · [D_ADDR:STEUERUNG=HIER]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5635	G515-E0366	f66r	SOURCE_SECTION_T	f66r.58	366	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	dsholdaiir	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	D_ADDR+SH+OL+D_ADDR+IIN+R	D_ADDR+SH+OL+D_ADDR+IIN+R	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:STEUERUNG=HIER] · HALTEN · FORTSETZEN · [D_ADDR:STEUERUNG=HIER] · [IIN:STEUERUNG=STUFE] · MARKIEREN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5636	G515-E0367	f66r	SOURCE_SECTION_T	f66r.58	367	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	dalky	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	AL+K+Y	AL+K+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT · GEBEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5637	G515-E0368	f66r	SOURCE_SECTION_T	f66r.58	368	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	shky	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+K+Y	SH+K+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · GEBEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5638	G515-E0369	f66r	SOURCE_SECTION_T	f66r.58	369	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	qoky	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+Y	OK+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5639	G515-E0370	f66r	SOURCE_SECTION_T	f66r.58	370	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	shekair	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+E+K+AIR	SH+E+K+AIR	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · GEBEN · BAHN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5640	G515-E0371	f66r	SOURCE_SECTION_T	f66r.58	371	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	choty	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+OT+Y	CH+OT+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: NEHMEN · DANACH · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5641	G515-E0372	f66r	SOURCE_SECTION_T	f66r.58	372	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	dar	RUNNING_EVENT	PROSE_STREAM	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AR	D_ADDR+AR	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:STEUERUNG=HIER] · AUSGANG	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5642	G515-E0373	f66r	SOURCE_SECTION_T	f66r.58	373	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	okeey	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	OK+EE+Y	OK+EE+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5643	G515-E0374	f66r	SOURCE_SECTION_T	f66r.58	374	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	shdy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+D_ADDR+Y	SH+D_ADDR+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · [D_ADDR:STEUERUNG=HIER] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5644	G515-E0375	f66r	SOURCE_SECTION_T	f66r.58	375	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	ykol	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	Y+K+OL	Y+K+OL	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · FORTSETZEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5645	G515-E0376	f66r	SOURCE_SECTION_T	f66r.59	376	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	qo	RUNNING_EVENT	LOCAL_RECORD	LOCAL_CLASS_OR_NAME_CARD	O	O	LOKALE KENNUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG]	GDT516_SELECTED_CONTEXT_EDITION	FINITE_SELECTED_LOCAL_ROLE_CARD	EVENT_CARD_WINS__SURFACE_CAN_HAVE_FINITE_LOCAL_OPTIONS
G515-G5646	G515-E0377	f66r	SOURCE_SECTION_T	f66r.59	377	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	cheky	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	CH+K+E+Y	CH+K+E+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5647	G515-E0378	f66r	SOURCE_SECTION_T	f66r.59	378	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	shcthy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	SH+CH+T+Y	SH+CH+T+Y	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: HALTEN · NEHMEN · EINSTELLEN · POSTEN	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G515-G5648	G515-E0379	f66r	SOURCE_SECTION_T	f66r.59	379	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	dalalshedy	RUNNING_EVENT	PROSE_STREAM	ORDERED_INSTRUCTION_CARD	AL+AL+SH+E+DY	AL+AL+SH+E+DY	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: ZIELORT · ZIELORT · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT516_SELECTED_CONTEXT_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
