occurrence_id	page	locus	token_ordinal	surface	reading_id	family	v99r3_meaning_de	v99r4_meaning_de	inherited_v48_gloss_de	token_retained	ordinal_retained	strongest_rival_de	source_evidence	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	historical_confirmation	component_relation_credit
G731-P0957	f86v6	f86v6.41	2	octhy	octhy#GLOBAL	PLANT_WHOLE	CTH-Zubereitung/Ansatz, Grundform	Pflanzenzubereitung, Grundform	CTH-Zubereitung/Ansatz, Grundform	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	V13:CTH_PREPARATION_BASE	45	W2_PROVISIONAL_WORKING	V48-Quelle V13:CTH_PREPARATION_BASE mit Staerke NEW_V10_CONCRETE_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 9 exakte ZL3b-Vorkommen auf 9 Seiten und 9 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	KNOWN_CONTEXT_LICENSED	H0_NONE	0
G731-P0958	f86v6	f86v6.43	5	chocthy	chocthy#GLOBAL	PLANT_WHOLE	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	trockene Pflanzenzubereitung	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	V13:DRY_CTH_PREPARATION	53	W2_PROVISIONAL_WORKING	V48-Quelle V13:DRY_CTH_PREPARATION mit Staerke REVISED_V10_CONCRETE_DEFAULT und Scope KNOWN_CONTEXT_LICENSED; 17 exakte ZL3b-Vorkommen auf 15 Seiten und 17 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	KNOWN_CONTEXT_LICENSED	H0_NONE	0
G731-P0959	f86v6	f86v6.45	1	paiin	paiin#GLOBAL	POWDER_WHOLE	Pulver, Typ/Charge III	Pulver, Charge III	Pulver, Typ/Charge III	1	1	Pulveransatz statt Pulverstoff	V13:SCOPED_CONCRETE_HEAD_FORM	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0960	f86v6	f86v6.8	8	chdal	chdal#GLOBAL	LEARNED_TECHNICAL_WHOLE	trockene abgemessene Rohstoffmenge I am Gradanfang	trockener abgewogener Rohstoffposten I am Gradanfang	trockene abgemessene Rohstoffmenge I am Gradanfang	1	1	abgeteilte Rohstoffportion I	GDT655:DAL_MEASURED_INPUT_QUANTITY	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 19 exakte ZL3b-Vorkommen auf 15 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0961	f87r	f87r.1	5	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0962	f87r	f87r.1	7	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0963	f87r	f87r.14	3	cthey	cthey#GLOBAL	PLANT_WHOLE	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT638:ROUND_03	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT638:ROUND_03 mit Staerke EXACT_WHOLE_SURFACE_PROMOTION und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 33 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0964	f87r	f87r.15	5	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0965	f87v	f87v.11	5	odal	odal#GLOBAL	QUANTITY_WHOLE	abgemessene Rohstoffmenge I im Ansatz	abgewogener Rohstoffposten I im Ansatz	abgemessene Rohstoffmenge I im Ansatz	1	1	abgeteilte Ansatzportion I	GDT655:DAL_MEASURED_INPUT_QUANTITY	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 14 exakte ZL3b-Vorkommen auf 14 Seiten und 14 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0966	f87v	f87v.14	6	ain	ain#GLOBAL	OPEN_VALUE_WHOLE	Menge-/Klassenwert II	Wertstufe II	Menge-/Klassenwert II	1	1	Mengen- oder Klassenachse lokal	V13:VALUE_MINIM_SERIES	55	W2_PROVISIONAL_WORKING	V48-Quelle V13:VALUE_MINIM_SERIES mit Staerke CONTEXTUAL_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 106 exakte ZL3b-Vorkommen auf 47 Seiten und 100 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	KNOWN_CONTEXT_LICENSED	H0_NONE	0
G731-P0967	f87v	f87v.16	1	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0968	f87v	f87v.2	1	schey	schey#GLOBAL	SEED_WHOLE	Samen/Saatgut, trocken gebunden, Form I	getrocknete Samen, Form I	Samen/Saatgut, trocken gebunden, Form I	1	1	trocken gebundene Samendroge	V13:SCOPED_RESIDUAL_HEAD_FORM	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0969	f87v	f87v.2	7	cth	cth#GLOBAL	PLANT_WHOLE	Kraut- oder Blattdroge	Pflanzendroge	Kraut- oder Blattdroge	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT671:EXACT_WHOLE	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT671:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0970	f87v	f87v.6	5	cthey	cthey#GLOBAL	PLANT_WHOLE	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT638:ROUND_03	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT638:ROUND_03 mit Staerke EXACT_WHOLE_SURFACE_PROMOTION und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 33 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0971	f87v	f87v.7	3	cthey	cthey#GLOBAL	PLANT_WHOLE	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT638:ROUND_03	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT638:ROUND_03 mit Staerke EXACT_WHOLE_SURFACE_PROMOTION und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 33 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0972	f87v	f87v.8	2	cthey	cthey#GLOBAL	PLANT_WHOLE	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT638:ROUND_03	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT638:ROUND_03 mit Staerke EXACT_WHOLE_SURFACE_PROMOTION und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 33 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0973	f88r	f88r.10	3	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0974	f88r	f88r.11	7	sam	sam#GLOBAL	SEED_WHOLE	Samen/Saatgut: Maß-/Einheitsform I	ein Maß Samen	Samen/Saatgut: Maß-/Einheitsform I	1	1	Samen, Maßform I	V13:SCOPED_RESIDUAL_HEAD_FORM	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 6 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0975	f88r	f88r.26	4	cthol	cthol#GLOBAL	PLANT_WHOLE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT644:ROUND_02	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT644:ROUND_02 mit Staerke EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION und Scope KNOWN_EXACT_WHOLE; 51 exakte ZL3b-Vorkommen auf 34 Seiten und 50 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0976	f88r	f88r.8	12	sam	sam#GLOBAL	SEED_WHOLE	Samen/Saatgut: Maß-/Einheitsform I	ein Maß Samen	Samen/Saatgut: Maß-/Einheitsform I	1	1	Samen, Maßform I	V13:SCOPED_RESIDUAL_HEAD_FORM	56	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 6 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0977	f88v	f88v.22	6	lchdy	lchdy#GLOBAL	WOOD_WHOLE	Drogenholz, getrocknete Kurz-/Kompaktform	getrocknete Holzdroge, Kompaktform	Drogenholz, getrocknete Kurz-/Kompaktform	1	1	getrocknetes Holzmaterial	V13:SCOPED_RESIDUAL_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 18 exakte ZL3b-Vorkommen auf 14 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0978	f88v	f88v.22	9	ain	ain#GLOBAL	OPEN_VALUE_WHOLE	Menge-/Klassenwert II	Wertstufe II	Menge-/Klassenwert II	1	1	Mengen- oder Klassenachse lokal	V13:VALUE_MINIM_SERIES	55	W2_PROVISIONAL_WORKING	V48-Quelle V13:VALUE_MINIM_SERIES mit Staerke CONTEXTUAL_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 106 exakte ZL3b-Vorkommen auf 47 Seiten und 100 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	KNOWN_CONTEXT_LICENSED	H0_NONE	0
G731-P0979	f88v	f88v.26	1	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0980	f89r1	f89r1.15	5	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0981	f89r1	f89r1.19	9	daly	daly#GLOBAL	QUANTITY_WHOLE	abgemessene Rohstoffmenge I, Grundform	abgewogener Rohstoffposten I, Grundform	abgemessene Rohstoffmenge I, Grundform	1	1	abgeteilte Rohstoffportion I	GDT655:DAL_MEASURED_INPUT_QUANTITY	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 24 exakte ZL3b-Vorkommen auf 19 Seiten und 24 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0982	f89v1	f89v1.10	4	cthey	cthey#GLOBAL	PLANT_WHOLE	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT638:ROUND_03	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT638:ROUND_03 mit Staerke EXACT_WHOLE_SURFACE_PROMOTION und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 33 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0983	f89v1	f89v1.11	3	ain	ain#GLOBAL	OPEN_VALUE_WHOLE	Menge-/Klassenwert II	Wertstufe II	Menge-/Klassenwert II	1	1	Mengen- oder Klassenachse lokal	V13:VALUE_MINIM_SERIES	55	W2_PROVISIONAL_WORKING	V48-Quelle V13:VALUE_MINIM_SERIES mit Staerke CONTEXTUAL_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 106 exakte ZL3b-Vorkommen auf 47 Seiten und 100 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	KNOWN_CONTEXT_LICENSED	H0_NONE	0
G731-P0984	f89v1	f89v1.11	7	ain	ain#GLOBAL	OPEN_VALUE_WHOLE	Menge-/Klassenwert II	Wertstufe II	Menge-/Klassenwert II	1	1	Mengen- oder Klassenachse lokal	V13:VALUE_MINIM_SERIES	55	W2_PROVISIONAL_WORKING	V48-Quelle V13:VALUE_MINIM_SERIES mit Staerke CONTEXTUAL_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 106 exakte ZL3b-Vorkommen auf 47 Seiten und 100 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt	KNOWN_CONTEXT_LICENSED	H0_NONE	0
G731-P0985	f89v1	f89v1.13	10	daldy	daldy#GLOBAL	QUANTITY_WHOLE	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	1	1	abgeteilte Rohstoffportion I	GDT655:DAL_MEASURED_INPUT_QUANTITY	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 19 exakte ZL3b-Vorkommen auf 17 Seiten und 19 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0986	f89v1	f89v1.14	3	odal	odal#GLOBAL	QUANTITY_WHOLE	abgemessene Rohstoffmenge I im Ansatz	abgewogener Rohstoffposten I im Ansatz	abgemessene Rohstoffmenge I im Ansatz	1	1	abgeteilte Ansatzportion I	GDT655:DAL_MEASURED_INPUT_QUANTITY	58	W2_PROVISIONAL_WORKING	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 14 exakte ZL3b-Vorkommen auf 14 Seiten und 14 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0987	f89v1	f89v1.15	3	cthol	cthol#GLOBAL	PLANT_WHOLE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT644:ROUND_02	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT644:ROUND_02 mit Staerke EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION und Scope KNOWN_EXACT_WHOLE; 51 exakte ZL3b-Vorkommen auf 34 Seiten und 50 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0988	f89v1	f89v1.15	5	daldy	daldy#GLOBAL	QUANTITY_WHOLE	abgemessene Rohstoffmenge I, abgeschlossen	abgewogener Rohstoffposten I, abgeschlossen	abgemessene Rohstoffmenge I, abgeschlossen	1	1	abgeteilte Rohstoffportion I	GDT655:DAL_MEASURED_INPUT_QUANTITY	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 19 exakte ZL3b-Vorkommen auf 17 Seiten und 19 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0989	f89v1	f89v1.18	8	saiin	saiin#GLOBAL	SEED_WHOLE	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III	1	1	Samendroge, Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 109 exakte ZL3b-Vorkommen auf 64 Seiten und 108 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0990	f89v1	f89v1.20	1	sol	sol#GLOBAL	SEED_WHOLE	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut	1	1	Saatgut	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 57 exakte ZL3b-Vorkommen auf 37 Seiten und 57 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0991	f89v1	f89v1.6	10	cthol	cthol#GLOBAL	PLANT_WHOLE	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT644:ROUND_02	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT644:ROUND_02 mit Staerke EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION und Scope KNOWN_EXACT_WHOLE; 51 exakte ZL3b-Vorkommen auf 34 Seiten und 50 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0992	f89v1	f89v1.9	2	cthor	cthor#GLOBAL	PLANT_WHOLE	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	1	lokal im Herbal Blattgut; bei SHOR Fruchtdroge	GDT638:ROUND_04	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT638:ROUND_04 mit Staerke EXACT_WHOLE_SURFACE_PROMOTION und Scope KNOWN_EXACT_WHOLE; 43 exakte ZL3b-Vorkommen auf 33 Seiten und 43 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0993	f8r	f8r.21	1	schol	schol#GLOBAL	SEED_WHOLE	trockener Samen/Saatgutstoff/Trockengut	trockenes Samenmaterial	trockener Samen/Saatgutstoff/Trockengut	1	1	getrockneter Samendrogenstoff	V13:SCOPED_RESIDUAL_HEAD_FORM	51	W2_PROVISIONAL_WORKING	V48-Quelle V13:SCOPED_RESIDUAL_HEAD_FORM mit Staerke NEW_V13_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0994	f8r	f8r.21	2	saim	saim#GLOBAL	SEED_WHOLE	Samendroge: Mengenklasse II	Samen, Quantitätsklasse II	Samendroge: Mengenklasse II	1	1	zwei Portionen Samen	GDT637:AIM_AIIM_DISTINCT_QUANTITY_CLASS_LADDER	38	W1_WEAK_WORKING	V48-Quelle GDT637:ATTESTED_LADDER_CELL mit Staerke SCOPED_LADDER_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
G731-P0995	f8r	f8r.6	7	sol	sol#GLOBAL	SEED_WHOLE	Samenmaterial/Saatgut	Samenmaterial	Samenmaterial/Saatgut	1	1	Saatgut	V13:SCOPED_CONCRETE_HEAD_FORM	61	W3_SOLID_WORKING_THEORY	V48-Quelle V13:SCOPED_CONCRETE_HEAD_FORM mit Staerke NEW_V12_ATTESTED_CONCRETE_DEFAULT und Scope KNOWN_EXACT_WHOLE; 57 exakte ZL3b-Vorkommen auf 37 Seiten und 57 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0
