event_ordinal	occurrence_id	source_selector	physical_folio	locus	token_index	token_count	distance_from_end	distance_cell	position_class	position4	masked_target	stem	terminal	left_context	right_context	left_context_sensitivity	right_context_sensitivity	paired_neighbour	direct_388	population	page_fold	stem_fold	semantic_export_credit
3372	GDT800-O3372	f82r	f82r	f82r.31	1	9	8	5	FIRST	EARLIER	cheo{l|m}	cheo	l	NONE	ol	NONE	NONE	1	1	DIRECT_388	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3373	GDT800-O3373	f82r	f82r	f82r.31	2	9	7	5	INTERNAL	EARLIER	o{l|m}	o	l	cheol	rsheedy	NONE	rsheedy	1	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3374	GDT800-O3374	f82r	f82r	f82r.33	2	6	4	4	INTERNAL	EARLIER	o{l|m}	o	l	sain	cheol	sain	NONE	1	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3375	GDT800-O3375	f82r	f82r	f82r.33	3	6	3	3	INTERNAL	EARLIER	cheo{l|m}	cheo	l	ol	ey	NONE	ey	1	1	DIRECT_388	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3376	GDT800-O3376	f82r	f82r	f82r.35	1	1	0	0	SINGLE	SINGLE	daro{l|m}	daro	l	NONE	NONE	NONE	NONE	0	0	CACHE_REST_3749	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3377	GDT800-O3377	f82r	f82r	f82r.36	1	1	0	0	SINGLE	SINGLE	oka{l|m}	oka	l	NONE	NONE	NONE	NONE	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3378	GDT800-O3378	f82r	f82r	f82r.4	6	8	2	2	INTERNAL	EARLIER	qoka{l|m}	qoka	l	oteey	sheckhy	oteey	sheckhy	0	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3379	GDT800-O3379	f82r	f82r	f82r.5	1	8	7	5	FIRST	EARLIER	so{l|m}	so	l	NONE	lkchedy	NONE	lkchedy	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3380	GDT800-O3380	f82r	f82r	f82r.5	4	8	4	4	INTERNAL	EARLIER	qoka{l|m}	qoka	l	qokeedy	cthol	qokeedy	NONE	1	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3381	GDT800-O3381	f82r	f82r	f82r.5	5	8	3	3	INTERNAL	EARLIER	ctho{l|m}	ctho	l	qokal	chedy	NONE	chedy	1	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3382	GDT800-O3382	f82r	f82r	f82r.5	8	8	0	0	FINAL	FINAL	qoka{l|m}	qoka	l	qoteedy	NONE	qoteedy	NONE	0	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3383	GDT800-O3383	f82r	f82r	f82r.6	6	9	3	3	INTERNAL	EARLIER	oka{l|m}	oka	l	sheckhy	sheky	sheckhy	sheky	0	1	DIRECT_388	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3384	GDT800-O3384	f82r	f82r	f82r.8	8	10	2	2	INTERNAL	EARLIER	qota{l|m}	qota	l	qokey	chedy	qokey	chedy	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3385	GDT800-O3385	f82v	f82v	f82v.10	2	6	4	4	INTERNAL	EARLIER	qoka{l|m}	qoka	l	qotey	shoky	qotey	shoky	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3386	GDT800-O3386	f82v	f82v	f82v.10	4	6	2	2	INTERNAL	EARLIER	qoka{l|m}	qoka	l	shoky	chedy	shoky	chedy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3387	GDT800-O3387	f82v	f82v	f82v.11	5	11	6	5	INTERNAL	EARLIER	qoka{l|m}	qoka	l	cheeky	dal	cheeky	NONE	1	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3388	GDT800-O3388	f82v	f82v	f82v.11	6	11	5	5	INTERNAL	EARLIER	da{l|m}	da	l	qokal	shedy	NONE	shedy	1	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3389	GDT800-O3389	f82v	f82v	f82v.11	9	11	2	2	INTERNAL	EARLIER	ro{l|m}	ro	l	pchdy	qotedy	pchdy	qotedy	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3390	GDT800-O3390	f82v	f82v	f82v.11	11	11	0	0	FINAL	FINAL	ro{l|m}	ro	l	qotedy	NONE	qotedy	NONE	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3391	GDT800-O3391	f82v	f82v	f82v.12	1	11	10	5	FIRST	EARLIER	da{l|m}	da	l	NONE	shol	NONE	NONE	1	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3392	GDT800-O3392	f82v	f82v	f82v.12	2	11	9	5	INTERNAL	EARLIER	sho{l|m}	sho	l	dal	dar	NONE	dar	1	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3393	GDT800-O3393	f82v	f82v	f82v.12	4	11	7	5	INTERNAL	EARLIER	o{l|m}	o	l	dar	qoky	dar	qoky	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3394	GDT800-O3394	f82v	f82v	f82v.14	3	8	5	5	INTERNAL	EARLIER	ro{l|m}	ro	l	lchey	rol	lchey	NONE	1	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3395	GDT800-O3395	f82v	f82v	f82v.14	4	8	4	4	INTERNAL	EARLIER	ro{l|m}	ro	l	rol	cheey	NONE	cheey	1	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3396	GDT800-O3396	f82v	f82v	f82v.15	3	10	7	5	INTERNAL	EARLIER	qoka{l|m}	qoka	l	sheckhy	qokain	sheckhy	qokain	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3397	GDT800-O3397	f82v	f82v	f82v.15	5	10	5	5	INTERNAL	EARLIER	cheo{l|m}	cheo	l	qokain	tedy	qokain	tedy	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3398	GDT800-O3398	f82v	f82v	f82v.15	10	10	0	0	FINAL	FINAL	da{l|m}	da	l	rsheol	NONE	rsheol	NONE	0	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3399	GDT800-O3399	f82v	f82v	f82v.16	8	10	2	2	INTERNAL	EARLIER	oka{l|m}	oka	l	qokain	dy	qokain	dy	0	0	CACHE_REST_3749	3	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3400	GDT800-O3400	f82v	f82v	f82v.16	10	10	0	0	FINAL	FINAL	lcheda{l|m}	lcheda	m	dy	NONE	dy	NONE	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3401	GDT800-O3401	f82v	f82v	f82v.18	7	10	3	3	INTERNAL	EARLIER	qoka{l|m}	qoka	l	lkedy	olkeedy	lkedy	olkeedy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3402	GDT800-O3402	f82v	f82v	f82v.19	1	11	10	5	FIRST	EARLIER	qoko{l|m}	qoko	l	NONE	chedy	NONE	chedy	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3403	GDT800-O3403	f82v	f82v	f82v.19	3	11	8	5	INTERNAL	EARLIER	chea{l|m}	chea	l	chedy	chedy	chedy	chedy	0	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3404	GDT800-O3404	f82v	f82v	f82v.19	9	11	2	2	INTERNAL	EARLIER	ota{l|m}	ota	l	checkhy	chl	checkhy	NONE	1	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3405	GDT800-O3405	f82v	f82v	f82v.19	10	11	1	1	INTERNAL	PENULTIMATE	ch{l|m}	ch	l	otal	s	NONE	s	1	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3406	GDT800-O3406	f82v	f82v	f82v.22	4	9	5	5	INTERNAL	EARLIER	qota{l|m}	qota	l	qolkshey	shey	qolkshey	shey	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3407	GDT800-O3407	f82v	f82v	f82v.22	7	9	2	2	INTERNAL	EARLIER	o{l|m}	o	l	qokain	checkhy	qokain	checkhy	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3408	GDT800-O3408	f82v	f82v	f82v.24	4	10	6	5	INTERNAL	EARLIER	qoka{l|m}	qoka	l	olchedy	shedy	olchedy	shedy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3409	GDT800-O3409	f82v	f82v	f82v.24	6	10	4	4	INTERNAL	EARLIER	qota{l|m}	qota	l	shedy	dytar	shedy	dytar	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3410	GDT800-O3410	f82v	f82v	f82v.25	2	8	6	5	INTERNAL	EARLIER	sheo{l|m}	sheo	l	qok	kechey	qok	kechey	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3411	GDT800-O3411	f82v	f82v	f82v.25	5	8	3	3	INTERNAL	EARLIER	ra{l|m}	ra	l	qoty	tchdarol	qoty	tchdarol	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3412	GDT800-O3412	f82v	f82v	f82v.25	8	8	0	0	FINAL	FINAL	qoka{l|m}	qoka	l	sheytchdy	NONE	sheytchdy	NONE	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3413	GDT800-O3413	f82v	f82v	f82v.26	3	9	6	5	INTERNAL	EARLIER	qoko{l|m}	qoko	l	shey	chol	shey	NONE	1	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3414	GDT800-O3414	f82v	f82v	f82v.26	4	9	5	5	INTERNAL	EARLIER	cho{l|m}	cho	l	qokol	qol	NONE	qol	1	0	CACHE_REST_3749	3	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3415	GDT800-O3415	f82v	f82v	f82v.26	7	9	2	2	INTERNAL	EARLIER	qoka{l|m}	qoka	l	sheedy	shedy	sheedy	shedy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3416	GDT800-O3416	f82v	f82v	f82v.27	2	6	4	4	INTERNAL	EARLIER	shea{l|m}	shea	l	qokain	qolchedy	qokain	qolchedy	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3417	GDT800-O3417	f82v	f82v	f82v.28	1	8	7	5	FIRST	EARLIER	tcha{l|m}	tcha	l	NONE	olkair	NONE	olkair	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3418	GDT800-O3418	f82v	f82v	f82v.30	8	10	2	2	INTERNAL	EARLIER	o{l|m}	o	l	olchesy	r	olchesy	r	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3419	GDT800-O3419	f82v	f82v	f82v.31	8	9	1	1	INTERNAL	PENULTIMATE	qoka{l|m}	qoka	l	otaly	olshalsy	otaly	olshalsy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3420	GDT800-O3420	f82v	f82v	f82v.32	2	7	5	5	INTERNAL	EARLIER	a{l|m}	a	l	sar	loraiin	sar	loraiin	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3421	GDT800-O3421	f82v	f82v	f82v.33	10	10	0	0	FINAL	FINAL	ora{l|m}	ora	l	shty	NONE	shty	NONE	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3422	GDT800-O3422	f82v	f82v	f82v.35	7	10	3	3	INTERNAL	EARLIER	ota{l|m}	ota	l	otain	okeedy	otain	okeedy	0	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3423	GDT800-O3423	f82v	f82v	f82v.35	9	10	1	1	INTERNAL	PENULTIMATE	qoka{l|m}	qoka	l	okeedy	dym	okeedy	dym	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3424	GDT800-O3424	f82v	f82v	f82v.37	1	10	9	5	FIRST	EARLIER	so{l|m}	so	l	NONE	chey	NONE	chey	0	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3425	GDT800-O3425	f82v	f82v	f82v.37	5	10	5	5	INTERNAL	EARLIER	cho{l|m}	cho	l	alchey	olkol	alchey	olkol	0	0	CACHE_REST_3749	3	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3426	GDT800-O3426	f82v	f82v	f82v.4	1	1	0	0	SINGLE	SINGLE	oteda{l|m}	oteda	l	NONE	NONE	NONE	NONE	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3427	GDT800-O3427	f82v	f82v	f82v.44	1	1	0	0	SINGLE	SINGLE	oko{l|m}	oko	l	NONE	NONE	NONE	NONE	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3428	GDT800-O3428	f82v	f82v	f82v.5	4	9	5	5	INTERNAL	EARLIER	qokeda{l|m}	qokeda	l	qokeedy	shol	qokeedy	NONE	1	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3429	GDT800-O3429	f82v	f82v	f82v.5	5	9	4	4	INTERNAL	EARLIER	sho{l|m}	sho	l	qokedal	qotal	NONE	NONE	1	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3430	GDT800-O3430	f82v	f82v	f82v.5	6	9	3	3	INTERNAL	EARLIER	qota{l|m}	qota	l	shol	otdal	NONE	otdal	1	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3431	GDT800-O3431	f82v	f82v	f82v.5	8	9	1	1	INTERNAL	PENULTIMATE	da{l|m}	da	l	otdal	olshedy	otdal	olshedy	0	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3432	GDT800-O3432	f82v	f82v	f82v.6	3	10	7	5	INTERNAL	EARLIER	qoto{l|m}	qoto	l	lshedy	dol	lshedy	NONE	1	0	CACHE_REST_3749	3	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3433	GDT800-O3433	f82v	f82v	f82v.6	4	10	6	5	INTERNAL	EARLIER	do{l|m}	do	l	qotol	shedy	NONE	shedy	1	0	CACHE_REST_3749	3	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3434	GDT800-O3434	f82v	f82v	f82v.7	8	12	4	4	INTERNAL	EARLIER	qota{l|m}	qota	l	chsdy	qoty	chsdy	qoty	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3435	GDT800-O3435	f82v	f82v	f82v.7	10	12	2	2	INTERNAL	EARLIER	qoka{l|m}	qoka	l	qoty	qokedy	qoty	qokedy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3436	GDT800-O3436	f82v	f82v	f82v.8	2	10	8	5	INTERNAL	EARLIER	sheo{l|m}	sheo	l	qokain	qoteedy	qokain	qoteedy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3437	GDT800-O3437	f82v	f82v	f82v.8	7	10	3	3	INTERNAL	EARLIER	qoko{l|m}	qoko	l	qokedy	chedy	qokedy	chedy	0	0	CACHE_REST_3749	3	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3438	GDT800-O3438	f82v	f82v	f82v.9	4	9	5	5	INTERNAL	EARLIER	qoka{l|m}	qoka	l	dolshedy	sheckhy	dolshedy	sheckhy	0	0	CACHE_REST_3749	3	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3439	GDT800-O3439	f83r	f83r	f83r.10	8	13	5	5	INTERNAL	EARLIER	ctha{l|m}	ctha	l	dain	s	dain	s	0	0	CACHE_REST_3749	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3440	GDT800-O3440	f83r	f83r	f83r.10	12	13	1	1	INTERNAL	PENULTIMATE	la{l|m}	la	l	chky	sam	chky	NONE	1	0	CACHE_REST_3749	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3441	GDT800-O3441	f83r	f83r	f83r.10	13	13	0	0	FINAL	FINAL	sa{l|m}	sa	m	lal	NONE	NONE	NONE	1	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3442	GDT800-O3442	f83r	f83r	f83r.12	1	9	8	5	FIRST	EARLIER	qockho{l|m}	qockho	l	NONE	sheckhy	NONE	sheckhy	0	0	CACHE_REST_3749	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3443	GDT800-O3443	f83r	f83r	f83r.12	3	9	6	5	INTERNAL	EARLIER	ota{l|m}	ota	l	sheckhy	qokeal	sheckhy	qokeal	0	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3444	GDT800-O3444	f83r	f83r	f83r.12	6	9	3	3	INTERNAL	EARLIER	a{l|m}	a	l	sheckhdy	okedy	sheckhdy	okedy	0	1	DIRECT_388	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3445	GDT800-O3445	f83r	f83r	f83r.12	9	9	0	0	FINAL	FINAL	qoka{l|m}	qoka	l	qokedy	NONE	qokedy	NONE	0	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3446	GDT800-O3446	f83r	f83r	f83r.14	5	10	5	5	INTERNAL	EARLIER	da{l|m}	da	l	qokshedy	lchedy	qokshedy	lchedy	0	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3447	GDT800-O3447	f83r	f83r	f83r.14	9	10	1	1	INTERNAL	PENULTIMATE	da{l|m}	da	l	shcthy	sy	shcthy	sy	0	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3448	GDT800-O3448	f83r	f83r	f83r.15	2	9	7	5	INTERNAL	EARLIER	sheda{l|m}	sheda	l	saiin	shecthy	saiin	shecthy	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3449	GDT800-O3449	f83r	f83r	f83r.15	5	9	4	4	INTERNAL	EARLIER	ta{l|m}	ta	l	chey	shcthy	chey	shcthy	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3450	GDT800-O3450	f83r	f83r	f83r.19	7	11	4	4	INTERNAL	EARLIER	qeta{l|m}	qeta	l	shedy	dal	shedy	NONE	1	0	CACHE_REST_3749	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3451	GDT800-O3451	f83r	f83r	f83r.19	8	11	3	3	INTERNAL	EARLIER	da{l|m}	da	l	qetal	shedy	NONE	shedy	1	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3452	GDT800-O3452	f83r	f83r	f83r.2	1	11	10	5	FIRST	EARLIER	so{l|m}	so	l	NONE	cheey	NONE	cheey	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3453	GDT800-O3453	f83r	f83r	f83r.2	4	11	7	5	INTERNAL	EARLIER	sho{l|m}	sho	l	qokaiin	lchs	qokaiin	lchs	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3454	GDT800-O3454	f83r	f83r	f83r.20	5	9	4	4	INTERNAL	EARLIER	so{l|m}	so	l	qokedy	cheeety	qokedy	cheeety	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3455	GDT800-O3455	f83r	f83r	f83r.21	4	10	6	5	INTERNAL	EARLIER	so{l|m}	so	l	otedy	chedy	otedy	chedy	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3456	GDT800-O3456	f83r	f83r	f83r.23	3	9	6	5	INTERNAL	EARLIER	qoka{l|m}	qoka	l	qotedy	shedy	qotedy	shedy	0	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3457	GDT800-O3457	f83r	f83r	f83r.25	6	6	0	0	FINAL	FINAL	ota{l|m}	ota	l	chedy	NONE	chedy	NONE	0	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3458	GDT800-O3458	f83r	f83r	f83r.26	4	6	2	2	INTERNAL	EARLIER	to{l|m}	to	l	qoky	shedy	qoky	shedy	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3459	GDT800-O3459	f83r	f83r	f83r.3	2	10	8	5	INTERNAL	EARLIER	qota{l|m}	qota	l	olkeedy	chkeedy	olkeedy	chkeedy	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3460	GDT800-O3460	f83r	f83r	f83r.3	9	10	1	1	INTERNAL	PENULTIMATE	qota{l|m}	qota	l	qokaiin	dar	qokaiin	dar	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3461	GDT800-O3461	f83r	f83r	f83r.32	1	4	3	3	FIRST	EARLIER	cheo{l|m}	cheo	l	NONE	qokchedy	NONE	qokchedy	0	1	DIRECT_388	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3462	GDT800-O3462	f83r	f83r	f83r.35	3	5	2	2	INTERNAL	EARLIER	okeeo{l|m}	okeeo	l	cheky	okain	cheky	okain	0	0	CACHE_REST_3749	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3463	GDT800-O3463	f83r	f83r	f83r.37	1	5	4	4	FIRST	EARLIER	so{l|m}	so	l	NONE	lkedy	NONE	lkedy	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3464	GDT800-O3464	f83r	f83r	f83r.37	4	5	1	1	INTERNAL	PENULTIMATE	qoko{l|m}	qoko	l	lchedy	shedy	lchedy	shedy	0	0	CACHE_REST_3749	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3465	GDT800-O3465	f83r	f83r	f83r.39	4	4	0	0	FINAL	FINAL	chckha{l|m}	chckha	l	kain	NONE	kain	NONE	0	0	CACHE_REST_3749	0	1	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3466	GDT800-O3466	f83r	f83r	f83r.41	4	4	0	0	FINAL	FINAL	da{l|m}	da	l	qolkain	NONE	qolkain	NONE	0	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3467	GDT800-O3467	f83r	f83r	f83r.42	1	6	5	5	FIRST	EARLIER	so{l|m}	so	l	NONE	ol	NONE	NONE	1	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3468	GDT800-O3468	f83r	f83r	f83r.42	2	6	4	4	INTERNAL	EARLIER	o{l|m}	o	l	sol	chcthdy	NONE	chcthdy	1	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3469	GDT800-O3469	f83r	f83r	f83r.43	2	5	3	3	INTERNAL	EARLIER	sheo{l|m}	sheo	l	daiin	chedy	daiin	chedy	0	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3470	GDT800-O3470	f83r	f83r	f83r.43	4	5	1	1	INTERNAL	PENULTIMATE	qota{l|m}	qota	l	chedy	sar	chedy	sar	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3471	GDT800-O3471	f83r	f83r	f83r.47	3	3	0	0	FINAL	FINAL	sheda{l|m}	sheda	l	qokchdy	NONE	qokchdy	NONE	0	0	CACHE_REST_3749	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3472	GDT800-O3472	f83r	f83r	f83r.48	1	5	4	4	FIRST	EARLIER	da{l|m}	da	l	NONE	cheol	NONE	NONE	1	1	DIRECT_388	0	3	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3473	GDT800-O3473	f83r	f83r	f83r.48	2	5	3	3	INTERNAL	EARLIER	cheo{l|m}	cheo	l	dal	lol	NONE	NONE	1	1	DIRECT_388	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3474	GDT800-O3474	f83r	f83r	f83r.48	3	5	2	2	INTERNAL	EARLIER	lo{l|m}	lo	l	cheol	chdal	NONE	NONE	1	1	DIRECT_388	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3475	GDT800-O3475	f83r	f83r	f83r.48	4	5	1	1	INTERNAL	PENULTIMATE	chda{l|m}	chda	l	lol	aiin	NONE	aiin	1	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3476	GDT800-O3476	f83r	f83r	f83r.49	1	3	2	2	FIRST	EARLIER	so{l|m}	so	l	NONE	daiiin	NONE	daiiin	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3477	GDT800-O3477	f83r	f83r	f83r.52	4	4	0	0	FINAL	FINAL	o{l|m}	o	l	raly	NONE	raly	NONE	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3478	GDT800-O3478	f83r	f83r	f83r.53	2	4	2	2	INTERNAL	EARLIER	cheo{l|m}	cheo	l	solchkal	qotar	solchkal	qotar	0	1	DIRECT_388	0	2	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3479	GDT800-O3479	f83r	f83r	f83r.53	4	4	0	0	FINAL	FINAL	o{l|m}	o	l	qotar	NONE	qotar	NONE	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3480	GDT800-O3480	f83r	f83r	f83r.54	2	5	3	3	INTERNAL	EARLIER	o{l|m}	o	l	daiin	dain	daiin	dain	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3481	GDT800-O3481	f83r	f83r	f83r.55	1	3	2	2	FIRST	EARLIER	so{l|m}	so	l	NONE	rtain	NONE	rtain	0	1	DIRECT_388	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3482	GDT800-O3482	f83r	f83r	f83r.55	3	3	0	0	FINAL	FINAL	ctha{l|m}	ctha	l	rtain	NONE	rtain	NONE	0	0	CACHE_REST_3749	0	0	ZERO__FORMAL_MASKED_CONTEXT_ONLY
3483	GDT800-O3483	f83r	f83r	f83r.6	3	9	6	5	INTERNAL	EARLIER	qoka{l|m}	qoka	l	chedchy	olchedy	chedchy	olchedy	0	1	DIRECT_388	0	4	ZERO__FORMAL_MASKED_CONTEXT_ONLY
