transformation_id	transformation_family	source_recipe	source_identity_route	source_execution_route	source_execution_decision	transformed_recipe	transformed_identity_route	transformed_execution_route	transformed_execution_decision	transformed_blocked_rules	expected_change	transformation_pass	state_preserved	identity_override_used
G446-HEAD-0663	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0664	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0665	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0666	REMOVE_INHERITED_ACTION_HEAD	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0667	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0668	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0669	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0670	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0671	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0672	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0673	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0674	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0675	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0676	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0677	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0678	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0679	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0680	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0681	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0682	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0683	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0684	REMOVE_INHERITED_ACTION_HEAD	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EE+O+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0685	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0686	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0687	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0688	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0689	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0690	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0691	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0692	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0693	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0694	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0695	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0696	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_AMBER	READ_AMBER	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0697	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0698	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0699	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0700	REMOVE_INHERITED_ACTION_HEAD	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+EEE+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0701	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0702	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0703	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0704	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0705	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0706	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0707	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0708	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0709	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0710	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0711	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0712	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0713	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0714	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0715	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0716	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0717	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0718	REMOVE_INHERITED_ACTION_HEAD	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OL+O+DY	IDENTITY_EXACT_OBSERVED	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0719	REMOVE_INHERITED_ACTION_HEAD	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0720	REMOVE_INHERITED_ACTION_HEAD	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0721	REMOVE_INHERITED_ACTION_HEAD	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0722	REMOVE_INHERITED_ACTION_HEAD	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
G446-HEAD-0723	REMOVE_INHERITED_ACTION_HEAD	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	READ	OR+DY	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	STOP_ON_CLOSE:NO_ACTIVE_ACTION	YES	YES	NO
