window_id	word	observed_rows	mask
IT2a|f113r|f113r.1-f113r.3	fchdy	1	1
IT2a|f113r|f113r.1-f113r.3	folchear	11	1024
IT2a|f113r|f113r.1-f113r.3	folchor	5	16
IT2a|f113r|f113r.1-f113r.3	kaiin	2	2
IT2a|f113r|f113r.1-f113r.3	kal	4	8
IT2a|f113r|f113r.1-f113r.3	kchdaiin	9	256
IT2a|f113r|f113r.1-f113r.3	kchedy	5	16
IT2a|f113r|f113r.1-f113r.3	kcheeor	4	8
IT2a|f113r|f113r.1-f113r.3	kcheeos	2	2
IT2a|f113r|f113r.1-f113r.3	kcheey	10	512
IT2a|f113r|f113r.1-f113r.3	kcheodaiin	14	8192
IT2a|f113r|f113r.1-f113r.3	kcheody	10	512
IT2a|f113r|f113r.1-f113r.3	kchol	2	2
IT2a|f113r|f113r.1-f113r.3	keeeol	4	8
IT2a|f113r|f113r.1-f113r.3	keeol	3	4
IT2a|f113r|f113r.1-f113r.3	keeos	1	1
IT2a|f113r|f113r.1-f113r.3	keody	4	8
IT2a|f113r|f113r.1-f113r.3	kiin	8	128
IT2a|f113r|f113r.1-f113r.3	kotchy	5	16
IT2a|f113r|f113r.1-f113r.3	kshoraiin	7	64
IT2a|f113r|f113r.1-f113r.3	l	2,5	18
IT2a|f113r|f113r.1-f113r.3	laiin	2	2
IT2a|f113r|f113r.1-f113r.3	lcheo	5	16
IT2a|f113r|f113r.1-f113r.3	lchey	15	16384
IT2a|f113r|f113r.1-f113r.3	lchod	9	256
IT2a|f113r|f113r.1-f113r.3	lchol	5	16
IT2a|f113r|f113r.1-f113r.3	lcholkaiin	10	512
IT2a|f113r|f113r.1-f113r.3	ldy	12	2048
IT2a|f113r|f113r.1-f113r.3	le	3	4
IT2a|f113r|f113r.1-f113r.3	lfchedy	13	4096
IT2a|f113r|f113r.1-f113r.3	liiram	4	8
IT2a|f113r|f113r.1-f113r.3	lkaiin	8,15	16512
IT2a|f113r|f113r.1-f113r.3	lkar	2,15	16386
IT2a|f113r|f113r.1-f113r.3	lkchedy	5,8,9,10	912
IT2a|f113r|f113r.1-f113r.3	lkcheo	5	16
IT2a|f113r|f113r.1-f113r.3	lkcheol	5	16
IT2a|f113r|f113r.1-f113r.3	lkchey	3,8,14	8324
IT2a|f113r|f113r.1-f113r.3	lkchor	8	128
IT2a|f113r|f113r.1-f113r.3	lkchy	1	1
IT2a|f113r|f113r.1-f113r.3	lkeches	5	16
IT2a|f113r|f113r.1-f113r.3	lkedy	15	16384
IT2a|f113r|f113r.1-f113r.3	lkeechey	14	8192
IT2a|f113r|f113r.1-f113r.3	lkeeo	6	32
IT2a|f113r|f113r.1-f113r.3	lkeeoar	4	8
IT2a|f113r|f113r.1-f113r.3	lkeeody	9	256
IT2a|f113r|f113r.1-f113r.3	lkeeol	5	16
IT2a|f113r|f113r.1-f113r.3	lkeeos	12	2048
IT2a|f113r|f113r.1-f113r.3	lkeody	14	8192
IT2a|f113r|f113r.1-f113r.3	lklcheol	7	64
IT2a|f113r|f113r.1-f113r.3	lkshedy	11	1024
IT2a|f113r|f113r.1-f113r.3	loaiin	9	256
IT2a|f113r|f113r.1-f113r.3	lodar	10	512
IT2a|f113r|f113r.1-f113r.3	lohor	7	64
IT2a|f113r|f113r.1-f113r.3	lpchedy	5,10	528
IT2a|f113r|f113r.1-f113r.3	lshdaiin	12	2048
IT2a|f113r|f113r.1-f113r.3	lshedy	11	1024
IT2a|f113r|f113r.1-f113r.3	lsheol	10	512
IT2a|f113r|f113r.1-f113r.3	oal	1	1
IT2a|f113r|f113r.1-f113r.3	ockhy	12	2048
IT2a|f113r|f113r.1-f113r.3	oiiin	5	16
IT2a|f113r|f113r.1-f113r.3	oiin	7	64
IT2a|f113r|f113r.1-f113r.3	okaiin	3,10,11,14	9732
IT2a|f113r|f113r.1-f113r.3	okain	11,14	9216
IT2a|f113r|f113r.1-f113r.3	okar	12	2048
IT2a|f113r|f113r.1-f113r.3	okchdar	5	16
IT2a|f113r|f113r.1-f113r.3	okchdy	13	4096
IT2a|f113r|f113r.1-f113r.3	okchedy	8,12,13	6272
IT2a|f113r|f113r.1-f113r.3	okecheey	4	8
IT2a|f113r|f113r.1-f113r.3	okeedy	1,6,9	289
IT2a|f113r|f113r.1-f113r.3	okeeo	2	2
IT2a|f113r|f113r.1-f113r.3	okeeody	14	8192
IT2a|f113r|f113r.1-f113r.3	okeey	2	2
IT2a|f113r|f113r.1-f113r.3	okeody	7	64
IT2a|f113r|f113r.1-f113r.3	okeorl	1	1
IT2a|f113r|f113r.1-f113r.3	okhar	11	1024
IT2a|f113r|f113r.1-f113r.3	okol	2	2
IT2a|f113r|f113r.1-f113r.3	okshedy	11	1024
IT2a|f113r|f113r.1-f113r.3	ol	1,2,15	16387
IT2a|f113r|f113r.1-f113r.3	olkaiin	6	32
IT2a|f113r|f113r.1-f113r.3	olkain	2	2
IT2a|f113r|f113r.1-f113r.3	olkeedy	2,6	34
IT2a|f113r|f113r.1-f113r.3	opchear	13	4096
IT2a|f113r|f113r.1-f113r.3	opchedy	13	4096
IT2a|f113r|f113r.1-f113r.3	opy	11	1024
IT2a|f113r|f113r.1-f113r.3	or	8,15	16512
IT2a|f113r|f113r.1-f113r.3	os	10	512
IT2a|f113r|f113r.1-f113r.3	osaiin	2	2
IT2a|f113r|f113r.1-f113r.3	otain	2,11	1026
IT2a|f113r|f113r.1-f113r.3	otal	2,3,11,13	5126
IT2a|f113r|f113r.1-f113r.3	otam	4	8
IT2a|f113r|f113r.1-f113r.3	otar	2,11,12	3074
IT2a|f113r|f113r.1-f113r.3	otchdy	7	64
IT2a|f113r|f113r.1-f113r.3	otchechy	1	1
IT2a|f113r|f113r.1-f113r.3	otchedy	4,15	16392
IT2a|f113r|f113r.1-f113r.3	otchod	8	128
IT2a|f113r|f113r.1-f113r.3	oteedy	10	512
IT2a|f113r|f113r.1-f113r.3	oteeo	9	256
IT2a|f113r|f113r.1-f113r.3	oteeody	1	1
IT2a|f113r|f113r.1-f113r.3	oteeos	2	2
IT2a|f113r|f113r.1-f113r.3	oteeosy	1	1
IT2a|f113r|f113r.1-f113r.3	oteey	1,3	5
IT2a|f113r|f113r.1-f113r.3	oteol	11	1024
IT2a|f113r|f113r.1-f113r.3	otiiin	10	512
IT2a|f113r|f113r.1-f113r.3	otom	4	8
IT2a|f113r|f113r.1-f113r.3	otshsaiin	12	2048
IT2a|f113r|f113r.1-f113r.3	oty	1	1
IT2a|f113r|f113r.1-f113r.3	palshsar	12	2048
IT2a|f113r|f113r.1-f113r.3	pcheockhy	14	8192
IT2a|f113r|f113r.1-f113r.3	pcheodaiin	15	16384
IT2a|f113r|f113r.1-f113r.3	pcheody	4,13	4104
IT2a|f113r|f113r.1-f113r.3	pcheoor	6	32
IT2a|f113r|f113r.1-f113r.3	pchesfchy	1	1
IT2a|f113r|f113r.1-f113r.3	pchodair	9	256
IT2a|f113r|f113r.1-f113r.3	pchor	15	16384
IT2a|f113r|f113r.1-f113r.3	pchosos	3	4
IT2a|f113r|f113r.1-f113r.3	pokeey	14	8192
IT2a|f113r|f113r.1-f113r.3	por	6,14	8224
IT2a|f113r|f113r.1-f113r.3	qchar	11	1024
IT2a|f113r|f113r.1-f113r.3	qoaiin	4	8
IT2a|f113r|f113r.1-f113r.3	qoees	14	8192
IT2a|f113r|f113r.1-f113r.3	qoeey	4	8
IT2a|f113r|f113r.1-f113r.3	qofchedy	6	32
IT2a|f113r|f113r.1-f113r.3	qofsheeey	14	8192
IT2a|f113r|f113r.1-f113r.3	qokaiin	2,3,8,13	4230
IT2a|f113r|f113r.1-f113r.3	qokal	8	128
IT2a|f113r|f113r.1-f113r.3	qokam	10	512
IT2a|f113r|f113r.1-f113r.3	qokar	3,7	68
IT2a|f113r|f113r.1-f113r.3	qokchd	11	1024
IT2a|f113r|f113r.1-f113r.3	qokchedy	2,15	16386
IT2a|f113r|f113r.1-f113r.3	qokcheey	6	32
IT2a|f113r|f113r.1-f113r.3	qokcheody	5	16
IT2a|f113r|f113r.1-f113r.3	qokchey	2,9	258
IT2a|f113r|f113r.1-f113r.3	qokchol	6	32
IT2a|f113r|f113r.1-f113r.3	qokchy	8	128
IT2a|f113r|f113r.1-f113r.3	qokedy	1,2	3
IT2a|f113r|f113r.1-f113r.3	qokeedy	6	32
IT2a|f113r|f113r.1-f113r.3	qokeees	12	2048
IT2a|f113r|f113r.1-f113r.3	qokeeo	7	64
IT2a|f113r|f113r.1-f113r.3	qokeeol	6	32
IT2a|f113r|f113r.1-f113r.3	qokeey	3,6	36
IT2a|f113r|f113r.1-f113r.3	qokeody	4	8
IT2a|f113r|f113r.1-f113r.3	qoksheoy	5	16
IT2a|f113r|f113r.1-f113r.3	qoky	6,11	1056
IT2a|f113r|f113r.1-f113r.3	qopam	8	128
IT2a|f113r|f113r.1-f113r.3	qopchdy	12	2048
IT2a|f113r|f113r.1-f113r.3	qopchear	12	2048
IT2a|f113r|f113r.1-f113r.3	qopchedaiin	1	1
IT2a|f113r|f113r.1-f113r.3	qopchedy	5	16
IT2a|f113r|f113r.1-f113r.3	qopchody	9	256
IT2a|f113r|f113r.1-f113r.3	qopchy	3	4
IT2a|f113r|f113r.1-f113r.3	qopoeey	14	8192
IT2a|f113r|f113r.1-f113r.3	qosain	12	2048
IT2a|f113r|f113r.1-f113r.3	qotaiin	12	2048
IT2a|f113r|f113r.1-f113r.3	qotal	11	1024
IT2a|f113r|f113r.1-f113r.3	qotaly	2	2
IT2a|f113r|f113r.1-f113r.3	qotchey	14	8192
IT2a|f113r|f113r.1-f113r.3	qotedy	5	16
IT2a|f113r|f113r.1-f113r.3	qoteedy	12	2048
IT2a|f113r|f113r.1-f113r.3	qoteey	13	4096
IT2a|f113r|f113r.1-f113r.3	qoteoor	4	8
IT2a|f113r|f113r.1-f113r.3	qoty	4	8
IT2a|f113r|f113r.1-f113r.3	rain	10	512
IT2a|f113r|f113r.1-f113r.3	rair	9,14	8448
IT2a|f113r|f113r.1-f113r.3	rchedy	6,12	2080
IT2a|f113r|f113r.1-f113r.3	rchsy	3	4
IT2a|f113r|f113r.1-f113r.3	rlaiin	6	32
IT2a|f113r|f113r.1-f113r.3	ro	5	16
IT2a|f113r|f113r.1-f113r.3	s	5,15	16400
IT2a|f113r|f113r.1-f113r.3	sairy	9	256
IT2a|f113r|f113r.1-f113r.3	sal	8	128
IT2a|f113r|f113r.1-f113r.3	sar	10	512
IT2a|f113r|f113r.1-f113r.3	shaiiin	7	64
IT2a|f113r|f113r.1-f113r.3	shal	11	1024
IT2a|f113r|f113r.1-f113r.3	shar	6	32
IT2a|f113r|f113r.1-f113r.3	shchs	1	1
IT2a|f113r|f113r.1-f113r.3	shckhey	7	64
IT2a|f113r|f113r.1-f113r.3	shckhy	11	1024
IT2a|f113r|f113r.1-f113r.3	shdy	6	32
IT2a|f113r|f113r.1-f113r.3	shedain	12	2048
IT2a|f113r|f113r.1-f113r.3	shedair	7	64
IT2a|f113r|f113r.1-f113r.3	shedar	13	4096
IT2a|f113r|f113r.1-f113r.3	shedy	9	256
IT2a|f113r|f113r.1-f113r.3	shee	14	8192
IT2a|f113r|f113r.1-f113r.3	sheed	14	8192
IT2a|f113r|f113r.1-f113r.3	sheeeky	11	1024
IT2a|f113r|f113r.1-f113r.3	sheeo	12	2048
IT2a|f113r|f113r.1-f113r.3	sheeodaiin	8	128
IT2a|f113r|f113r.1-f113r.3	sheey	2,14	8194
IT2a|f113r|f113r.1-f113r.3	sheo	4	8
IT2a|f113r|f113r.1-f113r.3	sheocphy	13	4096
IT2a|f113r|f113r.1-f113r.3	sheodaiin	4	8
IT2a|f113r|f113r.1-f113r.3	sheody	4,12	2056
IT2a|f113r|f113r.1-f113r.3	sheoky	10	512
IT2a|f113r|f113r.1-f113r.3	sheol	10	512
IT2a|f113r|f113r.1-f113r.3	sheor	8,13	4224
IT2a|f113r|f113r.1-f113r.3	sheos	13	4096
IT2a|f113r|f113r.1-f113r.3	shey	3	4
IT2a|f113r|f113r.1-f113r.3	shkaiin	11	1024
IT2a|f113r|f113r.1-f113r.3	shkair	12	2048
IT2a|f113r|f113r.1-f113r.3	shkchedy	11	1024
IT2a|f113r|f113r.1-f113r.3	shoaiin	2	2
IT2a|f113r|f113r.1-f113r.3	shocfhy	12	2048
IT2a|f113r|f113r.1-f113r.3	shodaiin	11	1024
IT2a|f113r|f113r.1-f113r.3	shokchy	7	64
IT2a|f113r|f113r.1-f113r.3	shol	4,6,7	104
IT2a|f113r|f113r.1-f113r.3	sholkeechy	15	16384
IT2a|f113r|f113r.1-f113r.3	shoo	4	8
IT2a|f113r|f113r.1-f113r.3	shor	10	512
IT2a|f113r|f113r.1-f113r.3	shosaiin	2	2
IT2a|f113r|f113r.1-f113r.3	shotedy	9	256
IT2a|f113r|f113r.1-f113r.3	shoteol	7	64
IT2a|f113r|f113r.1-f113r.3	sokal	2	2
IT2a|f113r|f113r.1-f113r.3	sor	2	2
IT2a|f113r|f113r.1-f113r.3	taiin	10,14	8704
IT2a|f113r|f113r.1-f113r.3	tar	11	1024
IT2a|f113r|f113r.1-f113r.3	taram	14	8192
IT2a|f113r|f113r.1-f113r.3	tarar	14	8192
IT2a|f113r|f113r.1-f113r.3	tcheody	10	512
IT2a|f113r|f113r.1-f113r.3	tcheor	15	16384
IT2a|f113r|f113r.1-f113r.3	tchey	10	512
IT2a|f113r|f113r.1-f113r.3	tchoar	8	128
IT2a|f113r|f113r.1-f113r.3	tchol	10	512
IT2a|f113r|f113r.1-f113r.3	tol	9	256
IT2a|f113r|f113r.1-f113r.3	tshedy	13	4096
IT2a|f113r|f113r.1-f113r.3	ycheeckhy	2	2
IT2a|f113r|f113r.1-f113r.3	ycheo	5	16
IT2a|f113r|f113r.1-f113r.3	ycheod	6	32
IT2a|f113r|f113r.1-f113r.3	yhal	6	32
IT2a|f113r|f113r.1-f113r.3	ykcheor	15	16384
IT2a|f113r|f113r.1-f113r.3	ykeeor	11	1024
IT2a|f113r|f113r.1-f113r.3	ykeoeshy	8	128
IT2a|f113r|f113r.1-f113r.3	ykol	1	1
IT2a|f113r|f113r.1-f113r.3	ypcheedy	1	1
IT2a|f113r|f113r.1-f113r.3	yraiin	10	512
IT2a|f113r|f113r.1-f113r.3	ysheeoaiin	10	512
IT2a|f113r|f113r.1-f113r.3	yshoain	4	8
IT2a|f113r|f113r.1-f113r.3	yshs	12	2048
IT2a|f113r|f113r.1-f113r.3	ytaiin	11	1024
IT2a|f113r|f113r.4-f113r.7	aiiin	5	16
IT2a|f113r|f113r.4-f113r.7	aiin	1,2,4,5,6,11,12,13,14,15	31803
IT2a|f113r|f113r.4-f113r.7	ain	13	4096
IT2a|f113r|f113r.4-f113r.7	air	6	32
IT2a|f113r|f113r.4-f113r.7	airody	15	16384
IT2a|f113r|f113r.4-f113r.7	akchy	9	256
IT2a|f113r|f113r.4-f113r.7	al	4,9,14,15	24840
IT2a|f113r|f113r.4-f113r.7	alchl	1	1
IT2a|f113r|f113r.4-f113r.7	alkar	14	8192
IT2a|f113r|f113r.4-f113r.7	alkeeol	9	256
IT2a|f113r|f113r.4-f113r.7	alog	1	1
IT2a|f113r|f113r.4-f113r.7	alom	5	16
IT2a|f113r|f113r.4-f113r.7	aly	13	4096
IT2a|f113r|f113r.4-f113r.7	am	14	8192
IT2a|f113r|f113r.4-f113r.7	ar	1,6,14,15	24609
IT2a|f113r|f113r.4-f113r.7	araiin	7	64
IT2a|f113r|f113r.4-f113r.7	aral	14	8192
IT2a|f113r|f113r.4-f113r.7	arody	7	64
IT2a|f113r|f113r.4-f113r.7	chaiiin	4	8
IT2a|f113r|f113r.4-f113r.7	chakain	10	512
IT2a|f113r|f113r.4-f113r.7	chal	5,8,9	400
IT2a|f113r|f113r.4-f113r.7	char	1,5,8	145
IT2a|f113r|f113r.4-f113r.7	chcfhor	5	16
IT2a|f113r|f113r.4-f113r.7	chcheey	13	4096
IT2a|f113r|f113r.4-f113r.7	chckhey	5,7	80
IT2a|f113r|f113r.4-f113r.7	chckhhy	15	16384
IT2a|f113r|f113r.4-f113r.7	chckhody	1	1
IT2a|f113r|f113r.4-f113r.7	chckhy	1	1
IT2a|f113r|f113r.4-f113r.7	chcthal	10	512
IT2a|f113r|f113r.4-f113r.7	chdain	6	32
IT2a|f113r|f113r.4-f113r.7	chdo	1	1
IT2a|f113r|f113r.4-f113r.7	chear	10	512
IT2a|f113r|f113r.4-f113r.7	checkhy	15	16384
IT2a|f113r|f113r.4-f113r.7	chedaiin	5	16
IT2a|f113r|f113r.4-f113r.7	chedal	15	16384
IT2a|f113r|f113r.4-f113r.7	chedam	14	8192
IT2a|f113r|f113r.4-f113r.7	chedy	1,5,10,14	8721
IT2a|f113r|f113r.4-f113r.7	cheeeo	9	256
IT2a|f113r|f113r.4-f113r.7	cheeey	5,14,15	24592
IT2a|f113r|f113r.4-f113r.7	cheeky	14	8192
IT2a|f113r|f113r.4-f113r.7	cheeo	5	16
IT2a|f113r|f113r.4-f113r.7	cheeody	1,15	16385
IT2a|f113r|f113r.4-f113r.7	cheeos	15	16384
IT2a|f113r|f113r.4-f113r.7	cheey	1,13	4097
IT2a|f113r|f113r.4-f113r.7	chekal	1	1
IT2a|f113r|f113r.4-f113r.7	cheo	1,2,15	16387
IT2a|f113r|f113r.4-f113r.7	cheoaiin	5	16
IT2a|f113r|f113r.4-f113r.7	cheoar	1,2,3	7
IT2a|f113r|f113r.4-f113r.7	cheody	4	8
IT2a|f113r|f113r.4-f113r.7	cheokedy	9	256
IT2a|f113r|f113r.4-f113r.7	cheokeeos	15	16384
IT2a|f113r|f113r.4-f113r.7	cheokeol	13	4096
IT2a|f113r|f113r.4-f113r.7	cheol	5,14	8208
IT2a|f113r|f113r.4-f113r.7	chepchar	5	16
IT2a|f113r|f113r.4-f113r.7	ches	1	1
IT2a|f113r|f113r.4-f113r.7	cheshy	8	128
IT2a|f113r|f113r.4-f113r.7	chey	15	16384
IT2a|f113r|f113r.4-f113r.7	chfchol	8	128
IT2a|f113r|f113r.4-f113r.7	chkaiin	5,7	80
IT2a|f113r|f113r.4-f113r.7	chkal	15	16384
IT2a|f113r|f113r.4-f113r.7	chky	2,10	514
IT2a|f113r|f113r.4-f113r.7	cho	2	2
IT2a|f113r|f113r.4-f113r.7	chockhy	10	512
IT2a|f113r|f113r.4-f113r.7	chocthy	7	64
IT2a|f113r|f113r.4-f113r.7	chodaiin	3	4
IT2a|f113r|f113r.4-f113r.7	chody	2	2
IT2a|f113r|f113r.4-f113r.7	chokain	5,7	80
IT2a|f113r|f113r.4-f113r.7	chokar	5	16
IT2a|f113r|f113r.4-f113r.7	chokchy	4	8
IT2a|f113r|f113r.4-f113r.7	chokeol	3	4
IT2a|f113r|f113r.4-f113r.7	chol	4,7,9	328
IT2a|f113r|f113r.4-f113r.7	cholchey	3	4
IT2a|f113r|f113r.4-f113r.7	cholkeedy	15	16384
IT2a|f113r|f113r.4-f113r.7	chopchey	7	64
IT2a|f113r|f113r.4-f113r.7	chor	3,6,7,10	612
IT2a|f113r|f113r.4-f113r.7	chos	1,2,15	16387
IT2a|f113r|f113r.4-f113r.7	chosaiin	3	4
IT2a|f113r|f113r.4-f113r.7	chotaiin	2	2
IT2a|f113r|f113r.4-f113r.7	chotar	5	16
IT2a|f113r|f113r.4-f113r.7	chpchshdy	8	128
IT2a|f113r|f113r.4-f113r.7	chr	4	8
IT2a|f113r|f113r.4-f113r.7	chtaiir	15	16384
IT2a|f113r|f113r.4-f113r.7	chtchol	9	256
IT2a|f113r|f113r.4-f113r.7	chy	3	4
IT2a|f113r|f113r.4-f113r.7	chykeor	2	2
IT2a|f113r|f113r.4-f113r.7	ckhar	10	512
IT2a|f113r|f113r.4-f113r.7	ckhydy	6	32
IT2a|f113r|f113r.4-f113r.7	cphoal	10	512
IT2a|f113r|f113r.4-f113r.7	cphoithy	6	32
IT2a|f113r|f113r.4-f113r.7	cseeod	14	8192
IT2a|f113r|f113r.4-f113r.7	ctharad	13	4096
IT2a|f113r|f113r.4-f113r.7	ctheey	13	4096
IT2a|f113r|f113r.4-f113r.7	cthes	13	4096
IT2a|f113r|f113r.4-f113r.7	daiin	2,3,9,12	2310
IT2a|f113r|f113r.4-f113r.7	dair	7	64
IT2a|f113r|f113r.4-f113r.7	dcheey	11	1024
IT2a|f113r|f113r.4-f113r.7	dchos	2	2
IT2a|f113r|f113r.4-f113r.7	dor	5	16
IT2a|f113r|f113r.4-f113r.7	dsheo	13	4096
IT2a|f113r|f113r.4-f113r.7	ety	3	4
IT2a|f113r|f113r.4-f113r.7	folchear	10	512
IT2a|f113r|f113r.4-f113r.7	folchor	4	8
IT2a|f113r|f113r.4-f113r.7	kaiin	1,15	16385
IT2a|f113r|f113r.4-f113r.7	kal	3	4
IT2a|f113r|f113r.4-f113r.7	kar	15	16384
IT2a|f113r|f113r.4-f113r.7	kchdaiin	8	128
IT2a|f113r|f113r.4-f113r.7	kchedy	4	8
IT2a|f113r|f113r.4-f113r.7	kcheeor	3	4
IT2a|f113r|f113r.4-f113r.7	kcheeos	1	1
IT2a|f113r|f113r.4-f113r.7	kcheey	9,15	16640
IT2a|f113r|f113r.4-f113r.7	kcheodaiin	13	4096
IT2a|f113r|f113r.4-f113r.7	kcheody	9	256
IT2a|f113r|f113r.4-f113r.7	kchol	1	1
IT2a|f113r|f113r.4-f113r.7	keechey	15	16384
IT2a|f113r|f113r.4-f113r.7	keeeol	3	4
IT2a|f113r|f113r.4-f113r.7	keeol	2	2
IT2a|f113r|f113r.4-f113r.7	keody	3	4
IT2a|f113r|f113r.4-f113r.7	kiin	7	64
IT2a|f113r|f113r.4-f113r.7	kotchy	4	8
IT2a|f113r|f113r.4-f113r.7	kshoraiin	6	32
IT2a|f113r|f113r.4-f113r.7	l	1,4	9
IT2a|f113r|f113r.4-f113r.7	laiin	1	1
IT2a|f113r|f113r.4-f113r.7	lcheo	4	8
IT2a|f113r|f113r.4-f113r.7	lchey	14	8192
IT2a|f113r|f113r.4-f113r.7	lchod	8	128
IT2a|f113r|f113r.4-f113r.7	lchol	4	8
IT2a|f113r|f113r.4-f113r.7	lcholkaiin	9	256
IT2a|f113r|f113r.4-f113r.7	lchor	15	16384
IT2a|f113r|f113r.4-f113r.7	ldy	11	1024
IT2a|f113r|f113r.4-f113r.7	le	2	2
IT2a|f113r|f113r.4-f113r.7	lfchedy	12	2048
IT2a|f113r|f113r.4-f113r.7	liiram	3	4
IT2a|f113r|f113r.4-f113r.7	lkaiin	7,14,15	24640
IT2a|f113r|f113r.4-f113r.7	lkar	1,14	8193
IT2a|f113r|f113r.4-f113r.7	lkchedy	4,7,8,9	456
IT2a|f113r|f113r.4-f113r.7	lkcheo	4	8
IT2a|f113r|f113r.4-f113r.7	lkcheol	4	8
IT2a|f113r|f113r.4-f113r.7	lkches	15	16384
IT2a|f113r|f113r.4-f113r.7	lkchey	2,7,13,15	20546
IT2a|f113r|f113r.4-f113r.7	lkchor	7	64
IT2a|f113r|f113r.4-f113r.7	lkeches	4	8
IT2a|f113r|f113r.4-f113r.7	lkedy	14	8192
IT2a|f113r|f113r.4-f113r.7	lkeechey	13	4096
IT2a|f113r|f113r.4-f113r.7	lkeeey	15	16384
IT2a|f113r|f113r.4-f113r.7	lkeeo	5	16
IT2a|f113r|f113r.4-f113r.7	lkeeoar	3	4
IT2a|f113r|f113r.4-f113r.7	lkeeody	8	128
IT2a|f113r|f113r.4-f113r.7	lkeeol	4	8
IT2a|f113r|f113r.4-f113r.7	lkeeos	11	1024
IT2a|f113r|f113r.4-f113r.7	lkeody	13	4096
IT2a|f113r|f113r.4-f113r.7	lklcheol	6	32
IT2a|f113r|f113r.4-f113r.7	lkshedy	10	512
IT2a|f113r|f113r.4-f113r.7	loaiin	8	128
IT2a|f113r|f113r.4-f113r.7	loary	15	16384
IT2a|f113r|f113r.4-f113r.7	lodar	9	256
IT2a|f113r|f113r.4-f113r.7	lohor	6	32
IT2a|f113r|f113r.4-f113r.7	lpchedy	4,9	264
IT2a|f113r|f113r.4-f113r.7	lshdaiin	11	1024
IT2a|f113r|f113r.4-f113r.7	lshedy	10	512
IT2a|f113r|f113r.4-f113r.7	lsheol	9	256
IT2a|f113r|f113r.4-f113r.7	oaiin	15	16384
IT2a|f113r|f113r.4-f113r.7	ockhy	11	1024
IT2a|f113r|f113r.4-f113r.7	oiiin	4	8
IT2a|f113r|f113r.4-f113r.7	oiin	6	32
IT2a|f113r|f113r.4-f113r.7	okaiin	2,9,10,13,15	21250
IT2a|f113r|f113r.4-f113r.7	okain	10,13,15	20992
IT2a|f113r|f113r.4-f113r.7	okalal	15	16384
IT2a|f113r|f113r.4-f113r.7	okar	11	1024
IT2a|f113r|f113r.4-f113r.7	okchdar	4	8
IT2a|f113r|f113r.4-f113r.7	okchdy	12	2048
IT2a|f113r|f113r.4-f113r.7	okchedy	7,11,12	3136
IT2a|f113r|f113r.4-f113r.7	okecheey	3	4
IT2a|f113r|f113r.4-f113r.7	okeedy	5,8	144
IT2a|f113r|f113r.4-f113r.7	okeeey	15	16384
IT2a|f113r|f113r.4-f113r.7	okeeo	1	1
IT2a|f113r|f113r.4-f113r.7	okeeody	13	4096
IT2a|f113r|f113r.4-f113r.7	okeey	1,15	16385
IT2a|f113r|f113r.4-f113r.7	okeody	6	32
IT2a|f113r|f113r.4-f113r.7	okhar	10	512
IT2a|f113r|f113r.4-f113r.7	okol	1	1
IT2a|f113r|f113r.4-f113r.7	okshedy	10	512
IT2a|f113r|f113r.4-f113r.7	ol	1,14,15	24577
IT2a|f113r|f113r.4-f113r.7	olkaiin	5	16
IT2a|f113r|f113r.4-f113r.7	olkain	1	1
IT2a|f113r|f113r.4-f113r.7	olkal	15	16384
IT2a|f113r|f113r.4-f113r.7	olkeedy	1,5	17
IT2a|f113r|f113r.4-f113r.7	opchear	12	2048
IT2a|f113r|f113r.4-f113r.7	opchedy	12	2048
IT2a|f113r|f113r.4-f113r.7	opchey	15	16384
IT2a|f113r|f113r.4-f113r.7	opy	10	512
IT2a|f113r|f113r.4-f113r.7	or	7,14	8256
IT2a|f113r|f113r.4-f113r.7	oriim	15	16384
IT2a|f113r|f113r.4-f113r.7	os	9	256
IT2a|f113r|f113r.4-f113r.7	osaiin	1	1
IT2a|f113r|f113r.4-f113r.7	otain	1,10,15	16897
IT2a|f113r|f113r.4-f113r.7	otal	1,2,10,12	2563
IT2a|f113r|f113r.4-f113r.7	otam	3	4
IT2a|f113r|f113r.4-f113r.7	otar	1,10,11	1537
IT2a|f113r|f113r.4-f113r.7	otchdy	6	32
IT2a|f113r|f113r.4-f113r.7	otchedy	3,14	8196
IT2a|f113r|f113r.4-f113r.7	otchod	7	64
IT2a|f113r|f113r.4-f113r.7	oteedy	9,15	16640
IT2a|f113r|f113r.4-f113r.7	oteeo	8	128
IT2a|f113r|f113r.4-f113r.7	oteeos	1	1
IT2a|f113r|f113r.4-f113r.7	oteey	2	2
IT2a|f113r|f113r.4-f113r.7	oteol	10	512
IT2a|f113r|f113r.4-f113r.7	otiiin	9	256
IT2a|f113r|f113r.4-f113r.7	otom	3	4
IT2a|f113r|f113r.4-f113r.7	otshsaiin	11	1024
IT2a|f113r|f113r.4-f113r.7	palshsar	11	1024
IT2a|f113r|f113r.4-f113r.7	pcheockhy	13	4096
IT2a|f113r|f113r.4-f113r.7	pcheodaiin	14	8192
IT2a|f113r|f113r.4-f113r.7	pcheody	3,12	2052
IT2a|f113r|f113r.4-f113r.7	pcheoor	5	16
IT2a|f113r|f113r.4-f113r.7	pchodair	8	128
IT2a|f113r|f113r.4-f113r.7	pchor	14	8192
IT2a|f113r|f113r.4-f113r.7	pchosos	2	2
