locus	page	physical_folio	group_index	token	family_surface	record_state	source_family_roles	residual_host_roles	union_roles	source_family_features	residual_host_features	claim_state
f90r2.1	f90r2	f90	1	toealchs	QAJABKC	AL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r2.2	f90r2	f90	1	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r2.2	f90r2	f90	3	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r2.3	f90r2	f90	6	okal	AQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r2.3	f90r2	f90	7	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90r2.6	f90r2	f90	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v1.1	f90v1	f90	5	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v1.3	f90v1	f90	2	shody	LABA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v1.3	f90v1	f90	4	qockhy	DAUA	Q_OUTER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v2.4	f90v2	f90	3	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v2.5	f90v2	f90	3	qoar	DAAC	O_AR_LOCAL	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v2.5	f90v2	f90	5	chos	KAC	CARRIER_STATE		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v2.5	f90v2	f90	6	olols	ABABC	OL_STATE	PLANT		PLANT	F2:BC|F3:ABC		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f90v2.5	f90v2	f90	7	dshcheal	BLKJAB	AL_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.1	f93r	f93	1	kodshol	QABLAB	OL_STATE	PLANT|REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB|F3:^QA	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.1	f93r	f93	2	otolsheeos	AQABLKAC	OT_OL_LOCAL		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.1	f93r	f93	3	octhodaly	AUABABA	AL_STATE		STAR_OR_SKY	STAR_OR_SKY		H3:oct	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.1	f93r	f93	5	oepchksheey	AJPKQLKA	OTHER	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.1	f93r	f93	6	qotodain	DAQABAF	Q_OUTER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.1	f93r	f93	8	oar	AAC	O_AR_LOCAL	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.13	f93r	f93	1	shodaiin	LABAG	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ENCLOSURE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.15	f93r	f93	2	shodal	LABAB	AL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.16	f93r	f93	1	choshy	KALA	CARRIER_STATE		PLANT|REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP		H2:sh|H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.18	f93r	f93	1	olkees	ABQKC	OL_STATE	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F3:ABQ|F3:BQK	H2:lk|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.18	f93r	f93	2	shodaiin	LABAG	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ENCLOSURE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.18	f93r	f93	3	shody	LABA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.19	f93r	f93	1	tchor	QKAC	ENTRY_STATE		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.19	f93r	f93	2	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.19	f93r	f93	4	sheoky	LJAQA	CARRIER_STATE		PLANT	PLANT		H3:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.2	f93r	f93	4	chotom	KAQAB	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.2	f93r	f93	10	ofchoshy	APKALA	OTHER		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.2	f93r	f93	11	cthoshol	UALAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.20	f93r	f93	1	ychockhy	AKAUA	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.20	f93r	f93	3	osos	ACAC	OTHER		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.21	f93r	f93	2	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.21	f93r	f93	3	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.21	f93r	f93	4	shcthy	LUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.22	f93r	f93	1	kchor	QKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.22	f93r	f93	2	cthy	UA	OTHER	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.22	f93r	f93	4	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.23	f93r	f93	1	oain	AAF	OTHER	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.23	f93r	f93	3	shody	LABA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.23	f93r	f93	4	teols	QJABC	OL_STATE	PLANT		PLANT	F2:BC|F3:ABC		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.24	f93r	f93	1	ychocthy	AKAUA	OTHER	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:oct|H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.24	f93r	f93	2	chotey	KAQJA	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.25	f93r	f93	2	chotar	KAQAC	OT_AR_LOCAL	PLANT	REL_ENCLOSURE	PLANT|REL_ENCLOSURE	F3:KAQ	H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.25	f93r	f93	3	shody	LABA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.26	f93r	f93	1	ocheodaiin	AKJABAG	OTHER		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.27	f93r	f93	3	los	BAC	OTHER		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.28	f93r	f93	1	ychor	AKAC	OTHER		REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.3	f93r	f93	1	dsho	BLA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.3	f93r	f93	3	dalody	BABABA	DY_RESOLUTION		PLANT	PLANT		H3:alo	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.3	f93r	f93	9	schodchy	CKABKA	ENTRY_STATE	FIGURE|REL_ARRAY_OR_GROUP		FIGURE|REL_ARRAY_OR_GROUP	F2:CK		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.3	f93r	f93	10	qotchd	DAQKB	Q_OUTER_STATE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.30	f93r	f93	1	shodaiin	LABAG	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ENCLOSURE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.31	f93r	f93	4	olchod	ABKAB	OL_STATE		REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT		H3:olc	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.32	f93r	f93	2	chokal	KAQAB	AL_STATE	PLANT	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|PLANT|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	F3:KAQ	H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.32	f93r	f93	3	schos	CKAC	ENTRY_STATE	FIGURE|REL_ARRAY_OR_GROUP		FIGURE|REL_ARRAY_OR_GROUP	F2:CK		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.5	f93r	f93	3	cfhol	TAB	OL_STATE	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY		REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F2:TA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.5	f93r	f93	7	chodain	KABAF	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.7	f93r	f93	2	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.7	f93r	f93	4	cheodaiin	KJABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.8	f93r	f93	1	lor	BAC	OTHER		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.8	f93r	f93	3	chodaiin	KABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93r.9	f93r	f93	1	shodam	LABAB	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.1	f93v	f93	1	possheody	PACLJABA	DY_RESOLUTION		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.1	f93v	f93	3	qoshocphy	DALATA	Q_OUTER_STATE	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	PLANT|REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F2:TA	H2:sh|H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.1	f93v	f93	7	otchdal	AQKBAB	AL_STATE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.1	f93v	f93	9	shodaiin	LABAG	CARRIER_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	REL_ENCLOSURE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.10	f93v	f93	3	ckhy	UA	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.3	f93v	f93	4	oky	AQA	OTHER		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.3	f93v	f93	5	cheodaiin	KJABAG	CARRIER_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.3	f93v	f93	7	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.3	f93v	f93	9	dair	BAF	ENTRY_STATE		REL_ENCLOSURE	REL_ENCLOSURE		H3:air	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.8	f93v	f93	5	cheeoldair	KKABBAF	OL_STATE		PLANT|REL_ENCLOSURE	PLANT|REL_ENCLOSURE		H3:air|H3:dai|H3:lda	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f93v.8	f93v	f93	8	dsheog	BLJAB	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.3	f94r	f94	1	todal	QABAB	AL_STATE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.3	f94r	f94	2	cholky	KABQA	OL_STATE	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	F2:BQ|F3:ABQ	H2:lk|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.3	f94r	f94	3	qokal	DAQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.3	f94r	f94	5	qoky	DAQA	Q_OUTER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.3	f94r	f94	6	otody	AQABA	DY_RESOLUTION		STAR_OR_SKY	STAR_OR_SKY		H3:to$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.4	f94r	f94	2	olkeedy	ABQKBA	DY_RESOLUTION	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F2:KB|F3:ABQ|F3:BQK|F3:KBA|F3:QKB	H2:lk|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.6	f94r	f94	1	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.6	f94r	f94	3	qotchdy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.6	f94r	f94	5	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.9	f94r	f94	1	otar	AQAC	OT_AR_LOCAL		REL_ENCLOSURE	REL_ENCLOSURE		H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.9	f94r	f94	2	chdy	KBA	CARRIER_STATE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94r.9	f94r	f94	3	dytchdy	BAQKBA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|REL_PROXIMITY	REL_PROXIMITY	REL_ARRAY_OR_GROUP|REL_PROXIMITY	F2:KB|F3:BAQ|F3:KBA|F3:QKB	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.11	f94v	f94	1	todaiin	QABAG	ENTRY_STATE	PLANT	REL_ENCLOSURE	PLANT|REL_ENCLOSURE	F3:^QA	H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.11	f94v	f94	5	chdy	KBA	CARRIER_STATE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.11	f94v	f94	7	qoky	DAQA	Q_OUTER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.11	f94v	f94	9	eedy	KBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.11	f94v	f94	10	oky	AQA	OTHER		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.12	f94v	f94	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.12	f94v	f94	2	chcthy	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.12	f94v	f94	3	chdy	KBA	CARRIER_STATE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.12	f94v	f94	4	chckhy	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.2	f94v	f94	2	teedy	QKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.2	f94v	f94	6	teedal	QKBAB	AL_STATE	REL_PROXIMITY	WATER_OR_APPARATUS	REL_PROXIMITY|WATER_OR_APPARATUS	F2:KB|F3:KBA|F3:QKB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.2	f94v	f94	7	ykeedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.3	f94v	f94	1	yshedy	ALJBA	DY_RESOLUTION	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB	H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.4	f94v	f94	1	dchdy	BKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.4	f94v	f94	2	otar	AQAC	OT_AR_LOCAL		REL_ENCLOSURE	REL_ENCLOSURE		H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.4	f94v	f94	4	kedy	QJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.4	f94v	f94	5	qokchdy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.5	f94v	f94	1	tedain	QJBAF	ED_MEDIUM	FIGURE|WATER_OR_APPARATUS	REL_ENCLOSURE|WATER_OR_APPARATUS	FIGURE|REL_ENCLOSURE|WATER_OR_APPARATUS	F2:JB|F3:QJB	H2:ed|H3:dai	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.5	f94v	f94	2	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.5	f94v	f94	3	qokshd	DAQLB	Q_OUTER_STATE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.5	f94v	f94	4	okchdy	AQKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f94v.5	f94v	f94	6	chorchor	KACKAC	CARRIER_STATE	FIGURE|REL_ARRAY_OR_GROUP	FIGURE|REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	FIGURE|REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	F2:CK|F3:ACK	H2:rc|H3:hor|H3:rch	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
