candidate	candidate_type	external_axis	loci	feature_loci	feature_positive	feature_negative	axis_positive_without_feature	physical_folios	pooled_risk_difference	informative_strata	eligible_feature_loci	conditional_effect	conditional_z	local_two_sided_p	unhedged_loci	unhedged_conditional_effect	unhedged_local_p	lofo_min_effect	lofo_max_effect	lofo_sign_stable	global_exact_host_wrapper_types	label	bonferroni_all_p
NGRAM_3:opa	NGRAM_3	FIGURE	560	7	5	2	230	5	0.298372513562	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opa	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	2	5	53	5	0.189873417722	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opa	NGRAM_3	REL_ENCLOSURE	560	7	1	6	61	5	0.0325497287523	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opa	NGRAM_3	REL_PROXIMITY	560	7	2	5	273	5	-0.207956600362	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opa	NGRAM_3	STAR_OR_SKY	560	7	4	3	296	5	0.0361663652803	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opa	NGRAM_3	WATER_OR_APPARATUS	560	7	0	7	47	5	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opc	NGRAM_3	FIGURE	560	9	1	8	234	6	-0.313571284533	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opc	NGRAM_3	PLANT	560	9	5	4	137	6	0.30691671708	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:opc	NGRAM_3	WATER_OR_APPARATUS	560	9	0	9	47	6	-0.0852994555354	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ora	NGRAM_3	FIGURE	560	7	3	4	232	4	0.00904159132007	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ora	NGRAM_3	PLANT	560	7	2	5	140	4	0.0325497287523	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ora	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	1	6	54	4	0.0452079566004	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ora	NGRAM_3	WATER_OR_APPARATUS	560	7	0	7	47	4	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oro	NGRAM_3	FIGURE	560	7	2	5	233	6	-0.135623869801	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oro	NGRAM_3	PLANT	560	7	4	3	138	6	0.321880650995	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ory	NGRAM_3	FIGURE	560	7	3	4	232	7	0.00904159132007	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ory	NGRAM_3	PLANT	560	7	2	5	140	7	0.0325497287523	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ory	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	2	5	53	7	0.189873417722	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ory	NGRAM_3	WATER_OR_APPARATUS	560	7	1	6	46	7	0.0596745027125	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:osa	NGRAM_3	FIGURE	560	7	0	7	235	4	-0.424954792043	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:osa	NGRAM_3	PLANT	560	7	4	3	138	4	0.321880650995	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:osa	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	1	6	54	4	0.0452079566004	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:osa	NGRAM_3	REL_ENCLOSURE	560	7	2	5	60	4	0.177215189873	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:osa	NGRAM_3	WATER_OR_APPARATUS	560	7	0	7	47	4	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ota	NGRAM_3	FIGURE	560	23	16	7	219	11	0.287830944863	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ota	NGRAM_3	PLANT	560	23	6	17	136	11	0.00761071977977	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ote	NGRAM_3	FIGURE	560	15	12	3	223	6	0.390825688073	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ote	NGRAM_3	PLANT	560	15	0	15	142	6	-0.260550458716	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ote	NGRAM_3	STAR_OR_SKY	560	15	14	1	286	6	0.408562691131	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oto	NGRAM_3	PLANT	560	25	7	18	135	12	0.0276635514019	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oto	NGRAM_3	WATER_OR_APPARATUS	560	25	3	22	44	12	0.0377570093458	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pal	NGRAM_3	FIGURE	560	5	4	1	231	3	0.383783783784	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pal	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	1	4	54	3	0.102702702703	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pal	NGRAM_3	REL_ENCLOSURE	560	5	0	5	62	3	-0.111711711712	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pal	NGRAM_3	REL_PROXIMITY	560	5	1	4	274	3	-0.293693693694	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pal	NGRAM_3	STAR_OR_SKY	560	5	4	1	296	3	0.266666666667	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pal	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	3	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pch	NGRAM_3	FIGURE	560	11	1	10	234	6	-0.335320417288	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pch	NGRAM_3	PLANT	560	11	6	5	136	6	0.297731412486	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:pch	NGRAM_3	WATER_OR_APPARATUS	560	11	0	11	47	6	-0.0856102003643	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rch	NGRAM_3	FIGURE	560	5	3	2	232	5	0.181981981982	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rch	NGRAM_3	PLANT	560	5	1	4	141	5	-0.0540540540541	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rch	NGRAM_3	STAR_OR_SKY	560	5	1	4	299	5	-0.338738738739	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rol	NGRAM_3	FIGURE	560	11	3	8	232	8	-0.14985924822	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rol	NGRAM_3	PLANT	560	11	6	5	136	8	0.297731412486	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rol	NGRAM_3	STAR_OR_SKY	560	11	1	10	299	8	-0.453717502898	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rol	NGRAM_3	WATER_OR_APPARATUS	560	11	3	8	44	8	0.192581553237	2	2	0	0	1	316	0	1	0	0	1	0	NO_SIGNAL	1
NGRAM_3:sho	NGRAM_3	FIGURE	560	7	1	6	234	6	-0.280289330922	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:sho	NGRAM_3	PLANT	560	7	2	5	140	6	0.0325497287523	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:sho	NGRAM_3	REL_ARRAY_OR_GROUP	560	7	3	4	52	6	0.334538878843	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:sho	NGRAM_3	STAR_OR_SKY	560	7	3	4	297	6	-0.108499095841	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:sho	NGRAM_3	WATER_OR_APPARATUS	560	7	0	7	47	6	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:shy	NGRAM_3	FIGURE	560	6	5	1	230	4	0.41817087846	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:shy	NGRAM_3	PLANT	560	6	0	6	142	4	-0.256317689531	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:shy	NGRAM_3	REL_PROXIMITY	560	6	2	4	273	4	-0.15944645006	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:shy	NGRAM_3	STAR_OR_SKY	560	6	4	2	296	4	0.132370637786	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:shy	NGRAM_3	WATER_OR_APPARATUS	560	6	1	5	46	4	0.0836341756919	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tal	NGRAM_3	FIGURE	560	19	15	4	220	8	0.382819340403	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tal	NGRAM_3	PLANT	560	19	4	15	138	8	-0.0445568635081	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tal	NGRAM_3	STAR_OR_SKY	560	19	14	5	286	8	0.208191458313	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tch	NGRAM_3	FIGURE	560	5	3	2	232	4	0.181981981982	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tch	NGRAM_3	PLANT	560	5	1	4	141	4	-0.0540540540541	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tch	NGRAM_3	STAR_OR_SKY	560	5	4	1	296	4	0.266666666667	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tch	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	4	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tee	NGRAM_3	FIGURE	560	6	5	1	230	3	0.41817087846	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tee	NGRAM_3	PLANT	560	6	1	5	141	3	-0.0878459687124	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tee	NGRAM_3	REL_ARRAY_OR_GROUP	560	6	0	6	55	3	-0.0992779783394	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tee	NGRAM_3	REL_PROXIMITY	560	6	1	5	274	3	-0.327918170878	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tee	NGRAM_3	STAR_OR_SKY	560	6	5	1	295	3	0.300842358604	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tee	NGRAM_3	WATER_OR_APPARATUS	560	6	0	6	47	3	-0.0848375451264	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:teo	NGRAM_3	FIGURE	560	17	9	8	226	6	0.113205503196	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:teo	NGRAM_3	PLANT	560	17	1	16	141	6	-0.200844978876	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:teo	NGRAM_3	REL_ARRAY_OR_GROUP	560	17	1	16	54	6	-0.0406239844004	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:teo	NGRAM_3	STAR_OR_SKY	560	17	14	3	286	6	0.296825912686	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:teo	NGRAM_3	WATER_OR_APPARATUS	560	17	0	17	47	6	-0.0865561694291	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:thy	NGRAM_3	FIGURE	560	6	1	5	234	4	-0.255716004813	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:thy	NGRAM_3	PLANT	560	6	1	5	141	4	-0.0878459687124	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:thy	NGRAM_3	REL_ARRAY_OR_GROUP	560	6	0	6	55	4	-0.0992779783394	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:thy	NGRAM_3	STAR_OR_SKY	560	6	5	1	295	4	0.300842358604	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:thy	NGRAM_3	WATER_OR_APPARATUS	560	6	0	6	47	4	-0.0848375451264	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tok	NGRAM_3	FIGURE	560	5	0	5	235	3	-0.423423423423	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tok	NGRAM_3	PLANT	560	5	3	2	139	3	0.34954954955	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tok	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	0	5	55	3	-0.0990990990991	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tok	NGRAM_3	REL_ENCLOSURE	560	5	1	4	61	3	0.0900900900901	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tok	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	3	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tol	NGRAM_3	PLANT	560	9	2	7	140	7	-0.0318612623513	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tol	NGRAM_3	REL_ARRAY_OR_GROUP	560	9	1	8	54	7	0.013107481347	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tol	NGRAM_3	STAR_OR_SKY	560	9	5	4	295	7	0.0201653559185	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tol	NGRAM_3	WATER_OR_APPARATUS	560	9	2	7	45	7	0.140552530752	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tor	NGRAM_3	PLANT	560	6	1	5	141	5	-0.0878459687124	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tor	NGRAM_3	STAR_OR_SKY	560	6	1	5	299	5	-0.373044524669	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ykc	NGRAM_3	FIGURE	560	6	0	6	235	3	-0.424187725632	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ykc	NGRAM_3	PLANT	560	6	3	3	139	3	0.249097472924	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ykc	NGRAM_3	REL_ARRAY_OR_GROUP	560	6	0	6	55	3	-0.0992779783394	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ykc	NGRAM_3	STAR_OR_SKY	560	6	2	4	298	3	-0.204572803851	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ykc	NGRAM_3	WATER_OR_APPARATUS	560	6	0	6	47	3	-0.0848375451264	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yke	NGRAM_3	FIGURE	560	18	8	10	227	7	0.0256252562526	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yke	NGRAM_3	PLANT	560	18	3	15	139	7	-0.089790897909	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yke	NGRAM_3	REL_ARRAY_OR_GROUP	560	18	1	17	54	7	-0.0440754407544	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yke	NGRAM_3	WATER_OR_APPARATUS	560	18	1	17	46	7	-0.0293152931529	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yko	NGRAM_3	FIGURE	560	5	1	4	234	4	-0.221621621622	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yko	NGRAM_3	REL_ARRAY_OR_GROUP	560	5	1	4	54	4	0.102702702703	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yko	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	5	0	5	102	4	-0.183783783784	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yko	NGRAM_3	WATER_OR_APPARATUS	560	5	0	5	47	4	-0.0846846846847	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yte	NGRAM_3	PLANT	560	12	2	10	140	7	-0.0888077858881	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yte	NGRAM_3	STAR_OR_SKY	560	12	7	5	293	7	0.0486618004866	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yte	NGRAM_3	WATER_OR_APPARATUS	560	12	1	11	46	7	-0.000608272506083	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yto	NGRAM_3	FIGURE	560	9	1	8	234	3	-0.313571284533	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yto	NGRAM_3	PLANT	560	9	0	9	142	3	-0.257713248639	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yto	NGRAM_3	REL_ARRAY_OR_GROUP	560	9	0	9	55	3	-0.0998185117967	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yto	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	9	0	9	102	3	-0.185117967332	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:yto	NGRAM_3	WATER_OR_APPARATUS	560	9	0	9	47	3	-0.0852994555354	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:a	PREFIX_1	FIGURE	560	96	29	67	206	17	-0.141882183908	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:a	PREFIX_1	PLANT	560	96	32	64	110	17	0.0962643678161	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:c	PREFIX_1	PLANT	560	25	8	17	134	12	0.0695327102804	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:c	PREFIX_1	STAR_OR_SKY	560	25	15	10	285	12	0.0672897196262	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:d	PREFIX_1	FIGURE	560	12	1	11	234	7	-0.343673965937	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:d	PREFIX_1	PLANT	560	12	1	11	141	7	-0.17396593674	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:d	PREFIX_1	REL_ARRAY_OR_GROUP	560	12	0	12	55	7	-0.100364963504	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:d	PREFIX_1	STAR_OR_SKY	560	12	10	2	290	7	0.304136253041	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:d	PREFIX_1	WATER_OR_APPARATUS	560	12	0	12	47	7	-0.0857664233577	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:e	PREFIX_1	PLANT	560	36	6	30	136	11	-0.0928753180662	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:k	PREFIX_1	FIGURE	560	12	1	11	234	8	-0.343673965937	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:k	PREFIX_1	PLANT	560	12	6	6	136	8	0.251824817518	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:k	PREFIX_1	REL_ARRAY_OR_GROUP	560	12	1	11	54	8	-0.0152068126521	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:k	PREFIX_1	WATER_OR_APPARATUS	560	12	0	12	47	8	-0.0857664233577	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:l	PREFIX_1	PLANT	560	16	6	10	136	9	0.125	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:l	PREFIX_1	STAR_OR_SKY	560	16	5	11	295	9	-0.229779411765	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:s	PREFIX_1	FIGURE	560	7	0	7	235	5	-0.424954792043	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:s	PREFIX_1	PLANT	560	7	2	5	140	5	0.0325497287523	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:s	PREFIX_1	REL_ARRAY_OR_GROUP	560	7	1	6	54	5	0.0452079566004	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:s	PREFIX_1	STAR_OR_SKY	560	7	2	5	298	5	-0.253164556962	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:s	PREFIX_1	WATER_OR_APPARATUS	560	7	0	7	47	5	-0.0849909584087	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_1:y	PREFIX_1	WATER_OR_APPARATUS	560	82	3	79	44	11	-0.0554648433514	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ai	PREFIX_2	FIGURE	560	18	4	14	231	5	-0.20397703977	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ai	PREFIX_2	PLANT	560	18	4	14	138	5	-0.0323903239032	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ai	PREFIX_2	REL_ARRAY_OR_GROUP	560	18	0	18	55	5	-0.10147601476	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ai	PREFIX_2	STAR_OR_SKY	560	18	14	4	286	5	0.250102501025	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ai	PREFIX_2	WATER_OR_APPARATUS	560	18	0	18	47	5	-0.0867158671587	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:al	PREFIX_2	FIGURE	560	25	8	17	227	11	-0.104299065421	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:al	PREFIX_2	PLANT	560	25	9	16	133	11	0.111401869159	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:al	PREFIX_2	WATER_OR_APPARATUS	560	25	3	22	44	11	0.0377570093458	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ar	PREFIX_2	FIGURE	560	47	15	32	220	15	-0.109700966364	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ar	PREFIX_2	PLANT	560	47	16	31	126	15	0.0948114968272	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ch	PREFIX_2	PLANT	560	18	5	13	137	10	0.0250102501025	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ch	PREFIX_2	REL_ARRAY_OR_GROUP	560	18	1	17	54	10	-0.0440754407544	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ch	PREFIX_2	STAR_OR_SKY	560	18	10	8	290	10	0.0205002050021	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:ee	PREFIX_2	FIGURE	560	11	7	4	228	6	0.221063089916	0	0	0	0	1	316	0	1	0	0	1	0	LIKELY_PAGE_CONFOUND	1
