site_id	corpus	record_id	line_id	site_index_in_record	surface_span_bare	surface_span_marked	source_element
ASEA8C8A76F779D3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0024	105	habe	habe¤	expan
ASE0CB4B00FB5A23	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0024	106	ſundn	ſundn¤	expan
AS3588AF705731B6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0024	107	frewde	frewde¤	expan
AS920934D34E41C1	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0024	108	vernom	vernom¤	expan
ASBDD1E60667F2D2	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0024	109	hoff	hoff¤	expan
ASAFE2D7D76392F4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0025	110	obgn	obgn¤	expan
ASB96BC9AEA94CA2	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0025	111	vnſs	vnſs¤	expan
AS482A426643C315	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0025	112	gnedıgıſt	gnedıgıſt¤	expan
AS6A4CC550F3EECA	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0025	113	hren	hren¤	expan
AS1EB3B3DCAC73C7	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0025	114	Römıſch	Römıſch¤	expan
AS391CD2A62E12A3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0026	115	all	all¤	expan
ASB22E0536309080	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0026	116	fürſtenl	fürſtenl¤	expan
ASD66B6EDD7EC72F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0026	117	gnad	gnad¤	expan
ASF6F574074198D2	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0026	118	allmechtıg	allmechtıg¤	expan
ASD73CBD3AE15B7E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0026	119	heılıg	heılıg¤	expan
ASD11B0164289CD5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0026	120	kırche	kırche¤	expan
AS47A0CC18BB7D09	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0027	121	gancʒe	gancʒe¤	expan
AS2EEE980721558F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0027	122	Crıſtenh	Crıſtenh¤	expan
AS04EF2E46B1EC3E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0027	123	heılıg	heılıg¤	expan
AS5EFCBCC7113091	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0027	124	Römıſche	Römıſche¤	expan
AS23529D883FC529	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0028	125	gepreche	gepreche¤	expan
ASF353C6161A2A9F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0029	126	gepreche	gepreche¤	expan
ASCE01F4E7D55C99	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0029	127	krıege	krıege¤	expan
AS6DE1338D851CF4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0029	128	vnſr	vnſr¤	expan
AS877D1164E284EE	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0029	129	merklıche	merklıche¤	expan
ASE965CE7B765F6F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0030	130	ʒuſtatte	ʒuſtatte¤	expan
ASA270EFCB3F5925	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0030	131	kome	kome¤	expan
ASD3E4D190FE7F3E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0030	132	hoch	hoch¤	expan
AS05554E6706189A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0031	133	denſ	denſ¤	expan
ASE6817499E84B59	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0032	134	begt	begt¤	expan
AS04D1CCB9372F6E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0032	135	ewn	ewn¤	expan
ASB81A9FCBFC9CB3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0032	136	fürſtenl	fürſtenl¤	expan
ASFB996008DDB7C3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0032	137	gnad	gnad¤	expan
ASCD7E2578087691	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0032	138	eẅn	eẅn¤	expan
AS9EC6CB1F76825E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0033	139	all	all¤	expan
ASD8949DE47F08BB	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0033	140	hoch	hoch¤	expan
ASD12F520F242B6F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0033	141	denſ	denſ¤	expan
AS326E6BE369F7C4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0033	142	kome	kome¤	expan
AS0E5B904BE8D99D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0033	143	wden	wden¤	expan
AS4D1C2432B0A907	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0034	144	vſchrıben	vſchrıben¤	expan
ASAEDBD59D353B6C	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0034	145	gebe	gebe¤	expan
ASAD3BDBB7FCBF0F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0034	146	Marggr	Marggr¤	expan
AS17F2C5DE28ED21	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0034	147	frıdr	frıdr¤	expan
ASAE2A0CA722A8D1	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0034	148	gnad	gnad¤	expan
ASEFFD6CEAE32D12	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0035	149	vnſ	vnſ¤	expan
ASF7807AB2C56FDB	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0035	150	antwten	antwten¤	expan
AS3936AEEC87A5CA	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0035	151	ſend	ſend¤	expan
AS4C40B3E7A7920B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0035	152	eẅn	eẅn¤	expan
AS3CB569EF893FB0	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0035	153	fürſtenl	fürſtenl¤	expan
ASEF8ED515644478	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0036	154	gnad	gnad¤	expan
ASAD20D777F9D4FE	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0036	155	vnſn	vnſn¤	expan
AS583BAAAFDEC392	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0036	156	beſıgelte	beſıgelte¤	expan
ASCE0C49E345777A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0036	157	geleytſbr	geleytſbr¤	expan
AS52D73E7701FED6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0037	158	hoch	hoch¤	expan
AS4101163F08C699	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0037	159	andn	andn¤	expan
AS9850C7ABD07834	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0037	160	vnſn	vnſn¤	expan
ASFA4E07838BAA68	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0037	161	hren	hren¤	expan
ASBCE21682E9AD99	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0037	162	Graf	Graf¤	expan
AS598B30BA94D208	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0038	163	hren	hren¤	expan
ASDBF67F8822BEEC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0038	164	Stett	Stett¤	expan
AS2403710189A43B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0038	165	andn	andn¤	expan
ASCB71FF22DDA6B4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0038	166	demſ	demſ¤	expan
AS59AFC2B85947C5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0038	167	kome	kome¤	expan
ASD875E014063D95	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0038	168	wden	wden¤	expan
AS221ECDD7140FB3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0039	169	vſchrıben	vſchrıben¤	expan
AS59E39DA4B667D5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0039	170	gebe	gebe¤	expan
AS0C2E29AE52BFA2	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0039	171	bıtt	bıtt¤	expan
ASA51CAFA9CB2C6B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0039	172	furſtenl	furſtenl¤	expan
AS339DC5CCBF4758	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0039	173	ʒuwıſſ	ʒuwıſſ¤	expan
ASAEACA84E6B3FF8	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0040	174	vnſn	vnſn¤	expan
AS24A4ED443384D3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0040	175	hren	hren¤	expan
ASADF9ECBF7AB3E6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0040	176	fürſte	fürſte¤	expan
AS557F4223EBB2EF	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0040	177	graf	graf¤	expan
AS891435B8173110	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0040	178	hren	hren¤	expan
AS2583E80A4C106C	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0040	179	od	od¤	expan
AS902A21A8604766	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0040	180	andn	andn¤	expan
AS47CEB38F005A5E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0041	181	reıte	reıte¤	expan
AS1D2712E6D58286	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0041	182	wolte	wolte¤	expan
AS3A71D31F5C4E98	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0041	183	angeſunne	angeſunne¤	expan
AS34A80217D99B87	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0042	184	name	name¤	expan
AS55EEAA1B6A6315	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0042	185	word	word¤	expan
AS52BEB0A98829B3	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0042	186	ſchulde	ſchulde¤	expan
AS1975FB4F03BBBA	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0042	187	and	and¤	expan
ASF1C2861F96899C	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0043	188	vnſ	vnſ¤	expan
AS92572A08D78117	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0043	189	hren	hren¤	expan
ASEB16025E096539	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0043	190	graf	graf¤	expan
ASA89303E037EA7A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0043	191	hren	hren¤	expan
AS97ACF6D9DDB22A	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0043	192	and	and¤	expan
AS315491C0EE481E	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0044	193	vorgn	vorgn¤	expan
AS3BA25870E9D5AE	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0044	194	kome	kome¤	expan
ASE7B4EE35E738EA	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0044	195	wölte	wölte¤	expan
AS558D24A6CD5756	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0044	196	vſehen	vſehen¤	expan
AS89A8CC64272DC1	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0045	197	begn	begn¤	expan
AS171CE83BDD3DF7	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0045	198	wurd	wurd¤	expan
AS8F620CA5A705B9	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0045	199	welle	welle¤	expan
AS0B05E6FECD637D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0045	200	ſölıch	ſölıch¤	expan
ASCE7587D88348CC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0045	201	anlıgend	anlıgend¤	expan
ASAACAEDEA7B2092	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0046	202	treffenlıch	treffenlıch¤	expan
AS17A1487C1CD908	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0046	203	Crıſtenh	Crıſtenh¤	expan
AS5525002BF3BF54	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0046	204	gn	gn¤	expan
ASB3BF02D1B01131	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0046	205	beweıſe	beweıſe¤	expan
AS7C53975583206B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0047	206	habe	habe¤	expan
AS1A91B0B446DAFD	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0048	207	vngeulıchen	vngeulıchen¤	expan
ASC276808C67011D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0048	208	bıtt	bıtt¤	expan
AS42F37E0C8F6D22	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0048	209	hoch	hoch¤	expan
AS1ECA2B6E8CCBB5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0049	210	aufneme	aufneme¤	expan
ASA1091613225103	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0049	211	geg	geg¤	expan
AS989A0824EB50E4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0049	212	vorg	vorg¤	expan
AS760921AFBA6412	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0049	213	vnſn	vnſn¤	expan
AS7ECFB690205949	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0049	214	gnedıge	gnedıge¤	expan
ASCA656E6F2D14D0	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0050	215	hren	hren¤	expan
AS70876E899B5953	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0050	216	eẅn	eẅn¤	expan
AS3CE7DC4B029503	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0050	217	mıtkurfürſt	mıtkurfürſt¤	expan
ASE55E8AAE6321F7	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0050	218	wende	wende¤	expan
AS33CFB5993852DC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0050	219	vnſn	vnſn¤	expan
ASA892F3870CCF62	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0051	220	fürſtenl	fürſtenl¤	expan
ASA6AB8305C39CB6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0051	221	gnad	gnad¤	expan
AS112D34A5CB9C7B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0051	222	befelhe	befelhe¤	expan
ASBA1CA4747837D0	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0051	223	gnedıkl	gnedıkl¤	expan
AS9A38376B3A0E5F	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0051	224	befolhe	befolhe¤	expan
AS26167BAD20766C	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0051	225	laſſe	laſſe¤	expan
AS38E59990E06CA6	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0052	226	eẅr	eẅr¤	expan
AS330F8F86C3CDD8	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0052	227	hoch	hoch¤	expan
ASB1AE9BE9A88905	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0052	228	denſ	denſ¤	expan
ASDCE855F703BBE5	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0052	229	vnſn	vnſn¤	expan
ASCD95D16C61CC1D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0053	230	gnedıg	gnedıg¤	expan
AS5C00E18D0D5AE7	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0053	231	hren	hren¤	expan
ASDCBF291F55E013	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0053	232	eẅn	eẅn¤	expan
AS32266948CD4165	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0053	233	mıtkurfürſt	mıtkurfürſt¤	expan
ASAEE79C626A7844	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0053	234	eẅr	eẅr¤	expan
AS2580E2A9A8E2A4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0053	235	durchleẅchtık	durchleẅchtık¤	expan
AS34FFE5EC5BDD67	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0054	236	vndtenikeıt	vndtenikeıt¤	expan
ASBB078DD6A09740	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0054	237	wolgefalle	wolgefalle¤	expan
AS821F2AF353ACC4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0054	238	beweıſe	beweıſe¤	expan
ASD700AD3A3B39C4	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0054	239	möchte	möchte¤	expan
AS44627B8BA6A345	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0054	240	tete	tete¤	expan
AS2B091062BCCBF9	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0055	241	gancʒe	gancʒe¤	expan
AS1616D22BC29F2D	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0055	242	gn	gn¤	expan
AS08B34532B3AFBC	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0055	243	Scpt	Scpt¤	expan
ASE8D2510F690AEE	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0055	244	fıa	fıa¤	expan
ASB036670E935305	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0055	245	p	p¤	expan
ASC0250482B9F955	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0055	246	vıſıtaoıs	vıſıtaoıs¤	expan
AS7B2161D943E2D9	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0056	247	vırgıs	vırgıs¤	expan
ASF09A793916693B	NUREMBERG	NB_B5_R002963	NB_B5_R002963_L0056	248	an	an¤	expan
AS7AF0C3FA968F44	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0001	1	B	B¤	expan
AS914BB5C13F3E7D	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0001	2	hochwırdıg	hochwırdıg¤	expan
ASE1625E8FCDFD49	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0002	3	durchleẅchtıg	durchleẅchtıg¤	expan
AS08CB7C58CF4983	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0002	4	fürſt	fürſt¤	expan
ASEF9A273A4BE2E5	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0002	5	hren	hren¤	expan
AS4D34D7C956DAEE	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0002	6	hr	hr¤	expan
AS030B6513B6479B	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0002	7	Conr	Conr¤	expan
ASD1B3B6D4882CF3	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0002	8	hr	hr¤	expan
ASCDC4C411416DCA	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0003	9	hr	hr¤	expan
AS74BFEDD6B354B0	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0003	10	dıetr	dıetr¤	expan
AS712CF4C3DA2311	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0003	11	hr	hr¤	expan
AS46227A673876D7	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0003	12	lud	lud¤	expan
ASB89374DCA1129E	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0003	13	pfallncʒgr	pfallncʒgr¤	expan
AS63D36C872F5E1C	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0003	14	hr	hr¤	expan
AS1F34FDDF830E24	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0004	15	albr	albr¤	expan
ASC6FA804A0CBCB7	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0004	16	hcʒog	hcʒog¤	expan
AS2183C8141BD709	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0004	17	Sachſ	Sachſ¤	expan
AS82E0884528A671	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0004	18	hr	hr¤	expan
AS0B014CBCE09415	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0004	19	frıdr	frıdr¤	expan
ASAE490C9B686742	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0004	20	Marggr	Marggr¤	expan
ASF05C676C139F0F	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0004	21	Brandembg	Brandembg¤	expan
ASEC7FB8B16C9A95	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0005	22	heılıg	heılıg¤	expan
AS1CED88EEF1DAF2	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0005	23	Römıſche	Römıſche¤	expan
AS1287A39288A86A	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0005	24	kurfürſt	kurfürſt¤	expan
AS0C5A5C22BBDA3B	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0005	25	vnſ	vnſ¤	expan
AS996A54DC38997E	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0005	26	hren	hren¤	expan
AS384DE4E4CD8E68	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0005	27	verſchr	verſchr¤	expan
ASB7B2ADA509F285	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0005	28	habe	habe¤	expan
ASA820596F5066BF	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0006	29	all	all¤	expan
ASA5379F4751A056	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0006	30	hre	hre¤	expan
AS8DA6BB463AF458	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0006	31	hr	hr¤	expan
AS04BB58D9D388AF	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0006	32	Sıgmud	Sıgmud¤	expan
ASED406B44E058A5	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0006	33	Römiſch	Römiſch¤	expan
AS888B754770D26F	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0007	34	Vngn	Vngn¤	expan
AS8D0A813EE226E8	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0007	35	vnſ	vnſ¤	expan
AS668E8F9F0DBB95	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0007	36	gnedıgıſt	gnedıgıſt¤	expan
AS963543DCA1C855	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0007	37	hre	hre¤	expan
ASB51A0CC31C9C84	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0007	38	Jr	Jr¤	expan
ASB839A087DEA0CF	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0007	39	hoch	hoch¤	expan
AS5A3C68E347A533	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0007	40	andn	andn¤	expan
AS37D6E549FDA8C2	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	41	vnſn	vnſn¤	expan
AS3E5267927C7AFC	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	42	hren	hren¤	expan
AS2268C407CEE1A9	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	43	fürſt	fürſt¤	expan
AS09782F51FD7847	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	44	graf	graf¤	expan
AS4830A944A2A524	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	45	hren	hren¤	expan
ASE2D3D87F626A4E	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	46	Rıttn	Rıttn¤	expan
AS49F3AE7FF42B5A	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	47	knechte	knechte¤	expan
ASC2C1AA5A0F67DA	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0008	48	Stette	Stette¤	expan
ASA93C1A48A953AE	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0009	49	ein	ein¤	expan
ASC8F59C23B8E74A	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0009	50	Regenſpg	Regenſpg¤	expan
AS2BE24AE2E42C95	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0009	51	fürſtenl	fürſtenl¤	expan
AS0DC7253AF1DAA8	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0010	52	yecʒ	yecʒ¤	expan
AS26C58F3D8B0165	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0010	53	and	and¤	expan
AS0F4D0CDAB6D62F	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0010	54	geweſ	geweſ¤	expan
ASFF848174518BBE	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0010	55	veynet	veynet¤	expan
AS47FCBBECC2C8A0	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0011	56	Nür	Nür¤	expan
ASEAF4ABF81722B0	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0011	57	kome	kome¤	expan
AS6265B2F5D6DB7F	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0011	58	heılıg	heılıg¤	expan
AS6DA2F19C46E6CA	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0011	59	ʒwölfpotte	ʒwölfpotte¤	expan
ASEA8B4189C9413A	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0012	60	künft	künft¤	expan
ASC69A181B1AE3DD	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0012	61	ſölıch	ſölıch¤	expan
AS6A884B31642EEB	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0012	62	geleg	geleg¤	expan
ASA2252D182909AE	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0013	63	hoch	hoch¤	expan
ASAEAF42F2108D30	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0013	64	botſch	botſch¤	expan
AS629B78A5748424	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0013	65	darub	darub¤	expan
AS67AF5B758796F6	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0013	66	vorgn	vorgn¤	expan
AS392BD77FA6E55D	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0014	67	vnſm	vnſm¤	expan
AS49A4EBA4FD82C0	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0014	68	gnedıgıſt	gnedıgıſt¤	expan
AS664F59BB0B4F03	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0014	69	hren	hren¤	expan
AS232B9683FE6B29	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0014	70	Römıſch	Römıſch¤	expan
ASED27AEDC737717	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0014	71	ſeine	ſeine¤	expan
AS71610C30B3B3A7	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0014	72	künıgl	künıgl¤	expan
ASA7EE02D5BF5AD6	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0015	73	gnad	gnad¤	expan
AS0A4AF22740D51C	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0015	74	vkündet	vkündet¤	expan
ASCC6C5A97EEDFC4	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0015	75	getrawe	getrawe¤	expan
ASB50B044116EDDA	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0015	76	künıgl	künıgl¤	expan
AS50320931884C31	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0016	77	wde	wde¤	expan
AS1DC53656B45AB5	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0016	78	pſon	pſon¤	expan
AS63FD65D979C0F0	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0016	79	demſ	demſ¤	expan
AS28817E20A007F5	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0016	80	kome	kome¤	expan
AS5F144A0A275BA1	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0016	81	habe	habe¤	expan
AS89BE216EDF1B71	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0016	82	vnſn	vnſn¤	expan
ASE5C192387A91BF	NUREMBERG	NB_B5_R002964	NB_B5_R002964_L0017	83	hren	hren¤	expan
