fold	training_books	surface_group	surface_without_marker	outer_left	local_left	page_host	right_outer	right_inner	abbreviation_marker	operation_count	host_training_occurrences	host_envelope_types
Band5	Band2;Band3;Band4	gross¤	gross	NONE	NONE	gross	NONE	NONE	1	0	6	3
Band5	Band2;Band3;Band4	grosʒ	grosʒ	NONE	NONE	grosʒ	NONE	NONE	0	0	30	4
Band5	Band2;Band3;Band4	grosʒe	grosʒe	NONE	NONE	grosʒ	e	NONE	0	1	30	4
Band5	Band2;Band3;Band4	grosʒen	grosʒen	NONE	NONE	grosʒ	en	NONE	0	1	30	4
Band5	Band2;Band3;Band4	grosʒe¤	grosʒe	NONE	NONE	grosʒ	e	NONE	1	1	30	4
Band5	Band2;Band3;Band4	gruber	gruber	NONE	NONE	gruber	NONE	NONE	0	0	2	0
Band5	Band2;Band3;Band4	gruberin¤	gruberin	NONE	NONE	gruberin	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	grubers	grubers	NONE	NONE	gruber	s	NONE	0	1	2	0
Band5	Band2;Band3;Band4	grunbach	grunbach	NONE	NONE	grunbach	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gruner	gruner	NONE	NONE	gruner	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gruners	gruners	NONE	NONE	gruners	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	grunnebg¤	grunnebg	NONE	NONE	grunnebg	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	grunt	grunt	NONE	NONE	grunt	NONE	NONE	0	0	8	3
Band5	Band2;Band3;Band4	grunthrn¤	grunthrn	NONE	NONE	grunthrn	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	grunthrs¤	grunthrs	NONE	NONE	grunthrs	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	grunthr¤	grunthr	NONE	NONE	grunth	r	NONE	1	1	1	4
Band5	Band2;Band3;Band4	gruntreht	gruntreht	NONE	NONE	gruntreht	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gruntrehten	gruntrehten	NONE	NONE	gruntrehten	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gruntrehte¤	gruntrehte	NONE	NONE	gruntrehte	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gryff	gryff	NONE	NONE	gryff	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gr¤	gr	NONE	NONE	g	r	NONE	1	1	52	208
Band5	Band2;Band3;Band4	gräfen	gräfen	NONE	NONE	gräfen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gröber	gröber	NONE	NONE	gröber	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gröblich	gröblich	NONE	NONE	gröblich	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	grösser	grösser	NONE	NONE	grösser	NONE	NONE	0	0	1	1
Band5	Band2;Band3;Band4	grösser¤	grösser	NONE	NONE	grösser	NONE	NONE	1	0	1	1
Band5	Band2;Band3;Band4	grössm¤	grössm	NONE	NONE	grössm	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	grössn¤	grössn	NONE	NONE	grössn	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gröss¤	gröss	NONE	NONE	gröss	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	grösʒ	grösʒ	NONE	NONE	grösʒ	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	grübe	grübe	NONE	NONE	grübe	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	grün	grün	NONE	NONE	grün	NONE	NONE	0	0	1	2
Band5	Band2;Band3;Band4	grünen	grünen	NONE	NONE	grüne	n	NONE	0	1	3	0
Band5	Band2;Band3;Band4	grünsfelt	grünsfelt	NONE	NONE	grünsfelt	NONE	NONE	0	0	1	0
Band5	Band2;Band3;Band4	grẏsig	grẏsig	NONE	NONE	grẏsig	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gschol	gschol	NONE	NONE	gschol	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gscholl	gscholl	NONE	NONE	gscholl	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gscholn	gscholn	NONE	NONE	gscholn	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gsell	gsell	NONE	NONE	gsell	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gsellen	gsellen	NONE	NONE	gsellen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gufedawn	gufedawn	NONE	NONE	gufedawn	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gufidawn	gufidawn	NONE	NONE	gufidawn	NONE	NONE	0	0	1	0
Band5	Band2;Band3;Band4	guldein	guldein	NONE	NONE	guldein	NONE	NONE	0	0	19	1
Band5	Band2;Band3;Band4	guldin	guldin	NONE	NONE	guldin	NONE	NONE	0	0	2	0
Band5	Band2;Band3;Band4	guldin¤	guldin	NONE	NONE	guldin	NONE	NONE	1	0	2	0
Band5	Band2;Band3;Band4	guldlein	guldlein	NONE	NONE	guldlein	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	guld¤	guld	NONE	NONE	guld	NONE	NONE	1	0	89	3
Band5	Band2;Band3;Band4	gulte	gulte	NONE	NONE	gult	e	NONE	0	1	2	1
Band5	Band2;Band3;Band4	gumerawer¤	gumerawer	NONE	NONE	gumerawer	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gumeraw¤	gumeraw	NONE	NONE	gumeraw	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gumler¤	gumler	NONE	NONE	gumler	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	guncʒen	guncʒen	NONE	NONE	guncʒen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	guncʒenhawsen	guncʒenhawsen	NONE	NONE	guncʒenhawsen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	guncʒenhaws¤	guncʒenhaws	NONE	NONE	guncʒenhaws	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gundelfing	gundelfing	NONE	NONE	gundelfing	NONE	NONE	0	0	4	3
Band5	Band2;Band3;Band4	gundelfingen	gundelfingen	NONE	NONE	gundelfing	en	NONE	0	1	4	3
Band5	Band2;Band3;Band4	gundelfinger	gundelfinger	NONE	NONE	gundelfing	er	NONE	0	1	4	3
Band5	Band2;Band3;Band4	gung	gung	NONE	NONE	gung	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gunnen	gunnen	NONE	NONE	gunnen	NONE	NONE	0	0	7	0
Band5	Band2;Band3;Band4	gunne¤	gunne	NONE	NONE	gunne	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gunst	gunst	NONE	NONE	gunst	NONE	NONE	0	0	5	5
Band5	Band2;Band3;Band4	gunstige	gunstige	NONE	NONE	gunstige	NONE	NONE	0	0	7	0
Band5	Band2;Band3;Band4	gunstiklich	gunstiklich	NONE	NONE	gunstiklich	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gunstikl¤	gunstikl	NONE	NONE	gunstikl	NONE	NONE	1	0	2	0
Band5	Band2;Band3;Band4	gunther	gunther	NONE	NONE	gunther	NONE	NONE	0	0	1	1
Band5	Band2;Band3;Band4	gunther¤	gunther	NONE	NONE	gunther	NONE	NONE	1	0	1	1
Band5	Band2;Band3;Band4	gunth¤	gunth	NONE	NONE	gunth	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gurgk	gurgk	NONE	NONE	gurgk	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gurtel	gurtel	NONE	NONE	gurtel	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gut	gut	NONE	NONE	gut	NONE	NONE	0	0	184	7
Band5	Band2;Band3;Band4	gute	gute	NONE	NONE	gut	e	NONE	0	1	184	7
Band5	Band2;Band3;Band4	gutem	gutem	NONE	NONE	gut	m	e	0	2	184	7
Band5	Band2;Band3;Band4	guten	guten	NONE	NONE	gut	en	NONE	0	1	184	7
Band5	Band2;Band3;Band4	gutenvvillens	gutenvvillens	NONE	NONE	gutenvvillens	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	guter	guter	NONE	NONE	gut	er	NONE	0	1	184	7
Band5	Band2;Band3;Band4	gute¤	gute	NONE	NONE	gut	e	NONE	1	1	184	7
Band5	Band2;Band3;Band4	gutikeit	gutikeit	NONE	NONE	gutikeit	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gutl¤	gutl	NONE	NONE	gut	l	NONE	1	1	184	7
Band5	Band2;Band3;Band4	guts	guts	NONE	NONE	gut	s	NONE	0	1	184	7
Band5	Band2;Band3;Band4	gutwillig	gutwillig	NONE	NONE	gutwillig	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gut¤	gut	NONE	NONE	gut	NONE	NONE	1	0	184	7
Band5	Band2;Band3;Band4	gwalcʒbrief¤	gwalcʒbrief	NONE	NONE	gwalcʒbrief	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gwalcʒbr¤	gwalcʒbr	NONE	NONE	gwalcʒbr	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gwalt	gwalt	NONE	NONE	gwalt	NONE	NONE	0	0	49	0
Band5	Band2;Band3;Band4	gwand	gwand	NONE	NONE	gwand	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gwch¤	gwch	NONE	NONE	gwch	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gych	gych	NONE	NONE	gych	NONE	NONE	0	0	6	0
Band5	Band2;Band3;Band4	gychs	gychs	NONE	NONE	gych	s	NONE	0	1	6	0
Band5	Band2;Band3;Band4	g¤	g	NONE	NONE	g	NONE	NONE	1	0	52	208
Band5	Band2;Band3;Band4	göbel	göbel	NONE	NONE	göbel	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göbels	göbels	NONE	NONE	göbels	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göcʒ	göcʒ	NONE	NONE	göcʒ	NONE	NONE	0	0	8	2
Band5	Band2;Band3;Band4	göcʒen	göcʒen	NONE	NONE	göcʒen	NONE	NONE	0	0	12	0
Band5	Band2;Band3;Band4	göcʒenstorff¤	göcʒenstorff	NONE	NONE	göcʒenstorff	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	göcʒe¤	göcʒe	NONE	NONE	göcʒ	e	NONE	1	1	8	2
Band5	Band2;Band3;Band4	göldel	göldel	NONE	NONE	göldel	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göldlein	göldlein	NONE	NONE	göldlein	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göldlin	göldlin	NONE	NONE	göldlin	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gömprechtin	gömprechtin	NONE	NONE	gömprechtin	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gönden	gönden	NONE	NONE	gönden	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gönnen	gönnen	NONE	NONE	gönnen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gönne¤	gönne	NONE	NONE	gönne	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	görcʒ	görcʒ	NONE	NONE	görcʒ	NONE	NONE	0	0	5	1
Band5	Band2;Band3;Band4	görg	görg	NONE	NONE	görg	NONE	NONE	0	0	67	2
Band5	Band2;Band3;Band4	görgen	görgen	NONE	NONE	görg	en	NONE	0	1	67	2
Band5	Band2;Band3;Band4	görge¤	görge	NONE	NONE	görg	e	NONE	1	1	67	2
Band5	Band2;Band3;Band4	görg¤	görg	NONE	NONE	görg	NONE	NONE	1	0	67	2
Band5	Band2;Band3;Band4	göring	göring	NONE	NONE	göring	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	görnig	görnig	NONE	NONE	görnig	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göss	göss	NONE	NONE	göss	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gössen	gössen	NONE	NONE	gössen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göttlich	göttlich	NONE	NONE	göttlich	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göttliche	göttliche	NONE	NONE	göttliche	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	göttliche¤	göttliche	NONE	NONE	göttliche	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	göttlich¤	göttlich	NONE	NONE	göttlich	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	gülch	gülch	NONE	NONE	gülch	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gült	gült	NONE	NONE	gült	NONE	NONE	0	0	15	2
Band5	Band2;Band3;Band4	gülte	gülte	NONE	NONE	gült	e	NONE	0	1	15	2
Band5	Band2;Band3;Band4	güne¤	güne	NONE	NONE	gü	e	n	1	2	1	17
Band5	Band2;Band3;Band4	günnen	günnen	NONE	NONE	günne	n	NONE	0	1	11	3
Band5	Band2;Band3;Band4	günnern	günnern	NONE	NONE	günne	n	r	0	2	11	3
Band5	Band2;Band3;Band4	günne¤	günne	NONE	NONE	günne	NONE	NONE	1	0	11	3
Band5	Band2;Band3;Band4	günsti	günsti	NONE	NONE	günsti	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	günstige	günstige	NONE	NONE	günstige	NONE	NONE	0	0	34	0
Band5	Band2;Band3;Band4	günstigen	günstigen	NONE	NONE	günstige	n	NONE	0	1	34	0
Band5	Band2;Band3;Band4	günstiklich	günstiklich	NONE	NONE	günstiklich	NONE	NONE	0	0	4	1
Band5	Band2;Band3;Band4	günstiklichn¤	günstiklichn	NONE	NONE	günstiklichn	NONE	NONE	1	0	22	0
Band5	Band2;Band3;Band4	günstikl¤	günstikl	NONE	NONE	günstikl	NONE	NONE	1	0	6	1
Band5	Band2;Band3;Band4	günther	günther	NONE	NONE	günth	er	NONE	0	1	4	2
Band5	Band2;Band3;Band4	günth¤	günth	NONE	NONE	günth	NONE	NONE	1	0	4	2
Band5	Band2;Band3;Band4	gürtel	gürtel	NONE	NONE	gürtel	NONE	NONE	0	0	3	0
Band5	Band2;Band3;Band4	gürteln	gürteln	NONE	NONE	gürtel	n	NONE	0	1	3	0
Band5	Band2;Band3;Band4	gürtelwant	gürtelwant	NONE	NONE	gürtelwant	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	gürtler	gürtler	NONE	NONE	gürtler	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	güsregen	güsregen	NONE	NONE	güsregen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	güt	güt	NONE	NONE	güt	NONE	NONE	0	0	73	10
Band5	Band2;Band3;Band4	güter	güter	NONE	NONE	güt	er	NONE	0	1	73	10
Band5	Band2;Band3;Band4	gütlich	gütlich	NONE	NONE	gütlich	NONE	NONE	0	0	135	5
Band5	Band2;Band3;Band4	gütliche¤	gütliche	NONE	NONE	gütlich	e	NONE	1	1	135	5
Band5	Band2;Band3;Band4	gütlichm¤	gütlichm	NONE	NONE	gütlich	m	NONE	1	1	135	5
Band5	Band2;Band3;Band4	gütlichn¤	gütlichn	NONE	NONE	gütlich	n	NONE	1	1	135	5
Band5	Band2;Band3;Band4	gütlikeit	gütlikeit	NONE	NONE	gütlikeit	NONE	NONE	0	0	1	0
Band5	Band2;Band3;Band4	gütl¤	gütl	NONE	NONE	güt	l	NONE	1	1	73	10
Band5	Band2;Band3;Band4	gütn¤	gütn	NONE	NONE	güt	n	NONE	1	1	73	10
Band5	Band2;Band3;Band4	güt¤	güt	NONE	NONE	güt	NONE	NONE	1	0	73	10
Band5	Band2;Band3;Band4	gẏch	gẏch	NONE	NONE	gẏch	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	h	h	NONE	NONE	h	NONE	NONE	0	0	218	184
Band5	Band2;Band3;Band4	ha	ha	h	NONE	a	NONE	NONE	0	1	45	169
Band5	Band2;Band3;Band4	hab	hab	NONE	NONE	hab	NONE	NONE	0	0	1146	13
Band5	Band2;Band3;Band4	habe	habe	NONE	NONE	hab	e	NONE	0	1	1146	13
Band5	Band2;Band3;Band4	habelcʒheymers	habelcʒheymers	NONE	NONE	habelcʒheymer	s	NONE	0	1	1	0
Band5	Band2;Band3;Band4	haben	haben	NONE	NONE	hab	en	NONE	0	1	1146	13
Band5	Band2;Band3;Band4	haben¤	haben	NONE	NONE	hab	en	NONE	1	1	1146	13
Band5	Band2;Band3;Band4	habe¤	habe	NONE	NONE	hab	e	NONE	1	1	1146	13
Band5	Band2;Band3;Band4	habn¤	habn	NONE	NONE	habn	NONE	NONE	1	0	2693	6
Band5	Band2;Band3;Band4	habst	habst	NONE	NONE	hab	st	NONE	0	1	1146	13
Band5	Band2;Band3;Band4	habt	habt	NONE	NONE	habt	NONE	NONE	0	0	1272	2
Band5	Band2;Band3;Band4	hab¤	hab	NONE	NONE	hab	NONE	NONE	1	0	1146	13
Band5	Band2;Band3;Band4	hadman	hadman	NONE	NONE	hadman	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hadmar	hadmar	NONE	NONE	hadmar	NONE	NONE	0	0	8	1
Band5	Band2;Band3;Band4	hadmarn	hadmarn	NONE	NONE	hadmar	n	NONE	0	1	8	1
Band5	Band2;Band3;Band4	hadmars	hadmars	NONE	NONE	hadmar	s	NONE	0	1	8	1
Band5	Band2;Band3;Band4	hafft	hafft	NONE	NONE	hafft	NONE	NONE	0	0	1	3
Band5	Band2;Band3;Band4	hafner	hafner	NONE	NONE	hafn	er	NONE	0	1	1	2
Band5	Band2;Band3;Band4	haft	haft	NONE	NONE	haft	NONE	NONE	0	0	2	6
Band5	Band2;Band3;Band4	haften	haften	NONE	NONE	haft	en	NONE	0	1	2	6
Band5	Band2;Band3;Band4	hag	hag	NONE	NONE	hag	NONE	NONE	0	0	14	3
Band5	Band2;Band3;Band4	hage	hage	NONE	NONE	hag	e	NONE	0	1	14	3
Band5	Band2;Band3;Band4	hagnaw	hagnaw	NONE	NONE	hagnaw	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	haile	haile	NONE	NONE	hail	e	NONE	0	1	1	3
Band5	Band2;Band3;Band4	hainlein	hainlein	NONE	NONE	hainlein	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	haissen	haissen	NONE	NONE	haisse	n	NONE	0	1	2	0
Band5	Band2;Band3;Band4	hal	hal	h	NONE	a	l	NONE	0	2	45	169
Band5	Band2;Band3;Band4	halb	halb	NONE	NONE	halb	NONE	NONE	0	0	8	10
Band5	Band2;Band3;Band4	halbach	halbach	NONE	NONE	halbach	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	halbwachsen	halbwachsen	NONE	NONE	halbwachs	en	NONE	0	1	1	2
Band5	Band2;Band3;Band4	halbwachsens	halbwachsens	NONE	NONE	halbwachs	s	en	0	2	1	2
Band5	Band2;Band3;Band4	halbwachses¤	halbwachses	NONE	NONE	halbwachs	es	NONE	1	1	1	2
Band5	Band2;Band3;Band4	hall	hall	h	NONE	a	l	l	0	3	45	169
Band5	Band2;Band3;Band4	haller	haller	h	NONE	alle	r	NONE	0	2	138	16
Band5	Band2;Band3;Band4	hallerdorff	hallerdorff	NONE	NONE	hallerdorff	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hallers	hallers	h	NONE	alle	s	r	0	3	138	16
Band5	Band2;Band3;Band4	halln¤	halln	h	NONE	all	n	NONE	1	2	45	16
Band5	Band2;Band3;Band4	halls	halls	h	NONE	all	s	NONE	0	2	45	16
Band5	Band2;Band3;Band4	hallsgericht	hallsgericht	NONE	NONE	hallsgericht	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	halls¤	halls	h	NONE	all	s	NONE	1	2	45	16
Band5	Band2;Band3;Band4	hall¤	hall	h	NONE	a	l	l	1	3	45	169
Band5	Band2;Band3;Band4	halmhaw¤	halmhaw	NONE	NONE	halmhaw	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	halpuass	halpuass	NONE	NONE	halpuass	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	halpwachsen	halpwachsen	NONE	NONE	halpwachsen	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	halpwachs¤	halpwachs	NONE	NONE	halpwachs	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	halsling¤	halsling	NONE	NONE	halsling	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	halten	halten	NONE	NONE	halten	NONE	NONE	0	0	68	6
Band5	Band2;Band3;Band4	haltet	haltet	NONE	NONE	halte	t	NONE	0	1	41	6
Band5	Band2;Band3;Band4	halte¤	halte	NONE	NONE	halte	NONE	NONE	1	0	41	6
Band5	Band2;Band3;Band4	haman	haman	h	NONE	aman	NONE	NONE	0	1	5	2
Band5	Band2;Band3;Band4	haman¤	haman	h	NONE	aman	NONE	NONE	1	1	5	2
Band5	Band2;Band3;Band4	hamer	hamer	h	NONE	a	er	m	0	3	45	169
Band5	Band2;Band3;Band4	hamerstil	hamerstil	NONE	NONE	hamerstil	NONE	NONE	0	0	1	1
Band5	Band2;Band3;Band4	han	han	h	NONE	an	NONE	NONE	0	1	1370	70
Band5	Band2;Band3;Band4	hanaw	hanaw	NONE	NONE	hanaw	NONE	NONE	0	0	41	1
Band5	Band2;Band3;Band4	hanaẅ	hanaẅ	NONE	NONE	hanaẅ	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hand	hand	h	an	d	NONE	NONE	0	2	954	186
Band5	Band2;Band3;Band4	handel	handel	h	an	d	l	e	0	4	954	186
Band5	Band2;Band3;Band4	handell	handell	h	an	de	l	l	0	4	764	82
Band5	Band2;Band3;Band4	handeln	handeln	h	an	de	n	l	0	4	764	82
Band5	Band2;Band3;Band4	handelns	handelns	NONE	NONE	handeln	s	NONE	0	1	32	4
Band5	Band2;Band3;Band4	handels	handels	h	an	de	s	l	0	4	764	82
Band5	Band2;Band3;Band4	handelt	handelt	h	an	de	t	l	0	4	764	82
Band5	Band2;Band3;Band4	handen	handen	h	an	den	NONE	NONE	0	2	2743	59
Band5	Band2;Band3;Band4	hande¤	hande	h	an	d	e	NONE	1	3	954	186
Band5	Band2;Band3;Band4	handlugen¤	handlugen	NONE	NONE	handlug	en	NONE	1	1	10	0
Band5	Band2;Band3;Band4	hang	hang	NONE	NONE	hang	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hanman	hanman	NONE	NONE	hanman	NONE	NONE	0	0	14	0
Band5	Band2;Band3;Band4	hannede	hannede	NONE	NONE	hannede	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hanns	hanns	NONE	NONE	hanns	NONE	NONE	0	0	104	3
Band5	Band2;Band3;Band4	hannsen	hannsen	NONE	NONE	hanns	en	NONE	0	1	104	3
Band5	Band2;Band3;Band4	hanns¤	hanns	NONE	NONE	hanns	NONE	NONE	1	0	104	3
Band5	Band2;Band3;Band4	hans	hans	h	NONE	an	s	NONE	0	2	1370	70
Band5	Band2;Band3;Band4	hansen	hansen	h	NONE	an	en	s	0	3	1370	70
Band5	Band2;Band3;Band4	hansen¤	hansen	h	NONE	an	en	s	1	3	1370	70
Band5	Band2;Band3;Band4	hanstein	hanstein	NONE	NONE	hanstein	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hans¤	hans	h	NONE	an	s	NONE	1	2	1370	70
Band5	Band2;Band3;Band4	hant	hant	h	NONE	an	t	NONE	0	2	1370	70
Band5	Band2;Band3;Band4	hanthaben	hanthaben	NONE	NONE	hanthaben	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hanttierug¤	hanttierug	NONE	NONE	hanttierug	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	hantvverk	hantvverk	NONE	NONE	hantvverk	NONE	NONE	0	0	1	1
Band5	Band2;Band3;Band4	hantyrung¤	hantyrung	NONE	NONE	hantyrung	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	harbg¤	harbg	NONE	NONE	harbg	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	harbn¤	harbn	NONE	NONE	harbn	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	harburg	harburg	NONE	NONE	harburg	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	harnasch	harnasch	NONE	NONE	harnasch	NONE	NONE	0	0	7	0
Band5	Band2;Band3;Band4	harpentels	harpentels	NONE	NONE	harpentels	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	harre	harre	NONE	NONE	harre	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	harren	harren	NONE	NONE	harren	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	harrer	harrer	NONE	NONE	harrer	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	harr¤	harr	NONE	NONE	harr	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	harstorfferin	harstorfferin	NONE	NONE	harstorfferin	NONE	NONE	0	0	1	0
Band5	Band2;Band3;Band4	hart	hart	h	NONE	a	t	r	0	3	45	169
Band5	Band2;Band3;Band4	hartheym	hartheym	NONE	NONE	hartheym	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hartman	hartman	NONE	NONE	hartman	NONE	NONE	0	0	10	0
Band5	Band2;Band3;Band4	hartma¤	hartma	NONE	NONE	hartma	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	hartugs¤	hartugs	NONE	NONE	hartug	s	NONE	1	1	2	0
Band5	Band2;Band3;Band4	hartug¤	hartug	NONE	NONE	hartug	NONE	NONE	1	0	2	0
Band5	Band2;Band3;Band4	hartung	hartung	NONE	NONE	hartung	NONE	NONE	0	0	17	0
Band5	Band2;Band3;Band4	hartungs	hartungs	NONE	NONE	hartung	s	NONE	0	1	17	0
Band5	Band2;Band3;Band4	hartung¤	hartung	NONE	NONE	hartung	NONE	NONE	1	0	17	0
Band5	Band2;Band3;Band4	has	has	h	NONE	a	s	NONE	0	2	45	169
Band5	Band2;Band3;Band4	hasen	hasen	h	NONE	a	en	s	0	3	45	169
Band5	Band2;Band3;Band4	hasennests	hasennests	NONE	NONE	hasennests	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hasla	hasla	NONE	NONE	hasla	NONE	NONE	0	0	2	1
Band5	Band2;Band3;Band4	haslinger	haslinger	NONE	NONE	haslinger	NONE	NONE	0	0	0	0
Band5	Band2;Band3;Band4	hasling¤	hasling	NONE	NONE	hasling	NONE	NONE	1	0	0	0
Band5	Band2;Band3;Band4	hast	hast	h	NONE	a	st	NONE	0	2	45	169
Band5	Band2;Band3;Band4	hastu	hastu	NONE	NONE	hastu	NONE	NONE	0	0	1	0
Band5	Band2;Band3;Band4	hat	hat	NONE	NONE	hat	NONE	NONE	0	0	1557	4
Band5	Band2;Band3;Band4	hauf¤	hauf	h	NONE	auf	NONE	NONE	1	1	1141	12
Band5	Band2;Band3;Band4	hauptleute	hauptleute	NONE	NONE	hauptleut	e	NONE	0	1	1	0
Band5	Band2;Band3;Band4	hauptleuten	hauptleuten	NONE	NONE	hauptleut	en	NONE	0	1	1	0
Band5	Band2;Band3;Band4	hauptleute¤	hauptleute	NONE	NONE	hauptleut	e	NONE	1	1	1	0
Band5	Band2;Band3;Band4	hauptlewte	hauptlewte	NONE	NONE	hauptlewte	NONE	NONE	0	0	2	0
Band5	Band2;Band3;Band4	hauptman	hauptman	NONE	NONE	hauptman	NONE	NONE	0	0	29	0
