line_id	book	record_id	page_id	line_index	group_count	generated_map	generated_sampled	map_exact_lexicon_groups	map_productive_groups	map_identity_groups	sampled_exact_lexicon_groups	sampled_productive_groups	sampled_identity_groups
NB_B5_R002313_L0011	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	11	11	verschr habn derselbn abschrift wir wir eẅr freẅntsch ein abschrift hierynne	vschriben habn dselbn abschr wir wir eẅr freẅnts ein abschr hierynne	11	0	0	11	0	0
NB_B5_R002313_L0012	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	12	12	vslossen schik doch möcht derselbn schrift minder od mer sein so habn	vslossen schiken doch möcht derselbn schrift minder od mer sein so habe	12	0	0	12	0	0
NB_B5_R002313_L0013	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0063_right.png	13	12	wir auch vernom daʒ der obg vns gnedig hre der künig nutalang	wir auch vnome daʒ der obgent vnser gnedig hre der künig nutalang	11	0	1	11	0	1
NB_B5_R002313_L0014	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0064_left.png	14	13	auf den berg ʒun kutten kome sey od kürcʒlich kome sülle vnd daʒ	auf den berg ʒun kutten kome sey oder kürcʒlich kome sülle vnd daʒ	12	0	1	12	0	1
NB_B5_R002313_L0015	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0064_left.png	15	12	jm ritterschaft vnd volk vast ʒureite vnd ʒu ʒiehe daʒ wir getrawn	jm rittschaft vnd volk vast ʒureite vnd ʒu ʒiehe daʒ wir getrawn	10	0	2	10	0	2
NB_B5_R002313_L0016	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0064_left.png	16	12	vns hrgot süll es gut machen denn wo wir ewr ersamk lieb	vnse hergot süll es gut machen denn wo wir ewr ersamk lieb	12	0	0	12	0	0
NB_B5_R002313_L0017	Band5	NB_B5_R002313	Rst Nbg-Briefbücher-Nr 5_0064_left.png	17	9	od dienst etc dat fia ija an ascens dnj	od dienst etc dat fia ija an ascens dnj	9	0	0	9	0	0
NB_B5_R002314_L0001	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	1	2	vvilhelm mendell	vvilhelm mendell	2	0	0	2	0	0
NB_B5_R002314_L0002	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	2	13	l wilhelm es sind ʒwen des judenrats auf heẅt für vns kome vnd	lieb wilhelm es sind ʒwen des judenrats auf heẅt für vns komen vnd	12	0	1	12	0	1
NB_B5_R002314_L0003	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	3	12	habn vns gesagt daʒ auf dem tag ʒu mergentheim nichts geendt sey	habn vns gesagt daʒ auf dem tag ʒu mergentheim nichts geendt sey	11	0	1	11	0	1
NB_B5_R002314_L0004	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	4	13	vmb die sache als dir wissenlichn ist es hab aber mosse ganns von	vmb die sache als dir wissenlhe ist es hab aber mosse ganns von	11	1	1	11	1	1
NB_B5_R002314_L0005	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	5	10	bischofsheim etlichn jren genosʒen verschr wie er seid desselbn tags	bischofsheim etlichn jren genosʒen vschribn wie er seid dess tags	9	0	1	9	0	1
NB_B5_R002314_L0006	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	6	13	die sache daniden ʒured bracht hab vnd er hoffe die sache wurd mit	die sache daniden ʒured bracht hab vnd er hoffe die sache wurd mit	13	0	0	13	0	0
NB_B5_R002314_L0007	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	7	13	iijc od iiijc guld abgeen daʒ vns vns hre hercʒog stepf von derselbn	iijc od iiijc guld abgeen daʒ vns vnser hre hercʒ stepf von ders	13	0	0	13	0	0
NB_B5_R002314_L0008	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	8	12	juden sache wegen schrybe nach ir notdurft also woltn wir niht lassen	juden sache weg schrybe nach ir notdurft also woltn wir niht lass	11	0	1	11	0	1
NB_B5_R002314_L0009	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	9	14	wir wölt dir das ʒu wissen tun daʒ du dich west dest bas darnach	wir wölt dir das ʒu wissen tun daʒ du dich west dest bas darnach	14	0	0	14	0	0
NB_B5_R002314_L0010	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	10	12	ʒurichten doch daʒ du dichs niht solt hindn lassen an der fertigug	ʒurichten doch daʒ du dichs niht solt hindern lass an der fertigug	11	0	1	11	0	1
NB_B5_R002314_L0011	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	11	14	als du von vns geschaid bist des wir vns ʒu dir wol vsehen auch	als du von vns geschaid bist des wir vns ʒu dir wol vsehen auch	14	0	0	14	0	0
NB_B5_R002314_L0012	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	12	10	schik wir dir hierynne die abschrift des vicʒtums von aschaffembg	schiken wir dir hierynnen die abschrift des vicʒtums von aschaffembg	10	0	0	10	0	0
NB_B5_R002314_L0013	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	13	12	brief als wir jm von yosep pücʒels juden wegen geantwurtt habn dat	brief als wir jm von yosep pücʒels juden wegen geantwurtt habn dat	10	0	2	10	1	1
NB_B5_R002314_L0014	Band5	NB_B5_R002314	Rst Nbg-Briefbücher-Nr 5_0064_left.png	14	9	ssigillo erhardj schurstab mgriciuiu fia vja p ascens dnj	subsigillo erhardj schurstab mgriciuiu fia vja p ascensiois dnj	9	0	0	9	0	0
NB_B5_R002315_L0001	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	1	2	jn bapio	jn bapiro	1	1	0	1	0	1
NB_B5_R002315_L0002	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	2	2	fricʒe karteẅser	fricʒe karteẅser	1	0	1	1	0	1
NB_B5_R002315_L0003	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	3	12	vns fürdrug f karteẅser als du vns verschr hast von wegen vnsr	vns fürdrug f karteẅser als du vns vschr hast von weg vnsr	11	0	1	11	0	1
NB_B5_R002315_L0004	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	4	12	b pet hallers des eltn vnd c eschenloers etc das habn wir	burge peter hallers des eltn vnd c eschenloers etc das habn wir	12	0	0	12	0	0
NB_B5_R002315_L0005	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	5	11	wol vernom vnd habn dieselbn vns b darub ʒured gesacʒt die	wol vnomen vnd habn dieselbn vnser burge darub ʒured gesacʒt die	11	0	0	11	0	0
NB_B5_R002315_L0006	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	6	12	habn vns geantwurtt dunk dich daʒ du icht ʒu jn ʒusprech habst	habn vns geantwurtt dunk dich daʒ du icht ʒu jn ʒusprech habst	12	0	0	12	0	0
NB_B5_R002315_L0007	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	7	13	so welln sie dir freẅntl rechten darub gn sein vor des reichs richt	so welln sie dir freẅntl rechtn darub gn sein vor des reichs richt	13	0	0	13	0	0
NB_B5_R002315_L0008	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	8	13	bey vns ʒu nür des auch wir dir od deine scheinbott mit deine	bey vns ʒu nür des auch wir dir oder deine scheinbott mit deine	13	0	0	13	0	0
NB_B5_R002315_L0009	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	9	12	volle gwalt von jn gn helffen welln wenn wir des ermant wden	volle gwalt von jn gn helffen welln wenn wir des ermant werde	12	0	0	12	0	0
NB_B5_R002315_L0010	Band5	NB_B5_R002315	Rst Nbg-Briefbücher-Nr 5_0064_left.png	10	11	so sie anheim sein on geuerd dat s sigillo ut sup	so sie anheim sein on geuerd dat s sigillo ut sup	11	0	0	11	0	0
NB_B5_R002316_L0001	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	1	7	vlr conr vnd bertlein von swangöw gebrudn	vlrich c vnd bertlein von swangöw gebrudn	5	0	2	5	0	2
NB_B5_R002316_L0002	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	2	15	l die von swangöw als jr vns verschr habt von fridr ʒesels wegen etc das	liebn die von swangöw als jr vns vschribn habt von fridr ʒesels wegen etc das	14	0	1	14	0	1
NB_B5_R002316_L0003	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	3	14	habn wir wol vernom vnd lassen eẅr erberk wissen daʒ derselb fridr ʒesel vns	habn wir wol vnome vnd lasse eẅr erberk wissen daʒ derselb fridr ʒesel vnser	13	0	1	13	0	1
NB_B5_R002316_L0004	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	4	14	gesworner b ist dem wir rechts von den vnsn bey vns ʒu helffen als	gesworner burg ist dem wir rechts vo de vnsn bey vns ʒu helff als	14	0	0	14	0	0
NB_B5_R002316_L0005	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	5	12	andn vnsn burgn vngeulichn nye vsagt habn vber das vntersteet er gen	andn vnsn burgn vngeulichn nye versagt habn vber das vntersteet er gen	11	0	1	11	0	1
NB_B5_R002316_L0006	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	6	13	vns vnd den vnsn vil mutwillens vnd fremdik ʒu suchen ands denn er	vns vnd den vnsn vil mutwillens vnd fremdik ʒu suchen ands denn er	12	1	0	12	1	0
NB_B5_R002316_L0007	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	7	12	vns vnd jmselbs schuldig ist vnd hett vns neẅlich auf ein lantgericht	vns vnd jmselbs schuldig ist vnd hett vns neẅlich auf ein lantgericht	11	0	1	11	0	1
NB_B5_R002316_L0008	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	8	13	geladen vmb sprüche die er ʒu etlichn den vnsn meynt ʒu habn derselbn	geladen vmb sprüche die er ʒu etlichn den vnsn meynt ʒu habn derselbn	13	0	0	13	0	0
NB_B5_R002316_L0009	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	9	13	sache wir doch in sundheit niht ʒu schik habn daselbs ward beteydingt daʒ	sache wir doch in sundheit niht ʒu schik habn daselbs ward beteydingt daʒ	13	0	0	13	0	0
NB_B5_R002316_L0010	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	10	15	er sölich klag gen vns abtun ʒu vns gen nür kome vnd wir jm rechts	er sölich klag gen vns abtun ʒu vns gen nür kome vnd wir jm rechts	15	0	0	15	0	0
NB_B5_R002316_L0011	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	11	17	bey vns vnd den vnsn ʒu den er ʒu sprechn hett helffen sölt vnd als er desselbn	bey vns vnd den vnsn ʒu den er ʒu sprechn hett helffen sölt vnd als er desselbn	17	0	0	17	0	0
NB_B5_R002316_L0012	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	12	14	mals ʒu vns kam do habn wir jm vor erberge gebornen leẅt rechts also	mals ʒu vns kam do habn wir jm vor erbrgen gebornen leẅten rechts also	12	2	0	12	1	1
NB_B5_R002316_L0013	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	13	12	ʒu helffen völliklichn gebotte als jr an dem besigelte vidim eins briefs	ʒu helffen völliklichen gebotte als jr an dem besigelten vidim eins br	11	1	0	11	0	1
NB_B5_R002316_L0014	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	14	12	darüb gemacht daʒ wir eẅr erberk hie mit senden wol vnemen wdet	darüber gemacht daʒ wir eẅr erberkeit hie mit senden wol vnemen wdet	12	0	0	12	0	0
NB_B5_R002316_L0015	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	15	14	dabey jr vsteen mugt daʒ dem vorg fridr ʒesel sölich klag von vns niht	dabey jr vsteen mugt daʒ de vorg fridr ʒesel sölicher klag von vns niht	13	0	1	13	0	1
NB_B5_R002316_L0016	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	16	12	not sunder vns vngütlichn daran tut vnd getrawen eẅch auch daʒ jr	not sunder vns vngütlichn daran tut vnd getrawen eẅch auch daʒ jr	12	0	0	12	0	0
NB_B5_R002316_L0017	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	17	12	jm darüb seinr klag icht gelawbn od genaigt wellet sein denn wo	jm darüb seinr klag icht gelawbn oder genaigt wellet sein denn wo	12	0	0	12	0	0
NB_B5_R002316_L0018	Band5	NB_B5_R002316	Rst Nbg-Briefbücher-Nr 5_0064_right.png	18	10	wir eẅr erberk lieb od dienst etc dat ut sup	wir eẅr erberkeit lieb oder dienst etc dat ut s	10	0	0	10	0	0
NB_B5_R002317_L0001	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	1	3	den von rotembg	den von rot	3	0	0	3	0	0
NB_B5_R002317_L0002	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	2	13	l fr als eẅr erber botschaft mit etlichn vnsn freẅnd von eẅn wegen	liebn fr als eẅr erber botschaft mit etlichn vnsn freẅnd von eẅn weg	13	0	0	13	0	0
NB_B5_R002317_L0003	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	3	11	geredt vnd gebette hat daʒ wir petn eẅr weish petn volkmeir	geredt vnd gebetten hat daʒ wir petn eẅr weisheit petn volkmeir	11	0	0	11	0	0
NB_B5_R002317_L0004	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	4	11	vnd noch einen vnsr ratgesellen auf den dritten pfingstag schierist gen	vnd noch eine vnsr ratgeselln auf den dritten pfingstag schierist gen	11	0	0	11	0	0
NB_B5_R002317_L0005	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	5	11	winsh ʒuleihn die habn das also an vns bracht vnd also	winsh ʒuleihen die haben das also an vns bracht vnd also	11	0	0	11	0	0
NB_B5_R002317_L0006	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	6	14	welln wir das vmb eẅn wille aber tun we aber ob darein icht fiel	welln wir das vmb eẅn willen ab tun were aber ob darein icht fiel	13	0	1	13	0	1
NB_B5_R002317_L0007	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	7	12	daʒ derselb tag niht fürsich gieng das liesʒt vns ʒeitlich beuor wissen	daʒ derselb tag niht fürsich gieng das liesʒt vns ʒeitlich beuor wiss	12	0	0	12	0	0
NB_B5_R002317_L0008	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	8	12	denn als wir eẅr ersamk nehst auch verschr habn von etlich vnsr	denn als wir eẅr ersamk nehst auch vschr habn von etliche vnser	12	0	0	12	0	0
NB_B5_R002317_L0009	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	9	11	b vnd burgerin wegen den jr leipdinggült pflichtig seyt ʒu gebn	burger vnd burgerin wegen den jr leipdinggült pflichtig seyt ʒu gebn	10	0	1	10	1	0
NB_B5_R002317_L0010	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	10	11	die beklage sich noch daʒ jn kein ausʒrichtung von ewch geschehe	die beklage sich noch daʒ jn kein ausʒrichtung von ewch geschehe	11	0	0	11	0	0
NB_B5_R002317_L0011	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	11	11	darub bitt wir eẅr weish aber die vnsn on leng vcʒiehen	darumb bitt wir eẅr weisheit aber die vnsn on leng vcʒiehn	11	0	0	11	0	0
NB_B5_R002317_L0012	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0064_right.png	12	10	ausʒ ʒurichten vnd vnklaghaft ʒu machen nach jr brief lawt	ausʒ ʒurichte vnd vnklaghaft ʒu machen nach jr brief lawt	10	0	0	10	0	0
NB_B5_R002317_L0013	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0065_left.png	13	13	vnd sag vnd vns sölich eyntreg niht ʒu ʒiehet den worten wir in	vnd sag vnd vns sölich eyntreg niht ʒu ʒiehet den worten wir in	12	0	1	12	0	1
NB_B5_R002317_L0014	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0065_left.png	14	12	andn sachn dest gner tun welln was eẅr freẅntsch lieb vnd dienst	andn sachn dest gner tun welln was eẅr freẅnts lieb vnd dienst	12	0	0	12	0	0
NB_B5_R002317_L0015	Band5	NB_B5_R002317	Rst Nbg-Briefbücher-Nr 5_0065_left.png	15	4	ist dat fia ija	ist dat fia ija	4	0	0	4	0	0
NB_B5_R002318_L0001	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	1	7	hn ludweig dem jüngn grafen ʒu öting	hn ludweig de jüngn grafen ʒu öting	7	0	0	7	0	0
NB_B5_R002318_L0002	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	2	14	gnedig hre wir bitt eẅr gnade mit fleiss daʒ jr von eẅn gnaden schik	gnedig herre wir bitt eẅr gnade mit fleiss daʒ jr vo eẅn gnaden schik	14	0	0	14	0	0
NB_B5_R002318_L0003	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	3	13	vnd bestellen wellet daʒ vns b vnd kawfflewt vnd auch jr hab vnd	vnd bestelln wellet daʒ vnser b vnd kawfflewt vnd auch jr hab vnd	13	0	0	13	0	0
NB_B5_R002318_L0004	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	4	11	kawffmansch vnd die jren yecʒund in nördling markt vnd wider dar	kawffmansch vnd die jren yecʒund in nördling markt vnd wid dar	9	1	1	9	1	1
NB_B5_R002318_L0005	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	5	11	ausʒ durch eẅr herschaft vnd gepiete sicher geleytet wden wenn sie	ausʒ durch eẅr herschaft vnd gepiete sicher geleytet wden wenn sie	11	0	0	11	0	0
NB_B5_R002318_L0006	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	6	13	od die jren ʒu eẅn gnaden od den eẅn darub kome vnd des	oder die jre ʒu eẅn gnaden od den eẅn darumb kome vnd des	13	0	0	13	0	0
NB_B5_R002318_L0007	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	7	11	begern wden als etc das welln etc vnd bitt des eẅr	begern wden als etc das welln etc vnd bitt des eẅr	11	0	0	11	0	0
NB_B5_R002318_L0008	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	8	11	gnedig verschr antwt wider bey disem vnsm diener dat fia iiija	gnedig vschr antwurt wid bey dise vnsm diener dat fia iiija	11	0	0	11	0	0
NB_B5_R002318_L0009	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	9	3	an fest penthecost	an fest penthecost	3	0	0	3	0	0
NB_B5_R002318_L0010	Band5	NB_B5_R002318	Rst Nbg-Briefbücher-Nr 5_0065_left.png	10	9	hn fridr grafen ʒu öting od seine verweser silr	hn fridr grafen ʒu öting oder seine verweser silr	9	0	0	9	0	0
NB_B5_R002319_L0001	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	1	6	hn arnolt von sekendorff hofmeister etc	hn arnoltn von sekendorff hofmeister etc	6	0	0	6	0	0
NB_B5_R002319_L0002	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	2	13	l her hofmeister wir bitt eẅr erberk mit fleiss daʒ jr schik vnd	lieber her hofmeister wir bitt eẅr erberkeit mit fleiss daʒ jr schik vnd	13	0	0	13	0	0
NB_B5_R002319_L0003	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	3	13	bestellen wellet daʒ vns b vnd kawffleẅt vnd auch jr hab vnd kawff	bestellen wellet daʒ vns burger vnd kawffleẅt vnd auch jr hab vnd kawff	12	0	1	12	0	1
NB_B5_R002319_L0004	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	4	12	manschaft vnd die jren yecʒund in nördling markt vnd wider darausʒ durch	manschaft vnd die jren yecʒund in nördling markt vnd wid darausʒ durch	10	1	1	10	1	1
NB_B5_R002319_L0005	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	5	10	vnss gnedig hren marggrafen fridr von brandembg vnd burggraf ʒu	vnss gnedigen hren marggrafen fridr vo brandemburg vnd burggraf ʒu	10	0	0	10	0	0
NB_B5_R002319_L0006	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	6	12	nür herschaft vnd gepiete sicher geleytet wden wenn sie od die jren	nüremberg herschaft vnd gepiete sicher geleytet werden wenn sie od die jren	12	0	0	12	0	0
NB_B5_R002319_L0007	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	7	13	kome vnd des begern wden als etc das welln etc vnd lat vns	kome vnd des begern wden als etc das welln etc vnd lat vns	13	0	0	13	0	0
NB_B5_R002319_L0008	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	8	10	darub eẅr verschr antwt wider wissen bey disem vnsm diener	darub eẅr vschriben antwt wid wissen bey disem vnsm dien	10	0	0	10	0	0
NB_B5_R002319_L0009	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	9	3	dat ut sup	dat ut s	3	0	0	3	0	0
NB_B5_R002319_L0010	Band5	NB_B5_R002319	Rst Nbg-Briefbücher-Nr 5_0065_left.png	10	7	caspar von pütendorff vogt ʒu guncʒenhawsen silr	caspar von pütendorff vogt ʒu guncʒenhawsen similit	5	0	2	5	0	2
NB_B5_R002320_L0001	Band5	NB_B5_R002320	Rst Nbg-Briefbücher-Nr 5_0065_right.png	1	2	burggraf johanns	burggf johannsen	2	0	0	2	0	0
NB_B5_R002320_L0003	Band5	NB_B5_R002320	Rst Nbg-Briefbücher-Nr 5_0065_right.png	3	12	vns b wie jn nikel erhart in eẅr gnaden land vnd geleyt	vnser burg wie jn nikel erhart in eẅr gnade land vnd geleyt	12	0	0	12	0	0
NB_B5_R002320_L0004	Band5	NB_B5_R002320	Rst Nbg-Briefbücher-Nr 5_0065_right.png	4	9	yenseit des kupferbergs ʒugriffen habe darub wir hanns camr	yenseit des kupferbergs ʒugriffen habe darub wir hanns camrer	7	0	2	7	0	2
NB_B5_R002320_L0005	Band5	NB_B5_R002320	Rst Nbg-Briefbücher-Nr 5_0065_right.png	5	1	berneck	berneck	0	0	1	0	0	1
NB_B5_R002320_L0006	Band5	NB_B5_R002320	Rst Nbg-Briefbücher-Nr 5_0065_right.png	6	12	vnsn ʒu eẅr hoch schik dem wir befolhe habn mit eẅn gnaden	vnsn ʒu eẅr hochw schik dem wir befolhe habn mit eẅn gnadn	12	0	0	12	0	0
NB_B5_R002320_L0007	Band5	NB_B5_R002320	Rst Nbg-Briefbücher-Nr 5_0065_right.png	7	8	dauon ʒu reden et ro in for credencie	dauon ʒu reden et ro in for credecie	7	1	0	7	1	0
NB_B5_R002321_L0001	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	1	5	conr vnd vlr von lauffenholcʒ	conrad vnd vlr von lauffenholcʒ	4	0	1	4	0	1
NB_B5_R002321_L0002	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	2	2	cʒu melsendorff	cʒu melsendorff	2	0	0	2	0	0
NB_B5_R002321_L0003	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	3	11	l conr vnd vlr vns hat fürgelegt sebolt lod vns b	lieber conr vnd vlr vns hat fürg seb loder vns b	10	1	0	10	0	1
NB_B5_R002321_L0004	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	4	1	dem	de	1	0	0	1	0	0
NB_B5_R002321_L0005	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	5	8	vvie jr vllein rusʒwurm cʒu küllwinge seine armman	vvie jr vllein rusʒwurm cʒu küllwingn seine armman	7	1	0	7	1	0
NB_B5_R002321_L0006	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	6	13	den er mit tür vnd tor besliesʒ iij kẅ vnd ochsen als jr	den er mit tür vnd tor besliesʒ iij kẅ vnd ochse als jr	13	0	0	13	0	0
NB_B5_R002321_L0007	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	7	10	genome habt ro daʒ jr dem eg vnss burgs armman	genome habt ro daʒ jr dem eg vnss bgs armman	10	0	0	10	0	0
NB_B5_R002321_L0008	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	8	12	das eg sein vihe wider gebn wöllet als etc das wölle etc	das egen sein vihe wid gebn wöllet als etc das wölle etc	12	0	0	12	0	0
NB_B5_R002321_L0009	Band5	NB_B5_R002321	Rst Nbg-Briefbücher-Nr 5_0065_right.png	9	5	dat fia vj an penthecost	dat fia vj an penthecost	5	0	0	5	0	0
NB_B5_R002322_L0001	Band5	NB_B5_R002322	Rst Nbg-Briefbücher-Nr 5_0065_right.png	1	5	petn stetembg amptman ʒu lawden	petn stetembg amptman ʒu lawden	4	1	0	4	0	1
NB_B5_R002322_L0002	Band5	NB_B5_R002322	Rst Nbg-Briefbücher-Nr 5_0065_right.png	2	14	l her amptman als jr vns aber verschr habt von selen der topplerin wegen	lieb her amptman als jr vns aber vschr habt von selen der topplerin wege	12	0	2	12	0	2
NB_B5_R002322_L0003	Band5	NB_B5_R002322	Rst Nbg-Briefbücher-Nr 5_0065_right.png	3	14	sunderlich wie sie meyne einen der vnsn den die sache antreffe an dem gericht	sunderlich wie sie meyne einen der vnsn de die sache antreffe an dem gericht	14	0	0	14	0	0
NB_B5_R002322_L0004	Band5	NB_B5_R002322	Rst Nbg-Briefbücher-Nr 5_0065_right.png	4	14	bey vns ʒu ʒusprech etc das habn wir wol vernom nu habn wir mit	bey vns ʒu ʒusprech etc das habn wir wol vnome nu habn wir mit	14	0	0	14	0	0
NB_B5_R002322_L0005	Band5	NB_B5_R002322	Rst Nbg-Briefbücher-Nr 5_0065_right.png	5	13	etlichn den vnsn die das angeet dauon geredt vnd jr rede gehöret vvie	etlichen den vnsn die das angeet dauon geredt vnd jr rede gehöret vvie	12	0	1	12	0	1
NB_B5_R002322_L0006	Band5	NB_B5_R002322	Rst Nbg-Briefbücher-Nr 5_0065_right.png	6	10	darub wenn die vorg selend topplerin hieʒwisch sand johans tag	darub wenn die vorg selend topplerin hieʒwischen sand johanns tag	8	0	2	8	0	2
