left_operation	right_operation	selected_folds	semantic_eligible_folds	graph_eligible_folds	null_expected_eligible_folds	graph_excess_eligible_folds	semantic_triplets	semantic_complete_rectangles	graph_triplets	graph_complete_rectangles	mean_left_operation_support	mean_right_operation_support	excess_rank
PREFIX_REPLACE:ch>ol	SUFFIX_ADD:ain	9	9	9	0.193359375	8.806640625	27	9	27	9	39.333333333333336	49.333333333333336	3358
PREFIX_REPLACE:d>ol	SUFFIX_REPLACE:eey>ey	9	9	9	0.193359375	8.806640625	27	26	27	26	41.77777777777778	65.0	3359
PREFIX_REPLACE:l>o	SUFFIX_REPLACE:iin>in	9	9	9	0.193359375	8.806640625	27	27	27	27	62.77777777777778	65.0	3360
PREFIX_REPLACE:o>qo	SUFFIX_ADD:ol	12	12	12	3.1943359375	8.8056640625	119	32	119	32	193.0	66.75	3361
PREFIX_REPLACE:c>tc	SUFFIX_ADD:d	9	9	9	0.1962890625	8.8037109375	27	18	27	18	31.11111111111111	45.22222222222222	3362
PREFIX_REPLACE:k>t	SUFFIX_ADD:l	10	10	10	1.197265625	8.802734375	30	30	30	30	45.5	85.4	3363
PREFIX_ADD:o	SUFFIX_REPLACE:eor>ody	9	9	9	0.197265625	8.802734375	41	25	41	25	263.8888888888889	21.333333333333332	3364
PREFIX_ADD:qo	SUFFIX_REPLACE:ol>or	12	12	12	3.201171875	8.798828125	149	81	149	81	176.58333333333334	82.25	3365
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:dy>eey	9	9	9	0.2021484375	8.7978515625	27	18	27	18	58.666666666666664	46.333333333333336	3366
PREFIX_REPLACE:d>ok	SUFFIX_REPLACE:ody>or	9	9	9	0.2041015625	8.7958984375	27	27	27	27	54.22222222222222	55.111111111111114	3367
PREFIX_REPLACE:l>qo	SUFFIX_REPLACE:ain>ar	9	9	9	0.2041015625	8.7958984375	27	27	27	27	59.888888888888886	47.77777777777778	3368
PREFIX_REPLACE:o>y	SUFFIX_ADD:ody	9	9	9	0.2041015625	8.7958984375	27	9	27	9	113.77777777777777	33.22222222222222	3369
PREFIX_REPLACE:ch>r	SUFFIX_ADD:y	11	11	11	2.2060546875	8.7939453125	65	11	65	11	21.454545454545453	196.9090909090909	3370
PREFIX_REPLACE:c>ct	SUFFIX_ADD:chy	9	9	9	0.208984375	8.791015625	27	9	27	9	30.333333333333332	51.77777777777778	3371
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:es>ey	9	9	9	0.208984375	8.791015625	27	27	27	27	75.33333333333333	32.666666666666664	3372
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ol>or	12	12	12	3.2099609375	8.7900390625	135	82	135	82	193.0	82.25	3373
PREFIX_ADD:l	SUFFIX_ADD:l	12	12	12	3.2109375	8.7890625	90	33	90	33	113.08333333333333	85.41666666666667	3374
PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:dy>or	9	9	9	0.2138671875	8.7861328125	34	16	34	16	29.0	78.33333333333333	3375
PREFIX_REPLACE:lk>t	SUFFIX_REPLACE:dy>ol	9	9	9	0.2158203125	8.7841796875	27	27	27	27	23.77777777777778	91.66666666666667	3376
PREFIX_REPLACE:lk>t	SUFFIX_REPLACE:ey>ol	9	9	9	0.220703125	8.779296875	27	27	27	27	23.555555555555557	95.11111111111111	3377
PREFIX_ADD:lch	SUFFIX_ADD:l	9	9	9	0.2216796875	8.7783203125	27	9	27	9	13.11111111111111	85.44444444444444	3378
PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:iin>in	9	9	9	0.2216796875	8.7783203125	35	9	35	9	29.0	65.0	3379
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:edy>or	10	10	10	1.224609375	8.775390625	39	30	39	30	92.6	63.8	3380
PREFIX_REPLACE:l>qo	SUFFIX_REPLACE:iin>in	9	9	9	0.2255859375	8.7744140625	27	27	27	27	59.888888888888886	65.0	3381
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:al>eol	9	9	9	0.2255859375	8.7744140625	27	17	27	17	75.66666666666667	30.666666666666668	3382
PREFIX_ADD:y	SUFFIX_REPLACE:dy>ol	12	12	12	3.228515625	8.771484375	177	103	177	103	136.75	91.16666666666667	3383
PREFIX_REPLACE:l>ol	SUFFIX_REPLACE:edy>ody	9	9	9	0.228515625	8.771484375	35	9	35	9	55.333333333333336	59.111111111111114	3384
PREFIX_REPLACE:ok>p	SUFFIX_REPLACE:dy>ol	9	9	9	0.228515625	8.771484375	27	18	27	18	27.555555555555557	91.22222222222223	3385
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ey>ol	11	11	11	2.2294921875	8.7705078125	43	33	43	33	122.27272727272727	95.63636363636364	3386
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ey>ol	11	11	11	2.2294921875	8.7705078125	43	33	43	33	121.45454545454545	95.63636363636364	3387
PREFIX_REPLACE:ok>op	SUFFIX_REPLACE:dy>or	9	9	9	0.23046875	8.76953125	27	25	27	25	25.22222222222222	78.77777777777777	3388
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:edy>ey	12	12	12	3.2314453125	8.7685546875	86	74	86	74	68.91666666666667	109.08333333333333	3389
PREFIX_ADD:d	SUFFIX_REPLACE:hdy>hey	9	9	9	0.232421875	8.767578125	27	9	27	9	123.44444444444444	39.0	3390
PREFIX_REPLACE:ch>lk	SUFFIX_REPLACE:ey>or	9	9	9	0.2373046875	8.7626953125	27	9	27	9	23.77777777777778	76.22222222222223	3391
PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:ody>ol	9	9	9	0.23828125	8.76171875	27	18	27	18	29.0	68.11111111111111	3392
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:dy>edy	12	12	12	3.2392578125	8.7607421875	55	53	55	53	68.91666666666667	88.91666666666667	3393
PREFIX_ADD:q	SUFFIX_REPLACE:ol>or	12	12	12	3.240234375	8.759765625	147	93	147	93	206.58333333333334	82.25	3394
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:eey>or	9	9	9	0.240234375	8.759765625	27	18	27	18	92.44444444444444	47.111111111111114	3395
PREFIX_REPLACE:d>r	SUFFIX_ADD:y	11	11	11	2.2431640625	8.7568359375	62	11	62	11	19.181818181818183	196.9090909090909	3396
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:iin>in	12	12	12	3.2451171875	8.7548828125	116	92	116	92	193.0	64.66666666666667	3397
PREFIX_ADD:oke	SUFFIX_REPLACE:ey>ol	9	9	9	0.2490234375	8.7509765625	27	9	27	9	42.44444444444444	96.11111111111111	3398
PREFIX_REPLACE:d>p	SUFFIX_REPLACE:dy>edy	9	9	9	0.25	8.75	27	17	27	17	27.444444444444443	88.11111111111111	3399
PREFIX_ADD:q	SUFFIX_REPLACE:iin>in	12	12	12	3.2529296875	8.7470703125	116	92	116	92	206.58333333333334	64.66666666666667	3400
PREFIX_REPLACE:l>ol	SUFFIX_REPLACE:iin>in	9	9	9	0.2578125	8.7421875	27	18	27	18	54.55555555555556	65.0	3401
PREFIX_ADD:o	SUFFIX_REPLACE:eey>ey	12	12	12	3.2587890625	8.7412109375	160	139	160	139	263.5833333333333	64.75	3402
PREFIX_REPLACE:ot>qo	SUFFIX_REPLACE:ey>or	9	9	9	0.2587890625	8.7412109375	35	9	35	9	25.77777777777778	75.88888888888889	3403
PREFIX_REPLACE:qo>yk	SUFFIX_REPLACE:ey>ol	9	9	9	0.2587890625	8.7412109375	27	27	27	27	24.333333333333332	95.55555555555556	3404
PREFIX_ADD:l	SUFFIX_REPLACE:es>ey	9	9	9	0.259765625	8.740234375	27	25	27	25	113.33333333333333	32.77777777777778	3405
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eol>ody	9	9	9	0.2646484375	8.7353515625	27	26	27	26	75.44444444444444	33.44444444444444	3406
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eol>or	9	9	9	0.2646484375	8.7353515625	27	27	27	27	75.44444444444444	34.111111111111114	3407
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:hdy>hey	9	9	9	0.2666015625	8.7333984375	27	18	27	18	122.0	38.888888888888886	3408
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:hdy>hey	9	9	9	0.2666015625	8.7333984375	27	18	27	18	121.11111111111111	38.888888888888886	3409
PREFIX_REPLACE:c>tc	SUFFIX_REPLACE:dy>or	9	9	9	0.267578125	8.732421875	27	17	27	17	31.0	78.55555555555556	3410
PREFIX_REPLACE:ot>p	SUFFIX_ADD:dy	9	9	9	0.2685546875	8.7314453125	27	9	27	9	24.22222222222222	133.33333333333334	3411
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ey>or	12	12	12	3.271484375	8.728515625	162	72	162	72	193.0	75.91666666666667	3412
PREFIX_ADD:cth	SUFFIX_ADD:chy	9	9	9	0.271484375	8.728515625	27	9	27	9	24.0	51.888888888888886	3413
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:am>ar	9	9	9	0.2724609375	8.7275390625	27	27	27	27	96.11111111111111	43.666666666666664	3414
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:hol>hy	9	0	9	0.2744140625	8.7255859375	0	0	27	18	75.77777777777777	41.333333333333336	3415
PREFIX_ADD:q	SUFFIX_REPLACE:ey>or	12	12	12	3.2763671875	8.7236328125	162	72	162	72	206.58333333333334	75.91666666666667	3416
PREFIX_REPLACE:d>ol	SUFFIX_REPLACE:ey>ody	9	9	9	0.2763671875	8.7236328125	27	9	27	9	41.22222222222222	74.44444444444444	3417
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:edy>ey	12	12	12	3.27734375	8.72265625	58	58	58	58	75.41666666666667	109.08333333333333	3418
PREFIX_ADD:d	SUFFIX_ADD:o	10	10	10	1.27734375	8.72265625	66	10	66	10	123.5	33.7	3419
PREFIX_ADD:q	SUFFIX_ADD:cho	9	9	9	0.27734375	8.72265625	27	18	27	18	207.22222222222223	14.333333333333334	3420
PREFIX_ADD:yk	SUFFIX_ADD:y	12	12	12	3.2783203125	8.7216796875	147	43	147	43	36.166666666666664	197.0	3421
PREFIX_ADD:qo	SUFFIX_ADD:l	12	12	12	3.279296875	8.720703125	166	88	166	88	176.58333333333334	85.41666666666667	3422
PREFIX_REPLACE:ch>l	SUFFIX_ADD:r	9	9	9	0.283203125	8.716796875	27	9	27	9	44.666666666666664	67.55555555555556	3423
PREFIX_REPLACE:s>yc	SUFFIX_REPLACE:dy>or	9	9	9	0.2841796875	8.7158203125	27	18	27	18	29.77777777777778	78.22222222222223	3424
PREFIX_ADD:ch	SUFFIX_ADD:ol	12	12	12	3.28515625	8.71484375	200	53	200	53	190.91666666666666	66.75	3425
PREFIX_ADD:y	SUFFIX_REPLACE:chy>or	10	10	10	1.287109375	8.712890625	30	20	30	20	137.0	35.3	3426
PREFIX_ADD:y	SUFFIX_REPLACE:al>ol	11	11	11	2.29296875	8.70703125	33	22	33	22	136.63636363636363	60.72727272727273	3427
PREFIX_ADD:so	SUFFIX_ADD:dy	9	9	9	0.294921875	8.705078125	41	9	41	9	34.333333333333336	133.55555555555554	3428
PREFIX_ADD:ok	SUFFIX_REPLACE:ar>dy	9	9	9	0.2958984375	8.7041015625	27	18	27	18	72.0	54.22222222222222	3429
PREFIX_REPLACE:qo>y	SUFFIX_ADD:ar	9	9	9	0.2958984375	8.7041015625	27	9	27	9	96.22222222222223	79.11111111111111	3430
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:chy>edy	9	9	9	0.2958984375	8.7041015625	27	27	27	27	96.66666666666667	30.77777777777778	3431
PREFIX_REPLACE:s>yc	SUFFIX_ADD:r	9	9	9	0.298828125	8.701171875	36	18	36	18	29.77777777777778	67.44444444444444	3432
PREFIX_ADD:o	SUFFIX_REPLACE:eo>eol	9	9	9	0.2998046875	8.7001953125	27	27	27	27	264.22222222222223	24.333333333333332	3433
PREFIX_ADD:ch	SUFFIX_REPLACE:ey>od	9	9	9	0.30859375	8.69140625	66	9	66	9	189.33333333333334	31.22222222222222	3434
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:ar>chy	9	9	9	0.3095703125	8.6904296875	27	17	27	17	91.88888888888889	47.111111111111114	3435
PREFIX_REPLACE:ch>s	SUFFIX_ADD:r	9	9	9	0.314453125	8.685546875	27	9	27	9	41.111111111111114	67.33333333333333	3436
PREFIX_REPLACE:o>sh	SUFFIX_REPLACE:ol>or	9	9	9	0.314453125	8.685546875	27	9	27	9	46.44444444444444	82.66666666666667	3437
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:al>eey	9	9	9	0.3203125	8.6796875	27	18	27	18	64.88888888888889	38.666666666666664	3438
PREFIX_REPLACE:o>y	SUFFIX_ADD:l	12	12	12	3.3212890625	8.6787109375	42	33	42	33	114.25	85.41666666666667	3439
PREFIX_REPLACE:ot>sh	SUFFIX_REPLACE:al>am	9	9	9	0.3232421875	8.6767578125	27	18	27	18	49.888888888888886	44.888888888888886	3440
PREFIX_ADD:che	SUFFIX_REPLACE:eey>ol	9	9	9	0.3251953125	8.6748046875	27	9	27	9	103.22222222222223	57.333333333333336	3441
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:ey>ol	12	12	12	3.326171875	8.673828125	137	104	137	104	114.25	95.08333333333333	3442
PREFIX_REPLACE:ol>qo	SUFFIX_ADD:ar	9	9	9	0.33203125	8.66796875	27	18	27	18	69.0	78.66666666666667	3443
PREFIX_REPLACE:d>ok	SUFFIX_REPLACE:ar>or	9	9	9	0.3330078125	8.6669921875	27	26	27	26	54.111111111111114	55.44444444444444	3444
PREFIX_REPLACE:d>s	SUFFIX_ADD:o	9	9	9	0.3359375	8.6640625	27	9	27	9	35.77777777777778	34.111111111111114	3445
PREFIX_REPLACE:a>da	SUFFIX_ADD:al	9	9	9	0.3369140625	8.6630859375	33	9	33	9	28.77777777777778	74.77777777777777	3446
PREFIX_ADD:ok	SUFFIX_REPLACE:ar>or	9	9	9	0.33984375	8.66015625	27	9	27	9	72.0	55.0	3447
PREFIX_REPLACE:ch>qo	SUFFIX_ADD:chy	9	9	9	0.345703125	8.654296875	27	9	27	9	74.77777777777777	51.55555555555556	3448
PREFIX_REPLACE:ol>ot	SUFFIX_REPLACE:dy>edy	9	9	9	0.35546875	8.64453125	27	17	27	17	32.44444444444444	89.77777777777777	3449
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:hdy>hy	9	9	9	0.3583984375	8.6416015625	27	27	27	27	122.0	42.888888888888886	3450
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:hdy>hy	9	9	9	0.3583984375	8.6416015625	27	27	27	27	121.11111111111111	42.888888888888886	3451
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:edy>ey	12	12	12	3.3603515625	8.6396484375	67	47	67	47	122.16666666666667	109.08333333333333	3452
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:edy>ey	12	12	12	3.3603515625	8.6396484375	67	47	67	47	121.33333333333333	109.08333333333333	3453
PREFIX_REPLACE:c>ct	SUFFIX_ADD:dy	11	11	11	2.37109375	8.62890625	43	20	43	20	29.636363636363637	132.9090909090909	3454
PREFIX_REPLACE:d>s	SUFFIX_ADD:l	12	12	12	3.3720703125	8.6279296875	55	43	55	43	35.666666666666664	85.41666666666667	3455
PREFIX_ADD:cho	SUFFIX_REPLACE:ar>ey	9	9	9	0.3740234375	8.6259765625	27	26	27	26	96.88888888888889	50.55555555555556	3456
PREFIX_REPLACE:c>pc	SUFFIX_REPLACE:dy>ol	9	9	9	0.375	8.625	33	17	33	17	29.0	91.22222222222223	3457
PREFIX_REPLACE:ch>ol	SUFFIX_REPLACE:dy>ey	9	9	9	0.375	8.625	27	18	27	18	39.666666666666664	107.33333333333333	3458
PREFIX_REPLACE:ch>t	SUFFIX_REPLACE:ar>or	9	9	9	0.3759765625	8.6240234375	27	9	27	9	46.44444444444444	54.888888888888886	3459
PREFIX_REPLACE:c>dc	SUFFIX_REPLACE:ar>ol	9	9	9	0.3818359375	8.6181640625	27	9	27	9	33.77777777777778	64.22222222222223	3460
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:eol>ey	9	9	9	0.3828125	8.6171875	27	27	27	27	70.66666666666667	46.22222222222222	3461
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:od>ody	9	9	9	0.3837890625	8.6162109375	27	18	27	18	193.66666666666666	26.88888888888889	3462
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:am>chy	9	9	9	0.3876953125	8.6123046875	27	27	27	27	193.44444444444446	26.77777777777778	3463
PREFIX_ADD:q	SUFFIX_REPLACE:od>ody	9	9	9	0.388671875	8.611328125	27	18	27	18	207.0	26.88888888888889	3464
PREFIX_REPLACE:c>ct	SUFFIX_REPLACE:dy>ol	9	9	9	0.388671875	8.611328125	27	18	27	18	29.88888888888889	91.55555555555556	3465
PREFIX_ADD:qo	SUFFIX_REPLACE:od>or	9	9	9	0.3896484375	8.6103515625	32	32	32	32	176.77777777777777	30.444444444444443	3466
PREFIX_REPLACE:ch>lk	SUFFIX_REPLACE:dy>ol	9	9	9	0.3896484375	8.6103515625	27	17	27	17	24.11111111111111	91.0	3467
PREFIX_REPLACE:d>o	SUFFIX_REPLACE:ol>or	9	9	9	0.3896484375	8.6103515625	27	17	27	17	34.666666666666664	82.66666666666667	3468
PREFIX_ADD:q	SUFFIX_REPLACE:am>chy	9	9	9	0.3935546875	8.6064453125	27	27	27	27	206.88888888888889	26.77777777777778	3469
PREFIX_REPLACE:dc>s	SUFFIX_ADD:dy	10	10	10	1.3955078125	8.6044921875	30	20	30	20	28.7	133.4	3470
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:edy>or	9	9	9	0.3994140625	8.6005859375	27	26	27	26	55.22222222222222	63.888888888888886	3471
PREFIX_ADD:qot	SUFFIX_ADD:y	12	12	12	3.4072265625	8.5927734375	217	57	217	57	47.583333333333336	197.0	3472
PREFIX_REPLACE:ok>ot	SUFFIX_ADD:d	9	9	9	0.4091796875	8.5908203125	27	9	27	9	75.33333333333333	45.44444444444444	3473
PREFIX_ADD:q	SUFFIX_ADD:r	12	12	12	3.41015625	8.58984375	136	83	136	83	206.58333333333334	67.25	3474
PREFIX_ADD:ot	SUFFIX_REPLACE:al>ol	9	9	9	0.412109375	8.587890625	27	9	27	9	83.77777777777777	61.111111111111114	3475
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eol>ol	9	9	9	0.4150390625	8.5849609375	27	27	27	27	75.44444444444444	40.55555555555556	3476
PREFIX_ADD:o	SUFFIX_REPLACE:ar>or	12	12	12	3.4169921875	8.5830078125	70	67	70	67	263.5833333333333	54.916666666666664	3477
PREFIX_ADD:y	SUFFIX_REPLACE:es>ey	9	9	9	0.4169921875	8.5830078125	27	18	27	18	136.66666666666666	32.333333333333336	3478
PREFIX_REPLACE:s>yc	SUFFIX_REPLACE:dy>ey	9	9	9	0.4169921875	8.5830078125	27	18	27	18	29.77777777777778	107.22222222222223	3479
PREFIX_REPLACE:lk>ot	SUFFIX_REPLACE:dy>ol	9	9	9	0.4228515625	8.5771484375	27	27	27	27	27.88888888888889	91.66666666666667	3480
PREFIX_REPLACE:ch>d	SUFFIX_ADD:r	9	9	9	0.4248046875	8.5751953125	27	9	27	9	47.0	67.44444444444444	3481
PREFIX_REPLACE:lk>ok	SUFFIX_REPLACE:dy>ol	9	9	9	0.4365234375	8.5634765625	27	27	27	27	30.11111111111111	91.66666666666667	3482
PREFIX_REPLACE:o>qo	SUFFIX_ADD:edy	9	9	9	0.4375	8.5625	27	27	27	27	193.66666666666666	25.666666666666668	3483
PREFIX_ADD:or	SUFFIX_ADD:l	9	9	9	0.4384765625	8.5615234375	27	9	27	9	16.444444444444443	85.33333333333333	3484
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:eey>ey	9	9	9	0.4384765625	8.5615234375	27	18	27	18	74.44444444444444	65.44444444444444	3485
PREFIX_ADD:y	SUFFIX_REPLACE:ey>ol	12	12	12	3.4423828125	8.5576171875	186	118	186	118	136.75	95.08333333333333	3486
PREFIX_ADD:o	SUFFIX_REPLACE:al>or	12	12	12	3.443359375	8.556640625	103	67	103	67	263.5833333333333	55.583333333333336	3487
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:al>ar	9	9	9	0.447265625	8.552734375	27	18	27	18	57.888888888888886	69.66666666666667	3488
PREFIX_ADD:a	SUFFIX_ADD:o	9	9	9	0.451171875	8.548828125	27	9	27	9	41.111111111111114	33.44444444444444	3489
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:edy>or	12	12	12	3.4541015625	8.5458984375	144	79	144	79	193.0	63.416666666666664	3490
PREFIX_ADD:y	SUFFIX_ADD:l	12	12	12	3.455078125	8.544921875	111	56	111	56	136.75	85.41666666666667	3491
PREFIX_REPLACE:ch>lk	SUFFIX_REPLACE:ey>ol	9	9	9	0.4560546875	8.5439453125	27	25	27	25	23.77777777777778	95.33333333333333	3492
PREFIX_REPLACE:d>ol	SUFFIX_ADD:dy	12	12	12	3.4609375	8.5390625	77	23	77	23	41.5	133.0	3493
PREFIX_ADD:q	SUFFIX_REPLACE:edy>or	12	12	12	3.4697265625	8.5302734375	144	79	144	79	206.58333333333334	63.416666666666664	3494
PREFIX_REPLACE:l>t	SUFFIX_REPLACE:ey>ol	9	9	9	0.470703125	8.529296875	27	18	27	18	33.44444444444444	96.0	3495
PREFIX_ADD:k	SUFFIX_REPLACE:al>or	9	9	9	0.4736328125	8.5263671875	27	9	27	9	67.22222222222223	55.22222222222222	3496
PREFIX_REPLACE:ot>yt	SUFFIX_ADD:dy	12	12	12	3.4755859375	8.5244140625	67	30	67	30	36.083333333333336	133.0	3497
PREFIX_REPLACE:s>yc	SUFFIX_REPLACE:dy>ol	9	9	9	0.4775390625	8.5224609375	27	18	27	18	29.77777777777778	90.88888888888889	3498
PREFIX_ADD:ol	SUFFIX_REPLACE:chy>ol	9	9	9	0.48828125	8.51171875	35	9	35	9	91.22222222222223	44.44444444444444	3499
PREFIX_REPLACE:k>t	SUFFIX_ADD:r	9	9	9	0.490234375	8.509765625	27	26	27	26	46.111111111111114	67.11111111111111	3500
PREFIX_REPLACE:d>ok	SUFFIX_REPLACE:ody>ol	9	9	9	0.4912109375	8.5087890625	27	25	27	25	54.22222222222222	68.88888888888889	3501
PREFIX_REPLACE:ch>ok	SUFFIX_REPLACE:ar>eey	9	9	9	0.4931640625	8.5068359375	27	18	27	18	64.0	39.55555555555556	3502
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:ody>ol	12	12	12	3.494140625	8.505859375	91	80	91	80	193.0	68.16666666666667	3503
PREFIX_ADD:o	SUFFIX_REPLACE:al>ol	12	12	12	3.4951171875	8.5048828125	103	57	103	57	263.5833333333333	60.833333333333336	3504
PREFIX_ADD:ol	SUFFIX_REPLACE:ar>dy	9	9	9	0.4951171875	8.5048828125	27	18	27	18	91.33333333333333	54.666666666666664	3505
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:dy>ey	12	12	12	3.4970703125	8.5029296875	73	51	73	51	92.25	107.5	3506
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:edy>ol	10	10	10	1.498046875	8.501953125	30	30	30	30	122.2	79.8	3507
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:edy>ol	10	10	10	1.498046875	8.501953125	30	30	30	30	121.4	79.8	3508
PREFIX_ADD:d	SUFFIX_REPLACE:am>ar	9	9	9	0.5	8.5	27	9	27	9	123.88888888888889	43.55555555555556	3509
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eol>ey	9	9	9	0.5	8.5	27	27	27	27	75.44444444444444	46.333333333333336	3510
PREFIX_ADD:ch	SUFFIX_ADD:al	12	12	12	3.5029296875	8.4970703125	233	64	233	64	190.91666666666666	74.66666666666667	3511
PREFIX_REPLACE:ch>ok	SUFFIX_ADD:al	10	10	10	1.50390625	8.49609375	37	10	37	10	63.7	75.2	3512
PREFIX_ADD:ok	SUFFIX_ADD:o	9	9	9	0.509765625	8.490234375	27	9	27	9	72.0	33.888888888888886	3513
PREFIX_REPLACE:d>ok	SUFFIX_REPLACE:ar>ol	9	9	9	0.509765625	8.490234375	27	18	27	18	54.111111111111114	63.888888888888886	3514
PREFIX_REPLACE:l>qo	SUFFIX_REPLACE:ey>or	9	9	9	0.51171875	8.48828125	27	18	27	18	59.888888888888886	76.77777777777777	3515
PREFIX_REPLACE:ch>ok	SUFFIX_REPLACE:ar>chy	9	9	9	0.5126953125	8.4873046875	27	18	27	18	63.55555555555556	47.111111111111114	3516
PREFIX_REPLACE:ch>ot	SUFFIX_ADD:ol	10	10	10	1.5166015625	8.4833984375	64	10	64	10	65.2	67.2	3517
PREFIX_ADD:ch	SUFFIX_ADD:l	12	12	12	3.5185546875	8.4814453125	132	43	132	43	190.91666666666666	85.41666666666667	3518
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:eey>eol	9	9	9	0.5205078125	8.4794921875	27	25	27	25	75.55555555555556	42.333333333333336	3519
PREFIX_ADD:q	SUFFIX_REPLACE:ody>ol	12	12	12	3.521484375	8.478515625	102	80	102	80	206.58333333333334	68.16666666666667	3520
PREFIX_ADD:qo	SUFFIX_REPLACE:edy>ol	12	12	12	3.521484375	8.478515625	196	114	196	114	176.58333333333334	79.58333333333333	3521
PREFIX_ADD:o	SUFFIX_ADD:chy	12	12	12	3.5263671875	8.4736328125	173	44	173	44	263.5833333333333	51.833333333333336	3522
PREFIX_REPLACE:a>o	SUFFIX_ADD:y	12	12	12	3.5263671875	8.4736328125	78	45	78	45	42.5	197.0	3523
PREFIX_REPLACE:sh>yk	SUFFIX_ADD:r	9	9	9	0.52734375	8.47265625	27	17	27	17	30.0	67.33333333333333	3524
PREFIX_REPLACE:s>yc	SUFFIX_ADD:l	9	9	9	0.5302734375	8.4697265625	27	18	27	18	29.77777777777778	85.77777777777777	3525
PREFIX_ADD:y	SUFFIX_REPLACE:al>ar	11	11	11	2.53515625	8.46484375	33	22	33	22	136.63636363636363	69.72727272727273	3526
PREFIX_ADD:r	SUFFIX_ADD:y	11	11	11	2.5361328125	8.4638671875	103	22	103	22	29.454545454545453	196.9090909090909	3527
PREFIX_ADD:y	SUFFIX_REPLACE:ol>or	12	12	12	3.5380859375	8.4619140625	117	104	117	104	136.75	82.25	3528
PREFIX_REPLACE:l>o	SUFFIX_REPLACE:ey>or	9	9	9	0.541015625	8.458984375	27	18	27	18	62.77777777777778	76.77777777777777	3529
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:hey>hy	9	9	9	0.546875	8.453125	27	17	27	17	70.77777777777777	62.333333333333336	3530
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:ar>chy	9	9	9	0.546875	8.453125	27	17	27	17	75.33333333333333	47.111111111111114	3531
PREFIX_REPLACE:ch>d	SUFFIX_ADD:dy	10	10	10	1.5478515625	8.4521484375	30	18	30	18	47.0	132.9	3532
PREFIX_REPLACE:l>qo	SUFFIX_REPLACE:dy>or	9	9	9	0.5478515625	8.4521484375	27	27	27	27	59.77777777777778	79.44444444444444	3533
PREFIX_ADD:y	SUFFIX_REPLACE:edy>ey	12	12	12	3.5546875	8.4453125	142	120	142	120	136.75	109.08333333333333	3534
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:dy>ey	12	12	12	3.556640625	8.443359375	59	46	59	46	75.41666666666667	107.5	3535
PREFIX_ADD:o	SUFFIX_REPLACE:dar>dy	10	10	10	1.560546875	8.439453125	30	30	30	30	263.6	48.5	3536
PREFIX_ADD:ch	SUFFIX_REPLACE:chy>dy	9	9	9	0.5693359375	8.4306640625	27	9	27	9	190.11111111111111	36.333333333333336	3537
