role	formal_feature	log_odds_weight	support	positive_support	physical_folios	selected_model	claim_state
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:CACAB	-0.197589028925	5	0	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	SECTION:Z	-0.197589028925	5	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:ACA	-0.199269265775	53	7	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:KA	-0.232691916183	68	9	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:JA	-0.248009129398	55	7	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:F	-0.284138064017	13	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AF	-0.284138064017	13	1	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^B	-0.295131931781	57	7	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:BAB	-0.335649529870	29	3	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:D	-0.354821375289	6	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^D	-0.354821375289	6	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:CAG	-0.354821375289	6	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:PKA	-0.354821375289	6	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AC	-0.354821375289	6	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQKA	-0.354821375289	6	0	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:CA$	-0.368220934936	22	2	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:G	-0.465665227647	24	2	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:AG	-0.465665227647	24	2	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:JQ	-0.491443960484	7	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQA	-0.491443960484	7	0	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QA$	-0.501256172750	16	1	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	FAMILY_EXACT:AQJABA	-0.612327773818	8	0	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:A	-0.613585357724	381	62	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:CA	-0.663857903062	75	7	16	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AQJ	-0.684178510577	39	3	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KAQ	-0.720798711890	9	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:CAC	-0.737179450710	20	1	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:QJ	-0.743648209133	41	3	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	GROUP_COUNT:2	-0.758359329207	71	6	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:G$	-0.789190229580	21	1	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:AG$	-0.789190229580	21	1	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^BA	-0.828083295443	44	3	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:3	-0.828083295443	44	3	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:JAB	-0.976530812252	25	1	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:KA$	-0.976530812252	25	1	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HOST_LEN:2	-1.158510430249	44	2	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	SECTION:C	-1.192102631755	85	5	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^AC	-1.209670825441	15	0	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:QJA	-1.246532418745	32	1	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	CURRIER:A	-1.253197090490	101	6	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	SECTION:P	-1.253197090490	101	6	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	HAND:1	-1.282363438272	103	6	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F2:^C	-1.346228696501	35	1	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	GROUP_COUNT:4	-1.445594103401	19	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:$	-1.609437912434	394	65	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F1:^	-1.609437912434	394	65	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	F3:^CA	-1.808126446692	27	0	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	KIND:P	-2.486690771582	50	0	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	GROUP_COUNT:3	-2.640625957388	57	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_EXPLICIT_ATTACHMENT	KIND:R	-3.436993433934	105	0	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	SECTION:B	2.938979456962	56	55	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HAND:1	2.440454887217	103	97	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	CURRIER:A	2.407489764192	101	95	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	SECTION:P	2.407489764192	101	95	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:KB	2.271529303057	16	16	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:KBA	2.138135660966	14	14	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:BQ	1.603017344631	8	8	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QKB	1.603017344631	8	8	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ABQ	1.481242287705	7	7	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QJB	1.481242287705	7	7	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	CURRIER:B	1.427447975607	65	57	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HAND:2	1.427447975607	65	57	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BCA	1.343734746701	6	6	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:AQKBA	1.343734746701	6	6	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	KIND:L	1.309779648936	239	184	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^AP	1.219617421473	19	17	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BQA	1.185623665658	5	5	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:A	1.071320146380	381	252	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:APA	1.011965941798	10	9	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:CQ	0.999357330573	4	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BKB	0.999357330573	4	4	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:PAB	0.999357330573	4	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:AQJBA	0.999357330573	4	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:BACA	0.999357330573	4	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:AP	0.924555241724	20	17	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:KAQ	0.902597404742	9	8	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:JB	0.873660418597	14	12	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:PA	0.873660418597	14	12	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:P	0.860653651569	24	20	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	GROUP_COUNT:1	0.790970433715	247	178	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:JBA	0.789560910228	13	11	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:BC	0.780822347816	8	7	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ABC	0.780822347816	8	7	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BAQ	0.772284501119	3	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BQK	0.772284501119	3	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:AQJABAC	0.772284501119	3	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:DAQAB	0.772284501119	3	3	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:CA$	0.752201943341	22	18	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QA$	0.656779536389	16	13	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^QA	0.643314806812	7	6	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:AQA	0.643314806812	7	6	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:QK	0.637785251227	37	29	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:$	0.625705899764	394	257	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:^	0.625705899764	394	257	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	GROUP_COUNT:4	0.567929166416	19	15	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:AQK	0.514224097725	30	23	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:9	0.494498730479	14	11	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:PK	0.489806256542	10	8	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:APK	0.489806256542	10	8	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:CB	0.485203725769	6	5	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:LJ	0.485203725769	6	5	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ACB	0.485203725769	6	5	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:PKA	0.485203725769	6	5	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QAQ	0.485203725769	6	5	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:QA	0.473123756582	114	83	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:A$	0.462098449739	185	131	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:Q	0.406566429805	196	137	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:KJA	0.403446943952	13	10	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QAB	0.398980114739	63	46	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:AQA	0.384073918127	96	69	16	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BA$	0.369859252654	92	66	16	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:AQ	0.336589134161	168	117	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:K	0.304090827118	111	78	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:B	0.300658762595	251	170	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:DA	0.298937390684	5	4	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BKJ	0.298937390684	5	4	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:CAF	0.298937390684	5	4	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:DAQ	0.298937390684	5	4	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^DA	0.298937390684	5	4	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^LJ	0.298937390684	5	4	2	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:BAB	0.298937390684	5	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BAB	0.293292185343	29	21	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	SECTION:C	0.291898114170	85	60	5	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^KA	0.263920200677	15	11	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:BK	0.216419052430	21	15	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QAC	0.216419052430	21	15	13	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QKA	0.201330605927	24	17	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:BA	0.197448406930	165	112	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ABK	0.172868414150	14	10	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^AQ	0.160514856034	148	100	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:^B	0.142860487913	57	39	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:CA	0.135847548842	75	51	16	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:AB$	0.135265348117	78	53	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^BA	0.116872940034	44	30	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ACA	0.113659318473	53	36	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:B$	0.113164089800	92	62	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:5	0.111610176549	74	50	13	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:7	0.077117303344	31	21	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:^K	0.076496032990	28	19	8	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:8	0.074107972154	16	11	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:^Q	0.072969019867	10	7	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:AQAB	0.072969019867	10	7	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^BK	0.072412577568	7	5	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:AT	0.071864561230	4	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ATA	0.071864561230	4	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:CBA	0.071864561230	4	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:LA$	0.071864561230	4	3	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QAK	0.071864561230	4	3	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^A$	0.071864561230	4	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:A	0.071864561230	4	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:BAC	0.071864561230	4	3	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BAC	0.038355902025	39	26	12	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:KA	0.034227528795	68	45	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:KJ	0.014585491019	24	16	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:2	0.007071011241	44	29	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:3	0.007071011241	44	29	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:^A	-0.006192693740	241	157	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:AB	-0.008778321829	195	127	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:KAB	-0.066445099408	20	13	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:6	-0.082096300525	61	39	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:C	-0.097266847938	158	101	18	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:AC	-0.111984891633	129	82	17	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:D	-0.113853757516	6	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:^D	-0.113853757516	6	4	4	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:PAC	-0.113853757516	6	4	6	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	FAMILY_EXACT:AQABA	-0.116278144477	14	9	9	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BBA	-0.118808151072	22	14	11	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	HOST_LEN:4	-0.126933000912	84	53	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:^AB	-0.156415686458	32	20	13	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ABA	-0.157568424338	80	50	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:BKA	-0.157609509935	11	7	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:JAC	-0.157609509935	11	7	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:KAC	-0.157609509935	11	7	7	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F1:J	-0.174382143022	82	51	14	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:AQJ	-0.196849657357	39	24	10	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:CAB	-0.209398728888	31	19	15	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:CK	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F2:GA	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:ACK	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:AGA	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:KC$	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:PKJ	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:QKC	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
REL_PROXIMITY	F3:TA$	-0.219731410543	3	2	3	SOURCE_FAMILY	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
