channel	candidate_id	visual_feature	formal_feature	feature_level	aliases	label	n_hard	contact_or_positive_n	gap_or_negative_n	feature_positive	positive_with_feature	negative_with_feature	effect_p_feature_given_positive_minus_negative	feature_value_summary	within_array_signed_effect	informative_arrays	conditional_mutual_information_bits_per_row	raw_mdl_gain_bits	selector_paid_mdl_gain_bits	exact_permutation_worlds	exact_signed_p	exact_cmi_p	conditional_library_max_signed_p	conditional_library_max_cmi_p	cyclic_rotation_worlds	cyclic_rotation_p	length_group_matched_worlds	length_group_matched_signed_p	per_array_contributions	leave_one_array_effects	leave_one_folio_effects	survives_leave_one_array_direction	survives_leave_one_folio_direction	edition_min_mask_jaccard	edition_signed_effects	uncertainty_dependence	obvious_confounds	notes	atlas_row
F82_TOP_VS_BOTTOM_ROW	0555cf96b54a	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(FAMILY_1GRAM:C)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	7	4	3	0.5	present=7	0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.4	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	714
F82_TOP_VS_BOTTOM_ROW	79ba54bdf77a	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(FAMILY_3GRAM:ABA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	7	4	3	0.5	present=7	0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.1	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	715
F82_TOP_VS_BOTTOM_ROW	a56dc585b389	TOP_VS_BOTTOM	(MEMBER_TOKEN_ZL3b:B2)_AND_(FAMILY_3GRAM:ABA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	3	0	3	-0.5	present=3	-0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.6	0	1.0	f82r:-0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	716
F82_TOP_VS_BOTTOM_ROW	f371b2b253d3	TOP_VS_BOTTOM	(SYMBOL_COUNT_GE:5)_AND_(FAMILY_1GRAM:C)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	3	0	3	-0.5	present=3	-0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.1	0	1.0	f82r:-0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	717
F82_TOP_VS_BOTTOM_ROW	7b0d2a333aa6	TOP_VS_BOTTOM	FAMILY_1GRAM:Q	FAMILY_COMPONENT	FAMILY_1GRAM:Q;FAMILY_2GRAM:AQ;MEMBER_TOKEN_ZL3b:Q1;MEMBER_TOKEN_IT2a:Q1;MEMBER_TOKEN_RF1b:Q1	LIKELY_PAGE_CONFOUND	10	4	6	7	4	3	0.5	present=7	0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.2	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:0.500000;IT2a:0.500000;RF1b:0.500000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO		718
F82_TOP_VS_BOTTOM_ROW	b0d51887356e	TOP_VS_BOTTOM	FAMILY_PREFIX_1:A	FAMILY_COMPONENT	FAMILY_PREFIX_1:A	LIKELY_PAGE_CONFOUND	10	4	6	7	4	3	0.5	present=7	0.5	1	0.28129089923069267	1.3770696490798233	-5.588714635582264	210	0.2	0.2	1.0	1.0	10	0.4	0	1.0	f82r:0.500000:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:0.500000;IT2a:0.500000;RF1b:0.500000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO		719
F82_TOP_VS_BOTTOM_ROW	0150a3da4167	TOP_VS_BOTTOM	(FAMILY_1GRAM:Q)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	4	4	0.33333333333333337	present=8	0.33333333333333337	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.2	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	720
F82_TOP_VS_BOTTOM_ROW	3da851e18bcc	TOP_VS_BOTTOM	(FAMILY_2GRAM:QA)_OR_(FAMILY_1GRAM:C)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	4	4	0.33333333333333337	present=8	0.33333333333333337	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.8	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	721
F82_TOP_VS_BOTTOM_ROW	4a7aa5e81b18	TOP_VS_BOTTOM	(FAMILY_2GRAM:QA)_OR_(FAMILY_PREFIX_1:A)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	4	4	0.33333333333333337	present=8	0.33333333333333337	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.4	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	722
F82_TOP_VS_BOTTOM_ROW	9792406d736d	TOP_VS_BOTTOM	(FAMILY_PREFIX_1:A)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	4	4	0.33333333333333337	present=8	0.33333333333333337	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.6	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	723
F82_TOP_VS_BOTTOM_ROW	e67605ac1abe	TOP_VS_BOTTOM	(FAMILY_PREFIX_2:AQ)_OR_(FAMILY_3GRAM:ABA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	4	4	0.33333333333333337	present=8	0.33333333333333337	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.8	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	724
F82_TOP_VS_BOTTOM_ROW	0c3b09d98ad8	TOP_VS_BOTTOM	(FAMILY_PREFIX_3:AQA)_OR_(FAMILY_2GRAM:AB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	4	4	0.33333333333333337	present=8	0.33333333333333337	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.2	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	725
F82_TOP_VS_BOTTOM_ROW	c83b0a92ded1	TOP_VS_BOTTOM	(MEMBER_TOKEN_ZL3b:A3)_OR_(FAMILY_1GRAM:C)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	8	4	4	0.33333333333333337	present=8	0.33333333333333337	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.6	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	726
F82_TOP_VS_BOTTOM_ROW	10b0652ef94b	TOP_VS_BOTTOM	FAMILY_PREFIX_1:C	FAMILY_COMPONENT	FAMILY_PREFIX_1:C;FAMILY_PREFIX_2:CA;FAMILY_2GRAM:CA;MEMBER_TOKEN_ZL3b:C2;MEMBER_TOKEN_IT2a:C2;MEMBER_TOKEN_RF1b:C2	LIKELY_PAGE_CONFOUND	10	4	6	2	0	2	-0.3333333333333333	present=2	-0.3333333333333333	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.6	0	1.0	f82r:-0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:-0.333333;IT2a:-0.333333;RF1b:-0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND		727
F82_TOP_VS_BOTTOM_ROW	05ff6ec21fa6	TOP_VS_BOTTOM	FAMILY_PREFIX_2:AB	FAMILY_COMPONENT	FAMILY_PREFIX_2:AB	LIKELY_PAGE_CONFOUND	10	4	6	2	0	2	-0.3333333333333333	present=2	-0.3333333333333333	1	0.17095059445466865	0.44745897697122494	-6.518325307690862	210	0.4666666666666667	0.4666666666666667	1.0	1.0	10	0.4	0	1.0	f82r:-0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:-0.333333;IT2a:-0.333333;RF1b:-0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND		728
F82_TOP_VS_BOTTOM_ROW	9d5945cde821	TOP_VS_BOTTOM	(FAMILY_1GRAM:C)_OR_(FAMILY_3GRAM:ABA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	7	2	5	-0.33333333333333337	present=7	-0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.6	0	1.0	f82r:-0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	729
F82_TOP_VS_BOTTOM_ROW	c4d39e2dfcb4	TOP_VS_BOTTOM	(FAMILY_PREFIX_1:A)_AND_(FAMILY_SUFFIX_1:A)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	3	2	1	0.33333333333333337	present=3	0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.7	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	730
F82_TOP_VS_BOTTOM_ROW	7ee7be440833	TOP_VS_BOTTOM	(FAMILY_PREFIX_2:AQ)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	3	2	1	0.33333333333333337	present=3	0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.6	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	731
F82_TOP_VS_BOTTOM_ROW	4d02bd02ebd3	TOP_VS_BOTTOM	(MEMBER_TOKEN_ZL3b:A3)_AND_(MEMBER_TOKEN_ZL3b:B2)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	3	2	1	0.33333333333333337	present=3	0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.6	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	732
F82_TOP_VS_BOTTOM_ROW	fc3226a91d3b	TOP_VS_BOTTOM	FAMILY_3GRAM:QAB	FAMILY_COMPONENT	FAMILY_3GRAM:QAB	LIKELY_PAGE_CONFOUND	10	4	6	3	2	1	0.33333333333333337	present=3	0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.4	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:0.333333;IT2a:0.333333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO		733
F82_TOP_VS_BOTTOM_ROW	9391572ab6d5	TOP_VS_BOTTOM	FAMILY_SUFFIX_2:BA	FAMILY_COMPONENT	FAMILY_SUFFIX_2:BA	LIKELY_PAGE_CONFOUND	10	4	6	3	2	1	0.33333333333333337	present=3	0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.6	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:0.333333;IT2a:0.333333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		734
F82_TOP_VS_BOTTOM_ROW	2e603e7beaf1	TOP_VS_BOTTOM	MEMBER_TOKEN_RF1b:A3	MEMBER_CODE	MEMBER_TOKEN_RF1b:A3	LIKELY_PAGE_CONFOUND	10	4	6	3	2	1	0.33333333333333337	present=3	0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.4	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	0.5	ZL3b:0.416667;IT2a:0.583333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO	primary edition=RF1b	735
F82_TOP_VS_BOTTOM_ROW	6263eb44ac6d	TOP_VS_BOTTOM	MEMBER_TOKEN_ZL3b:B1	MEMBER_CODE	MEMBER_TOKEN_ZL3b:B1;MEMBER_TOKEN_IT2a:B1	LIKELY_PAGE_CONFOUND	10	4	6	3	2	1	0.33333333333333337	present=3	0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.4	0	1.0	f82r:0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	0.6666666666666666	ZL3b:0.333333;IT2a:0.333333;RF1b:0.083333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND	primary edition=ZL3b	736
F82_TOP_VS_BOTTOM_ROW	abc1632cc210	TOP_VS_BOTTOM	MEMBER_TOKEN_ZL3b:B2	MEMBER_CODE	MEMBER_TOKEN_ZL3b:B2;MEMBER_TOKEN_IT2a:B2;MEMBER_TOKEN_RF1b:B2	LIKELY_PAGE_CONFOUND	10	4	6	7	2	5	-0.33333333333333337	present=7	-0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.6	0	1.0	f82r:-0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:-0.333333;IT2a:-0.333333;RF1b:-0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO	primary edition=ZL3b	737
F82_TOP_VS_BOTTOM_ROW	38916f89a2db	TOP_VS_BOTTOM	SYMBOL_COUNT_GE:5	CONSTRUCTION	SYMBOL_COUNT_GE:5	LIKELY_PAGE_CONFOUND	10	4	6	7	2	5	-0.33333333333333337	present=7	-0.33333333333333337	1	0.09127744624168008	-0.096861539252588	-7.062645823914675	210	0.5	0.5	1.0	1.0	10	0.7	0	1.0	f82r:-0.333333:1	f82r:0.000000:0	f82:0.000000:0	1	1	1.0	ZL3b:-0.333333;IT2a:-0.333333;RF1b:-0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSSIBLE_LENGTH_CONFOUND		738
F82_TOP_VS_BOTTOM_ROW	13de8a50d7b9	TOP_VS_BOTTOM	(FAMILY_2GRAM:QA)_AND_(FAMILY_1GRAM:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	3	2	0.4166666666666667	present=5	0.4166666666666667	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.7	0	1.0	f82r:0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	739
F82_TOP_VS_BOTTOM_ROW	86283bede197	TOP_VS_BOTTOM	(FAMILY_3GRAM:QAB)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	3	2	0.4166666666666667	present=5	0.4166666666666667	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.4	0	1.0	f82r:0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	740
F82_TOP_VS_BOTTOM_ROW	ade7e300938f	TOP_VS_BOTTOM	(FAMILY_PREFIX_1:A)_AND_(FAMILY_1GRAM:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	3	2	0.4166666666666667	present=5	0.4166666666666667	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.6	0	1.0	f82r:0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	741
F82_TOP_VS_BOTTOM_ROW	d8eabcccbd99	TOP_VS_BOTTOM	(FAMILY_PREFIX_1:C)_OR_(FAMILY_3GRAM:ABA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	1	4	-0.41666666666666663	present=5	-0.41666666666666663	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.7	0	1.0	f82r:-0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	742
F82_TOP_VS_BOTTOM_ROW	75a993159ae8	TOP_VS_BOTTOM	(FAMILY_PREFIX_2:AB)_OR_(FAMILY_3GRAM:ABA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	1	4	-0.41666666666666663	present=5	-0.41666666666666663	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.8	0	1.0	f82r:-0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	743
F82_TOP_VS_BOTTOM_ROW	e88d2532edd6	TOP_VS_BOTTOM	(FAMILY_SUFFIX_2:BA)_OR_(MEMBER_TOKEN_RF1b:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	3	2	0.4166666666666667	present=5	0.4166666666666667	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.4	0	1.0	f82r:0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	744
F82_TOP_VS_BOTTOM_ROW	d03d08ad92f9	TOP_VS_BOTTOM	(MEMBER_TOKEN_IT2a:A3)_OR_(FAMILY_PREFIX_2:AB)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	3	2	0.4166666666666667	present=5	0.4166666666666667	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.4	0	1.0	f82r:0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	745
F82_TOP_VS_BOTTOM_ROW	428561a17a8e	TOP_VS_BOTTOM	(MEMBER_TOKEN_ZL3b:B1)_OR_(MEMBER_TOKEN_RF1b:A3)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	3	2	0.4166666666666667	present=5	0.4166666666666667	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.4	0	1.0	f82r:0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	746
F82_TOP_VS_BOTTOM_ROW	38aea96689d8	TOP_VS_BOTTOM	(SYMBOL_COUNT_GE:5)_AND_(MEMBER_TOKEN_ZL3b:B2)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	10	4	6	5	1	4	-0.41666666666666663	present=5	-0.41666666666666663	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.8	0	1.0	f82r:-0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	747
F82_TOP_VS_BOTTOM_ROW	60a62d978189	TOP_VS_BOTTOM	MEMBER_TOKEN_ZL3b:A3	MEMBER_CODE	MEMBER_TOKEN_ZL3b:A3	LIKELY_PAGE_CONFOUND	10	4	6	5	3	2	0.4166666666666667	present=5	0.4166666666666667	1	0.1245112497836531	0.1255308820838561	-6.840253402578231	210	0.5238095238095238	0.5238095238095238	1.0	1.0	10	0.7	0	1.0	f82r:0.416667:1	f82r:0.000000:0	f82:0.000000:0	1	1	0.5	ZL3b:0.416667;IT2a:0.583333;RF1b:0.333333	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO	primary edition=ZL3b	748
