corpus	book_or_ms	record_id	pages	lines	groups	abbreviation_marked_groups	unique_raw_groups	unique_page_hosts	reused_page_host_occurrences	raw_group_identity_set_sha256	raw_char3_set_sha256	page_host_identity_set_sha256	page_host_char3_set_sha256	compiler_signature_set_sha256	marker_and_position_set_sha256	host_plus_compiler_set_sha256
NUREMBERG	Band5	NB_B5_R002518	Rst Nbg-Briefbücher-Nr 5_0118_right.png	3	15	5	14	14	1	cf263c5b53f17ef5020e906047a6e9380b951282aaeddd2a000e50ac55c3974d	70072985443537ccdf3e115709999fd0592821cb2e62fa5fc9dca8fb769ce7b7	1a1858607df4ec4c46bbb01dce4046ac99f25066c42537d919b14d88fa03abf0	6dcfbe16ba50811199cdfcf51c3274bd7b591ebd16585eb6dddc77a1896b647c	25ce17a4fd86db052a3aff0e835ce3dfdd25136797fa0084f234b303a0066dc1	ac350bc66745daeb46e28b2067a879be293ff5110c679cec761224f8813e796b	dbfa949856402e4162d5cc096409f31026fc0704d29a1ad6fb45206c7706a96d
NUREMBERG	Band5	NB_B5_R002519	Rst Nbg-Briefbücher-Nr 5_0118_right.png	13	134	50	91	82	52	de0d7036473445f35c3cd286062f5152dd64d831e61771ca713278efef326c21	8f8c891d64273f77c74cfd6b5164a52eaf2ac978639a65744b94cb051b7550c7	0747ecdb37c21bf7235ae9570e4984ae6c3f50e06f8d5e897ed6e550a615b503	767bcb6ac7c49e7a588d2a099a9ca5905c8ca00396788ee4712797305b3deecb	82d66f143c952af1bf187596c35d2013a5f4656a91e50e72f66075f198a79090	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	fa32078fd4dbc1ca1ecd9f088c3e33084cb1109218a739dc319506802436b1d3
NUREMBERG	Band5	NB_B5_R002520	Rst Nbg-Briefbücher-Nr 5_0119_left.png	18	145	27	104	93	52	a969a5bced9d4d0db3636e7e25c66a4c7b76913e45c823402bf2d27f9a41ce42	d80c505f6774ba5fe15f9aa30aefee157b6a08be4bc2be7319f043112bb514b6	2145bca00fd8bd4efaea897faad2082a0536c11f02944b045e77ebd8c2ccb42b	a3f45574874f64d8e496c7e719d824e8a1624eb3bbe739b9d51d5299c813b535	96678de8ec9d8b9d390cab4ac4229db86f2c629f17da0405ceb4796b649cc3e9	03be721855c0eddd8684afa1928a2bfacb56e80710105e06bf4bbb1c4362802f	c1d6fdaacb20942d612608e7eccf40318da9c6a46762136d64f783db7dd8446d
NUREMBERG	Band5	NB_B5_R002521	Rst Nbg-Briefbücher-Nr 5_0119_left.png	16	145	55	100	84	61	db859fea081c4872742241e2d648af5cb5d527c418bad0e1b2eea8b82a368875	b8df67d044ca4e85d78165210e3caed8e38f526ae009e75dd3c57510050ac7c2	0cda00aa3b0ab19dd8a354826fcd0e763ef0f03cf46a843f504e38379e1490c7	45e3179b592ba4f0c781ca6992fcb7e6d32845dcb9771d71b6ab57f49fe31207	75df1f52e866add69c30c57f98eb987732bad8849d69732a346fed41135c7519	4aaf9bd0ca1cf97018a09171ed3c78dd419a8cbfbe111de80fede0b89934638f	ef44fa37c44eb90cfeb138b235075c73d431a0f406ed40bbaf2a671e45dee758
NUREMBERG	Band5	NB_B5_R002522	Rst Nbg-Briefbücher-Nr 5_0119_right.png	12	138	42	93	85	53	6a0c2b324459bd8f6fe44bca7ee3106daaf9d0bedbfc3c4213c37c2744c489c0	7ee9ac27d1d09f932f4ef097b33ba2c799edacccff311d132ae48a033e3a0e9f	64c0e3ffa8e3d02424e5c6c38523729205bc1e1f8f2f404fea6251599c898d7a	04ba482971a4c4fb530301370ad105c78a2c394be0e1ae4fd602f583f9bfa8da	07ed4e3605276148e8b4ab66e79d541ed9697de2f2a923eabd2044e4464276e7	62098158288da519afc5260daf6a34dcb716959774034216d6088aa4b8b0a5c3	e7dc53461a3727510ca8b97a8a4d8b90756190a35b13914ba2a27288f83dac86
NUREMBERG	Band5	NB_B5_R002523	Rst Nbg-Briefbücher-Nr 5_0119_right.png	13	128	45	87	79	49	2af1d1b39d0a00e5d1ea78faed2d1110bd77305753f871e4c4e96797b736f6d1	605f3cad75ceaa09adb947774decb51fda0468541521dfc21b61f53388a10a27	8fbd70e53cf20b09978b121ea4e082c1f45704df65950e0485375320ce237f4e	fad1b44c637e6f0032d9186cb331e8c0c61813a6fc2de01309015d2e01c4df0f	00e91f9a3c6d6175ce8117e39c3396e66f9d798a2d1268400d174e217380ece4	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	e724194b297adf932aa4ce79f4b1aebf23c183aac458e481b491e20f84d35317
NUREMBERG	Band5	NB_B5_R002524	Rst Nbg-Briefbücher-Nr 5_0120_left.png	13	114	40	85	74	40	477f18107e2477137643197652b981253aa2e4cc4eb0a7f434f310283e1bbd9a	60a58256f808eab84ad3236634ef8debe7ba438f13aa071fc4b9ae34529283d7	34ec9228fa473b5cded8adb0add2eafb0d5590db8e1bfcea2519510ee9c3ac95	a2c5a8f179d41b515c8a662827e57268202b16cf89f945f85914fe863fe7c0c0	8a27ab2b6edcc35cd4493d8e8d06cac36f2390984c75bd9fae2d3a5dfce1e360	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	f04411733f4c8d467c314ce225459c6467a3ad27ef6d68c34186e5b603f6c7de
NUREMBERG	Band5	NB_B5_R002525	Rst Nbg-Briefbücher-Nr 5_0120_left.png	21	184	63	122	109	75	3e4cbf32dc500046f25ae029902451335bf9304b8206c6b5e284aab50fb2bce9	fec72b74dae7cf8fc1118fd241d556bd70ce51bf7e0d9e8bdfafb32b50cbceb0	aa8e7587710f3b7782000ee7acd63c5d55bfabdfab1d26d72bd94d0c739d4a7d	db041f1ec0319303c960ed2e0b74601e07fdd226c1290fa86942022b8ee16123	c2907257b243679e8f2c02d86e6832f282667c5c8ff139230b7b29f643e85709	f86ade29a5ba01386a09530144652ef9e49045085761ae6bc89978253945e28f	abdce0541a233c74c655724d042fd7f5285d5e8f29de1176baf069deb07efe08
NUREMBERG	Band5	NB_B5_R002526	Rst Nbg-Briefbücher-Nr 5_0120_right.png	16	161	53	114	101	60	ac78681ccf5e49f1484ef21ee30d68530d17d19f2f89c459d1e87ea9fba98fd6	bc500d0c6df9fba3451d9c14430afc16f45e16a76fc01f5cf1841e3d1c826677	75e3f89684efa9c06596e421a4486f5e6b78f6ef09d1f66183233e754ae87e71	181c8dd64c17bc0e48b3f17e43e3f3df4e92e27d75f38bc87118bd19dc34c358	35186b3b3e637905800ffce302550598f257b519631b22d66ea545c27a4af898	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	7d6ab73329d99b8f46daebcb737c371f24f1c611b03812a4338052520ecabba2
NUREMBERG	Band5	NB_B5_R002527	Rst Nbg-Briefbücher-Nr 5_0120_right.png;Rst Nbg-Briefbücher-Nr 5_0121_left.png	19	200	67	126	110	90	6ef851d4dabfb033d39a86e60ee052945e79e7e382089f18ddbf9eb89fa71bbb	c3df594fc2e3e14015775570abea98a1ebba9ef97b153b2778f9458e2ec1d746	8005e5e9c3bdc86ead0d104a94117c183bfeee8984d60669f1bfa4fe4edd5492	b6b4ddbbc405c90fc86e60e6600d4211b54b5a0f13e7d41914fab10b9e040c9b	90d43c945d471f1b8afe1867a9d58be6d817c3b02be17fe30eb1563ada88f4fc	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	578475a39753e732d5b8d8eff52a7a7d561556a559ce4172ee56901f4777863f
NUREMBERG	Band5	NB_B5_R002528	Rst Nbg-Briefbücher-Nr 5_0121_left.png	10	97	34	78	67	30	bee5532e653e3a15fd7844089f60cf9d4fb70c4abec06548f416b11b418821cb	09a5e08706d6a5fcf00718ca4a65f9145fd603c6c3fd184345d7507b6a414c3d	72e5ca40b06aa5e5f6550cb5b306bc005ae602c6d140550f523e25edfed087ca	63aacb8c9cfd776526c1b5a455e47fca2106319a9841f511bead4c97fd69a14a	969c8d6a8703f9b02d496d09f4ea1a5facadd035411f91cb5e3acf9d922d78e0	90bcce7e4410b253c198f728d69bb6b07c3538a2a4c076c30fd14e5a80f07423	2bdeffca35a9624c6d878ebe7fa0c9d9036067842fc6cb4ce233d45108ce6243
NUREMBERG	Band5	NB_B5_R002529	Rst Nbg-Briefbücher-Nr 5_0121_left.png	14	143	50	106	93	50	7baacd29eb3c029e73212ed57ce5a195ad07af51373cd85e61d44753100cd9e2	63e03b96ede15f5a868acb948fdb77d7322e150172f01960eb80f5f8d2d8b8f9	07918a2c0c0220283820f8271cb71383a7965ce39d2d0a87e89c7412da74cddf	67acc2498afa0003d43291de8b0052827d21120f06da87081f0a74a9febb5c86	bd695612a07f85bebb7acfb1677b25fbd028c19041ae963613976c69fe19aa77	b43f3789c575b4ac4729610e0bec1fcc1bc1202ca3d7b883c68c0d40b5167a82	f94ff34d847e56aaedd223e3e0a652b8ca013439881e51c9d2d1ebf13141e1f6
NUREMBERG	Band5	NB_B5_R002530	Rst Nbg-Briefbücher-Nr 5_0121_right.png	8	54	14	49	47	7	85ee4a876fe37ad12337256f90ea80b0d874b8248b5a261f17f9fcf2ee99a633	b4eda3a1f1e3dde0d3ee2fb783c7e2dbd2589fd9e2493b9fa6841b6223233d01	1df9cd44da865e981cfe1536fcd3eac84f37a6e237fed2af3be5e286b97a172a	3e43fd5154735a587d760e9302bd3da67aa65cae1c625f65ca7a5f687771043e	8719a3e393801ec1d777b885c885760a4d7090efc373f110923901360969bb7d	4c2698ca68fa010f5a558698c7162cab4f76d21fd5fa1e015dd5282d32b535c0	35e9244483c788d0eb3a2b1ec44323b45a5116beac3e488aa4b614b88a4e8455
NUREMBERG	Band5	NB_B5_R002531	Rst Nbg-Briefbücher-Nr 5_0121_right.png	13	90	27	73	65	25	8f51b5791489cdd9697b4e19079ff189fb599cd4898b60e1872c9c1646d2a71d	398a9cfdf403ba74039222f0db5368c99365de5e87f31d599062174034187d6e	4a2de88744ce07375f642df92ecb828f09c830894a1403071a4aedf22197865b	12a2b32e6f1cd4979c411e60ca4ba21b9d02700ffa16d17f862cc7cdc7bf42bc	7b9f040c7257a2bd68e4e45c8827e5ad5a06ad9f6efe912b5e688688e19372e8	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	a5a7bd3d3e714e81556e8aef16e0322da022bda7e76f0d7e80719221600a34ac
NUREMBERG	Band5	NB_B5_R002532	Rst Nbg-Briefbücher-Nr 5_0122_left.png	16	124	28	85	74	50	21bf55d49c6af766d5966f414cb5df76d48c0fd1bb5913a97cde2283c34b6e88	8d8cfc8734a72c160ac4015a97cfe0dc5f2be1052c79934c0ee75d3c6f1fad3e	50a8ffaf0c25c9947a5f28e196f8eb638a9eacb683bf6a36908eb3af0413722b	63564afb3e5ebc5694c38a25836c542fa9b0f76c2c3905648026e824d5c5bf36	530107297c245a697ff9398c4aeea4eb514f37c211fca5e25459c3e93c112053	4c2698ca68fa010f5a558698c7162cab4f76d21fd5fa1e015dd5282d32b535c0	a02950219ad3091c48f34ad67125ac2b410abdca18409b5fb5858c70f5f738f6
NUREMBERG	Band5	NB_B5_R002533	Rst Nbg-Briefbücher-Nr 5_0122_left.png;Rst Nbg-Briefbücher-Nr 5_0122_right.png	13	126	39	88	78	48	12560cd7aed8a34a6e92e3d1f8e2c924f879490cd56df3af189f40dc2813676a	01b722cce1cb30d8f95c64193429c3500ec088a8f5db1dc15b56446246afce36	72376681d3ce1c3e2d09e30f3e335cea4ab7f2badd4c72409e6f3be53de00c7b	7064f30ce69188b2716f28fe494b79a30f5e12dd5cce1aa4608cab9b2a923377	d044fd9715fa05a8c588e27fc7033a9a3af4cfab90e475456a82ab7853aaca3f	e8a03c79279ed7504f1e54bed16341d3195498acb10b3232bf969a106e14b5ee	8327e3eaed1f1c9987d72725e38323e9e3c9ee9cf52913b4e1ff1dc3817bc6b6
NUREMBERG	Band5	NB_B5_R002534	Rst Nbg-Briefbücher-Nr 5_0122_right.png	6	51	18	47	45	6	061b049d5e8476f3cf1a5e475cd3d1d2c9b9fa1b3fbd14f804993e00fdfb81fa	ab2c7f19d3a77171e66056b1ac7529e1556e35c679830e12ef159dbb61c23786	d0b907eec37c6959915e97f90b848a3412cd57f9e5ead8a93e369c87c6577337	23a1a7e22984542847918e9eee5376bb12204aafd2f4655927ae7681d8e701c2	38ebea5ac06172872eab714afcd1a11e55c40014e2d2a2b04cdec6b925827ec9	1dd5547954dfd7593e07c86d46a0cc23c11ef8496c901d266a08418837da66ff	b11a3b9f2b1b45073c5bfbe94d1773ebc26a6580af9d59690187fc1eb37ed646
NUREMBERG	Band5	NB_B5_R002535	Rst Nbg-Briefbücher-Nr 5_0122_right.png;Rst Nbg-Briefbücher-Nr 5_0123_left.png	29	323	105	183	154	169	03f2ffa87dd9a114746169ec9260795e3e878502554627a7c4dd7e125d12a9c1	bc50d5f4ac14b677ea0238be7de910893808f242d05a90da3c793f477d1b978f	074919b53e4836ad509d2ddc636a1bfd96f9dea42a7134440164fe9a0dc31444	e34e089001f2366f88ca4324514e5db8a9c0f176432d7ee5601d7f56b8678143	f2973da8a2bde0341facfa367f0d6a85a1619598818ba44e5c4f1bccf0bf22d2	5008b25b73f8987689a7696bd75ca5060633e0dbe5c9ee64cbb8bc0538680a33	77d7db96e79c6feaa7f0076df943d3e5e1b44158052d8ddbbfb5c7b6f17f2aa0
NUREMBERG	Band5	NB_B5_R002536	Rst Nbg-Briefbücher-Nr 5_0123_left.png	18	157	32	103	91	66	4c1347448c1215525ae43d77fbbd68d15b80a2b3ddb2b457571a3920ad24ac10	29e08bbe19763f6b25782a9dbac80c5a577454fc680faa42571394e900640669	592dc2f2f86a73f0a84a012856c426a29e69d44a58f03be0172e7322bb3a2866	f88ae04ac1ad513e43a158d8d646c0a712a2c5a8de2bbabf1bb8e2b7ee5ad2d1	5cd1298a70161f12fa12c13c1d5a90c08b8966c668090e97e217877317a09c25	03be721855c0eddd8684afa1928a2bfacb56e80710105e06bf4bbb1c4362802f	49e3c0e869be2636f71ec744cc1a8e6b1cc26f4c8a6dea2a5f674e5d926f5aaa
NUREMBERG	Band5	NB_B5_R002537	Rst Nbg-Briefbücher-Nr 5_0123_right.png	21	187	65	120	105	82	9438afcac708a2d75606b0caaad370f915f21ba8f12e02ea0cc626645274b8f0	a69b81ef944b5d46506d0735812bade54d4c329de6eebcc19a454a0f3eb58d6b	6db9d1934b253cbdaba932a98eec1225bd13e2805ae65c3357743e3549ae74c3	ca84098f9f6d99f6e05ad2c95c813eee120dd5640c10a0b46d597787a9b70917	5dd8616d6721c84ef425986dc249f1e2d1eea63abf86932fd63f986be1a90d24	1dd5547954dfd7593e07c86d46a0cc23c11ef8496c901d266a08418837da66ff	13c7c6267585058ca8b0a9a4b075fe066994718c79670e017d01c35dc95d5d63
NUREMBERG	Band5	NB_B5_R002538	Rst Nbg-Briefbücher-Nr 5_0124_left.png	33	213	44	118	106	107	feaa06a45317a6bcb161268bb1d37ec7c3947ae132fc4aa0201cec575ab0f0be	58d3155f6f99538396a2f4169092dda79e1b0e6527d593c724a0566f2e5d6ab2	e1ae88229230ef2762a73e73d24b8ce3a6312d3176c191c0d7202f1b80bda3e5	261ded81b9612ec0c6222cd87c7c8ddbe7a65ded4a1b11e99387063ee2c54395	00767d88fdff124e71005baba4aecd55e3d8ce2921467ce1b33d5fbe9ca96787	7e3382b9fd34518a638074600e6a358c63118d343721d9bc0dd7b1d99eab4d03	e3b35031f96b305f6a973b43ccc5d6dee335dfbfd8380c4fc164e64a69ce1795
NUREMBERG	Band5	NB_B5_R002539	Rst Nbg-Briefbücher-Nr 5_0124_right.png	20	131	28	89	78	53	18a21573a4a9dea58a1bb812ca26c755414eb5bdb0a5a0e3e836aded628bdbea	9212fb1e747ff972b1633526efe778cef2c387cfbd95e3352c0e92301f630dce	0f92bf2ca6e5af34e1bbb4f9b8e27bb3b9cc78dc6a9af1d20d1b39aa705d64f5	c1ed9e4f39e52b9520da323f45ee30e0d0e27f54eadaa3a8159a7f2999a94de0	a57078518098cf896c3a76f18a9c555c65247b13a15c40b3636add6d8362c692	39bb2612436bd9d5ce663deb1676cb665c1f5f5ee4ca252659dd9376c054c5c2	cb98e60bc28884d97b12f6cdcf8120c10c7a30797b53437605270d9da5a98581
NUREMBERG	Band5	NB_B5_R002540	Rst Nbg-Briefbücher-Nr 5_0124_right.png	14	87	21	72	66	21	bde6d3ea3824d860be0779fa642ee487cbe4f3afbccb3a6fc424aad6a57e06d7	bef880d19079361b18c18353a7f5d71d57418a01c6cd017f488daa17092c63b2	d7c66b8f9cbd5e085064c434406ececfdacfc53b7a26341283451ec7a360063d	8824dd20b7ec588f8224a4f324fb49762dd098036d1391ef7876175a085594f6	2acb11c483577b8f9881606c7800b4b424ff9892e6b1eb6ccfbb1b90b4e72093	67ff1c257dc4db84b66e426e0e3ae14d2c5300e590e3b30e9a1dbcac15fc2804	f257405c791c1f599e54b732c2443f974529be8eca9aeb085abc2e9976d7fa1d
NUREMBERG	Band5	NB_B5_R002541	Rst Nbg-Briefbücher-Nr 5_0125_left.png	13	128	41	100	93	35	ec05acb7806dafdfd2062ad02fa2fb153d5a3a51b1c30eb80fc70cbf988cf897	0a7ffce608aa3422dda3b6822949956f7661d950392b67dd24abd7b70e44f7ea	d4e7c9ca302932f09dfbc71ab6e5cb83144b3f231848c7b34c773b6893dfe18b	34d704015bd3a3e0eccfca4099a684189abe4130a7860cecf6010c5a4b41dd0a	6cb2af62cd1f679384dd3db06b0ace853464d7dcd792c029f07d78bb27975816	d1201bd919c4bc19edece2f00aa4fed702441880e6615246e1c7ea82d2fa7be8	a8f3deff5419fcbdcd0858ac75754a51bb20f94e64ba469c1867b12c6e970b8b
NUREMBERG	Band5	NB_B5_R002542	Rst Nbg-Briefbücher-Nr 5_0125_left.png	6	58	26	52	51	7	feed3b588ad4116894cb6360ac915fc919fec854938b0bb0c8ea31c1931e35b4	0c2a2002afe357ebb765626d0f987bb925c3d799eef531102395ee92085f1ee4	77631949c24654136075f7ad408722ccf353145141c8b3a968e454764dfbf6c1	89a3bfce30f6406a199fbdfbae9cad602d9606975d3bb67bb866609a384e3a09	729cab192bb5586fbd6d5a9f2c76818fc9a5228826f16d36531a0c22fc4caf6c	1ee8e21e22b98c9756de2e86e951e79e11bead0bd914286196707ac6e2d290b2	0771c6c95ac1d670f460fe5519c5ed11c699908af48edfa2928a23a89cbf62d0
NUREMBERG	Band5	NB_B5_R002543	Rst Nbg-Briefbücher-Nr 5_0125_left.png;Rst Nbg-Briefbücher-Nr 5_0125_right.png	21	166	33	114	97	69	09007bf0fae8b65ed89549fb25d02caa4a915a83e3a310a53270747bf6939ef0	96f74bc3a263248a85cad4aeb0f16dc2860767234186de02ca3419e02edc6708	32bbcca2cbf826ebdddccd548cd75359ad5f09c13c8fe6371fa37be651e648f7	b5723e2e17aa12f1a4cd8cdf38e0e6cbef87350ef89666e2dc17278ee1a5ceb2	70321af5f63e866cdb8232374cfed70d8075a10bcfcf6c0db11029ac49db49d4	67ff1c257dc4db84b66e426e0e3ae14d2c5300e590e3b30e9a1dbcac15fc2804	3fc6ab8111ff74edffb61f511b19b012d9588993d0327913a2538ac6e61c5073
NUREMBERG	Band5	NB_B5_R002544	Rst Nbg-Briefbücher-Nr 5_0125_right.png	18	128	34	90	79	49	5767924980f71761d004f683e9f1b6e059c2af3fe5af05b7f31998593c1297fb	091d67849d6c44e6d94b8844db761a1587f2286ee84ee3e16e8f6bd28f677dcb	f9284402853dd0e335c79a6a08a2a081c7b273db4b957786d224ba8f62c8d29d	0299d1fc71d6da950d45f3037f44069aebc8712da055611b573c5e9acb02d831	542294684a372fd157ae8e7856d4dcb59313b33201d77133ce93b25e4513afd9	9710ebe4cf56a9c1325210db4a1e58a98c2cc6831feca17a014cda7fd680cb90	d44d48204062797c3649e6c981b67aea95d116da94d0a6d5c0794a60875c8ff3
NUREMBERG	Band5	NB_B5_R002546	Rst Nbg-Briefbücher-Nr 5_0126_right.png	9	96	40	75	68	28	ac47711ea0c681fb620220719463e7c095f723c897c1f610665b3ff319e209a0	268736ae0618a84df2368951f202c55c8f7b606d237d0f0b6e8b98d99a68cd90	12a20619f9540ec751c185c306f00e6a30610b38227e7da88639e3506f458bf0	ccb2c7ddfc96938ce60d04db9bb41ac1079d07b812472e50816b93b49fed4e08	4056cd78a5ca3f13d6ba0c9ac6bec5334ecb02a7d197485bd30534212b8d129d	1dd5547954dfd7593e07c86d46a0cc23c11ef8496c901d266a08418837da66ff	e270ec256e51e6db8b75ffab0f35cef974eb2e34f083a2109d0582c684345b43
NUREMBERG	Band5	NB_B5_R002547	Rst Nbg-Briefbücher-Nr 5_0126_right.png	21	168	22	112	99	69	7f15341a5051b883acaa80779ecc8af86569e6f65404f02e0ccbfe2b9304fe57	830ec97a3761d87ff57a3f0fc4e6a0105496d10bfe7bd0693d1303bfba5435e7	8d7565bd87e8b5f037118cd17f6b08fb936095bda628db411e75aaca88fe0b65	80865c89344eca14aad9ecbfe43df617cb788c1632b96b6878253f1a5dddf807	3284858106233dac081d3170d7f1116217bc1840df3eb0a65ef465c52b1bfbed	dba4f828ed8551baa0ee460e1a76ae353de8f6a6c55694d2afc2741a2060f949	0a8e667fc4a329b2a3f60445df77567e87ce607d268154f4e847bbeb1a53d90e
NUREMBERG	Band5	NB_B5_R002548	Rst Nbg-Briefbücher-Nr 5_0127_left.png	31	307	125	169	153	154	1e24093f4845e188728c2a8b08019818ac87becfdc1147b6c9c3fb48bc597a8b	651f9608aa2846e9fb25a4f049b821496cbf36f1e1f8c07082b9b967509df2ee	57f38c9d75a81c1f24e5d2571de608b81b7ab4f574c6ed307d12a65ca532eca1	6e9bab0f0ef22425545c8a0012cb64d1795d8965c3149eaf2098fd9edc05afa4	a08fdf674b54224c4fb154d9cb52ce7a029a84fe4ce03e396c5d7440bc2741e7	b94156d41b1943f8c022a1789dd719a1ae9df639c6eb048930f7bf844cc11d38	744d05aa8d6609105a782fc56132d5c00a92e7b6c0d8fcb3bfb799536923a742
NUREMBERG	Band5	NB_B5_R002549	Rst Nbg-Briefbücher-Nr 5_0127_right.png	20	226	85	135	121	105	7e30cc073ed4d95a6fa4f98162b52dc4f0c3edcba9162cf66b8d229e4125145e	0d6fbf730dded00ade3dc8e535e0f6e25e50bc7cdb2e0fc404e05188c02e719d	1da773e2d950d3a8186ccbd164e8ff1733407f410be376e4481777e08bb785f5	635f4662e857035cd8618f1ed9a555c138576408046c44a6e1b1d235e544daee	fb6003cda9dd5a66887a717ae40e4898e7c4a69ecadfa107d30b68b2eca07834	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	644d056d8bed67f3259deb4238fd7fa5e408946dc8c291b910546a19f811cfcc
NUREMBERG	Band5	NB_B5_R002550	Rst Nbg-Briefbücher-Nr 5_0127_right.png;Rst Nbg-Briefbücher-Nr 5_0128_left.png	19	154	54	111	101	53	4c618bac82543591d850494313487f35abdc9229db007261b4b9920160228b4d	9639efa7c08028da85f12d9113c72ba33208212d00994a1bacfe68352b11b6ff	e03abe18384b5d932eb38f9073a9f159f075642fd004b0c78c8c371265018cf8	09902ff61c74f742817033d12642861154ab37e0da2b10517c6ecf91e7784fc3	593c207628c8280a33339156d0ce75a1d906bda9f3354673067b9faa7582717b	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	db8e514e61120d3f9ee0885cbc0b7cc207d29b9c405ba88129473889615819e6
NUREMBERG	Band5	NB_B5_R002551	Rst Nbg-Briefbücher-Nr 5_0128_left.png	10	104	32	77	69	35	8c6eabad2b628d2fb097c88728853665d849006a3ba0fbdae3a2f8d37189105c	a37c99b2b8a4a509910228bca1ead98ecd1421c1f35b76b534fb2ae977f0751f	3189f13bfca6176a8df458ec05f885a5b11416786b6d692b49d63e2ba9a0ddd2	030992f343da6851323c68acbff138fea05b25d87a624bcdcadf9728dab5530c	7387e05f07e541f5ce608fe2a34e484e90ece95570d19a86ca09276407e09808	a26f30da7e10a485dd5dde9c678462693f3d1b57c5de18fab10baea9f452a050	b887fe0a6f1886a305bdfa899ba251232b0ebd42b93b346fb46b49809b57df0a
NUREMBERG	Band5	NB_B5_R002552	Rst Nbg-Briefbücher-Nr 5_0128_left.png	9	102	20	80	73	29	503e3de89abc0507752a4181dcc1a850793ff737636d3b258a55c1b6432bc33e	f795029569cfa54ff2d9506786cd28af490c1ed9ae150bac42f43c7b315e6944	e2672ac078a24dc10d1e8731df56250629e82768555c5d65683f0866b991e636	5d0c806441ace351d5b2407abda7a316aedd7d3c838857773b251b95ceb9502a	27cfee904460aef6e6c17299d0d544ee02dd6867318afe4014a4417d189fc7cf	a553b366768d05a57d00f368308308bced87bbe840803e69e237a6bf01bc02dd	c11d53eb7ce190965725981fdfce1de56ba365772e46c72e603568a30ea21fa3
NUREMBERG	Band5	NB_B5_R002553	Rst Nbg-Briefbücher-Nr 5_0128_right.png	19	210	60	125	112	98	ab87a123a73afbcc87402f43dce35f3834438f7f6be4414755572db153e392f2	9efd91126f3a996b768dd329e80fe15a691530aa3b87ec8addfa59658297dd31	d1c229e2849122f50ec03c648e04070d74908dcd5a9e8f72ade63f6a50ce5986	f04d2dbe500ed5c9b7ed58daaa902f5e95f043646e424bd002716029e4fc1d64	2ec53506f2931774ec41b33893ed437cdee1a66bad1e53044810db4c0dd0cba5	3f2a41e05947d42606c89b5aed904ca66e3e5a85c64d18d8d4d29b53dd5cdd01	604d054a76c7ffda69a4391b1c125c849aa2025440e242c456999db2c766fb7a
NUREMBERG	Band5	NB_B5_R002554	Rst Nbg-Briefbücher-Nr 5_0129_left.png	3	19	6	18	18	1	ef9c14e528e5656864b4237bcba577cb42e709ae515804d0263cf681e8cbbd3b	82a9fbc350b839dda8dd41589617e8af1961e92b5338286ab494302c70eacb10	0f5bef40f4387b3d68320598618aaf8b3b47cb00694e6f730ab82f43bd8b53ab	fc5714db5bd64cf0df86f2a19e3b8fd65c3983a167494e4fdd65fd1f27434ea3	1414d2a4eb6e3e3972c52fae15622c5ade1774e9abd32313f74b070bb67728eb	c2f47f6f3dd8f25d43e56666e4ce5b3694ccc477de35064e0b114e97fc9567f3	727f51093b89ba3623c7054c986588bfd5325fad5c156e01cd23579c0e2cc325
NUREMBERG	Band5	NB_B5_R002555	Rst Nbg-Briefbücher-Nr 5_0129_left.png	12	122	42	88	81	41	46b449b1585017d5e494aeaa4d023d7a712030e3b14a672e1d3c87df95555150	5640256c22b6b8ea138e200b2d00c6f7d12d89263d77eb49fdf4736b1922517f	f09faa37e75a5369224bb13b49cedce70bdfa587fad57029b19fe1cacf9df517	fac1a3fb5be1200771d95dff40492cdac137e9be44ba105fb4c38b37db7a0886	ead8eda6cd9cf5a14b57e430c8bd8fd7d780fed01cc7a22e996b6f8de8e28791	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	50eec526ad8e867c8b5fc14ee2aa1008e8b2d7e22c336edbeb5ad87f59a3756a
NUREMBERG	Band5	NB_B5_R002556	Rst Nbg-Briefbücher-Nr 5_0129_left.png	12	131	40	88	80	51	a1b48738d1c06b41fc8159b08137bf487a5926e632808b0697c3baaee7323682	20225eb21356c1fc595f39a373e395722de99a48afe8823343926e6393421a6c	e249e60e5a716a43e10087f94a74d0847ddd46239ffb875af12483ef5181456b	6036899350ec1f9c2f34989e3798a5a9fc98682ca4345c01a79a5c3cb72ca1b8	03662e682d9ef1bbee7db50892aad5b4359e30328aac01d5e8c59aae02c1b4cf	6d87e5464dd1ac7da5d1a2ed2d308b624cc7b383c90e13343c252f93f532ea91	e03d4eaab51d8f4abf463a7fd884c85175ee19ef2311e41608683b4c4635e963
