page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	source_tokens	page_hosts	compiler_cells	abstract_role_like	external_five_way_role_like	external_top_probability	external_top_margin	multiple_bounded_regions	explicit_linear_path	leading_latent_document_role	mandatory_alternatives	page_level_visual_modifier	evidence_grade	claim_state
f82v	f82	Q13|f82v|R02	7	10	0.7	8	f82v.35	DY	cthor|chey|qsain|qokeey|qokain|otain|otal|okeedy	cthor|y|s|okeey|ok|ot|ot|okee	NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|q:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|NONE:NONE:0:ain:0:0|NONE:NONE:0:al:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.996147940	0.993573123	1	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	8	10	0.8	2	f82v.35	LINE_END	qokal|dym	ok|y	q:NONE:0:al:0:0|d:NONE:0:NONE:0:1	SHORT_ARGUMENT_LIKE	INGREDIENT	0.542644192	0.179159574	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	9	10	0.9	2	f82v.38	DY	pcheol|shedy	pcheol|e	NONE:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.496365179	0.178082003	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f82v	f82	Q13|f82v|R02	10	10	1.0	2	f82v.38	DY	qokaiin|sholdy	ok|l	q:NONE:0:aiin:0:0|sh:O:0:NONE:1:0	RECORD_CLOSER_LIKE	CLOSER	0.518618017	0.244484443	1	0	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	1	38	0.02631578947368421	1	f83r.3	DY	olkeedy	olkee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.813236949	0.713370015	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	2	38	0.05263157894736842	2	f83r.3	DY	qotal|chkeedy	ot|kee	q:NONE:0:al:0:0|ch:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.434926062	0.103808590	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	3	38	0.07894736842105263	4	f83r.3	DY	chey|daiin|chey|lchedy	y|aiin|y|lche	che:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.792663623	0.620226722	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	4	38	0.10526315789473684	3	f83r.3	LINE_END	qokaiin|qotal|dar	ok|ot|ar	q:NONE:0:aiin:0:0|q:NONE:0:al:0:0|d:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.706986193	0.562638829	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	5	38	0.13157894736842105	1	f83r.6	DY	schedy	che	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.825683205	0.700356899	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	6	38	0.15789473684210525	3	f83r.6	DY	chedchy|qokal|olchedy	chy|ok|olche	che:NONE:1:NONE:0:0|q:NONE:0:al:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.753724062	0.607455046	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	7	38	0.18421052631578946	3	f83r.6	DY	qokaiin|chedy|qokeedy	ok|y|okee	q:NONE:0:aiin:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.767824602	0.616364071	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	8	38	0.21052631578947367	1	f83r.6	DY	lchedy	lche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.817873789	0.674804274	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	9	38	0.23684210526315788	1	f83r.6	LINE_END	qoky	oky	q:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.814091048	0.665267749	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	10	38	0.2631578947368421	2	f83r.8	DY	pchedal|otedy	pched|e	NONE:NONE:0:al:0:0|NONE:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.535548468	0.178062799	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	11	38	0.2894736842105263	4	f83r.8	LINE_END	shecthedchy|qoky|chedy|chary	ecthedchy|oky|y|ary	sh:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|ch:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.935129777	0.892799946	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	12	38	0.3157894736842105	2	f83r.11	DY	sor|shedy	or|e	s:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.541227355	0.190975774	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	13	38	0.34210526315789475	4	f83r.11	DY	qokaiin|chkain|shcthey|qokedy	ok|k|cthey|oke	q:NONE:0:aiin:0:0|ch:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.940027828	0.896153406	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	14	38	0.3684210526315789	2	f83r.11	DY	okair|sheedy	ok|ee	NONE:NONE:0:air:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.544787089	0.202733171	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	15	38	0.39473684210526316	1	f83r.11	DY	lchedy	lche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.788183756	0.606767571	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	16	38	0.42105263157894735	1	f83r.11	LINE_END	lo	lo	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.783886959	0.597457279	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	17	38	0.4473684210526316	1	f83r.14	DY	qokchedy	okche	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.779688870	0.588398733	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	18	38	0.47368421052631576	1	f83r.14	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.775611679	0.579627157	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	19	38	0.5	1	f83r.14	DY	shedy	e	sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.771674640	0.571174623	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	20	38	0.5263157894736842	1	f83r.14	DY	qokshedy	okshe	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.767894654	0.563070512	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	21	38	0.5526315789473685	2	f83r.14	DY	dal|lchedy	al|lche	d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.550935423	0.237910751	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	22	38	0.5789473684210527	4	f83r.14	LINE_END	qokaiin|shcthy|dal|sy	ok|cthy|al|y	q:NONE:0:aiin:0:0|sh:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.938161635	0.888372410	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	23	38	0.6052631578947368	7	f83r.15	DY	saiin|shedal|shecthy|chey|tal|shcthy|dalchdy	aiin|ed|ecthy|y|al|cthy|alch	s:NONE:0:NONE:0:0|sh:NONE:0:al:0:0|sh:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|t:NONE:0:NONE:0:0|sh:NONE:0:NONE:0:0|d:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.996735523	0.994623577	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	24	38	0.631578947368421	1	f83r.15	DY	qotchedy	che	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.754616180	0.534643631	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	25	38	0.6578947368421053	1	f83r.15	DY	lchedy	lche	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.751808045	0.528640279	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	26	38	0.6842105263157895	1	f83r.16	DY	tchedy	che	t:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.749216533	0.523111341	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	27	38	0.7105263157894737	1	f83r.16	DY	qokchdy	okch	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.746841029	0.518067064	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	28	38	0.7368421052631579	6	f83r.16	LINE_END	cheedar|chldaiin|chedy|qokain|checthy|chealror	ed|ld|y|ok|cthy|alror	che:NONE:0:ar:0:0|ch:NONE:0:aiin:0:0|che:NONE:1:NONE:0:0|q:NONE:0:ain:0:0|che:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.988827492	0.983230065	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	29	38	0.7631578947368421	1	f83r.20	DY	solkeedy	olkee	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.742696930	0.509442319	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	30	38	0.7894736842105263	1	f83r.20	DY	qoteedy	ee	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.740872813	0.505840703	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	31	38	0.8157894736842105	2	f83r.20	DY	qokeey|qokedy	okeey|oke	q:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.552078020	0.275740988	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	32	38	0.8421052631578947	3	f83r.20	DY	sol|cheeety|qokedy	l|eety|oke	s:O:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.709414404	0.511345966	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	33	38	0.868421052631579	2	f83r.20	LINE_END	qoky|saiin	oky|aiin	q:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.542613650	0.277212895	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	34	38	0.8947368421052632	2	f83r.22	DY	schedair|otchedy	ched|che	s:NONE:0:air:0:0|NONE:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.531629800	0.274513422	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	35	38	0.9210526315789473	1	f83r.22	DY	qokeedy	okee	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.728668817	0.491429417	0	1	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f83r	f83	Q13|f83r|R01	36	38	0.9473684210526315	5	f83r.22	DY	chedain|chedy|qotedaiin|otaiin|otedy	d|y|ed|ot|e	che:NONE:0:ain:0:0|che:NONE:1:NONE:0:0|q:OT:0:aiin:0:0|NONE:NONE:0:aiin:0:0|NONE:OT:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.757778742	0.532468200	0	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
