group_id	locus	page	physical_folio	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	family_length	host_length	section	currier	hand	kind	grammar_scope	annotation_certainty	object_tags	relation_tags	unit	annotation_source	raw_source_description
f88v.5|G001	f88v.5	f88v	f88	1	1	otokol	NONE	otokol	0	AQAQAB	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f88v>[1,4] - 2 dark roots, dark leaves. East of plant <f88v>[1,4]. Kluge's 16A.
f89r1.1|G001	f89r1.1	f89r1	f89	1	1	okchshy	NONE	okchshy	0	AQKLA	5	7	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C1	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 1 (top). || East of container, near top. Kluge's 23A.
f89r1.11|G001	f89r1.11	f89r1	f89	1	1	ykyd	NONE	ykyd	0	AQAB	4	4	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C2	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 2 (middle). || East of container, a bit above its widest point. <f89r1.C2.1;L> was part of Latham's L2.1. <f89r1.C2.1;K> was part of Kluge's 27A.
f89r1.12|G001	f89r1.12	f89r1	f89	1	2	chol	ch	ol	0	KAB	3	2	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || There are 4 labels alternating with 3 plants. We assume that the first one refers to the container at left. plant <f89r1>[2,1] - large striped root, dark leaf East of plant <f89r1>[2,1]. <f89r1.L2.1;L> was part of Latham's L2.1. <f89r1.L2.1;K> was part of Kluge's 27A.
f89r1.12|G002	f89r1.12	f89r1	f89	2	2	ches	che	s	0	KJC	3	1	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || There are 4 labels alternating with 3 plants. We assume that the first one refers to the container at left. plant <f89r1>[2,1] - large striped root, dark leaf East of plant <f89r1>[2,1]. <f89r1.L2.1;L> was part of Latham's L2.1. <f89r1.L2.1;K> was part of Kluge's 27A.
f89r1.13|G001	f89r1.13	f89r1	f89	1	1	otorain	NONE	otorain	0	AQACAF	6	7	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || plant <f89r1>[2,2] - roots only, light colour East of plant <f89r1>[2,2]. Kluge's 28A.
f89r1.14|G001	f89r1.14	f89r1	f89	1	2	okaiin	NONE	okaiin	0	AQAG	4	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || plant <f89r1>[2,3] - large striped root - mostly dark Above plant <f89r1>[2,3]. Kluge's 29A.
f89r1.14|G002	f89r1.14	f89r1	f89	2	2	dan	d	an	0	BAE	3	2	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || plant <f89r1>[2,3] - large striped root - mostly dark Above plant <f89r1>[2,3]. Kluge's 29A.
f89r1.2|G001	f89r1.2	f89r1	f89	1	1	qkol	q	kol	0	DQAB	4	3	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || There are 5 labels alternating with 4 plants. We assume that the first one is attached to the container at left. plant <f89r1>[1,1] - large light coloured root East of plant <f89r1>[1,1]. Kluge's 23B.
f89r1.24|G001	f89r1.24	f89r1	f89	1	1	ykocfhy	NONE	ykocfhy	0	AQATA	5	7	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C3	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 3 (bottom). || East of container, just above base. Kluge's 30A in <f89r>.
f89r1.25|G001	f89r1.25	f89r1	f89	1	1	saldam	s	aldam	0	CABBAB	6	5	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 3 (bottom) || There are four labels alternating with 3 plants. We assume that the first one refers to the container at left. plant <f89r1>[3,1] - light coloured roots, shark-teeth leaf East of plant <f89r1>[3,1], below leaf. Kluge's 30B in <f89r>.
f89r1.3|G001	f89r1.3	f89r1	f89	1	1	oldam	NONE	oldam	0	ABBAB	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89r1>[1,2] - light coloured root, dark leaves, stem East of plant <f89r1>[1,2]. Kluge's 24A.
f89r1.4|G001	f89r1.4	f89r1	f89	1	1	otoldy	NONE	otol	1	AQABBA	6	4	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89r1>[1,3] - three roots, hairy base of stem, dark flowers East of plant <f89r1>[1,3]. Kluge's 25A.
f89r1.5|G001	f89r1.5	f89r1	f89	1	1	ararchodaiin	NONE	ararchodaiin	0	ACACKABAG	9	12	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89r1>[1,4] - large twotone root with duck(?) face, light leaf East of plant <f89r1>[1,4]. Kluge's 26A.
f89r2.1|G001	f89r2.1	f89r2	f89	1	1	odory	NONE	odory	0	ABACA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C1	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 1 (top). || East of container, just above top of body. Latham's t.1. Kluge's 33A in <f89v>. Grove's X.6.
f89r2.10|G002	f89r2.10	f89r2	f89	2	3	shol	sh	ol	0	LAB	3	2	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || There are three labels and two plants. We assume that the first label is attached to the container in the left margin. plant <f89r2>[2,1] large, dark roots, dark flower Above plant <f89r2>[2,1]. Latham's m1.2. Kluge's 38A in <f89v>. Grove's X.15.
f89r2.10|G003	f89r2.10	f89r2	f89	3	3	dy	d	y	0	BA	2	1	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || There are three labels and two plants. We assume that the first label is attached to the container in the left margin. plant <f89r2>[2,1] large, dark roots, dark flower Above plant <f89r2>[2,1]. Latham's m1.2. Kluge's 38A in <f89v>. Grove's X.15.
f89r2.17|G001	f89r2.17	f89r2	f89	1	1	sodar	s	odar	0	CABAC	5	4	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels on row of plants 3. || There are six plants and six labels. However, given the pattern thus far, it seems safer to assign the first label to the container at left. Either the last plant <f89r2>[3,6] is unlabeled, or the last label is actually two labels. Or perhaps the last word of <f89r2.P3.8> is the plant's label. plant <f89r2>[3,1] spotted? roots, dark leaves with light stripe East of plant <f89r2>[3,1]. Latham's m2.2. Kluge's 41A in <f89v>. Grove's X.19.
f89r2.18|G001	f89r2.18	f89r2	f89	1	1	cheys	che	ys	0	KJAC	4	2	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels on row of plants 3. || plant <f89r2>[3,2] dark roots with light edge, dark leaves East of plant <f89r2>[3,2]. Latham's m2.3. Kluge's 42A in <f89v>. Grove's X.3.
f89r2.19|G001	f89r2.19	f89r2	f89	1	1	cheody	che	o	1	KJABA	5	1	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels on row of plants 3. || plant <f89r2>[3,3] light roots, dark leaf East of plant <f89r2>[3,3], below leaf of plant <f89r2>[3,4]. Latham's m2.4. Kluge's 43A in <f89v>. Grove's X.2.
f89r2.2|G001	f89r2.2	f89r2	f89	1	1	doly	d	oly	0	BABA	4	3	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || There are four plants and five labels. We assume that the first label is attached to the container at left. plant <f89r2>[1,1] dark roots, dark leaves with light stripe East of plant <f89r2>[1,1]. Latham's t.2. Kluge's 33B in <f89v>. Grove's X.4.
f89r2.29|G001	f89r2.29	f89r2	f89	1	1	okain	NONE	okain	0	AQAF	4	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C4	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 4 (bottom) || East of container, near tapering part of body, line 1. Latham's b.0. Grove's X.10 word 1. EVMT's <e89r2.L15> word 1.
f89r2.3|G001	f89r2.3	f89r2	f89	1	1	opchosam	NONE	opchosam	0	APKACAB	7	8	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89r2>[1,2] dark roots, flowers?, grassy at base of stem East of plant <f89r2>[1,2], below leaves. Latham's t.3. Kluge's 34A in <f89v>. Grove's X.8.
f89r2.30|G001	f89r2.30	f89r2	f89	1	1	yorain	NONE	yorain	0	AACAF	5	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C4	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 4 (bottom) || East of container, near tapering part of body, line 2. Latham's b.1. Kluge's 45A in <f89v>. Grove's X.10 word 2. EVMT's <e89r2.L15> word 2.
f89r2.31|G001	f89r2.31	f89r2	f89	1	1	ofakal	NONE	ofakal	0	APAQAB	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L4	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 4 (bottom). || Was previously called <f89r2.b> There are five labels and four plants. We assume that the first label (two lines) is attached to the container at left. plant <f89r2>[4,1] - dark root, dark leaf East of plant <f89r2>[4,1], below leaf of plant <f89r2>[4,2]. Latham's b.2. Kluge's 46B in <f89v>. Grove's X.7.
f89r2.32|G001	f89r2.32	f89r2	f89	1	1	otalsy	NONE	otalsy	0	AQABCA	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L4	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 4 (bottom). || plant <f89r2>[4,2] - faded, dark leaf East of plant <f89r2>[4,2], below leaf of plant <f89r2>[4,3]. Latham's b.3. Kluge's 47A in <f89v>. Grove's X.14. Rene says that the final @'sy' is fainter than the rest. This label has a readable bleedthrough on <f89v2>, just above <f89v2.L3.3b>.
f89r2.34|G001	f89r2.34	f89r2	f89	1	1	otolarol	NONE	otolarol	0	AQABACAB	8	8	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L4	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 4 (bottom). || West of plant <f89r2>[4,4], below leaf. Latham's b.5. Kluge's 49A in <f89v>. Grove's X.16.
f89v1.21|G001	f89v1.21	f89v1	f89	1	1	koeeorain	NONE	koeeorain	0	QAKACAF	7	9	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C2	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 2. || Below container.
f89v1.23|G001	f89v1.23	f89v1	f89	1	2	opol	NONE	opol	0	APAB	4	4	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (bottom). || plant <f89v1>[2,2] - large light roots, dark shading?, dark inside flower East of plant <f89v1>[2,2], below flower. Amlost runs into leaf of plant <f89v1>[2,3].
f89v1.23|G002	f89v1.23	f89v1	f89	2	2	olaiin	NONE	olaiin	0	ABAG	4	6	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_ENCLOSURE;REL_OVERLAP_OR_CONTACT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (bottom). || plant <f89v1>[2,2] - large light roots, dark shading?, dark inside flower East of plant <f89v1>[2,2], below flower. Amlost runs into leaf of plant <f89v1>[2,3].
f89v1.3|G001	f89v1.3	f89v1	f89	1	1	otchar	NONE	otchar	0	AQKAC	5	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89v1>[1,2] - light roots, lumpy base of stem, dark leaf East of plant <f89v1>[1,2], below leaf.
f89v1.4|G001	f89v1.4	f89v1	f89	1	1	darshody	d	arsho	1	BACLABA	7	5	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89v1>[1,3] - dark roots with claws?, dark leaves East of plant <f89v1>[1,3]. Runs from plant to panel's edge.
f89v2.1|G001	f89v2.1	f89v2	f89	1	1	choeesy	ch	oeesy	0	KAKCA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C1	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 1 (top). || East of conteiner, just above widest point. Latham's t.1. Grove's t.1.
f89v2.12|G001	f89v2.12	f89v2	f89	1	2	otair	NONE	otair	0	AQAF	4	5	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || There are 4 labels and 3 plants. We assume that the first label is attached to the container at left. Was previously called <f89v2.m> plant <f89v2>[2,1] - dark roots, leaf East of plant <f89v2>[2,1], below leaf. Latham's m.2. Grove's m.2.
f89v2.12|G002	f89v2.12	f89v2	f89	2	2	chody	ch	o	1	KABA	4	1	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2 (middle). || There are 4 labels and 3 plants. We assume that the first label is attached to the container at left. Was previously called <f89v2.m> plant <f89v2>[2,1] - dark roots, leaf East of plant <f89v2>[2,1], below leaf. Latham's m.2. Grove's m.2.
f89v2.23|G001	f89v2.23	f89v2	f89	1	1	opaloiiry	NONE	opaloiiry	0	APABAGA	7	9	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_ARRAY_OR_GROUP;REL_PROXIMITY	C3	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 3 (bottom). || East of container, just below bulging part, above leaf of plant <f89v2>[3,1]. Latham's b.1. Grove's b.1.
f89v2.24|G001	f89v2.24	f89v2	f89	1	1	otaram	NONE	otaram	0	AQACAB	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 3 (bottom). || There are 5 labels (not counting the bleedthrough above <f89v2.L3.3b>) and 4 plants. We assume that the first label is attached to the container at left. Was previously called <f89v2.b> West of plant <f89v2>[3,1], below leaf. Latham's b.2. Grove's b.2.
f89v2.4|G001	f89v2.4	f89v2	f89	1	1	chokaro	ch	okaro	0	KAQACA	6	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89v2>[1,3] - dark roots, light twigs Below plant <f89v2>[1,3]. Latham's t.4. Grove's t.4.
f89v2.6|G001	f89v2.6	f89v2	f89	1	1	chokam	ch	okam	0	KAQAB	5	4	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f89v2>[1,5] - two-tiered dark roots, leaves Near first root clump of plant <f89v2>[1,5], partly below root of plant <f89v2>[1,4]. Latham's t.6. Grove's t.6.
f99r.10|G001	f99r.10	f99r	f99	1	1	skeeal	s	keeal	0	CQKAB	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f99r>[1,7] - striped - with hair Near top edge, West of plant <f99r>[1,8].
f99r.11|G001	f99r.11	f99r	f99	1	1	okary	NONE	okary	0	AQACA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f99r>[1,8] - dark, funny shape Near top edge, West of plant <f99r>[1,9].
f99r.13|G001	f99r.13	f99r	f99	1	1	otalam	NONE	otalam	0	AQABAB	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f99r>[1a,1] - dark Above plant <f99r>[1a,2], below plant <f99r>[1,6].
f99r.19|G001	f99r.19	f99r	f99	1	1	oparal	NONE	oparal	0	APACAB	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	C2	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 2. || On body of container, bottom (wider) section. Petersen's 80a:jar.
f99r.20|G001	f99r.20	f99r	f99	1	1	oaro	NONE	oaro	0	AACA	4	4	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || There are 7 plants and 8 labels (not counting the label on the container). It is not clear how to pair them up, but the first label is likely to be associated with the plant, not with the container. plant <f99r>[2,1] - dark East of plant <f99r>[2,1], at top.
f99r.21|G001	f99r.21	f99r	f99	1	1	aloly	NONE	aloly	0	ABABA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || plant <f99r>[2,2] - light East of plant <f99r>[2,2], at top.
f99r.23|G001	f99r.23	f99r	f99	1	1	choky	ch	oky	0	KAQA	4	3	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || plant <f99r>[2,4] - diagonal bands East of plant <f99r>[2,4], at top.
f99r.24|G001	f99r.24	f99r	f99	1	1	oky	NONE	oky	0	AQA	3	3	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || plant <f99r>[2,5] - dark, spikes East of plant <f99r>[2,5], at top, between stem and root spikes.
f99r.25|G001	f99r.25	f99r	f99	1	1	okeoly	NONE	okeoly	0	AQJABA	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || East of spikes of plant <f99r>[2,5], at top, against plant <f99r>[2,6].
f99r.26|G001	f99r.26	f99r	f99	1	1	yteold	NONE	yteold	0	AQJABB	6	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || plant <f99r>[2,6] - light bulb with dark spot East of plant <f99r>[2,6].
f99r.27|G001	f99r.27	f99r	f99	1	1	cheotchy	che	otchy	0	KJAQKA	6	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || plant <f99r>[2,7] - light, large bulb Above plant <f99r>[2,7], between stem and root tip.
f99r.3|G001	f99r.3	f99r	f99	1	1	darar	d	arar	0	BACAC	5	4	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f99r>[1,1] - light Near top edge, West of plant <f99r>[1,2].
f99r.32|G001	f99r.32	f99r	f99	1	1	tsholdy	t	shol	1	QLABBA	6	4	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	C3	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 3. || On container, bottom half. Petersen's 87a:jar.
f99r.33|G001	f99r.33	f99r	f99	1	1	okos	NONE	okos	0	AQAC	4	4	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 3. || Besides the label on the container, there are 8 labels and 7 roots. It is not clear how to pair them up. Perhaps the last two labels are actually one. West of plant <f99r>[3,1], at top, near container.
f99r.34|G001	f99r.34	f99r	f99	1	1	oekey	NONE	oekey	0	AJQJA	5	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 3. || plant <f99r>[3,1] - light with spots Between plants <f99r>[3,1] and <f99r>[3,1], at top. Petersen's 87c.
f99r.38|G001	f99r.38	f99r	f99	1	1	saiiny	s	aiiny	0	CAGA	4	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 3. || plant <f99r>[3,5] - dark, hairy East of plant <f99r>[3,5], at top.
f99r.4|G001	f99r.4	f99r	f99	1	1	oky	NONE	oky	0	AQA	3	3	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f99r>[1,2] - dark Near top edge, West of plant <f99r>[1,3].
f99r.40|G001	f99r.40	f99r	f99	1	1	dam	d	am	0	BAB	3	2	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L3	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 3. || West of plant <f99r>[3,7], near base of stem. This label is a half-line higher than <f99r.L3.6>.
f99r.45|G001	f99r.45	f99r	f99	1	1	yteoldy	NONE	yteol	1	AQJABBA	7	5	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ARRAY_OR_GROUP	C4	transcription/sources/Stolfi_text25e1-52.evt	Labels associated with container 4 (bottom). || On container, bottom (wider) section. Petersen's 94a:jar.
f99r.46|G001	f99r.46	f99r	f99	1	1	tolsasy	t	olsasy	0	QABCACA	7	6	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L4	transcription/sources/Stolfi_text25e1-52.evt	Labels on plants - bottom row || There is only one plant and one label. Above root of plant <f99r>[4,1], near base of stem.
f99r.5|G001	f99r.5	f99r	f99	1	1	salo	s	alo	0	CABA	4	3	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || plant <f99r>[1,3] - dark Near top edge, West of plant <f99r>[1,4] - dark On top of a stain.
f99r.7|G001	f99r.7	f99r	f99	1	1	ain	NONE	ain	0	AF	2	3	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 1 (top). || West of plant <f99r>[1,5], stem level, line 2. EVMT's <e99r.L6>, word 2.
f99v.15|G001	f99v.15	f99v	f99	1	1	oeeesary	NONE	oeeesary	0	AMCACA	6	8	P	A	1	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || There are 6 labels and 6 plants. plant <f99v>[2,1] - light East of plant <f99v>[2,1], at top.
f99v.19|G001	f99v.19	f99v	f99	1	1	otolsar	NONE	otolsar	0	AQABCAC	7	7	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_PROXIMITY	L2	transcription/sources/Stolfi_text25e1-52.evt	Labels in row of plants 2. || plant <f99v>[2,5] - beet?, light Between plants <f99v>[2,5] and <f99v>[2,6], at top.
f99v.2|G001	f99v.2	f99v	f99	1	1	otoldy	NONE	otol	1	AQABBA	6	4	P	A	1	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	L1	transcription/sources/Stolfi_text25e1-52.evt	"Labels in row of plants 1 (top). || ""W"" alternative transcription by Rene Zandbergen from original. There appears to be eight labels on eight plants. Two of the labels are broken by intruding drawings. In one of these, the two parts are on opposite sides of the plant. Between container and plant <f99v>[1,1], top."
