module	locus	page	physical_folio	source_group_index	source_group_count_by_reading	ZL3b_token	IT2a_token	RF1b_token	match_state_by_reading	match_positions_zero_based	proposed_segmentation_by_reading	reading_agreement	layout_role	kind	section	currier	hand	grammar_scope	left_separator_by_reading	right_separator_by_reading	annotation_provenance	object_tags	relation_tags	annotation_certainty	raw_source_description	claim_state
DAR	fRos.87	fros	fros	6	ZL3b:32;RF1b:31	dol		otodar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:3	RF1b:oto+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	7	ZL3b:32;RF1b:31	otodar		shekal	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:4	ZL3b:otod+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DRAWING_INTERRUPTION	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	fRos.87	fros	fros	7	ZL3b:32;RF1b:31	otodar		shekal	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:3	ZL3b:oto+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DRAWING_INTERRUPTION	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	8	ZL3b:32;RF1b:31	shekal		olkar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:3	RF1b:olk+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DRAWING_INTERRUPTION	ZL3b:DRAWING_INTERRUPTION;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.87	fros	fros	8	ZL3b:32;RF1b:31	shekal		olkar	ZL3b:ABSENT;RF1b:PREFIX	RF1b:0	RF1b:∅+[OL]+kar	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DRAWING_INTERRUPTION	ZL3b:DRAWING_INTERRUPTION;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	9	ZL3b:32;RF1b:31	olkar		cheykar	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:5	ZL3b:olk+[AR]+∅;RF1b:cheyk+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DRAWING_INTERRUPTION;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.87	fros	fros	9	ZL3b:32;RF1b:31	olkar		cheykar	ZL3b:PREFIX;RF1b:ABSENT	ZL3b:0	ZL3b:∅+[OL]+kar	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DRAWING_INTERRUPTION;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	10	ZL3b:32;RF1b:31	cheykar		shal	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:5	ZL3b:cheyk+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	13	ZL3b:32;RF1b:31	okchr		otar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:2	RF1b:ot+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	14	ZL3b:32;RF1b:31	otar		otody	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:2	ZL3b:ot+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	14	ZL3b:32;RF1b:31	otar		otody	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:3	RF1b:oto+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	15	ZL3b:32;RF1b:31	otody		otody	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:oto+[DY]+∅;RF1b:oto+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	16	ZL3b:32;RF1b:31	otody		otody	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:oto+[DY]+∅;RF1b:oto+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	17	ZL3b:32;RF1b:31	otody		otar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:2	RF1b:ot+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	17	ZL3b:32;RF1b:31	otody		otar	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:3	ZL3b:oto+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.87	fros	fros	18	ZL3b:32;RF1b:31	otas		chfol	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:3	RF1b:chf+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	fRos.87	fros	fros	19	ZL3b:32;RF1b:31	chfol		okshy	ZL3b:SUFFIX;RF1b:ABSENT	ZL3b:3	ZL3b:chf+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	21	ZL3b:32;RF1b:31	okem		okar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:2	RF1b:ok+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	22	ZL3b:32;RF1b:31	okar		ar	ZL3b:SUFFIX;RF1b:FREE	ZL3b:2;RF1b:0	ZL3b:ok+[AR]+∅;RF1b:∅+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	23	ZL3b:32;RF1b:31	ar		okedy	ZL3b:FREE;RF1b:ABSENT	ZL3b:0	ZL3b:∅+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	23	ZL3b:32;RF1b:31	ar		okedy	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:3	RF1b:oke+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	24	ZL3b:32;RF1b:31	okedy		okedy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:3	ZL3b:oke+[DY]+∅;RF1b:oke+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	25	ZL3b:32;RF1b:31	okedy		okchedy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:3;RF1b:5	ZL3b:oke+[DY]+∅;RF1b:okche+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	fRos.87	fros	fros	26	ZL3b:32;RF1b:31	okchedy		eeekchedy	ZL3b:SUFFIX;RF1b:SUFFIX	ZL3b:5;RF1b:7	ZL3b:okche+[DY]+∅;RF1b:eeekche+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	fRos.87	fros	fros	27	ZL3b:32;RF1b:31	eeekchedy		ofchdar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:5	RF1b:ofchd+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DAR	fRos.87	fros	fros	27	ZL3b:32;RF1b:31	eeekchedy		ofchdar	ZL3b:ABSENT;RF1b:SUFFIX	RF1b:4	RF1b:ofch+[DAR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	CIRCULAR	C	C	B	4	DIAGNOSTIC_NONPROSE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	EXISTING_HUMAN_ANNOTATION	ROSETTE_OR_MAP	REL_PROXIMITY	HEDGED	"Circular text around the East rosette. || ""Transcription starts from the double line &||; at 10:00. There is however a more conspicuous """"two-lane road"""" marker &|:|; at 07:30. The @t in @'oltar.chaykar' at 10:15 is @t with a very faint left loop. &|:|; = decorated radial band across ring text. The @es in @'okedy.okedy' are tiny, almost dots. The @? in the next word is a black spot, unreadable. &oI&246;h; = a SLASHED variant of &246; with @I-@h platform and an @o (?) nested under the arm, between hook and @I."""	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
