event_id	source_host_id	target_host_id	source_host	target_host	locus	physical_folio	section	currier	hand	source_index	target_index	source_frequency_bin	position_quartile	line_count_bin	claim_state
11968	H8254c329a92850f6	H28391d3bc64ec15c	k	of	f94r.6	f94	H	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11969	H0a19b4727d1fbd3a	Ha1fce4363854ff88	ot	y	f94r.9	f94	H	B	3	1	2	F64P	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11970	Ha1fce4363854ff88	Hac34d293cda9ac02	y	ytch	f94r.9	f94	H	B	3	2	3	F64P	Q2	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11971	Hacac86c0e609ca90	H27a84712e4b22c41	l	ee	f94v.2	f94	H	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11972	H27a84712e4b22c41	H8418150b75d3afee	ee	eey	f94v.2	f94	H	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11973	H8418150b75d3afee	Hb20819a3770dacdf	eey	ekeey	f94v.2	f94	H	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11974	Hb20819a3770dacdf	H8418150b75d3afee	ekeey	eey	f94v.2	f94	H	B	3	4	5	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11975	H8418150b75d3afee	Hf43ccbba554d263b	eey	eed	f94v.2	f94	H	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11976	Hf43ccbba554d263b	Hf93d69f4b998ad7d	eed	ykee	f94v.2	f94	H	B	3	6	7	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11977	H343677762813eaeb	H0a19b4727d1fbd3a	ch	ot	f94v.4	f94	H	B	3	1	2	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11978	H0a19b4727d1fbd3a	H4bb780f4353af3b6	ot	chy	f94v.4	f94	H	B	3	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11979	H4bb780f4353af3b6	H8e5202705183bd3a	chy	ke	f94v.4	f94	H	B	3	3	4	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11980	H8e5202705183bd3a	H00083ac7f406dc91	ke	okch	f94v.4	f94	H	B	3	4	5	F16_63	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11981	H00083ac7f406dc91	Hacac86c0e609ca90	okch	l	f94v.4	f94	H	B	3	5	6	F16_63	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11982	Hacac86c0e609ca90	H4bfaf07ab0d1f927	l	okchy	f94v.4	f94	H	B	3	6	7	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11983	H9c1623f0d38e28e9	Ha1fce4363854ff88	ed	y	f94v.5	f94	H	B	3	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11984	Ha1fce4363854ff88	Hbe7b736e0abc7788	y	okshd	f94v.5	f94	H	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11985	Hbe7b736e0abc7788	H00083ac7f406dc91	okshd	okch	f94v.5	f94	H	B	3	3	4	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11986	H00083ac7f406dc91	Hb13c0ea15587743a	okch	oke	f94v.5	f94	H	B	3	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11987	Hb13c0ea15587743a	Hdbf2893fc85d805f	oke	orchor	f94v.5	f94	H	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11988	Hdbf2893fc85d805f	H71477a1f60ce035e	orchor	chor	f94v.5	f94	H	B	3	6	7	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11989	H71477a1f60ce035e	Hca978112ca1bbdca	chor	a	f94v.5	f94	H	B	3	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11990	Hdd4ba986eb51a077	Hbe55f3077be6f618	ycheeo	lkeol	f94v.6	f94	H	B	3	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11991	H9b103d543c4e0bb8	H0a19b4727d1fbd3a	opch	ot	f94v.6	f94	H	B	3	4	5	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11992	H0a19b4727d1fbd3a	Hab5b62081b1d305e	ot	ar	f94v.6	f94	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11993	Hab5b62081b1d305e	H7175517a370b5cd2	ar	or	f94v.6	f94	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11994	H7175517a370b5cd2	H4bb780f4353af3b6	or	chy	f94v.6	f94	H	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11995	H2bdd94c004581aa9	H2689367b205c16ce	ey	ok	f94v.7	f94	H	B	3	2	3	F64P	Q0	3	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11996	H5ac39843e39a161d	H3d028bbc6d1fb927	pched	eocthy	f94v.8	f94	H	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11997	H3d028bbc6d1fb927	H055eebf601617046	eocthy	aiin	f94v.8	f94	H	B	3	2	3	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11998	H055eebf601617046	H02fb3a79fe510029	aiin	cphe	f94v.8	f94	H	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
11999	H4bb780f4353af3b6	H148de9c5a7a44d19	chy	p	f94v.8	f94	H	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12000	H148de9c5a7a44d19	Hab5b62081b1d305e	p	ar	f94v.8	f94	H	B	3	8	9	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12001	H3d40f99acd3b0e84	Hb13c0ea15587743a	yt	oke	f94v.9	f94	H	B	3	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12002	Hb13c0ea15587743a	H174023d6298d8ced	oke	okee	f94v.9	f94	H	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12003	H174023d6298d8ced	H13f0e09e4fa58cca	okee	okshey	f94v.9	f94	H	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12004	H13f0e09e4fa58cca	H0a19b4727d1fbd3a	okshey	ot	f94v.9	f94	H	B	3	4	5	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12005	H0a19b4727d1fbd3a	Ha1fce4363854ff88	ot	y	f94v.9	f94	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12006	Ha1fce4363854ff88	H80490b128d01adf1	y	ypchd	f94v.9	f94	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12007	H80490b128d01adf1	Hacac86c0e609ca90	ypchd	l	f94v.9	f94	H	B	3	7	8	F2_4	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12008	Hacac86c0e609ca90	H043a718774c572bd	l	s	f94v.9	f94	H	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12009	H043a718774c572bd	H055eebf601617046	s	aiin	f94v.9	f94	H	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12010	H055eebf601617046	Ha3ff0b737a967ea0	aiin	oly	f94v.9	f94	H	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12011	H18ac3e7343f01689	He338bb1813de9882	d	cthhy	f94v.11	f94	H	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12012	He338bb1813de9882	H2689367b205c16ce	cthhy	ok	f94v.11	f94	H	B	3	2	3	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12013	H2689367b205c16ce	He3b98a4da31a127d	ok	t	f94v.11	f94	H	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12014	He3b98a4da31a127d	Ha1fce4363854ff88	t	y	f94v.11	f94	H	B	3	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12015	Ha1fce4363854ff88	Hb315dbf2ce27987d	y	ykol	f94v.11	f94	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12016	Hb315dbf2ce27987d	He3a041c293621f94	ykol	oky	f94v.11	f94	H	B	3	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12017	He3a041c293621f94	H7175517a370b5cd2	oky	or	f94v.11	f94	H	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12018	H7175517a370b5cd2	H27a84712e4b22c41	or	ee	f94v.11	f94	H	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12019	H27a84712e4b22c41	He3a041c293621f94	ee	oky	f94v.11	f94	H	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12020	H055eebf601617046	Had386158f5afc89b	aiin	cthy	f94v.12	f94	H	B	3	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12021	Had386158f5afc89b	Ha1fce4363854ff88	cthy	y	f94v.12	f94	H	B	3	2	3	F64P	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12022	Ha1fce4363854ff88	Hfda71671c022a8e5	y	ckhy	f94v.12	f94	H	B	3	3	4	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12023	Hfda71671c022a8e5	H2689367b205c16ce	ckhy	ok	f94v.12	f94	H	B	3	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12024	H32008f133a4f6cd0	H750c78dd3a47bfae	kshdor	pch	f95r1.1	f95	H	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12025	H750c78dd3a47bfae	H28391d3bc64ec15c	pch	of	f95r1.1	f95	H	B	3	2	3	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12026	H28391d3bc64ec15c	Hacac86c0e609ca90	of	l	f95r1.1	f95	H	B	3	3	4	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12027	Hacac86c0e609ca90	Hcba06b5736faf67e	l	old	f95r1.1	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12028	Hcba06b5736faf67e	H0362380b916d71b4	old	opshol	f95r1.1	f95	H	B	3	5	6	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12029	H0362380b916d71b4	H2689367b205c16ce	opshol	ok	f95r1.1	f95	H	B	3	6	7	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12030	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f95r1.1	f95	H	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12031	Ha1fce4363854ff88	H18ac3e7343f01689	y	d	f95r1.1	f95	H	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12032	Hacac86c0e609ca90	Ha1fce4363854ff88	l	y	f95r1.2	f95	H	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12033	Ha1fce4363854ff88	Ha1fce4363854ff88	y	y	f95r1.2	f95	H	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12034	Ha1fce4363854ff88	H2689367b205c16ce	y	ok	f95r1.2	f95	H	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12035	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f95r1.2	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12036	Ha1fce4363854ff88	H2689367b205c16ce	y	ok	f95r1.2	f95	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12037	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f95r1.2	f95	H	B	3	6	7	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12038	Ha1fce4363854ff88	Hf642974cfcb13951	y	kol	f95r1.2	f95	H	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12039	Hf642974cfcb13951	Ha1fce4363854ff88	kol	y	f95r1.2	f95	H	B	3	8	9	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12040	Ha1fce4363854ff88	Ha1fce4363854ff88	y	y	f95r1.2	f95	H	B	3	9	10	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12041	Ha1fce4363854ff88	He3a041c293621f94	y	oky	f95r1.2	f95	H	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12042	He3a041c293621f94	Hea325d761f98c6b7	oky	an	f95r1.2	f95	H	B	3	11	12	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12043	Hc5a41aa804546194	H27fdcfae64d5dca7	eod	oekeey	f95r1.3	f95	H	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12044	H27fdcfae64d5dca7	H83578aa310fb119d	oekeey	okees	f95r1.3	f95	H	B	3	2	3	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12045	H83578aa310fb119d	H65c74c15a686187b	okees	o	f95r1.3	f95	H	B	3	3	4	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12046	H65c74c15a686187b	H8254c329a92850f6	o	k	f95r1.3	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12047	H8254c329a92850f6	H8254c329a92850f6	k	k	f95r1.3	f95	H	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12048	H8254c329a92850f6	H2076584e3f0868e7	k	ky	f95r1.3	f95	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12049	H2076584e3f0868e7	H055eebf601617046	ky	aiin	f95r1.3	f95	H	B	3	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12050	H364824fb00a38f2d	H2076584e3f0868e7	ycheey	ky	f95r1.4	f95	H	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12051	H2076584e3f0868e7	H1d5649c4e9550b0b	ky	olk	f95r1.4	f95	H	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12052	H1d5649c4e9550b0b	Ha1fce4363854ff88	olk	y	f95r1.4	f95	H	B	3	3	4	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12053	Ha1fce4363854ff88	H8254c329a92850f6	y	k	f95r1.4	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12054	H8254c329a92850f6	H70cd612e43407eb4	k	olky	f95r1.4	f95	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12055	H70cd612e43407eb4	Ha1fce4363854ff88	olky	y	f95r1.4	f95	H	B	3	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12056	Ha1fce4363854ff88	H2689367b205c16ce	y	ok	f95r1.4	f95	H	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12057	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f95r1.4	f95	H	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12058	Ha1fce4363854ff88	H8254c329a92850f6	y	k	f95r1.4	f95	H	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12059	H8254c329a92850f6	H40cb4b342f4525e4	k	ly	f95r1.4	f95	H	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12060	H6f4a36b09d49fa97	H7175517a370b5cd2	chdor	or	f95r1.6	f95	H	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12061	H7175517a370b5cd2	H3240d88670e19557	or	kch	f95r1.6	f95	H	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12062	Had386158f5afc89b	H343677762813eaeb	cthy	ch	f95r1.6	f95	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12063	H343677762813eaeb	H12533cb0588e4557	ch	lshe	f95r1.6	f95	H	B	3	6	7	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12064	H12533cb0588e4557	He3a041c293621f94	lshe	oky	f95r1.6	f95	H	B	3	7	8	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12065	He3a041c293621f94	H28391d3bc64ec15c	oky	of	f95r1.6	f95	H	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12066	H28391d3bc64ec15c	Ha1fce4363854ff88	of	y	f95r1.6	f95	H	B	3	9	10	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12067	H3c67b2c1bc9c17bb	Hcfb0fe98ac697c36	ykche	eky	f95r1.7	f95	H	B	3	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12068	Hcfb0fe98ac697c36	H8254c329a92850f6	eky	k	f95r1.7	f95	H	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12069	H8254c329a92850f6	H18ac3e7343f01689	k	d	f95r1.7	f95	H	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12070	H18ac3e7343f01689	H18ac3e7343f01689	d	d	f95r1.7	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12071	H18ac3e7343f01689	H2689367b205c16ce	d	ok	f95r1.7	f95	H	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12072	H2689367b205c16ce	Hd805e93021c690a6	ok	tch	f95r1.7	f95	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12073	Hd805e93021c690a6	Ha1fce4363854ff88	tch	y	f95r1.7	f95	H	B	3	7	8	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12074	Ha1fce4363854ff88	H3ebb1c99b12b7746	y	ka	f95r1.7	f95	H	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12075	H343677762813eaeb	H71477a1f60ce035e	ch	chor	f95r1.9	f95	H	B	3	1	2	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12076	H71477a1f60ce035e	Hacac86c0e609ca90	chor	l	f95r1.9	f95	H	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12077	Hacac86c0e609ca90	Hab5b62081b1d305e	l	ar	f95r1.9	f95	H	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12078	Hab5b62081b1d305e	Ha1fce4363854ff88	ar	y	f95r1.9	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12079	Ha1fce4363854ff88	H2aed9df78446daa8	y	okol	f95r1.9	f95	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12080	H2aed9df78446daa8	Hb315dbf2ce27987d	okol	ykol	f95r1.9	f95	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12081	Hb315dbf2ce27987d	H4e6cabfe99b16265	ykol	olkee	f95r1.9	f95	H	B	3	7	8	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12082	H4e6cabfe99b16265	H0a19b4727d1fbd3a	olkee	ot	f95r1.9	f95	H	B	3	8	9	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12083	H0a19b4727d1fbd3a	H7175517a370b5cd2	ot	or	f95r1.9	f95	H	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12084	H0c9bc9e7be2d9b3c	H7175517a370b5cd2	kshe	or	f95r2.1	f95	H	B	3	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12085	H7175517a370b5cd2	Ha1fce4363854ff88	or	y	f95r2.1	f95	H	B	3	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12086	Ha1fce4363854ff88	H4ac73e7e8ef11db0	y	alfchy	f95r2.1	f95	H	B	3	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12087	H055eebf601617046	H65c74c15a686187b	aiin	o	f95r2.2	f95	H	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12088	H65c74c15a686187b	H8254c329a92850f6	o	k	f95r2.2	f95	H	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12089	H8254c329a92850f6	Hacac86c0e609ca90	k	l	f95r2.2	f95	H	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12090	Hacac86c0e609ca90	Hfda71671c022a8e5	l	ckhy	f95r2.2	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12091	Hfda71671c022a8e5	H0a19b4727d1fbd3a	ckhy	ot	f95r2.2	f95	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12092	H0a19b4727d1fbd3a	Ha1fce4363854ff88	ot	y	f95r2.2	f95	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12093	Ha1fce4363854ff88	H27a84712e4b22c41	y	ee	f95r2.2	f95	H	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12094	H27a84712e4b22c41	H8254c329a92850f6	ee	k	f95r2.2	f95	H	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12095	H8254c329a92850f6	H5d32746ff0e44a18	k	oka	f95r2.2	f95	H	B	3	9	10	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12096	H18ac3e7343f01689	H7175517a370b5cd2	d	or	f95r2.3	f95	H	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12097	H7175517a370b5cd2	Hfda71671c022a8e5	or	ckhy	f95r2.3	f95	H	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12098	Hfda71671c022a8e5	H2aed9df78446daa8	ckhy	okol	f95r2.3	f95	H	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12099	H2aed9df78446daa8	H8254c329a92850f6	okol	k	f95r2.3	f95	H	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12100	H8254c329a92850f6	Hacac86c0e609ca90	k	l	f95r2.3	f95	H	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
12101	Hacac86c0e609ca90	H0a19b4727d1fbd3a	l	ot	f95r2.3	f95	H	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
