world	signs	PAGE_HOST_PAGE_OTHER_COMPILER	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	max_three
6143	+-+++++++++++	0.708399233390	-0.067497615647	-0.085626020493	0.708399233390
6144	++-----------	-0.845108638782	0.457372838068	0.720265937085	0.720265937085
6145	++----------+	-0.972307824668	0.125604018988	0.569161195039	0.569161195039
6146	++---------+-	-0.562179608493	0.457372838068	0.795818308108	0.795818308108
6147	++---------++	-0.689378794379	0.125604018988	0.644713566062	0.644713566062
6148	++--------+--	0.309491448057	1.502350898166	1.989545770269	1.989545770269
6149	++--------+-+	0.182292262171	1.170582079086	1.838441028223	1.838441028223
6150	++--------++-	0.592420478346	1.502350898166	2.065098141292	2.065098141292
6151	++--------+++	0.465221292460	1.170582079086	1.913993399246	1.913993399246
6152	++-------+---	-1.500719395942	-0.116662194945	0.304727896459	0.304727896459
6153	++-------+--+	-1.627918581828	-0.448431014025	0.153623154413	0.153623154413
6154	++-------+-+-	-1.217790365653	-0.116662194945	0.380280267482	0.380280267482
6155	++-------+-++	-1.344989551539	-0.448431014025	0.229175525436	0.229175525436
6156	++-------++--	-0.346119309103	0.928315865153	1.574007729643	1.574007729643
6157	++-------++-+	-0.473318494989	0.596547046072	1.422902987597	1.422902987597
6158	++-------+++-	-0.063190278814	0.928315865153	1.649560100666	1.649560100666
6159	++-------++++	-0.190389464700	0.596547046072	1.498455358620	1.498455358620
6160	++------+----	-1.057353758906	0.011393412420	0.478498349811	0.478498349811
6161	++------+---+	-1.184552944792	-0.320375406660	0.327393607766	0.327393607766
6162	++------+--+-	-0.774424728617	0.011393412420	0.554050720834	0.554050720834
6163	++------+--++	-0.901623914503	-0.320375406660	0.402945978789	0.402945978789
6164	++------+-+--	0.097246327933	1.056371472517	1.747778182996	1.747778182996
6165	++------+-+-+	-0.029952857953	0.724602653437	1.596673440950	1.596673440950
6166	++------+-++-	0.380175358221	1.056371472517	1.823330554019	1.823330554019
6167	++------+-+++	0.252976172335	0.724602653437	1.672225811973	1.672225811973
6168	++------++---	-1.712964516066	-0.562641620593	0.062960309186	0.062960309186
6169	++------++--+	-1.840163701952	-0.894410439673	-0.088144432860	-0.088144432860
6170	++------++-+-	-1.430035485777	-0.562641620593	0.138512680209	0.138512680209
6171	++------++-++	-1.557234671663	-0.894410439673	-0.012592061837	-0.012592061837
6172	++------+++--	-0.558364429227	0.482336439504	1.332240142370	1.332240142370
6173	++------+++-+	-0.685563615113	0.150567620424	1.181135400324	1.181135400324
6174	++------++++-	-0.275435398938	0.482336439504	1.407792513393	1.407792513393
6175	++------+++++	-0.402634584824	0.150567620424	1.256687771347	1.256687771347
6176	++-----+-----	-0.203623354711	0.582616845271	0.591826906346	0.591826906346
6177	++-----+----+	-0.330822540597	0.250848026191	0.440722164300	0.440722164300
6178	++-----+---+-	0.079305675578	0.582616845271	0.667379277369	0.667379277369
6179	++-----+---++	-0.047893510308	0.250848026191	0.516274535323	0.516274535323
6180	++-----+--+--	0.950976732128	1.627594905369	1.861106739530	1.861106739530
6181	++-----+--+-+	0.823777546242	1.295826086288	1.710001997484	1.710001997484
6182	++-----+--++-	1.233905762416	1.627594905369	1.936659110553	1.936659110553
6183	++-----+--+++	1.106706576530	1.295826086288	1.785554368507	1.785554368507
6184	++-----+-+---	-0.859234111871	0.008581812258	0.176288865720	0.176288865720
6185	++-----+-+--+	-0.986433297757	-0.323187006822	0.025184123674	0.025184123674
6186	++-----+-+-+-	-0.576305081582	0.008581812258	0.251841236743	0.251841236743
6187	++-----+-+-++	-0.703504267468	-0.323187006822	0.100736494697	0.100736494697
6188	++-----+-++--	0.295365974968	1.053559872356	1.445568698904	1.445568698904
6189	++-----+-++-+	0.168166789082	0.721791053275	1.294463956858	1.294463956858
6190	++-----+-+++-	0.578295005256	1.053559872356	1.521121069927	1.521121069927
6191	++-----+-++++	0.451095819371	0.721791053275	1.370016327881	1.370016327881
6192	++-----++----	-0.415868474835	0.136637419623	0.350059319073	0.350059319073
6193	++-----++---+	-0.543067660721	-0.195131399457	0.198954577027	0.198954577027
6194	++-----++--+-	-0.132939444546	0.136637419623	0.425611690095	0.425611690095
6195	++-----++--++	-0.260138630432	-0.195131399457	0.274506948050	0.274506948050
6196	++-----++-+--	0.738731612004	1.181615479720	1.619339152257	1.619339152257
6197	++-----++-+-+	0.611532426118	0.849846660640	1.468234410211	1.468234410211
6198	++-----++-++-	1.021660642292	1.181615479720	1.694891523280	1.694891523280
6199	++-----++-+++	0.894461456406	0.849846660640	1.543786781234	1.543786781234
6200	++-----+++---	-1.071479231995	-0.437397613390	-0.065478721553	-0.065478721553
6201	++-----+++--+	-1.198678417881	-0.769166432470	-0.216583463599	-0.216583463599
6202	++-----+++-+-	-0.788550201706	-0.437397613390	0.010073649470	0.010073649470
6203	++-----+++-++	-0.915749387592	-0.769166432470	-0.141031092576	-0.141031092576
6204	++-----++++--	0.083120854844	0.607580446707	1.203801111631	1.203801111631
6205	++-----++++-+	-0.044078331042	0.275811627627	1.052696369585	1.052696369585
6206	++-----+++++-	0.366049885132	0.607580446707	1.279353482654	1.279353482654
6207	++-----++++++	0.238850699246	0.275811627627	1.128248740608	1.128248740608
6208	++----+------	-0.363455646743	0.704168852262	0.632121504225	0.704168852262
6209	++----+-----+	-0.490654832629	0.372400033182	0.481016762179	0.481016762179
6210	++----+----+-	-0.080526616455	0.704168852262	0.707673875248	0.707673875248
6211	++----+----++	-0.207725802341	0.372400033182	0.556569133202	0.556569133202
6212	++----+---+--	0.791144440096	1.749146912359	1.901401337409	1.901401337409
6213	++----+---+-+	0.663945254210	1.417378093279	1.750296595363	1.750296595363
6214	++----+---++-	1.074073470384	1.749146912359	1.976953708432	1.976953708432
6215	++----+---+++	0.946874284498	1.417378093279	1.825848966386	1.825848966386
6216	++----+--+---	-1.019066403903	0.130133819249	0.216583463599	0.216583463599
6217	++----+--+--+	-1.146265589789	-0.201634999831	0.065478721553	0.065478721553
6218	++----+--+-+-	-0.736137373615	0.130133819249	0.292135834622	0.292135834622
6219	++----+--+-++	-0.863336559501	-0.201634999831	0.141031092576	0.141031092576
6220	++----+--++--	0.135533682936	1.175111879346	1.485863296783	1.485863296783
6221	++----+--++-+	0.008334497050	0.843343060266	1.334758554737	1.334758554737
6222	++----+--+++-	0.418462713224	1.175111879346	1.561415667806	1.561415667806
6223	++----+--++++	0.291263527338	0.843343060266	1.410310925760	1.410310925760
6224	++----+-+----	-0.575700766867	0.258189426613	0.390353916951	0.390353916951
6225	++----+-+---+	-0.702899952753	-0.073579392467	0.239249174906	0.239249174906
6226	++----+-+--+-	-0.292771736579	0.258189426613	0.465906287974	0.465906287974
6227	++----+-+--++	-0.419970922465	-0.073579392467	0.314801545929	0.314801545929
6228	++----+-+-+--	0.578899319972	1.303167486711	1.659633750136	1.659633750136
6229	++----+-+-+-+	0.451700134086	0.971398667630	1.508529008090	1.508529008090
6230	++----+-+-++-	0.861828350260	1.303167486711	1.735186121158	1.735186121158
6231	++----+-+-+++	0.734629164374	0.971398667630	1.584081379113	1.584081379113
6232	++----+-++---	-1.231311524027	-0.315845606400	-0.025184123674	-0.025184123674
6233	++----+-++--+	-1.358510709913	-0.647614425480	-0.176288865720	-0.176288865720
6234	++----+-++-+-	-0.948382493739	-0.315845606400	0.050368247349	0.050368247349
6235	++----+-++-++	-1.075581679625	-0.647614425480	-0.100736494697	-0.100736494697
6236	++----+-+++--	-0.076711437188	0.729132453698	1.244095709510	1.244095709510
6237	++----+-+++-+	-0.203910623074	0.397363634617	1.092990967464	1.092990967464
6238	++----+-++++-	0.206217593100	0.729132453698	1.319648080533	1.319648080533
6239	++----+-+++++	0.079018407214	0.397363634617	1.168543338487	1.168543338487
6240	++----++-----	0.278029637328	0.829412859465	0.503682473486	0.829412859465
6241	++----++----+	0.150830451442	0.497644040385	0.352577731440	0.497644040385
6242	++----++---+-	0.560958667616	0.829412859465	0.579234844509	0.829412859465
6243	++----++---++	0.433759481730	0.497644040385	0.428130102463	0.497644040385
6244	++----++--+--	1.432629724167	1.874390919562	1.772962306670	1.874390919562
6245	++----++--+-+	1.305430538281	1.542622100482	1.621857564624	1.621857564624
6246	++----++--++-	1.715558754455	1.874390919562	1.848514677693	1.874390919562
6247	++----++--+++	1.588359568569	1.542622100482	1.697409935647	1.697409935647
6248	++----++-+---	-0.377581119832	0.255377826452	0.088144432860	0.255377826452
6249	++----++-+--+	-0.504780305718	-0.076390992629	-0.062960309186	-0.062960309186
6250	++----++-+-+-	-0.094652089544	0.255377826452	0.163696803883	0.255377826452
6251	++----++-+-++	-0.221851275430	-0.076390992629	0.012592061837	0.012592061837
6252	++----++-++--	0.777018967007	1.300355886549	1.357424266044	1.357424266044
6253	++----++-++-+	0.649819781121	0.968587067469	1.206319523998	1.206319523998
6254	++----++-+++-	1.059947997295	1.300355886549	1.432976637067	1.432976637067
6255	++----++-++++	0.932748811409	0.968587067469	1.281871895021	1.281871895021
6256	++----+++----	0.065784517204	0.383433433816	0.261914886213	0.383433433816
6257	++----+++---+	-0.061414668682	0.051664614736	0.110810144167	0.110810144167
6258	++----+++--+-	0.348713547492	0.383433433816	0.337467257235	0.383433433816
6259	++----+++--++	0.221514361606	0.051664614736	0.186362515190	0.221514361606
6260	++----+++-+--	1.220384604043	1.428411493913	1.531194719397	1.531194719397
6261	++----+++-+-+	1.093185418157	1.096642674833	1.380089977351	1.380089977351
6262	++----+++-++-	1.503313634331	1.428411493913	1.606747090420	1.606747090420
6263	++----+++-+++	1.376114448445	1.096642674833	1.455642348374	1.455642348374
6264	++----++++---	-0.589826239956	-0.190601599197	-0.153623154413	-0.153623154413
6265	++----++++--+	-0.717025425842	-0.522370418277	-0.304727896459	-0.304727896459
6266	++----++++-+-	-0.306897209668	-0.190601599197	-0.078070783390	-0.078070783390
6267	++----++++-++	-0.434096395554	-0.522370418277	-0.229175525436	-0.229175525436
6268	++----+++++--	0.564773846883	0.854376460900	1.115656678771	1.115656678771
6269	++----+++++-+	0.437574660997	0.522607641820	0.964551936725	0.964551936725
6270	++----++++++-	0.847702877171	0.854376460900	1.191209049794	1.191209049794
6271	++----+++++++	0.720503691285	0.522607641820	1.040104307748	1.040104307748
6272	++---+-------	-0.088074094170	0.903810840214	1.211356348733	1.211356348733
6273	++---+------+	-0.215273280056	0.572042021134	1.060251606688	1.060251606688
6274	++---+-----+-	0.194854936119	0.903810840214	1.286908719756	1.286908719756
6275	++---+-----++	0.067655750233	0.572042021134	1.135803977710	1.135803977710
6276	++---+----+--	1.066525992669	1.948788900311	2.480636181917	2.480636181917
6277	++---+----+-+	0.939326806783	1.617020081231	2.329531439872	2.329531439872
6278	++---+----++-	1.349455022957	1.948788900311	2.556188552940	2.556188552940
6279	++---+----+++	1.222255837071	1.617020081231	2.405083810895	2.405083810895
6280	++---+---+---	-0.743684851330	0.329775807201	0.795818308108	0.795818308108
6281	++---+---+--+	-0.870884037216	-0.001993011879	0.644713566062	0.644713566062
6282	++---+---+-+-	-0.460755821041	0.329775807201	0.871370679130	0.871370679130
6283	++---+---+-++	-0.587955006927	-0.001993011879	0.720265937085	0.720265937085
6284	++---+---++--	0.410915235509	1.374753867298	2.065098141292	2.065098141292
6285	++---+---++-+	0.283716049623	1.042985048218	1.913993399246	1.913993399246
6286	++---+---+++-	0.693844265798	1.374753867298	2.140650512315	2.140650512315
6287	++---+---++++	0.566645079912	1.042985048218	1.989545770269	1.989545770269
6288	++---+--+----	-0.300319214294	0.457831414565	0.969588761460	0.969588761460
6289	++---+--+---+	-0.427518400180	0.126062595485	0.818484019414	0.818484019414
6290	++---+--+--+-	-0.017390184005	0.457831414565	1.045141132483	1.045141132483
6291	++---+--+--++	-0.144589369891	0.126062595485	0.894036390437	0.894036390437
6292	++---+--+-+--	0.854280872545	1.502809474663	2.238868594644	2.238868594644
6293	++---+--+-+-+	0.727081686659	1.171040655583	2.087763852599	2.087763852599
6294	++---+--+-++-	1.137209902833	1.502809474663	2.314420965667	2.314420965667
6295	++---+--+-+++	1.010010716947	1.171040655583	2.163316223621	2.163316223621
6296	++---+--++---	-0.955929971454	-0.116203618448	0.554050720834	0.554050720834
6297	++---+--++--+	-1.083129157340	-0.447972437528	0.402945978789	0.402945978789
6298	++---+--++-+-	-0.673000941165	-0.116203618448	0.629603091857	0.629603091857
6299	++---+--++-++	-0.800200127051	-0.447972437528	0.478498349811	0.478498349811
6300	++---+--+++--	0.198670115385	0.928774441650	1.823330554019	1.823330554019
6301	++---+--+++-+	0.071470929499	0.597005622569	1.672225811973	1.672225811973
6302	++---+--++++-	0.481599145673	0.928774441650	1.898882925041	1.898882925041
6303	++---+--+++++	0.354399959787	0.597005622569	1.747778182996	1.747778182996
6304	++---+-+-----	0.553411189901	1.029054847417	1.082917317994	1.082917317994
6305	++---+-+----+	0.426212004015	0.697286028337	0.931812575949	0.931812575949
6306	++---+-+---+-	0.836340220190	1.029054847417	1.158469689017	1.158469689017
6307	++---+-+---++	0.709141034304	0.697286028337	1.007364946972	1.007364946972
6308	++---+-+--+--	1.708011276740	2.074032907514	2.352197151179	2.352197151179
6309	++---+-+--+-+	1.580812090854	1.742264088434	2.201092409133	2.201092409133
6310	++---+-+--++-	1.990940307028	2.074032907514	2.427749522201	2.427749522201
6311	++---+-+--+++	1.863741121142	1.742264088434	2.276644780156	2.276644780156
6312	++---+-+-+---	-0.102199567259	0.455019814404	0.667379277369	0.667379277369
6313	++---+-+-+--+	-0.229398753145	0.123250995324	0.516274535323	0.516274535323
6314	++---+-+-+-+-	0.180729463030	0.455019814404	0.742931648392	0.742931648392
6315	++---+-+-+-++	0.053530277144	0.123250995324	0.591826906346	0.591826906346
6316	++---+-+-++--	1.052400519580	1.499997874501	1.936659110553	1.936659110553
6317	++---+-+-++-+	0.925201333694	1.168229055421	1.785554368507	1.785554368507
6318	++---+-+-+++-	1.335329549868	1.499997874501	2.012211481576	2.012211481576
6319	++---+-+-++++	1.208130363982	1.168229055421	1.861106739530	1.861106739530
6320	++---+-++----	0.341166069777	0.583075421768	0.841149730721	0.841149730721
6321	++---+-++---+	0.213966883891	0.251306602688	0.690044988676	0.690044988676
6322	++---+-++--+-	0.624095100065	0.583075421768	0.916702101744	0.916702101744
6323	++---+-++--++	0.496895914179	0.251306602688	0.765597359698	0.765597359698
6324	++---+-++-+--	1.495766156616	1.628053481866	2.110429563905	2.110429563905
6325	++---+-++-+-+	1.368566970730	1.296284662785	1.959324821860	1.959324821860
6326	++---+-++-++-	1.778695186904	1.628053481866	2.185981934928	2.185981934928
6327	++---+-++-+++	1.651496001018	1.296284662785	2.034877192883	2.034877192883
6328	++---+-+++---	-0.314444687383	0.009040388755	0.425611690095	0.425611690095
6329	++---+-+++--+	-0.441643873269	-0.322728430325	0.274506948050	0.274506948050
6330	++---+-+++-+-	-0.031515657094	0.009040388755	0.501164061118	0.501164061118
6331	++---+-+++-++	-0.158714842980	-0.322728430325	0.350059319073	0.350059319073
6332	++---+-++++--	0.840155399456	1.054018448853	1.694891523280	1.694891523280
6333	++---+-++++-+	0.712956213570	0.722249629772	1.543786781234	1.543786781234
6334	++---+-+++++-	1.123084429744	1.054018448853	1.770443894302	1.770443894302
6335	++---+-++++++	0.995885243858	0.722249629772	1.619339152257	1.619339152257
6336	++---++------	0.393578897869	1.150606854407	1.123211915873	1.150606854407
6337	++---++-----+	0.266379711983	0.818838035327	0.972107173828	0.972107173828
6338	++---++----+-	0.676507928157	1.150606854407	1.198764286896	1.198764286896
6339	++---++----++	0.549308742271	0.818838035327	1.047659544850	1.047659544850
6340	++---++---+--	1.548178984708	2.195584914505	2.392491749057	2.392491749057
6341	++---++---+-+	1.420979798822	1.863816095424	2.241387007012	2.241387007012
6342	++---++---++-	1.831108014996	2.195584914505	2.468044120080	2.468044120080
6343	++---++---+++	1.703908829110	1.863816095424	2.316939378035	2.316939378035
6344	++---++--+---	-0.262031859291	0.576571821394	0.707673875248	0.707673875248
6345	++---++--+--+	-0.389231045177	0.244803002314	0.556569133202	0.556569133202
6346	++---++--+-+-	0.020897170997	0.576571821394	0.783226246270	0.783226246270
6347	++---++--+-++	-0.106302014889	0.244803002314	0.632121504225	0.632121504225
6348	++---++--++--	0.892568227548	1.621549881492	1.976953708432	1.976953708432
6349	++---++--++-+	0.765369041662	1.289781062411	1.825848966386	1.825848966386
6350	++---++--+++-	1.175497257836	1.621549881492	2.052506079455	2.052506079455
6351	++---++--++++	1.048298071950	1.289781062411	1.901401337409	1.901401337409
6352	++---++-+----	0.181333777745	0.704627428759	0.881444328600	0.881444328600
6353	++---++-+---+	0.054134591859	0.372858609679	0.730339586554	0.730339586554
6354	++---++-+--+-	0.464262808033	0.704627428759	0.956996699623	0.956996699623
6355	++---++-+--++	0.337063622147	0.372858609679	0.805891957577	0.805891957577
6356	++---++-+-+--	1.335933864584	1.749605488856	2.150724161784	2.150724161784
6357	++---++-+-+-+	1.208734678698	1.417836669776	1.999619419739	1.999619419739
6358	++---++-+-++-	1.618862894872	1.749605488856	2.226276532807	2.226276532807
6359	++---++-+-+++	1.491663708986	1.417836669776	2.075171790761	2.075171790761
6360	++---++-++---	-0.474276979415	0.130592395746	0.465906287974	0.465906287974
6361	++---++-++--+	-0.601476165301	-0.201176423334	0.314801545929	0.314801545929
6362	++---++-++-+-	-0.191347949127	0.130592395746	0.541458658997	0.541458658997
6363	++---++-++-++	-0.318547135013	-0.201176423334	0.390353916951	0.390353916951
6364	++---++-+++--	0.680323107424	1.175570455843	1.735186121158	1.735186121158
6365	++---++-+++-+	0.553123921538	0.843801636763	1.584081379113	1.584081379113
6366	++---++-++++-	0.963252137712	1.175570455843	1.810738492181	1.810738492181
6367	++---++-+++++	0.836052951826	0.843801636763	1.659633750136	1.659633750136
6368	++---+++-----	1.035064181940	1.275850861610	0.994772885134	1.275850861610
6369	++---+++----+	0.907864996054	0.944082042530	0.843668143089	0.944082042530
6370	++---+++---+-	1.317993212228	1.275850861610	1.070325256157	1.317993212228
6371	++---+++---++	1.190794026342	0.944082042530	0.919220514112	1.190794026342
6372	++---+++--+--	2.189664268779	2.320828921708	2.264052718319	2.320828921708
6373	++---+++--+-+	2.062465082893	1.989060102627	2.112947976273	2.112947976273
6374	++---+++--++-	2.472593299067	2.320828921708	2.339605089341	2.472593299067
6375	++---+++--+++	2.345394113181	1.989060102627	2.188500347296	2.345394113181
6376	++---+++-+---	0.379453424780	0.701815828597	0.579234844509	0.701815828597
6377	++---+++-+--+	0.252254238894	0.370047009517	0.428130102463	0.428130102463
6378	++---+++-+-+-	0.662382455068	0.701815828597	0.654787215532	0.701815828597
6379	++---+++-+-++	0.535183269182	0.370047009517	0.503682473486	0.535183269182
6380	++---+++-++--	1.534053511619	1.746793888694	1.848514677693	1.848514677693
