held_folio	language_id	source_sta_code	mapped_phoneme	train_occurrences	held_occurrences	global_occurrences	frequent_code	mapping_hash
f116	SVAN	A3	s	2095	84	2179	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	B1	ʃ	1466	50	1516	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	B2	m	1265	60	1325	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	B3	g	128	5	133	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	B4	m	4	1	5	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	C1	g	726	35	761	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	C2	m	213	9	222	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	D1	s	848	36	884	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	E1	s	27	0	27	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	E2	g	7	5	12	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	F1	g	298	31	329	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	F2	g	10	0	10	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	F3	g	108	0	108	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	G1	g	636	8	644	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	G2	g	4	0	4	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	G3	g	19	0	19	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	H1	g	25	1	26	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	J1	g	1271	60	1331	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	K1	s	1429	41	1470	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	K2	s	693	31	724	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	L1	s	408	32	440	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	M1	s	63	0	63	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	P1	a	233	5	238	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	P2	a	41	2	43	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	Q1	a	1351	54	1405	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	Q2	a	759	31	790	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	T1	s	12	0	12	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	T2	g	5	0	5	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	U1	m	79	4	83	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	U2	m	48	5	53	1	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	V1	g	1	0	1	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	W1	m	2	0	2	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	W2	m	1	0	1	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	SVAN	X1	m	3	0	3	0	3e8d8e1318bd7fa1d5f503cd2b266ab7c13695b3157dcff352c79c87f69d66dc
f116	ARMENIAN	A1	o	2860	94	2954	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	A2	l	1868	104	1972	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	A3	o	2095	84	2179	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	B1	a	1466	50	1516	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	B2	r	1265	60	1325	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	B3	r	128	5	133	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	B4	k	4	1	5	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	C1	r	726	35	761	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	C2	m	213	9	222	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	D1	m	848	36	884	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	E1	o	27	0	27	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	E2	r	7	5	12	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	F1	r	298	31	329	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	F2	r	10	0	10	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	F3	r	108	0	108	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	G1	r	636	8	644	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	G2	r	4	0	4	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	G3	r	19	0	19	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	H1	r	25	1	26	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	J1	a	1271	60	1331	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	K1	m	1429	41	1470	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	K2	a	693	31	724	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	L1	m	408	32	440	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	M1	a	63	0	63	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	P1	m	233	5	238	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	P2	m	41	2	43	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	Q1	r	1351	54	1405	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	Q2	k	759	31	790	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	T1	m	12	0	12	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	T2	a	5	0	5	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	U1	a	79	4	83	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	U2	a	48	5	53	1	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	V1	a	1	0	1	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	W1	a	2	0	2	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	W2	a	1	0	1	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	ARMENIAN	X1	a	3	0	3	0	575368aa164b0ef9068f9c55bd306e69ca6225651fa912d5b748c0f26ed4bdb0
f116	CHECHEN	A1	ɐ	2860	94	2954	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	A2	ɐ	1868	104	1972	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	A3	ɐ	2095	84	2179	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	B1	l	1466	50	1516	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	B2	m	1265	60	1325	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	B3	n	128	5	133	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	B4	l	4	1	5	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	C1	m	726	35	761	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	C2	m	213	9	222	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	D1	m	848	36	884	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	E1	ɐ	27	0	27	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	E2	m	7	5	12	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	F1	m	298	31	329	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	F2	ɐ	10	0	10	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	F3	m	108	0	108	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	G1	m	636	8	644	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	G2	m	4	0	4	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	G3	n	19	0	19	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	H1	n	25	1	26	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	J1	ɐ	1271	60	1331	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	K1	m	1429	41	1470	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	K2	ɐ	693	31	724	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	L1	m	408	32	440	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	M1	ɐ	63	0	63	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	P1	l	233	5	238	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	P2	l	41	2	43	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	Q1	l	1351	54	1405	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	Q2	l	759	31	790	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	T1	m	12	0	12	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	T2	ɐ	5	0	5	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	U1	l	79	4	83	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	U2	l	48	5	53	1	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	V1	ɐ	1	0	1	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	W1	ɐ	2	0	2	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	W2	ɐ	1	0	1	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	CHECHEN	X1	l	3	0	3	0	faa27ea3decae43ee2175725283a12edd192bc5e0de8fd5defbfcc17365c1dc5
f116	AVAR	A1	tsʼ	2860	94	2954	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	A2	a	1868	104	1972	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	A3	r	2095	84	2179	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	B1	z	1466	50	1516	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	B2	ɐ	1265	60	1325	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	B3	ɐ	128	5	133	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	B4	ɐ	4	1	5	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	C1	ɐ	726	35	761	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	C2	tsʼ	213	9	222	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	D1	tsʼ	848	36	884	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	E1	ɐ	27	0	27	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	E2	ɐ	7	5	12	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	F1	ɐ	298	31	329	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	F2	ɐ	10	0	10	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	F3	ɐ	108	0	108	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	G1	ɐ	636	8	644	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	G2	ɐ	4	0	4	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	G3	ɐ	19	0	19	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	H1	ɐ	25	1	26	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	J1	i	1271	60	1331	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	K1	tsʼ	1429	41	1470	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	K2	z	693	31	724	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	L1	tsʼ	408	32	440	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	M1	z	63	0	63	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	P1	ɐ	233	5	238	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	P2	ɐ	41	2	43	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	Q1	u	1351	54	1405	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	Q2	u	759	31	790	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	T1	n	12	0	12	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	T2	i	5	0	5	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	U1	z	79	4	83	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	U2	z	48	5	53	1	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	V1	i	1	0	1	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	W1	z	2	0	2	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	W2	z	1	0	1	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	AVAR	X1	z	3	0	3	0	90c147a0e09b3e65c680788148eaef5ed26a80f800c73e1506a535fd35737c24
f116	BASQUE	A1	e	2860	94	2954	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	A2	n	1868	104	1972	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	A3	u	2095	84	2179	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	B1	u	1466	50	1516	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	B2	n	1265	60	1325	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	B3	r	128	5	133	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	B4	t	4	1	5	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	C1	n	726	35	761	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	C2	z	213	9	222	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	D1	b	848	36	884	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	E1	u	27	0	27	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	E2	r	7	5	12	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	F1	r	298	31	329	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	F2	ɐ	10	0	10	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	F3	r	108	0	108	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	G1	r	636	8	644	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	G2	r	4	0	4	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	G3	r	19	0	19	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	H1	r	25	1	26	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	J1	ɐ	1271	60	1331	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	K1	b	1429	41	1470	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	K2	ɐ	693	31	724	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	L1	b	408	32	440	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	M1	ɐ	63	0	63	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	P1	g	233	5	238	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	P2	g	41	2	43	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	Q1	l	1351	54	1405	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	Q2	g	759	31	790	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	T1	b	12	0	12	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	T2	ɐ	5	0	5	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	U1	e	79	4	83	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	U2	e	48	5	53	1	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	V1	ɐ	1	0	1	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	W1	e	2	0	2	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	W2	e	1	0	1	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	BASQUE	X1	i	3	0	3	0	714f16c41668f03442928d325f70bf029345fb67d8c3803c30c84a9369a70ac9
f116	TURKISH	A1	i	2860	94	2954	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	A2	z	1868	104	1972	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	A3	i	2095	84	2179	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	B1	i	1466	50	1516	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	B2	k	1265	60	1325	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	B3	k	128	5	133	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	B4	k	4	1	5	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	C1	k	726	35	761	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	C2	b	213	9	222	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	D1	d	848	36	884	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	E1	tʃ	27	0	27	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	E2	t	7	5	12	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	F1	t	298	31	329	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	F2	tʃ	10	0	10	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	F3	k	108	0	108	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	G1	k	636	8	644	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	G2	k	4	0	4	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	G3	k	19	0	19	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	H1	k	25	1	26	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	J1	i	1271	60	1331	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	K1	d	1429	41	1470	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	K2	i	693	31	724	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	L1	d	408	32	440	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	M1	i	63	0	63	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	P1	k	233	5	238	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	P2	k	41	2	43	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	Q1	ʃ	1351	54	1405	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	Q2	ʃ	759	31	790	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	T1	b	12	0	12	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	T2	i	5	0	5	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	U1	i	79	4	83	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	U2	i	48	5	53	1	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	V1	i	1	0	1	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	W1	i	2	0	2	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	W2	i	1	0	1	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
f116	TURKISH	X1	i	3	0	3	0	789906fddc863d9fabbb08b76288a641ceceb1ce16a91743881c9499ad652713
