role_hypothesis	anchor_model	anchor_rank	formal_feature	feature_weight	locus	page	physical_folio	group_index	token	residual_host	stripped_prefix	dy_closure	family_surface	claim_state
REL_PROXIMITY	RESIDUAL_HOST	4	H2:ro	1.506361024167	f114r.14	f114r	f114	9	opdairody	opdairo	NONE	1	APBAFABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f100v.15	f100v	f100	6	qoolkeey	oolkeey	q	0	DAABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103r.19	f103r	f103	9	lkar	lkar	NONE	0	BQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103r.19	f103r	f103	11	lkldy	lkl	NONE	1	BQBBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103r.21	f103r	f103	3	dalkar	alkar	d	0	BABQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103r.30	f103r	f103	1	pcholkchdy	pcholkch	NONE	1	PKABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103r.45	f103r	f103	8	olkeol	olkeol	NONE	0	ABQJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.11	f103v	f103	2	olkeeshy	olkeeshy	NONE	0	ABQKLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.17	f103v	f103	5	lkedy	lke	NONE	1	BQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.25	f103v	f103	2	olkeeey	olkeeey	NONE	0	ABQMA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.32	f103v	f103	7	olkam	olkam	NONE	0	ABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.33	f103v	f103	2	lkeey	lkeey	NONE	0	BQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.43	f103v	f103	7	lkeedy	lkee	NONE	1	BQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.45	f103v	f103	5	lkain	lkain	NONE	0	BQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f103v.7	f103v	f103	6	lkeeor	lkeeor	NONE	0	BQKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.11	f104r	f104	2	lkeody	lkeo	NONE	1	BQJABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.11	f104r	f104	8	olkeedy	olkee	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.17	f104r	f104	2	olkeeody	olkeeo	NONE	1	ABQKABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.19	f104r	f104	6	olkchedy	olkche	NONE	1	ABQKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.21	f104r	f104	4	olkchedy	olkche	NONE	1	ABQKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.24	f104r	f104	5	olkeeor	olkeeor	NONE	0	ABQKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.33	f104r	f104	6	olkeeey	olkeeey	NONE	0	ABQMA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.33	f104r	f104	8	lkaiin	lkaiin	NONE	0	BQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.39	f104r	f104	4	alkchdy	alkch	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.40	f104r	f104	1	olkeeos	olkeeos	NONE	0	ABQKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.40	f104r	f104	2	olkaiin	olkaiin	NONE	0	ABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.41	f104r	f104	6	lkaiin	lkaiin	NONE	0	BQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.42	f104r	f104	3	cholkar	olkar	ch	0	KABQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104r.44	f104r	f104	7	olkair	olkair	NONE	0	ABQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104v.16	f104v	f104	10	olkchy	olkchy	NONE	0	ABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104v.18	f104v	f104	4	lkar	lkar	NONE	0	BQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104v.19	f104v	f104	4	cholkshedy	olkshe	ch	1	KABQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f104v.34	f104v	f104	2	lkeed	lkeed	NONE	0	BQKB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105r.15	f105r	f105	1	lksheey	lksheey	NONE	0	BQLKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105r.15	f105r	f105	6	olkeeody	olkeeo	NONE	1	ABQKABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105r.15	f105r	f105	7	lkaiin	lkaiin	NONE	0	BQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105r.21	f105r	f105	2	lkedy	lke	NONE	1	BQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105r.33	f105r	f105	3	lkeey	lkeey	NONE	0	BQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105r.34	f105r	f105	11	alkam	alkam	NONE	0	ABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105v.12	f105v	f105	7	alkair	alkair	NONE	0	ABQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_PROXIMITY	RESIDUAL_HOST	5	H2:lk	1.481242287705	f105v.18	f105v	f105	4	cholkal	olkal	ch	0	KABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f103r.21	f103r	f103	5	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f103r.24	f103r	f103	4	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f103r.31	f103r	f103	7	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f103r.32	f103r	f103	4	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f103r.43	f103r	f103	7	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f103v.17	f103v	f103	7	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f104r.33	f104r	f104	4	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f104r.34	f104r	f104	9	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f104r.37	f104r	f104	9	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f105r.35	f105r	f105	9	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f105v.16	f105v	f105	9	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f106r.40	f106r	f106	8	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f106v.26	f106v	f106	4	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f106v.44	f106v	f106	3	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107r.10	f107r	f107	5	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107r.25	f107r	f107	8	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107r.33	f107r	f107	11	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107r.40	f107r	f107	10	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.11	f107v	f107	2	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.14	f107v	f107	5	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.14	f107v	f107	6	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.15	f107v	f107	2	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.16	f107v	f107	2	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.16	f107v	f107	4	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.17	f107v	f107	6	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.21	f107v	f107	10	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f107v.6	f107v	f107	11	qokaldy	okal	q	1	DAQABBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f108r.12	f108r	f108	9	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f108r.14	f108r	f108	6	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f108r.26	f108r	f108	2	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f108v.49	f108v	f108	11	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f108v.5	f108v	f108	3	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f111r.54	f111r	f111	4	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f111r.54	f111r	f111	6	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f111v.1	f111v	f111	2	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f111v.20	f111v	f111	2	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f111v.39	f111v	f111	2	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f112r.18	f112r	f112	7	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f112r.40	f112r	f112	2	okal	okal	NONE	0	AQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	1	HOST_EXACT:okal	2.787018987069	f112r.40	f112r	f112	6	qokal	okal	q	0	DAQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f104v.40	f104v	f104	6	orchedy	orche	NONE	1	ACKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f105v.4	f105v	f105	2	orchsey	orchsey	NONE	0	ACKCJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f108v.43	f108v	f108	4	rcheetey	rcheetey	NONE	0	CKKQJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f10r.1	f10r	f10	4	chorchy	orchy	ch	0	KACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f113r.34	f113r	f113	9	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f113v.4	f113v	f113	4	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f115r.4	f115r	f115	7	orchedar	orchedar	NONE	0	ACKJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f115v.13	f115v	f115	8	rchees	rchees	NONE	0	CKKC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f115v.15	f115v	f115	9	rcheey	rcheey	NONE	0	CKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f115v.30	f115v	f115	5	rchedar	rchedar	NONE	0	CKJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f26r.6	f26r	f26	1	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f2r.2	f2r	f2	1	dorchory	orchory	d	0	BACKACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f30r.10	f30r	f30	6	rchody	rcho	NONE	1	CKABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f30r.7	f30r	f30	3	cthorchy	cthorchy	NONE	0	UACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f42v.9	f42v	f42	8	rchy	rchy	NONE	0	CKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f49v.32	f49v	f49	3	rcheey	rcheey	NONE	0	CKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f49v.46	f49v	f49	5	rchseesy	rchseesy	NONE	0	CKCKCA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f58r.6	f58r	f58	1	torchey	orchey	t	0	QACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f58v.9	f58v	f58	7	orcheey	orcheey	NONE	0	ACKKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f5v.3	f5v	f5	8	darchor	archor	d	0	BACKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f75r.3	f75r	f75	3	orchey	orchey	NONE	0	ACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f76r.30	f76r	f76	1	darchey	archey	d	0	BACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f77v.34	f77v	f77	8	rched	rched	NONE	0	CKJB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f79v.2	f79v	f79	7	qorchedy	orche	q	1	DACKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f80r.28	f80r	f80	3	korchy	korchy	NONE	0	QACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f80r.28	f80r	f80	6	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f80r.36	f80r	f80	2	rchey	rchey	NONE	0	CKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f80r.37	f80r	f80	4	orchey	orchey	NONE	0	ACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f82v.15	f82v	f82	7	rchedy	rche	NONE	1	CKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f84v.49	f84v	f84	1	darchy	archy	d	0	BACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f86v6.26	f86v6	f86	7	orchcthy	orchcthy	NONE	0	ACKUA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f88r.22	f88r	f88	6	chorcholsal	orcholsal	ch	0	KACKABCAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f8v.10	f8v	f8	1	scharchy	charchy	s	0	CKACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f8v.13	f8v	f8	6	otorchy	otorchy	NONE	0	AQACKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f8v.9	f8v	f8	2	orchl	orchl	NONE	0	ACKB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f94v.5	f94v	f94	6	chorchor	orchor	ch	0	KACKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	2	H2:rc	2.476347396392	f9r.1	f9r	f9	4	orchey	orchey	NONE	0	ACKJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	3	H3:rch	2.476347396392	f104v.40	f104v	f104	6	orchedy	orche	NONE	1	ACKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
REL_ARRAY_OR_GROUP	RESIDUAL_HOST	3	H3:rch	2.476347396392	f105v.4	f105v	f105	2	orchsey	orchsey	NONE	0	ACKCJA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
