variant	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	rule	debts	model	old_phase_not_recomputed	row_status
J	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	LOCAL_LEFT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	NOMINAL_INPUT		A	0	recorded
J	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	REGISTERED_ACTION_RESULT		A	1	recorded
M	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	A	1	recorded
M	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.6:2	otor	REGISTERED_ACTION_RESULT		A	1	recorded
M	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	LOCAL_LEFT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	LOCAL_LEFT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	NOMINAL_INPUT		A	0	recorded
M	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	REGISTERED_ACTION_RESULT		A	1	recorded
B	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	N	1	recorded
B	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.6:2	otor	REGISTERED_ACTION_RESULT		N	1	recorded
B	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	LOCAL_LEFT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	LOCAL_LEFT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	NOMINAL_INPUT		N	0	recorded
B	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	REGISTERED_ACTION_RESULT		N	1	recorded
J	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	N	1	recorded
J	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.6:2	otor	REGISTERED_ACTION_RESULT		N	1	recorded
J	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	LOCAL_LEFT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	LOCAL_LEFT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	NOMINAL_INPUT		N	0	recorded
J	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	REGISTERED_ACTION_RESULT		N	1	recorded
M	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	N	1	recorded
M	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.6:2	otor	REGISTERED_ACTION_RESULT		N	1	recorded
M	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	LOCAL_LEFT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	LOCAL_LEFT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	NOMINAL_INPUT		N	0	recorded
M	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	REGISTERED_ACTION_RESULT		N	1	recorded
B	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	P	1	recorded
B	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.6	f93r.6:2	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.6:2	otor	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.6	f93r.6:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.6:2	otor	REGISTERED_ACTION_RESULT		P	1	recorded
B	f93r|f93r.1-f93r.32	f93r.7	f93r.7:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.7:1	shor	LOCAL_LEFT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.8	f93r.8:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.8:3	chodaiin	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.11	f93r.11:1	okeol	BARE_NOMINAL	thermal	warm	CONSTITUTION	f93r.11:1	okeol	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.11	f93r.11:2	oteol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f93r.11:2	oteol	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.11	f93r.11:5	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.11:5	sheo	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.13	f93r.13:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.13:1	shodaiin	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.13	f93r.13:3	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.13:3	kchol	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.18	f93r.18:2	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.18:2	shodaiin	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.18	f93r.18:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.18:3	shody	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.19	f93r.19:2	shol	STANDALONE	moisture	wet	PHYSICAL	f93r.19:1	tchor	LOCAL_LEFT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.21	f93r.21:2	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.22	f93r.22:1	kchor	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.22:1	kchor	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.23	f93r.23:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.23:3	shody	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.25	f93r.25:3	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.25:3	shody	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.28	f93r.28:3	chodaiin	BARE_NOMINAL	moisture	dry	CONSTITUTION	f93r.28:3	chodaiin	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.30	f93r.30:1	shodaiin	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.30:1	shodaiin	NOMINAL_INPUT		P	0	recorded
B	f93r|f93r.1-f93r.32	f93r.31	f93r.31:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.31:3	cthol	REGISTERED_ACTION_RESULT		P	1	recorded
J	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f93r.2:6	sheo	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	P	1	recorded
J	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	NOMINAL_INPUT		P	0	recorded
J	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	NOMINAL_INPUT		P	0	recorded
J	f93r|f93r.1-f93r.32	f93r.4	f93r.4:4	shody	PROCESSED_NOMINAL	moisture	wet	PHYSICAL	f93r.4:4	shody	NOMINAL_INPUT		P	0	recorded
J	f93r|f93r.1-f93r.32	f93r.5	f93r.5:2	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.5:2	chody	NOMINAL_INPUT		P	0	recorded
J	f93r|f93r.1-f93r.32	f93r.5	f93r.5:5	qokol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f93r.5:5	qokol	NOMINAL_INPUT		P	0	recorded
