action_provenance_ordinal	event_id	statement_id	physical_page	register	surface	recipe	inherited_action_root	inherited_action_value_de	action_source_type	action_source_event_id	source_card_distance	gdt539_pointer_match	resolved_microphrase_de	provenance_status
614	G407-E4336	G407-S685	f89r	PHARMA	oteos	OT+E+O+S_ADDR	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4335	1	NOT_STORED	Danach: wähle den Wert; auf Grad I; zur Ausführung; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
615	G407-E4346	G407-S685	f89r	PHARMA	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4345	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
616	G407-E4350	G407-S685	f89r	PHARMA	qol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4348	2	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
617	G407-E4357	G407-S685	f89r	PHARMA	dol	D_ADDR+OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4354	3	NOT_STORED	Weiter: markiere den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
618	G407-E4390	G407-S685	f89r	PHARMA	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4386	4	NOT_STORED	Weiter: markiere den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
619	G407-E4393	G407-S685	f89r	PHARMA	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4386	7	NOT_STORED	Weiter: markiere den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
620	G407-E4404	G407-S688	f95v	HERBAL	otedy	OT+E+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4403	1	NOT_STORED	Danach: bearbeite den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
621	G407-E4405	G407-S689	f95v	HERBAL	qotedaiin	OT+E+AIIN	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: bearbeite den Wert; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
622	G407-E4408	G407-S689	f95v	HERBAL	sol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4407	1	NOT_STORED	Weiter: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
623	G407-E4413	G407-S690	f95v	HERBAL	olor	OL+OR	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4412	1	NOT_STORED	Weiter: stelle die Einheit ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
624	G407-E4416	G407-S690	f95v	HERBAL	qotaiin	OT+AIIN	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4415	1	NOT_STORED	Danach: nimm den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
625	G407-E4426	G407-S690	f95v	HERBAL	otain	OT+AIN	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4425	1	NOT_STORED	Danach: setze den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
626	G407-E4443	G407-S692	f95v	HERBAL	otalain	OT+AL+AIN	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4442	1	NOT_STORED	Danach: gib den Anteil; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
627	G407-E4450	G407-S692	f95v	HERBAL	olaiin	OL+AIIN	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4449	1	NOT_STORED	Weiter: halte den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
628	G407-E4453	G407-S692	f95v	HERBAL	ldy	L+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4452	1	NOT_STORED	Setze den Anteil; über die Verbindung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
629	G407-E4458	G407-S693	f95v	HERBAL	otain	OT+AIN	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4457	1	NOT_STORED	Danach: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
630	G407-E4472	G407-S695	f95v	HERBAL	otar	OT+AR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4471	1	NOT_STORED	Danach: setze den Anteil; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
631	G407-E4473	G407-S695	f95v	HERBAL	oty	OT+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4471	2	NOT_STORED	Danach: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
632	G407-E4475	G407-S696	f95v	HERBAL	otal	OT+AL	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
633	G407-E4492	G407-S698	f95v	HERBAL	oty	OT+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4491	1	NOT_STORED	Danach: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
634	G407-E4494	G407-S698	f95v	HERBAL	otaldy	OT+AL+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4493	1	NOT_STORED	Danach: halte den Posten; zum Zielort; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
635	G407-E4500	G407-S700	f95v	HERBAL	otal	OT+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4499	1	NOT_STORED	Danach: bearbeite den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
636	G407-E4511	G407-S705	f95v	HERBAL	ol	OL	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
637	G407-E4520	G407-S705	f95v	HERBAL	otar	OT+AR	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4519	1	NOT_STORED	Danach: stelle den Posten ein; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
638	G407-E4524	G407-S705	f95v	HERBAL	otardy	OT+AR+DY	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4523	1	NOT_STORED	Danach: gib den Anteil; vom Ausgang; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
639	G407-E4535	G407-S709	f95v	HERBAL	ol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4534	1	NOT_STORED	Weiter: stelle den Wert ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
640	G407-E4550	G407-S710	f95v	HERBAL	otain	OT+AIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4549	1	NOT_STORED	Danach: bearbeite den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
641	G407-E4559	G407-S713	f95v	HERBAL	otain	OT+AIN	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4558	1	NOT_STORED	Danach: gib den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
642	G407-E4565	G407-S713	f95v	HERBAL	ody	O+DY	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4563	2	NOT_STORED	Wähle den Wert; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
643	G407-E4567	G407-S714	f95v	HERBAL	qotaiin	OT+AIIN	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4566	1	NOT_STORED	Danach: bearbeite den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
644	G407-E4575	G407-S714	f95v	HERBAL	otody	OT+O+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E4574	1	NOT_STORED	Danach: setze den Wert; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
645	G515-E0004	G515-S002	f4r	HERBAL	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0003	1	YES	Weiter: halte.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
646	G515-E0006	G515-S002	f4r	HERBAL	qotey	OT+E+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0005	1	YES	Danach: halte den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
647	G515-E0020	G515-S002	f4r	HERBAL	chol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0019	1	YES	Weiter: nimm den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
648	G515-E0023	G515-S002	f4r	HERBAL	qotaiin	OT+AIIN	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0022	1	YES	Danach: nimm den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
649	G515-E0033	G515-S003	f4r	HERBAL	qotchy	OT+Y	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0032	1	YES	Danach: setze den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
650	G515-E0039	G515-S004	f4r	HERBAL	qotaiin	OT+AIIN	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0038	1	YES	Danach: nimm den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
651	G515-E0059	G515-S005	f4r	HERBAL	qoty	OT+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0058	1	YES	Danach: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
652	G515-E0072	G515-S006	f20v	HERBAL	choldy	OL+Y	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0071	1	YES	Weiter: setze den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
653	G515-E0078	G515-S007	f20v	HERBAL	chol	OL	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0077	1	YES	Weiter: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
654	G515-E0081	G515-S007	f20v	HERBAL	otol	OT+OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0080	1	YES	Danach: stelle den Posten ein; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
655	G515-E0082	G515-S007	f20v	HERBAL	chol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0080	2	YES	Weiter: stelle den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
656	G515-E0084	G515-S007	f20v	HERBAL	oty	OT+Y	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0083	1	YES	Danach: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
657	G515-E0090	G515-S007	f20v	HERBAL	qoty	OT+Y	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0089	1	YES	Danach: stelle den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
658	G515-E0093	G515-S007	f20v	HERBAL	qotchy	OT+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0092	1	YES	Danach: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
659	G515-E0100	G515-S008	f20v	HERBAL	folchol	LOCAL_CHAR_F+OL+OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0099	1	YES	Weiter: halte; hier; nochmals weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
660	G515-E0101	G515-S008	f20v	HERBAL	otor	OT+OR	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0099	2	YES	Danach: halte die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
661	G515-E0136	G515-S008	f20v	HERBAL	chol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0135	1	YES	Weiter: stelle den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
662	G515-E0138	G515-S008	f20v	HERBAL	qoty	OT+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0137	1	YES	Danach: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
663	G515-E0142	G515-S008	f20v	HERBAL	chol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0141	1	YES	Weiter: stelle den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
664	G515-E0149	G515-S008	f20v	HERBAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0147	2	YES	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
665	G515-E0175	G515-S010	f31r	HERBAL	qotar	OT+AR	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0172	3	YES	Danach: wähle den Wert; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
666	G515-E0203	G515-S014	f31r	HERBAL	ldy	L+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0202	1	YES	Bearbeite den Posten; über die Verbindung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
667	G515-E0252	G515-S027	f31r	HERBAL	oteor	OT+E+OR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0251	1	YES	Danach: setze die Einheit; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
668	G515-E0301	G515-S028	f66r	SOURCE_SECTION_T	oteedy	OT+EE+DY	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0300	1	YES	Danach: setze den Wert ein; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
669	G515-E0329	G515-S036	f66r	SOURCE_SECTION_T	qotedy	OT+E+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0328	1	YES	Danach: halte den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
670	G515-E0332	G515-S037	f66r	SOURCE_SECTION_T	qotedal	OT+E+AL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0331	1	YES	Danach: bearbeite den Posten; auf Grad I; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
671	G515-E0359	G515-S042	f66r	SOURCE_SECTION_T	dol	D_ADDR+OL	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0358	1	YES	Weiter: setze den Posten ein; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
672	G515-E0391	G515-S043	f66r	SOURCE_SECTION_T	qoty	OT+Y	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0390	1	YES	Danach: setze den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
673	G515-E0404	G515-S045	f66r	SOURCE_SECTION_T	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0403	1	YES	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
674	G515-E0416	G515-S047	f66r	SOURCE_SECTION_T	qotar	OT+AR	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0415	1	YES	Danach: halte den Wert; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
675	G515-E0417	G515-S047	f66r	SOURCE_SECTION_T	otalor	OT+AL+OR	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0415	2	YES	Danach: halte die Einheit; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
676	G515-E0425	G515-S047	f66r	SOURCE_SECTION_T	dairody	D_ADDR+AIR+O+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0424	1	YES	Halte den Posten; hier; entlang der Bahn; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
677	G515-E0461	G515-S056	f66r	SOURCE_SECTION_T	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0460	1	YES	Weiter: wähle.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
678	G515-E0465	G515-S056	f66r	SOURCE_SECTION_T	dol	D_ADDR+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0460	5	YES	Weiter: wähle den Wert; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
679	G515-E0475	G515-S056	f66r	SOURCE_SECTION_T	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0474	1	YES	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
680	G515-E0480	G515-S056	f66r	SOURCE_SECTION_T	oly	OL+Y	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0479	1	YES	Weiter: wähle den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
681	G515-E0506	G515-S063	f66r	SOURCE_SECTION_T	ol	OL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0505	1	YES	Weiter: stelle den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
682	G515-E0513	G515-S064	f66r	SOURCE_SECTION_T	qoteeod	OT+EE+O+D_ADDR	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0512	1	YES	Danach: halte den Posten; auf Grad II; zur Ausführung; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
683	G515-E0514	G515-S064	f66r	SOURCE_SECTION_T	qotol	OT+OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0512	2	YES	Danach: halte den Posten; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
684	G515-E0530	G515-S068	f66r	SOURCE_SECTION_T	otam	OT+AM_ADDR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0528	2	YES	Danach: setze den Wert; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
685	G515-E0533	G515-S068	f66r	SOURCE_SECTION_T	oteody	OT+E+O+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0532	1	YES	Danach: halte den Posten; auf Grad I; zur Ausführung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
686	G515-E0535	G515-S068	f66r	SOURCE_SECTION_T	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0534	1	YES	Weiter: wähle den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
687	G515-E0538	G515-S068	f66r	SOURCE_SECTION_T	otey	OT+E+Y	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0537	1	YES	Danach: gib den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
688	G515-E0542	G515-S068	f66r	SOURCE_SECTION_T	ol	OL	R	MARKIEREN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0541	1	YES	Weiter: markiere den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
689	G515-E0550	G515-S069	f66r	SOURCE_SECTION_T	qotal	OT+AL	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0549	1	YES	Danach: stelle den Posten ein; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
690	G515-E0561	G515-S070	f66r	SOURCE_SECTION_T	ldy	L+DY	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0560	1	YES	Setze den Posten; über die Verbindung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
691	G515-E0569	G515-S073	f66r	SOURCE_SECTION_T	dalol	AL+OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0568	1	YES	Weiter: gib den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
692	G515-E0572	G515-S073	f66r	SOURCE_SECTION_T	oteey	OT+EE+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0571	1	YES	Danach: halte den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
693	G515-E0581	G515-S077	f66r	SOURCE_SECTION_T	qoteoly	OT+E+OL+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G515-E0580	1	YES	Danach: halte den Posten; auf Grad I; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
