event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard	gdt516_context_recipe	gdt516_literal_reading_de	gdt516_context_policy	gdt516_context_basis	gdt516_recipe_changed	gdt516_guard
G515-E0544	f66r	f66r	f66r.76	76	P	0	0	0	2	sheol	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	18	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+E+OL	HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	GDT407::12_RUNNING_EVENTS	12	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+OL	HALTEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0545	f66r	f66r	f66r.76	76	P	0	0	0	3	qocthedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	19	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CARRIER_Q+O+CH+T+E+Y	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	AMBER	3	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CARRIER_Q+O+CH+T+E+Y	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0546	f66r	f66r	f66r.76	76	P	0	0	0	4	qokedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S068	20	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+E+DY	SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT405::G405-W0298	55	NO	NONE	NO	GREEN	1	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+E+DY	SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0547	f66r	f66r	f66r.76	76	P	0	0	0	5	lchey	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S069	1	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	L+Y	VERBINDUNG · POSTEN	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · POSTEN	GDT405::G405-W0162	8	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	L+Y	VERBINDUNG · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0548	f66r	f66r	f66r.76	76	P	0	0	0	6	qokaly	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S069	2	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OK+AL+Y	SETZEN · ZIELORT · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT · POSTEN	GDT407::2_RUNNING_EVENTS	2	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+AL+Y	SETZEN · ZIELORT · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0549	f66r	f66r	f66r.76	76	P	0	0	0	7	shcthy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S069	3	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+CH+T+Y	HALTEN · NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · NEHMEN · EINSTELLEN · POSTEN	GDT405::G405-W0339	5	NO	NONE	NO	GREEN	4	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+CH+T+Y	HALTEN · NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0550	f66r	f66r	f66r.76	76	P	0	0	0	8	qotal	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S069	4	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OT+AL	DANACH · ZIELORT	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · ZIELORT	GDT405::G405-W0315	9	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+AL	DANACH · ZIELORT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0551	f66r	f66r	f66r.76	76	P	0	0	0	9	otchdy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S069	5	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OT+CHD+DY	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT405::G405-W0263	2	YES	LOCAL_ADDRESS|OT+CHD+DY	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+CHD+DY	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0552	f66r	f66r	f66r.77	77	P	0	0	0	1	qokey	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	1	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+E+Y	SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT405::G405-W0303	20	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+E+Y	SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0553	f66r	f66r	f66r.77	77	P	0	0	0	2	ar	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	2	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AR	AUSGANG	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: AUSGANG	GDT405::G405-W0009	34	YES	AR|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AR	AUSGANG	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0554	f66r	f66r	f66r.77	77	P	0	0	0	3	olkeol	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	3	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OL+K+E+OL	FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OL+K+E+OL	FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0555	f66r	f66r	f66r.77	77	P	0	0	0	4	qokal	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	4	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+AL	SETZEN · ZIELORT	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT	GDT405::G405-W0292	27	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+AL	SETZEN · ZIELORT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0556	f66r	f66r	f66r.77	77	P	0	0	0	5	cheoky	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	5	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	CH+E+O+K+Y	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · GEBEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · GEBEN · POSTEN	GDT407::4_RUNNING_EVENTS	4	NO	NONE	NO	GREEN	3	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+E+O+K+Y	NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · GEBEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0557	f66r	f66r	f66r.77	77	P	0	0	0	6	ykchdy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	6	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	Y+K+CHD+Y	POSTEN · GEBEN · BEARBEITEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: POSTEN · GEBEN · BEARBEITEN · POSTEN	GDT407::1_RUNNING_EVENTS	1	YES	Y+K+CHD+Y	NO	GREEN	4	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y+K+CHD+Y	POSTEN · GEBEN · BEARBEITEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0558	f66r	f66r	f66r.77	77	P	0	0	0	7	chody	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	7	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+O+D_ADDR+Y	NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT405::G405-W0053	8	NO	NONE	NO	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+O+D_ADDR+Y	NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0559	f66r	f66r	f66r.77	77	P	0	0	0	8	sheody	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	8	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+E+O+D_ADDR+Y	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT405::G405-W0355	4	NO	NONE	NO	GREEN	2	3	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+E+O+D_ADDR+Y	HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0560	f66r	f66r	f66r.77	77	P	0	0	0	9	qoky	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	9	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	OK+Y	SETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN	GDT407::26_RUNNING_EVENTS	26	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+Y	SETZEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0561	f66r	f66r	f66r.77	77	P	0	0	0	10	ldy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S070	10	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	L+DY	VERBINDUNG · [DY:STEUERUNG=SCHLUSS]	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · [DY:STEUERUNG=SCHLUSS]	GDT405::G405-W0164	6	NO	NONE	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	L+DY	VERBINDUNG · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0562	f66r	f66r	f66r.78	78	P	0	0	0	1	dor	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S071	1	COORDINATE_OR_CATALOGUE_CARD	EXACT_CURRENT_RUNNING_RECIPE	D_ADDR+OR	[D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: [D_ADDR:LOKALSTRUKTUR=HIER] · EINHEIT	GDT407::6_RUNNING_EVENTS	6	NO	NONE	NO	GREEN	1	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+OR	[D_ADDR:STEUERUNG=HIER] · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0563	f66r	f66r	f66r.78	78	P	0	0	0	2	aiin	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S071	2	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: WERT	GDT405::G405-W0001	55	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0564	f66r	f66r	f66r.78	78	P	0	0	0	3	sheeol	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S071	3	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	SH+EE+OL	HALTEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: HALTEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	GDT407::3_RUNNING_EVENTS	3	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+EE+OL	HALTEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0565	f66r	f66r	f66r.78	78	P	0	0	0	4	lshedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S071	4	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	L+SH+E+DY	VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	GDT407::7_RUNNING_EVENTS	7	NO	NONE	NO	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	L+SH+E+DY	VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0566	f66r	f66r	f66r.78	78	P	0	0	0	5	lchedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S072	1	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	L+CHD+DY	VERBINDUNG · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	GDT405::G405-W0161	34	NO	NONE	NO	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	L+CHD+DY	VERBINDUNG · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0567	f66r	f66r	f66r.78	78	P	0	0	0	6	cheedy	SOURCE_SECTION_T	F66R_PROSE_05	F66R_TEXT_BLOCK_05	sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer	GDT514_IMAGE_FIRST_OWNER_MAP	F66R_PROSE_05	G515-S073	1	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+EE+D_ADDR+Y	NEHMEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: NEHMEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	GDT405::G405-W0038	12	NO	NONE	NO	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+EE+D_ADDR+Y	NEHMEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:STEUERUNG=HIER] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
