surface	card_class	composition	working_meaning_de	confidence	page	locus	section	language	hand	ordinal	line_token_count	line_position	was_v48_unknown	target_v48_gloss_de	target_v48_source	target_v48_scope_state	left_surface	left_gloss_de	right_surface	right_gloss_de	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	zl3b_line	decision	reason_code	promotable	review_note
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f78r	f78r.7	B	B	2	8	9	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	qokedy	heiß in der Mitte des Grades, abgeschlossen	am	Maßeinheit I	EXACT	s	EXACT	s	BOTH_EXACT	qokal otedy qokedy qokedy dal qokedy qokedy s am	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f78v	f78v.16	B	B	2	2	10	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	lshey	eingeweichtes Drogenholz, Form I	shedy	feucht in der Mitte des Grades, abgeschlossen	MERGE_2	rshedy	EXACT	r	ONE_EXACT	lshey r shedy d qokedy okey lchedy qokdy daiin oly	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f78v	f78v.16	B	B	2	4	10	MEDIAL	0	Dosis	GDT661:D_BODY	READER_BOUNDARY_UNSTABLE	shedy	feucht in der Mitte des Grades, abgeschlossen	qokedy	heiß in der Mitte des Grades, abgeschlossen	EXACT	d	DELETE	EMPTY	ONE_EXACT	lshey r shedy d qokedy okey lchedy qokdy daiin oly	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
cphar	P	CPH_COMPOSITE+AR_FRACTION_I	erste Kompositumfraktion	HIGH	f78v	f78v.20	B	B	2	7	9	MEDIAL	1	[cphar:?]	OPEN	UNKNOWN_SURFACE	lchey	Drogenholz, trocken gebunden, Form I	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	EXACT	cphar	EXACT	cphar	BOTH_EXACT	qofcheol opchedy qokain op chedy lchey cphar ol okalor	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Three occurrences preserve composite plus first fraction without a competing value.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f78v	f78v.27	B	B	2	4	11	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	shr	[shr:?]	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	EXACT	r	EXACT	r	BOTH_EXACT	lol kar shr r ol ols sheey ol chedy oltar olkaiin	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
d	O	FREE_D_OCCURRENCE	abschließen oder mit folgendem or eine Portion abmessen	MEDIUM	f78v	f78v.28	B	B	2	10	10	FINAL	0	Dosis	GDT661:D_TERMINAL	KNOWN_CONTEXT_LICENSED	aiin	Menge III	BOUNDARY	BOUNDARY	EXACT	d	EXACT	d	BOTH_EXACT	olkain shey qokey okar ol oteedy chcthy los aiin d	O_NAMED_CONTEXT_CONFLICT	D_FREE_DOSE_NOT_SUFFIX_CLOSE	0	D_FREE_DOSE_NOT_SUFFIX_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f78v	f78v.29	B	B	2	7	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	al	Rohstoffklasse I	aiiin	Menge-/Klassenwert IV	EXACT	s	EXACT	s	BOTH_EXACT	lchedy otchey qol chedy lr al s aiiin ol shedy ary	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f78v	f78v.7	B	B	2	2	9	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	otor	kalte Drogenportion im Ansatz	shedy	feucht in der Mitte des Grades, abgeschlossen	MERGE_2	yshedy	EXACT	y	ONE_EXACT	otor y shedy otedy shedy qokeedy qokedy otar otedy	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f78v	f78v.9	B	B	2	1	10	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheolk	[cheolk:?]	MERGE_2	ycheolk	EXACT	y	ONE_EXACT	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
shoy	P	SH_MOIST+O_PREP+Y_START_OR_CLOSE	Feuchtansatz leicht abschließen	HIGH	f79r	f79r.11	B	B	2	1	9	INITIAL	1	[shoy:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	chedy	trocken in der Mitte des Grades, abgeschlossen	ONE	shoikhy	EXACT	shoy	ONE_EXACT	shoy chedy tshey dshdy otchar shek chcthy otal ory	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moist-preparation closure action.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f79r	f79r.15	B	B	2	7	11	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	dyty	[dyty:?]	aiin	Menge III	DELETE	EMPTY	EXACT	r	ONE_EXACT	qokl shey qokal chedy okol dyty r aiin ol sheol lchey	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.20	B	B	2	1	8	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	shal	Rohstoffklasse I, feucht am Gradanfang	EXACT	y	EXACT	y	BOTH_EXACT	y shal y chedar oy scthey tal chear	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.20	B	B	2	3	8	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	shal	Rohstoffklasse I, feucht am Gradanfang	chedar	abgemessene Trockenfraktion I, Mittelstufe	MERGE_2	ychedar	EXACT	y	ONE_EXACT	y shal y chedar oy scthey tal chear	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.24	B	B	2	8	8	FINAL	0	Eintrag abgeschlossen	GDT659:Y_EOS_CLOSE	KNOWN_CONTEXT_LICENSED	okain	heiß im Zubereitungsrahmen, Grad II	BOUNDARY	BOUNDARY	EXACT	y	EXACT	y	BOTH_EXACT	qokshedy qolkeey qolkeedy qokedy otain otchey okain y	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.28	B	B	2	1	9	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	dolsheey	[dolsheey:?]	EXACT	y	EXACT	y	BOTH_EXACT	y dolsheey qokain o dain yteey chyteey otoldy lchey	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.3	B	B	2	6	10	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	qo	nehmen	chey	trocken in der Mitte des Grades	MERGE_2	qoy	MERGE_2	qoy	NEITHER_EXACT	yshealdy rshedy qoteedy chckhey qo y chey lchey qokeey rchedy	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.30	B	B	2	1	5	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	shedy	feucht in der Mitte des Grades, abgeschlossen	MERGE_2	yshedy	MERGE_2	yshedy	NEITHER_EXACT	y shedy qotal ysheey olor	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
os	P	O_PREP+S_TERM_SPECIES	Ansatzcharge	MEDIUM	f79r	f79r.36	B	B	2	5	10	MEDIAL	1	[os:?]	OPEN	UNKNOWN_SURFACE	cheey	trocken am Ende des Grades	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	EXACT	os	EXACT	os	BOTH_EXACT	sol sheeol ol cheey os sheky sheol or shear oly	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-three occurrences, including a singleton line, admit the unchanged preparation-species nominal card.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.40	B	B	2	1	8	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	KNOWN_CONTEXT_LICENSED	BOUNDARY	BOUNDARY	shedy	feucht in der Mitte des Grades, abgeschlossen	EXACT	y	ONE	yshe	ONE_EXACT	y shedy qokched oltchey otchotar ol okaiin chckhy	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79r	f79r.43	B	B	2	1	10	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	shey	feucht in der Mitte des Grades	EXACT	y	MERGE_2	yshey	ONE_EXACT	y shey qokain cheol qoky daiin chkag ar cheedy ldy	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f79v	f79v.22	B	B	2	3	6	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	ykeey	erhitze hiervon bis zur Endstufe und schließe ab	ch	trockne	DELETE	EMPTY	EXACT	r	ONE_EXACT	tshey ykeey r ch ain oroiiin	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f79v	f79v.42	B	B	2	7	8	MEDIAL	0	Eintragsteil abgeschlossen	GDT659:Y_MEDIAL_LEFT_CLOSE	READER_BOUNDARY_UNSTABLE	ain	Menge-/Klassenwert II	daral	erste Fraktion Rohdroge I abmessen	MERGE_2	ydaral	EXACT	y	ONE_EXACT	okchedy qokain sheky chedy ol ain y daral	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f79v	f79v.6	B	B	2	2	10	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	KNOWN_CONTEXT_LICENSED	ycheckhey	trockne hiervon mäßig, trockne das Arzneikompositum nochmals mäßig und schließe ab	ain	Menge-/Klassenwert II	EXACT	r	EXACT	r	BOTH_EXACT	ycheckhey r ain chedy qokain chedy ol shedy dar ytam	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f7r	f7r.10	H	A	1	1	5	INITIAL	0	Samen-/Saatgutposten	GDT660:S_BOS	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chain	trocken, Grad II	MERGE_2	schain	EXACT	s	ONE_EXACT	s chain chor daiin chckhy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f7r	f7r.2	H	A	1	3	9	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	keo	[keo:?]	shor	Blüten-/Fruchtstand; reproduktiver Teil	MERGE_2	keor	EXACT	r	ONE_EXACT	dcheey keo r shor dold dchey kchey otchy cheody	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
cphey	P	CPH_COMPOSITE+E_MIDDLE+Y_START_OR_CLOSE	Kompositum auf Mittelstufe, abgeschlossen	HIGH	f7r	f7r.9	H	A	1	5	8	MEDIAL	1	[cphey:?]	OPEN	UNKNOWN_SURFACE	chol	trocken; nominal trockenes Gut/Material	shckhy	Arzneikompositum: feucht, Gradanfang	EXACT	cphey	EXACT	cphey	BOTH_EXACT	qokechy ol choiin chol cphey shckhy chochy kchod	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Seven occurrences preserve composite, middle stage and closure.
oksho	P	O_PREP+K_HOT+SH_MOIST+O_PREP	Ansatz erhitzen, einweichen und erneut ansetzen	HIGH	f7v	f7v.6	H	A	1	6	9	MEDIAL	1	[oksho:?]	OPEN	UNKNOWN_SURFACE	daiin	Grad-/Maßwert III	lshol	[lshol:?]	MERGE_2	oksholshol	MERGE_2	oksholshol	NEITHER_EXACT	kchor sheod sheodaiin sho daiin oksho lshol dair qos	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Three occurrences preserve heat, moisten and re-prepare order.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f7v	f7v.8	H	A	1	2	10	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	qoteeeo	[qoteeeo:?]	cho	Trockenansatz	MERGE_2	rcho	EXACT	r	ONE_EXACT	qoteeeo r cho cheeody qotchey tey o kcho r daiin	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f7v	f7v.8	H	A	1	9	10	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	kcho	Zubereitung: heiß und trocken	daiin	Grad-/Maßwert III	MERGE_3	okchor	MERGE_3	okchor	NEITHER_EXACT	qoteeeo r cho cheeody qotchey tey o kcho r daiin	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f80r	f80r.11	B	B	2	9	10	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	KNOWN_CONTEXT_LICENSED	olkoiin	[olkoiin:?]	darshey	[darshey:?]	EXACT	y	EXACT	y	BOTH_EXACT	pdol fshedy polkain octhor okchdy qokeedy qopcheol olkoiin y darshey	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f80r	f80r.12	B	B	2	13	13	FINAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	l	Pfund / Gewichtseinheit	BOUNDARY	BOUNDARY	MERGE_3	qolr	MERGE_3	qolr	NEITHER_EXACT	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f80r	f80r.24	B	B	2	4	13	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	rchy	Wurzel/Wurzeldroge, trockene Grundform	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	EXACT	r	EXACT	r	BOTH_EXACT	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f80r	f80r.32	B	B	2	3	8	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	qoky	heiß am Anfang des Grades	cheykain	bis zur Mittelstufe getrocknete Droge auf Heizstufe II bringen	EXACT	r	EXACT	r	BOTH_EXACT	solchey qoky r cheykain sheckhy qokain okain ol	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f80r	f80r.34	B	B	2	10	10	FINAL	0	Eintrag abgeschlossen	GDT659:Y_EOS_CLOSE	KNOWN_CONTEXT_LICENSED	koroiin	[koroiin:?]	BOUNDARY	BOUNDARY	EXACT	y	EXACT	y	BOTH_EXACT	ey rcheky shepchedy qokar ol qockhey olchey qokedy koroiin y	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f80r	f80r.42	B	B	2	1	8	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheeytal	Rohstoffklasse I: trocken am Gradende, kalt am Gradanfang	MERGE_2	ycheeytal	EXACT	y	ONE_EXACT	y cheeytal checthy qokain qokain checthy qokain ol	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f80r	f80r.46	B	B	2	7	7	FINAL	0	Samen-/Saatgutposten	GDT660:S_EOS	KNOWN_CONTEXT_LICENSED	orol	Drogenstoffportion	BOUNDARY	BOUNDARY	EXACT	s	EXACT	s	BOTH_EXACT	qokain cheey olkain shedy qokain orol s	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f80r	f80r.51	B	B	2	3	11	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	al	Rohstoffklasse I	EXACT	s	EXACT	s	BOTH_EXACT	talkl ol s al cheoly daiin otaly otain chey lkain olom	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f80r	f80r.52	B	B	2	9	12	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	aiin	Menge III	daiin	Grad-/Maßwert III	MERGE_2	ydaiin	EXACT	y	ONE_EXACT	sol tl shey qoklcheey lkaiin ol olor aiin y daiin cheol kain	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f80v	f80v.15	B	B	2	4	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	lchedy	getrocknetes Drogenholz	aly	Rohstoffklasse I, Grundform	MERGE_2	saly	EXACT	s	ONE_EXACT	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f80v	f80v.21	B	B	2	4	10	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE_MATERIA	READER_BOUNDARY_UNSTABLE	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	rchey	Wurzel/Wurzeldroge, trocken gebunden, Form I	MERGE_2	yrchey	EXACT	y	ONE_EXACT	tar kain okal y rchey qokal olor aiin okal otam	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
pshol	P	P_POWDER+SH_MOIST+OL_MATERIAL	eingeweichter Pulverstoff	HIGH	f80v	f80v.27	B	B	2	1	10	INITIAL	1	[pshol:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	kain	heiß, Grad II	EXACT	pshol	ONE	fshol	ONE_EXACT	pshol kain olkar shey qokain dal oltaiin okain shal qoty	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Three occurrences preserve powder, moist treatment and material order.
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f80v	f80v.32	B	B	2	1	9	INITIAL	0	Samen-/Saatgutposten	GDT660:S_BOS	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	olkain	heißes Drogenmaterial, Grad II	MERGE_2	solkain	MERGE_2	solkain	NEITHER_EXACT	s olkain shol kair or arolkeedy olky qolkain shedy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f80v	f80v.35	B	B	2	4	12	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	KNOWN_CONTEXT_LICENSED	olkar	[olkar:?]	qol	Drogenstoff zugeben	EXACT	y	EXACT	y	BOTH_EXACT	tol oltain olkar y qol qol kain okiin ol kain shey ldy	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f81r	f81r.17	B	B	2	1	7	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	checthy	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	MERGE_2	ychecthy	EXACT	y	ONE_EXACT	y checthy okeedy shey qokedy ol ochedar	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f81r	f81r.29	B	B	2	1	9	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	sheedy	feucht am Ende des Grades, abgeschlossen	EXACT	y	MERGE_2	ysheedy	ONE_EXACT	y sheedy shy chey l chcthy ytar olkaiin ol	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f81v	f81v.15	B	B	2	7	9	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	qofchedy	[qofchedy:?]	chedy	trocken in der Mitte des Grades, abgeschlossen	EXACT	r	EXACT	r	BOTH_EXACT	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f81v	f81v.25	B	B	2	5	12	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	READER_BOUNDARY_UNSTABLE	chedy	trocken in der Mitte des Grades, abgeschlossen	shchey	[shchey:?]	MERGE_2	yshchey	EXACT	y	ONE_EXACT	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
