event_serial	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	literal_card_order_token	v77_dictionary_decision	source_expansion_segment	segment_type	ellipsis_status	local_owner	owner_break_before	statement_line_crossing	statement_ends_after_event	et_per_reading	et_per_fit_cost_0_4	et_per_fit_reason	strongest_local_rival	source_status	semantic_ceiling
320	B4	f83r	f83r.25	F111	B4-S003	90bcf0a9ec0ef56399e6	E320:CARD[90bcf0a9ec0ef56399e6]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Zum unteren Ablauf hin [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
321	B4	f83r	f83r.26	F112	B4-S003	faf321940aed922846a9	E321:CARD[faf321940aed922846a9]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Einen recordlokalen Anteil auswählen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
322	B4	f83r	f83r.26	F112	B4-S003	0275fbf14e07935b0a45	E322:CARD[0275fbf14e07935b0a45]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
323	B4	f83r	f83r.26	F112	B4-S003	276a7c2d74d1143446f4	E323:CARD[276a7c2d74d1143446f4]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
324	B4	f83r	f83r.26	F112	B4-S003	dcda95c81a5460feb191	E324:CARD[dcda95c81a5460feb191]=ET?	CODEBOOK_ATTESTED_CATEGORY	[ET?:UND?]	CODEBOOK_ATTESTED_CATEGORY_ET	NO_NEW_COMPLEMENT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	UND	1	joins application to standing until ready	could be a generic sequence separator	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
325	B4	f83r	f83r.26	F112	B4-S003	bc4f1f5c006c74a4d26d	E325:CARD[bc4f1f5c006c74a4d26d]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
326	B4	f83r	f83r.26	F113	B4-S004	eb2e4bc143f623ee03ac	E326:CARD[eb2e4bc143f623ee03ac]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.26	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
327	B4	f83r	f83r.27	F114	B4-S005	53cd0637c6820ba5e91f	E327:CARD[53cd0637c6820ba5e91f]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Durch ein Tuch [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.27	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
328	B4	f83r	f83r.27	F114	B4-S005	6f7ff8287eddf4da9fdb	E328:CARD[6f7ff8287eddf4da9fdb]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.27	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
329	B4	f83r	f83r.27	F114	B4-S005	7d25241b0e56c836372a	E329:CARD[7d25241b0e56c836372a]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.27	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
330	B4	f83r	f83r.27	F115	B4-S006	d68bc8de3bcee09db23c	E330:CARD[d68bc8de3bcee09db23c]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.27	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
331	B4	f83r	f83r.27	F116	B4-S007	d68bc8de3bcee09db23c	E331:CARD[d68bc8de3bcee09db23c]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.27	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
332	B4	f83r	f83r.28	F117	B4-S008	2f1c5e56e8f0ff459065	E332:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.28	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
333	B4	f83r	f83r.28	F117	B4-S008	2c1a5fd92b9e3c762242	E333:CARD[2c1a5fd92b9e3c762242]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Solange es noch warm ist [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.28	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
334	B4	f83r	f83r.28	F117	B4-S008	92e43836d82f98bf02d3	E334:CARD[92e43836d82f98bf02d3]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die erste Öffnung [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.28	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
335	B4	f83r	f83r.28	F117	B4-S008	7db18b2f0fb7ed0fcfd3	E335:CARD[7db18b2f0fb7ed0fcfd3]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.28	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
336	B4	f83r	f83r.28	F118	B4-S009	bc4f1f5c006c74a4d26d	E336:CARD[bc4f1f5c006c74a4d26d]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.28	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
337	B4	f83r	f83r.28	F119	B4-S010	1b1ffdd869fb1429ad03	E337:CARD[1b1ffdd869fb1429ad03]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	LOCAL_SOURCE_EXEMPLAR	NO	Hauptpaar am sichtbaren ungerichteten Bogen	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.28	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
338	B4	f83r	f83r.35	F120	B4-S011	2f1c5e56e8f0ff459065	E338:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	linke offene Fransen-/Unterlaufstation	BREAK_VISIBLE_GAP__RESET_SUBSTANCE_TARGET_DIRECTION	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
339	B4	f83r	f83r.35	F120	B4-S011	d904bf7b044dd3922781	E339:CARD[d904bf7b044dd3922781]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Bei sanfter Wärme [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
340	B4	f83r	f83r.35	F120	B4-S011	daf32e6db9e04413ce7f	E340:CARD[daf32e6db9e04413ce7f]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Das breite Gefäß [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
341	B4	f83r	f83r.35	F120	B4-S011	1645e612504fcef59ced	E341:CARD[1645e612504fcef59ced]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	LOCAL_SOURCE_EXEMPLAR	NO	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rückgabe an die Vorstation buchen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
342	B4	f83r	f83r.35	F120	B4-S011	6f7ff8287eddf4da9fdb	E342:CARD[6f7ff8287eddf4da9fdb]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	LOCAL_SOURCE_EXEMPLAR	NO	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
343	B4	f83r	f83r.37	F121	B4-S011	dcda95c81a5460feb191	E343:CARD[dcda95c81a5460feb191]=ET?	CODEBOOK_ATTESTED_CATEGORY	[ET?:UND?]	CODEBOOK_ATTESTED_CATEGORY_ET	NO_NEW_COMPLEMENT	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	NO	UND	1	joins mixing to washing twice across a field/line carry	physical break could instead restart	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
344	B4	f83r	f83r.37	F121	B4-S011	b958a512ca6a3559e86e	E344:CARD[b958a512ca6a3559e86e]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wasche zweimal und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
345	B4	f83r	f83r.37	F122	B4-S012	de7321bface5628e35d6	E345:CARD[de7321bface5628e35d6]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.37	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
346	B4	f83r	f83r.37	F123	B4-S013	232195d6ff2f326322f7	E346:CARD[232195d6ff2f326322f7]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse die Mischung einlaufen]	LOCAL_SOURCE_EXEMPLAR	NO	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.37	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
347	B4	f83r	f83r.37	F123	B4-S013	bc4f1f5c006c74a4d26d	E347:CARD[bc4f1f5c006c74a4d26d]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	LOCAL_SOURCE_EXEMPLAR	NO	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.37	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
348	B4	f83r	f83r.38	F124	B4-S014	7a4bb8136330ee4e6e56	E348:CARD[7a4bb8136330ee4e6e56]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	linke offene Fransen-/Unterlaufstation	SAME_LOCAL_OWNER__NO_NEW_GEOMETRIC_CLAIM	NO:f83r.38	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F124; keine Vererbung über einen Stationswechsel.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
