event_serial	section	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	owner	owner_status	position_in_field	field_length	literal_card_order_token	selected_dictionary_status	selected_working_word	bracketed_source_expansion	continuous_event_phrase	terminal_status	strongest_local_rival	contradiction	semantic_ceiling
342	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	6f7ff8287eddf4da9fdb	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	5	5	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
343	BIOLOGICAL	B4	f83r	f83r.37	F121	B4-S011	dcda95c81a5460feb191	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	2	[WORTKANDIDAT:ET?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	ET?__UND_ODER_AUCH?	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	und/auch? [EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F121; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
344	BIOLOGICAL	B4	f83r	f83r.37	F121	B4-S011	b958a512ca6a3559e86e	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:b958a512ca6a3559e86e]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wasche zweimal und beende den Schritt]	[EXEMPLAR:Wasche zweimal und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	eine nackte Figur ist nicht automatisch Patientin oder therapeutisches Ziel.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
345	BIOLOGICAL	B4	f83r	f83r.37	F122	B4-S012	de7321bface5628e35d6	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:de7321bface5628e35d6]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
346	BIOLOGICAL	B4	f83r	f83r.37	F123	B4-S013	232195d6ff2f326322f7	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:232195d6ff2f326322f7]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse die Mischung einlaufen]	[EXEMPLAR:Lasse die Mischung einlaufen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
347	BIOLOGICAL	B4	f83r	f83r.37	F123	B4-S013	bc4f1f5c006c74a4d26d	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
348	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	7a4bb8136330ee4e6e56	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	4	[OPAQUE_KARTE:7a4bb8136330ee4e6e56]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F124; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
349	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	b921a237be883a820352	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	2	4	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Diese aktive Portion]	[EXEMPLAR:Diese aktive Portion]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
350	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	ecce30bc8dcc400bf2c8	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	3	4	[OPAQUE_KARTE:ecce30bc8dcc400bf2c8]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Über der örtlich bezeichneten Stelle]	[EXEMPLAR:Über der örtlich bezeichneten Stelle]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
351	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	8aedd154964a78e555d6	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	4	4	[OPAQUE_KARTE:8aedd154964a78e555d6]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gebrauche sie sofort und beende den Schritt]	[EXEMPLAR:Gebrauche sie sofort und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Ablauf wieder schließen; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
352	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	1645e612504fcef59ced	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	4	[OPAQUE_KARTE:1645e612504fcef59ced]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
353	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	b5df9126607030b95175	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	2	4	[OPAQUE_KARTE:b5df9126607030b95175]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	[EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
354	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	9da1b6ac2c929daea697	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	3	4	[OPAQUE_KARTE:9da1b6ac2c929daea697]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Ein abgemessener Anteil]	[EXEMPLAR:Ein abgemessener Anteil]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Bodensatz zurückhalten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
355	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	21ed2873b71e57269c08	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	4	4	[OPAQUE_KARTE:21ed2873b71e57269c08]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Für die angegebene Dauer]	[EXEMPLAR:Für die angegebene Dauer]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Klarstand im Register buchen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
356	BIOLOGICAL	B4	f83r	f83r.41	F126	B4-S015	42cdc187d5b9ffc60063	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	1	2	[OPAQUE_KARTE:42cdc187d5b9ffc60063]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Öffne danach den oberen Lauf]	[EXEMPLAR:Öffne danach den oberen Lauf]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
357	BIOLOGICAL	B4	f83r	f83r.41	F126	B4-S015	de7321bface5628e35d6	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	2	2	[OPAQUE_KARTE:de7321bface5628e35d6]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
358	BIOLOGICAL	B4	f83r	f83r.41	F127	B4-S016	94df4847b7b16c98394a	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:94df4847b7b16c98394a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Das untere Becken]	[EXEMPLAR:Das untere Becken]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
359	BIOLOGICAL	B4	f83r	f83r.41	F127	B4-S016	dd0ecaf5e27d81befffc	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:dd0ecaf5e27d81befffc]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
360	BIOLOGICAL	B4	f83r	f83r.44	F128	B4-S016	883a6708116c342cb10b	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	1	2	[OPAQUE_KARTE:883a6708116c342cb10b]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gieße das erwärmte Wasser ein]	[EXEMPLAR:Gieße das erwärmte Wasser ein]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
361	BIOLOGICAL	B4	f83r	f83r.44	F128	B4-S016	bc4f1f5c006c74a4d26d	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	2	2	[OPAQUE_KARTE:bc4f1f5c006c74a4d26d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
362	BIOLOGICAL	B5	f83r	f83r.47	F129	B5-S001	601b77449028deed39de	B5_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	1	1	[OPAQUE_KARTE:601b77449028deed39de]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
363	BIOLOGICAL	B5	f83r	f83r.47	F130	B5-S002	87411f84689b4f93a303	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:87411f84689b4f93a303]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Erwärme es einmal und beende den Schritt]	[EXEMPLAR:Erwärme es einmal und beende den Schritt]	TERMINAL	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
364	BIOLOGICAL	B5	f83r	f83r.47	F131	B5-S003	abb23e5e6936b4147f76	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	1	[OPAQUE_KARTE:abb23e5e6936b4147f76]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Für einen Zeitabschnitt]	[EXEMPLAR:Für einen Zeitabschnitt]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
365	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	dd0ecaf5e27d81befffc	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	5	[OPAQUE_KARTE:dd0ecaf5e27d81befffc]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Übergabebecken E mit Wärmeschale W5 und Leitung L5; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
366	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	dcda95c81a5460feb191	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	2	5	[WORTKANDIDAT:ET?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	ET?__UND_ODER_AUCH?	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	und/auch? [EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F132; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
367	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	8c97dfde96fbc78e3355	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	3	5	[OPAQUE_KARTE:8c97dfde96fbc78e3355]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Bis es warm ist]	[EXEMPLAR:Bis es warm ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
368	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	00d8ebe3c68294eeac39	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	4	5	[OPAQUE_KARTE:00d8ebe3c68294eeac39]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Mit der vorigen Mischung]	[EXEMPLAR:Mit der vorigen Mischung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Leitungsadresse im Register notieren; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
369	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	2f1c5e56e8f0ff459065	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	5	5	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
370	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	dcda95c81a5460feb191	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	1	3	[WORTKANDIDAT:ET?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	ET?__UND_ODER_AUCH?	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	und/auch? [EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F133; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
371	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	fcc1deda9e24ec268eb0	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	2	3	[OPAQUE_KARTE:fcc1deda9e24ec268eb0]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die zweite Öffnung]	[EXEMPLAR:Die zweite Öffnung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
372	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	6f7ff8287eddf4da9fdb	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	3	3	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	die konkrete Handlung ist nur occurrence-gebundener Exemplarwert, keine Kartenbedeutung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
373	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	1bfd786e6b8b63734a59	B6_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	1	4	[OPAQUE_KARTE:1bfd786e6b8b63734a59]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Richte die bezeichnete Beckenstation ein]	[EXEMPLAR:Richte die bezeichnete Beckenstation ein]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
374	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	43eb9aa12959b4d5cdc9	B6_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	2	4	[OPAQUE_KARTE:43eb9aa12959b4d5cdc9]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Ohne Kochen]	[EXEMPLAR:Ohne Kochen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel.	Maß, Dauer, Wärme oder Zustand ist unbebilderter Quellenwert.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
375	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	3e9c7f217843b588489d	B6_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	3	4	[OPAQUE_KARTE:3e9c7f217843b588489d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Die erste Öffnung]	[EXEMPLAR:Die erste Öffnung]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Filteraufnahme leeren; keine Vererbung über einen Stationswechsel.	keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
376	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	dcda95c81a5460feb191	B6_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE	4	4	[WORTKANDIDAT:ET?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	ET?__UND_ODER_AUCH?	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	und/auch? [EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F134; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
377	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	2f1c5e56e8f0ff459065	B6_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE	1	5	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	NONCLOSE	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
