writer_order	domain	item_id	unit_id	page	locus	statement_or_locus	owner_or_namespace	semantic_layer	syntax_item	component_parse	concrete_reading_de	surface_layer	renderer_habit	predicted_surface	observed_surface	surface_exact_without_exemplar
676	ASTRO	A:295	A3	f69v	f69v.1	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR	von dieser Position	LOCAL_SURFACE_EXEMPLAR	NO	ar	char	NO
677	ASTRO	A:296	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+K+A_ADDR	dieser Eintrag; zuordnen; Nebenadresse	DEFAULT_OR_HABIT	NO	yka	yka	YES
678	ASTRO	A:297	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	OL	weiterzaehlen	DEFAULT_OR_HABIT	NO	chol	chol	YES
679	ASTRO	A:298	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+K+AR	dieser Eintrag; zuordnen; von dieser Position	DEFAULT_OR_HABIT	NO	ykar	ykar	YES
680	ASTRO	A:299	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	AL	Position	DEFAULT_OR_HABIT	NO	dal	dal	YES
681	ASTRO	A:300	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+K+A_ADDR+Y	dieser Eintrag; zuordnen; Nebenadresse; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykady	ykady	YES
682	ASTRO	A:301	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	I_COUNT+OK+EE+OR	Zaehlstrich; markieren; lange Stufe; Einstellung	DEFAULT_OR_HABIT	NO	iokeeor	iokeeor	YES
683	ASTRO	A:302	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	WHOLE[cheey|shey]	Resultat	DEFAULT_OR_HABIT	NO	cheey	cheey	YES
684	ASTRO	A:303	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	OL+Y	weiterzaehlen; dieser Eintrag	DEFAULT_OR_HABIT	NO	choly	choly	YES
685	ASTRO	A:304	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+K+EE+AL	dieser Eintrag; zuordnen; lange Stufe; Position	DEFAULT_OR_HABIT	NO	ykeeal	ykeeal	YES
686	ASTRO	A:305	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	CHEO	entnommener Wert	DEFAULT_OR_HABIT	NO	cheo	cheo	YES
687	ASTRO	A:306	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	O+AR+AM_ADDR	Lesegang; von dieser Position; Gegenfeld	DEFAULT_OR_HABIT	NO	oaram	oaram	YES
688	ASTRO	A:307	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	O+CKH+Y	Lesegang; Diagrammdurchgang; dieser Eintrag	DEFAULT_OR_HABIT	NO	ockhy	ockhy	YES
689	ASTRO	A:308	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	SH+EE+Y	beibehalten; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	sheey	sheey	YES
690	ASTRO	A:309	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	AIIN	Sollwert	DEFAULT_OR_HABIT	NO	aiin	aiin	YES
691	ASTRO	A:310	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	YES	y	y	YES
692	ASTRO	A:311	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	D_ADDR+A_ADDR+I_COUNT+I_COUNT+AL	Teiladresse; Nebenadresse; Zaehlstrich; Zaehlstrich; Position	DEFAULT_OR_HABIT	NO	daiial	daiial	YES
693	ASTRO	A:312	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	CHEO+Y	entnommener Wert; dieser Eintrag	DEFAULT_OR_HABIT	NO	cheody	cheody	YES
694	ASTRO	A:313	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	AL	Position	LOCAL_SURFACE_EXEMPLAR	NO	dal	cheal	NO
695	ASTRO	A:314	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+E+T+E+Y	dieser Eintrag; kurze Stufe; eintragen; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	yetey	yetey	YES
696	ASTRO	A:315	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	CH+E+AR	Eintrag entnehmen; kurze Stufe; von dieser Position	DEFAULT_OR_HABIT	NO	chear	chear	YES
697	ASTRO	A:316	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	YES	y	y	YES
698	ASTRO	A:317	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	YES	y	dy	NO
699	ASTRO	A:318	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+K+E+Y	dieser Eintrag; zuordnen; kurze Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykey	ykey	YES
700	ASTRO	A:319	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	CH	Eintrag entnehmen	DEFAULT_OR_HABIT	NO	ch	ch	YES
701	ASTRO	A:320	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	YES	y	y	YES
702	ASTRO	A:321	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	YES	y	dy	NO
703	ASTRO	A:322	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	OL	weiterzaehlen	DEFAULT_OR_HABIT	NO	chol	chol	YES
704	ASTRO	A:323	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+K+AR	dieser Eintrag; zuordnen; von dieser Position	DEFAULT_OR_HABIT	NO	ykar	ykar	YES
705	ASTRO	A:324	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	OL	weiterzaehlen	LOCAL_SURFACE_EXEMPLAR	NO	chol	ol	NO
706	ASTRO	A:325	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	YES	y	y	YES
707	ASTRO	A:326	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+K+EE+O+Y	dieser Eintrag; zuordnen; lange Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykeeody	ykeeody	YES
708	ASTRO	A:327	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	YES	y	chey	NO
709	ASTRO	A:328	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	AL	Position	DEFAULT_OR_HABIT	NO	dal	dal	YES
710	ASTRO	A:329	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	O+DY	Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	ody	ody	YES
711	ASTRO	A:330	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	AIR+Y	Bahn; dieser Eintrag	DEFAULT_OR_HABIT	NO	airchy	airchy	YES
712	ASTRO	A:331	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	OK+Y	markieren; dieser Eintrag	DEFAULT_OR_HABIT	NO	choky	choky	YES
713	ASTRO	A:332	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y+Y	dieser Eintrag; dieser Eintrag	DEFAULT_OR_HABIT	NO	ychey	ychey	YES
714	ASTRO	A:333	A3	f69v	f69v.2	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_MIDDLE_CLOUD_WAVE_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	dy	chey	NO
715	ASTRO	A:334	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	D_ADDR+O+AIR	Teiladresse; Lesegang; Bahn	DEFAULT_OR_HABIT	NO	doair	doair	YES
716	ASTRO	A:335	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+AL+AL	naechster Eintrag; Position; Position	DEFAULT_OR_HABIT	NO	otaldal	otaldal	YES
717	ASTRO	A:336	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	D_ADDR+AIR	Teiladresse; Bahn	DEFAULT_OR_HABIT	NO	dair	dair	YES
718	ASTRO	A:337	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	CHD+Y	uebertragen; dieser Eintrag	DEFAULT_OR_HABIT	NO	chdy	chdy	YES
719	ASTRO	A:338	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+O+AR	naechster Eintrag; Lesegang; von dieser Position	DEFAULT_OR_HABIT	NO	otoar	otoar	YES
720	ASTRO	A:339	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
721	ASTRO	A:340	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	dy	chy	NO
722	ASTRO	A:341	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+E+OR	naechster Eintrag; kurze Stufe; Einstellung	DEFAULT_OR_HABIT	NO	qoteor	qoteor	YES
723	ASTRO	A:342	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	HO	Eintrag	DEFAULT_OR_HABIT	NO	cho	cho	YES
724	ASTRO	A:343	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+AIR	naechster Eintrag; Bahn	DEFAULT_OR_HABIT	NO	qotair	qotair	YES
725	ASTRO	A:344	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	CHD+A_ADDR	uebertragen; Nebenadresse	DEFAULT_OR_HABIT	NO	chda	chda	YES
726	ASTRO	A:345	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+EE+AL	naechster Eintrag; lange Stufe; Position	DEFAULT_OR_HABIT	NO	oteeal	oteeal	YES
727	ASTRO	A:346	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	CHEO+R	entnommener Wert; senken	DEFAULT_OR_HABIT	NO	cheor	cheor	YES
728	ASTRO	A:347	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
729	ASTRO	A:348	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	AIR	Bahn	DEFAULT_OR_HABIT	NO	air	air	YES
730	ASTRO	A:349	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+E+O+Y	naechster Eintrag; kurze Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	oteody	oteody	YES
731	ASTRO	A:350	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	Y+T+Y+D_ADDR	dieser Eintrag; eintragen; dieser Eintrag; Teiladresse	DEFAULT_OR_HABIT	NO	ytyd	ytyd	YES
732	ASTRO	A:351	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	A_ADDR	Nebenadresse	DEFAULT_OR_HABIT	NO	a	a	YES
733	ASTRO	A:352	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	D_ADDR+Y	Teiladresse; dieser Eintrag	DEFAULT_OR_HABIT	NO	dchy	dchy	YES
734	ASTRO	A:353	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+OL+Y	naechster Eintrag; weiterzaehlen; dieser Eintrag	DEFAULT_OR_HABIT	NO	otoly	otoly	YES
735	ASTRO	A:354	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OK+E+O+AL	markieren; kurze Stufe; Lesegang; Position	DEFAULT_OR_HABIT	NO	okeodal	okeodal	YES
736	ASTRO	A:355	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+E+O+AR+AR	naechster Eintrag; kurze Stufe; Lesegang; von dieser Position; von dieser Position	DEFAULT_OR_HABIT	NO	oteoarar	oteoarar	YES
737	ASTRO	A:356	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	CH+E+T+EE+S_ADDR+E+R	Eintrag entnehmen; kurze Stufe; eintragen; lange Stufe; Sternbezug; kurze Stufe; senken	DEFAULT_OR_HABIT	NO	cheteeser	cheteeser	YES
738	ASTRO	A:357	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	D_ADDR+AIR	Teiladresse; Bahn	DEFAULT_OR_HABIT	NO	dair	dair	YES
739	ASTRO	A:358	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	dy	chey	NO
740	ASTRO	A:359	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OK+O+Y	markieren; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	okody	okody	YES
741	ASTRO	A:360	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	AL	Position	DEFAULT_OR_HABIT	NO	dal	dal	YES
742	ASTRO	A:361	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+EE+Y	naechster Eintrag; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	oteey	oteey	YES
743	ASTRO	A:362	A3	f69v	f69v.3	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ASTRO_LOCATE_READ_RECORD	A69_RIGHT_FACE_RAY_WHEEL	OT+EE+Y	naechster Eintrag; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	oteey	oteey	YES
744	ASTRO	A:363	A3	f69v	f69v.4	f69v.4	A3_LEFT_RADIAL_SLOT_01	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+EE+Y	markieren; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	okeey	okeey	YES
745	ASTRO	A:364	A3	f69v	f69v.4	f69v.4	A3_LEFT_RADIAL_SLOT_01	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR	von dieser Position	LOCAL_SURFACE_EXEMPLAR	NO	ar	sar	NO
746	ASTRO	A:365	A3	f69v	f69v.5	f69v.5	A3_LEFT_RADIAL_SLOT_02	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+E+O	markieren; kurze Stufe; Lesegang	DEFAULT_OR_HABIT	NO	okeo	okeo	YES
747	ASTRO	A:366	A3	f69v	f69v.5	f69v.5	A3_LEFT_RADIAL_SLOT_02	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	NO	dy	dy	YES
748	ASTRO	A:367	A3	f69v	f69v.6	f69v.6	A3_LEFT_RADIAL_SLOT_03	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	O+HO+Y+K	Lesegang; Eintrag; dieser Eintrag; zuordnen	DEFAULT_OR_HABIT	NO	ochoyk	ochoyk	YES
749	ASTRO	A:368	A3	f69v	f69v.7	f69v.7	A3_LEFT_RADIAL_SLOT_04	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+K+EE+Y	dieser Eintrag; zuordnen; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	ykeey	ykeey	YES
750	ASTRO	A:369	A3	f69v	f69v.8	f69v.8	A3_LEFT_RADIAL_SLOT_05	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+T+OR+Y	dieser Eintrag; eintragen; Einstellung; dieser Eintrag	DEFAULT_OR_HABIT	NO	ytory	ytory	YES
751	ASTRO	A:370	A3	f69v	f69v.9	f69v.9	A3_LEFT_RADIAL_SLOT_06	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	O+EE+Y	Lesegang; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	oeesy	oeesy	YES
752	ASTRO	A:371	A3	f69v	f69v.10	f69v.10	A3_LEFT_RADIAL_SLOT_07	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+T+O+DY	dieser Eintrag; eintragen; Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	ytody	ytody	YES
753	ASTRO	A:372	A3	f69v	f69v.11	f69v.11	A3_LEFT_RADIAL_SLOT_08	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+O+DY	markieren; Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	okody	okody	YES
754	ASTRO	A:373	A3	f69v	f69v.12	f69v.12	A3_LEFT_RADIAL_SLOT_09	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OT+O+DY	naechster Eintrag; Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	otody	otody	YES
755	ASTRO	A:374	A3	f69v	f69v.13	f69v.13	A3_LEFT_RADIAL_SLOT_10	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+E+AL	markieren; kurze Stufe; Position	DEFAULT_OR_HABIT	NO	okeal	okeal	YES
756	ASTRO	A:375	A3	f69v	f69v.14	f69v.14	A3_LEFT_RADIAL_SLOT_11	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+E+O+D_ADDR	markieren; kurze Stufe; Lesegang; Teiladresse	DEFAULT_OR_HABIT	NO	okeod	okeod	YES
757	ASTRO	A:376	A3	f69v	f69v.15	f69v.15	A3_LEFT_RADIAL_SLOT_12	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OT+EE+Y+S_ADDR	naechster Eintrag; lange Stufe; dieser Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	oteeys	oteeys	YES
758	ASTRO	A:377	A3	f69v	f69v.16	f69v.16	A3_LEFT_RADIAL_SLOT_13	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OT+E+OL	naechster Eintrag; kurze Stufe; weiterzaehlen	DEFAULT_OR_HABIT	NO	oteol	oteol	YES
759	ASTRO	A:378	A3	f69v	f69v.17	f69v.17	A3_LEFT_RADIAL_SLOT_14	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+K+E+Y+DY	dieser Eintrag; zuordnen; kurze Stufe; dieser Eintrag; Eintrag schliessen	DEFAULT_OR_HABIT	NO	ykeydy	ykeydy	YES
760	ASTRO	A:379	A3	f69v	f69v.18	f69v.18	A3_LEFT_RADIAL_SLOT_15	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+E+O+D_ADDR	markieren; kurze Stufe; Lesegang; Teiladresse	DEFAULT_OR_HABIT	NO	okeod	okeod	YES
761	ASTRO	A:380	A3	f69v	f69v.19	f69v.19	A3_LEFT_RADIAL_SLOT_16	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR+AL	von dieser Position; Position	DEFAULT_OR_HABIT	NO	saral	saral	YES
762	ASTRO	A:381	A3	f69v	f69v.20	f69v.20	A3_LEFT_RADIAL_SLOT_17	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	S_ADDR+A_ADDR+I_COUNT+I_COUNT+R	Sternbezug; Nebenadresse; Zaehlstrich; Zaehlstrich; senken	DEFAULT_OR_HABIT	NO	saiir	saiir	YES
763	ASTRO	A:382	A3	f69v	f69v.21	f69v.21	A3_LEFT_RADIAL_SLOT_18	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	OK+OL+AR	markieren; weiterzaehlen; von dieser Position	DEFAULT_OR_HABIT	NO	okolar	okolar	YES
764	ASTRO	A:383	A3	f69v	f69v.22	f69v.22	A3_LEFT_RADIAL_SLOT_19	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	Y+K+E+O+DY	dieser Eintrag; zuordnen; kurze Stufe; Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	ykeody	ykeody	YES
765	ASTRO	A:384	A3	f69v	f69v.23	f69v.23	A3_LEFT_RADIAL_SLOT_20	ASTRO_LOCATE_READ_RECORD	A69_LEFT_28_PLACE_WHEEL	AR+Y+DY	von dieser Position; dieser Eintrag; Eintrag schliessen	DEFAULT_OR_HABIT	NO	sarydy	sarydy	YES
