event_id	physical_page	locus	surface	component_recipe	primary_layer	primary_teaching_unit_ids	mnemonic_common_unit_ids	complete_working_reading_de
P912-E2310	f70v	f70v2.21	oteeeor	OT+EEE+OR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EEE|R-OR	Fischrad mit Stern tragenden Figuren: nächster Platz, voller Grad, Eintragsklasse.
P912-E2311	f70v	f70v2.21	ar	AR	LOCAL_ADDRESS_OR_KENNING	X001	R-AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.
P912-E2312	f70v	f70v2.21	alody	AL+O+DY	LOCAL_ADDRESS_OR_KENNING	X001	R-AL|R-O|R-DY	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.
P912-E2313	f70v	f70v2.21	daiir	DA+IIN+R	LOCAL_ADDRESS_OR_KENNING	X001	R-DA|R-IIN|R-R	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.
P912-E2314	f70v	f70v2.21	oteedar	OT+EE+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EE|R-AR	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Quell- oder Bezugsstelle.
P912-E2315	f70v	f70v2.21	oteey	OT+EE+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EE|R-Y	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.
P912-E2316	f70v	f70v2.21	teey	T+EE+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-T|R-EE|R-Y	Fischrad mit Stern tragenden Figuren: Platz einstellen, zweiter Grad, dieser Platz.
P912-E2317	f70v	f70v2.21	dalal	AL+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-AL|R-AL	Fischrad mit Stern tragenden Figuren: Zielplatz.
P912-E2318	f70v	f70v2.21	cheoltey	CH+E+OL+T+E+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-CH|R-E|R-OL|R-T|R-E|R-Y	Fischrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, gleiche Reihe weiter, Platz einstellen, erster Grad, dieser Platz.
P912-E2319	f70v	f70v2.21	oteedy	OT+EE+DY	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EE|R-DY	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.
P912-E2320	f70v	f70v2.21	sheeteey	SH+EE+T+EE+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-SH|R-EE|R-T|R-EE|R-Y	Fischrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, Platz einstellen, zweiter Grad, dieser Platz.
P912-E2321	f70v	f70v2.21	okeeol	OK+EE+OL	LOCAL_ADDRESS_OR_KENNING	X001	R-OK|R-EE|R-OL	Fischrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, gleiche Reihe weiter.
P912-E2322	f70v	f70v2.21	ykeeos	Y+K+EE+O+S_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-EE|R-O|R-S_ADDR	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, Sternbezug.
P912-E2323	f70v	f70v2.21	shey	SH+E+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-SH|R-E|R-Y	Fischrad mit Stern tragenden Figuren: Bezug halten, erster Grad, dieser Platz.
P912-E2324	f70v	f70v2.21	ykair	Y+K+AIR	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-AIR	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, Ringlauf.
P912-E2325	f70v	f70v2.21	arar	AR+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-AR|R-AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.
P912-E2326	f70v	f70v2.21	alos	AL+O+S_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-AL|R-O|R-S_ADDR	Fischrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Sternbezug.
P912-E2327	f70v	f70v2.22	otar	OT+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.
P912-E2328	f70v	f70v2.22	am	AM_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-AM_ADDR	Fischrad mit Stern tragenden Figuren: Innenplatz.
P912-E2329	f70v	f70v2.23	otar	OT+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Quell- oder Bezugsstelle.
P912-E2330	f70v	f70v2.23	al	AL	LOCAL_ADDRESS_OR_KENNING	X001	R-AL	Fischrad mit Stern tragenden Figuren: Zielplatz.
P912-E2331	f70v	f70v2.24	otalar	OT+AL+AR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-AL|R-AR	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Quell- oder Bezugsstelle.
P912-E2332	f70v	f70v2.25	otalam	OT+AL+AM_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-AL|R-AM_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz, Innenplatz.
P912-E2333	f70v	f70v2.26	dolaram	D_ADDR+OL+AR+AM_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-D_ADDR|R-OL|R-AR|R-AM_ADDR	Fischrad mit Stern tragenden Figuren: Unterplatz, gleiche Reihe weiter, Quell- oder Bezugsstelle, Innenplatz.
P912-E2334	f70v	f70v2.27	okaram	OK+AR+AM_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-OK|R-AR|R-AM_ADDR	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Quell- oder Bezugsstelle, Innenplatz.
P912-E2335	f70v	f70v2.28	oteosal	OT+E+O+S_ADDR+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-E|R-O|R-S_ADDR|R-AL	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug, Zielplatz.
P912-E2336	f70v	f70v2.29	salols	S_LABEL+AL+OL+S_LABEL	LOCAL_ADDRESS_OR_KENNING	X001	R-S_LABEL|R-AL|R-OL|R-S_LABEL	Fischrad mit Stern tragenden Figuren: s-Zeichen, Zielplatz, gleiche Reihe weiter, s-Zeichen.
P912-E2337	f70v	f70v2.30	okaldal	OK+AL+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-OK|R-AL|R-AL	Fischrad mit Stern tragenden Figuren: Platz aktivieren, Zielplatz.
P912-E2338	f70v	f70v2.31	ykolaiin	Y+K+OL+AIIN	LOCAL_ADDRESS_OR_KENNING	X001	R-Y|R-K|R-OL|R-AIIN	Fischrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, gleiche Reihe weiter, verzeichneter Sollwert.
P912-E2339	f70v	f70v2.32	otal	OT+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-AL	Fischrad mit Stern tragenden Figuren: nächster Platz, Zielplatz.
P912-E2340	f70v	f70v2.32	daly	AL+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-AL|R-Y	Fischrad mit Stern tragenden Figuren: Zielplatz, dieser Platz.
P912-E2341	f70v	f70v2.32	oteoal	OT+E+O+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-E|R-O|R-AL	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Zielplatz.
P912-E2342	f70v	f70v2.32	dal	AL	LOCAL_ADDRESS_OR_KENNING	X001	R-AL	Fischrad mit Stern tragenden Figuren: Zielplatz.
P912-E2343	f70v	f70v2.32	aildy	A_ADDR+IIN+L+DY	LOCAL_ADDRESS_OR_KENNING	X001	R-A_ADDR|R-IIN|R-L|R-DY	Fischrad mit Stern tragenden Figuren: lokale Adresse, Indexstufe, Verbindung, Eintrag schließen.
P912-E2344	f70v	f70v2.32	otaiin	OT+AIIN	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-AIIN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.
P912-E2345	f70v	f70v2.32	ar	AR	LOCAL_ADDRESS_OR_KENNING	X001	R-AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.
P912-E2346	f70v	f70v2.32	oteey	OT+EE+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EE|R-Y	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, dieser Platz.
P912-E2347	f70v	f70v2.32	shal	SH+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-SH|R-AL	Fischrad mit Stern tragenden Figuren: Bezug halten, Zielplatz.
P912-E2348	f70v	f70v2.32	o	O	LOCAL_ADDRESS_OR_KENNING	X001	R-O	Fischrad mit Stern tragenden Figuren: Reihe aufrufen.
P912-E2349	f70v	f70v2.32	qoteeal	OT+EE+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EE|R-AL	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Zielplatz.
P912-E2350	f70v	f70v2.32	ar	AR	LOCAL_ADDRESS_OR_KENNING	X001	R-AR	Fischrad mit Stern tragenden Figuren: Quell- oder Bezugsstelle.
P912-E2351	f70v	f70v2.32	al	AL	LOCAL_ADDRESS_OR_KENNING	X001	R-AL	Fischrad mit Stern tragenden Figuren: Zielplatz.
P912-E2352	f70v	f70v2.32	otaiin	OT+AIIN	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-AIIN	Fischrad mit Stern tragenden Figuren: nächster Platz, verzeichneter Sollwert.
P912-E2353	f70v	f70v2.32	al	AL	LOCAL_ADDRESS_OR_KENNING	X001	R-AL	Fischrad mit Stern tragenden Figuren: Zielplatz.
P912-E2354	f70v	f70v2.32	teodaiin	T+E+O+AIIN	LOCAL_ADDRESS_OR_KENNING	X001	R-T|R-E|R-O|R-AIIN	Fischrad mit Stern tragenden Figuren: Platz einstellen, erster Grad, Reihe aufrufen, verzeichneter Sollwert.
P912-E2355	f70v	f70v2.32	oteeo	OT+EE+O	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EE|R-O	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen.
P912-E2356	f70v	f70v2.32	cthey	CTH+E+Y	LOCAL_ADDRESS_OR_KENNING	X001	R-CTH|R-E|R-Y	Fischrad mit Stern tragenden Figuren: Bereitschaftsklasse, erster Grad, dieser Platz.
P912-E2357	f70v	f70v2.32	oteeos	OT+EE+O+S_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-EE|R-O|R-S_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Reihe aufrufen, Sternbezug.
P912-E2358	f70v	f70v2.32	oteos	OT+E+O+S_ADDR	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-E|R-O|R-S_ADDR	Fischrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Sternbezug.
P912-E2359	f70v	f70v2.32	aiin	AIIN	LOCAL_ADDRESS_OR_KENNING	X001	R-AIIN	Fischrad mit Stern tragenden Figuren: verzeichneter Sollwert.
P912-E2360	f70v	f70v2.32	daim	DA+IIN+M_LOCAL	LOCAL_ADDRESS_OR_KENNING	X001	R-DA|R-IIN|R-M_LOCAL	Fischrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, m-Zeichen.
P912-E2361	f70v	f70v2.33	otolal	OT+OL+AL	LOCAL_ADDRESS_OR_KENNING	X001	R-OT|R-OL|R-AL	Fischrad mit Stern tragenden Figuren: nächster Platz, gleiche Reihe weiter, Zielplatz.
P912-E2362	f88r	f88r.1	otorchety	OT+OR+CH+E+T+Y	DRUG_LABEL_NOMENCLATOR	D001		blasser vielzehiger Wurzelbusch mit schmalen Trieben
P912-E2363	f88r	f88r.2	osal	O+S+AL	DRUG_LABEL_NOMENCLATOR	D002		schmale dunkle Spindelwurzel mit langen Fingern
P912-E2364	f88r	f88r.3	orald	OR+AL+D_ADDR	DRUG_LABEL_NOMENCLATOR	D003		heller Hals mit gegabeltem Faserwurzelbüschel
P912-E2365	f88r	f88r.4	oldar	OL+DA+R	DRUG_LABEL_NOMENCLATOR	D004		braune behaarte Spindelknolle mit feinen Seitenwurzeln
P912-E2366	f88r	f88r.5	otoky	OT+OK+Y	DRUG_LABEL_NOMENCLATOR	D005		heller Knotenkopf mit langen geschlungenen Wurzeln
P912-E2367	f88r	f88r.6	otaly	OT+AL+Y	DRUG_LABEL_NOMENCLATOR	D006		einzelnes grünes lanzettliches Blatt
P912-E2368	f88r	f88r.7	dorsheoy	D_ADDR+OR+SH+E+O+Y	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-OR|R-SH|R-E|R-O|R-Y		TEIL · ANSATZ · HALTEN · KURZ · AUSFÜHREN · DIES
P912-E2369	f88r	f88r.7	ctheol	CTH+E+OL	PRODUCTIVE_ROOT_COMPOSITION	R-CTH|R-E|R-OL		BEREIT · KURZ · FORTSETZEN
P912-E2370	f88r	f88r.7	qockhey	O+CKH+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-CKH|R-E|R-Y		AUSFÜHREN · DURCHLASS · KURZ · DIES
P912-E2371	f88r	f88r.7	dory	D_ADDR+OR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-OR|R-Y		TEIL · ANSATZ · DIES
P912-E2372	f88r	f88r.7	sheor	SH+E+OR	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-E|R-OR		HALTEN · KURZ · ANSATZ
P912-E2373	f88r	f88r.7	sholfchor	SH+OL+LOCAL_CHAR_F+CH+OR	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-OL|R-LOCAL_CHAR_F|R-CH|R-OR		HALTEN · FORTSETZEN · NEBENWEG · ENTNEHMEN · ANSATZ
P912-E2374	f88r	f88r.7	dal	AL	PRODUCTIVE_ROOT_COMPOSITION	R-AL		ZIELSTELLE
P912-E2375	f88r	f88r.7	chcthol	CH+CTH+OL	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-CTH|R-OL		ENTNEHMEN · BEREIT · FORTSETZEN
P912-E2376	f88r	f88r.8	ral	R+AL	PRODUCTIVE_ROOT_COMPOSITION	R-R|R-AL		MARKIEREN · ZIELSTELLE
P912-E2377	f88r	f88r.8	sheom	SH+E+O+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-E|R-O|R-AM_ADDR		HALTEN · KURZ · AUSFÜHREN · INNEN
P912-E2378	f88r	f88r.8	keol	K+E+OL	PRODUCTIVE_ROOT_COMPOSITION	R-K|R-E|R-OL		ZUGEBEN · KURZ · FORTSETZEN
P912-E2379	f88r	f88r.8	chear	CH+E+AR	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-E|R-AR		ENTNEHMEN · KURZ · VORRAT
P912-E2380	f88r	f88r.8	shekor	SH+E+K+OR	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-E|R-K|R-OR		HALTEN · KURZ · ZUGEBEN · ANSATZ
P912-E2381	f88r	f88r.8	qokor	OK+OR	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-OR		ANSETZEN · ANSATZ
P912-E2382	f88r	f88r.8	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		SOLLMASS
P912-E2383	f88r	f88r.8	sar	S+AR	COMMON_FORMULA_CARD	F024		AUSWÄHLEN · VORRAT
P912-E2384	f88r	f88r.8	s	S	PRODUCTIVE_ROOT_COMPOSITION	R-S		AUSWÄHLEN
P912-E2385	f88r	f88r.8	aiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		SOLLMASS
P912-E2386	f88r	f88r.8	oky	OK+Y	COMMON_FORMULA_CARD	F005		ANSETZEN · DIES
P912-E2387	f88r	f88r.8	sam	S+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AM_ADDR		AUSWÄHLEN · INNEN
P912-E2388	f88r	f88r.9	oain	O+AIN	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-AIN		AUSFÜHREN · PORTION
P912-E2389	f88r	f88r.9	or	OR	PRODUCTIVE_ROOT_COMPOSITION	R-OR		ANSATZ
P912-E2390	f88r	f88r.9	om	O+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-AM_ADDR		AUSFÜHREN · INNEN
P912-E2391	f88r	f88r.9	otam	OT+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-OT|R-AM_ADDR		DANACH · INNEN
P912-E2392	f88r	f88r.9	okeom	OK+E+O+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-E|R-O|R-AM_ADDR		ANSETZEN · KURZ · AUSFÜHREN · INNEN
P912-E2393	f88r	f88r.9	cheeor	CH+EE+OR	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-EE|R-OR		ENTNEHMEN · LÄNGER · ANSATZ
P912-E2394	f88r	f88r.9	qokeody	OK+E+O+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-E|R-O|R-D_ADDR|R-Y		ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E2395	f88r	f88r.9	dar	D_ADDR+AR	COMMON_FORMULA_CARD	F012		TEIL · VORRAT
P912-E2396	f88r	f88r.9	or	OR	PRODUCTIVE_ROOT_COMPOSITION	R-OR		ANSATZ
P912-E2397	f88r	f88r.9	om	O+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-AM_ADDR		AUSFÜHREN · INNEN
P912-E2398	f88r	f88r.9	cheody	CHEO+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CHEO|R-Y		AUSZUG · DIES
P912-E2399	f88r	f88r.10	qokeol	OK+E+OL	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-E|R-OL		ANSETZEN · KURZ · FORTSETZEN
P912-E2400	f88r	f88r.10	cheol	CHEO+L	COMMON_FORMULA_CARD	F019		AUSZUG · LEITEN
P912-E2401	f88r	f88r.10	saiin	S+AIIN	COMMON_FORMULA_CARD	F027		AUSWÄHLEN · SOLLMASS
P912-E2402	f88r	f88r.10	cheos	CHEO+S	PRODUCTIVE_ROOT_COMPOSITION	R-CHEO|R-S		AUSZUG · AUSWÄHLEN
P912-E2403	f88r	f88r.10	cheol	CHEO+L	COMMON_FORMULA_CARD	F019		AUSZUG · LEITEN
P912-E2404	f88r	f88r.10	doleeey	D_ADDR+OL+EEE+Y	PRODUCTIVE_ROOT_COMPOSITION	R-D_ADDR|R-OL|R-EEE|R-Y		TEIL · FORTSETZEN · VOLL · DIES
P912-E2405	f88r	f88r.10	or	OR	PRODUCTIVE_ROOT_COMPOSITION	R-OR		ANSATZ
P912-E2406	f88r	f88r.10	cheom	CHEO+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-CHEO|R-AM_ADDR		AUSZUG · INNEN
P912-E2407	f88r	f88r.10	cheojam	CHEO+LOCAL_CHAR_J+A_ADDR+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-CHEO|R-LOCAL_CHAR_J|R-A_ADDR|R-AM_ADDR		AUSZUG · VERBINDEN · ORT · INNEN
P912-E2408	f88r	f88r.11	yokeody	Y+OK+E+O+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-OK|R-E|R-O|R-D_ADDR|R-Y		DIES · ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E2409	f88r	f88r.11	cheom	CHEO+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-CHEO|R-AM_ADDR		AUSZUG · INNEN
P912-E2410	f88r	f88r.11	qoor	CARRIER_Q+O+OR	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-OR		BEGINNEN · AUSFÜHREN · ANSATZ
P912-E2411	f88r	f88r.11	cheeb	CH+EE+LOCAL_CHAR_B	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-EE|R-LOCAL_CHAR_B		ENTNEHMEN · LÄNGER · PAAR
P912-E2412	f88r	f88r.11	ykeor	Y+K+E+OR	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-K|R-E|R-OR		DIES · ZUGEBEN · KURZ · ANSATZ
P912-E2413	f88r	f88r.11	shy	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E2414	f88r	f88r.11	sam	S+AM_ADDR	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AM_ADDR		AUSWÄHLEN · INNEN
P912-E2415	f88r	f88r.12	otaldy	OT+AL+DY	DRUG_LABEL_NOMENCLATOR	D007		kräftiger gegabelter Wurzelstock mit kleiner gelappter Blattkrone
P912-E2416	f88r	f88r.13	oram	OR+A_ADDR+AM_ADDR	DRUG_LABEL_NOMENCLATOR	D008		schmale braune Wurzel mit kleinem grünem Kopf
P912-E2417	f88r	f88r.14	dary	DA+R+Y	DRUG_LABEL_NOMENCLATOR	D009		aufrechter grüner gezähnter Frucht- oder Blattkörper am Wurzelbüschel
P912-E2418	f88r	f88r.15	okol	OK+OL	DRUG_LABEL_NOMENCLATOR	D010		heller gespreizter Faserwurzelstock
P912-E2419	f88r	f88r.16	sorory	S+OR+OR+Y	DRUG_LABEL_NOMENCLATOR	D011		braun gepunkteter ovaler Körper mit Wurzeln und gezähnten grünen Teilen
P912-E2420	f88r	f88r.17	otyda	OT+Y+DA	DRUG_LABEL_NOMENCLATOR	D012		langer Zweig mit mehreren paarigen grünen Blättern
P912-E2421	f88r	f88r.18	koay	K+O+A_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-K|R-O|R-A_ADDR|R-Y		ZUGEBEN · AUSFÜHREN · ORT · DIES
P912-E2422	f88r	f88r.18	cphol	CPH+OL	PRODUCTIVE_ROOT_COMPOSITION	R-CPH|R-OL		UMLEITEN · FORTSETZEN
P912-E2423	f88r	f88r.18	orchor	OR+CH+OR	PRODUCTIVE_ROOT_COMPOSITION	R-OR|R-CH|R-OR		ANSATZ · ENTNEHMEN · ANSATZ
P912-E2424	f88r	f88r.18	pcheoly	P+CHEO+L+Y	PRODUCTIVE_ROOT_COMPOSITION	R-P|R-CHEO|R-L|R-Y		EINSETZEN · AUSZUG · LEITEN · DIES
P912-E2425	f88r	f88r.18	otchol	OT+CH+OL	PRODUCTIVE_ROOT_COMPOSITION	R-OT|R-CH|R-OL		DANACH · ENTNEHMEN · FORTSETZEN
P912-E2426	f88r	f88r.18	oldy	OL+DY	COMMON_FORMULA_CARD	F018		FORTSETZEN · SCHLIESSEN
P912-E2427	f88r	f88r.18	salsaly	S+AL+S+AL+Y	PRODUCTIVE_ROOT_COMPOSITION	R-S|R-AL|R-S|R-AL|R-Y		AUSWÄHLEN · ZIELSTELLE · AUSWÄHLEN · ZIELSTELLE · DIES
P912-E2428	f88r	f88r.19	dchey	CH+E+Y	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-E|R-Y		ENTNEHMEN · KURZ · DIES
P912-E2429	f88r	f88r.19	chokol	OK+OL	COMMON_FORMULA_CARD	F035		ANSETZEN · FORTSETZEN
P912-E2430	f88r	f88r.19	daiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		SOLLMASS
P912-E2431	f88r	f88r.19	qoekol	CARRIER_Q+O+E+K+OL	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-E|R-K|R-OL		BEGINNEN · AUSFÜHREN · KURZ · ZUGEBEN · FORTSETZEN
P912-E2432	f88r	f88r.19	qoekol	CARRIER_Q+O+E+K+OL	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-E|R-K|R-OL		BEGINNEN · AUSFÜHREN · KURZ · ZUGEBEN · FORTSETZEN
P912-E2433	f88r	f88r.19	qockhol	CARRIER_Q+O+CKH+OL	PRODUCTIVE_ROOT_COMPOSITION	R-CARRIER_Q|R-O|R-CKH|R-OL		BEGINNEN · AUSFÜHREN · DURCHLASS · FORTSETZEN
P912-E2434	f88r	f88r.19	okol	OK+OL	COMMON_FORMULA_CARD	F035		ANSETZEN · FORTSETZEN
P912-E2435	f88r	f88r.19	cheol	CHEO+L	COMMON_FORMULA_CARD	F019		AUSZUG · LEITEN
P912-E2436	f88r	f88r.20	dsheol	SH+E+OL	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-E|R-OL		HALTEN · KURZ · FORTSETZEN
P912-E2437	f88r	f88r.20	qokeey	OK+EE+Y	COMMON_FORMULA_CARD	F007		ANSETZEN · LÄNGER · DIES
P912-E2438	f88r	f88r.20	s	S	PRODUCTIVE_ROOT_COMPOSITION	R-S		AUSWÄHLEN
P912-E2439	f88r	f88r.20	chy	Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y		DIES
P912-E2440	f88r	f88r.20	s	S	PRODUCTIVE_ROOT_COMPOSITION	R-S		AUSWÄHLEN
P912-E2441	f88r	f88r.20	aiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		SOLLMASS
P912-E2442	f88r	f88r.20	chor	CH+OR	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-OR		ENTNEHMEN · ANSATZ
P912-E2443	f88r	f88r.20	oteor	OT+E+OR	PRODUCTIVE_ROOT_COMPOSITION	R-OT|R-E|R-OR		DANACH · KURZ · ANSATZ
P912-E2444	f88r	f88r.20	aiin	AIIN	PRODUCTIVE_ROOT_COMPOSITION	R-AIIN		SOLLMASS
P912-E2445	f88r	f88r.20	chosals	CH+O+S+AL+S	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-O|R-S|R-AL|R-S		ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN · ZIELSTELLE · AUSWÄHLEN
P912-E2446	f88r	f88r.21	teol	E+OL	PRODUCTIVE_ROOT_COMPOSITION	R-E|R-OL		KURZ · FORTSETZEN
P912-E2447	f88r	f88r.21	chor	CH+OR	PRODUCTIVE_ROOT_COMPOSITION	R-CH|R-OR		ENTNEHMEN · ANSATZ
P912-E2448	f88r	f88r.21	olsheody	O+LSH+E+O+D_ADDR+Y	PRODUCTIVE_ROOT_COMPOSITION	R-O|R-LSH|R-E|R-O|R-D_ADDR|R-Y		AUSFÜHREN · SPÜLEN · KURZ · AUSFÜHREN · TEIL · DIES
P912-E2449	f88r	f88r.21	qokeol	OK+E+OL	PRODUCTIVE_ROOT_COMPOSITION	R-OK|R-E|R-OL		ANSETZEN · KURZ · FORTSETZEN
P912-E2450	f88r	f88r.21	shoy	SH+O+Y	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-O|R-Y		HALTEN · AUSFÜHREN · DIES
P912-E2451	f88r	f88r.21	ol	OL	PRODUCTIVE_ROOT_COMPOSITION	R-OL		FORTSETZEN
P912-E2452	f88r	f88r.21	sheeol	SH+EE+OL	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-EE|R-OL		HALTEN · LÄNGER · FORTSETZEN
P912-E2453	f88r	f88r.21	sheoldg	SH+E+OL+D_ADDR+LOCAL_CHAR_G	PRODUCTIVE_ROOT_COMPOSITION	R-SH|R-E|R-OL|R-D_ADDR|R-LOCAL_CHAR_G		HALTEN · KURZ · FORTSETZEN · TEIL · EINMAL
P912-E2454	f88r	f88r.22	ychey	Y+Y	PRODUCTIVE_ROOT_COMPOSITION	R-Y|R-Y		DIES · DIES
P912-E2455	f88r	f88r.22	okaiin	OK+AIIN	COMMON_FORMULA_CARD	F008		ANSETZEN · SOLLMASS
