paragraph	locus	index	raw	D	H	status	input_attribute_grammars	timing_note	repeat_obligation	joint	joint_status	branch	U	A	N	al_reference_M	row_status
f99r|f99r.47-f99r.52	f99r.51	6	okor	[ungelesen: okor]	[ungelesen: okor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okor]	UNREAD	INHERITED	[ungelesen: okor]	teile ab	abgeteilter Anteil		recorded
f99r|f99r.47-f99r.52	f99r.51	7	okeey	erwärme vorsichtig	erwärme vorsichtig	ASSUMED		UNCHANGED	UNCHANGED	erwärme vorsichtig	ASSUMED	INHERITED	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig		recorded
f99r|f99r.47-f99r.52	f99r.51	8	sh{cty}sh	[ungelesen: sh{cty}sh]	[ungelesen: sh{cty}sh]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sh{cty}sh]	UNREAD	INHERITED	[ungelesen: sh{cty}sh]	[ungelesen: sh{cty}sh]	[ungelesen: sh{cty}sh]		recorded
f99r|f99r.47-f99r.52	f99r.52	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f99r|f99r.47-f99r.52	f99r.52	2	ols	Endzubereitung	Endzubereitung	ASSUMED		UNCHANGED	UNCHANGED	Endzubereitung	ASSUMED	INHERITED	Endzubereitung	Endzubereitung	Endzubereitung		recorded
f99r|f99r.47-f99r.52	f99r.52	3	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f99r|f99r.47-f99r.52	f99r.52	4	agairom	[ungelesen: agairom]	[ungelesen: agairom]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: agairom]	UNREAD	INHERITED	[ungelesen: agairom]	[ungelesen: agairom]	[ungelesen: agairom]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	1	pyd[ch:?]y	[ungelesen: pyd[ch:?]y]	[ungelesen: pyd[ch:?]y]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: pyd[ch:?]y]	UNREAD	INHERITED	[ungelesen: pyd[ch:?]y]	[ungelesen: pyd[ch:?]y]	[ungelesen: pyd[ch:?]y]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	2	od[i:e]y	[ungelesen: od[i:e]y]	[ungelesen: od[i:e]y]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: od[i:e]y]	UNREAD	INHERITED	[ungelesen: od[i:e]y]	[ungelesen: od[i:e]y]	[ungelesen: od[i:e]y]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	3	pcheady	[ungelesen: pcheady]	[ungelesen: pcheady]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: pcheady]	UNREAD	INHERITED	[ungelesen: pcheady]	[ungelesen: pcheady]	[ungelesen: pcheady]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	4	qoekeey	[ungelesen: qoekeey]	[ungelesen: qoekeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qoekeey]	UNREAD	INHERITED	[ungelesen: qoekeey]	[ungelesen: qoekeey]	[ungelesen: qoekeey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	5	oteey	[ungelesen: oteey]	[ungelesen: oteey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oteey]	UNREAD	INHERITED	[ungelesen: oteey]	[ungelesen: oteey]	[ungelesen: oteey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	6	qokeod	[ungelesen: qokeod]	[ungelesen: qokeod]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokeod]	UNREAD	INHERITED	[ungelesen: qokeod]	[ungelesen: qokeod]	[ungelesen: qokeod]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	7	sheey	benetze	benetze	ASSUMED		UNCHANGED	UNCHANGED	benetze	ASSUMED	INHERITED	benetze	benetze	benetze		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	8	opaiin	[ungelesen: opaiin]	[ungelesen: opaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: opaiin]	UNREAD	INHERITED	[ungelesen: opaiin]	[ungelesen: opaiin]	[ungelesen: opaiin]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	9	deear	[ungelesen: deear]	[ungelesen: deear]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: deear]	UNREAD	INHERITED	[ungelesen: deear]	[ungelesen: deear]	[ungelesen: deear]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	1	oldeey	[ungelesen: oldeey]	[ungelesen: oldeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oldeey]	UNREAD	INHERITED	[ungelesen: oldeey]	[ungelesen: oldeey]	[ungelesen: oldeey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	2	ckhy	stampfe	stampfe	ASSUMED		UNCHANGED	UNCHANGED	stampfe	ASSUMED	INHERITED	stampfe	stampfe	stampfe		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	3	sheeody	[ungelesen: sheeody]	[ungelesen: sheeody]	UNREAD		UNCHANGED	UNCHANGED	Pulver [Materialhypothese]	ASSUMED	P	Pulver [Materialhypothese]	Pulver [Materialhypothese]	Pulver [Materialhypothese]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	4	eeos	[ungelesen: eeos]	[ungelesen: eeos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: eeos]	UNREAD	INHERITED	[ungelesen: eeos]	[ungelesen: eeos]	[ungelesen: eeos]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	5	sheshe<!corr?>	[ungelesen: sheshe<!corr?>]	[ungelesen: sheshe<!corr?>]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sheshe<!corr?>]	UNREAD	INHERITED	[ungelesen: sheshe<!corr?>]	[ungelesen: sheshe<!corr?>]	[ungelesen: sheshe<!corr?>]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	6	oeeor	[ungelesen: oeeor]	[ungelesen: oeeor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: oeeor]	UNREAD	INHERITED	[ungelesen: oeeor]	[ungelesen: oeeor]	[ungelesen: oeeor]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	7	ykeear	[ungelesen: ykeear]	[ungelesen: ykeear]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykeear]	UNREAD	INHERITED	[ungelesen: ykeear]	[ungelesen: ykeear]	[ungelesen: ykeear]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	8	chekeey	[ungelesen: chekeey]	[ungelesen: chekeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chekeey]	UNREAD	INHERITED	[ungelesen: chekeey]	[ungelesen: chekeey]	[ungelesen: chekeey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	9	ykory	[ungelesen: ykory]	[ungelesen: ykory]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ykory]	UNREAD	INHERITED	[ungelesen: ykory]	[ungelesen: ykory]	[ungelesen: ykory]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	1	dar	Teilmenge	Teilmenge	ASSUMED		UNCHANGED	UNCHANGED	Teilmenge	ASSUMED	INHERITED	Teilmenge	Teilmenge	Teilmenge		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	2	cheor	Auszug	Auszug	ASSUMED		UNCHANGED	UNCHANGED	Auszug	ASSUMED	INHERITED	Auszug	Auszug	Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	3	shoar	[ungelesen: shoar]	[ungelesen: shoar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shoar]	UNREAD	INHERITED	[ungelesen: shoar]	[ungelesen: shoar]	[ungelesen: shoar]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	4	okeol	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]	warme Flüssigkeit [nominale Qualität: Stoffkonstitution]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	5	shoy	[ungelesen: shoy]	[ungelesen: shoy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: shoy]	UNREAD	INHERITED	[ungelesen: shoy]	[ungelesen: shoy]	[ungelesen: shoy]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	6	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	7	ar	Teil	Teil	ASSUMED		UNCHANGED	UNCHANGED	Teil	ASSUMED	INHERITED	Teil	Teil	Teil		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	8	oky	warm	warm	ASSUMED		UNCHANGED	UNCHANGED	warm	ASSUMED	INHERITED	warm	warm	warm		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	9	cheeor	geklärter Auszug	geklärter Auszug	ASSUMED		UNCHANGED	UNCHANGED	geklärter Auszug	ASSUMED	INHERITED	geklärter Auszug	geklärter Auszug	geklärter Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	10	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	11	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	12	sy	abgesetzt	abgesetzt	ASSUMED		UNCHANGED	UNCHANGED	abgesetzt	ASSUMED	INHERITED	abgesetzt	abgesetzt	abgesetzt		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	1	qokeor	erhitze den Auszug	erhitze den Auszug	ASSUMED		UNCHANGED	UNCHANGED	erhitze den Auszug	ASSUMED	INHERITED	erhitze den Auszug	erhitze den Auszug	erhitze den Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	2	sho	Flüssigkeit	Flüssigkeit	ASSUMED		UNCHANGED	UNCHANGED	Flüssigkeit	ASSUMED	INHERITED	Flüssigkeit	Flüssigkeit	Flüssigkeit		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	3	?keeeos	[ungelesen: ?keeeos]	[ungelesen: ?keeeos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ?keeeos]	UNREAD	INHERITED	[ungelesen: ?keeeos]	[ungelesen: ?keeeos]	[ungelesen: ?keeeos]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	4	cheor	Auszug	Auszug	ASSUMED		UNCHANGED	UNCHANGED	Auszug	ASSUMED	INHERITED	Auszug	Auszug	Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	5	o	und	und	ASSUMED		UNCHANGED	UNCHANGED	und	ASSUMED	INHERITED	und	und	und		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	6	s	jeweils	jeweils	ASSUMED		UNCHANGED	UNCHANGED	jeweils	ASSUMED	INHERITED	jeweils	jeweils	jeweils		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	7	al	davon	davon	ASSUMED		UNCHANGED	UNCHANGED	davon	ASSUMED	INHERITED	davon	davon	davon	U: Herkunft ungebunden | T: cheor f102v2.33:4 | V: sho f102v2.33:2	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	8	chos	[ungelesen: chos]	[ungelesen: chos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chos]	UNREAD	INHERITED	[ungelesen: chos]	[ungelesen: chos]	[ungelesen: chos]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	9	aiiin	[ungelesen: aiiin]	[ungelesen: aiiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: aiiin]	UNREAD	INHERITED	[ungelesen: aiiin]	[ungelesen: aiiin]	[ungelesen: aiiin]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	10	o	und	und	ASSUMED		UNCHANGED	UNCHANGED	und	ASSUMED	INHERITED	und	und	und		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	11	ky	[ungelesen: ky]	[ungelesen: ky]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ky]	UNREAD	INHERITED	[ungelesen: ky]	[ungelesen: ky]	[ungelesen: ky]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	12	okaraiin	[ungelesen: okaraiin]	[ungelesen: okaraiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okaraiin]	UNREAD	INHERITED	[ungelesen: okaraiin]	[ungelesen: okaraiin]	[ungelesen: okaraiin]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	1	sorshey	[ungelesen: sorshey]	[ungelesen: sorshey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sorshey]	UNREAD	INHERITED	[ungelesen: sorshey]	[ungelesen: sorshey]	[ungelesen: sorshey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	2	okeeor	[ungelesen: okeeor]	[ungelesen: okeeor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeeor]	UNREAD	INHERITED	[ungelesen: okeeor]	[ungelesen: okeeor]	[ungelesen: okeeor]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	3	sheockhey	[ungelesen: sheockhey]	[ungelesen: sheockhey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sheockhey]	UNREAD	INHERITED	[ungelesen: sheockhey]	[ungelesen: sheockhey]	[ungelesen: sheockhey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	4	qokeos	[ungelesen: qokeos]	[ungelesen: qokeos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qokeos]	UNREAD	INHERITED	[ungelesen: qokeos]	[ungelesen: qokeos]	[ungelesen: qokeos]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	5	okchol	[ungelesen: okchol]	[ungelesen: okchol]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okchol]	UNREAD	INHERITED	[ungelesen: okchol]	[ungelesen: okchol]	[ungelesen: okchol]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	6	ctheor	[ungelesen: ctheor]	[ungelesen: ctheor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ctheor]	UNREAD	INHERITED	[ungelesen: ctheor]	[ungelesen: ctheor]	[ungelesen: ctheor]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	7	okey	erwärmt	erwärmt	ASSUMED		UNCHANGED	UNCHANGED	erwärmt	ASSUMED	INHERITED	erwärmt	erwärmt	erwärmt		recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	8	sal	[ungelesen: sal]	[ungelesen: sal]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: sal]	UNREAD	INHERITED	[ungelesen: sal]	[ungelesen: sal]	[ungelesen: sal]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	1	ychor	nimm	nimm	TARGET_HYPOTHESES		UNCHANGED	UNCHANGED	nimm	TARGET_HYPOTHESES	N	nimm	nimm	nimm		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	2	sheol	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED		UNCHANGED	UNCHANGED	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	INHERITED	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	3	por	Zubereitungsmenge	Zubereitungsmenge	ASSUMED		UNCHANGED	UNCHANGED	Zubereitungsmenge	ASSUMED	INHERITED	Zubereitungsmenge	Zubereitungsmenge	Zubereitungsmenge		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	4	sheeor	wässriger Auszug	wässriger Auszug	ASSUMED		UNCHANGED	UNCHANGED	wässriger Auszug	ASSUMED	INHERITED	wässriger Auszug	wässriger Auszug	wässriger Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	5	shekeey	weiche ein	weiche ein	ASSUMED		UNCHANGED	UNCHANGED	weiche ein	ASSUMED	INHERITED	weiche ein	weiche ein	weiche ein		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	6	qoky	erwärme mäßig	erwärme mäßig	ASSUMED		UNCHANGED	UNCHANGED	erwärme mäßig	ASSUMED	INHERITED	erwärme mäßig	erwärme mäßig	erwärme mäßig		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	7	cheo	Zubereitung	Zubereitung	ASSUMED		UNCHANGED	UNCHANGED	Zubereitung	ASSUMED	INHERITED	Zubereitung	Zubereitung	Zubereitung		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	8	teody	abgekühlt	abgekühlt	ASSUMED	J,M	I: Qualität des Eingangs vor den gebundenen Verben; O: bisherige Schriftzeit	UNCHANGED	abgekühlt	ASSUMED	INHERITED	abgekühlt	abgekühlt	abgekühlt		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	9	qokeol	erhitzte Flüssigkeit	erhitzte Flüssigkeit	ASSUMED		UNCHANGED	UNCHANGED	erhitzte Flüssigkeit	ASSUMED	INHERITED	erhitzte Flüssigkeit	erhitzte Flüssigkeit	erhitzte Flüssigkeit		recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	10	daiin	Dosis Q	Dosis Q	ASSUMED		UNCHANGED	UNCHANGED	Dosis Q	ASSUMED	INHERITED	Dosis Q	Dosis Q	Dosis Q		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	1	okeeor	[ungelesen: okeeor]	[ungelesen: okeeor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeeor]	UNREAD	INHERITED	[ungelesen: okeeor]	[ungelesen: okeeor]	[ungelesen: okeeor]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	2	cheey	zerreibe fein	zerreibe fein	ASSUMED		UNCHANGED	UNCHANGED	zerreibe fein	ASSUMED	INHERITED	zerreibe fein	zerreibe fein	zerreibe fein		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	3	okeey	erwärme vorsichtig	erwärme vorsichtig	ASSUMED		UNCHANGED	UNCHANGED	erwärme vorsichtig	ASSUMED	INHERITED	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	4	sor	weiterer Bestandteil	weiterer Bestandteil	ASSUMED		UNCHANGED	UNCHANGED	weiterer Bestandteil	ASSUMED	INHERITED	weiterer Bestandteil	weiterer Bestandteil	weiterer Bestandteil		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	5	eeey	[ungelesen: eeey]	[ungelesen: eeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: eeey]	UNREAD	INHERITED	[ungelesen: eeey]	[ungelesen: eeey]	[ungelesen: eeey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	6	okey	erwärmt	erwärmt	ASSUMED		UNCHANGED	UNCHANGED	erwärmt	ASSUMED	INHERITED	erwärmt	erwärmt	erwärmt		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	7	okey	erwärmt	erwärmt	ASSUMED		UNCHANGED	UNCHANGED	erwärmt	ASSUMED	INHERITED	erwärmt	erwärmt	erwärmt		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	8	okeey	erwärme vorsichtig	erwärme vorsichtig	ASSUMED		UNCHANGED	UNCHANGED	erwärme vorsichtig	ASSUMED	INHERITED	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig		recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	9	qokeor	erhitze den Auszug	erhitze den Auszug	ASSUMED		UNCHANGED	UNCHANGED	erhitze den Auszug	ASSUMED	INHERITED	erhitze den Auszug	erhitze den Auszug	erhitze den Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	1	tchor	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	ASSUMED		UNCHANGED	UNCHANGED	verarbeitetes Blütenmaterial	ASSUMED	INHERITED	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	2	ar	Teil	Teil	ASSUMED		UNCHANGED	UNCHANGED	Teil	ASSUMED	INHERITED	Teil	Teil	Teil		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	3	chey	prüfe	prüfe	ASSUMED		UNCHANGED	UNCHANGED	prüfe	ASSUMED	INHERITED	prüfe	prüfe	prüfe		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	4	kor	[ungelesen: kor]	[ungelesen: kor]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: kor]	UNREAD	INHERITED	[ungelesen: kor]	[ungelesen: kor]	[ungelesen: kor]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	5	or	Anteil	Anteil	ASSUMED		UNCHANGED	UNCHANGED	Anteil	ASSUMED	INHERITED	Anteil	Anteil	Anteil		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	6	cthey	[ungelesen: cthey]	[ungelesen: cthey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cthey]	UNREAD	INHERITED	[ungelesen: cthey]	[ungelesen: cthey]	[ungelesen: cthey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	7	qoeeey	[ungelesen: qoeeey]	[ungelesen: qoeeey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: qoeeey]	UNREAD	INHERITED	[ungelesen: qoeeey]	[ungelesen: qoeeey]	[ungelesen: qoeeey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	8	qokeey	erhitze anhaltend	erhitze anhaltend	ASSUMED		UNCHANGED	UNCHANGED	erhitze anhaltend	ASSUMED	INHERITED	erhitze anhaltend	erhitze anhaltend	erhitze anhaltend		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	9	okeoroly	[ungelesen: okeoroly]	[ungelesen: okeoroly]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeoroly]	UNREAD	INHERITED	[ungelesen: okeoroly]	[ungelesen: okeoroly]	[ungelesen: okeoroly]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	10	sar	je Teil	je Teil	ASSUMED		UNCHANGED	UNCHANGED	je Teil	ASSUMED	INHERITED	je Teil	je Teil	je Teil		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	1	dar	Teilmenge	Teilmenge	ASSUMED		UNCHANGED	UNCHANGED	Teilmenge	ASSUMED	INHERITED	Teilmenge	Teilmenge	Teilmenge		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	2	cheey	zerreibe fein	zerreibe fein	ASSUMED		UNCHANGED	UNCHANGED	zerreibe fein	ASSUMED	INHERITED	zerreibe fein	zerreibe fein	zerreibe fein		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	3	ckheey	[ungelesen: ckheey]	[ungelesen: ckheey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ckheey]	UNREAD	INHERITED	[ungelesen: ckheey]	[ungelesen: ckheey]	[ungelesen: ckheey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	4	qokeor	erhitze den Auszug	erhitze den Auszug	ASSUMED		UNCHANGED	UNCHANGED	erhitze den Auszug	ASSUMED	INHERITED	erhitze den Auszug	erhitze den Auszug	erhitze den Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	5	okey	erwärmt	erwärmt	ASSUMED		UNCHANGED	UNCHANGED	erwärmt	ASSUMED	INHERITED	erwärmt	erwärmt	erwärmt		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	6	chos	[ungelesen: chos]	[ungelesen: chos]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: chos]	UNREAD	INHERITED	[ungelesen: chos]	[ungelesen: chos]	[ungelesen: chos]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	7	sho	Flüssigkeit	Flüssigkeit	ASSUMED		UNCHANGED	UNCHANGED	Flüssigkeit	ASSUMED	INHERITED	Flüssigkeit	Flüssigkeit	Flüssigkeit		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	8	ykeey	erwärme erneut	erwärme erneut	ASSUMED		UNCHANGED	REP_or_REST_requires_prior_same_object_evidence	erwärme erneut	ASSUMED	INHERITED	erwärme erneut	erwärme erneut	erwärme erneut		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	9	okeeo	[ungelesen: okeeo]	[ungelesen: okeeo]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: okeeo]	UNREAD	INHERITED	[ungelesen: okeeo]	[ungelesen: okeeo]	[ungelesen: okeeo]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	10	ra[in:i?]	[ungelesen: ra[in:i?]]	[ungelesen: ra[in:i?]]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: ra[in:i?]]	UNREAD	INHERITED	[ungelesen: ra[in:i?]]	[ungelesen: ra[in:i?]]	[ungelesen: ra[in:i?]]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	1	yotaiin	[ungelesen: yotaiin]	[ungelesen: yotaiin]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: yotaiin]	UNREAD	INHERITED	[ungelesen: yotaiin]	[ungelesen: yotaiin]	[ungelesen: yotaiin]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	2	cheor	Auszug	Auszug	ASSUMED		UNCHANGED	UNCHANGED	Auszug	ASSUMED	INHERITED	Auszug	Auszug	Auszug		recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	3	cheekey	[ungelesen: cheekey]	[ungelesen: cheekey]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: cheekey]	UNREAD	INHERITED	[ungelesen: cheekey]	[ungelesen: cheekey]	[ungelesen: cheekey]		recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	4	orain	[ungelesen: orain]	[ungelesen: orain]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: orain]	UNREAD	INHERITED	[ungelesen: orain]	[ungelesen: orain]	[ungelesen: orain]		recorded
f106r|f106r.8-f106r.9	f106r.8	1	porarchy	[ungelesen: porarchy]	[ungelesen: porarchy]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: porarchy]	UNREAD	INHERITED	[ungelesen: porarchy]	[ungelesen: porarchy]	[ungelesen: porarchy]		recorded
f106r|f106r.8-f106r.9	f106r.8	2	orar	[ungelesen: orar]	[ungelesen: orar]	UNREAD		UNCHANGED	UNCHANGED	[ungelesen: orar]	UNREAD	INHERITED	[ungelesen: orar]	[ungelesen: orar]	[ungelesen: orar]		recorded
f106r|f106r.8-f106r.9	f106r.8	3	ol	mit	mit	ASSUMED		UNCHANGED	UNCHANGED	mit	ASSUMED	INHERITED	mit	mit	mit		recorded
f106r|f106r.8-f106r.9	f106r.8	4	kaiin	Wärmestufe Q	Wärmestufe Q	ASSUMED		UNCHANGED	UNCHANGED	Wärmestufe Q	ASSUMED	INHERITED	Wärmestufe Q	Wärmestufe Q	Wärmestufe Q		recorded
