expression_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_id	paragraph_start_line	paragraph_end_line	mode	head_surface	value_surface	value_label	value_number	source_expression_eva	start_ordinal	end_ordinal	line_token_count	expression_line_position	written_line_eva	left_surface	left_ordinal	left_reader_exact	left_source_composed_quarantined	left_axes	left_axis_class	left_semantic_candidate_de	left_semantic_confidence	left_semantic_source	right_surface	right_ordinal	right_reader_exact	right_source_composed_quarantined	right_axes	right_axis_class	right_semantic_candidate_de	right_semantic_confidence	right_semantic_source	content_attachment_sides	clean_content_attachment_count	amount_candidate_de	amount_rivals_de	amount_working_confidence	exact_normalized_boundary_bridges_for_type	this_zl3b_locus_is_exact_boundary_bridge	gdt760_render_de	renderer_scope	global_unit_identity_confirmed	confirmed_plaintext	component_export_credit
G760-E0258	f86v6	f86	f86v6.39	39	T	B	2	f86v6-P004	0	0	FUSED	or	aiin	III	3	oraiin	9	9	12	MIDDLE	y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam	dal	8	0	0	NONE	EDGE_OR_NONEXACT	abgemessene Rohstoffmenge I	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheoty	10	1	0	COLD|DRY|PREPARATION|BEGIN_STAGE	CONTENT_PREP	trocken angesetzte kalte Zubereitung am Gradanfang	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Zubereitung: trocken angesetzte kalte Zubereitung am Gradanfang	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0259	f86v6	f86	f86v6.44	44	T	B	2	f86v6-P004	0	0	SEPARATED	or	aiiin	IV	4	or aiiin	8	9	10	MIDDLE	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy	qoaiin	7	1	1	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	ykedy	10	1	1	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	HOLD	GDT754_PROVENANCE_SIEVE	NONE	0	vier Portionen	Dosis/Dosen || Teil/Teile	C1_RECURRENT_PAIR	0	0	vier Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0260	f87r	f87	f87r.1	1	H	A	1	f87r-P001	1	0	FUSED	s	aiin	III	3	saiin	5	5	7	MIDDLE	poalshsal shocphor ypcho cpheo saiin oteodal saiin	cpheo	4	0	0	NONE	EDGE_OR_NONEXACT	[cpheo:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	oteodal	6	1	0	NONE	OPEN	[oteodal:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0261	f87v	f87	f87v.14	14	H	A	1	f87v-P002	0	0	FUSED	s	an	I	1	san	1	1	7	FIRST	san ainy keol dair old ain atolg	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	ainy	2	1	0	NONE	OPEN	[ainy:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	eine Drachme	ein gleicher Teil || eine Unze	C0_BOUNDARY_FAMILY_EXPLORATORY	0	0	Mengenform I; Leitkandidat eine Drachme; Rivalen ein gleicher Teil || eine Unze	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0262	f87v	f87	f87v.16	16	H	A	1	f87v-P002	0	1	FUSED	s	aiin	III	3	saiin	1	1	2	FIRST	saiin olcthr	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	olcthr	2	1	0	NONE	OPEN	[olcthr:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0263	f88r	f88	f88r.10	10	P	A	1	f88r-P002	0	0	FUSED	s	aiin	III	3	saiin	3	3	9	MIDDLE	qokeol cheol saiin cheos cheol doleeey or cheom cheojam	cheol	2	1	0	NONE	OPEN	trockener Drogenstoff	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheos	4	1	0	DRY|AMOUNT|PREPARATION	CONTENT_PREP	Charge eines mitteltrockenen Ansatzes	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Zubereitung: Charge eines mitteltrockenen Ansatzes	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0264	f88v	f88	f88v.9	9	P	A	1	f88v-P002	0	0	SEPARATED	s	aiin	III	3	s aiin	4	5	9	MIDDLE	choeey keeod y s aiin chody okearcheol archeey sairal	y	3	0	0	NONE	EDGE_OR_NONEXACT	; hierzu:	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chody	6	1	0	NONE	OPEN	Trockenansatz, abgeschlossen	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0265	f88v	f88	f88v.15	15	P	A	1	f88v-P003	1	0	FUSED	or	aiin	III	3	oraiin	7	7	7	LAST	kosholdy qotody opykey oldaiin qoteody yfolaiin oraiin	yfolaiin	6	1	0	NONE	OPEN	[yfolaiin:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0266	f88v	f88	f88v.26	26	P	A	1	f88v-P004	0	1	FUSED	s	aiin	III	3	saiin	1	1	4	FIRST	saiin choky cheor shy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	choky	2	1	0	HOT|DRY|PREPARATION|BEGIN_STAGE	CONTENT_PREP	heiß-trockene Zubereitung, Grundform	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Zubereitung: heiß-trockene Zubereitung, Grundform	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0267	f89r1	f89	f89r1.15	15	P	A	1	f89r1-P003	1	0	FUSED	s	aiin	III	3	saiin	5	5	8	MIDDLE	tcheol qoeair sheol qocphey saiin cheocphey dal darolg	qocphey	4	1	0	NONE	OPEN	[qocphey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	cheocphey	6	1	0	NONE	OPEN	[cheocphey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0268	f89v1	f89	f89v1.18	18	P	A	1	f89v1-P003	0	0	FUSED	s	aiin	III	3	saiin	8	8	10	MIDDLE	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin	qoeey	7	1	0	NONE	OPEN	nimm die Endportion hinzu	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	ols	9	0	0	NONE	EDGE_OR_NONEXACT	abgeseihte Zubereitung	C0_SPARSE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0269	f8v	f8	f8v.1	1	H	A	1	f8v-P001	1	0	FUSED	s	aiin	III	3	saiin	9	9	9	LAST	od soo sol shol otol chol opcheaiin opydaiin saiin	opydaiin	8	1	0	NONE	OPEN	[opydaiin:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0270	f94r	f94	f94r.6	6	H	B	3	f94r-P001	0	0	FUSED	s	aiin	III	3	saiin	1	1	10	FIRST	saiin choky qotchdy otaly chedy dal dy chckhaiin chk qof	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	choky	2	0	0	NONE	EDGE_OR_NONEXACT	heiß-trockene Zubereitung, Grundform	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Mengenform III; Leitkandidat drei Drachmen; Rivalen drei gleiche Teile || drei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0271	f94v	f94	f94v.9	9	H	B	3	f94v-P003	0	0	SEPARATED	s	aiin	III	3	s aiin	9	10	11	MIDDLE	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	ol	8	1	0	NONE	OPEN	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	oly	11	1	0	PROCESS	PROCESS_CLOSE	abseihen	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0272	f95v1	f95	f95v1.10	10	H	B	3	f95v1-P003	0	1	FUSED	s	ain	II	2	sain	1	1	8	FIRST	sain sheyk chody k chedain chedaiin otain daiin	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	sheyk	2	0	0	NONE	EDGE_OR_NONEXACT	[sheyk:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	zwei Drachmen	zwei gleiche Teile || zwei Unzen	C0_SINGLETON_PAIR	0	0	Mengenform II; Leitkandidat zwei Drachmen; Rivalen zwei gleiche Teile || zwei Unzen	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
G760-E0273	f95v1	f95	f95v1.11	11	H	B	3	f95v1-P004	1	0	SEPARATED	or	aiin	III	3	or aiin	5	6	10	MIDDLE	pshedar shedy kshedy qotches or aiin shekaiin otain tshes qokain	qotches	4	1	0	NONE	OPEN	[qotches:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	shekaiin	7	0	0	NONE	EDGE_OR_NONEXACT	[shekaiin:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0274	f95v1	f95	f95v1.12	12	H	B	3	f95v1-P004	0	0	SEPARATED	s	aiin	III	3	s aiin	2	3	10	MIDDLE	shotshey s aiin ody olkchdy qotaiin shcthy dolkchy tchdaiin dal	shotshey	1	0	0	NONE	EDGE_OR_NONEXACT	[shotshey:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	ody	4	1	0	PREPARATION|CLOSE|END_STAGE	CONTENT_PREP	fertiggestellter Ansatz	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Zubereitung: fertiggestellter Ansatz	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0275	f95v2	f95	f95v2.3	3	H	B	3	f95v2-P001	0	0	SEPARATED	or	aiin	III	3	or aiin	4	5	9	MIDDLE	archytaiin shekoiin okar or aiin chckhy okal otain okalody	okar	3	1	0	NONE	OPEN	heiße Drogenfraktion I im Ansatz	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chckhy	6	1	0	NONE	OPEN	Arzneikompositum: trocken, Gradanfang	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0276	f96r	f96	f96r.11	11	H	A	1	f96r-P001	0	0	SEPARATED	s	aiin	III	3	s aiin	5	6	7	MIDDLE	teol cheody shodol qokchod s aiin chokey	qokchod	4	1	0	NONE	OPEN	[qokchod:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	chokey	7	1	0	HOT|DRY|PREPARATION|MIDDLE_STAGE	CONTENT_PREP	heiß-trockener Ansatz in der Gradmitte	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	R	1	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	Menge: drei Drachmen; Zubereitung: heiß-trockener Ansatz in der Gradmitte	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0277	f99r	f99	f99r.17	17	P	A	1	f99r-P002	0	0	FUSED	or	aiin	III	3	oraiin	7	7	10	MIDDLE	dcheor chr al yckhy okeol ckhor oraiin chor qokeeor chory	ckhor	6	1	0	AMOUNT|PREPARATION	CONTENT_PREP	Portion Arzneikompositum	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	chor	8	1	0	NONE	OPEN	Blüten-/Samenstand	C1_CONVERGENT_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	L	1	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Menge: drei Portionen; Zubereitung: Portion Arzneikompositum	EXACT_AMOUNT_PLUS_ONE_CLEAN_CONTENT_CONTACT	0	0	0
G760-E0278	f99r	f99	f99r.43	43	P	A	1	f99r-P004	0	0	SEPARATED	s	aiin	III	3	s aiin	9	10	11	MIDDLE	daiin cheeokeey checkhey dor oldy sheey keody okeeey s aiin ols	okeeey	8	1	0	NONE	OPEN	stark erhitzt, Endstufe	W1_WEAK_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	ols	11	0	0	NONE	EDGE_OR_NONEXACT	abgeseihte Zubereitung	C0_SPARSE_EXPLORATORY	GDT758_COMPLETE_WHOLE_OVERRIDE	NONE	0	drei Drachmen	drei gleiche Teile || drei Unzen	C1_BOUNDARY_REPLICATED	4	0	drei Drachmen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0279	f99v	f99	f99v.34	34	P	A	1	f99v-P004	0	0	SEPARATED	or	aiin	III	3	or aiin	9	10	11	MIDDLE	yoiin ol ol olaiin qockhey qokol olshy qokeeor or aiin doldam	qokeeor	8	1	0	HOT|AMOUNT|PROCESS|END_STAGE	AMOUNT_PART	erhitze eine Portion vollständig	W3_SOLID_WORKING_THEORY	GDT734_CLEAN_EXACT_WHOLE_CELL	doldam	11	0	0	NONE	EDGE_OR_NONEXACT	[doldam:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0280	f99v	f99	f99v.40	40	P	A	1	f99v-P005	0	0	SEPARATED	or	aiin	III	3	or aiin	1	2	7	FIRST	or aiin okeody okol odaiin qoky olaldy	LINE_EDGE	0	0	0	NONE	EDGE_OR_NONEXACT	NONE	NONE	LINE_EDGE	okeody	3	0	0	NONE	EDGE_OR_NONEXACT	[okeody:?]	NA	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	drei Portionen	EXACT_SEPARATED_AMOUNT_SPAN	0	0	0
G760-E0281	f9r	f9	f9r.10	10	H	A	1	f9r-P002	0	1	FUSED	or	aiin	III	3	oraiin	2	2	3	MIDDLE	ytchas oraiin chkor	ytchas	1	1	0	NONE	OPEN	kühle und trockne hiervon einen Teil der Charge	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	GDT734_CLEAN_EXACT_WHOLE_CELL	chkor	3	0	0	NONE	EDGE_OR_NONEXACT	eine Portion heiß getrocknete Droge	W2_PROVISIONAL_WORKING	GDT734_CLEAN_EXACT_WHOLE_CELL	NONE	0	drei Portionen	Dosis/Dosen || Teil/Teile	C2_RECURRENT_BOUNDARY_SUPPORTED	1	0	Mengenform III; Leitkandidat drei Portionen; Rivalen Dosis/Dosen || Teil/Teile	FUSED_AMOUNT_CANDIDATE_REFERENCE_OPEN	0	0	0
