global_running_event_id	global_statement_id	card_ordinal_in_statement	physical_page	register	owner_class	owner_de	surface	component_recipe	explicit_action_roots	inherited_action_root	explicit_argument_roots	inherited_argument_root	template	imperative_clause_de	owner_local_atom_reading_de	portable_back_projection_de	roundtrip_exact
G407-E4048	G407-S664	5	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	dair	D_ADDR+AIR	NONE	OK	NONE	Y	INHERITED_RELATION	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; entlang der Transferbahn; an der bezeichneten Stelle.	HIER · TRANSFERBAHN	HIER · BAHN	YES
G407-E4049	G407-S664	6	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	ykeey	Y+K+EE+Y	K	NONE	Y|Y	NONE	GRADED_ACTION	Gib den Drogenposten [außen] und den Drogenposten [innen] zu; auf Grad II.	DROGENPOSTEN · ZUTAT ZUGEBEN · GRAD II · DROGENPOSTEN	POSTEN · GEBEN · GRAD II · POSTEN	YES
G407-E4050	G407-S664	7	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	sheor	SH+E+OR	SH	NONE	OR	NONE	GRADED_ACTION	Halte die Ansatzeinheit; auf Grad I.	ANSATZ HALTEN · GRAD I · ANSATZEINHEIT	HALTEN · GRAD I · EINHEIT	YES
G407-E4051	G407-S664	8	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	tos	T+O+S	T|S	NONE	NONE	OR	MULTI_ACTION	Stelle die Ansatzeinheit [wie zuvor] ein und wähle die Ansatzeinheit [wie zuvor]; als Ausführung.	ANSATZWERT EINSTELLEN · AUSFÜHRUNG · DROGENPOSTEN WÄHLEN	EINSTELLEN · AUSFÜHRUNG · WÄHLEN	YES
G407-E4052	G407-S664	9	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	checkhy	CH+E+CH+K+Y	CH|CH|K	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten, nimm den Drogenposten und gib den Drogenposten zu; auf Grad I.	DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN · DROGENPOSTEN	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	YES
G407-E4053	G407-S664	10	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	dain	AIN	NONE	K	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang gib den Drogenanteil zu.	DROGENANTEIL	ANTEIL	YES
G407-E4054	G407-S664	11	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheos	CH+E+O+S	CH|S	NONE	NONE	AIN	MULTI_ACTION	Nimm den Drogenanteil [wie zuvor] und wähle den Drogenanteil [wie zuvor]; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN WÄHLEN	NEHMEN · GRAD I · AUSFÜHRUNG · WÄHLEN	YES
G407-E4055	G407-S664	12	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheockhy	CH+E+O+CH+K+Y	CH|CH|K	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten, nimm den Drogenposten und gib den Drogenposten zu; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · NEHMEN · GEBEN · POSTEN	YES
G407-E4056	G407-S664	13	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	saldy	S+AL+DY	S	NONE	NONE	Y	ACTION_RELATION	Wähle den Drogenposten [wie zuvor]; zum Zielgefäß; schließe den Schritt.	DROGENPOSTEN WÄHLEN · ZIELGEFÄSS · SCHLUSS	WÄHLEN · ZIELORT · SCHLUSS	YES
G407-E4057	G407-S665	1	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	saiin	S+AIIN	S	NONE	AIIN	NONE	ACTION_ARGUMENT	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN · MENGENWERT	WÄHLEN · WERT	YES
G407-E4058	G407-S665	2	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	choky	OK+Y	OK	NONE	Y	NONE	ACTION_ARGUMENT	Setze den Drogenposten als Ansatz an.	ANSATZ ANSETZEN · DROGENPOSTEN	SETZEN · POSTEN	YES
G407-E4059	G407-S665	3	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	cheor	CH+E+O+R	CH|R	NONE	NONE	Y	MULTI_ACTION	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN MARKIEREN	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	YES
G407-E4060	G407-S665	4	f88v	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	zweite Gefaess-/Zutatengruppe	shy	Y	NONE	R	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang markiere den Drogenposten.	DROGENPOSTEN	POSTEN	YES
G407-E4061	G407-S666	1	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qoar	O+AR	NONE	NONE	NONE	NONE	CONTROL_ONLY	Vom Ausgangsgefäß; als Ausführung.	AUSFÜHRUNG · AUSGANGSGEFÄSS	AUSFÜHRUNG · AUSGANG	YES
G407-E4062	G407-S666	2	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	shar	SH+AR	SH	NONE	NONE	NONE	ACTION_RELATION	Halte; vom Ausgangsgefäß.	ANSATZ HALTEN · AUSGANGSGEFÄSS	HALTEN · AUSGANG	YES
G407-E4063	G407-S666	3	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qopcholy	CARRIER_Q+O+CH+T+OL+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Weiter nimm den Drogenposten und stelle den Drogenposten ein; als neuen Einsatz und als Ausführung.	BEGINNMARKER · AUSFÜHRUNG · DROGENPOSTEN NEHMEN · ANSATZWERT EINSTELLEN · ANSATZ FORTSETZEN · DROGENPOSTEN	BEGINNMARKER · AUSFÜHRUNG · NEHMEN · EINSTELLEN · FORTSETZEN · POSTEN	YES
G407-E4064	G407-S666	4	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qokod	OK+O+D_ADDR	OK	NONE	NONE	Y	ACTION_ONLY	Setze den Drogenposten [wie zuvor] als Ansatz an; als Ausführung; an der bezeichneten Stelle.	ANSATZ ANSETZEN · AUSFÜHRUNG · HIER	SETZEN · AUSFÜHRUNG · HIER	YES
G407-E4065	G407-S667	1	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chepy	CH+E+P+Y	CH|P	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten und setze den Drogenposten ein; auf Grad I.	DROGENPOSTEN NEHMEN · GRAD I · ZUTAT EINSETZEN · DROGENPOSTEN	NEHMEN · GRAD I · EINSETZEN · POSTEN	YES
G407-E4066	G407-S667	2	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	dar	D_ADDR+AR	NONE	P	NONE	Y	INHERITED_RELATION	Im laufenden Gang setze den Drogenposten [wie zuvor] ein; vom Ausgangsgefäß; an der bezeichneten Stelle.	HIER · AUSGANGSGEFÄSS	HIER · AUSGANG	YES
G407-E4067	G407-S667	3	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	sheey	SH+EE+Y	SH	NONE	Y	NONE	GRADED_ACTION	Halte den Drogenposten; auf Grad II.	ANSATZ HALTEN · GRAD II · DROGENPOSTEN	HALTEN · GRAD II · POSTEN	YES
G407-E4068	G407-S667	4	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	okor	OK+OR	OK	NONE	OR	NONE	ACTION_ARGUMENT	Setze die Ansatzeinheit als Ansatz an.	ANSATZ ANSETZEN · ANSATZEINHEIT	SETZEN · EINHEIT	YES
G407-E4069	G407-S667	5	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	sheeos	SH+EE+O+S	SH|S	NONE	NONE	OR	MULTI_ACTION	Halte die Ansatzeinheit [wie zuvor] und wähle die Ansatzeinheit [wie zuvor]; auf Grad II und als Ausführung.	ANSATZ HALTEN · GRAD II · AUSFÜHRUNG · DROGENPOSTEN WÄHLEN	HALTEN · GRAD II · AUSFÜHRUNG · WÄHLEN	YES
G407-E4070	G407-S667	6	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	oldain	OL+AIN	NONE	S	AIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang wähle den Drogenanteil.	ANSATZ FORTSETZEN · DROGENANTEIL	FORTSETZEN · ANTEIL	YES
G407-E4071	G407-S667	7	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	dshody	SH+O+DY	SH	NONE	NONE	AIN	ACTION_ONLY	Halte den Drogenanteil [wie zuvor]; als Ausführung; schließe den Schritt.	ANSATZ HALTEN · AUSFÜHRUNG · SCHLUSS	HALTEN · AUSFÜHRUNG · SCHLUSS	YES
G407-E4072	G407-S668	1	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qocthy	O+CH+T+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten und stelle den Drogenposten ein; als Ausführung.	AUSFÜHRUNG · DROGENPOSTEN NEHMEN · ANSATZWERT EINSTELLEN · DROGENPOSTEN	AUSFÜHRUNG · NEHMEN · EINSTELLEN · POSTEN	YES
G407-E4073	G407-S668	2	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chockhy	HO+CH+K+Y	CH|K	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten und gib den Drogenposten zu; in der bezeichneten Klasse.	KLASSE · DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN · DROGENPOSTEN	KLASSE · NEHMEN · GEBEN · POSTEN	YES
G407-E4074	G407-S668	3	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	dal	AL	NONE	K	NONE	Y	INHERITED_RELATION	Im laufenden Gang gib den Drogenposten [wie zuvor] zu; zum Zielgefäß.	ZIELGEFÄSS	ZIELORT	YES
G407-E4075	G407-S668	4	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chedy	CHD+Y	CHD	NONE	Y	NONE	ACTION_ARGUMENT	Bearbeite den Drogenposten.	ANSATZ BEARBEITEN · DROGENPOSTEN	BEARBEITEN · POSTEN	YES
G407-E4076	G407-S668	5	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qokeody	OK+E+O+D_ADDR+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad I und als Ausführung; an der bezeichneten Stelle.	ANSATZ ANSETZEN · GRAD I · AUSFÜHRUNG · HIER · DROGENPOSTEN	SETZEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	YES
G407-E4077	G407-S668	6	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	daldaiin	AL+AIIN	NONE	OK	AIIN	NONE	INHERITED_RELATION	Im laufenden Gang setze den Mengenwert als Ansatz an; zum Zielgefäß.	ZIELGEFÄSS · MENGENWERT	ZIELORT · WERT	YES
G407-E4078	G407-S668	7	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chodaiin	CH+O+D_ADDR+AIIN	CH	NONE	AIIN	NONE	ACTION_ARGUMENT	Nimm den Mengenwert; als Ausführung; an der bezeichneten Stelle.	DROGENPOSTEN NEHMEN · AUSFÜHRUNG · HIER · MENGENWERT	NEHMEN · AUSFÜHRUNG · HIER · WERT	YES
G407-E4079	G407-S668	8	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	dal	AL	NONE	CH	NONE	AIIN	INHERITED_RELATION	Im laufenden Gang nimm den Mengenwert [wie zuvor]; zum Zielgefäß.	ZIELGEFÄSS	ZIELORT	YES
G407-E4080	G407-S668	9	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qokeol	OK+E+OL	OK	NONE	NONE	AIIN	ORDERED_ACTION	Weiter setze den Mengenwert [wie zuvor] als Ansatz an; auf Grad I.	ANSATZ ANSETZEN · GRAD I · ANSATZ FORTSETZEN	SETZEN · GRAD I · FORTSETZEN	YES
G407-E4081	G407-S668	10	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chol	OL	NONE	OK	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an.	ANSATZ FORTSETZEN	FORTSETZEN	YES
G407-E4082	G407-S668	11	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qodaiin	CARRIER_Q+O+AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Mengenwert als Ansatz an; als neuen Einsatz und als Ausführung.	BEGINNMARKER · AUSFÜHRUNG · MENGENWERT	BEGINNMARKER · AUSFÜHRUNG · WERT	YES
G407-E4083	G407-S668	12	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chol	OL	NONE	OK	NONE	AIIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an.	ANSATZ FORTSETZEN	FORTSETZEN	YES
G407-E4084	G407-S668	13	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	cheody	CH+E+O+Y	CH	NONE	Y	NONE	GRADED_ACTION	Nimm den Drogenposten; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E4085	G407-S668	14	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qokechy	OK+E+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad I.	ANSATZ ANSETZEN · GRAD I · DROGENPOSTEN	SETZEN · GRAD I · POSTEN	YES
G407-E4086	G407-S668	15	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	daiin	AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Mengenwert als Ansatz an.	MENGENWERT	WERT	YES
G407-E4087	G407-S668	16	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	ctheody	CH+T+E+O+Y	CH|T	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten und stelle den Drogenposten ein; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · ANSATZWERT EINSTELLEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	NEHMEN · EINSTELLEN · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E4088	G407-S668	17	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	dam	DA+AM_ADDR	NONE	T	NONE	Y	INHERITED_GRADE	Im laufenden Gang stelle den Drogenposten [wie zuvor] ein; auf der zweiten Stufe; an der bezeichneten Stelle.	ZWEITE STUFE · HIER	ZWEITE STUFE · HIER	YES
G407-E4089	G407-S668	18	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	yshor	Y+SH+OR	SH	NONE	Y|OR	NONE	ACTION_ARGUMENT	Halte den Drogenposten und die Ansatzeinheit.	DROGENPOSTEN · ANSATZ HALTEN · ANSATZEINHEIT	POSTEN · HALTEN · EINHEIT	YES
G407-E4090	G407-S668	19	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	s	S	S	NONE	NONE	OR	ACTION_ONLY	Wähle die Ansatzeinheit [wie zuvor].	DROGENPOSTEN WÄHLEN	WÄHLEN	YES
G407-E4091	G407-S668	20	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	oiiin	O+IIN	NONE	S	NONE	OR	INHERITED_GRADE	Im laufenden Gang wähle die Ansatzeinheit [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	AUSFÜHRUNG · STUFE	AUSFÜHRUNG · STUFE	YES
G407-E4092	G407-S668	21	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	daiin	AIIN	NONE	S	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang wähle den Mengenwert.	MENGENWERT	WERT	YES
G407-E4093	G407-S668	22	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qokeey	OK+EE+Y	OK	NONE	Y	NONE	GRADED_ACTION	Setze den Drogenposten als Ansatz an; auf Grad II.	ANSATZ ANSETZEN · GRAD II · DROGENPOSTEN	SETZEN · GRAD II · POSTEN	YES
G407-E4094	G407-S668	23	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	daiin	AIIN	NONE	OK	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Mengenwert als Ansatz an.	MENGENWERT	WERT	YES
G407-E4095	G407-S668	24	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	ckhol	CH+K+OL	CH|K	NONE	NONE	AIIN	MULTI_ACTION	Weiter nimm den Mengenwert [wie zuvor] und gib den Mengenwert [wie zuvor] zu.	DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN · ANSATZ FORTSETZEN	NEHMEN · GEBEN · FORTSETZEN	YES
G407-E4096	G407-S668	25	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qokain	OK+AIN	OK	NONE	AIN	NONE	ACTION_ARGUMENT	Setze den Drogenanteil als Ansatz an.	ANSATZ ANSETZEN · DROGENANTEIL	SETZEN · ANTEIL	YES
G407-E4097	G407-S668	26	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	cheamy	CH+AM_ADDR	CH	NONE	NONE	AIN	ACTION_ONLY	Nimm den Drogenanteil [wie zuvor]; an der bezeichneten Stelle.	DROGENPOSTEN NEHMEN · HIER	NEHMEN · HIER	YES
G407-E4098	G407-S668	27	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	tdain	T+AIN	T	NONE	AIN	NONE	ACTION_ARGUMENT	Stelle den Drogenanteil ein.	ANSATZWERT EINSTELLEN · DROGENANTEIL	EINSTELLEN · ANTEIL	YES
G407-E4099	G407-S668	28	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	s	S	S	NONE	NONE	AIN	ACTION_ONLY	Wähle den Drogenanteil [wie zuvor].	DROGENPOSTEN WÄHLEN	WÄHLEN	YES
G407-E4100	G407-S668	29	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chol	OL	NONE	S	NONE	AIN	INHERITED_ARGUMENT_OR_CONTROL	Weiter im laufenden Gang wähle den Drogenanteil [wie zuvor].	ANSATZ FORTSETZEN	FORTSETZEN	YES
G407-E4101	G407-S668	30	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	cheoky	CH+E+O+K+Y	CH|K	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten und gib den Drogenposten zu; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · ZUTAT ZUGEBEN · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · GEBEN · POSTEN	YES
G407-E4102	G407-S668	31	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	cheody	CH+E+O+Y	CH	NONE	Y	NONE	GRADED_ACTION	Nimm den Drogenposten; auf Grad I und als Ausführung.	DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · DROGENPOSTEN	NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN	YES
G407-E4103	G407-S668	32	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	qokar	OK+AR	OK	NONE	NONE	Y	ACTION_RELATION	Setze den Drogenposten [wie zuvor] als Ansatz an; vom Ausgangsgefäß.	ANSATZ ANSETZEN · AUSGANGSGEFÄSS	SETZEN · AUSGANG	YES
G407-E4104	G407-S668	33	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	dal	AL	NONE	OK	NONE	Y	INHERITED_RELATION	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	ZIELGEFÄSS	ZIELORT	YES
G407-E4105	G407-S668	34	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	chor	CH+OR	CH	NONE	OR	NONE	ACTION_ARGUMENT	Nimm die Ansatzeinheit.	DROGENPOSTEN NEHMEN · ANSATZEINHEIT	NEHMEN · EINHEIT	YES
G407-E4106	G407-S668	35	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	y	Y	NONE	CH	Y	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Drogenposten.	DROGENPOSTEN	POSTEN	YES
G407-E4107	G407-S668	36	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe A	daiin	AIIN	NONE	CH	AIIN	NONE	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang nimm den Mengenwert.	MENGENWERT	WERT	YES
G407-E4108	G407-S669	1	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	tcheol	T+CH+E+O+L	T|CH	NONE	NONE	NONE	MULTI_ACTION	Stelle ein und nimm; über die Gefäßverbindung; auf Grad I und als Ausführung.	ANSATZWERT EINSTELLEN · DROGENPOSTEN NEHMEN · GRAD I · AUSFÜHRUNG · GEFÄSSVERBINDUNG	EINSTELLEN · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	YES
G407-E4109	G407-S669	2	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	qoeair	CARRIER_Q+O+E+AIR	NONE	CH	NONE	NONE	INHERITED_RELATION	Im laufenden Gang nimm; entlang der Transferbahn; als neuen Einsatz, als Ausführung und auf Grad I.	BEGINNMARKER · AUSFÜHRUNG · GRAD I · TRANSFERBAHN	BEGINNMARKER · AUSFÜHRUNG · GRAD I · BAHN	YES
G407-E4110	G407-S669	3	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	sheol	SH+E+OL	SH	NONE	NONE	NONE	ORDERED_ACTION	Weiter halte; auf Grad I.	ANSATZ HALTEN · GRAD I · ANSATZ FORTSETZEN	HALTEN · GRAD I · FORTSETZEN	YES
G407-E4111	G407-S669	4	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	qocphey	CH+P+E+Y	CH|P	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten und setze den Drogenposten ein; auf Grad I.	DROGENPOSTEN NEHMEN · ZUTAT EINSETZEN · GRAD I · DROGENPOSTEN	NEHMEN · EINSETZEN · GRAD I · POSTEN	YES
G407-E4112	G407-S669	5	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	saiin	S+AIIN	S	NONE	AIIN	NONE	ACTION_ARGUMENT	Wähle den Mengenwert.	DROGENPOSTEN WÄHLEN · MENGENWERT	WÄHLEN · WERT	YES
G407-E4113	G407-S669	6	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	cheocphey	CH+CH+P+E+Y	CH|CH|P	NONE	Y	NONE	MULTI_ACTION	Nimm den Drogenposten, nimm den Drogenposten und setze den Drogenposten ein; auf Grad I.	DROGENPOSTEN NEHMEN · DROGENPOSTEN NEHMEN · ZUTAT EINSETZEN · GRAD I · DROGENPOSTEN	NEHMEN · NEHMEN · EINSETZEN · GRAD I · POSTEN	YES
G407-E4114	G407-S669	7	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	dal	AL	NONE	P	NONE	Y	INHERITED_RELATION	Im laufenden Gang setze den Drogenposten [wie zuvor] ein; zum Zielgefäß.	ZIELGEFÄSS	ZIELORT	YES
G407-E4115	G407-S669	8	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	darolg	AR+OL	NONE	P	NONE	Y	INHERITED_RELATION	Weiter im laufenden Gang setze den Drogenposten [wie zuvor] ein; vom Ausgangsgefäß.	AUSGANGSGEFÄSS · ANSATZ FORTSETZEN	AUSGANG · FORTSETZEN	YES
G407-E4116	G407-S669	9	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	om	O+AM_ADDR	NONE	P	NONE	Y	INHERITED_ARGUMENT_OR_CONTROL	Im laufenden Gang setze den Drogenposten [wie zuvor] ein; als Ausführung; an der bezeichneten Stelle.	AUSFÜHRUNG · HIER	AUSFÜHRUNG · HIER	YES
G407-E4117	G407-S669	10	f89r	PHARMA	GEFÄSS_UND_ZUTATGRUPPE	Gefäß-/Pflanzenteilgruppe B	sheey	SH+EE+Y	SH	NONE	Y	NONE	GRADED_ACTION	Halte den Drogenposten; auf Grad II.	ANSATZ HALTEN · GRAD II · DROGENPOSTEN	HALTEN · GRAD II · POSTEN	YES
