host_ordinal	primary_governor_key	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	action_root	gdt583_rule_id	gdt584_rule_id	gate_class	parent_rule_id	complete_host_slot_count	complete_host_values_written	direct_governor_tokens	previous_visible_action	next_visible_action	carrier_slot_count	carrier_slot_ids	written_root_sequence	written_root_multiset	repeated_root	historical_rule_replay_exact	historical_action_reading_de	source_id_gate_status	portable_runtime_rule_id	portable_action_reading_de	portable_action_reading_match	portable_runtime_parent_rule_match	parent_semantic_exact_slot_count	parent_semantic_changed_slot_count	parent_semantic_visible_exact_slot_count	parent_semantic_visible_changed_slot_count	parent_semantic_lemma_sequence	parent_semantic_packet_rule_id	parent_semantic_packet_match	expected_packet_rule_id	portable_packet_rule_id	portable_packet_match	portable_exact_slot_count	portable_changed_slot_count	portable_visible_exact_slot_count	portable_visible_changed_slot_count	portable_context_family_changed_slot_count	expected_lemma_sequence	portable_lemma_sequence	historical_count_trace_de	portable_count_trace_de	portable_broad_fallback_slot_count	portable_broad_fallback_alternatives_de	replay_outcome	next_page_action	guard
901	LOCAL_ACTION:P912-E2012@3:T	LOCAL_COMPONENT:P912-E2012@3	LOCAL_COMPONENT	P912-E2012	NOT_APPLICABLE	f69v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	4	T|O|D_ADDR|Y	D_ADDR|O|T|Y	CH	NONE	1	LOCAL_COMPONENT:P912-E2012@6	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
902	LOCAL_ACTION:P912-E2015@1:T	LOCAL_COMPONENT:P912-E2015@1	LOCAL_COMPONENT	P912-E2015	NOT_APPLICABLE	f69v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	3	T|E|Y	E|T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2015@3	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
903	LOCAL_ACTION:P912-E2035@2:T	LOCAL_COMPONENT:P912-E2035@2	LOCAL_COMPONENT	P912-E2035	NOT_APPLICABLE	f69v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	3	Y|T|O	O|T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2035@1	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
904	LOCAL_ACTION:P912-E2050@1:SH	LOCAL_COMPONENT:P912-E2050@1	LOCAL_COMPONENT	P912-E2050	NOT_APPLICABLE	f69v	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	3	SH|EE|Y	EE|SH|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2050@3	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
905	LOCAL_ACTION:P912-E2056@1:SH	LOCAL_COMPONENT:P912-E2056@1	LOCAL_COMPONENT	P912-E2056	NOT_APPLICABLE	f69v	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	3	SH|EE|Y	EE|SH|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2056@3	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
906	LOCAL_ACTION:P912-E2062@3:T	LOCAL_COMPONENT:P912-E2062@3	LOCAL_COMPONENT	P912-E2062	NOT_APPLICABLE	f69v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	5	Y|E|T|E|Y	E|T|Y	NONE	NONE	2	LOCAL_COMPONENT:P912-E2062@1|LOCAL_COMPONENT:P912-E2062@5	Y+Y	Y*2	YES	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	2	0	2	0	Ringposition|Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Ringposition|Ringposition	Ringposition|Ringposition	Ringposition ×2	Ringposition ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
907	LOCAL_ACTION:P912-E2085@1:CHD	LOCAL_COMPONENT:P912-E2085@1	LOCAL_COMPONENT	P912-E2085	NOT_APPLICABLE	f69v	CELESTIAL	CHD	CHD_CELESTIAL_CALCULATE	CHD_CELESTIAL_CALCULATE	AUTO_CONTEXT	CHD_CELESTIAL_CALCULATE	2	CHD|Y	CHD|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2085@2	Y	Y*1	NO	YES	Berechne	NOT_APPLICABLE	CHD_CELESTIAL_CALCULATE	Berechne	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
908	LOCAL_ACTION:P912-E2098@2:T	LOCAL_COMPONENT:P912-E2098@2	LOCAL_COMPONENT	P912-E2098	NOT_APPLICABLE	f69v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	4	Y|T|Y|D_LABEL	D_LABEL|T|Y	NONE	NONE	2	LOCAL_COMPONENT:P912-E2098@1|LOCAL_COMPONENT:P912-E2098@3	Y+Y	Y*2	YES	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	2	0	2	0	Ringposition|Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Ringposition|Ringposition	Ringposition|Ringposition	Ringposition ×2	Ringposition ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
909	LOCAL_ACTION:P912-E2117@2:T	LOCAL_COMPONENT:P912-E2117@2	LOCAL_COMPONENT	P912-E2117	NOT_APPLICABLE	f69v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	4	Y|T|OR|Y	OR|T|Y	NONE	NONE	3	LOCAL_COMPONENT:P912-E2117@1|LOCAL_COMPONENT:P912-E2117@3|LOCAL_COMPONENT:P912-E2117@4	Y+OR+Y	Y*2+OR*1	YES	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	3	0	3	0	Ringposition|Ringsegment|Ringposition	CELESTIAL_POSITION_SEGMENT_VALUE	YES	CELESTIAL_POSITION_SEGMENT_VALUE	CELESTIAL_POSITION_SEGMENT_VALUE	YES	3	0	3	0	0	Ringposition|Ringsegment|Ringposition	Ringposition|Ringsegment|Ringposition	Ringposition ×2; Ringsegment ×1	Ringposition ×2; Ringsegment ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
910	LOCAL_ACTION:P912-E2118@3:S	LOCAL_COMPONENT:P912-E2118@3	LOCAL_COMPONENT	P912-E2118	NOT_APPLICABLE	f69v	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	4	O|EE|S|Y	EE|O|S|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2118@4	Y	Y*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
911	LOCAL_ACTION:P912-E2119@2:T	LOCAL_COMPONENT:P912-E2119@2	LOCAL_COMPONENT	P912-E2119	NOT_APPLICABLE	f69v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	3	Y|T|O	O|T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2119@1	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
912	LOCAL_ACTION:P912-E2124@4:S	LOCAL_COMPONENT:P912-E2124@4	LOCAL_COMPONENT	P912-E2124	NOT_APPLICABLE	f69v	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	3	EE|Y|S	EE|S|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2124@3	Y	Y*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
913	LOCAL_ACTION:P912-E2129@1:S	LOCAL_COMPONENT:P912-E2129@1	LOCAL_COMPONENT	P912-E2129	NOT_APPLICABLE	f69v	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	2	S|AIIN	AIIN|S	NONE	R	1	LOCAL_COMPONENT:P912-E2129@2	AIIN	AIIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Positionswert	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Positionswert	Positionswert	Positionswert ×1	Positionswert ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
914	LOCAL_ACTION:P912-E2132@1:S	LOCAL_COMPONENT:P912-E2132@1	LOCAL_COMPONENT	P912-E2132	NOT_APPLICABLE	f69v	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	5	S|AR|Y|D_ADDR|Y	AR|D_ADDR|S|Y	NONE	NONE	2	LOCAL_COMPONENT:P912-E2132@3|LOCAL_COMPONENT:P912-E2132@5	Y+Y	Y*2	YES	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	2	0	2	0	Ringposition|Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	2	0	2	0	0	Ringposition|Ringposition	Ringposition|Ringposition	Ringposition ×2	Ringposition ×2	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
915	LOCAL_ACTION:P912-E2141@5:S	LOCAL_COMPONENT:P912-E2141@5	LOCAL_COMPONENT	P912-E2141	NOT_APPLICABLE	f69v	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	2	Y|S	S|Y	CH	NONE	1	LOCAL_COMPONENT:P912-E2141@4	Y	Y*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
916	LOCAL_ACTION:P912-E2143@3:S	LOCAL_COMPONENT:P912-E2143@3	LOCAL_COMPONENT	P912-E2143	NOT_APPLICABLE	f69v	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	3	AL|Y|S	AL|S|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2143@2	Y	Y*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
917	LOCAL_ACTION:P912-E2145@4:SH	LOCAL_COMPONENT:P912-E2145@4	LOCAL_COMPONENT	P912-E2145	NOT_APPLICABLE	f70v	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	5	E|O|SH|E|Y	E|O|SH|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2145@6	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
918	LOCAL_ACTION:P912-E2154@1:SH	LOCAL_COMPONENT:P912-E2154@1	LOCAL_COMPONENT	P912-E2154	NOT_APPLICABLE	f70v	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	3	SH|EE|Y	EE|SH|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2154@3	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
919	LOCAL_ACTION:P912-E2193@3:SH	LOCAL_COMPONENT:P912-E2193@3	LOCAL_COMPONENT	P912-E2193	NOT_APPLICABLE	f70v	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	2	SH|Y	SH|Y	OK	NONE	1	LOCAL_COMPONENT:P912-E2193@4	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
920	LOCAL_ACTION:P912-E2204@1:S	LOCAL_COMPONENT:P912-E2204@1	LOCAL_COMPONENT	P912-E2204	NOT_APPLICABLE	f70v	CELESTIAL	S	S_CELESTIAL_SELECT	S_CELESTIAL_SELECT	AUTO_CONTEXT	S_CELESTIAL_SELECT	2	S|AIIN	AIIN|S	NONE	NONE	1	LOCAL_COMPONENT:P912-E2204@2	AIIN	AIIN*1	NO	YES	Wähle aus	NOT_APPLICABLE	S_CELESTIAL_SELECT	Wähle aus	YES	YES	1	0	1	0	Positionswert	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Positionswert	Positionswert	Positionswert ×1	Positionswert ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
921	LOCAL_ACTION:P912-E2214@4:T	LOCAL_COMPONENT:P912-E2214@4	LOCAL_COMPONENT	P912-E2214	NOT_APPLICABLE	f70v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	3	T|E|Y	E|T|Y	P	NONE	1	LOCAL_COMPONENT:P912-E2214@6	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
922	LOCAL_ACTION:P912-E2234@1:T	LOCAL_COMPONENT:P912-E2234@1	LOCAL_COMPONENT	P912-E2234	NOT_APPLICABLE	f70v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	2	T|Y	T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2234@2	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
923	LOCAL_ACTION:P912-E2236@4:T	LOCAL_COMPONENT:P912-E2236@4	LOCAL_COMPONENT	P912-E2236	NOT_APPLICABLE	f70v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	5	E|O|T|E|Y	E|O|T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2236@6	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
924	LOCAL_ACTION:P912-E2237@1:SH	LOCAL_COMPONENT:P912-E2237@1	LOCAL_COMPONENT	P912-E2237	NOT_APPLICABLE	f70v	CELESTIAL	SH	SH_CELESTIAL_FIX	SH_CELESTIAL_FIX	AUTO_CONTEXT	SH_CELESTIAL_FIX	3	SH|E|Y	E|SH|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2237@3	Y	Y*1	NO	YES	Halte die Position fest	NOT_APPLICABLE	SH_CELESTIAL_FIX	Halte die Position fest	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
925	LOCAL_ACTION:P912-E2240@2:T	LOCAL_COMPONENT:P912-E2240@2	LOCAL_COMPONENT	P912-E2240	NOT_APPLICABLE	f70v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	4	DA|T|EE|Y	DA|EE|T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2240@4	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
926	LOCAL_ACTION:P912-E2246@2:T	LOCAL_COMPONENT:P912-E2246@2	LOCAL_COMPONENT	P912-E2246	NOT_APPLICABLE	f70v	CELESTIAL	T	T_CELESTIAL_SET	T_CELESTIAL_SET	AUTO_CONTEXT	T_CELESTIAL_SET	5	Y|T|E|O|S_ADDR	E|O|S_ADDR|T|Y	NONE	NONE	1	LOCAL_COMPONENT:P912-E2246@1	Y	Y*1	NO	YES	Stelle die Ringposition ein	NOT_APPLICABLE	T_CELESTIAL_SET	Stelle die Ringposition ein	YES	YES	1	0	1	0	Ringposition	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	DEFAULT_GDT584_OBJECT_COMPOSITION	DEFAULT_GDT584_OBJECT_COMPOSITION	YES	1	0	1	0	0	Ringposition	Ringposition	Ringposition ×1	Ringposition ×1	0	NONE	AUTO_EXACT_REPLAY	AUTO_SELECT_COMPLETE_HOST	COMPLETE_ALREADY_SEGMENTED_HOST__EVERY_WRITTEN_CARRIER_SLOT_RETAINED
