occurrence_id	head	page	physical_folio	locus	line_number	token_index	line_token_count	line_position	section	language	hand	rank_stable_all_three	strict_paragraph	paragraph_id	paragraph_line_index	paragraph_line_count	paragraph_line_position	targetfree_line_length_bin	source_discovery_coordinate	minimum_core_pivot_distance	strict_external_occurrence	landmark_tags	landmark_hits	visual_occurrence_kind	visual_topology_family	visual_context_scope	visual_owner_id	visual_evidence_channel	visual_source_provenance	occurrence_source_provenance	written_line_eva	literal_credit	component_export_credit
G809-HO0898	sheo	f108v	f108v	f108v.20	20	2	11	MIDDLE	S	B	3	1	1	G809-P0536	1	10	FIRST	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	0	0
G809-HO0899	odar	f108v	f108v	f108v.24	24	7	12	MIDDLE	S	B	3	1	1	G809-P0536	5	10	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:ain@-1|LM03:NEAR_VALUE_FORM:daiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	0	0
G809-HO0900	cheal	f108v	f108v	f108v.27	27	9	13	MIDDLE	S	B	3	1	1	G809-P0536	8	10	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:ain@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sal lcheal lkeeey okar ar ain olcheees ol cheal okaiin ykar al okalam	0	0
G809-HO0901	oteey	f108v	f108v	f108v.33	33	7	12	MIDDLE	S	B	3	1	1	G809-P0537	4	24	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	0	0
G809-HO0902	sheor	f108v	f108v	f108v.37	37	2	11	MIDDLE	S	B	3	1	1	G809-P0537	8	24	MIDDLE	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	0	0
G809-HO0903	oteey	f108v	f108v	f108v.39	39	11	13	MIDDLE	S	B	3	1	1	G809-P0537	10	24	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl	0	0
G809-HO0904	kar	f108v	f108v	f108v.41	41	9	11	MIDDLE	S	B	3	1	1	G809-P0537	12	24	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	0	0
G809-HO0905	cheal	f108v	f108v	f108v.43	43	2	9	MIDDLE	S	B	3	1	1	G809-P0537	14	24	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam	0	0
G809-HO0906	oteey	f108v	f108v	f108v.44	44	10	14	MIDDLE	S	B	3	1	1	G809-P0537	15	24	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	y shey qol lchey shey qokear shey qokeey lsheey oteey sheey qol cheekeey lchg	0	0
G809-HO0907	chckhey	f108v	f108v	f108v.48	48	6	12	MIDDLE	S	B	3	1	1	G809-P0537	19	24	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy	0	0
G809-HO0908	cheal	f108v	f108v	f108v.49	49	5	12	MIDDLE	S	B	3	1	1	G809-P0537	20	24	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	0	0
G809-HO0909	oteey	f108v	f108v	f108v.50	50	2	12	MIDDLE	S	B	3	1	1	G809-P0537	21	24	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	0	0
G809-HO0910	oteey	f108v	f108v	f108v.50	50	8	12	MIDDLE	S	B	3	1	1	G809-P0537	21	24	MIDDLE	3	0	5	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	0	0
G809-HO0911	cheal	f108v	f108v	f108v.52	52	7	11	MIDDLE	S	B	3	1	1	G809-P0537	23	24	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	0	0
G809-HO0912	oteey	f111r	f111r	f111r.2	2	8	12	MIDDLE	S	B	3	1	1	G809-P0538	2	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	0	0
G809-HO0913	dal	f111r	f111r	f111r.9	9	10	11	MIDDLE	S	B	3	1	1	G809-P0539	4	30	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ycheeodain okeeo olchedy lchedy qokeey okeeedy okain chedy chedyteey dal lam	0	0
G809-HO0914	oteey	f111r	f111r	f111r.12	12	6	11	MIDDLE	S	B	3	1	1	G809-P0539	7	30	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	0	0
G809-HO0915	oteey	f111r	f111r	f111r.14	14	2	12	MIDDLE	S	B	3	1	1	G809-P0539	9	30	MIDDLE	3	0	9	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy	0	0
G809-HO0916	oteey	f111r	f111r	f111r.14	14	9	12	MIDDLE	S	B	3	1	1	G809-P0539	9	30	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy	0	0
G809-HO0917	oteey	f111r	f111r	f111r.21	21	5	19	MIDDLE	S	B	3	1	1	G809-P0539	16	30	MIDDLE	4	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:ain@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	0	0
G809-HO0918	cheo	f111r	f111r	f111r.21	21	13	19	MIDDLE	S	B	3	1	1	G809-P0539	16	30	MIDDLE	4	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	0	0
G809-HO0919	dal	f111r	f111r	f111r.22	22	4	16	MIDDLE	S	B	3	1	1	G809-P0539	17	30	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey	0	0
G809-HO0920	chckhey	f111r	f111r	f111r.24	24	2	12	MIDDLE	S	B	3	1	1	G809-P0539	19	30	MIDDLE	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	0	0
G809-HO0921	cheos	f111r	f111r	f111r.24	24	3	12	MIDDLE	S	B	3	1	1	G809-P0539	19	30	MIDDLE	3	0	NONE	1	NEAR_AMOUNT_FORM	LM04:NEAR_AMOUNT_FORM:sain@-2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	0	0
G809-HO0922	odaiin	f111r	f111r	f111r.25	25	13	14	MIDDLE	S	B	3	1	1	G809-P0539	20	30	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	so sheor okeedy oteeey qokeey qokeeo s chedar alal oy oxar aiin odaiin chody	0	0
G809-HO0923	chckhedy	f111r	f111r	f111r.39	39	2	10	MIDDLE	S	B	3	1	1	G809-P0540	4	8	MIDDLE	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	saiin chckhedy okain oteain shok qokechdy okechedy chedy qokeey cheamar	0	0
G809-HO0924	sheo	f111r	f111r	f111r.44	44	5	11	MIDDLE	S	B	3	1	1	G809-P0541	1	4	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty	0	0
G809-HO0925	cheal	f111r	f111r	f111r.44	44	10	11	MIDDLE	S	B	3	1	1	G809-P0541	1	4	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty	0	0
G809-HO0926	cheal	f111r	f111r	f111r.48	48	8	10	MIDDLE	S	B	3	1	1	G809-P0542	1	3	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	poeokeey lkeedy tedain shecthy qokeedy chckhy lfchy cheal chepcham daim	0	0
G809-HO0927	cheal	f111r	f111r	f111r.50	50	7	11	MIDDLE	S	B	3	1	1	G809-P0542	3	3	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	0	0
G809-HO0928	kar	f111r	f111r	f111r.51	51	5	13	MIDDLE	S	B	3	1	1	G809-P0543	1	4	FIRST	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	polkeeo shey cheokeain chl kar r aiin char ain al lkeedy qokal okchy	0	0
G809-HO0929	cheal	f111v	f111v	f111v.6	6	4	12	MIDDLE	S	B	3	1	1	G809-P0544	6	25	MIDDLE	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	0	0
G809-HO0930	sho	f111v	f111v	f111v.8	8	1	13	FIRST	S	B	3	1	1	G809-P0544	8	25	MIDDLE	3	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am	0	0
G809-HO0931	cheo	f111v	f111v	f111v.10	10	5	13	MIDDLE	S	B	3	1	1	G809-P0544	10	25	MIDDLE	3	0	6	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy	0	0
G809-HO0932	sho	f111v	f111v	f111v.12	12	7	11	MIDDLE	S	B	3	1	1	G809-P0544	12	25	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar	0	0
G809-HO0933	cheal	f111v	f111v	f111v.19	19	2	11	MIDDLE	S	B	3	1	1	G809-P0544	19	25	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	0	0
G809-HO0934	sheo	f111v	f111v	f111v.21	21	11	15	MIDDLE	S	B	3	1	1	G809-P0544	21	25	MIDDLE	4	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	0	0
G809-HO0935	chckhedy	f111v	f111v	f111v.23	23	5	11	MIDDLE	S	B	3	1	1	G809-P0544	23	25	MIDDLE	3	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam	0	0
G809-HO0936	cheal	f111v	f111v	f111v.31	31	4	12	MIDDLE	S	B	3	1	1	G809-P0547	1	3	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pochey oteain chekain cheal lain chey qokain chey lkain chal ldy llm	0	0
G809-HO0937	cheal	f111v	f111v	f111v.33	33	11	12	MIDDLE	S	B	3	1	1	G809-P0547	3	3	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	y sheeil oair ain okan sheain y qokan chan aman cheal char	0	0
G809-HO0938	oteey	f111v	f111v	f111v.41	41	1	11	FIRST	S	B	3	1	1	G809-P0549	5	8	MIDDLE	3	0	6	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	0	0
G809-HO0939	olaiin	f111v	f111v	f111v.44	44	4	5	MIDDLE	S	B	3	1	1	G809-P0549	8	8	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dain teeodain cheeal olaiin or	0	0
G809-HO0940	chckhey	f111v	f111v	f111v.47	47	8	9	MIDDLE	S	B	3	1	1	G809-P0550	3	3	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain cheey qokeey cheytain olain ykeeedy chekain chckhey lchar	0	0
G809-HO0941	cheal	f111v	f111v	f111v.51	51	2	8	MIDDLE	S	B	3	1	1	G809-P0551	4	4	LAST	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain cheal chckhy okain okal aiin choty chckhy	0	0
G809-HO0942	olaiin	f112r	f112r	f112r.2	2	6	8	MIDDLE	S	B	3	1	1	G809-P0552	2	10	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	saiin oar qolkaiin otail ol olaiin chol otar	0	0
G809-HO0943	oteey	f112r	f112r	f112r.12	12	8	9	MIDDLE	S	B	3	1	1	G809-P0553	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dchedy qo otchedy chdy qokeey qotain oteedy oteey ror	0	0
G809-HO0944	oteey	f112r	f112r	f112r.13	13	9	10	MIDDLE	S	B	3	1	1	G809-P0553	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy	0	0
G809-HO0945	cheo	f112r	f112r	f112r.17	17	6	11	MIDDLE	S	B	3	1	1	G809-P0554	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am	0	0
G809-HO0946	dal	f112r	f112r	f112r.20	20	9	11	MIDDLE	S	B	3	1	1	G809-P0555	2	4	MIDDLE	3	0	5	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	0	0
G809-HO0947	ody	f112r	f112r	f112r.20	20	11	11	LAST	S	B	3	1	1	G809-P0555	2	4	MIDDLE	3	0	7	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-1	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	0	0
G809-HO0948	oteey	f112r	f112r	f112r.29	29	7	11	MIDDLE	S	B	3	1	1	G809-P0557	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	0	0
G809-HO0949	oteey	f112r	f112r	f112r.31	31	6	10	MIDDLE	S	B	3	1	1	G809-P0558	1	3	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pair al keolor okaiin otain oteey lchedy okeeor oteor karainy	0	0
G809-HO0950	oteey	f112r	f112r	f112r.32	32	11	13	MIDDLE	S	B	3	1	1	G809-P0558	2	3	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	0	0
G809-HO0951	olaiin	f112r	f112r	f112r.35	35	2	11	MIDDLE	S	B	3	1	1	G809-P0559	2	3	MIDDLE	3	1	4	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	0	0
G809-HO0952	oteey	f112v	f112v	f112v.1	1	7	10	MIDDLE	S	B	3	1	1	G809-P0563	1	6	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	keeoal chool opal otalair y fcheol oteey qor eees am	0	0
G809-HO0953	oteey	f112v	f112v	f112v.12	12	4	9	MIDDLE	S	B	3	1	1	G809-P0565	2	4	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty	0	0
G809-HO0954	qoty	f112v	f112v	f112v.12	12	9	9	LAST	S	B	3	1	1	G809-P0565	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty	0	0
G809-HO0955	olaiin	f112v	f112v	f112v.18	18	9	10	MIDDLE	S	B	3	1	1	G809-P0566	4	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	0	0
G809-HO0956	cheeol	f112v	f112v	f112v.26	26	4	7	MIDDLE	S	B	3	1	1	G809-P0568	4	4	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ychedal checkhey checkhy cheeol qokeedy qoteosam chos	0	0
G809-HO0957	kar	f112v	f112v	f112v.32	32	8	11	MIDDLE	S	B	3	1	1	G809-P0571	1	4	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a	0	0
G809-HO0958	cheo	f112v	f112v	f112v.38	38	11	12	MIDDLE	S	B	3	1	1	G809-P0572	3	3	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain	0	0
