page	locus	word_index	surface	formal_translation	production_class	root_family	root_action	state_role	bound_q	position	production_mode	production_source	production_operation	semantic_gloss	signature_roundtrip	production_roundtrip
f112v	f112v.30	4	sal	MIDDLE · SELECT(s) · RESOLVE · SPLIT_SUFFIX<f112v.20:8=saisal;split_suffix>	DERIVED_SPLIT_SUFFIX	s	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f112v.20:8=saisal	split_suffix	UNGROUNDED	True	True
f112v	f112v.30	5	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · COPY<f112v.28:3=aiin;exact>	DERIVED_COPY	aii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.28:3=aiin	exact	UNGROUNDED	True	True
f112v	f112v.30	6	sheedar	MIDDLE · SELECT(H) · RESOLVE · EDIT<f112v.28:2=keedal;sub@1:k>sh,sub@6:l>r>	DERIVED_EDIT	H	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.28:2=keedal	sub@1:k>sh,sub@6:l>r	UNGROUNDED	True	True
f112v	f112v.30	7	okedy	MIDDLE · SELECT(ok) · RELAY · COPY<f112v.5:7=okedy;exact>	DERIVED_COPY	ok	SELECT	RELAY	0	MIDDLE	COPY	f112v.5:7=okedy	exact	UNGROUNDED	True	True
f112v	f112v.30	8	qopchedy	MIDDLE · SELECT(o) · OPEN_FORM+BOUND_Q · EDIT<f112v.27:10=qotedy;ins@3:p,sub@3:t>ch>	DERIVED_EDIT	o	SELECT	OPEN_FORM	1	MIDDLE	EDIT	f112v.27:10=qotedy	ins@3:p,sub@3:t>ch	UNGROUNDED	True	True
f112v	f112v.30	9	dalkedy	MIDDLE · SELECT(d) · OPEN_FORM · EDIT<f112v.20:3=alchedy;ins@1:d,sub@3:ch>k>	DERIVED_EDIT	d	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.20:3=alchedy	ins@1:d,sub@3:ch>k	UNGROUNDED	True	True
f112v	f112v.30	10	opchdy	END · ECHO2(o) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	o	ECHO2	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.31	1	tar	START · SELECT(t) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	RESOLVE	0	START	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.31	2	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · COPY<f112v.30:5=aiin;exact>	DERIVED_COPY	aii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.30:5=aiin	exact	UNGROUNDED	True	True
f112v	f112v.31	3	okeear	MIDDLE · SELECT(ok) · RESOLVE · SPLIT_SUFFIX<f112v.27:6=qokeear;split_suffix>	DERIVED_SPLIT_SUFFIX	ok	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f112v.27:6=qokeear	split_suffix	UNGROUNDED	True	True
f112v	f112v.31	4	oteody	MIDDLE · SELECT(ot) · PLAIN_FORM · EDIT<f112v.30:7=okedy;sub@2:k>t,ins@4:o>	DERIVED_EDIT	ot	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.30:7=okedy	sub@2:k>t,ins@4:o	UNGROUNDED	True	True
f112v	f112v.31	5	arar	END · SELECT(ar) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ar	SELECT	RESOLVE	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.32	1	tchedor	START · SELECT(t) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.32	2	shee	MIDDLE · SELECT(H) · OPEN_FORM · SPLIT_PREFIX<f112v.30:6=sheedar;split_prefix>	DERIVED_SPLIT_PREFIX	H	SELECT	OPEN_FORM	0	MIDDLE	SPLIT_PREFIX	f112v.30:6=sheedar	split_prefix	UNGROUNDED	True	True
f112v	f112v.32	3	keedy	MIDDLE · SELECT(k) · RELAY · COPY<f112v.21:6=keedy;exact>	DERIVED_COPY	k	SELECT	RELAY	0	MIDDLE	COPY	f112v.21:6=keedy	exact	UNGROUNDED	True	True
f112v	f112v.32	4	otedar	MIDDLE · SELECT(ot) · RESOLVE · EDIT<f112v.31:3=okeear;sub@2:k>t,sub@4:e>d>	DERIVED_EDIT	ot	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.31:3=okeear	sub@2:k>t,sub@4:e>d	UNGROUNDED	True	True
f112v	f112v.32	5	checphey	MIDDLE · SELECT(H) · OPEN_FORM · EDIT<f112v.26:2=checkhey;sub@3:ckh>cph>	DERIVED_EDIT	H	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.26:2=checkhey	sub@3:ckh>cph	UNGROUNDED	True	True
f112v	f112v.32	6	qopchedy	MIDDLE · SELECT(o) · OPEN_FORM+BOUND_Q · COPY<f112v.30:8=qopchedy;exact>	DERIVED_COPY	o	SELECT	OPEN_FORM	1	MIDDLE	COPY	f112v.30:8=qopchedy	exact	UNGROUNDED	True	True
f112v	f112v.32	7	qopcheey	MIDDLE · REPEAT1(o) · OPEN_FORM+BOUND_Q · EDIT<f112v.32:6=qopchedy;sub@6:d>e>	DERIVED_EDIT	o	REPEAT1	OPEN_FORM	1	MIDDLE	EDIT	f112v.32:6=qopchedy	sub@6:d>e	UNGROUNDED	True	True
f112v	f112v.32	8	kar	MIDDLE · SELECT(k) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	k	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.32	9	opcheeo	MIDDLE · ECHO2(o) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	o	ECHO2	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.32	10	r	MIDDLE · SELECT(r) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	r	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.32	11	a	END · SELECT(a) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	a	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.33	1	or	START · SELECT(or) · PLAIN_FORM · SPLIT_SUFFIX<f112v.32:1=tchedor;split_suffix>	DERIVED_SPLIT_SUFFIX	or	SELECT	PLAIN_FORM	0	START	SPLIT_SUFFIX	f112v.32:1=tchedor	split_suffix	UNGROUNDED	True	True
f112v	f112v.33	2	cheeor	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f112v.26:4=cheeol;sub@5:l>r>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.26:4=cheeol	sub@5:l>r	UNGROUNDED	True	True
f112v	f112v.33	3	okeedy	MIDDLE · SELECT(ok) · RELAY · COPY<f112v.27:5=okeedy;exact>	DERIVED_COPY	ok	SELECT	RELAY	0	MIDDLE	COPY	f112v.27:5=okeedy	exact	UNGROUNDED	True	True
f112v	f112v.33	4	qokedy	MIDDLE · REPEAT1(ok) · RELAY+BOUND_Q · COPY<f112v.20:5=qokedy;exact>	DERIVED_COPY	ok	REPEAT1	RELAY	1	MIDDLE	COPY	f112v.20:5=qokedy	exact	UNGROUNDED	True	True
f112v	f112v.33	5	qokeedy	MIDDLE · ECHO2(ok) · RELAY+BOUND_Q · COPY<f112v.26:5=qokeedy;exact>	DERIVED_COPY	ok	ECHO2	RELAY	1	MIDDLE	COPY	f112v.26:5=qokeedy	exact	UNGROUNDED	True	True
f112v	f112v.33	6	chedaiin	MIDDLE · SELECT(H) · RESOLVE · COPY<f112v.14:6=chedaiin;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.14:6=chedaiin	exact	UNGROUNDED	True	True
f112v	f112v.33	7	okeeedy	MIDDLE · ECHO2(ok) · RELAY · COPY<f112v.6:4=okeeedy;exact>	DERIVED_COPY	ok	ECHO2	RELAY	0	MIDDLE	COPY	f112v.6:4=okeeedy	exact	UNGROUNDED	True	True
f112v	f112v.33	8	otaiin	MIDDLE · SELECT(ot) · RESOLVE · COPY<f112v.25:3=otaiin;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.25:3=otaiin	exact	UNGROUNDED	True	True
f112v	f112v.33	9	cheekey	MIDDLE · SELECT(H) · OPEN_FORM · EDIT<f112v.32:5=checphey;ins@2:e,sub@3:cph>k>	DERIVED_EDIT	H	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.32:5=checphey	ins@2:e,sub@3:cph>k	UNGROUNDED	True	True
f112v	f112v.33	10	chol	END · REPEAT1(H) · RESOLVE · COPY<f112v.21:5=chol;exact>	DERIVED_COPY	H	REPEAT1	RESOLVE	0	END	COPY	f112v.21:5=chol	exact	UNGROUNDED	True	True
f112v	f112v.34	1	saiin	START · SELECT(s) · RESOLVE · COPY<f112v.21:1=saiin;exact>	DERIVED_COPY	s	SELECT	RESOLVE	0	START	COPY	f112v.21:1=saiin	exact	UNGROUNDED	True	True
f112v	f112v.34	2	chedaiin	MIDDLE · SELECT(H) · RESOLVE · COPY<f112v.33:6=chedaiin;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.33:6=chedaiin	exact	UNGROUNDED	True	True
f112v	f112v.34	3	checkhy	MIDDLE · REPEAT1(H) · PLAIN_FORM · COPY<f112v.26:3=checkhy;exact>	DERIVED_COPY	H	REPEAT1	PLAIN_FORM	0	MIDDLE	COPY	f112v.26:3=checkhy	exact	UNGROUNDED	True	True
f112v	f112v.34	4	lkeedy	MIDDLE · SELECT(l) · OPEN_FORM · SPLIT_SUFFIX<f112v.27:9=olkeedy;split_suffix>	DERIVED_SPLIT_SUFFIX	l	SELECT	OPEN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.27:9=olkeedy	split_suffix	UNGROUNDED	True	True
f112v	f112v.34	5	qokeedy	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.33:5=qokeedy;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f112v.33:5=qokeedy	exact	UNGROUNDED	True	True
f112v	f112v.34	6	chkaiin	MIDDLE · SELECT(chk) · RESOLVE · EDIT<f112v.33:6=chedaiin;del@2:e,sub@3:d>k>	DERIVED_EDIT	chk	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.33:6=chedaiin	del@2:e,sub@3:d>k	UNGROUNDED	True	True
f112v	f112v.34	7	checkhol	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f112v.28:4=cheol;ins@3:ckh>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.28:4=cheol	ins@3:ckh	UNGROUNDED	True	True
f112v	f112v.34	8	chdam	END · SELECT(chd) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	chd	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.35	1	pched	START · SELECT(H) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	OPEN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.35	2	shedain	MIDDLE · REPEAT1(H) · RESOLVE · EDIT<f112v.23:4=chedain;sub@1:ch>sh>	DERIVED_EDIT	H	REPEAT1	RESOLVE	0	MIDDLE	EDIT	f112v.23:4=chedain	sub@1:ch>sh	UNGROUNDED	True	True
f112v	f112v.35	3	qokaiin	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f112v.21:7=qokaiin;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f112v.21:7=qokaiin	exact	UNGROUNDED	True	True
f112v	f112v.35	4	okees	MIDDLE · SELECT(okees) · PLAIN_FORM · EDIT<f112v.16:2=okeey;sub@5:y>s>	DERIVED_EDIT	okees	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.16:2=okeey	sub@5:y>s	UNGROUNDED	True	True
f112v	f112v.35	5	chedy	MIDDLE · SELECT(H) · RELAY · COPY<f112v.22:4=chedy;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f112v.22:4=chedy	exact	UNGROUNDED	True	True
f112v	f112v.35	6	checkhy	END · REPEAT1(H) · PLAIN_FORM · COPY<f112v.34:3=checkhy;exact>	DERIVED_COPY	H	REPEAT1	PLAIN_FORM	0	END	COPY	f112v.34:3=checkhy	exact	UNGROUNDED	True	True
f112v	f112v.36	1	tchede	START · SELECT(t) · PLAIN_FORM · EDIT<f112v.35:5=chedy;ins@1:t,sub@4:y>e>	DERIVED_EDIT	t	SELECT	PLAIN_FORM	0	START	EDIT	f112v.35:5=chedy	ins@1:t,sub@4:y>e	UNGROUNDED	True	True
f112v	f112v.36	2	okeey	MIDDLE · SELECT(ok) · RELAY · COPY<f112v.16:2=okeey;exact>	DERIVED_COPY	ok	SELECT	RELAY	0	MIDDLE	COPY	f112v.16:2=okeey	exact	UNGROUNDED	True	True
f112v	f112v.36	3	lky	MIDDLE · SELECT(l) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	l	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.36	4	shedaiiin	MIDDLE · SELECT(H) · RESOLVE · EDIT<f112v.35:2=shedain;ins@5:i,ins@5:i>	DERIVED_EDIT	H	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.35:2=shedain	ins@5:i,ins@5:i	UNGROUNDED	True	True
f112v	f112v.36	5	chdy	MIDDLE · SELECT(chd) · PLAIN_FORM · EDIT<f112v.35:5=chedy;del@2:e>	DERIVED_EDIT	chd	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.35:5=chedy	del@2:e	UNGROUNDED	True	True
f112v	f112v.36	6	qokeedy	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f112v.34:5=qokeedy;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f112v.34:5=qokeedy	exact	UNGROUNDED	True	True
f112v	f112v.36	7	cheky	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f112v.35:6=checkhy;sub@3:ckh>k>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.35:6=checkhy	sub@3:ckh>k	UNGROUNDED	True	True
f112v	f112v.36	8	lkedy	MIDDLE · SELECT(l) · OPEN_FORM · SPLIT_SUFFIX<f112v.30:9=dalkedy;split_suffix>	DERIVED_SPLIT_SUFFIX	l	SELECT	OPEN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.30:9=dalkedy	split_suffix	UNGROUNDED	True	True
f112v	f112v.36	9	qotedy	MIDDLE · SELECT(ot) · RELAY+BOUND_Q · COPY<f112v.27:10=qotedy;exact>	DERIVED_COPY	ot	SELECT	RELAY	1	MIDDLE	COPY	f112v.27:10=qotedy	exact	UNGROUNDED	True	True
f112v	f112v.36	10	raram	END · SELECT(rar) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	rar	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.37	1	teedal	START · SELECT(t) · RESOLVE · EDIT<f112v.28:2=keedal;sub@1:k>t>	DERIVED_EDIT	t	SELECT	RESOLVE	0	START	EDIT	f112v.28:2=keedal	sub@1:k>t	UNGROUNDED	True	True
f112v	f112v.37	2	sain	MIDDLE · SELECT(s) · RESOLVE · COPY<f112v.14:1=sain;exact>	DERIVED_COPY	s	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.14:1=sain	exact	UNGROUNDED	True	True
f112v	f112v.37	3	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ar	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.37	4	otaiin	MIDDLE · SELECT(ot) · RESOLVE · COPY<f112v.33:8=otaiin;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.33:8=otaiin	exact	UNGROUNDED	True	True
f112v	f112v.37	5	shedy	MIDDLE · SELECT(H) · RELAY · COPY<f112v.25:2=shedy;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f112v.25:2=shedy	exact	UNGROUNDED	True	True
f112v	f112v.37	6	qokedaiin	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · EDIT<f112v.35:3=qokaiin;ins@4:e,ins@4:d>	DERIVED_EDIT	ok	SELECT	RESOLVE	1	MIDDLE	EDIT	f112v.35:3=qokaiin	ins@4:e,ins@4:d	UNGROUNDED	True	True
f112v	f112v.37	7	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ar	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.37	8	qokaiin	MIDDLE · ECHO2(ok) · RESOLVE+BOUND_Q · COPY<f112v.35:3=qokaiin;exact>	DERIVED_COPY	ok	ECHO2	RESOLVE	1	MIDDLE	COPY	f112v.35:3=qokaiin	exact	UNGROUNDED	True	True
f112v	f112v.37	9	chol	MIDDLE · SELECT(H) · RESOLVE · COPY<f112v.33:10=chol;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.33:10=chol	exact	UNGROUNDED	True	True
f112v	f112v.37	10	kedy	MIDDLE · SELECT(k) · RELAY · SPLIT_SUFFIX<f112v.36:8=lkedy;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RELAY	0	MIDDLE	SPLIT_SUFFIX	f112v.36:8=lkedy	split_suffix	UNGROUNDED	True	True
f112v	f112v.37	11	qokam	END · SELECT(ok) · TERMINAL_MG+BOUND_Q · EDIT<f112v.28:11=qokaim;del@5:i>	DERIVED_EDIT	ok	SELECT	TERMINAL_MG	1	END	EDIT	f112v.28:11=qokaim	del@5:i	UNGROUNDED	True	True
f112v	f112v.38	1	sa	START · SELECT(s) · PLAIN_FORM · SPLIT_PREFIX<f112v.37:2=sain;split_prefix>	DERIVED_SPLIT_PREFIX	s	SELECT	PLAIN_FORM	0	START	SPLIT_PREFIX	f112v.37:2=sain	split_prefix	UNGROUNDED	True	True
f112v	f112v.38	2	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · COPY<f112v.37:7=ar;exact>	DERIVED_COPY	ar	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.37:7=ar	exact	UNGROUNDED	True	True
f112v	f112v.38	3	oiin	MIDDLE · SELECT(oii) · PLAIN_FORM · SPLIT_SUFFIX<f112v.28:6=qoiin;split_suffix>	DERIVED_SPLIT_SUFFIX	oii	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.28:6=qoiin	split_suffix	UNGROUNDED	True	True
f112v	f112v.38	4	okchey	MIDDLE · SELECT(ok) · OPEN_FORM · EDIT<f112v.36:2=okeey;sub@3:e>ch>	DERIVED_EDIT	ok	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.36:2=okeey	sub@3:e>ch	UNGROUNDED	True	True
f112v	f112v.38	5	al	MIDDLE · SELECT(al) · PLAIN_FORM · SPLIT_SUFFIX<f112v.37:1=teedal;split_suffix>	DERIVED_SPLIT_SUFFIX	al	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.37:1=teedal	split_suffix	UNGROUNDED	True	True
f112v	f112v.38	6	chedy	MIDDLE · SELECT(H) · RELAY · COPY<f112v.35:5=chedy;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f112v.35:5=chedy	exact	UNGROUNDED	True	True
f112v	f112v.38	7	chol	MIDDLE · REPEAT1(H) · RESOLVE · COPY<f112v.37:9=chol;exact>	DERIVED_COPY	H	REPEAT1	RESOLVE	0	MIDDLE	COPY	f112v.37:9=chol	exact	UNGROUNDED	True	True
f112v	f112v.38	8	otaiin	MIDDLE · SELECT(ot) · RESOLVE · COPY<f112v.37:4=otaiin;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.37:4=otaiin	exact	UNGROUNDED	True	True
f112v	f112v.38	9	chedar	MIDDLE · ECHO2(H) · RESOLVE · EDIT<f112v.29:6=chedal;sub@5:l>r>	DERIVED_EDIT	H	ECHO2	RESOLVE	0	MIDDLE	EDIT	f112v.29:6=chedal	sub@5:l>r	UNGROUNDED	True	True
f112v	f112v.38	10	lkain	MIDDLE · SELECT(l) · PLAIN_FORM · EDIT<f112v.29:4=kain;ins@1:l>	DERIVED_EDIT	l	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.29:4=kain	ins@1:l	UNGROUNDED	True	True
f112v	f112v.38	11	cheo	MIDDLE · ECHO2(H) · PLAIN_FORM · SPLIT_PREFIX<f112v.28:4=cheol;split_prefix>	DERIVED_SPLIT_PREFIX	H	ECHO2	PLAIN_FORM	0	MIDDLE	SPLIT_PREFIX	f112v.28:4=cheol	split_prefix	UNGROUNDED	True	True
f112v	f112v.38	12	dain	END · SELECT(d) · RESOLVE · COPY<f112v.10:1=dain;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	END	COPY	f112v.10:1=dain	exact	UNGROUNDED	True	True
f112v	f112v.39	1	teodarody	START · SELECT(t) · PLAIN_FORM · DEEP_RARE_INNOVATION	DEEP_RARE_INNOVATION	t	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.39	2	opcheed	MIDDLE · SELECT(o) · OPEN_FORM · EDIT<f112v.32:9=opcheeo;sub@6:o>d>	DERIVED_EDIT	o	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f112v.32:9=opcheeo	sub@6:o>d	UNGROUNDED	True	True
f112v	f112v.39	3	okaiin	MIDDLE · SELECT(ok) · RESOLVE · SPLIT_SUFFIX<f112v.37:8=qokaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	ok	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f112v.37:8=qokaiin	split_suffix	UNGROUNDED	True	True
f112v	f112v.39	4	chaiin	MIDDLE · SELECT(H) · RESOLVE · EDIT<f112v.34:6=chkaiin;del@2:k>	DERIVED_EDIT	H	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.34:6=chkaiin	del@2:k	UNGROUNDED	True	True
f112v	f112v.39	5	otam	MIDDLE · SELECT(ot) · TERMINAL_MG · COPY<f112v.13:9=otam;exact>	DERIVED_COPY	ot	SELECT	TERMINAL_MG	0	MIDDLE	COPY	f112v.13:9=otam	exact	UNGROUNDED	True	True
f112v	f112v.39	6	oteedy	MIDDLE · REPEAT1(ot) · RELAY · SPLIT_SUFFIX<f112v.16:4=qoteedy;split_suffix>	DERIVED_SPLIT_SUFFIX	ot	REPEAT1	RELAY	0	MIDDLE	SPLIT_SUFFIX	f112v.16:4=qoteedy	split_suffix	UNGROUNDED	True	True
f112v	f112v.39	7	qoteey	MIDDLE · ECHO2(ot) · RELAY+BOUND_Q · EDIT<f112v.39:6=oteedy;ins@1:q,del@5:d>	DERIVED_EDIT	ot	ECHO2	RELAY	1	MIDDLE	EDIT	f112v.39:6=oteedy	ins@1:q,del@5:d	UNGROUNDED	True	True
f112v	f112v.39	8	qotain	MIDDLE · ECHO2(ot) · RESOLVE+BOUND_Q · COPY<f112v.23:9=qotain;exact>	DERIVED_COPY	ot	ECHO2	RESOLVE	1	MIDDLE	COPY	f112v.23:9=qotain	exact	UNGROUNDED	True	True
f112v	f112v.39	9	chcthd	END · SELECT(chcthd) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	chcthd	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.40	1	y	START · SELECT(EMPTY) · PLAIN_FORM · SPLIT_SUFFIX<f112v.39:7=qoteey;split_suffix>	DERIVED_SPLIT_SUFFIX	EMPTY	SELECT	PLAIN_FORM	0	START	SPLIT_SUFFIX	f112v.39:7=qoteey	split_suffix	UNGROUNDED	True	True
f112v	f112v.40	2	cheol	MIDDLE · SELECT(H) · PLAIN_FORM · COPY<f112v.28:4=cheol;exact>	DERIVED_COPY	H	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f112v.28:4=cheol	exact	UNGROUNDED	True	True
f112v	f112v.40	3	lchedy	MIDDLE · SELECT(l) · OPEN_FORM · SPLIT_SUFFIX<f112v.20:3=alchedy;split_suffix>	DERIVED_SPLIT_SUFFIX	l	SELECT	OPEN_FORM	0	MIDDLE	SPLIT_SUFFIX	f112v.20:3=alchedy	split_suffix	UNGROUNDED	True	True
f112v	f112v.40	4	chckhy	MIDDLE · SELECT(chckh) · PLAIN_FORM · EDIT<f112v.35:6=checkhy;del@2:e>	DERIVED_EDIT	chckh	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f112v.35:6=checkhy	del@2:e	UNGROUNDED	True	True
f112v	f112v.40	5	cheolchal	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.40	6	shchy	MIDDLE · SELECT(shch) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	shch	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.40	7	daiin	MIDDLE · SELECT(d) · RESOLVE · COPY<f112v.17:1=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.17:1=daiin	exact	UNGROUNDED	True	True
f112v	f112v.40	8	cheolor	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f112v	f112v.40	9	okain	MIDDLE · SELECT(ok) · RESOLVE · COPY<f112v.24:3=okain;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	0	MIDDLE	COPY	f112v.24:3=okain	exact	UNGROUNDED	True	True
f112v	f112v.40	10	chedy	MIDDLE · ECHO2(H) · RELAY · COPY<f112v.38:6=chedy;exact>	DERIVED_COPY	H	ECHO2	RELAY	0	MIDDLE	COPY	f112v.38:6=chedy	exact	UNGROUNDED	True	True
f112v	f112v.40	11	daiin	END · SELECT(d) · RESOLVE · COPY<f112v.17:1=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	END	COPY	f112v.17:1=daiin	exact	UNGROUNDED	True	True
f112v	f112v.41	1	ykeedan	START · SELECT(EMPTY) · OPEN_FORM · EDIT<f112v.14:4=ykeedain;del@7:i>	DERIVED_EDIT	EMPTY	SELECT	OPEN_FORM	0	START	EDIT	f112v.14:4=ykeedain	del@7:i	UNGROUNDED	True	True
f112v	f112v.41	2	checkhey	MIDDLE · SELECT(H) · OPEN_FORM · COPY<f112v.26:2=checkhey;exact>	DERIVED_COPY	H	SELECT	OPEN_FORM	0	MIDDLE	COPY	f112v.26:2=checkhey	exact	UNGROUNDED	True	True
f112v	f112v.41	3	oain	MIDDLE · SELECT(o) · RESOLVE · EDIT<f112v.40:9=okain;del@2:k>	DERIVED_EDIT	o	SELECT	RESOLVE	0	MIDDLE	EDIT	f112v.40:9=okain	del@2:k	UNGROUNDED	True	True
