page	locus	word_index	surface	root_family	root_action	position	state_role	bound_q	unit_count	signature_code	signature_reconstruction	signature_roundtrip	structural_reading	production_mode	production_source	production_operation	production_roundtrip	chosen_bits	literal_bits	strict_first	strict_last
f103v	f103v.33	9	opchey	o	SELECT	MIDDLE	OPEN_FORM	0	2	o|q0|NONE|NONE|NONE|NONE+ch|q0|P|E|NONE|Y	opchey	True	MIDDLE:SELECT:o:OPEN_FORM	EDIT	f103v.30:3=opchedy	del@5:d	True	22.0	31.770981551934376	o|q0|NONE|NONE|NONE|NONE	ch|q0|P|E|NONE|Y
f103v	f103v.33	10	oly	ol	SELECT	END	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|Y	oly	True	END:SELECT:ol:PLAIN_FORM	SPLIT_SUFFIX	f103v.30:7=poly	split_suffix	True	19.0	21.862588931160623	ol|q0|NONE|NONE|NONE|Y	ol|q0|NONE|NONE|NONE|Y
f103v	f103v.34	1	daiin	d	SELECT	START	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	START:SELECT:d:RESOLVE	COPY	f103v.31:9=daiin	exact	True	12.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f103v	f103v.34	2	sheey	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|EE|NONE|Y	sheey	True	MIDDLE:SELECT:H:RELAY	SPLIT_SUFFIX	f103v.22:3=qotalsheey	split_suffix	True	21.0	26.8167852415475	sh|q0|NONE|EE|NONE|Y	sh|q0|NONE|EE|NONE|Y
f103v	f103v.34	3	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	SPLIT_PREFIX	f103v.33:10=oly	split_prefix	True	9.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f103v	f103v.34	4	chey	H	ECHO2	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:ECHO2:H:RELAY	COPY	f103v.32:2=chey	exact	True	12.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f103v	f103v.34	5	qok	ok	SELECT	MIDDLE	PLAIN_FORM	1	1	ok|q1|NONE|NONE|NONE|NONE	qok	True	MIDDLE:SELECT:ok:PLAIN_FORM+BOUND_Q	SPLIT_PREFIX	f103v.33:3=qokain	split_prefix	True	15.0	21.862588931160623	ok|q1|NONE|NONE|NONE|NONE	ok|q1|NONE|NONE|NONE|NONE
f103v	f103v.34	6	shey	H	ECHO2	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:ECHO2:H:RELAY	SPLIT_SUFFIX	f103v.33:1=yshey	split_suffix	True	15.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.34	7	qokaiin	ok	ECHO2	MIDDLE	RESOLVE	1	1	ok|q1|NONE|NONE|AII|N	qokaiin	True	MIDDLE:ECHO2:ok:RESOLVE+BOUND_Q	COPY	f103v.7:10=qokaiin	exact	True	20.0	43.67937417270812	ok|q1|NONE|NONE|AII|N	ok|q1|NONE|NONE|AII|N
f103v	f103v.34	8	checkhy	H	ECHO2	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+ckh|q0|NONE|NONE|NONE|Y	checkhy	True	MIDDLE:ECHO2:H:PLAIN_FORM	COPY	f103v.28:2=checkhy	exact	True	16.0	26.8167852415475	ch|q0|NONE|E|NONE|NONE	ckh|q0|NONE|NONE|NONE|Y
f103v	f103v.34	9	otedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:SELECT:ot:RELAY	COPY	f103v.30:6=otedy	exact	True	14.0	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
f103v	f103v.34	10	lshey	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|Y	lshey	True	MIDDLE:SELECT:l:OPEN_FORM	SPLIT_SUFFIX	f103v.28:5=otealshey	split_suffix	True	19.0	26.8167852415475	l|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|E|NONE|Y
f103v	f103v.34	11	lchdy	l	REPEAT1	END	PLAIN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+chd|q0|NONE|NONE|NONE|Y	lchdy	True	END:REPEAT1:l:PLAIN_FORM	COPY	f103v.15:4=lchdy	exact	True	18.0	26.8167852415475	l|q0|NONE|NONE|NONE|NONE	chd|q0|NONE|NONE|NONE|Y
f103v	f103v.35	1	qol	ol	SELECT	START	PLAIN_FORM	1	1	ol|q1|NONE|NONE|NONE|NONE	qol	True	START:SELECT:ol:PLAIN_FORM+BOUND_Q	COPY	f103v.16:4=qol	exact	True	18.0	21.862588931160623	ol|q1|NONE|NONE|NONE|NONE	ol|q1|NONE|NONE|NONE|NONE
f103v	f103v.35	2	shey	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.34:6=shey	exact	True	8.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.35	3	ykeey	EMPTY	SELECT	MIDDLE	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|EE|NONE|Y	ykeey	True	MIDDLE:SELECT:EMPTY:OPEN_FORM	COPY	f103v.28:3=ykeey	exact	True	16.0	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	k|q0|NONE|EE|NONE|Y
f103v	f103v.35	4	okeey	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|EE|NONE|Y	okeey	True	MIDDLE:SELECT:ok:RELAY	COPY	f103v.31:1=okeey	exact	True	14.0	31.770981551934376	ok|q0|NONE|EE|NONE|Y	ok|q0|NONE|EE|NONE|Y
f103v	f103v.35	5	lshey	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|Y	lshey	True	MIDDLE:SELECT:l:OPEN_FORM	COPY	f103v.34:10=lshey	exact	True	8.0	26.8167852415475	l|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|E|NONE|Y
f103v	f103v.35	6	sheckhy	H	SELECT	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|E|NONE|NONE+ckh|q0|NONE|NONE|NONE|Y	sheckhy	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f103v.34:6=shey	ins@3:ckh	True	21.954196310386877	26.8167852415475	sh|q0|NONE|E|NONE|NONE	ckh|q0|NONE|NONE|NONE|Y
f103v	f103v.35	7	chtain	cht	SELECT	MIDDLE	RESOLVE	0	1	cht|q0|NONE|NONE|AI|N	chtain	True	MIDDLE:SELECT:cht:RESOLVE	EDIT	f103v.24:9=otain	sub@1:o>ch	True	28.954196310386877	31.770981551934376	cht|q0|NONE|NONE|AI|N	cht|q0|NONE|NONE|AI|N
f103v	f103v.35	8	oty	ot	SELECT	MIDDLE	PLAIN_FORM	0	1	ot|q0|NONE|NONE|NONE|Y	oty	True	MIDDLE:SELECT:ot:PLAIN_FORM	COPY	f103v.25:7=oty	exact	True	16.0	21.862588931160623	ot|q0|NONE|NONE|NONE|Y	ot|q0|NONE|NONE|NONE|Y
f103v	f103v.35	9	okedy	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|ED|NONE|Y	okedy	True	MIDDLE:SELECT:ok:RELAY	EDIT	f103v.34:9=otedy	sub@2:t>k	True	22.954196310386877	31.770981551934376	ok|q0|NONE|ED|NONE|Y	ok|q0|NONE|ED|NONE|Y
f103v	f103v.35	10	otaly	ot	ECHO2	END	RESOLVE	0	1	ot|q0|NONE|NONE|AL|Y	otaly	True	END:ECHO2:ot:RESOLVE	EDIT	f103v.25:6=otal	ins@5:y	True	28.954196310386877	31.770981551934376	ot|q0|NONE|NONE|AL|Y	ot|q0|NONE|NONE|AL|Y
f103v	f103v.36	1	saiin	s	SELECT	START	RESOLVE	0	1	s|q0|NONE|NONE|AII|N	saiin	True	START:SELECT:s:RESOLVE	EDIT	f103v.34:1=daiin	sub@1:d>s	True	24.954196310386877	31.770981551934376	s|q0|NONE|NONE|AII|N	s|q0|NONE|NONE|AII|N
f103v	f103v.36	2	shey	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.35:2=shey	exact	True	10.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.36	3	qokeey	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f103v.31:6=qokeey	exact	True	14.0	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f103v	f103v.36	4	oshey	o	SELECT	MIDDLE	OPEN_FORM	0	2	o|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|Y	oshey	True	MIDDLE:SELECT:o:OPEN_FORM	EDIT	f103v.35:2=shey	ins@1:o	True	21.954196310386877	26.8167852415475	o|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|E|NONE|Y
f103v	f103v.36	5	olshedy	ol	SELECT	END	OPEN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|ED|NONE|Y	olshedy	True	END:SELECT:ol:OPEN_FORM	COMBINE	f103v.12:7=ol+shedy	combine	True	17.0	36.725177862321246	ol|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|ED|NONE|Y
f103v	f103v.37	1	olshey	ol	SELECT	START	OPEN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|Y	olshey	True	START:SELECT:ol:OPEN_FORM	EDIT	f103v.36:5=olshedy	del@5:d	True	12.0	31.770981551934376	ol|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|E|NONE|Y
f103v	f103v.37	2	qokain	ok	SELECT	MIDDLE	RESOLVE	1	1	ok|q1|NONE|NONE|AI|N	qokain	True	MIDDLE:SELECT:ok:RESOLVE+BOUND_Q	COPY	f103v.33:3=qokain	exact	True	14.0	36.725177862321246	ok|q1|NONE|NONE|AI|N	ok|q1|NONE|NONE|AI|N
f103v	f103v.37	3	ol	ol	ECHO2	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:ECHO2:ol:PLAIN_FORM	SPLIT_PREFIX	f103v.36:5=olshedy	split_prefix	True	9.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f103v	f103v.37	4	shey	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.36:2=shey	exact	True	8.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.37	5	qokeshe	ok	SELECT	MIDDLE	OPEN_FORM	1	2	ok|q1|NONE|E|NONE|NONE+sh|q0|NONE|E|NONE|NONE	qokeshe	True	MIDDLE:SELECT:ok:OPEN_FORM+BOUND_Q	EDIT	f103v.36:3=qokeey	sub@5:e>sh,sub@6:y>e	True	31.908392620773753	36.725177862321246	ok|q1|NONE|E|NONE|NONE	sh|q0|NONE|E|NONE|NONE
f103v	f103v.37	6	lsheok	l	SELECT	MIDDLE	PLAIN_FORM	0	3	l|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|NONE+ok|q0|NONE|NONE|NONE|NONE	lsheok	True	MIDDLE:SELECT:l:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	ok|q0|NONE|NONE|NONE|NONE
f103v	f103v.37	7	shdy	shd	SELECT	MIDDLE	PLAIN_FORM	0	1	shd|q0|NONE|NONE|NONE|Y	shdy	True	MIDDLE:SELECT:shd:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	shd|q0|NONE|NONE|NONE|Y	shd|q0|NONE|NONE|NONE|Y
f103v	f103v.37	8	qcphey	cph	SELECT	MIDDLE	RELAY	1	1	cph|q1|NONE|E|NONE|Y	qcphey	True	MIDDLE:SELECT:cph:RELAY+BOUND_Q	LITERAL		literal	True	26.8167852415475	26.8167852415475	cph|q1|NONE|E|NONE|Y	cph|q1|NONE|E|NONE|Y
f103v	f103v.37	9	chetydar	H	SELECT	END	PLAIN_FORM	0	3	ch|q0|NONE|E|NONE|NONE+t|q0|NONE|NONE|NONE|Y+d|q0|NONE|NONE|AR|NONE	chetydar	True	END:SELECT:H:PLAIN_FORM	LITERAL		literal	True	43.67937417270812	43.67937417270812	ch|q0|NONE|E|NONE|NONE	d|q0|NONE|NONE|AR|NONE
f103v	f103v.38	1	oteey	ot	SELECT	START	RELAY	0	1	ot|q0|NONE|EE|NONE|Y	oteey	True	START:SELECT:ot:RELAY	COPY	f103v.26:4=oteey	exact	True	16.0	31.770981551934376	ot|q0|NONE|EE|NONE|Y	ot|q0|NONE|EE|NONE|Y
f103v	f103v.38	2	l	l	SELECT	MIDDLE	PLAIN_FORM	0	1	l|q0|NONE|NONE|NONE|NONE	l	True	MIDDLE:SELECT:l:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	l|q0|NONE|NONE|NONE|NONE	l|q0|NONE|NONE|NONE|NONE
f103v	f103v.38	3	chees	chees	SELECT	MIDDLE	PLAIN_FORM	0	1	chees|q0|NONE|NONE|NONE|NONE	chees	True	MIDDLE:SELECT:chees:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	chees|q0|NONE|NONE|NONE|NONE	chees|q0|NONE|NONE|NONE|NONE
f103v	f103v.38	4	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	COPY	f103v.37:3=ol	exact	True	10.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f103v	f103v.38	5	chey	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.34:4=chey	exact	True	14.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f103v	f103v.38	6	chey	H	REPEAT1	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:REPEAT1:H:RELAY	COPY	f103v.38:5=chey	exact	True	4.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f103v	f103v.38	7	chol	H	ECHO2	MIDDLE	RESOLVE	0	1	ch|q0|NONE|NONE|OL|NONE	chol	True	MIDDLE:ECHO2:H:RESOLVE	SPLIT_SUFFIX	f103v.30:4=pchol	split_suffix	True	21.0	21.862588931160623	ch|q0|NONE|NONE|OL|NONE	ch|q0|NONE|NONE|OL|NONE
f103v	f103v.38	8	keechy	k	SELECT	END	PLAIN_FORM	0	2	k|q0|NONE|EE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	keechy	True	END:SELECT:k:PLAIN_FORM	EDIT	f103v.23:12=keey	ins@4:ch	True	30.954196310386877	31.770981551934376	k|q0|NONE|EE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f103v	f103v.39	1	polshor	ol	SELECT	START	PLAIN_FORM	0	2	ol|q0|P|NONE|NONE|NONE+sh|q0|NONE|NONE|OR|NONE	polshor	True	START:SELECT:ol:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	ol|q0|P|NONE|NONE|NONE	sh|q0|NONE|NONE|OR|NONE
f103v	f103v.39	2	keeolshey	k	SELECT	MIDDLE	OPEN_FORM	0	3	k|q0|NONE|EE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|Y	keeolshey	True	MIDDLE:SELECT:k:OPEN_FORM	LITERAL		literal	True	48.633570483095	48.633570483095	k|q0|NONE|EE|NONE|NONE	sh|q0|NONE|E|NONE|Y
f103v	f103v.39	3	okey	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|E|NONE|Y	okey	True	MIDDLE:SELECT:ok:RELAY	COPY	f103v.33:4=okey	exact	True	14.0	26.8167852415475	ok|q0|NONE|E|NONE|Y	ok|q0|NONE|E|NONE|Y
f103v	f103v.39	4	lcharar	l	SELECT	MIDDLE	PLAIN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+char|q0|NONE|NONE|AR|NONE	lcharar	True	MIDDLE:SELECT:l:PLAIN_FORM	LITERAL		literal	True	36.725177862321246	36.725177862321246	l|q0|NONE|NONE|NONE|NONE	char|q0|NONE|NONE|AR|NONE
f103v	f103v.39	5	shol	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|NONE|OL|NONE	shol	True	MIDDLE:SELECT:H:RESOLVE	EDIT	f103v.38:7=chol	sub@1:ch>sh	True	19.954196310386877	21.862588931160623	sh|q0|NONE|NONE|OL|NONE	sh|q0|NONE|NONE|OL|NONE
f103v	f103v.39	6	okeedar	ok	SELECT	MIDDLE	RESOLVE	0	1	ok|q0|NONE|EED|AR|NONE	okeedar	True	MIDDLE:SELECT:ok:RESOLVE	EDIT	f103v.18:9=qokeedal	del@1:q,sub@8:l>r	True	36.95419631038688	43.67937417270812	ok|q0|NONE|EED|AR|NONE	ok|q0|NONE|EED|AR|NONE
f103v	f103v.39	7	shes	shes	SELECT	MIDDLE	PLAIN_FORM	0	1	shes|q0|NONE|NONE|NONE|NONE	shes	True	MIDDLE:SELECT:shes:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	shes|q0|NONE|NONE|NONE|NONE	shes|q0|NONE|NONE|NONE|NONE
f103v	f103v.39	8	aiin	aii	SELECT	MIDDLE	PLAIN_FORM	0	1	aii|q0|NONE|NONE|NONE|N	aiin	True	MIDDLE:SELECT:aii:PLAIN_FORM	COPY	f103v.28:10=aiin	exact	True	16.0	26.8167852415475	aii|q0|NONE|NONE|NONE|N	aii|q0|NONE|NONE|NONE|N
f103v	f103v.39	9	oty	ot	SELECT	MIDDLE	PLAIN_FORM	0	1	ot|q0|NONE|NONE|NONE|Y	oty	True	MIDDLE:SELECT:ot:PLAIN_FORM	COPY	f103v.35:8=oty	exact	True	14.0	21.862588931160623	ot|q0|NONE|NONE|NONE|Y	ot|q0|NONE|NONE|NONE|Y
f103v	f103v.39	10	lchdy	l	SELECT	END	PLAIN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+chd|q0|NONE|NONE|NONE|Y	lchdy	True	END:SELECT:l:PLAIN_FORM	COPY	f103v.34:11=lchdy	exact	True	14.0	26.8167852415475	l|q0|NONE|NONE|NONE|NONE	chd|q0|NONE|NONE|NONE|Y
f103v	f103v.40	1	yteey	EMPTY	SELECT	START	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+t|q0|NONE|EE|NONE|Y	yteey	True	START:SELECT:EMPTY:OPEN_FORM	COPY	f103v.26:1=yteey	exact	True	16.0	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	t|q0|NONE|EE|NONE|Y
f103v	f103v.40	2	sheal	H	SELECT	MIDDLE	RESOLVE	0	1	sh|q0|NONE|E|AL|NONE	sheal	True	MIDDLE:SELECT:H:RESOLVE	COPY	f103v.12:2=sheal	exact	True	20.0	26.8167852415475	sh|q0|NONE|E|AL|NONE	sh|q0|NONE|E|AL|NONE
f103v	f103v.40	3	shey	H	REPEAT1	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:REPEAT1:H:RELAY	COPY	f103v.37:4=shey	exact	True	12.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.40	4	qoain	o	SELECT	MIDDLE	RESOLVE	1	1	o|q1|NONE|NONE|AI|N	qoain	True	MIDDLE:SELECT:o:RESOLVE+BOUND_Q	EDIT	f103v.37:2=qokain	del@3:k	True	20.0	31.770981551934376	o|q1|NONE|NONE|AI|N	o|q1|NONE|NONE|AI|N
f103v	f103v.40	5	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	COPY	f103v.38:4=ol	exact	True	12.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f103v	f103v.40	6	keey	k	SELECT	MIDDLE	RELAY	0	1	k|q0|NONE|EE|NONE|Y	keey	True	MIDDLE:SELECT:k:RELAY	COPY	f103v.23:12=keey	exact	True	18.0	26.8167852415475	k|q0|NONE|EE|NONE|Y	k|q0|NONE|EE|NONE|Y
f103v	f103v.40	7	qokaiin	ok	SELECT	MIDDLE	RESOLVE	1	1	ok|q1|NONE|NONE|AII|N	qokaiin	True	MIDDLE:SELECT:ok:RESOLVE+BOUND_Q	COPY	f103v.34:7=qokaiin	exact	True	14.0	43.67937417270812	ok|q1|NONE|NONE|AII|N	ok|q1|NONE|NONE|AII|N
f103v	f103v.40	8	shckhy	shckh	SELECT	MIDDLE	PLAIN_FORM	0	1	shckh|q0|NONE|NONE|NONE|Y	shckhy	True	MIDDLE:SELECT:shckh:PLAIN_FORM	COPY	f103v.28:4=shckhy	exact	True	16.0	21.862588931160623	shckh|q0|NONE|NONE|NONE|Y	shckh|q0|NONE|NONE|NONE|Y
f103v	f103v.40	9	lchedy	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|ED|NONE|Y	lchedy	True	MIDDLE:SELECT:l:OPEN_FORM	COPY	f103v.30:8=lchedy	exact	True	16.0	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|ED|NONE|Y
f103v	f103v.40	10	rain	r	SELECT	END	RESOLVE	0	1	r|q0|NONE|NONE|AI|N	rain	True	END:SELECT:r:RESOLVE	LITERAL		literal	True	26.8167852415475	26.8167852415475	r|q0|NONE|NONE|AI|N	r|q0|NONE|NONE|AI|N
f103v	f103v.41	1	daiin	d	SELECT	START	RESOLVE	0	1	d|q0|NONE|NONE|AII|N	daiin	True	START:SELECT:d:RESOLVE	COPY	f103v.34:1=daiin	exact	True	14.0	31.770981551934376	d|q0|NONE|NONE|AII|N	d|q0|NONE|NONE|AII|N
f103v	f103v.41	2	shey	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.40:3=shey	exact	True	10.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.41	3	l	l	SELECT	MIDDLE	PLAIN_FORM	0	1	l|q0|NONE|NONE|NONE|NONE	l	True	MIDDLE:SELECT:l:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	l|q0|NONE|NONE|NONE|NONE	l|q0|NONE|NONE|NONE|NONE
f103v	f103v.41	4	shey	H	ECHO2	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:ECHO2:H:RELAY	COPY	f103v.40:3=shey	exact	True	10.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.41	5	lshey	l	ECHO2	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|E|NONE|Y	lshey	True	MIDDLE:ECHO2:l:OPEN_FORM	COPY	f103v.35:5=lshey	exact	True	14.0	26.8167852415475	l|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|E|NONE|Y
f103v	f103v.41	6	qoar	o	SELECT	MIDDLE	RESOLVE	1	1	o|q1|NONE|NONE|AR|NONE	qoar	True	MIDDLE:SELECT:o:RESOLVE+BOUND_Q	EDIT	f103v.27:9=qotar	del@3:t	True	26.0	26.8167852415475	o|q1|NONE|NONE|AR|NONE	o|q1|NONE|NONE|AR|NONE
f103v	f103v.41	7	shas	H	SELECT	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|NONE|A|NONE+s|q0|NONE|NONE|NONE|NONE	shas	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	sh|q0|NONE|NONE|A|NONE	s|q0|NONE|NONE|NONE|NONE
f103v	f103v.41	8	al	al	SELECT	MIDDLE	PLAIN_FORM	0	1	al|q0|NONE|NONE|NONE|NONE	al	True	MIDDLE:SELECT:al:PLAIN_FORM	LITERAL		literal	True	14.90839262077375	14.90839262077375	al|q0|NONE|NONE|NONE|NONE	al|q0|NONE|NONE|NONE|NONE
f103v	f103v.41	9	otar	ot	SELECT	MIDDLE	RESOLVE	0	1	ot|q0|NONE|NONE|AR|NONE	otar	True	MIDDLE:SELECT:ot:RESOLVE	COPY	f103v.20:3=otar	exact	True	18.0	26.8167852415475	ot|q0|NONE|NONE|AR|NONE	ot|q0|NONE|NONE|AR|NONE
f103v	f103v.41	10	shedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|ED|NONE|Y	shedy	True	MIDDLE:SELECT:H:RELAY	COPY	f103v.22:7=shedy	exact	True	18.0	26.8167852415475	sh|q0|NONE|ED|NONE|Y	sh|q0|NONE|ED|NONE|Y
f103v	f103v.41	11	y	EMPTY	SELECT	MIDDLE	PLAIN_FORM	0	1	EMPTY|q0|NONE|NONE|NONE|Y	y	True	MIDDLE:SELECT:EMPTY:PLAIN_FORM	SPLIT_SUFFIX	f103v.41:10=shedy	split_suffix	True	7.0	9.954196310386875	EMPTY|q0|NONE|NONE|NONE|Y	EMPTY|q0|NONE|NONE|NONE|Y
f103v	f103v.41	12	lchdy	l	SELECT	MIDDLE	PLAIN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+chd|q0|NONE|NONE|NONE|Y	lchdy	True	MIDDLE:SELECT:l:PLAIN_FORM	COPY	f103v.39:10=lchdy	exact	True	12.0	26.8167852415475	l|q0|NONE|NONE|NONE|NONE	chd|q0|NONE|NONE|NONE|Y
f103v	f103v.41	13	rar	r	SELECT	END	RESOLVE	0	1	r|q0|NONE|NONE|AR|NONE	rar	True	END:SELECT:r:RESOLVE	COPY	f103v.30:10=rar	exact	True	16.0	21.862588931160623	r|q0|NONE|NONE|AR|NONE	r|q0|NONE|NONE|AR|NONE
f103v	f103v.42	1	yshey	EMPTY	SELECT	START	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+sh|q0|NONE|E|NONE|Y	yshey	True	START:SELECT:EMPTY:OPEN_FORM	COPY	f103v.33:1=yshey	exact	True	16.0	26.8167852415475	EMPTY|q0|NONE|NONE|NONE|Y	sh|q0|NONE|E|NONE|Y
f103v	f103v.42	2	sheykain	H	SELECT	MIDDLE	PLAIN_FORM	0	2	sh|q0|NONE|E|NONE|Y+k|q0|NONE|NONE|AI|N	sheykain	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	43.67937417270812	43.67937417270812	sh|q0|NONE|E|NONE|Y	k|q0|NONE|NONE|AI|N
