word	count	h12	h12_collision_size	line_first	line_last	mean_line_position	P_running	L_label	C_circle	R_radius	section_H	section_S	section_B	section_P	section_Z	section_C	section_A	section_T	currier_A	currier_B
chcthar	1	thara	2	0	0	0.7273	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chokedair	1	ugedæra	1	0	0	0.1818	1	0	0	0	0	1	0	0	0	0	0	0	0	1
alkeedym	1	alagēda	3	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qokeechey	1	ugēea	7	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
fcheeo	1	cēa	2	0	0	0.2500	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheolkeey	1	eulagēa	1	0	0	0.4545	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoksheo	1	ugamea	4	0	0	0.1667	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chedkain	1	edagæna	1	0	0	0.8000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shedaitain	1	medætæna	1	0	0	0.9000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shalg	1	mala	6	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kshartar	1	kamaratara	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
amd	1	ada	12	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
gm	1		5	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
tais	1	tæsa	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okalchey	1	ugalea	2	0	0	0.9000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chalkain	1	alagæna	2	0	0	0.3000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
alchedar	1	aledara	1	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shykaiin	1	magena	2	0	0	0.6667	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ltchs	1	latasa	1	0	0	0.9000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
alpchdar	1	alapadara	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
tsheey	1	tamēa	1	0	0	0.1667	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoklcheor	1	ugaleura	1	0	0	0.8333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
llo	1	lala	8	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qorchain	1	uræna	4	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
polkiin	1	pulagīna	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheopaiin	1	eupena	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chcfhey	1	chea	3	0	0	0.7778	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okeokain	1	ugeugæna	1	0	0	0.1000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sheekain	1	mēgæna	1	0	0	0.2000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qetain	1	etæna	2	0	0	0.6000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pochey	1	puea	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
llm	1	lala	8	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
charan	1	arana	3	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sheeil	1	mēila	1	0	0	0.0909	1	0	0	0	0	1	0	0	0	0	0	0	0	1
aman	1	aana	1	0	0	0.8182	1	0	0	0	0	1	0	0	0	0	0	0	0	1
talol	1	talula	1	0	0	0.4000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lshekain	1	lamegæna	1	0	0	0.4545	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkeeed	1	lagēeda	3	0	0	0.8182	1	0	0	0	0	1	0	0	0	0	0	0	0	1
polchey	1	pulea	2	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkarshar	1	lagaramara	1	0	0	0.0909	1	0	0	0	0	1	0	0	0	0	0	0	0	1
aldl	1	aladala	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lchsl	1	lasala	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chokeal	1	ugeala	6	0	0	0.3000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chotag	1	uta	20	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
teeodain	1	tēudæna	1	0	0	0.2500	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pollaiin	1	pulalena	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qopchair	1	upæra	4	0	0	0.8889	1	0	0	0	0	1	0	0	0	0	0	0	0	1
rolkeey	1	rulagēa	1	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkeain	1	lageæna	1	0	0	0.7778	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qotainaly	1	utænala	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheytain	1	eatæna	1	0	0	0.3750	1	0	0	0	0	1	0	0	0	0	0	0	0	1
psalar	1	pasalara	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qekal	1	egala	4	0	0	0.2000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheykaiin	1	eagena	1	0	0	0.3000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
opchdal	1	upadala	2	0	0	0.9000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
soiry	1	suira	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
folchey	1	culea	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
arally	1	aralala	1	0	0	0.4286	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otail	1	utæla	4	0	0	0.4286	1	0	0	0	0	1	0	0	0	0	0	0	0	1
odys	1	udasa	5	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
taim	1	tæ	1	0	0	0.8333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oteeyoram	1	utēaura	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oteedyram	1	utēdara	3	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sairo	1	særa	5	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qeol	1	eula	5	0	0	0.2857	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chotyr	1	utara	11	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
soarar	1	suarara	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
alchar	1	alara	4	0	0	0.1429	1	0	0	0	0	1	0	0	0	0	0	0	0	1
opamdy	1	upada	10	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
solol	1	sulula	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
amchg	1	a	14	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoeeear	1	uēeara	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
dalchd	1	galada	6	0	0	0.4444	1	0	0	0	0	1	0	0	0	0	0	0	0	1
daichy	1	gæa	2	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoinal	1	uinala	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
dairiy	1	gæria	1	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otychey	1	utaea	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okeedykey	1	ugēdagea	1	0	0	0.3750	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pcholkeedy	1	pulagēda	2	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okchoiiin	1	uguīina	2	0	0	0.1429	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kolfchdy	1	kulacada	1	0	0	0.5714	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sheokeedy	1	meugēda	1	0	0	0.1429	1	0	0	0	0	1	0	0	0	0	0	0	0	1
keolor	1	keulura	1	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
karainy	1	karæna	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
alkeeor	1	alagēura	1	0	0	0.4167	1	0	0	0	0	1	0	0	0	0	0	0	0	1
olchain	1	ulæna	5	0	0	0.6000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pam	1	pa	11	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
keedar	1	kēdara	1	0	0	0.6667	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shkear	1	mageara	1	0	0	0.8889	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qokiin	1	ugīna	2	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
polkeedy	1	pulagēda	2	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
yteokar	1	ateugara	1	0	0	0.8750	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ogom	1	ua	14	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
yshesy	1	amesa	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
araryteop	1	ararateupa	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oteeg	1	utē	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qokoekeeey	1	uguegēea	1	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
koeechey	1	kuēea	1	0	0	0.4444	1	0	0	0	0	1	0	0	0	0	0	0	0	1
akcheey	1	agēa	7	0	0	0.7778	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oteeedyqokeey	1	utēedaugēa	1	0	0	0.6000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
keeoal	1	kēuala	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otalair	1	utalæra	1	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
fcheol	1	ceula	1	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oeeeody	1	uēeuda	1	0	0	0.2500	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheeoldy	1	ēulada	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheay	1	eaa	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pcheokeey	1	peugēa	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oeeeky	1	uēega	1	0	0	0.1429	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ocheor	1	ueura	4	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chekaiiin	1	egeina	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
olkeedain	1	ulagēdæna	1	0	0	0.2500	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qochaiin	1	uena	6	0	0	0.7500	1	0	0	0	0	1	0	0	0	0	0	0	0	1
dcheoty	1	geuta	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ykeedain	1	agēdæna	1	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
aloin	1	aluina	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
aiiinol	1	einula	1	0	0	0.8750	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chalor	1	alura	5	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pchoraiin	1	purena	2	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chocthedy	1	utheda	3	0	0	0.8571	1	0	0	0	0	1	0	0	0	0	0	0	0	1
saisal	1	sæsala	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
eeedeeg	1	ēedē	1	0	0	0.6250	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoteosam	1	uteusa	5	0	0	0.8333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
keeeody	1	kēeuda	1	0	0	0.4000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qokaim	1	ugæ	3	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoeekain	1	uēgæna	1	0	0	0.1667	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okeedey	1	ugēdea	1	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sheedar	1	mēdara	1	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
opcheeo	1	upēa	4	0	0	0.8000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pched	1	peda	3	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
tchede	1	tede	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shedaiiin	1	medeina	1	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
teodarody	1	teudaruda	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
opcheed	1	upēda	3	0	0	0.1250	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chcthd	1	thada	5	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheolchal	1	eulala	1	0	0	0.4000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ykeedan	1	agēdana	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
keedain	1	kēdæna	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chotshe	1	utame	2	0	0	0.4444	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otaray	1	utaraa	1	0	0	0.7778	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ooeeor	1	uuēura	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
famam	1	caa	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qokchal	1	ugala	16	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
epalchdy	1	epalada	1	0	0	0.8750	1	0	0	0	0	1	0	0	0	0	0	0	0	1
alpchdy	1	alapada	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okasal	1	ugasala	1	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kamdam	1	kada	4	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pches	1	pesa	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ypcheedy	1	apēda	1	0	0	0.1818	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qopchedaiin	1	upedena	2	0	0	0.4545	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otchechy	1	utea	17	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okeorl	1	ugeurala	1	0	0	0.4167	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shchs	1	masa	5	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kcheeos	1	kēusa	2	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chckhody	1	khuda	3	0	0	0.4545	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ycheeckhy	1	aēkha	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chdo	1	da	8	0	0	0.7500	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sokal	1	sugala	1	0	0	0.4286	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pchosos	1	pususa	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheoarkeeol	1	euaragēula	1	0	0	0.1000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
rchsy	1	rasa	3	0	0	0.8000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chykeor	1	ageura	3	0	0	0.9000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
le	1	le	2	0	0	0.8000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoteoar	1	uteuara	1	0	0	0.7273	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okecheey	1	ugēea	7	0	0	0.1538	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shoo	1	mua	4	0	0	0.5385	1	0	0	0	0	1	0	0	0	0	0	0	0	1
laram	1	lara	6	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shoain	1	muæna	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkeeoar	1	lagēuara	1	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
polchor	1	pulura	3	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkeches	1	lagēsa	2	0	0	0.2727	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkcheol	1	lageula	2	0	0	0.5455	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kotchy	1	kuta	1	0	0	0.7273	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoksheoy	1	ugameua	1	0	0	0.4167	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chaiiin	1	eina	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pcheoor	1	peuura	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chcfhor	1	chura	1	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chepchar	1	epara	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
yhal	1	aala	3	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
rlaiin	1	ralena	1	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kshoraiin	1	kamurena	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qokeeoar	1	ugēuara	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shoteol	1	muteula	1	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lklcheol	1	lagaleula	1	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ckhydy	1	khada	4	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shedair	1	medæra	1	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shaiiin	1	meina	1	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
tchoar	1	tuara	2	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sheeodaiin	1	mēudena	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qopam	1	upa	17	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ykeoeshy	1	ageuema	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kiin	1	kīna	1	0	0	0.3000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkchor	1	lagura	2	0	0	0.8000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chopchey	1	upea	5	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pchedair	1	pedæra	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shotedy	1	muteda	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qopchody	1	upuda	4	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chfchol	1	cula	6	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kchdaiin	1	kadena	1	0	0	0.4444	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chpchshdy	1	pasada	1	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheshy	1	ema	2	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lchod	1	luda	4	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
loaiin	1	luena	1	0	0	0.8889	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lsheol	1	lameula	1	0	0	0.1667	1	0	0	0	0	1	0	0	0	0	0	0	0	1
akchy	1	aga	13	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheeeo	1	ēea	4	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lcholkaiin	1	lulagena	2	0	0	0.8333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lodas	1	ludasa	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sheeoaiin	1	mēuena	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chtchol	1	tula	7	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
folchear	1	culeara	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qchar	1	ara	13	0	0	0.6000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cky	1	kha	12	0	0	0.8333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
palshsar	1	palamasara	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lshdaiin	1	lamadena	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otshsaiin	1	utamasena	1	0	0	0.2222	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qopchear	1	upeara	2	0	0	0.4444	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkeeos	1	lagēusa	1	0	0	0.3077	1	0	0	0	0	1	0	0	0	0	0	0	0	1
rchdy	1	rada	1	0	0	0.9231	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qosain	1	usæna	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pcheockhy	1	peukha	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qofsheeey	1	ucamēea	1	0	0	0.2727	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qopoeey	1	upuēa	2	0	0	0.7273	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pokeey	1	pugēa	1	0	0	0.8182	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chcheey	1	ēa	8	0	0	0.2727	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ctharad	1	tharada	1	0	0	0.6364	1	0	0	0	0	1	0	0	0	0	0	0	0	1
taram	1	tara	4	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkeechey	1	lagēea	2	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qoees	1	uēsa	5	0	0	0.8889	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pcheodaiin	1	peudena	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sholkeechy	1	mulagēa	2	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ykcheor	1	ageura	3	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
tchodairos	1	tudærusa	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chtaiir	1	tera	1	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheokeeas	1	eugēasa	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
araiinol	1	arenula	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
kches	1	kesa	1	0	0	0.6364	1	0	0	0	0	1	0	0	0	0	0	0	0	1
arorshy	1	arurama	1	0	0	0.1111	1	0	0	0	0	1	0	0	0	0	0	0	0	1
sheolkchy	1	meulaga	1	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
ralchs	1	ralasa	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
loary	1	luara	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
folorarom	1	culurara	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
qokeedody	1	ugēduda	1	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
keeoy	1	kēua	2	0	0	0.6667	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chsom	1	sa	16	0	0	0.9167	1	0	0	0	0	1	0	0	0	0	0	0	0	1
teoar	1	teuara	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheyor	1	eaura	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okeeodar	1	ugēudara	2	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
fchoctheody	1	cutheuda	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
keeodar	1	kēudara	1	0	0	0.1000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otcher	1	utera	4	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oparaiin	1	uparena	2	0	0	0.6000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
aroshy	1	aruma	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
tcheolchy	1	teula	5	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cheodadaiin	1	eudadena	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
fcheshd	1	cemada	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lchealaim	1	lealæ	1	0	0	0.3636	1	0	0	0	0	1	0	0	0	0	0	0	0	1
shockhol	1	mukhula	1	0	0	0.4545	1	0	0	0	0	1	0	0	0	0	0	0	0	1
choltar	1	ulatara	2	0	0	0.2000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otedyar	1	utedaara	1	0	0	0.1538	1	0	0	0	0	1	0	0	0	0	0	0	0	1
orsheor	1	urameura	1	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
chotair	1	utæra	3	0	0	0.4545	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otsheody	1	utameuda	2	0	0	0.2500	1	0	0	0	0	1	0	0	0	0	0	0	0	1
roral	1	rurala	1	0	0	0.8182	1	0	0	0	0	1	0	0	0	0	0	0	0	1
fchee	1	cē	1	0	0	0.9091	1	0	0	0	0	1	0	0	0	0	0	0	0	1
llor	1	lalura	2	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
okeshos	1	ugemusa	1	0	0	0.5000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
oeky	1	uega	7	0	0	0.2727	1	0	0	0	0	1	0	0	0	0	0	0	0	1
otcheedaiin	1	utēdena	3	0	0	0.3636	1	0	0	0	0	1	0	0	0	0	0	0	0	1
eor	1	eura	3	0	0	0.6364	1	0	0	0	0	1	0	0	0	0	0	0	0	1
cthororaiin	1	thururena	1	0	0	0.8333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
yteeeor	1	atēeura	1	0	1	1.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
pychdar	1	padara	6	1	0	0.0000	1	0	0	0	0	1	0	0	0	0	0	0	0	1
tcheepchey	1	tēpea	1	0	0	0.3333	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkches	1	lagesa	2	0	0	0.5556	1	0	0	0	0	1	0	0	0	0	0	0	0	1
lkeshdy	1	lagemada	1	0	0	0.7778	1	0	0	0	0	1	0	0	0	0	0	0	0	1
