host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	owner_id	primary_governor_key	anchor_event_id	packet_event_ids	packet_count	action_root	action_slot_id	gdt584_rule_id	written_slot_count	carrier_slot_count	carrier_roots	carrier_slot_ids	gdt587_packet_rule_id	paragraph_boundary	gdt584_reader_clause_de	gdt587_reader_clause_de	reader_clause_changed	written_packet_slot_ids	gdt587_exact_host_trace_de	guard
3751	G407-S636	10	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3727@3:OL	G407-E3727	G407-E3727	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3727@3	[RUNNING:G407-E3727@3=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3727@3:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3752	G407-S636	11	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3728@1:OK	G407-E3728	G407-E3728	1	OK	RUNNING:G407-E3728@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	RUNNING:G407-E3728@1|RUNNING:G407-E3728@2	[RUNNING:G407-E3728@1=OK:Beschicke oder bereite vor|ACTION:G407-E3728@1:OK] [RUNNING:G407-E3728@2=AIN:Anwendungsportion|ACTION:G407-E3728@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3753	G407-S636	12	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3729@1:CHD	G407-E3729	G407-E3729	1	CHD	RUNNING:G407-E3729@1	CHD_BIO_TREAT	2	1	Y	RUNNING:G407-E3729@2	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	RUNNING:G407-E3729@1|RUNNING:G407-E3729@2	[RUNNING:G407-E3729@1=CHD:Behandle|ACTION:G407-E3729@1:CHD] [RUNNING:G407-E3729@2=Y:Stationsansatz|ACTION:G407-E3729@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3754	G407-S636	13	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3730@1:S	G407-E3730	G407-E3730|G407-E3731|G407-E3732	3	S	RUNNING:G407-E3730@1	S_REST_SELECT	4	3	OR|AIIN|Y	RUNNING:G407-E3730@2|RUNNING:G407-E3731@1|RUNNING:G407-E3732@1	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Wähle die Becken- oder Körpereinheit, das Stations- oder Badmaß und den Stationsansatz aus	Wähle die Stationseinheit, das Stationsmaß und den Stationsansatz aus	YES	RUNNING:G407-E3730@1|RUNNING:G407-E3730@2|RUNNING:G407-E3731@1|RUNNING:G407-E3732@1	[RUNNING:G407-E3730@1=S:Wähle aus|ACTION:G407-E3730@1:S] [RUNNING:G407-E3730@2=OR:Stationseinheit|ACTION:G407-E3730@1:S] [RUNNING:G407-E3731@1=AIIN:Stationsmaß|ACTION:G407-E3730@1:S] [RUNNING:G407-E3732@1=Y:Stationsansatz|ACTION:G407-E3730@1:S]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3755	G407-S636	14	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3733@1:SH	G407-E3733	G407-E3733	1	SH	RUNNING:G407-E3733@1	SH_BIO_BATHE	3	1	Y	RUNNING:G407-E3733@3	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte den Stationsansatz im Bad auf Grad I	Halte den Körper im Bad auf Grad I	YES	RUNNING:G407-E3733@1|RUNNING:G407-E3733@2|RUNNING:G407-E3733@3	[RUNNING:G407-E3733@1=SH:Halte im Bad|ACTION:G407-E3733@1:SH] [RUNNING:G407-E3733@2=E:auf Grad I|ACTION:G407-E3733@1:SH] [RUNNING:G407-E3733@3=Y:Körper|ACTION:G407-E3733@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3756	G407-S636	15	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3734@2:SH	G407-E3734	G407-E3734	1	SH	RUNNING:G407-E3734@2	SH_BIO_BATHE	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte im Bad auf Grad I und über den Stationskontakt oder die Leitung	Halte im Bad auf Grad I und über den Stationskontakt oder die Leitung	NO	RUNNING:G407-E3734@1|RUNNING:G407-E3734@2|RUNNING:G407-E3734@3	[RUNNING:G407-E3734@1=L:über den Stationskontakt oder die Leitung|ACTION:G407-E3734@2:SH] [RUNNING:G407-E3734@2=SH:Halte im Bad|ACTION:G407-E3734@2:SH] [RUNNING:G407-E3734@3=E:auf Grad I|ACTION:G407-E3734@2:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3757	G407-S636	16	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3734@4:DY	G407-E3734	G407-E3734	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	RUNNING:G407-E3734@4	[RUNNING:G407-E3734@4=DY:Arbeitsgang abschließen|CONTROL:G407-E3734@4:DY]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3758	G407-S641	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3745@1:OK	G407-E3745	G407-E3745	1	OK	RUNNING:G407-E3745@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	RUNNING:G407-E3745@1|RUNNING:G407-E3745@2	[RUNNING:G407-E3745@1=OK:Beschicke oder bereite vor|ACTION:G407-E3745@1:OK] [RUNNING:G407-E3745@2=AIN:Anwendungsportion|ACTION:G407-E3745@1:OK]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3759	G407-S641	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3746@1:SH	G407-E3746	G407-E3746	1	SH	RUNNING:G407-E3746@1	SH_BIO_BATHE	3	1	Y	RUNNING:G407-E3746@3	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte den Stationsansatz im Bad auf Grad I	Halte den Körper im Bad auf Grad I	YES	RUNNING:G407-E3746@1|RUNNING:G407-E3746@2|RUNNING:G407-E3746@3	[RUNNING:G407-E3746@1=SH:Halte im Bad|ACTION:G407-E3746@1:SH] [RUNNING:G407-E3746@2=E:auf Grad I|ACTION:G407-E3746@1:SH] [RUNNING:G407-E3746@3=Y:Körper|ACTION:G407-E3746@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3760	G407-S641	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3747@1:K	G407-E3747	G407-E3747	1	K	RUNNING:G407-E3747@1	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Führe die Anwendungsportion zu	Führe die Anwendungsportion zu	NO	RUNNING:G407-E3747@1|RUNNING:G407-E3747@2	[RUNNING:G407-E3747@1=K:Führe zu|ACTION:G407-E3747@1:K] [RUNNING:G407-E3747@2=AIN:Anwendungsportion|ACTION:G407-E3747@1:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3761	G407-S641	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3748@1:CH	G407-E3748	G407-E3748	1	CH	RUNNING:G407-E3748@1	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E3748@1	[RUNNING:G407-E3748@1=CH:Entnimm oder lass ab|ACTION:G407-E3748@1:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3762	G407-S641	5	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3748@2:CH	G407-E3748	G407-E3748	1	CH	RUNNING:G407-E3748@2	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E3748@2	[RUNNING:G407-E3748@2=CH:Entnimm oder lass ab|ACTION:G407-E3748@2:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3763	G407-S641	6	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3748@3:K	G407-E3748	G407-E3748	1	K	RUNNING:G407-E3748@3	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Führe zur Zielstation oder ins Zielbecken zu	Führe zur Zielstation oder ins Zielbecken zu	NO	RUNNING:G407-E3748@3|RUNNING:G407-E3748@4	[RUNNING:G407-E3748@3=K:Führe zu|ACTION:G407-E3748@3:K] [RUNNING:G407-E3748@4=AL:zur Zielstation oder ins Zielbecken|ACTION:G407-E3748@3:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3764	G407-S641	7	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3749@1:S	G407-E3749	G407-E3749	1	S	RUNNING:G407-E3749@1	S_REST_SELECT	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Wähle die Einheit aus	Wähle die Einheit aus	NO	RUNNING:G407-E3749@1	[RUNNING:G407-E3749@1=S:Wähle aus|ACTION:G407-E3749@1:S]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3765	G407-S641	8	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3749@2:OL	G407-E3749	G407-E3749	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3749@2	[RUNNING:G407-E3749@2=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3749@2:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3766	G407-S641	9	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3749@3:CHD	G407-E3749	G407-E3749	1	CHD	RUNNING:G407-E3749@3	CHD_BIO_TREAT	2	1	Y	RUNNING:G407-E3749@4	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	RUNNING:G407-E3749@3|RUNNING:G407-E3749@4	[RUNNING:G407-E3749@3=CHD:Behandle|ACTION:G407-E3749@3:CHD] [RUNNING:G407-E3749@4=Y:Stationsansatz|ACTION:G407-E3749@3:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3767	G407-S641	10	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3750@1:OL	G407-E3750	G407-E3750	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3750@1	[RUNNING:G407-E3750@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3750@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3768	G407-S641	11	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3750@2:CHD	G407-E3750	G407-E3750	1	CHD	RUNNING:G407-E3750@2	CHD_BIO_TREAT	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Ansatz	Behandle den Ansatz	NO	RUNNING:G407-E3750@2	[RUNNING:G407-E3750@2=CHD:Behandle|ACTION:G407-E3750@2:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3769	G407-S641	12	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3750@3:DY	G407-E3750	G407-E3750	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	RUNNING:G407-E3750@3	[RUNNING:G407-E3750@3=DY:Arbeitsgang abschließen|CONTROL:G407-E3750@3:DY]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3770	G407-S642	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3751@1:CHD	G407-E3751	G407-E3751	1	CHD	RUNNING:G407-E3751@1	CHD_BIO_TREAT	2	1	AIIN	RUNNING:G407-E3751@2	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle das Stations- oder Badmaß	Behandle das Stationsmaß	YES	RUNNING:G407-E3751@1|RUNNING:G407-E3751@2	[RUNNING:G407-E3751@1=CHD:Behandle|ACTION:G407-E3751@1:CHD] [RUNNING:G407-E3751@2=AIIN:Stationsmaß|ACTION:G407-E3751@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3771	G407-S642	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3752@1:OL	G407-E3752	G407-E3752	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3752@1	[RUNNING:G407-E3752@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3752@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3772	G407-S642	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3752@2:K	G407-E3752	G407-E3752	1	K	RUNNING:G407-E3752@2	GDT582_RETAINED_NON_TARGET	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	RUNNING:G407-E3752@2|RUNNING:G407-E3752@4	[RUNNING:G407-E3752@2=K:Führe zu|ACTION:G407-E3752@2:K] [RUNNING:G407-E3752@4=Y:Stationsansatz|ACTION:G407-E3752@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3773	G407-S642	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION_CHAIN:G407-E3752:K	G407-E3752	G407-E3752	1	FRAME	NONE	FRAME_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Verwende für den vorangehenden Arbeitsschritt auf Grad I	Verwende für den vorangehenden Arbeitsschritt auf Grad I	NO	RUNNING:G407-E3752@3	[RUNNING:G407-E3752@3=E:auf Grad I|ACTION_CHAIN:G407-E3752:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3774	G407-S642	5	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3753@2:CHD	G407-E3753	G407-E3753	1	CHD	RUNNING:G407-E3753@2	CHD_BIO_TREAT	2	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Ansatz über den Stationskontakt oder die Leitung	Behandle den Ansatz über den Stationskontakt oder die Leitung	NO	RUNNING:G407-E3753@1|RUNNING:G407-E3753@2	[RUNNING:G407-E3753@1=L:über den Stationskontakt oder die Leitung|ACTION:G407-E3753@2:CHD] [RUNNING:G407-E3753@2=CHD:Behandle|ACTION:G407-E3753@2:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3775	G407-S642	6	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3753@3:DY	G407-E3753	G407-E3753	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	PARAGRAPH_AFTER	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	RUNNING:G407-E3753@3	[RUNNING:G407-E3753@3=DY:Arbeitsgang abschließen|CONTROL:G407-E3753@3:DY]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3776	G407-S643	1	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3754@1:OL	G407-E3754	G407-E3754	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3754@1	[RUNNING:G407-E3754@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3754@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3777	G407-S643	2	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3754@2:K	G407-E3754	G407-E3754|G407-E3755	2	K	RUNNING:G407-E3754@2	GDT582_RETAINED_NON_TARGET	3	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Führe die Anwendungsportion zur Zielstation oder ins Zielbecken zu	Führe die Anwendungsportion zur Zielstation oder ins Zielbecken zu	NO	RUNNING:G407-E3754@2|RUNNING:G407-E3754@3|RUNNING:G407-E3755@1	[RUNNING:G407-E3754@2=K:Führe zu|ACTION:G407-E3754@2:K] [RUNNING:G407-E3754@3=AIN:Anwendungsportion|ACTION:G407-E3754@2:K] [RUNNING:G407-E3755@1=AL:zur Zielstation oder ins Zielbecken|ACTION:G407-E3754@2:K]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3778	G407-S643	3	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3756@1:OL	G407-E3756	G407-E3756	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3756@1	[RUNNING:G407-E3756@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3756@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3779	G407-S643	4	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3757@1:OL	G407-E3757	G407-E3757	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3757@1	[RUNNING:G407-E3757@1=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3757@1:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3780	G407-S643	5	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3758@1:CH	G407-E3758	G407-E3758	1	CH	RUNNING:G407-E3758@1	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E3758@1	[RUNNING:G407-E3758@1=CH:Entnimm oder lass ab|ACTION:G407-E3758@1:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3781	G407-S643	6	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3758@2:CH	G407-E3758	G407-E3758	1	CH	RUNNING:G407-E3758@2	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Entnimm oder lass ab	Entnimm oder lass ab	NO	RUNNING:G407-E3758@2	[RUNNING:G407-E3758@2=CH:Entnimm oder lass ab|ACTION:G407-E3758@2:CH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3782	G407-S643	7	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3758@3:T	G407-E3758	G407-E3758|G407-E3759	2	T	RUNNING:G407-E3758@3	T_BIO_STATION_REGULATE	4	1	Y	RUNNING:G407-E3758@5	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Reguliere den Stationsansatz an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	Reguliere den Stationsansatz an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	NO	RUNNING:G407-E3758@3|RUNNING:G407-E3758@4|RUNNING:G407-E3758@5|RUNNING:G407-E3759@1	[RUNNING:G407-E3758@3=T:Reguliere|ACTION:G407-E3758@3:T] [RUNNING:G407-E3758@4=D_ADDR:an der Stations-Arbeitsstelle|ACTION:G407-E3758@3:T] [RUNNING:G407-E3758@5=Y:Stationsansatz|ACTION:G407-E3758@3:T] [RUNNING:G407-E3759@1=L:über den Stationskontakt oder die Leitung|ACTION:G407-E3758@3:T]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3783	G407-S643	8	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3760@1:CHD	G407-E3760	G407-E3760	1	CHD	RUNNING:G407-E3760@1	CHD_BIO_TREAT	2	1	Y	RUNNING:G407-E3760@2	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	RUNNING:G407-E3760@1|RUNNING:G407-E3760@2	[RUNNING:G407-E3760@1=CHD:Behandle|ACTION:G407-E3760@1:CHD] [RUNNING:G407-E3760@2=Y:Stationsansatz|ACTION:G407-E3760@1:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3784	G407-S643	9	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3761@2:CHD	G407-E3761	G407-E3761|G407-E3762	2	CHD	RUNNING:G407-E3761@2	CHD_BIO_TREAT	4	2	Y|AIIN	RUNNING:G407-E3761@3|RUNNING:G407-E3762@1	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Behandle den Stationsansatz und das Stations- oder Badmaß über den Stationskontakt oder die Leitung	Behandle den Stationsansatz und das Stationsmaß über den Stationskontakt oder die Leitung	YES	RUNNING:G407-E3761@1|RUNNING:G407-E3761@2|RUNNING:G407-E3761@3|RUNNING:G407-E3762@1	[RUNNING:G407-E3761@1=L:über den Stationskontakt oder die Leitung|ACTION:G407-E3761@2:CHD] [RUNNING:G407-E3761@2=CHD:Behandle|ACTION:G407-E3761@2:CHD] [RUNNING:G407-E3761@3=Y:Stationsansatz|ACTION:G407-E3761@2:CHD] [RUNNING:G407-E3762@1=AIIN:Stationsmaß|ACTION:G407-E3761@2:CHD]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3785	G407-S643	10	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION:G407-E3763@1:SH	G407-E3763	G407-E3763	1	SH	RUNNING:G407-E3763@1	SH_REST_HOLD	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Halte den Zustand	Halte den Zustand	NO	RUNNING:G407-E3763@1	[RUNNING:G407-E3763@1=SH:Halte|ACTION:G407-E3763@1:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3786	G407-S643	11	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	ACTION_CHAIN:G407-E3763:SH	G407-E3763	G407-E3763	1	FRAME	NONE	FRAME_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Verwende für den vorangehenden Arbeitsschritt auf Grad I	Verwende für den vorangehenden Arbeitsschritt auf Grad I	NO	RUNNING:G407-E3763@2	[RUNNING:G407-E3763@2=E:auf Grad I|ACTION_CHAIN:G407-E3763:SH]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
3787	G407-S643	12	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	CONTROL:G407-E3763@3:OL	G407-E3763	G407-E3763	1	CONTROL	NONE	CONTROL_READER_REALIZATION	1	0	NONE	NONE	DEFAULT_GDT584_OBJECT_COMPOSITION	NONE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	RUNNING:G407-E3763@3	[RUNNING:G407-E3763@3=OL:weiter im selben Arbeitsgang|CONTROL:G407-E3763@3:OL]	FIXED_GDT584_GOVERNOR_PACKET__OCCURRENCE_NOUN_AND_PACKET_READER_ONLY
