assignment_ordinal	carrier_slot_id	action_slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	carrier_root	portable_carrier_core	primary_governor_key	action_root	gdt584_rule_id	carrier_root_signature	same_root_written_slot_count	gdt582_default_de	gdt584_base_lemma_de	gdt587_context_family	gdt587_lemma_de	gdt587_object_form_de	gdt587_genitive_form_de	gdt587_disposition	gdt587_rationale	gdt587_packet_rule_id	circularity_note	guard
1009	RUNNING:G407-E4490@3	RUNNING:G407-E4490@2	RUNNING_ATOM	G407-E4490	G407-S698	f95v	HERBAL	F95V_WHOLE_PLANT	tchedy	3	Y	POSTEN	ACTION:G407-E4490@2:CHD	CHD	CHD_HP_DRY_GRIND_CONFIRMED	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1010	RUNNING:G407-E4493@6	RUNNING:G407-E4493@4	RUNNING_ATOM	G407-E4493	G407-S698	f95v	HERBAL	F95V_WHOLE_PLANT	shekshey	6	Y	POSTEN	ACTION:G407-E4493@4:SH	SH	SH_HP_SOAK	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1011	RUNNING:G407-E4495@4	RUNNING:G407-E4495@2	RUNNING_ATOM	G407-E4495	G407-S699	f95v	HERBAL	F95V_WHOLE_PLANT	okshey	4	Y	POSTEN	ACTION:G407-E4495@2:SH	SH	SH_HP_SOAK	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1012	RUNNING:G407-E4496@1	RUNNING:G407-E4496@2	RUNNING_ATOM	G407-E4496	G407-S699	f95v	HERBAL	F95V_WHOLE_PLANT	ytshedy	1	Y	POSTEN	ACTION:G407-E4496@2:T	T	T_HP_BEFORE_SH_WARM	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1013	RUNNING:G407-E4498@1	RUNNING:G407-E4498@2	RUNNING_ATOM	G407-E4498	G407-S700	f95v	HERBAL	F95V_WHOLE_PLANT	yty	1	Y	POSTEN	ACTION:G407-E4498@2:T	T	T_PHYSICAL_BROAD	Y	2	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1014	RUNNING:G407-E4498@3	RUNNING:G407-E4498@2	RUNNING_ATOM	G407-E4498	G407-S700	f95v	HERBAL	F95V_WHOLE_PLANT	yty	3	Y	POSTEN	ACTION:G407-E4498@2:T	T	T_PHYSICAL_BROAD	Y	2	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1015	RUNNING:G407-E4499@2	RUNNING:G407-E4499@1	RUNNING_ATOM	G407-E4499	G407-S700	f95v	HERBAL	F95V_WHOLE_PLANT	chdy	2	Y	POSTEN	ACTION:G407-E4499@1:CHD	CHD	CHD_HP_MATERIAL_COMMINUTE	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1016	RUNNING:G407-E4505@3	RUNNING:G407-E4505@2	RUNNING_ATOM	G407-E4505	G407-S702	f95v	HERBAL	F95V_WHOLE_PLANT	qokshy	3	Y	POSTEN	ACTION:G407-E4505@2:SH	SH	SH_REST_HOLD	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1017	RUNNING:G407-E4508@5	RUNNING:G407-E4508@3	RUNNING_ATOM	G407-E4508	G407-S704	f95v	HERBAL	F95V_WHOLE_PLANT	dkshey	5	Y	POSTEN	ACTION:G407-E4508@3:SH	SH	SH_HP_SOAK	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1018	RUNNING:G407-E4514@4	RUNNING:G407-E4514@2	RUNNING_ATOM	G407-E4514	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	dshey	4	Y	POSTEN	ACTION:G407-E4514@2:SH	SH	SH_HP_SOAK	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1019	RUNNING:G407-E4521@2	RUNNING:G407-E4521@1	RUNNING_ATOM	G407-E4521	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	chdy	2	Y	POSTEN	ACTION:G407-E4521@1:CHD	CHD	CHD_HP_MATERIAL_COMMINUTE	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1020	RUNNING:G407-E4522@3	RUNNING:G407-E4522@2	RUNNING_ATOM	G407-E4522	G407-S705	f95v	HERBAL	F95V_WHOLE_PLANT	kchdy	3	Y	POSTEN	ACTION:G407-E4522@2:CHD	CHD	CHD_HP_MATERIAL_COMMINUTE	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1021	RUNNING:G407-E4527@3	RUNNING:G407-E4526@4	RUNNING_ATOM	G407-E4527	G407-S707	f95v	HERBAL	F95V_WHOLE_PLANT	qodaiin	3	AIIN	WERT	ACTION:G407-E4526@4:S	S	S_HP_STRAIN	AIIN	1	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	BASE_RETAINED	wet and processing heads select extract; explicit measure-setting selects extract quantity	HP_EXTRACT_OF_MATERIAL	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1022	RUNNING:G407-E4533@3	RUNNING:G407-E4533@1	RUNNING_ATOM	G407-E4533	G407-S709	f95v	HERBAL	F95V_WHOLE_PLANT	tshey	3	Y	POSTEN	ACTION:G407-E4533@1:SH	SH	SH_HP_SOAK	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1023	RUNNING:G407-E4534@2	RUNNING:G407-E4534@1	RUNNING_ATOM	G407-E4534	G407-S709	f95v	HERBAL	F95V_WHOLE_PLANT	taiin	2	AIIN	WERT	ACTION:G407-E4534@1:T	T	T_HP_MEASURE_SET	AIIN	1	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Auszugsmenge	die Auszugsmenge	der Auszugsmenge	ACTION_NARROWED	wet and processing heads select extract; explicit measure-setting selects extract quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1024	RUNNING:G407-E4544@2	RUNNING:G407-E4544@1	RUNNING_ATOM	G407-E4544	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	sain	2	AIN	ANTEIL	ACTION:G407-E4544@1:S	S	S_HP_SIEVE	AIN	1	Pflanzenportion	Pflanzenportion	HERBAL_PORTION	Pflanzenportion	die Pflanzenportion	der Pflanzenportion	BASE_RETAINED	the existing portion reading is already action-compatible	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1025	RUNNING:G407-E4548@2	RUNNING:G407-E4548@1	RUNNING_ATOM	G407-E4548	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	chedain	2	AIN	ANTEIL	ACTION:G407-E4548@1:CHD	CHD	CHD_HP_MATERIAL_COMMINUTE	AIN	1	Pflanzenportion	Pflanzenportion	HERBAL_PORTION	Pflanzenportion	die Pflanzenportion	der Pflanzenportion	BASE_RETAINED	the existing portion reading is already action-compatible	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1026	RUNNING:G407-E4549@2	RUNNING:G407-E4549@1	RUNNING_ATOM	G407-E4549	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	chedaiin	2	AIIN	WERT	ACTION:G407-E4549@1:CHD	CHD	CHD_REST_PROCESS	AIIN+AIN	2	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	BASE_RETAINED	wet and processing heads select extract; explicit measure-setting selects extract quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1027	RUNNING:G407-E4550@2	RUNNING:G407-E4549@1	RUNNING_ATOM	G407-E4550	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	otain	2	AIN	ANTEIL	ACTION:G407-E4549@1:CHD	CHD	CHD_REST_PROCESS	AIIN+AIN	1	Pflanzenportion	Pflanzenportion	HERBAL_PORTION	Pflanzenportion	die Pflanzenportion	der Pflanzenportion	BASE_RETAINED	the existing portion reading is already action-compatible	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1028	RUNNING:G407-E4551@1	RUNNING:G407-E4549@1	RUNNING_ATOM	G407-E4551	G407-S710	f95v	HERBAL	F95V_WHOLE_PLANT	daiin	1	AIIN	WERT	ACTION:G407-E4549@1:CHD	CHD	CHD_REST_PROCESS	AIIN+AIN	2	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	BASE_RETAINED	wet and processing heads select extract; explicit measure-setting selects extract quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1029	RUNNING:G407-E4556@1	RUNNING:G407-E4555@4	RUNNING_ATOM	G407-E4556	G407-S713	f95v	HERBAL	F95V_WHOLE_PLANT	or	1	OR	EINHEIT	ACTION:G407-E4555@4:S	S	S_HP_STRAIN	AIIN+OR	1	Pflanzen- oder Arbeitseinheit	Pflanzen- oder Arbeitseinheit	HERBAL_PROCESSED_BATCH	Pflanzenansatz	den Pflanzenansatz	des Pflanzenansatzes	ACTION_NARROWED	the action selects held plant unit, set work unit, or processed plant batch	HP_EXTRACT_OF_MATERIAL	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1030	RUNNING:G407-E4557@1	RUNNING:G407-E4555@4	RUNNING_ATOM	G407-E4557	G407-S713	f95v	HERBAL	F95V_WHOLE_PLANT	aiin	1	AIIN	WERT	ACTION:G407-E4555@4:S	S	S_HP_STRAIN	AIIN+OR	1	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	BASE_RETAINED	wet and processing heads select extract; explicit measure-setting selects extract quantity	HP_EXTRACT_OF_MATERIAL	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1031	RUNNING:G407-E4562@5	RUNNING:G407-E4562@3	RUNNING_ATOM	G407-E4562	G407-S713	f95v	HERBAL	F95V_WHOLE_PLANT	shotshey	5	Y	POSTEN	ACTION:G407-E4562@3:SH	SH	SH_HP_SETTLE_BEFORE_STRAIN	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1032	RUNNING:G407-E4564@1	RUNNING:G407-E4563@1	RUNNING_ATOM	G407-E4564	G407-S713	f95v	HERBAL	F95V_WHOLE_PLANT	aiin	1	AIIN	WERT	ACTION:G407-E4563@1:S	S	S_HP_STRAIN	AIIN	1	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	BASE_RETAINED	wet and processing heads select extract; explicit measure-setting selects extract quantity	HP_EXTRACT_OF_MATERIAL	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1033	RUNNING:G407-E4566@4	RUNNING:G407-E4566@3	RUNNING_ATOM	G407-E4566	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	olkchdy	4	Y	POSTEN	ACTION:G407-E4566@3:CHD	CHD	CHD_HP_WET_EXTRACT_PROCESS	Y+AIIN	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1034	RUNNING:G407-E4567@2	RUNNING:G407-E4566@3	RUNNING_ATOM	G407-E4567	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	qotaiin	2	AIIN	WERT	ACTION:G407-E4566@3:CHD	CHD	CHD_HP_WET_EXTRACT_PROCESS	Y+AIIN	1	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	BASE_RETAINED	wet and processing heads select extract; explicit measure-setting selects extract quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1035	RUNNING:G407-E4568@4	RUNNING:G407-E4568@3	RUNNING_ATOM	G407-E4568	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	shcthy	4	Y	POSTEN	ACTION:G407-E4568@3:T	T	T_PHYSICAL_BROAD	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1036	RUNNING:G407-E4570@3	RUNNING:G407-E4570@2	RUNNING_ATOM	G407-E4570	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	tchdaiin	3	AIIN	WERT	ACTION:G407-E4570@2:CHD	CHD	CHD_REST_PROCESS	AIIN	1	Pflanzenauszug oder Arbeitsmaß	Pflanzenauszug	HERBAL_EXTRACT_OR_MEASURE	Pflanzenauszug	den Pflanzenauszug	des Pflanzenauszugs	BASE_RETAINED	wet and processing heads select extract; explicit measure-setting selects extract quantity	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1037	RUNNING:G407-E4573@3	RUNNING:G407-E4572@2	RUNNING_ATOM	G407-E4573	G407-S714	f95v	HERBAL	F95V_WHOLE_PLANT	qodain	3	AIN	ANTEIL	ACTION:G407-E4572@2:SH	SH	SH_HP_SOAK	AIN	1	Pflanzenportion	Pflanzenportion	HERBAL_PORTION	Pflanzenportion	die Pflanzenportion	der Pflanzenportion	BASE_RETAINED	the existing portion reading is already action-compatible	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1038	RUNNING:G407-E4576@4	RUNNING:G407-E4576@3	RUNNING_ATOM	G407-E4576	G407-S715	f95v	HERBAL	F95V_WHOLE_PLANT	chcthy	4	Y	POSTEN	ACTION:G407-E4576@3:T	T	T_PHYSICAL_BROAD	Y	1	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1039	RUNNING:G515-E0005@3	RUNNING:G515-E0005@1	RUNNING_ATOM	G515-E0005	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	sheey	3	Y	POSTEN	ACTION:G515-E0005@1:SH	SH	SH_HP_SOAK	Y	2	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1040	RUNNING:G515-E0006@3	RUNNING:G515-E0005@1	RUNNING_ATOM	G515-E0006	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	qotey	3	Y	POSTEN	ACTION:G515-E0005@1:SH	SH	SH_HP_SOAK	Y	2	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
1041	RUNNING:G515-E0009@1	RUNNING:G515-E0009@2	RUNNING_ATOM	G515-E0009	G515-S002	f4r	HERBAL	F4R_WHOLE_PLANT	ytoy	1	Y	POSTEN	ACTION:G515-E0009@2:T	T	T_HP_FORM_SET	Y	2	Pflanzencharge	Pflanzencharge	HERBAL_MATERIAL	Pflanzenmaterial	das Pflanzenmaterial	des Pflanzenmaterials	ACTION_NARROWED	the written carrier is the plant material acted on, while wet/dry state remains in the verb	DEFAULT_GDT584_OBJECT_COMPOSITION	EDITORIAL_ACTION_CONDITIONED_READING__NOT_INDEPENDENT_ROOT_CONFIRMATION	EXACT_CARRIER_SLOT_AND_ACTION_GOVERNOR__PORTABLE_ROOT_UNCHANGED__NO_NEW_PAGE_SURFACE_SEGMENT_OR_NAME
