row_type	model_id	score_channel	carrier	section	language	hand	targetfree_line_length_bin	events	positive_events	negative_events	comparable_pairs	concordance	pooled_pair_concordance_audit
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	B	B	2	3	12	7	5	35	0.542857142857	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	H	A	1	1	7	1	6	6	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	H	A	1	2	44	4	40	160	0.5875	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	H	A	1	3	28	3	25	75	0.773333333333	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	H	B	2	2	3	2	1	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	H	B	2	3	8	1	7	7	0.714285714286	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	P	A	1	2	7	4	3	12	0.25	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	S	A	3	3	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	S	B	3	2	4	2	2	4	1	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	S	B	3	3	20	7	13	91	0.582417582418	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	sh	T	B	2	3	7	3	4	12	0.833333333333	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	t	B	B	2	2	4	2	2	4	1	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	t	B	B	2	3	6	2	4	8	0.75	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	t	H	A	1	2	9	2	7	14	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	t	H	A	1	3	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	t	H	B	5	3	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	t	P	A	1	2	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	t	S	B	3	3	5	2	3	6	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	tch	H	A	1	2	5	1	4	4	0	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	ych	H	A	1	1	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	ych	H	A	1	2	7	1	6	6	0.166666666667	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	yk	H	A	1	2	4	1	3	3	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	NUISANCE	yt	H	A	1	2	8	2	6	12	0.916666666667	NA
SUMMARY	M08_DY_TO_L_ALL28	SLOT_HOLE	ALL	ALL	ALL	ALL	ALL	1091	332	759	2663	0.536277238578	0.552009012392
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	ALL	ALL	ALL	ALL	274	79	195	1522	0.556504599212	0.556504599212
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	chok	ALL	ALL	ALL	ALL	5	3	2	1	1	1
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	ckh	ALL	ALL	ALL	ALL	19	3	16	10	0.5	0.5
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	cph	ALL	ALL	ALL	ALL	12	2	10	4	0.625	0.625
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	cth	ALL	ALL	ALL	ALL	53	6	47	41	0.658536585366	0.658536585366
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	dch	ALL	ALL	ALL	ALL	27	7	20	8	0.75	0.75
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	dsh	ALL	ALL	ALL	ALL	12	9	3	3	0.166666666667	0.166666666667
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	fch	ALL	ALL	ALL	ALL	2	1	1	0	NA	NA
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	k	ALL	ALL	ALL	ALL	34	15	19	59	0.457627118644	0.457627118644
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	kch	ALL	ALL	ALL	ALL	23	4	19	16	0.625	0.625
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	ksh	ALL	ALL	ALL	ALL	4	2	2	1	0.5	0.5
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	lch	ALL	ALL	ALL	ALL	11	8	3	2	0.5	0.5
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	lk	ALL	ALL	ALL	ALL	6	4	2	0	NA	NA
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	ALL	ALL	ALL	ALL	75	30	45	174	0.566091954023	0.566091954023
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	okch	ALL	ALL	ALL	ALL	8	1	7	1	0.5	0.5
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	opch	ALL	ALL	ALL	ALL	9	4	5	3	1	1
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	ALL	ALL	ALL	ALL	72	21	51	138	0.597826086957	0.597826086957
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	otch	ALL	ALL	ALL	ALL	25	1	24	13	0.423076923077	0.423076923077
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	pch	ALL	ALL	ALL	ALL	15	10	5	4	0.125	0.125
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	ALL	ALL	ALL	ALL	97	30	67	159	0.433962264151	0.433962264151
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	qopch	ALL	ALL	ALL	ALL	6	1	5	0	NA	NA
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	qot	ALL	ALL	ALL	ALL	40	8	32	21	0	0
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	ALL	ALL	ALL	ALL	164	50	114	421	0.5783847981	0.5783847981
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	t	ALL	ALL	ALL	ALL	37	11	26	36	0.652777777778	0.652777777778
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	tch	ALL	ALL	ALL	ALL	16	6	10	4	0	0
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	ych	ALL	ALL	ALL	ALL	17	8	9	7	0.857142857143	0.857142857143
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	yk	ALL	ALL	ALL	ALL	14	5	9	3	0.666666666667	0.666666666667
CARRIER	M08_DY_TO_L_ALL28	SLOT_HOLE	yt	ALL	ALL	ALL	ALL	14	3	11	12	0.666666666667	0.666666666667
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	B	B	2	2	11	8	3	24	0.395833333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	B	B	2	3	10	7	3	21	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	H	A	1	1	15	3	12	36	0.875	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	H	A	1	2	82	7	75	525	0.687619047619	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	H	A	1	3	39	3	36	108	0.208333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	H	B	2	3	8	3	5	15	0.2	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	P	A	1	2	13	5	8	40	0.6	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	P	A	1	3	9	4	5	20	0.65	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	S	A	3	3	5	3	2	6	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	S	B	3	2	12	6	6	36	0.416666666667	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	S	B	3	3	52	25	27	675	0.515555555556	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	S	B	@	3	4	2	2	4	0.75	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ch	T	B	2	3	8	2	6	12	0.625	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	chok	P	A	1	3	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ckh	H	A	1	2	8	1	7	7	0.285714285714	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ckh	P	A	1	3	4	1	3	3	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	cph	H	A	1	2	3	1	2	2	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	cph	P	A	1	3	3	1	2	2	0.75	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	cth	H	A	1	1	11	1	10	10	0.6	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	cth	H	A	1	2	26	1	25	25	0.68	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	cth	P	A	1	2	3	2	1	2	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	cth	P	A	1	3	4	2	2	4	0.75	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	dch	B	B	2	3	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	dch	H	A	1	2	7	1	6	6	0.666666666667	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	dch	S	B	@	3	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	dsh	S	B	3	3	4	3	1	3	0.166666666667	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	k	H	A	1	2	13	5	8	40	0.425	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	k	H	A	1	3	8	3	5	15	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	k	S	B	3	3	5	4	1	4	0.625	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	kch	H	A	1	3	8	4	4	16	0.625	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ksh	H	A	1	2	2	1	1	1	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	lch	B	B	2	3	3	2	1	2	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	B	B	2	3	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	H	A	1	2	17	4	13	52	0.548076923077	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	H	A	1	3	8	2	6	12	0.75	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	H	B	2	2	2	1	1	1	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	P	A	1	2	12	6	6	36	0.25	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	P	A	1	3	8	5	3	15	0.8	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	S	B	3	2	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ok	S	B	3	3	15	9	6	54	0.657407407407	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	okch	H	A	1	1	2	1	1	1	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	opch	S	B	3	3	4	3	1	3	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	B	B	2	2	3	1	2	2	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	B	B	2	3	4	1	3	3	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	H	A	1	2	19	4	15	60	0.716666666667	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	H	A	1	3	10	1	9	9	0.888888888889	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	H	B	2	2	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	P	A	1	2	4	3	1	3	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ot	S	B	3	3	16	6	10	60	0.491666666667	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	otch	H	A	1	2	14	1	13	13	0.423076923077	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	pch	P	A	1	3	2	1	1	1	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	pch	S	B	3	3	4	3	1	3	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	B	B	2	3	7	1	6	6	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	H	A	1	2	14	5	9	45	0.6	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	H	A	1	3	11	1	10	10	0.7	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	P	A	1	2	11	6	5	30	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	P	A	1	3	9	6	3	18	0.166666666667	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	S	B	3	3	14	7	7	49	0.428571428571	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qok	S	B	@	3	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qot	H	A	1	3	6	1	5	5	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qot	H	B	5	3	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qot	P	A	1	3	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	qot	S	B	3	3	9	2	7	14	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	B	B	2	2	8	5	3	15	0.2	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	B	B	2	3	12	7	5	35	0.657142857143	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	H	A	1	1	7	1	6	6	0.583333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	H	A	1	2	44	4	40	160	0.5875	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	H	A	1	3	28	3	25	75	0.64	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	H	B	2	2	3	2	1	2	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	H	B	2	3	8	1	7	7	0.642857142857	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	P	A	1	2	7	4	3	12	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	S	A	3	3	3	1	2	2	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	S	B	3	2	4	2	2	4	0.25	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	S	B	3	3	20	7	13	91	0.637362637363	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	sh	T	B	2	3	7	3	4	12	0.125	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	t	B	B	2	2	4	2	2	4	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	t	B	B	2	3	6	2	4	8	0.875	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	t	H	A	1	2	9	2	7	14	0.642857142857	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	t	H	A	1	3	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	t	H	B	5	3	2	1	1	1	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	t	P	A	1	2	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	t	S	B	3	3	5	2	3	6	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	tch	H	A	1	2	5	1	4	4	0	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ych	H	A	1	1	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	ych	H	A	1	2	7	1	6	6	0.833333333333	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	yk	H	A	1	2	4	1	3	3	0.666666666667	NA
STRATUM	M08_DY_TO_L_ALL28	SLOT_HOLE	yt	H	A	1	2	8	2	6	12	0.666666666667	NA
SUMMARY	M08_DY_TO_L_ALL28	AUGMENTED	ALL	ALL	ALL	ALL	ALL	1091	332	759	2663	0.438766657541	0.523469770935
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	ch	ALL	ALL	ALL	ALL	274	79	195	1522	0.513140604468	0.513140604468
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	chok	ALL	ALL	ALL	ALL	5	3	2	1	0	0
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	ckh	ALL	ALL	ALL	ALL	19	3	16	10	0.3	0.3
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	cph	ALL	ALL	ALL	ALL	12	2	10	4	0.75	0.75
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	cth	ALL	ALL	ALL	ALL	53	6	47	41	0.609756097561	0.609756097561
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	dch	ALL	ALL	ALL	ALL	27	7	20	8	0.75	0.75
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	dsh	ALL	ALL	ALL	ALL	12	9	3	3	0.333333333333	0.333333333333
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	fch	ALL	ALL	ALL	ALL	2	1	1	0	NA	NA
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	k	ALL	ALL	ALL	ALL	34	15	19	59	0.203389830508	0.203389830508
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	kch	ALL	ALL	ALL	ALL	23	4	19	16	0.5625	0.5625
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	ksh	ALL	ALL	ALL	ALL	4	2	2	1	1	1
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	lch	ALL	ALL	ALL	ALL	11	8	3	2	0	0
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	lk	ALL	ALL	ALL	ALL	6	4	2	0	NA	NA
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	ok	ALL	ALL	ALL	ALL	75	30	45	174	0.511494252874	0.511494252874
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	okch	ALL	ALL	ALL	ALL	8	1	7	1	0	0
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	opch	ALL	ALL	ALL	ALL	9	4	5	3	0.666666666667	0.666666666667
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	ot	ALL	ALL	ALL	ALL	72	21	51	138	0.630434782609	0.630434782609
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	otch	ALL	ALL	ALL	ALL	25	1	24	13	0.923076923077	0.923076923077
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	pch	ALL	ALL	ALL	ALL	15	10	5	4	0	0
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	qok	ALL	ALL	ALL	ALL	97	30	67	159	0.396226415094	0.396226415094
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	qopch	ALL	ALL	ALL	ALL	6	1	5	0	NA	NA
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	qot	ALL	ALL	ALL	ALL	40	8	32	21	0.047619047619	0.047619047619
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	sh	ALL	ALL	ALL	ALL	164	50	114	421	0.624703087886	0.624703087886
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	t	ALL	ALL	ALL	ALL	37	11	26	36	0.611111111111	0.611111111111
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	tch	ALL	ALL	ALL	ALL	16	6	10	4	0	0
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	ych	ALL	ALL	ALL	ALL	17	8	9	7	0.285714285714	0.285714285714
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	yk	ALL	ALL	ALL	ALL	14	5	9	3	0.333333333333	0.333333333333
CARRIER	M08_DY_TO_L_ALL28	AUGMENTED	yt	ALL	ALL	ALL	ALL	14	3	11	12	0.916666666667	0.916666666667
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	B	B	2	2	11	8	3	24	0.416666666667	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	B	B	2	3	10	7	3	21	0.47619047619	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	H	A	1	1	15	3	12	36	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	H	A	1	2	82	7	75	525	0.702857142857	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	H	A	1	3	39	3	36	108	0.287037037037	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	H	B	2	3	8	3	5	15	0.133333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	P	A	1	2	13	5	8	40	0.625	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	P	A	1	3	9	4	5	20	0.55	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	S	A	3	3	5	3	2	6	0.166666666667	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	S	B	3	2	12	6	6	36	0.25	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	S	B	3	3	52	25	27	675	0.397037037037	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	S	B	@	3	4	2	2	4	0.75	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ch	T	B	2	3	8	2	6	12	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	chok	P	A	1	3	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ckh	H	A	1	2	8	1	7	7	0.142857142857	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ckh	P	A	1	3	4	1	3	3	0.666666666667	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	cph	H	A	1	2	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	cph	P	A	1	3	3	1	2	2	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	cth	H	A	1	1	11	1	10	10	0.9	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	cth	H	A	1	2	26	1	25	25	0.44	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	cth	P	A	1	2	3	2	1	2	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	cth	P	A	1	3	4	2	2	4	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	dch	B	B	2	3	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	dch	H	A	1	2	7	1	6	6	0.833333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	dch	S	B	@	3	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	dsh	S	B	3	3	4	3	1	3	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	k	H	A	1	2	13	5	8	40	0.125	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	k	H	A	1	3	8	3	5	15	0.4	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	k	S	B	3	3	5	4	1	4	0.25	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	kch	H	A	1	3	8	4	4	16	0.5625	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ksh	H	A	1	2	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	lch	B	B	2	3	3	2	1	2	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	B	B	2	3	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	H	A	1	2	17	4	13	52	0.673076923077	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	H	A	1	3	8	2	6	12	0.833333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	H	B	2	2	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	P	A	1	2	12	6	6	36	0.111111111111	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	P	A	1	3	8	5	3	15	0.533333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	S	B	3	2	3	1	2	2	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ok	S	B	3	3	15	9	6	54	0.518518518519	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	okch	H	A	1	1	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	opch	S	B	3	3	4	3	1	3	0.666666666667	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ot	B	B	2	2	3	1	2	2	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ot	B	B	2	3	4	1	3	3	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ot	H	A	1	2	19	4	15	60	0.783333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ot	H	A	1	3	10	1	9	9	0.777777777778	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ot	H	B	2	2	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ot	P	A	1	2	4	3	1	3	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	ot	S	B	3	3	16	6	10	60	0.5	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	otch	H	A	1	2	14	1	13	13	0.923076923077	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	pch	P	A	1	3	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	pch	S	B	3	3	4	3	1	3	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qok	B	B	2	3	7	1	6	6	0.333333333333	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qok	H	A	1	2	14	5	9	45	0.6	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qok	H	A	1	3	11	1	10	10	0.8	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qok	P	A	1	2	11	6	5	30	0.566666666667	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qok	P	A	1	3	9	6	3	18	0.111111111111	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qok	S	B	3	3	14	7	7	49	0.122448979592	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qok	S	B	@	3	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qot	H	A	1	3	6	1	5	5	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qot	H	B	5	3	2	1	1	1	0	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qot	P	A	1	3	2	1	1	1	1	NA
STRATUM	M08_DY_TO_L_ALL28	AUGMENTED	qot	S	B	3	3	9	2	7	14	0	NA
