assignment_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	surface	slot_position	root	primary_governor_key	direct_governor_tokens	governor_group_tokens	governor_object_scope	previous_visible_action	next_visible_action	gdt583_rule_id	gdt583_working_default_de	gdt584_rule_id	gdt584_working_default_de	gdt584_concrete_sense_de	gdt584_disposition	gdt584_rationale	gdt584_remote_fine_argument	gdt584_remote_fine_stitch_status	gdt584_guard
1706	RUNNING:G515-E0485@1	RUNNING_ATOM	G515-E0485	G515-S057	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shedy	1	SH	ACTION:G515-E0485@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1707	RUNNING:G515-E0486@1	RUNNING_ATOM	G515-E0486	G515-S058	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shekeefy	1	SH	ACTION:G515-E0486@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	K	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1708	RUNNING:G515-E0487@1	RUNNING_ATOM	G515-E0487	G515-S058	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	chdy	1	CHD	ACTION:G515-E0487@1:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1709	RUNNING:G515-E0488@1	RUNNING_ATOM	G515-E0488	G515-S058	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheol	1	SH	ACTION:G515-E0488@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1710	RUNNING:G515-E0489@1	RUNNING_ATOM	G515-E0489	G515-S058	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shol	1	SH	ACTION:G515-E0489@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1711	RUNNING:G515-E0492@1	RUNNING_ATOM	G515-E0492	G515-S059	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	saiir	1	S	ACTION:G515-E0492@1:S	IIN|S	IIN|S|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	R	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1712	RUNNING:G515-E0495@1	RUNNING_ATOM	G515-E0495	G515-S059	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheody	1	SH	ACTION:G515-E0495@1:SH	D_ADDR|E|O|SH|Y	D_ADDR|E|O|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1713	RUNNING:G515-E0496@3	RUNNING_ATOM	G515-E0496	G515-S059	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	chcthedy	3	T	ACTION:G515-E0496@3:T	E|T	E|T	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1714	RUNNING:G515-E0498@1	RUNNING_ATOM	G515-E0498	G515-S060	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shol	1	SH	ACTION:G515-E0498@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1715	RUNNING:G515-E0502@1	RUNNING_ATOM	G515-E0502	G515-S060	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sshedy	1	S	ACTION:G515-E0502@1:S	S	S	SAME_CARD_DIRECT_HOST	NONE	SH	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1716	RUNNING:G515-E0502@2	RUNNING_ATOM	G515-E0502	G515-S060	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sshedy	2	SH	ACTION:G515-E0502@2:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	S	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1717	RUNNING:G515-E0505@1	RUNNING_ATOM	G515-E0505	G515-S063	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheocthy	1	SH	ACTION:G515-E0505@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1718	RUNNING:G515-E0505@5	RUNNING_ATOM	G515-E0505	G515-S063	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheocthy	5	T	ACTION:G515-E0505@5:T	T|Y	D_ADDR|L|T|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1719	RUNNING:G515-E0508@2	RUNNING_ATOM	G515-E0508	G515-S063	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	lshedy	2	SH	ACTION:G515-E0508@2:SH	E|L|SH	E|L|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1720	RUNNING:G515-E0512@2	RUNNING_ATOM	G515-E0512	G515-S064	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	ysheeod	2	SH	ACTION:G515-E0512@2:SH	D_ADDR|EE|O|SH|Y	D_ADDR|EE|O|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1721	RUNNING:G515-E0517@1	RUNNING_ATOM	G515-E0517	G515-S065	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shey	1	SH	ACTION:G515-E0517@1:SH	E|SH|Y	E|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1722	RUNNING:G515-E0523@1	RUNNING_ATOM	G515-E0523	G515-S065	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shedy	1	SH	ACTION:G515-E0523@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1723	RUNNING:G515-E0524@2	RUNNING_ATOM	G515-E0524	G515-S066	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	otchedy	2	CHD	ACTION:G515-E0524@2:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1724	RUNNING:G515-E0526@1	RUNNING_ATOM	G515-E0526	G515-S067	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	tolchedy	1	T	ACTION:G515-E0526@1:T	T	T	SAME_CARD_DIRECT_HOST	NONE	CHD	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1725	RUNNING:G515-E0526@3	RUNNING_ATOM	G515-E0526	G515-S067	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	tolchedy	3	CHD	ACTION:G515-E0526@3:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	T	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1726	RUNNING:G515-E0527@2	RUNNING_ATOM	G515-E0527	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	lsheody	2	SH	ACTION:G515-E0527@2:SH	D_ADDR|E|L|O|SH|Y	D_ADDR|E|L|O|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1727	RUNNING:G515-E0531@1	RUNNING_ATOM	G515-E0531	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	tcheo	1	T	ACTION:G515-E0531@1:T	T	T	SAME_CARD_DIRECT_HOST	NONE	CH	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1728	RUNNING:G515-E0532@1	RUNNING_ATOM	G515-E0532	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheor	1	SH	ACTION:G515-E0532@1:SH	E|OR|SH	E|OR|SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1729	RUNNING:G515-E0534@5	RUNNING_ATOM	G515-E0534	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	lpchees	5	S	ACTION:G515-E0534@5:S	S	AL|AR|S	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	S_SOURCE_SORT_OUT	Sondere aus	S_SOURCE_SORT_OUT	Sondere aus	Arbeitsgut oder Wert aussondern	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1730	RUNNING:G515-E0539@2	RUNNING_ATOM	G515-E0539	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	ltsholy	2	T	ACTION:G515-E0539@2:T	L|T	L|T	SAME_CARD_DIRECT_HOST	NONE	SH	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1731	RUNNING:G515-E0539@3	RUNNING_ATOM	G515-E0539	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	ltsholy	3	SH	ACTION:G515-E0539@3:SH	SH|Y	SH|Y	SAME_CARD_DIRECT_HOST	T	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1732	RUNNING:G515-E0540@1	RUNNING_ATOM	G515-E0540	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shecthy	1	SH	ACTION:G515-E0540@1:SH	E|SH	E|SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1733	RUNNING:G515-E0540@4	RUNNING_ATOM	G515-E0540	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shecthy	4	T	ACTION:G515-E0540@4:T	T|Y	T|Y	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1734	RUNNING:G515-E0544@1	RUNNING_ATOM	G515-E0544	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheol	1	SH	ACTION:G515-E0544@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1735	RUNNING:G515-E0545@4	RUNNING_ATOM	G515-E0545	G515-S068	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	qocthedy	4	T	ACTION:G515-E0545@4:T	E|T|Y	E|T|Y	SAME_CARD_DIRECT_HOST	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1736	RUNNING:G515-E0549@1	RUNNING_ATOM	G515-E0549	G515-S069	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shcthy	1	SH	ACTION:G515-E0549@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	CH	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1737	RUNNING:G515-E0549@3	RUNNING_ATOM	G515-E0549	G515-S069	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shcthy	3	T	ACTION:G515-E0549@3:T	T|Y	AL|T|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	CH	NONE	T_SOURCE_FIX	Lege fest	T_SOURCE_FIX	Lege fest	Arbeitsbedingung oder Wert festlegen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1738	RUNNING:G515-E0551@2	RUNNING_ATOM	G515-E0551	G515-S069	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	otchdy	2	CHD	ACTION:G515-E0551@2:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1739	RUNNING:G515-E0557@3	RUNNING_ATOM	G515-E0557	G515-S070	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	ykchdy	3	CHD	ACTION:G515-E0557@3:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	K	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1740	RUNNING:G515-E0559@1	RUNNING_ATOM	G515-E0559	G515-S070	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheody	1	SH	ACTION:G515-E0559@1:SH	D_ADDR|E|O|SH|Y	D_ADDR|E|O|SH|Y	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1741	RUNNING:G515-E0564@1	RUNNING_ATOM	G515-E0564	G515-S071	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheeol	1	SH	ACTION:G515-E0564@1:SH	SH	AIIN|SH	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1742	RUNNING:G515-E0565@2	RUNNING_ATOM	G515-E0565	G515-S071	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	lshedy	2	SH	ACTION:G515-E0565@2:SH	E|L|SH	E|L|SH	SAME_CARD_DIRECT_HOST	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1743	RUNNING:G515-E0566@2	RUNNING_ATOM	G515-E0566	G515-S072	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	lchedy	2	CHD	ACTION:G515-E0566@2:CHD	CHD|L	CHD|L	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1744	RUNNING:G515-E0568@1	RUNNING_ATOM	G515-E0568	G515-S073	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	shekol	1	SH	ACTION:G515-E0568@1:SH	SH	SH	SAME_CARD_DIRECT_HOST	NONE	K	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1745	RUNNING:G515-E0571@1	RUNNING_ATOM	G515-E0571	G515-S073	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	sheol	1	SH	ACTION:G515-E0571@1:SH	SH	AIIN|L|SH|Y	COMPLETE_GDT581_HOST_INCLUDES_REMOTE_ARGUMENT	NONE	NONE	SH_SOURCE_REST	Lass ruhen	SH_SOURCE_REST	Lass ruhen	Arbeitsgut oder Ansatz ruhen lassen	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1746	RUNNING:G515-E0574@3	RUNNING_ATOM	G515-E0574	G515-S073	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	okalchedy	3	CHD	ACTION:G515-E0574@3:CHD	CHD|Y	CHD|Y	SAME_CARD_DIRECT_HOST	OK	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1747	RUNNING:G515-E0575@2	RUNNING_ATOM	G515-E0575	G515-S073	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	pchedy	2	CHD	ACTION:G515-E0575@2:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	P	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
1748	RUNNING:G515-E0577@2	RUNNING_ATOM	G515-E0577	G515-S075	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_05	qotchedy	2	CHD	ACTION:G515-E0577@2:CHD	CHD	CHD	SAME_CARD_DIRECT_HOST	NONE	NONE	CHD_REST_PROCESS	Bearbeite	CHD_REST_PROCESS	Bearbeite	Arbeitsgut oder Ansatz bearbeiten	RETAINED	GDT583 occurrence sense retained; only the reader renderer changes	NO	NOT_APPLICABLE	GDT583_SLOT_PRIMARY_GOVERNOR_AND_SURFACE_FIXED__COLLOCATION_OR_READER_WORDING_ONLY
