event_ordinal	event_id	statement_id	physical_page	register	owner_id	surface	written_slot_count	target_slot_count	target_roots	gdt584_rule_ids	anchored_host_count	packet_membership_host_count	gdt584_polished_event_clause_de	gdt584_local_written_slot_ids	gdt584_guard
1507	G515-E0233	G515-S022	f31r	HERBAL	F31R_WHOLE_PLANT	yches	4	1	S	S_REST_SELECT	2	2	Entnimm die Pflanzencharge auf Grad I. Wähle die Einheit aus.	RUNNING:G515-E0233@1|RUNNING:G515-E0233@2|RUNNING:G515-E0233@3|RUNNING:G515-E0233@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1508	G515-E0235	G515-S023	f31r	HERBAL	F31R_WHOLE_PLANT	sheey	3	1	SH	SH_HP_SOAK	1	1	Weiche die Pflanzencharge auf Grad II ein.	RUNNING:G515-E0235@1|RUNNING:G515-E0235@2|RUNNING:G515-E0235@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1509	G515-E0236	G515-S023	f31r	HERBAL	F31R_WHOLE_PLANT	chedaiin	2	1	CHD	CHD_REST_PROCESS	1	1	Bearbeite den Pflanzenauszug an der Pflanzen-Arbeitsstelle und vom Ausgangsmaterial oder -gefäß.	RUNNING:G515-E0236@1|RUNNING:G515-E0236@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1510	G515-E0238	G515-S023	f31r	HERBAL	F31R_WHOLE_PLANT	olsheor	4	1	SH	SH_REST_HOLD	3	3	Fahre im selben Arbeitsgang fort. Halte die Pflanzen- oder Arbeitseinheit. Verwende für den vorangehenden Arbeitsschritt auf Grad I.	RUNNING:G515-E0238@1|RUNNING:G515-E0238@2|RUNNING:G515-E0238@3|RUNNING:G515-E0238@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1511	G515-E0242	G515-S026	f31r	HERBAL	F31R_WHOLE_PLANT	dals	2	1	S	S_REST_SELECT	1	1	Wähle die Einheit zur Zielstelle oder ins Auffanggefäß aus.	RUNNING:G515-E0242@1|RUNNING:G515-E0242@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1512	G515-E0243	G515-S026	f31r	HERBAL	F31R_WHOLE_PLANT	saiis	4	2	S	S_HP_STAGE_SEPARATE|S_REST_SELECT	2	2	Wähle die Einheit an der Pflanzen-Hauptstelle aus. Sondere die Pflanzen- oder Arbeitseinheit auf der Verarbeitungsstufe aus.	RUNNING:G515-E0243@1|RUNNING:G515-E0243@2|RUNNING:G515-E0243@3|RUNNING:G515-E0243@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1513	G515-E0245	G515-S026	f31r	HERBAL	F31R_WHOLE_PLANT	chedy	2	1	CHD	CHD_HP_WET_EXTRACT_PROCESS	1	1	Verreibe oder mazeriere die Pflanzencharge im Auszug.	RUNNING:G515-E0245@1|RUNNING:G515-E0245@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1514	G515-E0248	G515-S027	f31r	HERBAL	F31R_WHOLE_PLANT	yshedair	5	1	SH	SH_HP_SOAK	1	1	Weiche die Pflanzencharge auf Grad I, an der Pflanzen-Arbeitsstelle und entlang des Verarbeitungswegs ein.	RUNNING:G515-E0248@1|RUNNING:G515-E0248@2|RUNNING:G515-E0248@3|RUNNING:G515-E0248@4|RUNNING:G515-E0248@5	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1515	G515-E0249	G515-S027	f31r	HERBAL	F31R_WHOLE_PLANT	sheol	3	1	SH	SH_REST_HOLD	3	3	Halte den Zustand. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort.	RUNNING:G515-E0249@1|RUNNING:G515-E0249@2|RUNNING:G515-E0249@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1516	G515-E0253	G515-S027	f31r	HERBAL	F31R_WHOLE_PLANT	aiicthy	4	1	T	T_PHYSICAL_BROAD	2	2	Entnimm den Pflanzenauszug. Reguliere oder temperiere die Pflanzencharge.	RUNNING:G515-E0253@1|RUNNING:G515-E0253@2|RUNNING:G515-E0253@3|RUNNING:G515-E0253@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1517	G515-E0302	G515-S029	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	opchedy	4	1	CHD	CHD_REST_PROCESS	3	3	Bringe in Arbeitsform ein. Bearbeite das Material. Schließe den Arbeitsgang.	RUNNING:G515-E0302@1|RUNNING:G515-E0302@2|RUNNING:G515-E0302@3|RUNNING:G515-E0302@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1518	G515-E0305	G515-S030	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	shddy	3	1	SH	SH_SOURCE_REST	2	2	Lass das Arbeitsgut an der Arbeitsstelle ruhen. Schließe den Arbeitsgang.	RUNNING:G515-E0305@1|RUNNING:G515-E0305@2|RUNNING:G515-E0305@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1519	G515-E0306	G515-S031	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	ypches	5	1	S	S_SOURCE_SORT_OUT	3	3	Bringe das Arbeitsgut ein. Entnimm auf Grad I. Sondere das Material aus.	RUNNING:G515-E0306@1|RUNNING:G515-E0306@2|RUNNING:G515-E0306@3|RUNNING:G515-E0306@4|RUNNING:G515-E0306@5	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1520	G515-E0307	G515-S031	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	cholpchd	3	1	CHD	CHD_REST_PROCESS	3	3	Fahre im selben Arbeitsgang fort. Bringe ein. Bearbeite das Material.	RUNNING:G515-E0307@1|RUNNING:G515-E0307@2|RUNNING:G515-E0307@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1521	G515-E0308	G515-S031	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	okedals	3	1	S	S_SOURCE_SORT_OUT	2	2	Setze zur Zielstelle oder ins Zielgefäß an. Sondere das Material aus.	RUNNING:G515-E0308@1|RUNNING:G515-E0308@2|RUNNING:G515-E0308@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1522	G515-E0309	G515-S031	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	sair	2	1	S	S_SOURCE_SORT_OUT	1	1	Sondere das Material entlang des Arbeitswegs aus.	RUNNING:G515-E0309@1|RUNNING:G515-E0309@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1523	G515-E0310	G515-S031	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	shekey	5	1	SH	SH_SOURCE_REST	2	2	Lass das Arbeitsgut auf Grad I ruhen. Gib das Arbeitsgut auf Grad I zu.	RUNNING:G515-E0310@1|RUNNING:G515-E0310@2|RUNNING:G515-E0310@3|RUNNING:G515-E0310@4|RUNNING:G515-E0310@5	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1524	G515-E0317	G515-S034	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	qokshd	3	1	SH	SH_SOURCE_REST	2	2	Setze an. Lass das Arbeitsgut an der Arbeitsstelle ruhen.	RUNNING:G515-E0317@1|RUNNING:G515-E0317@2|RUNNING:G515-E0317@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1525	G515-E0318	G515-S034	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	ykshedy	5	1	SH	SH_SOURCE_REST	3	3	Gib das Arbeitsgut zu. Lass das Arbeitsgut auf Grad I ruhen. Schließe den Arbeitsgang.	RUNNING:G515-E0318@1|RUNNING:G515-E0318@2|RUNNING:G515-E0318@3|RUNNING:G515-E0318@4|RUNNING:G515-E0318@5	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1526	G515-E0320	G515-S036	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	cthdy	4	1	T	T_SOURCE_FIX	2	2	Entnimm. Lege das Arbeitsgut an der Arbeitsstelle fest.	RUNNING:G515-E0320@1|RUNNING:G515-E0320@2|RUNNING:G515-E0320@3|RUNNING:G515-E0320@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1527	G515-E0321	G515-S036	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	qokees	3	1	S	S_SOURCE_SORT_OUT	2	2	Setze auf Grad II an. Sondere das Material aus.	RUNNING:G515-E0321@1|RUNNING:G515-E0321@2|RUNNING:G515-E0321@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1528	G515-E0326	G515-S036	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	chedy	2	1	CHD	CHD_REST_PROCESS	1	1	Bearbeite das Arbeitsgut.	RUNNING:G515-E0326@1|RUNNING:G515-E0326@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1529	G515-E0328	G515-S036	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	shdy	3	1	SH	SH_SOURCE_REST	1	1	Lass das Arbeitsgut an der Arbeitsstelle ruhen.	RUNNING:G515-E0328@1|RUNNING:G515-E0328@2|RUNNING:G515-E0328@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1530	G515-E0330	G515-S037	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	chdy	2	1	CHD	CHD_REST_PROCESS	1	1	Bearbeite das Arbeitsgut.	RUNNING:G515-E0330@1|RUNNING:G515-E0330@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1531	G515-E0331	G515-S037	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	chedy	2	1	CHD	CHD_REST_PROCESS	1	1	Bearbeite das Arbeitsgut zur Zielstelle oder ins Zielgefäß.	RUNNING:G515-E0331@1|RUNNING:G515-E0331@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1532	G515-E0343	G515-S038	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	sheky	4	1	SH	SH_SOURCE_REST	2	2	Lass das Arbeitsgut auf Grad I ruhen. Gib das Arbeitsgut zu.	RUNNING:G515-E0343@1|RUNNING:G515-E0343@2|RUNNING:G515-E0343@3|RUNNING:G515-E0343@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1533	G515-E0353	G515-S041	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	chctho	4	1	T	T_SOURCE_FIX	3	3	Entnimm. Entnimm. Lege die Arbeitsbedingung in Arbeitsform fest.	RUNNING:G515-E0353@1|RUNNING:G515-E0353@2|RUNNING:G515-E0353@3|RUNNING:G515-E0353@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1534	G515-E0355	G515-S041	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	dsheol	3	1	SH	SH_SOURCE_REST	3	3	Lass das Arbeitsgut ruhen. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort.	RUNNING:G515-E0355@1|RUNNING:G515-E0355@2|RUNNING:G515-E0355@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1535	G515-E0357	G515-S041	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_01	sheodaiin	5	1	SH	SH_SOURCE_REST	1	1	Lass das Flüssigkeitsmaß in Arbeitsform, auf Grad I und an der Arbeitsstelle ruhen.	RUNNING:G515-E0357@1|RUNNING:G515-E0357@2|RUNNING:G515-E0357@3|RUNNING:G515-E0357@4|RUNNING:G515-E0357@5	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1536	G515-E0358	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	tocpheey	6	1	T	T_SOURCE_FIX	3	3	Lege die Arbeitsbedingung in Arbeitsform fest. Entnimm. Bringe das Arbeitsgut auf Grad II ein.	RUNNING:G515-E0358@1|RUNNING:G515-E0358@2|RUNNING:G515-E0358@3|RUNNING:G515-E0358@4|RUNNING:G515-E0358@5|RUNNING:G515-E0358@6	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1537	G515-E0362	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	qokshy	3	1	SH	SH_SOURCE_REST	2	2	Setze an. Lass das Arbeitsgut ruhen.	RUNNING:G515-E0362@1|RUNNING:G515-E0362@2|RUNNING:G515-E0362@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1538	G515-E0364	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	dairykodas	7	1	S	S_SOURCE_SORT_OUT	2	2	Gib das Arbeitsgut in Arbeitsform, an der Arbeitsstelle und entlang des Arbeitswegs zu. Sondere das Material im zweiten Durchgang aus.	RUNNING:G515-E0364@1|RUNNING:G515-E0364@2|RUNNING:G515-E0364@3|RUNNING:G515-E0364@4|RUNNING:G515-E0364@5|RUNNING:G515-E0364@6|RUNNING:G515-E0364@7	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1539	G515-E0366	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	dsholdaiir	6	1	SH	SH_SOURCE_REST	3	3	Lass das Arbeitsgut im zweiten Durchgang, an der Arbeitsstelle und zur Zielstelle oder ins Zielgefäß ruhen. Fahre im selben Arbeitsgang fort. Kennzeichne oder prüfe auf der bezeichneten Stufe.	RUNNING:G515-E0366@1|RUNNING:G515-E0366@2|RUNNING:G515-E0366@3|RUNNING:G515-E0366@4|RUNNING:G515-E0366@5|RUNNING:G515-E0366@6	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1540	G515-E0368	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shky	3	1	SH	SH_SOURCE_REST	2	2	Lass das Arbeitsgut ruhen. Gib das Arbeitsgut zu.	RUNNING:G515-E0368@1|RUNNING:G515-E0368@2|RUNNING:G515-E0368@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1541	G515-E0370	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shekair	4	1	SH	SH_SOURCE_REST	2	2	Lass das Arbeitsgut auf Grad I ruhen. Gib entlang des Arbeitswegs zu.	RUNNING:G515-E0370@1|RUNNING:G515-E0370@2|RUNNING:G515-E0370@3|RUNNING:G515-E0370@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1542	G515-E0374	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shdy	3	1	SH	SH_SOURCE_REST	1	1	Lass das Arbeitsgut an der Arbeitsstelle ruhen.	RUNNING:G515-E0374@1|RUNNING:G515-E0374@2|RUNNING:G515-E0374@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1543	G515-E0378	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shcthy	4	2	SH|T	SH_SOURCE_REST|T_SOURCE_FIX	3	3	Lass das Arbeitsgut ruhen. Entnimm. Lege das Arbeitsgut zur Zielstelle oder ins Zielgefäß fest.	RUNNING:G515-E0378@1|RUNNING:G515-E0378@2|RUNNING:G515-E0378@3|RUNNING:G515-E0378@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1544	G515-E0379	G515-S042	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	dalalshedy	5	1	SH	SH_SOURCE_REST	2	3	Lass das Arbeitsgut auf Grad I ruhen. Schließe den Arbeitsgang.	RUNNING:G515-E0379@1|RUNNING:G515-E0379@2|RUNNING:G515-E0379@3|RUNNING:G515-E0379@4|RUNNING:G515-E0379@5	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1545	G515-E0380	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	cheta	4	1	T	T_SOURCE_FIX	2	2	Entnimm auf Grad I. Lege die Arbeitsbedingung an der Hauptstelle fest.	RUNNING:G515-E0380@1|RUNNING:G515-E0380@2|RUNNING:G515-E0380@3|RUNNING:G515-E0380@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1546	G515-E0382	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	sheod	4	1	SH	SH_SOURCE_REST	1	1	Lass das Arbeitsgut in Arbeitsform, auf Grad I und an der Arbeitsstelle ruhen.	RUNNING:G515-E0382@1|RUNNING:G515-E0382@2|RUNNING:G515-E0382@3|RUNNING:G515-E0382@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1547	G515-E0383	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shokaiir	4	1	SH	SH_SOURCE_REST	3	3	Lass das Arbeitsgut ruhen. Setze das Arbeitsgut auf der bezeichneten Stufe und von der Quelle oder aus dem Ausgangsgefäß an. Kennzeichne oder prüfe an der Arbeitsstelle.	RUNNING:G515-E0383@1|RUNNING:G515-E0383@2|RUNNING:G515-E0383@3|RUNNING:G515-E0383@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1548	G515-E0386	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shor	2	1	SH	SH_SOURCE_REST	1	1	Lass den Ansatz ruhen.	RUNNING:G515-E0386@1|RUNNING:G515-E0386@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1549	G515-E0387	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	sheodal	4	1	SH	SH_SOURCE_REST	1	1	Lass das Arbeitsgut in Arbeitsform, auf Grad I und zur Zielstelle oder ins Zielgefäß ruhen.	RUNNING:G515-E0387@1|RUNNING:G515-E0387@2|RUNNING:G515-E0387@3|RUNNING:G515-E0387@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1550	G515-E0388	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	sholdy	4	1	SH	SH_SOURCE_REST	2	2	Lass das Arbeitsgut an der Arbeitsstelle ruhen. Fahre im selben Arbeitsgang fort.	RUNNING:G515-E0388@1|RUNNING:G515-E0388@2|RUNNING:G515-E0388@3|RUNNING:G515-E0388@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1551	G515-E0389	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	qokchedy	3	1	CHD	CHD_REST_PROCESS	2	2	Setze an. Bearbeite das Arbeitsgut.	RUNNING:G515-E0389@1|RUNNING:G515-E0389@2|RUNNING:G515-E0389@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1552	G515-E0392	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	chedaiir	3	1	CHD	CHD_REST_PROCESS	2	2	Bearbeite das Material auf der bezeichneten Stufe. Kennzeichne oder prüfe.	RUNNING:G515-E0392@1|RUNNING:G515-E0392@2|RUNNING:G515-E0392@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1553	G515-E0393	G515-S043	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	chees	3	1	SH	SH_SOURCE_REST	1	1	Lass das Arbeitsgut auf Grad II und an der Endstelle ruhen.	RUNNING:G515-E0393@1|RUNNING:G515-E0393@2|RUNNING:G515-E0393@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1554	G515-E0401	G515-S044	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	shedy	3	1	SH	SH_SOURCE_REST	2	2	Lass das Arbeitsgut auf Grad I ruhen. Schließe den Arbeitsgang.	RUNNING:G515-E0401@1|RUNNING:G515-E0401@2|RUNNING:G515-E0401@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1555	G515-E0402	G515-S045	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_02	chedy	2	1	CHD	CHD_REST_PROCESS	1	1	Bearbeite das Arbeitsgut.	RUNNING:G515-E0402@1|RUNNING:G515-E0402@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1556	G515-E0415	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	sholfordaiin	6	1	SH	SH_SOURCE_REST	2	2	Lass den Ansatz und das Flüssigkeitsmaß in Feinform, an der Arbeitsstelle, zur Zielstelle oder ins Zielgefäß und von der Quelle oder aus dem Ausgangsgefäß ruhen. Fahre im selben Arbeitsgang fort.	RUNNING:G515-E0415@1|RUNNING:G515-E0415@2|RUNNING:G515-E0415@3|RUNNING:G515-E0415@4|RUNNING:G515-E0415@5|RUNNING:G515-E0415@6	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1557	G515-E0418	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	fchedyr	4	1	CHD	CHD_REST_PROCESS	2	2	Bearbeite das Arbeitsgut in Feinform. Kennzeichne oder prüfe.	RUNNING:G515-E0418@1|RUNNING:G515-E0418@2|RUNNING:G515-E0418@3|RUNNING:G515-E0418@4	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1558	G515-E0419	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	chedy	2	1	CHD	CHD_REST_PROCESS	1	1	Bearbeite das Arbeitsgut in Arbeitsform, in Feinform, an der Nebenstelle, an der Arbeitsstelle, zur Zielstelle oder ins Zielgefäß, von der Quelle oder aus dem Ausgangsgefäß und entlang des Arbeitswegs.	RUNNING:G515-E0419@1|RUNNING:G515-E0419@2	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1559	G515-E0424	G515-S047	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	sheol	3	1	SH	SH_SOURCE_REST	3	3	Lass das Arbeitsgut entlang des Arbeitswegs ruhen. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort.	RUNNING:G515-E0424@1|RUNNING:G515-E0424@2|RUNNING:G515-E0424@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
1560	G515-E0427	G515-S048	f66r	SOURCE_SECTION_T	F66R_TEXT_BLOCK_03	shed	3	1	SH	SH_SOURCE_REST	1	1	Lass das Arbeitsgut auf Grad I und an der Arbeitsstelle ruhen.	RUNNING:G515-E0427@1|RUNNING:G515-E0427@2|RUNNING:G515-E0427@3	EVENT_SURFACE_AND_WRITTEN_PACKET_FIXED__FULL_ARGUMENTS_RENDERED_AT_STATEMENT_WIDE_GOVERNOR_ANCHOR
